
[00:00:00.000 --> 00:00:04.560]  今天我們就會加入新一個系列的講道
[00:23:26.440 --> 00:23:29.400]  也提醒他們你要算過代價
[00:23:29.400 --> 00:23:31.920]  你才決定是不是跟我
[00:23:31.920 --> 00:23:37.520]  那耶穌用了一個比喻來提醒門徒
[00:23:37.520 --> 00:23:38.920]  他說呢
[00:23:38.920 --> 00:23:42.600]  前後耶穌其實是提到你們要跟隨我的話
[00:23:42.600 --> 00:23:46.200]  你就把我放在你人生的第一位
[00:23:46.200 --> 00:23:49.400]  就是你對我的愛要超過自己的父母
[00:23:49.400 --> 00:23:51.600]  妻子兒女兄弟姐妹
[00:23:51.600 --> 00:23:54.560]  甚至自己的性命
[00:23:54.560 --> 00:23:55.200]  而且呢
[00:23:55.200 --> 00:23:58.920]  你要撇下一切所有的來跟隨我
[00:23:58.920 --> 00:24:01.640]  才配得做我的門徒
[00:24:01.640 --> 00:24:06.360]  然後他中間就用了兩個比喻來提醒門徒
[00:24:06.360 --> 00:24:08.760]  第一個就是你要蓋一座樓
[00:24:08.760 --> 00:24:10.400]  你要蓋一座樓的時候
[00:24:10.400 --> 00:24:13.320]  你首先要計算得多少費用
[00:24:13.320 --> 00:24:15.280]  能不能蓋得成
[00:24:15.280 --> 00:24:17.720]  如果你因爲你如果安了地基
[00:24:17.720 --> 00:24:20.760]  最後樓蓋不上去不能完成的話
[00:24:20.760 --> 00:24:23.760]  你就被人嘲笑
[00:24:23.760 --> 00:24:28.680]  所以這個人開了工卻不能完工就不行了
[00:24:28.680 --> 00:24:31.400]  另外的就是你如果去打仗
[00:24:31.400 --> 00:24:35.440]  你肯定要算一下你能不能打贏那個對方
[00:24:35.440 --> 00:24:37.520]  如果你能打贏的你就去
[00:24:37.520 --> 00:24:41.120]  如果你不能抵抗不能打贏的
[00:24:41.120 --> 00:24:43.600]  你就寧可派人去求和
[00:24:43.600 --> 00:24:50.000]  所以你就不會做無沒必要的犧牲
[00:24:50.000 --> 00:24:53.520]  那這兩個例子呢
[00:24:53.520 --> 00:24:56.240]  其實是耶穌要提醒門徒
[00:24:56.240 --> 00:25:02.000]  做主的門徒是要破釜沉舟
[00:25:02.000 --> 00:25:06.160]  你如果不是破釜沉舟的話
[00:25:06.160 --> 00:25:08.600]  就是屈辱投降
[00:25:08.600 --> 00:25:12.160]  基督的門徒不能是半途而廢
[00:25:12.160 --> 00:25:14.680]  你不能說我先跟着耶穌
[00:25:14.680 --> 00:25:18.200]  然後跟啊跟啊算了我還是不跟了
[00:25:18.200 --> 00:25:22.960]  你要算好你要跟你就一心一意的去跟
[00:25:22.960 --> 00:25:27.920]  不然的話你寧可那我就不跟了
[00:25:27.920 --> 00:25:31.400]  那第二點就是站穩立場
[00:25:31.400 --> 00:25:33.720]  如果你計算過代價之後
[00:25:33.720 --> 00:25:39.440]  你跟還是不跟你都要站穩你的立場
[00:25:39.440 --> 00:25:42.320]  要麼你就信要麼你就不信
[00:25:42.320 --> 00:25:46.800]  跟隨基督沒有中間派
[00:25:46.800 --> 00:25:50.160]  如果你覺得信耶穌的付的代價太大了
[00:25:50.160 --> 00:25:55.040]  我付不起那我們就倒不如就完全不信
[00:25:55.040 --> 00:25:58.360]  免得有一天我們去到神面前的時候
[00:25:58.360 --> 00:26:00.960]  主耶穌曾經也說
[00:26:00.960 --> 00:26:04.600]  他說不是每一個人對我說主啊主啊的人
[00:26:04.600 --> 00:26:06.240]  都能進天國
[00:26:06.240 --> 00:26:15.560]  唯有遵行我天父旨意的人才能進去
[00:26:15.560 --> 00:26:21.280]  我記得我少年時代我是初中信主的
[00:26:21.280 --> 00:26:23.400]  那時候帶我信主的老師
[00:26:23.400 --> 00:26:26.240]  他常常對我們說一句話
[00:26:26.240 --> 00:26:29.800]  他說你要麼就信耶穌你要麼就不信
[00:26:29.800 --> 00:26:32.760]  如果你要信的話你就要好好的信
[00:26:32.760 --> 00:26:36.440]  你要將生命委身給神使用
[00:26:36.440 --> 00:26:39.880]  所以真的如果我們確定要做一件事情
[00:26:39.880 --> 00:26:42.280]  我們就全心全意的去做
[00:26:42.280 --> 00:26:46.960]  不然的話我就寧可做別的就好了
[00:26:46.960 --> 00:26:48.320]  當你在某一件事上
[00:26:48.320 --> 00:26:52.240]  你很清楚你自己的立場和信念之後
[00:26:52.240 --> 00:26:55.960]  那麼就算你遇到挑戰試煉的時候
[00:26:55.960 --> 00:26:59.680]  你都能很果斷的來做行動
[00:26:59.680 --> 00:27:04.520]  我有一個例子就是當年我在內地工作的時候
[00:27:04.520 --> 00:27:07.760]  有一天我們是做扶貧發展的
[00:27:07.760 --> 00:27:09.640]  國際扶貧發展
[00:27:09.640 --> 00:27:14.080]  那有一天突然來了一位我根本不認識的男士
[00:27:14.080 --> 00:27:17.200]  他來了就突然開口就問我
[00:27:17.200 --> 00:27:22.960]  你們在這裏有沒有想過去做復興教會的事情呢
[00:27:22.960 --> 00:27:24.760]  那我當然很清楚
[00:27:24.760 --> 00:27:27.320]  首先我也有一個警覺的心
[00:27:27.320 --> 00:27:31.080]  另外我也很清楚我們機構工作的方式
[00:27:31.080 --> 00:27:32.640]  工作的定位
[00:27:32.640 --> 00:27:37.280]  所以我就很理直氣壯的毫不猶豫的跟他說
[00:27:37.280 --> 00:27:42.320]  我說我們在這裏是切切實實的去做服侍農民的工作
[00:27:42.320 --> 00:27:46.240]  我們是切切實實的去做社區發展的工作
[00:27:46.240 --> 00:27:48.040]  我們沒有想過別的
[00:27:48.040 --> 00:27:50.000]  然後他就很安心的就走了
[00:27:50.000 --> 00:27:53.440]  以後就再也沒有來過
[00:27:53.440 --> 00:27:57.080]  另外就是有一些縣政府的官員
[00:27:57.080 --> 00:27:58.640]  他曾經也問我
[00:27:58.640 --> 00:28:01.040]  你去北京你爲什麼不要你
[00:28:01.040 --> 00:28:04.680]  不請你的司機給你開車去呢
[00:28:04.680 --> 00:28:07.680]  因爲如果我自己去的話要坐六個小時
[00:28:07.680 --> 00:28:15.400]  那些很簡陋很髒的那些長途巴士是很難受的
[00:28:15.400 --> 00:28:18.400]  但是我很清楚我們機構的工作的原則
[00:28:18.400 --> 00:28:20.080]  我說不是公事的話
[00:28:20.080 --> 00:28:23.040]  我們不會隨便用公司的資源
[00:28:23.040 --> 00:28:26.040]  我說我去北京是私人的活動
[00:28:26.040 --> 00:28:28.400]  我自己出去而已
[00:28:28.400 --> 00:28:32.000]  所以我不會不用司機來送我
[00:28:32.000 --> 00:28:34.640]  其實這些對他們來說都是很難理解的
[00:28:34.640 --> 00:28:36.360]  但是我想表達的是
[00:28:36.360 --> 00:28:39.040]  當我們很清楚我們的立場的時候
[00:28:39.040 --> 00:28:42.440]  當困難來到的時候
[00:28:42.440 --> 00:28:44.640]  你就完全不用想太多
[00:28:44.640 --> 00:28:46.640]  你就很清楚自己的定位
[00:28:46.640 --> 00:28:51.240]  所以當你決定跟隨耶穌的時候
[00:28:51.240 --> 00:28:53.640]  如果有人引誘你離開神呢
[00:28:53.640 --> 00:28:58.640]  好像尼布賈尼撒叫這三個朋友重新考慮去
[00:28:58.640 --> 00:29:00.440]  是不是背叛神的時候
[00:29:00.440 --> 00:29:03.440]  他們仍然能夠堅守那個立場
[00:29:03.440 --> 00:29:10.440]  第三個就是致死忠心
[00:29:10.440 --> 00:29:13.440]  我們今天要應用的
[00:29:13.440 --> 00:29:15.440]  你有沒有想過有一天
[00:29:15.440 --> 00:29:20.440]  可能你被要求放棄你的信仰
[00:29:20.440 --> 00:29:25.440]  我們今天香港還沒到這個地步
[00:29:25.440 --> 00:29:30.440]  但是現在過去那麼多年
[00:29:30.440 --> 00:29:33.440]  其實在很多的地方很多的基督徒
[00:29:33.440 --> 00:29:35.440]  他們都被指責
[00:29:35.440 --> 00:29:37.440]  你要麼放棄你的信仰
[00:29:37.440 --> 00:29:39.440]  要麼你放棄你的生命
[00:29:39.440 --> 00:29:43.440]  甚至你要放棄你身邊的人的生命
[00:29:43.440 --> 00:29:45.440]  因爲如果你不放棄這個信仰
[00:29:45.440 --> 00:29:49.440]  你會受到嚴重的後果
[00:29:49.440 --> 00:29:54.440]  兩年前我認識一對回族的內地的回族的姊妹
[00:29:54.440 --> 00:29:56.440]  他們信了耶穌
[00:29:56.440 --> 00:30:01.440]  但是他們的親族是非常反對你想想回教
[00:30:01.440 --> 00:30:05.440]  他的親族要求他你放棄信仰
[00:30:05.440 --> 00:30:08.440]  不然的話對你們不利
[00:30:08.440 --> 00:30:13.440]  而且要傷害他們甚至趕他們走
[00:30:13.440 --> 00:30:17.440]  但是兩姐妹寧死都不妥協
[00:30:17.440 --> 00:30:20.440]  最後他們也真的被趕出家門
[00:30:20.440 --> 00:30:23.440]  後來兩姐妹就去了另外一個城市
[00:30:23.440 --> 00:30:26.440]  兩姐妹一起來生活
[00:30:26.440 --> 00:30:30.440]  但是他們不斷的來爲他們的家人來禱告
[00:30:30.440 --> 00:30:34.440]  逢年過節他們就給家裏的人打電話
[00:30:34.440 --> 00:30:37.440]  告訴他耶穌愛你
[00:30:37.440 --> 00:30:40.440]  耶穌提醒我要關心你們
[00:30:40.440 --> 00:30:42.440]  要問候你們
[00:30:42.440 --> 00:30:44.440]  所以他的親族聽到以後
[00:30:44.440 --> 00:30:47.440]  其實心裏也受了一點影響
[00:30:47.440 --> 00:30:49.440]  有一些的改變
[00:30:49.440 --> 00:30:51.440]  但是現在怎麼樣我不知道
[00:30:51.440 --> 00:30:54.440]  但是兩年前告訴我們的時候
[00:30:54.440 --> 00:30:57.440]  聽說他的親族也有改變
[00:30:57.440 --> 00:31:03.440]  弟兄姊妹如果今天有人真的站在你的面前說
[00:31:03.440 --> 00:31:07.440]  Rosa你要放棄你的信仰
[00:31:07.440 --> 00:31:10.440]  否則我要殺死你
[00:31:10.440 --> 00:31:12.440]  佩嘗你要放棄你的信仰
[00:31:12.440 --> 00:31:16.440]  否則我對你的家人不利
[00:31:16.440 --> 00:31:18.440]  我們可以怎麼做呢
[00:31:18.440 --> 00:31:21.440]  我們會不會好像三友一樣
[00:31:21.440 --> 00:31:26.440]  還是至死忠心呢
[00:31:26.440 --> 00:31:29.440]  上個禮拜我們聽羅慕斯講到
[00:31:29.440 --> 00:31:32.440]  新天新地非常的美好是嗎
[00:31:32.440 --> 00:31:37.440]  我相信我們每個人都很嚮往新天新地的一天
[00:31:37.440 --> 00:31:41.440]  我們也希望自己是當中的一份子
[00:31:41.440 --> 00:31:45.440]  但是在走上這條天路的時候
[00:31:45.440 --> 00:31:51.440]  在過程當中我們少不免要面對艱難
[00:31:51.440 --> 00:31:54.440]  但願我們能像主耶穌
[00:31:54.440 --> 00:32:00.440]  他吩咐使徒約翰寫給士美那教會的信中所寫的
[00:32:00.440 --> 00:32:03.440]  他怎樣來提醒他們
[00:32:03.440 --> 00:32:05.440]  我們一起念
[00:32:05.440 --> 00:32:08.440]  你不要怕你將要受的苦
[00:32:08.440 --> 00:32:13.440]  看哪魔鬼將要把你們中間幾個人下在監裏
[00:32:13.440 --> 00:32:16.440]  叫你們受試探
[00:32:16.440 --> 00:32:18.440]  你們要受患難十天
[00:32:18.440 --> 00:32:20.440]  你要忠心至死
[00:32:20.440 --> 00:32:24.440]  我就把那生命的冠冕賜給你
[00:32:24.440 --> 00:32:26.440]  求主幫助我們
[00:32:26.440 --> 00:32:28.440]  即或不然
[00:32:28.440 --> 00:32:31.440]  我們也要僞身給基督
[00:32:31.440 --> 00:32:35.440]  我們也要至死忠心來跟隨耶穌
[00:32:35.440 --> 00:32:40.440]  我們一同禱告
[00:32:40.440 --> 00:32:47.440]  現在主當我們說我們要計算代價來跟隨你的時候
[00:32:47.440 --> 00:32:49.440]  其實我們也想起
[00:32:49.440 --> 00:32:50.440]  你爲了我們
[00:32:50.440 --> 00:32:52.440]  你爲了拯救我們
[00:32:52.440 --> 00:32:54.440]  你付上的那個代價
[00:32:54.440 --> 00:32:58.440]  其實不是我們今生可以還得了的
[00:32:58.440 --> 00:33:00.440]  主啊求你幫助我們
[00:33:00.440 --> 00:33:01.440]  我們這麼的不配
[00:33:01.440 --> 00:33:03.440]  你還是這樣的愛我們
[00:33:03.440 --> 00:33:06.440]  願主你的愛激勵我們的心
[00:33:06.440 --> 00:33:10.440]  好讓我們也可以同樣的對你說
[00:33:10.440 --> 00:33:12.440]  即或不然
[00:33:12.440 --> 00:33:15.440]  我們也要一生的跟隨你
[00:33:15.440 --> 00:33:16.440]  感謝你聽我們禱告
[00:33:16.440 --> 00:33:18.440]  奉主耶穌基督的名求
[00:33:18.440 --> 00:33:19.440]  阿們
