
[00:00:00.000 --> 00:00:01.640]  各位定智媒晚安
[00:14:26.600 --> 00:14:30.560]  和瑞麗最大的分別是什麼呢
[00:14:30.560 --> 00:14:31.800]  聖經裏面一個很大的分別
[00:14:31.800 --> 00:14:33.840]  就是說結果的分別
[00:14:33.840 --> 00:14:34.840]  結果是什麼呢
[00:14:34.840 --> 00:14:36.360]  耶穌說我告訴你
[00:14:36.360 --> 00:14:37.840]  回到家的時候
[00:14:37.840 --> 00:14:38.520]  這個人
[00:14:38.520 --> 00:14:39.760]  就是這個瑞麗
[00:14:39.760 --> 00:14:42.120]  他還算爲二
[00:14:42.120 --> 00:14:43.160]  那就是說
[00:14:43.160 --> 00:14:45.240]  這兩個的禱告
[00:14:45.240 --> 00:14:46.080]  哪一個蒙英韻
[00:14:46.080 --> 00:14:48.680]  或者哪一個更有價值和意義
[00:14:48.680 --> 00:14:49.920]  當然是瑞麗那個
[00:14:49.920 --> 00:14:51.400]  就不是法利塞人這個
[00:14:51.400 --> 00:14:52.400]  耶穌很想告訴你
[00:14:52.400 --> 00:14:53.480]  法利塞人這樣禱告
[00:14:53.480 --> 00:14:55.000]  這樣表達
[00:14:55.000 --> 00:14:57.800]  是不夠瑞麗這樣表達更有意義
[00:14:57.800 --> 00:14:59.800]  所以這個瑞麗最後回去
[00:14:59.800 --> 00:15:03.080]  能夠得到更多上帝的恩典
[00:15:03.080 --> 00:15:06.600]  爲什麼呢
[00:15:06.600 --> 00:15:10.000]  瑞麗這個禱告有什麼特色呢
[00:15:10.000 --> 00:15:12.400]  瑞麗這個禱告第一個特色就是
[00:15:12.400 --> 00:15:14.240]  他和上帝說
[00:15:14.240 --> 00:15:16.600]  他是一個罪人
[00:15:16.600 --> 00:15:19.720]  第一個是他能夠承認自己的狀況
[00:15:19.720 --> 00:15:22.400]  很真誠地面對自己
[00:15:22.400 --> 00:15:25.400]  他一定會問你在禱告裏面
[00:15:25.400 --> 00:15:27.680]  你有多少可以承認你的罪
[00:15:27.680 --> 00:15:28.240]  有的
[00:15:28.240 --> 00:15:28.600]  都會有
[00:15:28.600 --> 00:15:30.520]  認罪也是我們禱告裏面其中一個部分
[00:15:30.520 --> 00:15:32.800]  有時都是很大部分的事
[00:15:32.800 --> 00:15:34.480]  但是有沒有像這個法利塞人那樣
[00:15:34.480 --> 00:15:35.920]  連舉目都不敢
[00:15:35.920 --> 00:15:40.200]  低頭隨空求上帝寬恕
[00:15:40.200 --> 00:15:42.120]  可能他真的犯了很多罪
[00:15:42.120 --> 00:15:44.920]  可能真的做了很多不對的事
[00:15:44.920 --> 00:15:49.600]  但是他第一樣就是願意很真誠地面對上帝
[00:15:49.600 --> 00:15:51.480]  更重要更重要
[00:15:51.480 --> 00:15:53.280]  這段經文裏面這麼說
[00:15:53.280 --> 00:15:54.920]  他說上帝啊
[00:15:54.920 --> 00:15:58.800]  開恩可憐我這個罪人
[00:15:58.800 --> 00:16:02.320]  這個瑞麗將自己和上帝連結在一起
[00:16:02.320 --> 00:16:03.560]  他說上帝在你面前
[00:16:03.560 --> 00:16:04.960]  我是罪人
[00:16:04.960 --> 00:16:09.560]  反照着上帝那份聖潔
[00:16:09.560 --> 00:16:11.320]  反照着自己那種罪
[00:16:11.320 --> 00:16:13.720]  需要上帝的請求
[00:16:13.720 --> 00:16:14.760]  如果你這樣對比的時候
[00:16:14.760 --> 00:16:16.520]  你有沒有留意
[00:16:16.520 --> 00:16:16.960]  沒錯
[00:16:16.960 --> 00:16:19.400]  法利塞人講的那段土文的內容
[00:16:19.400 --> 00:16:21.160]  可能真的很真切
[00:16:21.160 --> 00:16:22.000]  真實
[00:16:22.000 --> 00:16:24.480]  甚至可能內容都是很好
[00:16:24.480 --> 00:16:26.120]  不過這個內容
[00:16:26.120 --> 00:16:28.120]  如果在禱告裏面去到上帝面前
[00:16:28.120 --> 00:16:31.320]  其實講這番話爲了什麼呢
[00:16:31.320 --> 00:16:32.640]  爲了什麼呢
[00:16:32.640 --> 00:16:36.840]  這番話裏面上帝在哪裏呢
[00:16:36.840 --> 00:16:40.440]  可能就是這個問題最大的所在
[00:16:40.440 --> 00:16:42.240]  聖經裏面開始講這個比喻
[00:16:42.240 --> 00:16:45.520]  是說這兩個人去到聖殿裏面祈禱
[00:16:45.520 --> 00:16:48.520]  去完之後最後就回到家裏
[00:16:48.520 --> 00:16:51.360]  一個就更稱爲二
[00:16:51.360 --> 00:16:53.320]  原來去禱告上帝
[00:16:53.320 --> 00:16:54.880]  去到上帝面前
[00:16:54.880 --> 00:16:56.360]  接着你離開的時候
[00:16:56.360 --> 00:16:59.240]  你會得到上帝給你的一些回應
[00:16:59.240 --> 00:17:00.640]  原來禱告是這樣的
[00:17:00.640 --> 00:17:02.560]  禱告不是自說自話
[00:17:02.560 --> 00:17:04.320]  禱告不是我怎麼想
[00:17:04.320 --> 00:17:05.960]  將那些東西說完
[00:17:05.960 --> 00:17:07.880]  禱告是和上帝溝通的
[00:17:07.880 --> 00:17:10.160]  你將你所表達的和上帝表達
[00:17:10.160 --> 00:17:12.600]  上帝也將他的心意向你顯明
[00:17:12.600 --> 00:17:14.320]  所以這段聖經裏面講得很清楚
[00:17:14.320 --> 00:17:16.040]  就是當他們兩個去禱告的時候
[00:17:16.040 --> 00:17:17.360]  一個就不斷地說
[00:17:17.360 --> 00:17:18.840]  我這樣很好
[00:17:18.840 --> 00:17:20.600]  我這樣也不錯
[00:17:20.600 --> 00:17:23.600]  他的眼中的集中點只是我自己
[00:17:23.600 --> 00:17:24.920]  只是我做了些什麼
[00:17:24.920 --> 00:17:25.960]  或者我沒有做些什麼
[00:17:25.960 --> 00:17:28.240]  以致我能夠在上帝面前
[00:17:28.240 --> 00:17:30.520]  就站立去禱告去表達
[00:17:30.520 --> 00:17:32.120]  那就完了
[00:17:32.120 --> 00:17:33.920]  但是這個罪人
[00:17:33.920 --> 00:17:35.320]  這個遂利
[00:17:35.320 --> 00:17:36.800]  他的表達就是很簡單
[00:17:36.800 --> 00:17:39.280]  他求上帝開恩
[00:17:39.280 --> 00:17:41.880]  他很清楚他不只是在說狀態
[00:17:41.880 --> 00:17:44.520]  他有認知自己和上帝的關係
[00:17:44.520 --> 00:17:47.680]  他更求上帝開恩
[00:17:47.680 --> 00:17:49.680]  原來在禱告和上帝的建立關係裏面
[00:17:49.680 --> 00:17:51.920]  求開恩 求憐憫
[00:17:51.920 --> 00:17:53.440]  是很重要的
[00:17:53.440 --> 00:17:54.560]  所以裏面最後的描述說
[00:17:54.560 --> 00:17:56.760]  凡自高的會降爲卑
[00:17:56.760 --> 00:18:00.120]  自甘卑微的必升爲高
[00:18:00.120 --> 00:18:02.520]  升高也是我們的目標
[00:18:02.520 --> 00:18:05.800]  但是怎麼可以自甘卑微呢
[00:18:05.800 --> 00:18:09.160]  到底怎麼才能夠自甘卑微呢
[00:18:09.160 --> 00:18:12.000]  在禱告裏面我們怎麼可以自甘卑微呢
[00:18:12.000 --> 00:18:15.840]  在和上帝的相處當中我們又怎麼自甘卑微呢
[00:18:15.840 --> 00:18:18.400]  經文沒有仔細教導我們怎麼去禱告
[00:18:18.400 --> 00:18:21.120]  但是經文講到當我們去到上帝面前的時候
[00:18:21.120 --> 00:18:23.480]  我們禱告有什麼態度
[00:18:23.480 --> 00:18:25.240]  我們禱告的對象
[00:18:25.240 --> 00:18:26.640]  原來就是那一位
[00:18:26.640 --> 00:18:30.880]  他能夠讓我們算爲義的上帝
[00:18:30.880 --> 00:18:32.640]  整個比喻很有趣
[00:18:32.640 --> 00:18:35.320]  過去看《聖經》裏面很多比喻都是耶穌說的比喻
[00:18:35.320 --> 00:18:37.440]  不明白就解 大家都聽
[00:18:37.440 --> 00:18:42.000]  不過這次的比喻一開始有個第一句的前言
[00:18:42.000 --> 00:18:44.760]  這個比喻是特別講給某些人聽的
[00:18:44.760 --> 00:18:45.560]  是什麼呢
[00:18:45.560 --> 00:18:46.080]  第九節
[00:18:46.080 --> 00:18:54.520]  耶穌向那些自以爲而藐視別人的人
[00:18:54.520 --> 00:18:56.960]  這個是耶穌的對象
[00:18:56.960 --> 00:18:58.360]  很少這樣對象 很有趣的
[00:18:58.360 --> 00:19:01.000]  通常耶穌講比喻要麼就是羣衆要麼就是門徒
[00:19:01.000 --> 00:19:03.440]  爲什麼會這樣對象呢
[00:19:03.440 --> 00:19:05.480]  很明顯當時有一羣這樣的人
[00:19:05.480 --> 00:19:07.400]  今天可能也有一羣這樣的人
[00:19:07.400 --> 00:19:11.520]  就是自以爲而藐視別人
[00:19:11.520 --> 00:19:12.840]  你說我們也不藐視別人
[00:19:12.840 --> 00:19:14.920]  我們很謙虛 很溫柔的
[00:19:14.920 --> 00:19:16.840]  怎麼會藐視別人呢
[00:19:16.840 --> 00:19:18.160]  也不覺得自己很輕微而已
[00:19:18.160 --> 00:19:19.480]  我們經常覺得我們也不太行
[00:19:19.480 --> 00:19:20.560]  牧師我不行了
[00:19:20.560 --> 00:19:22.520]  這些話可能更多
[00:19:22.520 --> 00:19:26.160]  不過問問自己裏面
[00:19:26.160 --> 00:19:29.000]  有時候我們也有一些自我
[00:19:29.000 --> 00:19:31.400]  甚至有一些屬靈的驕傲
[00:19:31.400 --> 00:19:33.640]  幸好我不是那個人
[00:19:33.640 --> 00:19:36.000]  幸好我不是那個人
[00:19:36.000 --> 00:19:39.160]  是我也不太行 不過起碼我還是這樣
[00:19:39.160 --> 00:19:41.840]  起碼我今天還在崇拜當中
[00:19:41.840 --> 00:19:44.120]  坐在這裏 旁邊的人也不見了
[00:19:44.120 --> 00:19:45.640]  起碼我今天雖然我不是什麼
[00:19:45.640 --> 00:19:46.960]  我也行得正 站得正
[00:19:46.960 --> 00:19:48.080]  起碼我也盡力
[00:19:48.080 --> 00:19:50.440]  起碼我不是每個星期凌修讀經
[00:19:50.440 --> 00:19:52.160]  我也盡力打開聖經來看
[00:19:52.160 --> 00:19:53.840]  起碼 起碼 起碼
[00:19:53.840 --> 00:19:56.440]  可能我們腦子裏不少也有一些
[00:19:56.440 --> 00:19:58.120]  未到自滿 但也覺得自己
[00:19:58.120 --> 00:20:00.640]  嗯 我也OK啦
[00:20:00.640 --> 00:20:03.640]  我也可以啦
[00:20:03.640 --> 00:20:06.800]  聖經裏面耶穌說描述有一些人叫自以爲義
[00:20:06.800 --> 00:20:08.560]  以爲自己很行
[00:20:08.560 --> 00:20:11.080]  而結果你去藐視別人
[00:20:11.080 --> 00:20:13.760]  自以爲義有時不知怎樣去描述
[00:20:13.760 --> 00:20:15.720]  什麼位置才叫中道
[00:20:15.720 --> 00:20:17.840]  有時卑得太厲害也不行
[00:20:17.840 --> 00:20:19.800]  自大得太多也不行
[00:20:19.800 --> 00:20:21.480]  不過耶穌有個描述說
[00:20:21.480 --> 00:20:25.160]  自以爲義的人是會藐視別人的
[00:20:25.160 --> 00:20:27.360]  每一個人有不同的狀況
[00:20:27.360 --> 00:20:28.680]  我們身邊的弟兄姊妹朋友
[00:20:28.680 --> 00:20:32.280]  就算我們身邊未認識信仰完全的身邊的人
[00:20:32.280 --> 00:20:36.120]  他們的信仰狀況和上帝的關係也可以很不同
[00:20:36.120 --> 00:20:37.240]  有時我們真的會
[00:20:37.240 --> 00:20:39.720]  未到看不起 但總是覺得有些東西
[00:20:39.720 --> 00:20:42.040]  這樣應該會好些吧
[00:20:42.040 --> 00:20:45.440]  不過原來在上帝眼中可能他就是在看每一個人
[00:20:45.440 --> 00:20:48.160]  他有多真誠面對自己
[00:20:48.160 --> 00:20:51.080]  他有多真誠面對信仰
[00:20:51.080 --> 00:20:53.160]  我記得在很多年前
[00:20:53.160 --> 00:20:55.160]  我有一次聚會
[00:20:55.160 --> 00:20:59.040]  我就負責分享其中一些短的信息
[00:20:59.040 --> 00:21:00.640]  有一個朋友講見證
[00:21:00.640 --> 00:21:05.360]  那個是曾經參與過一些類似黑社會的活動的朋友
[00:21:05.360 --> 00:21:07.760]  改好些出來講見證
[00:21:07.760 --> 00:21:10.040]  他講見證其實講得很好
[00:21:10.040 --> 00:21:13.400]  因爲他見證很豐富 很被感動
[00:21:13.400 --> 00:21:15.520]  但是講到尾聲的時候
[00:21:15.520 --> 00:21:21.600]  就很快地中間夾雜了一句粗口的座語詞
[00:21:21.600 --> 00:21:23.440]  他自己也知道 哎呀這樣
[00:21:23.440 --> 00:21:25.000]  就不好意思回來了
[00:21:25.000 --> 00:21:26.760]  本來接着我就拿咪說的了
[00:21:26.760 --> 00:21:28.360]  誰知道當時的主持
[00:21:28.360 --> 00:21:30.000]  就是教會的主持人
[00:21:30.000 --> 00:21:31.120]  就走出來搶咪
[00:21:31.120 --> 00:21:33.280]  不是搶咪 走出來拿咪
[00:21:33.280 --> 00:21:34.400]  就在那裏解釋一大輪
[00:21:34.400 --> 00:21:37.000]  其實我們在教會里面就不應該這樣
[00:21:37.000 --> 00:21:38.680]  其實這些話應該怎樣怎樣
[00:21:38.680 --> 00:21:41.040]  講了很久很久很久
[00:21:41.040 --> 00:21:42.600]  我想講了差不多20分鐘
[00:21:42.600 --> 00:21:45.480]  就在解釋教會應該怎麼面對
[00:21:45.480 --> 00:21:48.080]  那個應該是傳統人來的 如果我沒記錯 很多年前
[00:21:48.080 --> 00:21:49.480]  結果那位弟兄本來坐在我旁邊
[00:21:49.480 --> 00:21:50.680]  他講完見證 坐在我旁邊
[00:21:50.680 --> 00:21:52.720]  原來我打算和他一起喫飯
[00:21:52.720 --> 00:21:53.600]  他拍一拍我肩膀
[00:21:53.600 --> 00:21:56.400]  然後轉過身就離開了那個教堂
[00:21:56.400 --> 00:21:58.840]  還沒完的 因爲我還要分享
[00:21:58.840 --> 00:22:00.440]  當時我看着他
[00:22:00.440 --> 00:22:02.800]  他拍一拍我肩膀走開了
[00:22:02.800 --> 00:22:06.200]  我在想我應該追出去和他一起走
[00:22:06.200 --> 00:22:06.920]  應該怎樣呢
[00:22:06.920 --> 00:22:09.240]  明明我答應了 最後到我講
[00:22:09.240 --> 00:22:11.240]  我當時很不知怎樣的感覺
[00:22:11.240 --> 00:22:12.320]  接着那個人慢慢
[00:22:12.320 --> 00:22:15.520]  我轉過身看着他的身影慢慢在後面
[00:22:15.520 --> 00:22:17.800]  就離開了那個教堂
[00:22:17.800 --> 00:22:20.800]  當然上面解話的那個傳統人
[00:22:20.800 --> 00:22:22.920]  解完話之後就叫我出來分享
[00:22:22.920 --> 00:22:24.240]  我都不記得我分享什麼了
[00:22:24.240 --> 00:22:26.600]  總之好像沒什麼心情地分享
[00:22:26.600 --> 00:22:30.000]  分享完之後我找回那個弟兄 我找不到他
[00:22:30.000 --> 00:22:31.720]  我完全找不到他
[00:22:31.720 --> 00:22:33.600]  過了一個月之後
[00:22:33.600 --> 00:22:34.720]  一個月
[00:22:34.720 --> 00:22:38.240]  接着我聽說有人說這個弟兄沒有再回教會了
[00:22:38.240 --> 00:22:40.640]  那家其實不是他的教會 他回了自己的教會
[00:22:40.640 --> 00:22:41.680]  他沒有再回教會了
[00:22:41.680 --> 00:22:43.280]  我不知道爲什麼
[00:22:43.280 --> 00:22:46.280]  再過多一段時間 很長時間
[00:22:46.280 --> 00:22:47.600]  幾個月接近一年的時間
[00:22:47.600 --> 00:22:50.680]  我有一天再遇到這個弟兄在街上
[00:22:50.680 --> 00:22:52.960]  他坐在欄杆制止煙
[00:22:52.960 --> 00:22:54.440]  我記得那個畫面
[00:22:54.440 --> 00:22:57.000]  我走近一點 我很開心見到他
[00:22:57.000 --> 00:22:58.400]  終於找回他 我想和他聊聊天
[00:22:58.400 --> 00:22:59.400]  因爲太久沒見過他
[00:22:59.400 --> 00:23:01.200]  一走近的時候他一見到我
[00:23:01.200 --> 00:23:04.080]  扔下毯子跳欄就走了
[00:23:04.080 --> 00:23:07.080]  從此我沒見過這個人
[00:23:07.080 --> 00:23:08.320]  我不懂得去描述
[00:23:08.320 --> 00:23:11.200]  或者我不懂得去評價整個故事是怎樣
[00:23:11.200 --> 00:23:14.000]  不過那一刻我心裏很痛
[00:23:14.000 --> 00:23:15.240]  我很痛
[00:23:15.240 --> 00:23:17.320]  我去向上帝面前祈禱的時候
[00:23:17.320 --> 00:23:19.840]  我就和上帝說
[00:23:19.840 --> 00:23:21.520]  我要努力學習成長
[00:23:21.520 --> 00:23:25.200]  我也知道我身邊有不同的人有不同的狀況
[00:23:25.200 --> 00:23:26.840]  原來我知道我那一刻也有點覺得
[00:23:26.840 --> 00:23:28.280]  啊 爲什麼會這樣
[00:23:28.280 --> 00:23:33.200]  我有點看不起或者看少這個弟兄
[00:23:33.200 --> 00:23:34.440]  我不知道今天他怎麼樣
[00:23:34.440 --> 00:23:36.120]  我希望他還在上帝的恩典裏面
[00:23:36.120 --> 00:23:37.600]  繼續經歷豐富
[00:23:37.600 --> 00:23:39.000]  但我知道原來
[00:23:39.000 --> 00:23:41.240]  人一個眼光 一個想法 一個表達
[00:23:41.240 --> 00:23:44.400]  可能會影響很多的生命
[00:23:44.400 --> 00:23:45.960]  耶穌這個描述
[00:23:45.960 --> 00:23:47.040]  不只是很簡單地說
[00:23:47.040 --> 00:23:48.920]  我們不要自以爲意
[00:23:48.920 --> 00:23:50.760]  我們不要藐視人
[00:23:50.760 --> 00:23:51.840]  而是說給我們主人
[00:23:51.840 --> 00:23:54.920]  在上帝眼中 上帝是這樣看待事情的
[00:23:54.920 --> 00:23:57.080]  如果我們知道上帝是這樣看待事情的話
[00:23:57.080 --> 00:24:01.280]  我們又會怎麼看待人和自己
[00:24:01.280 --> 00:24:02.920]  再者我們每一次去到上帝面前
[00:24:02.920 --> 00:24:05.080]  去禱告去尋問的時候
[00:24:05.080 --> 00:24:10.240]  我們怎麼去理解我們和上帝的關係呢
[00:24:10.240 --> 00:24:11.480]  沒錯 在信仰裏面一開始
[00:24:11.480 --> 00:24:13.880]  可能我們真的發現我們有很多的難處
[00:24:13.880 --> 00:24:14.720]  甚至我們覺得有罪
[00:24:14.720 --> 00:24:15.880]  我們要認罪悔改
[00:24:15.880 --> 00:24:17.320]  這是一個階段
[00:24:17.320 --> 00:24:18.600]  可能過了某些日子之後
[00:24:18.600 --> 00:24:21.520]  我們未必每一次都繼續在一個所謂認罪悔改的階段
[00:24:21.520 --> 00:24:22.960]  因爲都不是很健康
[00:24:22.960 --> 00:24:24.520]  你都要成長
[00:24:24.520 --> 00:24:25.440]  不過不要忘記
[00:24:25.440 --> 00:24:28.040]  我們都是靠着上帝的恩典去成長
[00:24:28.040 --> 00:24:31.800]  不要忘記我們都不能夠自己稱自己爲異
[00:24:31.800 --> 00:24:33.160]  我們能夠被稱異
[00:24:33.160 --> 00:24:35.920]  是因爲上帝的恩典和愛
[00:24:35.920 --> 00:24:37.880]  我常常和弟兄姐妹說一句很重要的話
[00:24:37.880 --> 00:24:39.320]  爲什麼我是基督徒
[00:24:39.320 --> 00:24:41.200]  甚至爲什麼今天我能夠成爲大家的目的
[00:24:41.200 --> 00:24:43.400]  在當中是上帝的恩典
[00:24:43.400 --> 00:24:45.240]  更重要的是因爲我是一個罪人
[00:24:45.240 --> 00:24:47.120]  我更需要上帝的恩典
[00:24:47.120 --> 00:24:48.720]  不是因爲我叻
[00:24:48.720 --> 00:24:50.280]  不是因爲我叻了
[00:24:50.280 --> 00:24:52.600]  可能今天比昨天我真的應該要叻了
[00:24:52.600 --> 00:24:53.720]  這是進步
[00:24:53.720 --> 00:24:55.200]  但同樣地我都繼續是罪人
[00:24:55.200 --> 00:24:57.800]  我都繼續需要上帝開恩憐憫
[00:24:57.800 --> 00:25:00.400]  需要上帝的拯救
[00:25:00.400 --> 00:25:02.480]  弟兄姐妹我真的要挑戰你
[00:25:02.480 --> 00:25:03.880]  我想你回到上帝面前
[00:25:03.880 --> 00:25:07.000]  去再檢視一下你自己裏面
[00:25:07.000 --> 00:25:07.840]  你怎麼看自己
[00:25:07.840 --> 00:25:09.560]  怎麼看身邊的人
[00:25:09.560 --> 00:25:10.360]  在禱告裏面
[00:25:10.360 --> 00:25:11.160]  在你的生命當中
[00:25:11.160 --> 00:25:13.040]  你真的發現
[00:25:13.040 --> 00:25:14.600]  你不小心跌落
[00:25:14.600 --> 00:25:17.880]  耶穌說這個比喻的對象的羣衆當中的時候
[00:25:17.880 --> 00:25:19.880]  請你快快醒覺
[00:25:19.880 --> 00:25:21.560]  以至你能夠
[00:25:21.560 --> 00:25:22.720]  真的再一次
[00:25:22.720 --> 00:25:25.320]  回到上帝面前去認罪悔改
[00:25:25.320 --> 00:25:27.200]  並且向那些
[00:25:27.200 --> 00:25:28.600]  因爲你的緣故
[00:25:28.600 --> 00:25:31.440]  讓他被藐視的人去道歉
[00:25:31.440 --> 00:25:35.600]  以至他的生命也能得到上帝的恩典和豐富
[00:25:35.600 --> 00:25:38.200]  這段經文其實可以很沉重
[00:25:38.200 --> 00:25:39.880]  因爲這段經文講一個比喻
[00:25:39.880 --> 00:25:41.640]  這兩個形象在我們的生命裏面
[00:25:41.640 --> 00:25:43.360]  其實都會出現
[00:25:43.360 --> 00:25:45.280]  我們有時候都可能好像
[00:25:45.280 --> 00:25:46.120]  法尼塞人那樣
[00:25:46.120 --> 00:25:47.720]  覺得自己一般般不錯
[00:25:47.720 --> 00:25:49.360]  覺得自己可以成爲一個
[00:25:49.360 --> 00:25:51.600]  宗教生命裏面不錯的人
[00:25:51.600 --> 00:25:52.920]  但有時候我們走去另外一個極端
[00:25:52.920 --> 00:25:54.480]  就覺得自己都是很多壞事
[00:25:54.480 --> 00:25:55.440]  很多差的東西
[00:25:55.440 --> 00:25:58.320]  沒辦法得到寬恕
[00:25:58.320 --> 00:26:00.200]  但是這段經文給我一個很好的安慰
[00:26:00.200 --> 00:26:01.240]  就是耶穌這個比喻說
[00:26:01.240 --> 00:26:03.640]  這兩個人都能夠上到聖殿
[00:26:03.640 --> 00:26:05.640]  去向上帝討告
[00:26:05.640 --> 00:26:09.720]  兩個都有在上帝面前去討告
[00:26:09.720 --> 00:26:12.920]  上帝只是說你要學習謙卑而已
[00:26:12.920 --> 00:26:15.120]  他沒說你不可以向上帝討告
[00:26:15.120 --> 00:26:17.200]  他沒說上帝不會聽你討告
[00:26:17.200 --> 00:26:18.880]  他只是說你要學習謙卑
[00:26:18.880 --> 00:26:20.040]  學習降卑
[00:26:20.040 --> 00:26:21.080]  你回去的時候
[00:26:21.080 --> 00:26:23.480]  你就得到上帝更多的恩典
[00:26:23.480 --> 00:26:24.840]  所以無論你是什麼狀況
[00:26:24.840 --> 00:26:25.600]  什麼境遇
[00:26:25.600 --> 00:26:26.600]  記住
[00:26:26.600 --> 00:26:28.560]  你都要繼續去到上帝面前
[00:26:28.560 --> 00:26:30.600]  不要因爲這樣而放棄自己
[00:26:30.600 --> 00:26:33.160]  不要因爲這樣覺得上帝會放棄你
[00:26:33.160 --> 00:26:35.520]  這個也是其中一個很重要
[00:26:35.520 --> 00:26:37.880]  對你繼續堅持信任的挑戰
[00:26:37.880 --> 00:26:40.080]  我想給你一些空間時間安靜討告
[00:26:40.080 --> 00:26:45.200]  我鼓勵你低頭祈禱
[00:26:45.200 --> 00:26:50.960]  我想你安靜在上帝面前祈禱
[00:26:50.960 --> 00:26:56.240]  特別當你想起一些
[00:26:56.240 --> 00:27:00.080]  當你去討告裏跟上帝分享的事
[00:27:00.080 --> 00:27:02.600]  可能我們很容易跌入一個陷阱
[00:27:02.600 --> 00:27:04.480]  就好像這個比喻當中
[00:27:04.480 --> 00:27:07.880]  法利策人那樣覺得自己不錯
[00:27:07.880 --> 00:27:13.560]  甚至成爲輕視藐視人那一位
[00:27:13.560 --> 00:27:16.320]  甚至我們真的想起曾經
[00:27:16.320 --> 00:27:19.560]  身邊有人被我們藐視
[00:27:19.560 --> 00:27:25.400]  曾經因爲有人被我們看不起
[00:27:25.400 --> 00:27:26.880]  我們求上帝寬恕我們
[00:27:26.880 --> 00:27:30.480]  也求上帝給我們勇氣去道歉
[00:27:30.480 --> 00:27:33.360]  去復和
[00:27:33.360 --> 00:27:38.360]  我給你時間去安靜向上帝討告
[00:28:04.360 --> 00:28:09.720]  讓我們繼續去祈禱
[00:28:09.720 --> 00:28:12.920]  上帝啊
[00:28:12.920 --> 00:28:24.560]  開恩可憐我這個罪人
[00:28:24.560 --> 00:28:28.400]  主在我們生命裏面
[00:28:28.400 --> 00:28:32.120]  很多時候眼中看見的是自己
[00:28:32.120 --> 00:28:36.480]  而看不見你
[00:28:36.480 --> 00:28:40.640]  甚至我們看自己和身邊的人的比較
[00:28:40.640 --> 00:28:47.240]  更多於看重你眼中的我們
[00:28:47.240 --> 00:28:50.480]  主在赦免我們
[00:28:50.480 --> 00:28:51.480]  特別我們生命裏面
[00:28:51.480 --> 00:28:55.040]  有時我們和身邊的人去相處
[00:28:55.040 --> 00:28:59.440]  我們很容易會看誰強些誰弱些
[00:28:59.440 --> 00:29:02.120]  我們很容易會看誰好些
[00:29:02.120 --> 00:29:06.080]  甚至我們覺得自己不錯而沾沾自喜
[00:29:06.080 --> 00:29:07.120]  甚或有時在信仰裏面
[00:29:07.120 --> 00:29:10.200]  我們一樣覺得我們都不錯
[00:29:10.200 --> 00:29:12.000]  回到教會一段時間
[00:29:12.000 --> 00:29:13.480]  我們有奉獻
[00:29:13.480 --> 00:29:15.000]  我們有侍奉
[00:29:15.000 --> 00:29:16.520]  我們有崗位
[00:29:16.520 --> 00:29:18.120]  我們有盡力
[00:29:18.120 --> 00:29:20.040]  我們多好
[00:29:20.040 --> 00:29:28.680]  幸好我們不是像誰誰那樣
[00:29:28.680 --> 00:29:30.600]  上帝啊
[00:29:30.600 --> 00:29:36.680]  開恩可憐我這個罪人
[00:29:36.680 --> 00:29:38.520]  特別當我們想起
[00:29:38.520 --> 00:29:40.440]  我們因爲曾經這樣而藐視
[00:29:40.440 --> 00:29:44.880]  看不起我們身邊的弟兄姊妹
[00:29:44.880 --> 00:29:46.320]  我們可能在語言
[00:29:46.320 --> 00:29:53.560]  在行動上曾經做過一些傷害的表示
[00:29:53.560 --> 00:30:01.680]  主要是給我們勇氣去認罪悔改復和
[00:30:01.680 --> 00:30:04.680]  讓我們記得
[00:30:04.680 --> 00:30:09.280]  我們能夠被輕易完全是因爲你的恩典
[00:30:09.280 --> 00:30:12.400]  更讓我們知道無論我們什麼境況
[00:30:12.400 --> 00:30:13.400]  在這個罪的世界裏面
[00:30:13.400 --> 00:30:16.800]  我們仍然是一個罪人
[00:30:16.800 --> 00:30:18.280]  上帝啊
[00:30:18.280 --> 00:30:24.440]  開恩可憐我這個罪人
[00:30:24.440 --> 00:30:27.400]  主要是讓我們願意去
[00:30:27.400 --> 00:30:30.440]  再一次反省我們自己
[00:30:30.440 --> 00:30:32.720]  對自己的理解
[00:30:32.720 --> 00:30:35.240]  對身邊的事物的理解
[00:30:35.240 --> 00:30:39.480]  向上帝討告的態度
[00:30:39.480 --> 00:30:42.280]  可能我們真的要去面對接受
[00:30:42.280 --> 00:30:46.200]  可能真的是我們生命的很大的挑戰
[00:30:46.200 --> 00:30:50.080]  上帝幫助我們
[00:30:50.080 --> 00:30:53.760]  求你再一次按照我們個人的情況
[00:30:53.760 --> 00:30:56.520]  向我們回應
[00:30:56.520 --> 00:30:59.640]  以至我們生命裏面經歷你的豐富
[00:30:59.640 --> 00:31:02.760]  以至我們生命裏面經歷你的觸摸
[00:31:02.760 --> 00:31:04.840]  你的醫治
[00:31:04.840 --> 00:31:07.560]  如果我們生命裏面曾經被傷害的
[00:31:07.560 --> 00:31:11.160]  同樣求上帝你的醫治
[00:31:11.160 --> 00:31:13.480]  因爲上帝啊
[00:31:13.480 --> 00:31:20.480]  請你開恩可憐我這個罪人
[00:31:20.480 --> 00:31:22.200]  我們禱告
[00:31:22.200 --> 00:31:24.040]  交託
