
[00:00:00.000 --> 00:00:03.000]  我請您與我們在一起,我們同心再禱告
[00:27:51.200 --> 00:27:58.200]  然後下面第九節說,當你祈禱的時候,神聽你的祈禱,賜福給你
[00:27:59.200 --> 00:28:09.200]  各位弟兄姊妹,不要誤會,不是神要和我們交換,好,你乖乖的,我就給你多一點祝福
[00:28:09.200 --> 00:28:15.200]  不是,上帝其實一直想將各樣的恩惠賜給我們
[00:28:15.200 --> 00:28:20.200]  但是何時我們不願意聽從神的話
[00:28:20.200 --> 00:28:28.200]  好像封閉了心靈的窗口,神也不能夠注入祂的恩典
[00:28:29.200 --> 00:28:36.200]  好像我們在一個幽暗的地方,除非我們走出去太陽光之下
[00:28:36.200 --> 00:28:44.200]  我們才會經歷陽光給我們的祝福,給我們的照耀
[00:28:44.200 --> 00:28:50.200]  聖經在描述,上帝會賜恩給那些恩待人的人
[00:28:50.200 --> 00:28:56.200]  是因為人聽從神的話的時候,神的恩惠就豐富的臨到
[00:28:57.200 --> 00:29:00.200]  下帝的經文繼續講述,神的恩惠如何臨到
[00:29:00.200 --> 00:29:08.200]  你會一直看到神自己那種渴慕,祂想向我們施恩
[00:29:08.200 --> 00:29:19.200]  弟兄姊妹,我們讀這段經文,我們都是真的向神求恩
[00:29:19.200 --> 00:29:25.200]  求神給我們不好,只是有外在宗教的生活
[00:29:26.200 --> 00:29:34.200]  敬虔的一種外表,求神給我們真實的那種內心的力量
[00:29:34.200 --> 00:29:38.200]  是有意識的,是刻意的去行出來
[00:29:38.200 --> 00:29:45.200]  以致我們真的能夠活出那種敬虔,也可以得神的喜悅
[00:29:45.200 --> 00:29:48.200]  我們一起努力吧
[00:29:56.200 --> 00:30:04.200]  真是恩主,我們感謝祢,雖然我們軟弱,但祢剛強
[00:30:04.200 --> 00:30:10.200]  祢的說話在我們生命當中可以產生能力
[00:30:10.200 --> 00:30:15.200]  因此我們在祢面前同心,求親愛的主
[00:30:15.200 --> 00:30:23.200]  藉著祢的聖靈去激勵我們,幫助我們把著祢給我們有的機會
[00:30:24.200 --> 00:30:27.200]  真是能夠在生活上行公義,好憐憫
[00:30:27.200 --> 00:30:31.200]  去活出祢喜悅我們有的生活
[00:30:31.200 --> 00:30:37.200]  求祢答應我們,我們一班屬於祢的人,今天在祢面前求恩典
[00:30:37.200 --> 00:30:43.200]  讓我們前面真實地活出祢給我們敬虔的生命
[00:30:43.200 --> 00:30:47.200]  我們自己也在祢眼前蒙恩
[00:30:47.200 --> 00:30:52.200]  奉耶穌聖命祈禱,阿們
