
[00:00:00.000 --> 00:00:02.460]  今天就Show Awakening
[00:15:00.020 --> 00:15:02.940]  其實就算是第三個
[00:15:02.940 --> 00:15:06.540]  他說人內心對美善的渴求就是靈性
[00:15:06.540 --> 00:15:08.180]  其實我也有些保留
[00:15:08.180 --> 00:15:09.700]  我也不是完全同意
[00:15:09.700 --> 00:15:13.380]  如果靈性是在講內心對美善的那份追求
[00:15:13.380 --> 00:15:17.500]  其實聖人和恐怖分子也有很高的靈性
[00:15:17.500 --> 00:15:20.380]  因爲恐怖分子其實裏面也有善的追求
[00:15:20.380 --> 00:15:23.860]  不過那個善是他自己定義的善
[00:15:23.860 --> 00:15:26.220]  每個人裏面覺得對的東西好的東西
[00:15:26.220 --> 00:15:27.220]  你去追求
[00:15:27.220 --> 00:15:29.060]  有些人就說這種叫靈性
[00:15:29.060 --> 00:15:32.140]  所以不同的宗教都是在講自己在追求靈性
[00:15:32.140 --> 00:15:33.660]  其實什麼是善呢
[00:15:33.660 --> 00:15:34.660]  聖經講得很清楚
[00:15:34.660 --> 00:15:36.140]  善只有一位
[00:15:36.140 --> 00:15:37.260]  就是神自己
[00:15:37.260 --> 00:15:38.980]  唯有追求神自己
[00:15:38.980 --> 00:15:40.980]  纔是真正那份靈性
[00:15:40.980 --> 00:15:42.420]  好像很深
[00:15:42.420 --> 00:15:45.100]  我用一個事例給大家解釋一下
[00:15:45.100 --> 00:15:50.900]  追求神自己和追求像神一樣美善有什麼不同呢
[00:15:50.900 --> 00:15:53.980]  我中學初中的時候
[00:15:53.980 --> 00:15:56.940]  我姐姐就開始對我很差
[00:15:56.940 --> 00:15:58.460]  我家裏有個姐姐
[00:15:58.460 --> 00:15:59.460]  很差
[00:15:59.460 --> 00:16:00.460]  差得很厲害
[00:16:00.460 --> 00:16:02.460]  差得好像仇人一樣
[00:16:02.460 --> 00:16:04.940]  無論是言語上的欺凌
[00:16:04.940 --> 00:16:06.780]  又或者是做很多的事情
[00:16:06.780 --> 00:16:08.420]  表明她很恨我
[00:16:08.420 --> 00:16:10.500]  我媽媽問她你做什麼事你爲什麼那麼恨她
[00:16:10.500 --> 00:16:11.980]  她說就是很恨她
[00:16:11.980 --> 00:16:15.580]  青春期裏面很躁動
[00:16:15.580 --> 00:16:16.700]  躁抵
[00:16:16.700 --> 00:16:18.340]  很恨我
[00:16:18.340 --> 00:16:21.460]  中四的時候我就信了耶穌
[00:16:21.460 --> 00:16:23.820]  我是一個聽話的人
[00:16:23.820 --> 00:16:25.460]  聖經裏面就講得很清楚
[00:16:25.460 --> 00:16:28.380]  大家記不記得前書十三章講什麼是愛
[00:16:28.380 --> 00:16:31.620]  愛是恆久忍耐又有恩慈
[00:16:31.620 --> 00:16:34.100]  我就覺得我要忍耐和恩慈
[00:16:34.100 --> 00:16:36.420]  我要追求這份美善
[00:16:36.420 --> 00:16:39.100]  於是我就試圖或意圖
[00:16:39.100 --> 00:16:42.300]  很忍耐和很恩慈對她
[00:16:42.300 --> 00:16:43.940]  但是也沒用
[00:16:43.940 --> 00:16:45.780]  其實我裏面 講真
[00:16:45.780 --> 00:16:47.460]  我真的覺得很痛苦
[00:16:47.460 --> 00:16:49.340]  我真的很恨她
[00:16:49.340 --> 00:16:50.540]  我不知道她爲什麼這樣對我
[00:16:50.540 --> 00:16:52.220]  我又沒有做錯事
[00:16:52.220 --> 00:16:53.660]  很多年都是這樣
[00:16:53.660 --> 00:16:55.740]  試過回家不開門給我
[00:16:55.740 --> 00:16:58.340]  就這樣困在外面
[00:16:58.340 --> 00:16:59.660]  然後我就覺得
[00:16:59.660 --> 00:17:00.860]  原來
[00:17:00.860 --> 00:17:04.500]  我知道聖經說愛是恆久忍耐
[00:17:04.500 --> 00:17:07.940]  我就很努力去做恆久忍耐
[00:17:07.940 --> 00:17:12.260]  來顯出我是一個有愛心的人
[00:17:12.260 --> 00:17:13.780]  去到我大學的時候
[00:17:13.780 --> 00:17:18.180]  有一次我甲型肝炎入了醫院
[00:17:18.180 --> 00:17:21.860]  有兩個星期在醫院裏面
[00:17:21.860 --> 00:17:23.340]  出院的時候
[00:17:23.340 --> 00:17:25.060]  我見到我姐姐
[00:17:25.060 --> 00:17:26.180]  因爲她很憎恨我
[00:17:26.180 --> 00:17:29.180]  她從來不會拿我的衣服穿
[00:17:29.180 --> 00:17:31.140]  但是我回去的時候
[00:17:31.140 --> 00:17:33.980]  我見到她穿着我的褲子
[00:17:33.980 --> 00:17:36.420]  是一條我挺喜歡的褲子
[00:17:36.420 --> 00:17:39.300]  我心裏的火就爆炸了
[00:17:39.300 --> 00:17:41.140]  其實這件事告訴我什麼呢
[00:17:41.140 --> 00:17:42.220]  可能我生病了
[00:17:42.220 --> 00:17:43.740]  她穿我的褲子是代表
[00:17:43.740 --> 00:17:45.740]  原來她也關心我
[00:17:45.740 --> 00:17:47.300]  她真的接納我
[00:17:47.300 --> 00:17:48.540]  她覺得我拿着你的褲子穿
[00:17:48.540 --> 00:17:49.900]  平時我不碰你的東西
[00:17:49.900 --> 00:17:50.740]  現在拿着你的褲子穿
[00:17:50.740 --> 00:17:52.060]  我接納你
[00:17:52.060 --> 00:17:54.380]  回到她的表情面容
[00:17:54.380 --> 00:17:56.660]  真的和平時有點不同
[00:17:56.660 --> 00:17:57.820]  但是因爲
[00:17:57.820 --> 00:17:59.020]  其實我心裏
[00:17:59.020 --> 00:18:01.860]  我平時對她的忍耐 恩慈
[00:18:01.860 --> 00:18:03.820]  都是假的
[00:18:03.820 --> 00:18:04.780]  我見到她穿我的褲子
[00:18:04.780 --> 00:18:05.660]  我就想
[00:18:05.660 --> 00:18:06.500]  你對我這麼壞
[00:18:06.500 --> 00:18:08.140]  爲什麼拿着我的褲子穿
[00:18:08.140 --> 00:18:09.820]  整個火就爆炸了
[00:18:09.820 --> 00:18:11.500]  然後我就問她
[00:18:11.500 --> 00:18:13.020]  你爲什麼穿我的褲子
[00:18:13.020 --> 00:18:14.140]  接着呢
[00:18:14.140 --> 00:18:17.460]  關係又回到以前的一樣
[00:18:17.460 --> 00:18:18.860]  就是說如果
[00:18:18.860 --> 00:18:21.140]  我們裏面不是真的
[00:18:21.140 --> 00:18:23.460]  經歷到一個更新
[00:18:23.460 --> 00:18:25.180]  我們做好人
[00:18:25.180 --> 00:18:28.260]  內心都是很掙扎和很痛苦
[00:18:28.260 --> 00:18:31.220]  而且很快會失敗
[00:18:31.220 --> 00:18:33.780]  所以靈性是什麼呢
[00:18:33.780 --> 00:18:35.300]  靈性就是追求神自己
[00:18:35.300 --> 00:18:37.660]  和我們的關係很親密
[00:18:37.660 --> 00:18:39.580]  以至活出來的那樣東西
[00:18:39.580 --> 00:18:42.180]  是神在我們裏面活出來
[00:18:42.180 --> 00:18:44.380]  不是我們靠我們的意志努力
[00:18:44.380 --> 00:18:46.620]  去做一些很多好事
[00:18:46.620 --> 00:18:48.900]  企圖讓人覺得我們裏面
[00:18:48.900 --> 00:18:51.180]  真的是一個這樣的人
[00:18:51.180 --> 00:18:53.260]  我一直很努力
[00:18:53.260 --> 00:18:54.620]  去
[00:18:54.620 --> 00:18:55.780]  在頭腦上面
[00:18:55.780 --> 00:18:58.100]  認定寬恕是很重要
[00:18:58.100 --> 00:18:59.060]  但是如果我心靈
[00:18:59.060 --> 00:19:01.180]  我未真正經歷過寬恕
[00:19:01.180 --> 00:19:02.580]  那件事呢
[00:19:02.580 --> 00:19:05.580]  我仍然不懂得去寬恕
[00:19:05.580 --> 00:19:07.900]  保羅在《迦拉太書》
[00:19:07.900 --> 00:19:10.100]  四章十九節講了一句這樣的說話
[00:19:10.100 --> 00:19:11.020]  其實我覺得呢
[00:19:11.020 --> 00:19:12.100]  剛纔講的那些
[00:19:12.100 --> 00:19:14.300]  無論是很V1的那些
[00:19:14.300 --> 00:19:16.340]  又說有聖靈觸摸我
[00:19:16.340 --> 00:19:18.380]  有些手在那裏碰過我
[00:19:18.380 --> 00:19:19.660]  又或者是呢
[00:19:19.660 --> 00:19:21.540]  有些很特別的說話跟我講
[00:19:21.540 --> 00:19:22.660]  又或者是那些
[00:19:22.660 --> 00:19:23.900]  從行爲入手
[00:19:23.900 --> 00:19:24.660]  做很多事
[00:19:24.660 --> 00:19:25.900]  講感謝神
[00:19:25.900 --> 00:19:27.500]  不斷做很多事
[00:19:27.500 --> 00:19:28.300]  這些
[00:19:28.300 --> 00:19:30.980]  其實都不反映我們真正的靈性
[00:19:30.980 --> 00:19:31.740]  真正的靈性呢
[00:19:31.740 --> 00:19:34.060]  其實保羅用一句說話講得很簡單
[00:19:34.060 --> 00:19:35.860]  他說我的孩子啊
[00:19:35.860 --> 00:19:38.180]  爲了你們我再受生產之苦
[00:19:38.180 --> 00:19:41.060]  就是說作爲一個屬靈的長輩呢
[00:19:41.060 --> 00:19:42.740]  保羅說這個生產之苦是什麼呢
[00:19:42.740 --> 00:19:44.100]  他說我很努力
[00:19:44.100 --> 00:19:45.540]  我很用心
[00:19:45.540 --> 00:19:48.340]  好像一個女人生小孩一樣的痛苦
[00:19:48.340 --> 00:19:52.460]  他說直至耶穌基督在你們裏面成形
[00:19:52.460 --> 00:19:55.420]  就是說耶穌基督在我們生命裏面
[00:19:55.420 --> 00:19:57.100]  祂成形了
[00:19:57.100 --> 00:19:58.980]  懷了胎 成形了
[00:19:58.980 --> 00:20:00.780]  那你就真是有靈性
[00:20:00.780 --> 00:20:02.300]  就是說你活出來
[00:20:02.300 --> 00:20:04.620]  你是有耶穌的聖情
[00:20:04.620 --> 00:20:08.660]  和耶穌活着那份能力
[00:20:08.660 --> 00:20:09.820]  這個就是靈性
[00:20:09.820 --> 00:20:12.900]  這個就是真正的屬靈
[00:20:12.900 --> 00:20:14.740]  好像這裏講
[00:20:14.740 --> 00:20:18.580]  如何成形呢
[00:20:18.580 --> 00:20:20.540]  我們可以做什麼
[00:20:20.540 --> 00:20:25.260]  令到耶穌基督真正在我們裏面成形
[00:20:25.260 --> 00:20:28.220]  有祂的生命在我們裏面流露出來呢
[00:20:28.220 --> 00:20:31.100]  我們今天很真誠地問問自己
[00:20:31.100 --> 00:20:33.180]  你像不像耶穌基督
[00:20:33.180 --> 00:20:33.980]  你信了主那麼久
[00:20:33.980 --> 00:20:37.380]  你有哪一部分像耶穌基督呢
[00:20:37.380 --> 00:20:38.540]  爲什麼不像呢
[00:20:38.540 --> 00:20:40.140]  差了些什麼
[00:20:40.140 --> 00:20:43.580]  令我們活不出神的形象
[00:20:43.580 --> 00:20:46.740]  我們不是靠自己更加努力去追求
[00:20:46.740 --> 00:20:48.220]  去似神的
[00:20:48.220 --> 00:20:49.740]  但我們要記住一件事
[00:20:49.740 --> 00:20:52.260]  似神就是靈性高
[00:20:52.260 --> 00:20:54.100]  不似神其實就是靈性低
[00:20:54.100 --> 00:20:55.060]  不用很複雜
[00:20:55.060 --> 00:20:59.100]  你越是像聖經裏面所描述神的聖情
[00:20:59.100 --> 00:21:02.260]  證明你裏面的靈性是高的
[00:21:02.260 --> 00:21:04.460]  但如果你不似神
[00:21:04.460 --> 00:21:05.580]  這個就是靈性低
[00:21:05.580 --> 00:21:07.780]  不在乎我們去多少教會
[00:21:07.780 --> 00:21:08.500]  做多少事
[00:21:08.500 --> 00:21:10.220]  讀多少聖經
[00:21:10.220 --> 00:21:12.220]  但是有些基本功
[00:21:12.220 --> 00:21:15.580]  其實屬靈在操練上一定要做到
[00:21:15.580 --> 00:21:17.180]  而且很重要
[00:21:17.180 --> 00:21:18.820]  我們看三段經文
[00:21:18.820 --> 00:21:21.020]  這裏有三方面
[00:21:21.020 --> 00:21:23.460]  我想我們可以從新學年開始
[00:21:23.460 --> 00:21:28.020]  認真點在這方面去努力
[00:21:28.020 --> 00:21:29.580]  不是努力做好人
[00:21:29.580 --> 00:21:30.940]  而是努力做什麼呢
[00:21:30.940 --> 00:21:32.020]  有一段經文是這樣說的
[00:21:32.020 --> 00:21:34.420]  詩篇42篇3至5節
[00:21:34.420 --> 00:21:36.260]  人整天對我說
[00:21:36.260 --> 00:21:39.340]  有把聲音每天在心裏跟我們說話
[00:21:39.340 --> 00:21:41.740]  他說你的神去了哪裏
[00:21:41.740 --> 00:21:43.620]  寫詩的這個人就說
[00:21:43.620 --> 00:21:45.620]  我晝夜用眼淚當飯喫
[00:21:45.620 --> 00:21:46.540]  多慘啊
[00:21:46.540 --> 00:21:48.380]  你有沒有試過用眼淚當飯喫
[00:21:48.380 --> 00:21:49.620]  喫不喫得飽
[00:21:49.620 --> 00:21:52.100]  他從前常常跟羣衆同去
[00:21:52.100 --> 00:21:53.700]  他說原來想起以前的日子
[00:21:53.700 --> 00:21:57.380]  我可以跟我的朋友一起去教會
[00:21:57.380 --> 00:21:58.980]  但是進入聖殿
[00:21:58.980 --> 00:22:00.540]  他說可以進入聖殿
[00:22:00.540 --> 00:22:02.020]  但是似乎有些原因
[00:22:02.020 --> 00:22:03.300]  這個經文沒有解釋
[00:22:03.300 --> 00:22:05.300]  詩人沒有解釋爲什麼他去不了聖殿
[00:22:05.300 --> 00:22:06.220]  可能是
[00:22:06.220 --> 00:22:07.980]  我不知道
[00:22:07.980 --> 00:22:09.660]  可能有些天災人禍發生
[00:22:09.660 --> 00:22:11.380]  他去不了聖殿
[00:22:11.380 --> 00:22:11.900]  他說
[00:22:11.900 --> 00:22:12.780]  他心裏面
[00:22:12.780 --> 00:22:13.780]  他的心在說
[00:22:13.780 --> 00:22:14.940]  他和他的心說話
[00:22:14.940 --> 00:22:17.100]  我的心你爲什麼沮喪呢
[00:22:17.100 --> 00:22:19.380]  爲什麼在我們裏面不安呢
[00:22:19.380 --> 00:22:20.700]  應當等候神
[00:22:20.700 --> 00:22:22.660]  因爲我還要稱讚祂
[00:22:22.660 --> 00:22:24.820]  祂是我面前的救助
[00:22:24.820 --> 00:22:26.260]  是我的神
[00:22:26.260 --> 00:22:27.740]  寫詩的人
[00:22:27.740 --> 00:22:28.740]  有件事發生了
[00:22:28.740 --> 00:22:31.180]  他去不了聖殿去敬拜神
[00:22:31.180 --> 00:22:32.300]  他覺得每天裏面
[00:22:32.300 --> 00:22:33.820]  心靈有聲音跟他說
[00:22:33.820 --> 00:22:35.740]  你的神去了哪裏
[00:22:35.740 --> 00:22:38.260]  爲什麼環境這麼差
[00:22:38.260 --> 00:22:40.220]  人感覺不到神的存在
[00:22:40.220 --> 00:22:41.380]  看不到神的作爲
[00:22:41.380 --> 00:22:42.500]  心靈會怎樣呢
[00:22:42.500 --> 00:22:45.380]  心靈就會沮喪和不安
[00:22:45.380 --> 00:22:47.500]  但是這個詩人提醒自己一件事
[00:22:47.500 --> 00:22:49.900]  他說感受不是最重要的
[00:22:49.900 --> 00:22:53.300]  他說應當繼續敬拜讚美神
[00:22:53.300 --> 00:22:54.660]  在什麼環境裏面
[00:22:54.660 --> 00:22:57.140]  我想第一樣我們要操練的靈性是
[00:22:57.140 --> 00:22:58.540]  無論什麼環境裏面
[00:22:58.540 --> 00:23:01.460]  學習如何繼續敬拜讚美神
[00:23:01.460 --> 00:23:02.580]  相信
[00:23:02.580 --> 00:23:04.820]  用信心去相信
[00:23:04.820 --> 00:23:06.380]  取代你的個人意志
[00:23:06.380 --> 00:23:08.220]  你的意志其實很弱
[00:23:08.220 --> 00:23:09.620]  你的信心才重要
[00:23:09.620 --> 00:23:10.580]  你相信什麼呢
[00:23:10.580 --> 00:23:12.740]  相信祂是我的幫助
[00:23:12.740 --> 00:23:14.140]  是我的神
[00:23:14.140 --> 00:23:15.380]  相信真理是
[00:23:15.380 --> 00:23:17.260]  神是我的神
[00:23:17.260 --> 00:23:18.220]  我的救助
[00:23:18.220 --> 00:23:20.180]  如今就是在幫助我
[00:23:20.180 --> 00:23:21.100]  而且在等待
[00:23:21.100 --> 00:23:23.660]  等待到祂顯明祂的心意
[00:23:23.660 --> 00:23:26.380]  所以在你心靈覺得
[00:23:26.380 --> 00:23:28.100]  神不在的時候
[00:23:28.100 --> 00:23:29.860]  心靈覺得貧乏的時候
[00:23:29.860 --> 00:23:31.380]  你可以做的一件事就是
[00:23:31.380 --> 00:23:33.700]  繼續敬拜讚美神
[00:23:33.700 --> 00:23:36.500]  第二樣就是
[00:23:36.500 --> 00:23:37.500]  沒有改到經文
[00:23:37.500 --> 00:23:40.140]  應該是《生命紀》四章七至九節
[00:23:40.140 --> 00:23:41.580]  他說
[00:23:41.580 --> 00:23:44.660]  以色列人正準備要入家
[00:23:44.660 --> 00:23:46.140]  神就對他們說
[00:23:46.140 --> 00:23:49.060]  哪個大國有神這麼好
[00:23:49.060 --> 00:23:51.060]  跟人親近的呢
[00:23:51.060 --> 00:23:53.340]  哪一章耶和華
[00:23:53.340 --> 00:23:55.340]  我們的神在每次我們呼求祂的時候
[00:23:55.340 --> 00:23:56.940]  要我們親近一樣呢
[00:23:56.940 --> 00:23:58.580]  這裏提到兩次親近
[00:23:58.580 --> 00:23:59.020]  他說
[00:23:59.020 --> 00:24:00.620]  人家那些國
[00:24:00.620 --> 00:24:01.860]  拜的神
[00:24:01.860 --> 00:24:03.540]  是不會跟他們親近的
[00:24:03.540 --> 00:24:05.020]  但是耶和華的神
[00:24:05.020 --> 00:24:07.020]  是會跟祂的子民親近
[00:24:07.020 --> 00:24:08.660]  每次我們呼求祂的時候
[00:24:08.660 --> 00:24:10.380]  祂就跟我們親近
[00:24:10.380 --> 00:24:11.420]  然後他就提到
[00:24:11.420 --> 00:24:14.180]  神如何跟祂的子民
[00:24:14.180 --> 00:24:15.980]  能夠有這份親密的關係
[00:24:15.980 --> 00:24:18.700]  他說他會給一個公義的律例典章
[00:24:18.700 --> 00:24:20.700]  叫我們去遵行
[00:24:20.700 --> 00:24:22.500]  所以他說你要謹慎
[00:24:22.500 --> 00:24:23.740]  要謹守你的心思
[00:24:23.740 --> 00:24:24.900]  剛纔我們讀過這段經文
[00:24:24.900 --> 00:24:26.220]  免得你忘了
[00:24:26.220 --> 00:24:28.500]  忘記就會離開
[00:24:28.500 --> 00:24:29.500]  這裏說什麼呢
[00:24:29.500 --> 00:24:31.180]  他說有兩樣東西是
[00:24:31.180 --> 00:24:32.260]  屬靈 操練
[00:24:32.260 --> 00:24:33.940]  很基本的功
[00:24:33.940 --> 00:24:35.300]  你想跟神親近嗎
[00:24:35.300 --> 00:24:37.020]  你有沒有呼求祂
[00:24:37.020 --> 00:24:38.460]  你想跟神親近嗎
[00:24:38.460 --> 00:24:41.100]  你明不明白祂的律例典章
[00:24:41.100 --> 00:24:42.740]  你明不明白祂的心意
[00:24:42.740 --> 00:24:45.740]  如果這兩樣東西都沒有在你心裏
[00:24:45.740 --> 00:24:48.820]  不要說什麼跟祂親近
[00:24:48.820 --> 00:24:52.460]  不親近就會忘記和離開
[00:24:52.460 --> 00:24:57.820]  第三樣就是喜愛和晝夜中讀神的律法
[00:24:57.820 --> 00:24:58.740]  神的話語
[00:24:58.740 --> 00:25:03.940]  今天你有沒有喜愛和晝夜去讀神的話語呢
[00:25:03.940 --> 00:25:06.060]  《詩篇》第一篇二至三節是這樣的
[00:25:06.060 --> 00:25:08.220]  他喜愛的是耶和華的律法
[00:25:08.220 --> 00:25:09.420]  他晝夜中讀
[00:25:09.420 --> 00:25:10.300]  或者有些經文
[00:25:10.300 --> 00:25:12.020]  有些譯本說思想
[00:25:12.020 --> 00:25:13.180]  耶和華的律法
[00:25:13.180 --> 00:25:14.220]  而這些人的生命是怎樣
[00:25:14.220 --> 00:25:15.300]  好像一棵樹
[00:25:15.300 --> 00:25:16.860]  我覺得這是一個很好的形象
[00:25:16.860 --> 00:25:19.180]  就是說什麼叫做心靈滿足
[00:25:19.180 --> 00:25:21.660]  一棵樹栽在溪水旁
[00:25:21.660 --> 00:25:23.660]  按時後會結果子
[00:25:23.660 --> 00:25:25.140]  很自然的
[00:25:25.140 --> 00:25:27.300]  這些果子不是我們強行
[00:25:27.300 --> 00:25:29.060]  在街市買回來掛上去的
[00:25:29.060 --> 00:25:30.580]  而是按時後
[00:25:30.580 --> 00:25:34.940]  根據神自己的真理裏
[00:25:34.940 --> 00:25:36.740]  它就會有果子
[00:25:36.740 --> 00:25:38.300]  葉子都不會枯乾
[00:25:38.300 --> 00:25:41.340]  很有生命力
[00:25:41.340 --> 00:25:44.660]  我當年讀大學的時候
[00:25:44.660 --> 00:25:49.060]  教會有很多啓蒙的老師
[00:25:49.060 --> 00:25:52.980]  很強調我們要讀聖經
[00:25:52.980 --> 00:25:58.260]  他們每一次聚會都會和我們去查經
[00:25:58.260 --> 00:26:00.340]  當時也不明白爲什麼
[00:26:00.340 --> 00:26:03.100]  覺得回來又是查經
[00:26:03.100 --> 00:26:04.060]  沒有東西玩的嗎
[00:26:04.060 --> 00:26:05.300]  不會給我們多些東西玩
[00:26:05.300 --> 00:26:07.460]  吸引我們來嗎
[00:26:07.460 --> 00:26:12.140]  後來經過了一段日子
[00:26:12.140 --> 00:26:16.020]  導師的用心帶我們查經
[00:26:16.020 --> 00:26:20.700]  令我喜愛了神的話語
[00:26:20.700 --> 00:26:21.700]  很喜歡讀
[00:26:21.700 --> 00:26:23.060]  自己會去拿來讀
[00:26:23.060 --> 00:26:25.900]  自己會每天檢查自己讀多少
[00:26:25.900 --> 00:26:28.260]  當時我在大學
[00:26:28.260 --> 00:26:30.860]  一本這樣的聖經
[00:26:30.860 --> 00:26:34.140]  這些叫做啓道本
[00:26:34.140 --> 00:26:35.140]  除了聖經之外
[00:26:35.140 --> 00:26:37.260]  下面的主色很多
[00:26:37.260 --> 00:26:38.500]  二百多塊錢一本
[00:26:38.500 --> 00:26:39.780]  現在都沒有改變
[00:26:39.780 --> 00:26:42.540]  沒漲價 大家去買一本
[00:26:42.540 --> 00:26:43.340]  這二百多塊錢
[00:26:43.340 --> 00:26:47.660]  很多年前 大家知道我什麼年紀了
[00:26:47.660 --> 00:26:49.660]  要拿二百多塊錢一個大學生
[00:26:49.660 --> 00:26:51.180]  買一本這些二百多塊錢的聖經
[00:26:51.180 --> 00:26:53.100]  其實是很貴的
[00:26:53.100 --> 00:26:54.860]  所以我想了很久
[00:26:54.860 --> 00:26:57.420]  我才捨得去書室買這本聖經
[00:26:57.420 --> 00:26:58.940]  而買這本聖經之後
[00:26:58.940 --> 00:27:00.220]  因爲它後面有很多主色
[00:27:00.220 --> 00:27:03.220]  我讀聖經之後就有一個很不同的
[00:27:03.220 --> 00:27:04.420]  好像一個突破
[00:27:04.420 --> 00:27:07.140]  不只是讀完不知道自己讀了些什麼
[00:27:07.140 --> 00:27:10.100]  而是真的知道聖經在跟我說什麼
[00:27:10.100 --> 00:27:12.580]  現在我很少用這本聖經
[00:27:12.580 --> 00:27:14.500]  因爲有很多不同的工具
[00:27:14.500 --> 00:27:16.620]  但是我在中一
[00:27:16.620 --> 00:27:18.980]  現在中二的男孩羣裏
[00:27:18.980 --> 00:27:20.740]  看到他們有些對話
[00:27:20.740 --> 00:27:22.980]  我是隱形導師
[00:27:22.980 --> 00:27:24.700]  我很少在那裏說話
[00:27:24.700 --> 00:27:26.700]  但是我看到他們有些對話
[00:27:26.700 --> 00:27:27.940]  就問他們
[00:27:27.940 --> 00:27:29.180]  Ida問他們
[00:27:29.180 --> 00:27:30.940]  講開讀聖經
[00:27:30.940 --> 00:27:33.140]  其中有一個男孩就說
[00:27:33.140 --> 00:27:35.860]  我已經讀到以西結書了
[00:27:35.860 --> 00:27:36.900]  當時我聽到之後
[00:27:36.900 --> 00:27:39.340]  我就覺得很厲害
[00:27:39.340 --> 00:27:40.940]  我已經讀到以西結書了
[00:27:40.940 --> 00:27:45.340]  大家有誰從聖經創世紀開始讀到以西結書呢
[00:27:45.340 --> 00:27:47.940]  沒有吧
[00:27:47.940 --> 00:27:49.500]  接着我就想
[00:27:49.500 --> 00:27:52.580]  其實這本聖經也應該有一個新的主人
[00:27:52.580 --> 00:27:53.620]  因爲對我來說
[00:27:53.620 --> 00:27:55.100]  我又有兩本
[00:27:55.100 --> 00:27:56.860]  有人送我另一本
[00:27:56.860 --> 00:27:57.700]  我就想
[00:27:57.700 --> 00:28:00.580]  其實真的要承傳
[00:28:00.580 --> 00:28:02.740]  我們不是單單
[00:28:02.740 --> 00:28:05.140]  上一代人就很愛神的話語
[00:28:05.140 --> 00:28:08.740]  但我們下一代人已經不再重視了
[00:28:08.740 --> 00:28:12.980]  以爲我們一個星期聽一堂道
[00:28:12.980 --> 00:28:15.940]  然後我們的生命就能夠靈性充沛
[00:28:15.940 --> 00:28:18.100]  其實不會的
[00:28:18.100 --> 00:28:19.940]  所以我就問這個學生
[00:28:19.940 --> 00:28:21.460]  你想不想要這本聖經
[00:28:21.460 --> 00:28:22.540]  他說OK
[00:28:22.540 --> 00:28:24.660]  我告訴他我有兩本他才肯要
[00:28:24.660 --> 00:28:25.660]  他說OK
[00:28:25.660 --> 00:28:26.940]  我就很希望
[00:28:26.940 --> 00:28:29.540]  這個東西是直接送出去
[00:28:29.540 --> 00:28:31.660]  其實是在講
[00:28:31.660 --> 00:28:32.860]  靈性操練
[00:28:32.860 --> 00:28:36.020]  這個傳統是要承傳的
[00:28:36.020 --> 00:28:38.740]  我們下一代都要這樣繼續下去
[00:28:38.740 --> 00:28:40.620]  所以願意今天藉着經文
[00:28:40.620 --> 00:28:41.700]  藉着各樣的提醒
[00:28:41.700 --> 00:28:43.340]  相當於你親自幫助我們
[00:28:43.340 --> 00:28:45.260]  讓我們知道
[00:28:45.260 --> 00:28:47.780]  我們要邀請神進入我們的內心
[00:28:47.780 --> 00:28:50.020]  而且是天天去這樣做
[00:28:50.020 --> 00:28:52.660]  來到讓我們不會走歪
[00:28:52.660 --> 00:28:55.380]  好像一棵樹栽在溪水旁
[00:28:55.380 --> 00:28:56.900]  按時候結果子
[00:28:56.900 --> 00:28:58.700]  葉子都不會枯乾
[00:28:58.700 --> 00:29:00.500]  讓你親自幫助我們每一個
[00:29:00.500 --> 00:29:02.020]  奉主耶穌基督明教
[00:29:02.020 --> 00:29:02.520]  阿摩
