
[00:00:00.000 --> 00:00:05.900]  今天講題是「面對災難的反思 悔改與活出內」
[00:20:35.720 --> 00:20:37.720]  面對惡人是需要
[00:20:37.720 --> 00:20:40.720]  不過耶穌說的更加重要
[00:20:40.720 --> 00:20:43.720]  在地上的審判以外
[00:20:43.720 --> 00:20:46.720]  是有屬神永恆的審判
[00:20:46.720 --> 00:20:51.720]  那裡就更加激烈
[00:20:51.720 --> 00:20:53.720]  我先講講這一點
[00:20:53.720 --> 00:20:55.720]  我想帶出什麼
[00:20:55.720 --> 00:21:00.720]  我想帶出一件事
[00:21:00.720 --> 00:21:02.720]  神不是想了結這件事就算
[00:21:02.720 --> 00:21:07.720]  祂想延遲等待犯罪
[00:21:07.720 --> 00:21:09.720]  罪惡的人悔改
[00:21:09.720 --> 00:21:11.720]  我等一下會解釋多一點
[00:21:11.720 --> 00:21:13.720]  我再講一次
[00:21:13.720 --> 00:21:15.720]  在地上我們都有制度
[00:21:15.720 --> 00:21:20.720]  去懲治一些貪婪犯罪者
[00:21:20.720 --> 00:21:23.720]  但那個都是短暫幾十年
[00:21:23.720 --> 00:21:25.720]  但上帝說
[00:21:25.720 --> 00:21:28.720]  祂的判斷審判是永恆的
[00:21:28.720 --> 00:21:30.720]  是屬神的
[00:21:30.720 --> 00:21:35.720]  所以這種審判是更加嚴重
[00:21:35.720 --> 00:21:37.720]  你看到一個很有趣的東西
[00:21:37.720 --> 00:21:40.720]  一個公義的審判和延遲的等候
[00:21:40.720 --> 00:21:42.720]  我們看到什麼呢
[00:21:42.720 --> 00:21:44.720]  這裡這樣說
[00:21:44.720 --> 00:21:47.720]  有一棵無花果樹在葡萄園裡
[00:21:47.720 --> 00:21:49.720]  找不到果子
[00:21:49.720 --> 00:21:51.720]  即是不結果
[00:21:51.720 --> 00:21:54.720]  正常來說一個管員的人
[00:21:54.720 --> 00:21:56.720]  一個月不結果
[00:21:56.720 --> 00:21:57.720]  六個月不結果
[00:21:57.720 --> 00:21:58.720]  又不長出來
[00:21:58.720 --> 00:22:01.720]  斬了它再來過
[00:22:01.720 --> 00:22:03.720]  但這裡很有趣
[00:22:03.720 --> 00:22:04.720]  先不斬
[00:22:04.720 --> 00:22:05.720]  等下一年
[00:22:05.720 --> 00:22:06.720]  第二年
[00:22:06.720 --> 00:22:07.720]  沒有
[00:22:07.720 --> 00:22:08.720]  都不斬
[00:22:08.720 --> 00:22:09.720]  等第三年
[00:22:09.720 --> 00:22:12.720]  是一個很奇怪的描述
[00:22:12.720 --> 00:22:15.720]  意思類似可以是這樣
[00:22:15.720 --> 00:22:17.720]  一家團聚崇拜
[00:22:17.720 --> 00:22:19.720]  離開教會
[00:22:19.720 --> 00:22:20.720]  突然一起來
[00:22:20.720 --> 00:22:21.720]  咦
[00:22:21.720 --> 00:22:22.720]  你的IPhone
[00:22:22.720 --> 00:22:23.720]  你的電話一坐
[00:22:23.720 --> 00:22:25.720]  原來斷了兩截
[00:22:25.720 --> 00:22:27.720]  那你會怎樣
[00:22:27.720 --> 00:22:29.720]  你就將IPhone放在手上
[00:22:29.720 --> 00:22:31.720]  明天再摸一摸
[00:22:31.720 --> 00:22:33.720]  你會不會痊癒呢
[00:22:33.720 --> 00:22:34.720]  你不會
[00:22:34.720 --> 00:22:36.720]  你會去買一個
[00:22:36.720 --> 00:22:38.720]  或者找人送一個給你
[00:22:38.720 --> 00:22:39.720]  但不是
[00:22:39.720 --> 00:22:40.720]  你明天看看
[00:22:40.720 --> 00:22:41.720]  不work
[00:22:41.720 --> 00:22:42.720]  不運作
[00:22:42.720 --> 00:22:44.720]  再等一等後天
[00:22:44.720 --> 00:22:45.720]  不會
[00:22:45.720 --> 00:22:47.720]  再等到下個月
[00:22:47.720 --> 00:22:48.720]  等到下個月
[00:22:48.720 --> 00:22:49.720]  不是不會的
[00:22:49.720 --> 00:22:50.720]  我們立刻會更換
[00:22:50.720 --> 00:22:52.720]  因為有需要
[00:22:52.720 --> 00:22:53.720]  明白嗎
[00:22:53.720 --> 00:22:55.720]  但這裡說得很有趣
[00:22:55.720 --> 00:22:56.720]  它延遲
[00:22:56.720 --> 00:22:57.720]  它等候
[00:22:57.720 --> 00:22:58.720]  因為它知道
[00:22:58.720 --> 00:23:00.720]  如果每件事
[00:23:00.720 --> 00:23:02.720]  立刻作審判
[00:23:02.720 --> 00:23:04.720]  我們沒有人可以存留
[00:23:04.720 --> 00:23:09.720]  彼得後書
[00:23:09.720 --> 00:23:10.720]  有一句這樣說
[00:23:10.720 --> 00:23:11.720]  他說
[00:23:11.720 --> 00:23:14.720]  主所應許的尚未成就
[00:23:14.720 --> 00:23:16.720]  有人以為他擔悟
[00:23:16.720 --> 00:23:17.720]  其實不是
[00:23:17.720 --> 00:23:18.720]  擔悟
[00:23:18.720 --> 00:23:19.720]  是寬容
[00:23:19.720 --> 00:23:22.720]  不願有一人沉淪
[00:23:22.720 --> 00:23:24.720]  乃願人人
[00:23:24.720 --> 00:23:25.720]  什麼
[00:23:25.720 --> 00:23:26.720]  不是得救
[00:23:26.720 --> 00:23:28.720]  悔改
[00:23:28.720 --> 00:23:29.720]  記住
[00:23:29.720 --> 00:23:31.720]  我們很多時候都錯了
[00:23:31.720 --> 00:23:32.720]  就是說
[00:23:32.720 --> 00:23:34.720]  我們要悔改
[00:23:34.720 --> 00:23:35.720]  我再說一次
[00:23:35.720 --> 00:23:36.720]  地上
[00:23:36.720 --> 00:23:38.720]  按著地上的法則
[00:23:38.720 --> 00:23:41.720]  去懲治是需要的
[00:23:41.720 --> 00:23:42.720]  但是
[00:23:42.720 --> 00:23:44.720]  永恆的懲治
[00:23:44.720 --> 00:23:45.720]  就不得了了
[00:23:45.720 --> 00:23:47.720]  我不知道大家有沒有印象
[00:23:47.720 --> 00:23:49.720]  在創世紀
[00:23:49.720 --> 00:23:51.720]  當人的罪惡一路累積
[00:23:51.720 --> 00:23:54.720]  上帝就用洪水毀滅大地
[00:23:54.720 --> 00:23:55.720]  毀滅了一次
[00:23:55.720 --> 00:23:56.720]  記住了嗎
[00:23:56.720 --> 00:23:59.720]  他叫誰去建方舟
[00:23:59.720 --> 00:24:00.720]  羅亞
[00:24:00.720 --> 00:24:01.720]  沒錯了
[00:24:01.720 --> 00:24:02.720]  大家知不知道
[00:24:02.720 --> 00:24:05.720]  羅亞用了多久建方舟
[00:24:05.720 --> 00:24:08.720]  接著洪水才降臨
[00:24:08.720 --> 00:24:13.720]  用了足足一百年
[00:24:13.720 --> 00:24:16.720]  上帝等候人悔改一百年
[00:24:16.720 --> 00:24:18.720]  當然羅亞之前
[00:24:18.720 --> 00:24:19.720]  都好幾百年
[00:24:19.720 --> 00:24:21.720]  好長時間在犯罪
[00:24:21.720 --> 00:24:24.720]  他等候人願不願意
[00:24:24.720 --> 00:24:25.720]  不過最終
[00:24:25.720 --> 00:24:27.720]  羅亞用了一百年
[00:24:27.720 --> 00:24:29.720]  建了方舟他們都沒有回轉
[00:24:29.720 --> 00:24:32.720]  最終洪水就降臨
[00:24:32.720 --> 00:24:34.720]  在第二點我們見到
[00:24:34.720 --> 00:24:36.720]  上帝是忍耐的
[00:24:36.720 --> 00:24:38.720]  他給人時間悔改
[00:24:38.720 --> 00:24:40.720]  但同樣我們見到
[00:24:40.720 --> 00:24:42.720]  上帝是公義的
[00:24:42.720 --> 00:24:44.720]  因為容忍的時間
[00:24:44.720 --> 00:24:46.720]  是會過去
[00:24:46.720 --> 00:24:48.720]  上帝最終的審判
[00:24:48.720 --> 00:24:50.720]  是會降臨
[00:24:50.720 --> 00:24:52.720]  三年找不到果子
[00:24:52.720 --> 00:24:54.720]  就幫他堪了
[00:24:54.720 --> 00:24:57.720]  何必白占土地
[00:24:57.720 --> 00:25:01.720]  在羅馬書七章十八到二十四節
[00:25:01.720 --> 00:25:03.720]  我挑選了部分
[00:25:03.720 --> 00:25:04.720]  我講一講
[00:25:04.720 --> 00:25:07.720]  我們沒有很想成為壞人
[00:25:07.720 --> 00:25:08.720]  邪惡的人
[00:25:08.720 --> 00:25:10.720]  我們都想好的
[00:25:10.720 --> 00:25:11.720]  我相信
[00:25:11.720 --> 00:25:12.720]  這段聖經這樣說
[00:25:12.720 --> 00:25:13.720]  我們一起讀好不好
[00:25:13.720 --> 00:25:14.720]  一二三
[00:25:14.720 --> 00:25:16.720]  立志為善由得我
[00:25:16.720 --> 00:25:18.720]  此事行出來由不得我
[00:25:18.720 --> 00:25:20.720]  我真是苦
[00:25:20.720 --> 00:25:26.720]  不是我們不想做
[00:25:26.720 --> 00:25:29.720]  不過這段經文描述人的心情
[00:25:29.720 --> 00:25:32.720]  我好想脫離這個私慾
[00:25:32.720 --> 00:25:34.720]  好想脫離這個
[00:25:34.720 --> 00:25:37.720]  好想貪婪
[00:25:37.720 --> 00:25:39.720]  好想脫離這種慾望的身體
[00:25:39.720 --> 00:25:41.720]  但是我太難了
[00:25:41.720 --> 00:25:42.720]  我真是苦
[00:25:42.720 --> 00:25:44.720]  我做不到
[00:25:44.720 --> 00:25:47.720]  立志為善由得我
[00:25:47.720 --> 00:25:50.720]  但是行出來由不得我
[00:25:50.720 --> 00:25:52.720]  就是正正如此
[00:25:52.720 --> 00:25:54.720]  潘博華這個神學家
[00:25:54.720 --> 00:25:56.720]  描述一個狀態
[00:25:56.720 --> 00:25:59.720]  他說耶穌不願意犧牲人類
[00:25:59.720 --> 00:26:01.720]  不捨得我們
[00:26:01.720 --> 00:26:04.720]  令自己成為唯一完美的人
[00:26:04.720 --> 00:26:05.720]  神
[00:26:05.720 --> 00:26:07.720]  道成肉身來
[00:26:07.720 --> 00:26:09.720]  他來到就是共人性一樣
[00:26:09.720 --> 00:26:12.720]  他來到我們中間成為我們一部分
[00:26:12.720 --> 00:26:15.720]  他不想作為唯一無罪的人
[00:26:15.720 --> 00:26:18.720]  因著對真實的人的愛
[00:26:18.720 --> 00:26:21.720]  令他進入我們的罪中
[00:26:21.720 --> 00:26:22.720]  在這個團契
[00:26:22.720 --> 00:26:24.720]  人與人之間是有罪
[00:26:24.720 --> 00:26:25.720]  不過他都進入來
[00:26:25.720 --> 00:26:27.720]  代替我們的責任
[00:26:27.720 --> 00:26:31.720]  成為背負罪果一位
[00:26:31.720 --> 00:26:33.720]  弟子們
[00:26:33.720 --> 00:26:35.720]  我們都很盼望
[00:26:35.720 --> 00:26:39.720]  那些邪惡可以面對
[00:26:39.720 --> 00:26:42.720]  並且他可以悔改更新
[00:26:42.720 --> 00:26:45.720]  我們很盼望他們知道
[00:26:45.720 --> 00:26:46.720]  他所作
[00:26:46.720 --> 00:26:49.720]  縱然在這個個案一個煙頭
[00:26:49.720 --> 00:26:51.720]  一些網
[00:26:51.720 --> 00:26:54.720]  但是可以帶來這麼大的傷害
[00:26:54.720 --> 00:26:56.720]  對於我們基督徒
[00:26:56.720 --> 00:26:57.720]  我們感恩
[00:26:57.720 --> 00:26:58.720]  除了耶穌的救恩
[00:26:58.720 --> 00:26:59.720]  神的說話
[00:26:59.720 --> 00:27:01.720]  還有聖靈提醒我們
[00:27:01.720 --> 00:27:02.720]  我們賭一賭
[00:27:02.720 --> 00:27:04.720]  要用福音第十六章七到八節
[00:27:04.720 --> 00:27:05.720]  這樣說
[00:27:05.720 --> 00:27:06.720]  我們一起賭
[00:27:06.720 --> 00:27:07.720]  一二三
[00:27:07.720 --> 00:27:09.720]  然而我將真誠告訴你們
[00:27:09.720 --> 00:27:25.720]  (聖經)
[00:27:25.720 --> 00:27:26.720]  當耶穌升天之後
[00:27:26.720 --> 00:27:27.720]  他差遣聖靈來
[00:27:27.720 --> 00:27:30.720]  叫我們懂得為罪
[00:27:30.720 --> 00:27:32.720]  為義
[00:27:32.720 --> 00:27:33.720]  為審判
[00:27:33.720 --> 00:27:34.720]  自己責備自己
[00:27:34.720 --> 00:27:36.720]  這樣我們可以回轉
[00:27:36.720 --> 00:27:37.720]  我相信第一件事
[00:27:37.720 --> 00:27:40.720]  我們也不是這一次的災情
[00:27:40.720 --> 00:27:43.720]  那個行惡者
[00:27:43.720 --> 00:27:45.720]  但是我們也有我們的處境
[00:27:45.720 --> 00:27:46.720]  有我們的工作
[00:27:46.720 --> 00:27:47.720]  有我們的家庭
[00:27:47.720 --> 00:27:49.720]  有我們的朋友
[00:27:49.720 --> 00:27:53.720]  我們同樣要在中間行善
[00:27:53.720 --> 00:27:55.720]  小心自己跌入網羅中
[00:27:55.720 --> 00:28:01.720]  也常常留意我們內心微小
[00:28:01.720 --> 00:28:03.720]  但是提醒我們聖靈的聲音
[00:28:03.720 --> 00:28:04.720]  很多時候
[00:28:04.720 --> 00:28:06.720]  很多弟兄姊妹跟我分享
[00:28:06.720 --> 00:28:09.720]  當在他自己生活的處境
[00:28:09.720 --> 00:28:11.720]  他面對選擇
[00:28:11.720 --> 00:28:12.720]  行邪惡
[00:28:12.720 --> 00:28:15.720]  還是行美善忠
[00:28:15.720 --> 00:28:17.720]  他就感受到裡面的聲音
[00:28:17.720 --> 00:28:19.720]  可以幫助他
[00:28:19.720 --> 00:28:21.720]  因為我們知道
[00:28:21.720 --> 00:28:26.720]  世人正正都在罪中打滾
[00:28:26.720 --> 00:28:28.720]  爸爸神給我們的時間
[00:28:28.720 --> 00:28:30.720]  回轉向他
[00:28:30.720 --> 00:28:34.720]  不要等到審判來到才警醒
[00:28:34.720 --> 00:28:37.720]  神對你有什麼提醒呢?
[00:28:37.720 --> 00:28:39.720]  願我們在第二點學到
[00:28:39.720 --> 00:28:42.720]  神的審判必然會來
[00:28:42.720 --> 00:28:46.720]  神的等候盼望我們回轉
[00:28:46.720 --> 00:28:48.720]  最後一點
[00:28:48.720 --> 00:28:50.720]  第三點
[00:28:50.720 --> 00:28:52.720]  就是上帝繼續對我們
[00:28:52.720 --> 00:28:54.720]  藉著耶穌基督的說話
[00:28:54.720 --> 00:28:57.720]  說了第八、第九節
[00:28:57.720 --> 00:29:00.720]  他說如果願意聽的人
[00:29:00.720 --> 00:29:02.720]  又會是怎樣呢?
[00:29:02.720 --> 00:29:04.720]  我們再讀好不好?
[00:29:04.720 --> 00:29:05.720]  第八節、第九節
[00:29:05.720 --> 00:29:06.720]  1、2、3
[00:29:06.720 --> 00:29:09.720]  「管源的說:主呀!今年且留著
[00:29:09.720 --> 00:29:12.720]  讓我周圍掘開土加上墳
[00:29:12.720 --> 00:29:15.720]  以祂的結果自填飽
[00:29:15.720 --> 00:29:18.720]  不如在萬家坎裡」
[00:29:18.720 --> 00:29:21.720]  「管源的說:主呀!今年留著
[00:29:21.720 --> 00:29:23.720]  記住留著去」
[00:29:23.720 --> 00:29:24.720]  怎樣?不是就這樣
[00:29:24.720 --> 00:29:26.720]  留在這裡什麼都不做
[00:29:26.720 --> 00:29:28.720]  留在這裡
[00:29:28.720 --> 00:29:30.720]  掘開土
[00:29:30.720 --> 00:29:31.720]  加上墳
[00:29:31.720 --> 00:29:33.720]  加上養墳
[00:29:33.720 --> 00:29:37.720]  幫助堵塞了的地方
[00:29:37.720 --> 00:29:40.720]  可以讓它有這種生存的
[00:29:40.720 --> 00:29:42.720]  生長的空間
[00:29:42.720 --> 00:29:46.720]  因為人都在這個堵塞中
[00:29:46.720 --> 00:29:49.720]  自己囚禁在一個
[00:29:49.720 --> 00:29:52.720]  自己不能控制的境況裡
[00:29:52.720 --> 00:29:54.720]  所以第三點
[00:29:54.720 --> 00:29:57.720]  神不單止不想就這樣了結我們
[00:29:57.720 --> 00:30:00.720]  乃是幫助我們結出果子
[00:30:00.720 --> 00:30:04.720]  在中間提醒我們
[00:30:04.720 --> 00:30:05.720]  很重要
[00:30:05.720 --> 00:30:08.720]  這一種的在等
[00:30:08.720 --> 00:30:12.720]  不是上帝漠視、站立
[00:30:12.720 --> 00:30:14.720]  在觀察
[00:30:14.720 --> 00:30:16.720]  剛才提到
[00:30:16.720 --> 00:30:18.720]  施肥的、照顧的
[00:30:18.720 --> 00:30:20.720]  就等於今日神的說話
[00:30:20.720 --> 00:30:22.720]  和聖靈的工作
[00:30:22.720 --> 00:30:24.720]  如果不在結果
[00:30:24.720 --> 00:30:26.720]  才會面對最終的審判
[00:30:26.720 --> 00:30:28.720]  就會將它堪了
[00:30:28.720 --> 00:30:31.720]  悔改不是口頭的東西
[00:30:31.720 --> 00:30:33.720]  是有生命改變
[00:30:33.720 --> 00:30:36.720]  是會結出果子
[00:30:36.720 --> 00:30:40.720]  當我們面對審判和懲罰
[00:30:40.720 --> 00:30:42.720]  那一天
[00:30:42.720 --> 00:30:46.720]  就時間已經太遲了
[00:30:46.720 --> 00:30:48.720]  但是反轉來說
[00:30:48.720 --> 00:30:50.720]  當我們在回應這種
[00:30:50.720 --> 00:30:52.720]  加上墳、掘開土
[00:30:52.720 --> 00:30:54.720]  又看不到經歷的結果子
[00:30:54.720 --> 00:30:56.720]  我們看不到另一種生命
[00:30:56.720 --> 00:30:58.720]  那種彰顯
[00:30:58.720 --> 00:31:00.720]  當然我們見到
[00:31:00.720 --> 00:31:02.720]  在災情中
[00:31:02.720 --> 00:31:04.720]  很多人挺身而出
[00:31:04.720 --> 00:31:06.720]  無私的奉獻
[00:31:06.720 --> 00:31:08.720]  彼此的幫助、擁抱
[00:31:08.720 --> 00:31:10.720]  和互相同行的力量
[00:31:10.720 --> 00:31:12.720]  我們也禱告
[00:31:12.720 --> 00:31:14.720]  這麼多人伸出援手
[00:31:14.720 --> 00:31:16.720]  互相的同行
[00:31:16.720 --> 00:31:18.720]  在裏面我們見到
[00:31:18.720 --> 00:31:20.720]  有消防員
[00:31:20.720 --> 00:31:22.720]  有見到香港的市民
[00:31:22.720 --> 00:31:24.720]  同時我們見到
[00:31:24.720 --> 00:31:26.720]  外籍的傭工
[00:31:26.720 --> 00:31:28.720]  都在這個過程裏面
[00:31:28.720 --> 00:31:30.720]  見到那種共人性
[00:31:30.720 --> 00:31:32.720]  超越了民族
[00:31:32.720 --> 00:31:34.720]  一起的擁抱
[00:31:34.720 --> 00:31:38.720]  在南華早報
[00:31:38.720 --> 00:31:40.720]  10月3日的記載
[00:31:40.720 --> 00:31:42.720]  有一個記者叫Mary Ann
[00:31:42.720 --> 00:31:44.720]  是一個著名的記者
[00:31:44.720 --> 00:31:46.720]  她描述一件事發生
[00:31:46.720 --> 00:31:48.720]  就在這個
[00:31:48.720 --> 00:31:52.720]  火災的前一天
[00:31:52.720 --> 00:31:54.720]  有一位27歲
[00:31:54.720 --> 00:31:56.720]  菲律賓的
[00:31:56.720 --> 00:31:58.720]  姐姐
[00:31:58.720 --> 00:32:00.720]  來到香港
[00:32:00.720 --> 00:32:02.720]  就在那天
[00:32:02.720 --> 00:32:04.720]  進到這個屋苑裏面幫忙
[00:32:04.720 --> 00:32:06.720]  只是一天的時間
[00:32:06.720 --> 00:32:08.720]  第二天就火災
[00:32:08.720 --> 00:32:10.720]  27歲
[00:32:10.720 --> 00:32:12.720]  這個報道這樣描述
[00:32:12.720 --> 00:32:14.720]  當她被發現的時候
[00:32:14.720 --> 00:32:16.720]  她抱著一個
[00:32:16.720 --> 00:32:18.720]  三個月的BB
[00:32:18.720 --> 00:32:20.720]  在濕了的
[00:32:20.720 --> 00:32:22.720]  一個毛巾
[00:32:22.720 --> 00:32:24.720]  毛毯裏面
[00:32:24.720 --> 00:32:26.720]  見到他們
[00:32:26.720 --> 00:32:28.720]  附近還有這個BB的媽媽
[00:32:28.720 --> 00:32:30.720]  我猜這個沒有記載
[00:32:30.720 --> 00:32:32.720]  可能這兩位
[00:32:32.720 --> 00:32:34.720]  姐姐和媽媽用了很多的心機
[00:32:34.720 --> 00:32:36.720]  怎樣可以令到
[00:32:36.720 --> 00:32:38.720]  這個BB得生存
[00:32:38.720 --> 00:32:40.720]  最終
[00:32:40.720 --> 00:32:42.720]  這個傭人姐姐
[00:32:42.720 --> 00:32:44.720]  進了ICU
[00:32:44.720 --> 00:32:46.720]  BB得以生存
[00:32:46.720 --> 00:32:48.720]  這個記載裏面
[00:32:48.720 --> 00:32:50.720]  提到
[00:32:50.720 --> 00:32:52.720]  這個火災來得很急
[00:32:52.720 --> 00:32:54.720]  而這個
[00:32:54.720 --> 00:32:56.720]  傭人姐姐當在
[00:32:56.720 --> 00:32:58.720]  ICU有微微的
[00:32:58.720 --> 00:33:00.720]  反應的時刻
[00:33:00.720 --> 00:33:02.720]  這個記者
[00:33:02.720 --> 00:33:04.720]  就做了一個訪問
[00:33:04.720 --> 00:33:06.720]  她很難回答
[00:33:06.720 --> 00:33:08.720]  在一個很艱難
[00:33:08.720 --> 00:33:10.720]  回答的時候
[00:33:10.720 --> 00:33:12.720]  這個記者就跟她說
[00:33:12.720 --> 00:33:14.720]  你真的很勇敢
[00:33:14.720 --> 00:33:16.720]  而這個傭人姐姐
[00:33:16.720 --> 00:33:18.720]  用了天花板
[00:33:18.720 --> 00:33:20.720]  這個記者彷彿知道
[00:33:20.720 --> 00:33:22.720]  她說是因為神
[00:33:22.720 --> 00:33:24.720]  與她同在
[00:33:24.720 --> 00:33:26.720]  清丹節
[00:33:26.720 --> 00:33:28.720]  以馬來尼的主
[00:33:28.720 --> 00:33:30.720]  代表神
[00:33:30.720 --> 00:33:32.720]  與我們同在
[00:33:32.720 --> 00:33:36.720]  在這個災難裏面
[00:33:36.720 --> 00:33:38.720]  的確我們見到
[00:33:38.720 --> 00:33:40.720]  很多人想隱瞞
[00:33:40.720 --> 00:33:42.720]  遮蓋這一種的黑暗
[00:33:42.720 --> 00:33:44.720]  和這一種的邪惡
[00:33:44.720 --> 00:33:46.720]  但同時
[00:33:46.720 --> 00:33:48.720]  我們見到人性的光輝
[00:33:48.720 --> 00:33:50.720]  擁抱
[00:33:50.720 --> 00:33:52.720]  人性在裏面
[00:33:52.720 --> 00:33:54.720]  就算信主不信主
[00:33:54.720 --> 00:33:56.720]  因為這一種激烈的處境
[00:33:56.720 --> 00:33:58.720]  喚起神
[00:33:58.720 --> 00:34:00.720]  給我們內心那種良知
[00:34:00.720 --> 00:34:02.720]  有信主的
[00:34:02.720 --> 00:34:04.720]  有不知是否信主的
[00:34:04.720 --> 00:34:06.720]  但同樣這個共人性裏面
[00:34:06.720 --> 00:34:08.720]  神在創造我們
[00:34:08.720 --> 00:34:10.720]  都有神的形象
[00:34:12.720 --> 00:34:14.720]  這個外籍的女傭27歲
[00:34:14.720 --> 00:34:16.720]  她是一個媽媽
[00:34:16.720 --> 00:34:18.720]  有一個五歲的
[00:34:18.720 --> 00:34:20.720]  孩子
[00:34:20.720 --> 00:34:22.720]  在菲律賓
[00:34:22.720 --> 00:34:24.720]  我形容不單止
[00:34:24.720 --> 00:34:26.720]  她是一個外籍的姐姐
[00:34:26.720 --> 00:34:28.720]  她是我們的
[00:34:28.720 --> 00:34:30.720]  照顧者
[00:34:30.720 --> 00:34:32.720]  也同樣是一個保護者
[00:34:32.720 --> 00:34:34.720]  我深信不單止是她
[00:34:34.720 --> 00:34:36.720]  全香港有幾十萬的
[00:34:36.720 --> 00:34:38.720]  外籍的傭工仍然照顧我們
[00:34:38.720 --> 00:34:40.720]  照顧入微
[00:34:40.720 --> 00:34:42.720]  我們不需要只是
[00:34:42.720 --> 00:34:44.720]  在這個處境中才感謝
[00:34:44.720 --> 00:34:46.720]  我們周圍
[00:34:46.720 --> 00:34:48.720]  照顧我們不同的人
[00:34:48.720 --> 00:34:50.720]  我們也可以回去感謝
[00:34:50.720 --> 00:34:52.720]  我們的家人照顧我們多年
[00:34:52.720 --> 00:34:54.720]  我們的同事
[00:34:54.720 --> 00:34:56.720]  成為我們好的朋友
[00:34:56.720 --> 00:34:58.720]  我們的弟兄姊妹一路的同行
[00:34:58.720 --> 00:35:00.720]  我們把握當前的時間
[00:35:00.720 --> 00:35:02.720]  活出真正的愛
[00:35:02.720 --> 00:35:06.720]  耶穌在馬賽芳第25章
[00:35:06.720 --> 00:35:08.720]  講到末世的一些情景
[00:35:08.720 --> 00:35:10.720]  當時說
[00:35:10.720 --> 00:35:12.720]  人分了山羊和綿羊
[00:35:12.720 --> 00:35:14.720]  山羊在左邊
[00:35:14.720 --> 00:35:16.720]  代表不好的
[00:35:16.720 --> 00:35:18.720]  綿羊在右邊代表好的
[00:35:18.720 --> 00:35:20.720]  他這樣記載
[00:35:20.720 --> 00:35:22.720]  我們一起讀
[00:35:22.720 --> 00:35:24.720]  25章40節45-46
[00:35:24.720 --> 00:35:26.720]  王耀回答說
[00:35:26.720 --> 00:35:34.720]  就是作在我身上了
[00:35:38.720 --> 00:35:40.720]  就是不作在我身上了
[00:35:40.720 --> 00:35:48.720]  就是不作在我身上了
[00:35:48.720 --> 00:35:54.720]  他說這兩批人
[00:35:54.720 --> 00:35:56.720]  一批人就叫做綿羊
[00:35:56.720 --> 00:35:58.720]  如果你看清楚
[00:35:58.720 --> 00:36:00.720]  他去到最邊緣
[00:36:00.720 --> 00:36:02.720]  最沒有人理的
[00:36:02.720 --> 00:36:04.720]  飢餓的沒有衣服穿的
[00:36:04.720 --> 00:36:06.720]  不夠吃的坐牢的照顧他
[00:36:06.720 --> 00:36:08.720]  最後耶穌說你不是照顧他這麼簡單
[00:36:08.720 --> 00:36:10.720]  你是在照顧誰
[00:36:10.720 --> 00:36:12.720]  耶穌啊
[00:36:12.720 --> 00:36:14.720]  他和另一批人
[00:36:14.720 --> 00:36:16.720]  他不願意照顧那些
[00:36:16.720 --> 00:36:18.720]  無人紀念的
[00:36:18.720 --> 00:36:20.720]  窮的沒東西吃的
[00:36:20.720 --> 00:36:22.720]  沒衣服穿的
[00:36:22.720 --> 00:36:24.720]  耶穌說你不是不照顧那批人
[00:36:24.720 --> 00:36:26.720]  你不照顧我
[00:36:26.720 --> 00:36:28.720]  所以耶穌在末世裡面
[00:36:28.720 --> 00:36:30.720]  有一個判斷
[00:36:30.720 --> 00:36:32.720]  就是這一批人要往永寧去
[00:36:32.720 --> 00:36:34.720]  山羊
[00:36:34.720 --> 00:36:36.720]  照顧耶穌所愛卑微的人
[00:36:36.720 --> 00:36:38.720]  是義人
[00:36:38.720 --> 00:36:40.720]  是要往永生去
[00:36:40.720 --> 00:36:44.720]  當我們這一刻
[00:36:44.720 --> 00:36:46.720]  在這個處境
[00:36:46.720 --> 00:36:48.720]  再看大誡命我們更加有感覺
[00:36:48.720 --> 00:36:50.720]  不是一個口號
[00:36:50.720 --> 00:36:52.720]  是一個把握時機
[00:36:52.720 --> 00:36:54.720]  珍惜眼前人
[00:36:54.720 --> 00:36:56.720]  所發出的愛護
[00:36:56.720 --> 00:36:58.720]  和看顧
[00:36:58.720 --> 00:37:00.720]  不如我們一起讀
[00:37:00.720 --> 00:37:02.720]  大誡命在馬來福音22章
[00:37:02.720 --> 00:37:04.720]  耶穌對他說
[00:37:04.720 --> 00:37:06.720]  你要盡心盡性盡義
[00:37:06.720 --> 00:37:08.720]  愛主你的神
[00:37:08.720 --> 00:37:22.720]  我們要學習盡心盡性
[00:37:22.720 --> 00:37:24.720]  愛主我們的神
[00:37:24.720 --> 00:37:26.720]  我們要敬畏神才懂得尊重人
[00:37:26.720 --> 00:37:28.720]  愛人如己
[00:37:28.720 --> 00:37:30.720]  是天天
[00:37:32.720 --> 00:37:34.720]  如何
[00:37:34.720 --> 00:37:48.720]  亦都是我們身邊可以接觸到
[00:37:48.720 --> 00:37:50.720]  我們的每一個
[00:37:50.720 --> 00:37:54.720]  信仰不是一個形式
[00:37:54.720 --> 00:37:56.720]  我們請記萬歲
[00:37:56.720 --> 00:38:00.720]  是真正有生命結出果子
[00:38:02.720 --> 00:38:04.720]  是有血有肉
[00:38:04.720 --> 00:38:06.720]  足無肚
[00:38:06.720 --> 00:38:08.720]  亦都是中間可以活出
[00:38:08.720 --> 00:38:10.720]  那種聖潔服侍的果子
