
[00:00:00.000 --> 00:00:03.000]  以下是一個的士司機的獨白
[00:21:47.800 --> 00:21:50.920]  等待不單止是需要的
[00:21:50.920 --> 00:21:54.840]  還是好的
[00:21:54.840 --> 00:21:57.600]  以賽亞書33章2節
[00:21:57.600 --> 00:21:58.600]  耶和華
[00:21:58.600 --> 00:22:00.080]  求你施恩於我們
[00:22:00.080 --> 00:22:01.720]  我們等候你
[00:22:01.720 --> 00:22:03.160]  求你每早晨
[00:22:03.160 --> 00:22:05.080]  作我們的傍備
[00:22:05.080 --> 00:22:06.840]  遭難的時候
[00:22:06.840 --> 00:22:08.960]  為我們的拯救
[00:22:08.960 --> 00:22:11.200]  等待不單止是好的
[00:22:11.200 --> 00:22:13.240]  還是遭難的時候
[00:22:13.240 --> 00:22:15.480]  成為我們的拯救
[00:22:15.480 --> 00:22:16.840]  你信得過神
[00:22:16.840 --> 00:22:18.760]  願意信服等候
[00:22:18.760 --> 00:22:20.800]  不粗枝過急
[00:22:20.800 --> 00:22:22.840]  那你就不需要問
[00:22:22.840 --> 00:22:27.440]  為什麼惡人沒有惡報
[00:22:27.440 --> 00:22:31.080]  詩篇37、37、34節給了答案我們
[00:22:31.080 --> 00:22:32.560]  你當等候耶和華
[00:22:32.560 --> 00:22:33.960]  遵守他的道
[00:22:33.960 --> 00:22:35.480]  他就抬舉你
[00:22:35.480 --> 00:22:37.680]  使你承受地圖
[00:22:37.680 --> 00:22:39.760]  惡人被剪除的時候
[00:22:39.760 --> 00:22:42.200]  你必罕見
[00:22:42.200 --> 00:22:43.440]  因為重要的
[00:22:43.440 --> 00:22:46.160]  不是我們自己如何勸自己等
[00:22:46.160 --> 00:22:49.400]  而是用上帝的時間表
[00:22:49.400 --> 00:22:52.360]  以賽亞書40章31節
[00:22:52.360 --> 00:22:56.000]  但那等候耶和華的必從生得力
[00:22:56.000 --> 00:22:57.520]  他們必如鷹
[00:22:57.520 --> 00:22:58.920]  展翅上騰
[00:22:58.920 --> 00:23:01.280]  他們奔跑卻不困倦
[00:23:01.280 --> 00:23:04.800]  行走卻不疲乏
[00:23:04.800 --> 00:23:05.680]  記住
[00:23:05.680 --> 00:23:08.600]  等候不一定等於你的夢想成真
[00:23:08.600 --> 00:23:11.360]  你的施慾如願以上
[00:23:11.360 --> 00:23:14.440]  我們等候的是神的時間表
[00:23:14.440 --> 00:23:18.080]  等候的是祂的旨意
[00:23:18.080 --> 00:23:20.400]  尼加書7章7節
[00:23:20.400 --> 00:23:21.160]  至於我
[00:23:21.160 --> 00:23:23.360]  我要仰望耶和華
[00:23:23.360 --> 00:23:25.560]  要等候那救我的神
[00:23:25.560 --> 00:23:28.880]  我的神必應允我
[00:23:28.880 --> 00:23:31.960]  世冕他不知等了多少年
[00:23:31.960 --> 00:23:35.560]  第25節只是告訴我們
[00:23:35.560 --> 00:23:39.760]  他數常盼望以色列的安慰者來到
[00:23:39.760 --> 00:23:41.320]  他等
[00:23:41.320 --> 00:23:44.000]  很有耐性地等
[00:23:44.000 --> 00:23:48.680]  很公義虔誠地等
[00:23:48.680 --> 00:23:51.000]  我們反覆要問自己三個問題
[00:23:51.000 --> 00:23:53.000]  第二個問題是
[00:23:53.000 --> 00:23:56.440]  是誰掌管我們的生命?
[00:23:56.440 --> 00:23:57.720]  很多報道會裏面
[00:23:57.720 --> 00:23:59.200]  很多人感動
[00:23:59.200 --> 00:24:00.920]  想得到豐盛的人生
[00:24:00.920 --> 00:24:03.640]  想在難處裏面找到水泡
[00:24:03.640 --> 00:24:04.480]  他們舉手
[00:24:04.480 --> 00:24:07.040]  他們走到去港台前面
[00:24:07.040 --> 00:24:09.680]  並不代表什麼
[00:24:09.680 --> 00:24:13.200]  真正的決志是承認自己是個罪人
[00:24:13.200 --> 00:24:14.480]  因著主耶穌基督
[00:24:14.480 --> 00:24:16.160]  我們與神復和
[00:24:16.160 --> 00:24:21.120]  從而將我們自己的生命主權交上
[00:24:21.120 --> 00:24:24.360]  將我們自己的生命主權交上
[00:24:24.360 --> 00:24:27.360]  由自己的皇位轉移
[00:24:27.360 --> 00:24:31.600]  坐到主耶穌基督的椅子上
[00:24:31.600 --> 00:24:34.840]  完全的將我們自己的生命
[00:24:34.840 --> 00:24:39.200]  交給主耶穌掌管
[00:24:39.200 --> 00:24:43.360]  我們再讀第25到27子
[00:24:43.360 --> 00:24:46.320]  在耶路撒冷有一個人名叫西面
[00:24:46.320 --> 00:24:48.160]  這人又公義又虔誠
[00:24:48.160 --> 00:24:51.680]  數常盼望以色列的安慰者來到
[00:24:51.680 --> 00:24:54.880]  又有聖靈在他身上
[00:24:54.880 --> 00:24:56.560]  他得了聖靈的啟示
[00:24:56.560 --> 00:24:58.520]  知道自己未死以前
[00:24:58.520 --> 00:25:00.960]  必看見主所立的基督
[00:25:00.960 --> 00:25:02.600]  他受了聖靈的感動
[00:25:02.600 --> 00:25:03.600]  進入聖殿
[00:25:03.600 --> 00:25:07.840]  正遇見耶穌的父母抱著孩子進來
[00:25:07.840 --> 00:25:12.320]  要照律法的規矩辦理
[00:25:12.320 --> 00:25:15.960]  我們單是看第25節上半節
[00:25:15.960 --> 00:25:18.960]  我們知道他又公義又虔誠
[00:25:18.960 --> 00:25:21.920]  但是只是看到這樣的形容
[00:25:21.920 --> 00:25:24.560]  並沒有足夠的證供
[00:25:24.560 --> 00:25:28.120]  西面的生命是由誰掌管
[00:25:28.120 --> 00:25:32.080]  很多滿腦子都是聖經知識的信徒
[00:25:32.080 --> 00:25:34.280]  外貌敬虔的領袖
[00:25:34.280 --> 00:25:39.480]  他們的生命可以是將耶穌秉鑄門外
[00:25:39.480 --> 00:25:41.280]  耶穌最不喜歡他們
[00:25:41.280 --> 00:25:45.960]  在馬太福音23章27到28節
[00:25:45.960 --> 00:25:46.760]  耶穌這樣說
[00:25:46.760 --> 00:25:51.600]  「你們這假冒違善的民事和法理賽人有禍了
[00:25:51.600 --> 00:25:54.240]  因為你們好像粉色的墳墓
[00:25:54.240 --> 00:25:55.480]  外面好看
[00:25:55.480 --> 00:25:58.080]  裡面卻裝滿了死人的骨頭
[00:25:58.080 --> 00:26:00.880]  和一切的污穢
[00:26:00.880 --> 00:26:05.560]  你們也是如此在人前外面顯出公義來
[00:26:05.560 --> 00:26:10.480]  裡面卻裝滿了假善和不法的事
[00:26:10.480 --> 00:26:14.640]  外面好看外面公義無用」
[00:26:14.640 --> 00:26:18.040]  但是我們看回25到27節
[00:26:18.040 --> 00:26:22.800]  我們看到西面又有聖靈在他身上
[00:26:22.800 --> 00:26:25.360]  他得了聖靈的啟示
[00:26:25.360 --> 00:26:28.960]  受了聖靈的感動
[00:26:28.960 --> 00:26:31.520]  就是讓我們知道
[00:26:31.520 --> 00:26:35.760]  這個世界是沒有幸運 沒有巧合
[00:26:35.760 --> 00:26:38.720]  是聖靈的引導
[00:26:38.720 --> 00:26:44.480]  西面他正遇見耶穌的父母抱著孩子進來
[00:26:44.480 --> 00:26:47.200]  不是剛剛遇上鋼鋼
[00:26:47.200 --> 00:26:51.040]  在茫茫人海裡面又怎麼找得到
[00:26:51.040 --> 00:26:54.200]  又怎麼會認得到
[00:26:54.200 --> 00:26:55.480]  沒有聖靈的生命
[00:26:55.480 --> 00:27:02.280]  又或者沒有聖靈掌管的生命會是怎麼樣的呢?
[00:27:02.280 --> 00:27:05.600]  格拉大書五章19到21節
[00:27:05.600 --> 00:27:07.760]  「情慾的事都是顯而易見的
[00:27:07.760 --> 00:27:10.520]  就如奸淫污穢邪蕩
[00:27:10.520 --> 00:27:14.080]  拜偶像邪術仇恨憎敬
[00:27:14.080 --> 00:27:17.440]  忌恨老老結黨紛爭異端
[00:27:17.440 --> 00:27:20.200]  疾盜醉酒謊言等類
[00:27:20.200 --> 00:27:21.520]  我從前告訴你們
[00:27:21.520 --> 00:27:28.880]  現在又告訴你們憑這個事的人必不能承受神的禍」
[00:27:28.880 --> 00:27:35.280]  相對來說在22到23節
[00:27:35.280 --> 00:27:39.040]  「聖靈所結的果子就是人愛喜樂和平
[00:27:39.040 --> 00:27:43.640]  忍耐恩賜良善 信實溫柔節制」
[00:27:43.640 --> 00:27:48.680]  我們記住 聖靈所結的果子只有一個 不是九個
[00:27:48.680 --> 00:27:52.400]  是只有一個 卻是有九個方面
[00:27:52.400 --> 00:27:56.200]  你不可以說 我有這幾樣 沒有那幾樣
[00:27:56.200 --> 00:27:59.600]  問題是我們有沒有將我們的全部
[00:27:59.600 --> 00:28:05.800]  將我們的全人交給聖靈去掌管
[00:28:05.800 --> 00:28:10.000]  在聖誕節我們很想買這份禮物給這個親人
[00:28:10.000 --> 00:28:12.760]  買那份禮物給那個朋友
[00:28:12.760 --> 00:28:15.120]  倒不如我們反問自己
[00:28:15.120 --> 00:28:18.880]  我們是不是隨著聖靈而行
[00:28:18.880 --> 00:28:23.000]  是的話 我們的這個生命改變
[00:28:23.000 --> 00:28:25.240]  將會是我們送給親人
[00:28:25.240 --> 00:28:28.800]  送給朋友的一個最好的禮物
[00:28:28.800 --> 00:28:33.680]  也是我們的主所喜悅的
[00:28:33.680 --> 00:28:36.080]  我們反覆問自己三個問題
[00:28:36.080 --> 00:28:38.120]  第三個問題是
[00:28:38.120 --> 00:28:43.200]  我有沒有見到這個光
[00:28:43.200 --> 00:28:46.240]  第28節至32節
[00:28:46.240 --> 00:28:50.520]  西面就用手接過他來 稱眾神說
[00:28:50.520 --> 00:28:54.720]  主啊 如今可以照你的話
[00:28:54.720 --> 00:28:58.040]  釋放僕人 安然去世
[00:28:58.040 --> 00:29:01.240]  因為我的眼睛已經看見你的救恩
[00:29:01.240 --> 00:29:05.360]  就是你在萬民面前所預備的
[00:29:05.360 --> 00:29:07.840]  是照亮外邦人的光
[00:29:07.840 --> 00:29:12.360]  又是你聞以色列的榮耀
[00:29:12.360 --> 00:29:19.200]  西面他見到這個光 如願足了
[00:29:19.200 --> 00:29:23.040]  孔子說 照聞到直死可以
[00:29:23.040 --> 00:29:26.520]  我們基督徒就是親眼看到
[00:29:26.520 --> 00:29:30.560]  主的救恩就可以安然去世
[00:29:30.560 --> 00:29:34.400]  西面的眾國賴丁文
[00:29:34.400 --> 00:29:43.560]  是Now You Dismiss的意思
[00:29:43.560 --> 00:29:48.720]  就是釋放僕人 安然去世的意思
[00:29:48.720 --> 00:29:52.560]  是新約眾歌的壓軸
[00:29:52.560 --> 00:29:54.760]  就是瑪利亞的尊主眾
[00:29:54.760 --> 00:29:56.640]  撒加利亞的我主眾
[00:29:56.640 --> 00:30:00.680]  天使的榮耀歸主眾
[00:30:00.680 --> 00:30:05.360]  西面的眾歌好好殿後
[00:30:05.360 --> 00:30:08.440]  這個光是甚麼光
[00:30:08.440 --> 00:30:11.360]  約翰福音一章九到十二節
[00:30:11.360 --> 00:30:15.400]  那光是真光 照亮一切生在世上的人
[00:30:15.400 --> 00:30:18.280]  他在世上 他在世界
[00:30:18.280 --> 00:30:21.000]  世界也是藉著他做的
[00:30:21.000 --> 00:30:22.880]  世界卻不認識他
[00:30:22.880 --> 00:30:24.560]  他到自己的地方來
[00:30:24.560 --> 00:30:26.880]  自己的人都不接待他
[00:30:26.880 --> 00:30:29.760]  凡接待他的就是信他名的人
[00:30:29.760 --> 00:30:34.280]  他就像他們權柄作神的兒女
[00:30:34.280 --> 00:30:36.240]  人活著的意義
[00:30:36.240 --> 00:30:43.000]  是能夠見到並且經歷基督
[00:30:43.000 --> 00:30:46.280]  不是的話 一生就是白過
[00:30:46.280 --> 00:30:48.280]  毫無意義
[00:30:48.280 --> 00:30:50.400]  見到並且經歷基督
[00:30:50.400 --> 00:30:53.280]  我不是叫你問自己做得多好
[00:30:53.280 --> 00:30:56.040]  有沒有做善事 有沒有做禱告
[00:30:56.040 --> 00:31:00.200]  有沒有做靈修 或者做甚麼
[00:31:00.200 --> 00:31:03.080]  我甚至不是問你信不信神
[00:31:03.080 --> 00:31:05.000]  約翰福音一章十九節說
[00:31:05.000 --> 00:31:07.840]  你信神只有一位 你信的不錯
[00:31:07.840 --> 00:31:11.320]  鬼魔也信 卻是賤精
[00:31:11.320 --> 00:31:15.320]  很多人他見到基督 知道基督
[00:31:15.320 --> 00:31:19.120]  但是並沒有經歷基督
[00:31:19.120 --> 00:31:21.000]  重點的問題是
[00:31:21.000 --> 00:31:23.840]  我和神有沒有一個很好的
[00:31:23.840 --> 00:31:25.920]  親密的個人關係
[00:31:25.920 --> 00:31:28.280]  我有沒有好像西面一樣
[00:31:28.280 --> 00:31:32.920]  看見這個光並且經歷基督
[00:31:32.920 --> 00:31:38.920]  事事仰望並且渴想基督
[00:31:38.920 --> 00:31:40.640]  生命不在乎長短
[00:31:40.640 --> 00:31:43.920]  只是在乎我們有沒有見到這個光
[00:31:43.920 --> 00:31:48.720]  有沒有見到並且經歷基督
[00:31:48.720 --> 00:31:52.160]  我們或者仍然在等候生命裏面
[00:31:52.160 --> 00:31:54.280]  一些很偉大的時刻
[00:31:54.280 --> 00:31:56.400]  但是卻是忘記了
[00:31:56.400 --> 00:31:59.040]  偉大的時刻卻經常隱藏在
[00:31:59.040 --> 00:32:02.240]  我們不知道甚至不經意的
[00:32:02.240 --> 00:32:06.760]  在別人認為是一件極渺小極渺小的事情上
[00:32:06.760 --> 00:32:11.000]  只要這件事是在基督裏面
[00:32:11.000 --> 00:32:14.680]  有一句話概括得很好
[00:32:14.680 --> 00:32:17.120]  I ask God to give me everything
[00:32:17.120 --> 00:32:20.200]  so I can enjoy life
[00:32:20.200 --> 00:32:25.040]  He gives me life so I can enjoy everything
[00:32:25.040 --> 00:32:30.160]  我求神賜給我一切去享受生命
[00:32:30.160 --> 00:32:33.440]  但是神卻賜給我生命
[00:32:33.440 --> 00:32:40.000]  只是永遠的生命讓我去享受一切
[00:32:40.000 --> 00:32:41.640]  各位朋友、各位弟兄姊妹
[00:32:41.640 --> 00:32:44.600]  讓我們彼此互勉
[00:32:44.600 --> 00:32:48.920]  我們一起祈禱
[00:32:48.920 --> 00:32:51.560]  親愛的主,我們再次感謝你
[00:32:51.560 --> 00:32:54.600]  藉著西面的頌歌
[00:32:54.600 --> 00:32:59.480]  我們思想和你的關係
[00:32:59.480 --> 00:33:06.360]  我們和你個人的關係
[00:33:06.360 --> 00:33:09.080]  不是在人前表現的
[00:33:09.080 --> 00:33:11.840]  而是我們內裡真實的
[00:33:11.840 --> 00:33:13.480]  我們和你的關係
[00:33:13.480 --> 00:33:16.840]  我們有多少的認識你
[00:33:16.840 --> 00:33:22.160]  有多少的經歷你
[00:33:22.160 --> 00:33:26.600]  主,多謝你讓我們思想
[00:33:26.600 --> 00:33:28.520]  我們和你的關係
[00:33:28.520 --> 00:33:31.480]  我們著重的是你怎麼看我們
[00:33:31.480 --> 00:33:33.960]  而不是別人怎麼看我們
[00:33:33.960 --> 00:33:37.560]  著重的是我們有沒有真正的
[00:33:37.560 --> 00:33:39.840]  將我們生命主權交上
[00:33:39.840 --> 00:33:45.840]  有沒有事事的去仰望、去渴望你
[00:33:45.840 --> 00:33:49.440]  主,多謝你賜給我生命
[00:33:49.440 --> 00:33:54.840]  讓我去享受你豐富的賜予
[00:33:54.840 --> 00:33:58.760]  你給我們豐豐富富的一切
[00:33:58.760 --> 00:34:02.920]  主,多謝你給我們永遠的生命
[00:34:02.920 --> 00:34:05.240]  我們看的沒有時限的
[00:34:05.240 --> 00:34:07.520]  一直和你一起
[00:34:07.520 --> 00:34:10.760]  給我們藉著西面的頌歌
[00:34:10.760 --> 00:34:13.000]  我們去反思生命裡面
[00:34:13.000 --> 00:34:17.840]  我們不是等待一些很偉大的時刻
[00:34:17.840 --> 00:34:20.360]  而是珍惜每一個時刻
[00:34:20.360 --> 00:34:21.920]  和主你一起
[00:34:21.920 --> 00:34:23.920]  多謝你聽我們的祈禱
[00:34:23.920 --> 00:34:26.520]  奉主耶穌基督的名
[00:34:26.520 --> 00:34:26.880]  阿們
