
[00:00:00.000 --> 00:00:03.000]  在上午九時到下午三時
[00:24:26.000 --> 00:24:31.000]  在一切人生的跌宕裏面,有神的同在
[00:24:31.000 --> 00:24:39.000]  我們就可以得到安穩和滿足
[00:24:39.000 --> 00:24:44.000]  我學了,我學了耶穌基督在十字架上
[00:24:44.000 --> 00:24:52.000]  第一次講出關乎自己個人身體上的需要的一句話
[00:24:52.000 --> 00:24:55.000]  這句話顯示耶穌基督在十字架上
[00:24:55.000 --> 00:25:01.000]  面前所受的肉體的痛苦是多麼的大
[00:25:01.000 --> 00:25:04.000]  究竟他跟誰講呢?
[00:25:04.000 --> 00:25:07.000]  他對誰講,說我學了呢?
[00:25:07.000 --> 00:25:11.000]  是不是在場的兵丁,是群眾呢?
[00:25:11.000 --> 00:25:15.000]  聖經沒有講,我們不知道
[00:25:15.000 --> 00:25:21.000]  或者甚至有人說,這個可能只不過是身體極大的痛苦裏面
[00:25:21.000 --> 00:25:28.000]  而不是本能上的反應
[00:25:28.000 --> 00:25:35.000]  耶穌本來不是那位將水變酒的主嗎?
[00:25:35.000 --> 00:25:41.000]  耶穌本來不是那位要賜生命活水給我們的主嗎?
[00:25:41.000 --> 00:25:49.000]  擁有活水生命的主,為何會講我學了呢?
[00:25:49.000 --> 00:25:53.000]  為何會講出這句話呢?
[00:25:53.000 --> 00:26:00.000]  我學了這三個字,有力地講明了耶穌的神人異性
[00:26:00.000 --> 00:26:03.000]  講明了他是道成肉身
[00:26:03.000 --> 00:26:07.000]  講明了他在十字架上所受的一切痛苦
[00:26:07.000 --> 00:26:12.000]  所流出的汗水和血都是真實的
[00:26:12.000 --> 00:26:18.000]  所以他說,我學了
[00:26:18.000 --> 00:26:27.000]  四卷福音書對如何給耶穌喝水都有不同的描述
[00:26:27.000 --> 00:26:31.000]  若行福音有一個特別的描述
[00:26:31.000 --> 00:26:36.000]  那裏說,耶穌知道各人的事已經成了
[00:26:36.000 --> 00:26:39.000]  為要使經上的話應驗
[00:26:39.000 --> 00:26:43.000]  就說,我學了
[00:26:43.000 --> 00:26:48.000]  耶穌在這裏清楚地講明,釘十架不是偶然發生的事
[00:26:48.000 --> 00:26:52.000]  釘十架早就在主的計劃裏面
[00:26:52.000 --> 00:26:55.000]  他在這裏很清楚地講
[00:26:55.000 --> 00:27:05.000]  他這樣做,為了證明自己正在應驗經上所說的話
[00:27:05.000 --> 00:27:08.000]  耶穌基督是一個真正的,完全的人
[00:27:08.000 --> 00:27:12.000]  他不單止有血,有肉,也有人的靈魂
[00:27:12.000 --> 00:27:15.000]  是一個整全的人
[00:27:15.000 --> 00:27:18.000]  所以他有資格做我們的大祭司
[00:27:18.000 --> 00:27:23.000]  為我們獻上贖罪祭
[00:27:23.000 --> 00:27:29.000]  更重要的,就好像在希伯來書第四章十五和十六節那裏說
[00:27:29.000 --> 00:27:33.000]  因為我們的大祭司並非不能體恤我們的軟弱
[00:27:33.000 --> 00:27:37.000]  他也曾在各方面受過試探
[00:27:37.000 --> 00:27:42.000]  像我們一樣,只是他沒有犯罪
[00:27:42.000 --> 00:27:48.000]  所以我們只管坦然無懼地來到施恩寶座前
[00:27:48.000 --> 00:27:53.000]  好讓我們可以得著憐憫,尋見恩惠
[00:27:53.000 --> 00:27:56.000]  作為釋士的幫助
[00:27:56.000 --> 00:28:00.000]  這個是讀自新漢語譯本
[00:28:00.000 --> 00:28:06.000]  原來是為了幫助我們得著憐憫,尋見恩惠
[00:28:06.000 --> 00:28:11.000]  作為釋士的幫助
[00:28:11.000 --> 00:28:17.000]  所以道成肉身不是一個空泛的神學上的思想
[00:28:17.000 --> 00:28:21.000]  不是一套學術的理論,不是一個傳說
[00:28:21.000 --> 00:28:25.000]  因為道成肉身的主,就是那位能夠明白,能夠體恤
[00:28:25.000 --> 00:28:30.000]  能夠憐憫我們,與我們同行的神
[00:28:30.000 --> 00:28:35.000]  道成肉身的主,就是和我們這麼接近
[00:28:35.000 --> 00:28:40.000]  就是這麼色切,就是這麼真實
[00:28:40.000 --> 00:28:46.000]  我學了這句話,其實只有三個字
[00:28:46.000 --> 00:28:54.000]  這三個字提醒我們,耶穌是何等渴望我們能夠相信並且接受祂
[00:28:54.000 --> 00:28:58.000]  我學了提醒我們要時刻渴想神
[00:28:58.000 --> 00:29:05.000]  就好像詩人所形容,在乾旱疲乏無水之地那份渴求的感覺
[00:29:05.000 --> 00:29:09.000]  我學了這三個字提醒我們,耶穌曾經說
[00:29:09.000 --> 00:29:13.000]  人若學了,可以到我這裡來學
[00:29:13.000 --> 00:29:19.000]  因為信他的,永遠不渴
[00:29:19.000 --> 00:29:26.000]  我學了這三個字,是對每一個跟從祂的人說的
[00:29:26.000 --> 00:29:29.000]  為什麼這麼說呢?
[00:29:29.000 --> 00:29:36.000]  因為弟兄姊妹,當我們今天享受了神所給予的恩典和豐足
[00:29:36.000 --> 00:29:40.000]  在我們享受了生活上一無所缺的時候
[00:29:40.000 --> 00:29:48.000]  你是否願意將這些拿出來給耶穌?
[00:29:48.000 --> 00:30:04.000]  你是否願意將這些你所擁有的留給有需要、有缺乏、口渴的人呢?
[00:30:04.000 --> 00:30:13.000]  成了,成了或者英文翻譯成finished,或者是it is finished
[00:30:13.000 --> 00:30:16.000]  聽起來好像就是說一切已經完結了
[00:30:16.000 --> 00:30:20.000]  一切已經不能夠再逆轉和改變了
[00:30:20.000 --> 00:30:25.000]  好像在說整件釘十字架的事件告一段落了
[00:30:25.000 --> 00:30:33.000]  好像在宣告說這是一個悲劇人物的生命來到終結了
[00:30:33.000 --> 00:30:38.000]  不過,成了希臘文的原文
[00:30:38.000 --> 00:30:43.000]  不是指完結,不是指終結,不是指結束的意思
[00:30:43.000 --> 00:30:52.000]  而是指完成和圓滿,complete and perfect,或者是fulfill
[00:30:52.000 --> 00:30:57.000]  當世人以為基督是全然的失敗的時候
[00:30:57.000 --> 00:31:03.000]  祂自己宣告祂是勝利者,祂是得勝者
[00:31:03.000 --> 00:31:09.000]  因為祂完成了,好像在約翰福音四章三十四節所說的
[00:31:09.000 --> 00:31:15.000]  我的成就就是進行差我來者的旨意,作成他的功
[00:31:15.000 --> 00:31:23.000]  在這一刻,就是在這一刻,基督完成了他道成肉身的工作
[00:31:23.000 --> 00:31:28.000]  就好像在二賽書第五十三章十二節所說的
[00:31:28.000 --> 00:31:32.000]  他將命傾倒,而致於死
[00:31:32.000 --> 00:31:35.000]  他也被列在罪犯之中
[00:31:35.000 --> 00:31:42.000]  他卻擔當多人的罪,又為罪犯代求
[00:31:42.000 --> 00:31:49.000]  所以,成了不是一個失敗的悲鳴
[00:31:49.000 --> 00:31:52.000]  成了是一首勝利的海歌
[00:31:52.000 --> 00:31:56.000]  耶穌基督在十字架上完成了上帝所交託他
[00:31:56.000 --> 00:32:00.000]  交付給他為世人贖罪的任務
[00:32:00.000 --> 00:32:06.000]  來到這一刻,耶穌在抵擋魔鬼的戰爭裡面已經戰勝了
[00:32:06.000 --> 00:32:12.000]  其實,耶穌基督就好像,當祂說成了的時候,祂好像在說什麼呢?
[00:32:12.000 --> 00:32:15.000]  說我已經戰爭完畢了,我挫敗了撒旦
[00:32:15.000 --> 00:32:23.000]  現在我可以將工作漂亮地,完全complete and perfect地完成了
[00:32:23.000 --> 00:32:30.000]  這個宣告對於我們每一個跟從祂的人,是一個鼓舞,也是一個保證
[00:32:30.000 --> 00:32:35.000]  因為成了,是成功地去完成
[00:32:35.000 --> 00:32:40.000]  你看看,耶穌從來沒有組織過任何的政黨
[00:32:40.000 --> 00:32:42.000]  沒有帶領過任何的軍隊
[00:32:42.000 --> 00:32:50.000]  但是今天跟從祂的人,比跟隨任何政治的領袖,軍事的領袖多很多
[00:32:50.000 --> 00:32:56.000]  以前多年來,耶穌的名字不斷受人攻擊、批評、嘲笑
[00:32:56.000 --> 00:33:07.000]  但是今天,耶穌的名字,祂是帶給人真正的平安、喜樂和盼望
[00:33:07.000 --> 00:33:14.000]  成了,聽姐妹,成了不是一個被擁戴為王的情景
[00:33:14.000 --> 00:33:21.000]  而是透過犧牲,你去完成上帝召命的時刻
[00:33:21.000 --> 00:33:29.000]  因此,如果上帝去感動你,交託你為祂做事
[00:33:29.000 --> 00:33:34.000]  例如,祂感動你面對不公義的事
[00:33:34.000 --> 00:33:41.000]  面對社會上的貧窮,面對在職場上各樣的掙扎
[00:33:41.000 --> 00:33:45.000]  我鼓勵你可以學習耶穌基督
[00:33:45.000 --> 00:33:52.000]  去犧牲和承擔,用這樣的態度去面對
[00:33:52.000 --> 00:33:56.000]  不過,容我提醒你
[00:33:56.000 --> 00:34:03.000]  成了不一定會帶來別人的歡呼或者拍掌聲
[00:34:03.000 --> 00:34:08.000]  也不一定會帶來即時可見的成果
[00:34:08.000 --> 00:34:16.000]  也不一定會受到群眾的欣賞和接納
[00:34:16.000 --> 00:34:20.000]  不過,肯定的可以說
[00:34:20.000 --> 00:34:28.000]  成了,讓我們學習如何去完成上帝的心意
[00:34:28.000 --> 00:34:34.000]  讓我們學習如何去完成上帝的心意
[00:34:34.000 --> 00:34:40.000]  各位被釘在十字架上痛苦流血,以至於死的耶穌
[00:34:40.000 --> 00:34:44.000]  就是那位在馬太福音六章三十四節對我們說
[00:34:44.000 --> 00:34:48.000]  不要為明天憂慮,因為明天自有明天的憂慮
[00:34:48.000 --> 00:34:53.000]  一天的難處,一天當就夠了
[00:34:53.000 --> 00:34:57.000]  各位被釘的耶穌,就在馬福音五章三十六節說
[00:34:57.000 --> 00:35:03.000]  不要怕,只要信
[00:35:03.000 --> 00:35:07.000]  被釘的耶穌,就在路加福音十四章二十七節說
[00:35:07.000 --> 00:35:16.000]  凡不背著自己十字架跟從我的,也不能作我的門徒
[00:35:16.000 --> 00:35:21.000]  被釘身在十字架上的那位耶穌基督
[00:35:21.000 --> 00:35:26.000]  就是那位在約翰福音一章二十九節
[00:35:26.000 --> 00:35:38.000]  由施贈約翰所介紹的神的羔羊,除去世人罪孽的那位神
[00:35:38.000 --> 00:35:44.000]  弟子們,生命的窄路在任何時間都是難行的
[00:35:44.000 --> 00:35:49.000]  但相比起耶穌所選擇,所行的十字架的道路
[00:35:49.000 --> 00:35:54.000]  相比來說是輕散得多
[00:35:54.000 --> 00:36:00.000]  願以主十字架的冠冕,常常激勵提醒
[00:36:00.000 --> 00:36:09.000]  我們疲乏的身軀,低沉的意志,枯乾的心靈
[00:36:09.000 --> 00:36:15.000]  請我們一起再次同心禱告
[00:36:15.000 --> 00:36:27.000]  菩薩,我們知道生命的窄路實在是難走,但相比你在各個他山上所行過被釘的道路
[00:36:27.000 --> 00:36:30.000]  我們又算得了什麼呢?
[00:36:30.000 --> 00:36:38.000]  願以我們常常記得耶穌基督被釘在十字架上的這個景象
[00:36:38.000 --> 00:36:49.000]  讓十字架的冠冕去激勵著我們,去撫慰著我們,去提醒著我們,去安慰著我們
[00:36:49.000 --> 00:36:58.000]  因為主在每一段人生路都與我們同行,親自加能,賜力給我們
[00:36:58.000 --> 00:37:03.000]  奉主耶穌基督得聖名祈禱,阿們
[00:37:03.000 --> 00:37:10.000]  第七句話,耶穌說,父啊,我將我的靈魂交在你手裡
[00:37:10.000 --> 00:37:19.000]  當耶穌說出第七句話的時候,被釘過手和腳,掛在十字架上的耶穌基督
[00:37:19.000 --> 00:37:27.000]  相信已經被折磨,已經流血,接近死亡
[00:37:27.000 --> 00:37:34.000]  他就一路這樣,好像標本一樣,被掛在十字架上
[00:37:34.000 --> 00:37:42.000]  他光著身子,只能很勉強的去喘息
[00:37:42.000 --> 00:37:50.000]  漸漸,可能因著身體的重,慢慢墜他的身體
[00:37:50.000 --> 00:38:00.000]  令他的肋骨慢慢下陷,慢慢就呼吸不了
[00:38:00.000 --> 00:38:13.000]  在這一刻,他應該是一個被動,無力,垂死的軟弱人
[00:38:13.000 --> 00:38:24.000]  不過,就在這一刻,耶穌卻是接管了大局,他將自己的生命從折磨他的人手裡再一次奪回來
[00:38:24.000 --> 00:38:34.000]  耶穌就像小孩子一樣單純,很親暱地再一次稱呼上帝為父啊
[00:38:34.000 --> 00:38:43.000]  並且很自信地將生命交給天上的父神
[00:38:43.000 --> 00:38:50.000]  他說,我將我的靈魂交在你的手裡
[00:38:50.000 --> 00:38:55.000]  耶穌不讓那些釘他十字架的人有最後的話事權
[00:38:55.000 --> 00:38:58.000]  由他們來決定他自己的生死
[00:38:58.000 --> 00:39:03.000]  耶穌再一次,自己將自己的靈魂交給父神
[00:39:03.000 --> 00:39:09.000]  因為由祂來決定十字架的意義是什麼
[00:39:09.000 --> 00:39:15.000]  耶穌的死不是因為掌死權的撒旦奪去祂的生命
[00:39:15.000 --> 00:39:24.000]  而是耶穌主動地將自己的靈魂交給天上的父神
[00:39:24.000 --> 00:39:29.000]  在這裡,耶穌向我們表明,祂是靈魂的主,是生命的主
[00:39:29.000 --> 00:39:33.000]  同時也講明為何祂能夠從死裡復活
[00:39:33.000 --> 00:39:37.000]  正如他在約翰福音第十章第十八節說
[00:39:37.000 --> 00:39:41.000]  沒有人能奪去我的命,是我自己捨的
[00:39:41.000 --> 00:39:47.000]  我有權並捨了,也有權並取回來
[00:39:47.000 --> 00:39:50.000]  在這一刻,基督戰勝死亡
[00:39:50.000 --> 00:39:54.000]  在這一刻,讓我們知道我們有永生的盼望
[00:39:54.000 --> 00:40:02.000]  這是一個永生信息的宣告
[00:40:02.000 --> 00:40:06.000]  我們將最寶貴的生命交給神
[00:40:06.000 --> 00:40:10.000]  是需要有很多的勇氣
[00:40:10.000 --> 00:40:16.000]  因為在我們生活裡面,我們習慣自己掌管自己的生命
[00:40:16.000 --> 00:40:21.000]  因為我們相信一生,我們的生命由我們來控制
[00:40:21.000 --> 00:40:30.000]  所以在一生裡,我們不斷試圖從神的手裡奪去我們人生的話事權
[00:40:30.000 --> 00:40:39.000]  我們一直用自己認為最有效、最安全的方法來保障自己的生命
[00:40:39.000 --> 00:40:44.000]  我們一直以來用自己認為最有效的方法來實現自己的理想
[00:40:44.000 --> 00:40:49.000]  來在世界上去囤積眾多擁有的事物
[00:40:49.000 --> 00:40:57.000]  所以,能夠說將生命交給神,是一個很難的決定
[00:40:57.000 --> 00:41:02.000]  很難的決定
[00:41:02.000 --> 00:41:09.000]  但是,希望藉著耶穌這句話,再一次激勵我們去反省
[00:41:09.000 --> 00:41:16.000]  我們活在世上的日子,有很多的事物,其實可以主動地交託給神
[00:41:16.000 --> 00:41:25.000]  不需要,不需要,等到生命的終局的時候才交出來
[00:41:25.000 --> 00:41:36.000]  我們可以將很多擁有的事,很多的話事權,很多的決定都交在主的手裡
[00:41:36.000 --> 00:41:46.000]  讓祂來作王,讓祂來做我們生命的主宰
[00:41:46.000 --> 00:41:52.000]  父啊,我將我的靈魂交在祢手裡
[00:41:52.000 --> 00:41:58.000]  這句話是對信徒一個很大很大的安慰
[00:41:58.000 --> 00:42:05.000]  因為當有一天,我們帶著疲乏的心靈和身體離開世界的時候
[00:42:05.000 --> 00:42:13.000]  我們的死,我們的生命不是被魔鬼所剝奪
[00:42:13.000 --> 00:42:18.000]  而是我們將靈魂交給神
[00:42:18.000 --> 00:42:27.000]  當我們死的時候,不是生命的終結,而是永生的開始
[00:42:27.000 --> 00:42:33.000]  不是生命的終結,是永生的開始
[00:42:33.000 --> 00:42:39.000]  因為神已經賜給我們有永生的盼望
[00:42:39.000 --> 00:42:43.000]  請大家仍然站立我們同心祈禱
[00:42:43.000 --> 00:42:52.000]  主耶穌我們感謝祢,因為祢的十字架永遠是我們的榮耀
[00:42:52.000 --> 00:43:00.000]  祢在十字架上面所成就的,是讓我們能夠成為一個新造的人
[00:43:00.000 --> 00:43:06.000]  主耶穌我們感謝祢,祢雖然是上帝的兒子
[00:43:06.000 --> 00:43:13.000]  卻仍然因著所受的苦難,學會了順從
[00:43:13.000 --> 00:43:19.000]  求主祢這個信服的榜樣,就進入我們每一個人的生命裡
[00:43:19.000 --> 00:43:24.000]  讓我們無論面對生命什麼的風浪,什麼的挑戰
[00:43:24.000 --> 00:43:28.000]  我們要做大大小小的決定的時候
[00:43:28.000 --> 00:43:33.000]  我們仍然好像主耶穌你一樣
[00:43:33.000 --> 00:43:38.000]  我們在心裡面從心而發出
[00:43:38.000 --> 00:43:46.000]  我們說不是照我們的意思,乃是照天父的意思
[00:43:46.000 --> 00:43:53.000]  主耶穌當你差遣我們進入世界,進入社會
[00:43:53.000 --> 00:43:57.000]  進入我們的職場,我們的家庭的時候
[00:43:57.000 --> 00:44:02.000]  願意你的愛再一次的去激勵我們每一個
[00:44:02.000 --> 00:44:07.000]  因為當我們還是罪人的時候,你為我們死
[00:44:07.000 --> 00:44:11.000]  你的愛就是這樣向我們顯明
[00:44:11.000 --> 00:44:17.000]  讓我們時時刻刻懷著主你犧牲的愛
[00:44:17.000 --> 00:44:20.000]  我們去謙卑服侍
[00:44:20.000 --> 00:44:24.000]  我們懷著主你犧牲的愛
[00:44:24.000 --> 00:44:29.000]  我們願意擔當別人的重擔
[00:44:29.000 --> 00:44:34.000]  我們願意彼此相愛
[00:44:34.000 --> 00:44:39.000]  主求你幫助我們,也加添力量給我們
[00:44:39.000 --> 00:44:43.000]  以致我們被差遣出去的時候
[00:44:43.000 --> 00:44:50.000]  我們真的能夠見證你,可以榮耀你
[00:44:50.000 --> 00:44:55.000]  但願主耶穌基督的恩惠
[00:44:55.000 --> 00:44:58.000]  天父豐盛的大愛
[00:44:58.000 --> 00:45:01.000]  聖靈的感動,看顧,保守
[00:45:01.000 --> 00:45:04.000]  賞與我們每一個同在
[00:45:04.000 --> 00:45:08.000]  從今天一直到永永遠遠
[00:45:08.000 --> 00:45:09.000]  阿門
