
[00:00:00.000 --> 00:00:03.000]  各位靈姐妹早晨 各位來賓早晨
[00:22:48.000 --> 00:22:52.000]  上帝給教會的裝備是為了抵抗魔鬼的攻擊
[00:22:52.000 --> 00:22:55.000]  而不是要教會去戰勝它
[00:22:55.000 --> 00:22:58.000]  戰勝魔鬼的事不是我們做
[00:22:58.000 --> 00:23:01.000]  是上帝來做
[00:23:01.000 --> 00:23:03.000]  上帝的軍裝
[00:23:03.000 --> 00:23:05.000]  他自己的軍裝是主動
[00:23:05.000 --> 00:23:08.000]  而且是帶來拯救
[00:23:08.000 --> 00:23:11.000]  這是以賽亞書裏面所強調的
[00:23:11.000 --> 00:23:14.000]  而以忽所書保羅所講的教會的軍裝
[00:23:14.000 --> 00:23:16.000]  是要來迎敵
[00:23:16.000 --> 00:23:18.000]  要守穩著陣腳
[00:23:18.000 --> 00:23:20.000]  面對著這個攻擊
[00:23:20.000 --> 00:23:24.000]  在第十四節裏面再次出現站穩這個字
[00:23:24.000 --> 00:23:27.000]  這個站穩強調的是因為穿上了上帝的軍裝
[00:23:27.000 --> 00:23:29.000]  而能夠站得穩
[00:23:29.000 --> 00:23:32.000]  以真理蓄要公義遮控
[00:23:32.000 --> 00:23:35.000]  兩者都是和上帝的屬性有關
[00:23:35.000 --> 00:23:38.000]  真理雖然有解釋
[00:23:38.000 --> 00:23:40.000]  可以認為是福音的內容
[00:23:40.000 --> 00:23:42.000]  但如果從上文下理的理解
[00:23:42.000 --> 00:23:45.000]  由於這個平安的福音也都出現在第十五節裏面
[00:23:45.000 --> 00:23:49.000]  所以選擇將真理一字來解釋為一個信實
[00:23:49.000 --> 00:23:51.000]  或者是誠信
[00:23:51.000 --> 00:23:54.000]  相對來說其實是較為合理
[00:23:54.000 --> 00:23:58.000]  尤其是我們也可以在以賽亞書十一章五節裏面都提到
[00:23:58.000 --> 00:24:03.000]  有公義必當他的腰帶 信實必作他脅下的帶子
[00:24:03.000 --> 00:24:08.000]  公義和信實在以賽亞書這個段落裏面並行出現
[00:24:08.000 --> 00:24:11.000]  成為了一個相似意義的運用
[00:24:11.000 --> 00:24:17.000]  所以如果我們以保羅作為一個猶太拉比去看歷史
[00:24:17.000 --> 00:24:19.000]  看以賽亞書的教訓的時候
[00:24:19.000 --> 00:24:21.000]  看軍裝的時候
[00:24:21.000 --> 00:24:24.000]  他用的所謂今天我們翻譯的真理這個字
[00:24:24.000 --> 00:24:28.000]  應該都是在說信實
[00:24:28.000 --> 00:24:32.000]  我們去看和平的福音的時候
[00:24:32.000 --> 00:24:38.000]  就能夠更加明白顯出和平的屬性
[00:24:38.000 --> 00:24:40.000]  是上帝的屬性
[00:24:40.000 --> 00:24:42.000]  信實是上帝的屬性
[00:24:42.000 --> 00:24:44.000]  公義是上帝的屬性
[00:24:44.000 --> 00:24:48.000]  和平的福音是教會預備抗敵之用
[00:24:48.000 --> 00:24:51.000]  和平本身也是上帝的屬性
[00:24:51.000 --> 00:24:54.000]  這幾個屬性代表了上帝的同在
[00:24:54.000 --> 00:24:57.000]  上帝與教會同在
[00:24:57.000 --> 00:25:01.000]  上帝與信徒同在
[00:25:01.000 --> 00:25:04.000]  這個更加令到我們能夠在面對敵人的時候
[00:25:04.000 --> 00:25:06.000]  有一份站得穩
[00:25:06.000 --> 00:25:10.000]  可以靠得住 信得過那份信心
[00:25:10.000 --> 00:25:13.000]  十七節選一部來介紹軍裝的另一面
[00:25:13.000 --> 00:25:16.000]  盾牌 頭盔 寶劍
[00:25:16.000 --> 00:25:20.000]  分別代表了信德 救恩和上帝的道義
[00:25:20.000 --> 00:25:24.000]  信德這個字在希臘文的原文裡面
[00:25:24.000 --> 00:25:26.000]  應該解釋為信從
[00:25:26.000 --> 00:25:29.000]  就是說你要跟 信任他
[00:25:29.000 --> 00:25:34.000]  表示對上帝的態度跟隨
[00:25:34.000 --> 00:25:37.000]  而救恩是指上帝的拯救
[00:25:37.000 --> 00:25:40.000]  這個拯救背後的含義就是說
[00:25:40.000 --> 00:25:46.000]  上帝是一個戰勝以色列人仇敵的上帝
[00:25:46.000 --> 00:25:50.000]  特別在這個耳塞書59章17句裡面
[00:25:50.000 --> 00:25:57.000]  是一個以戰勝仇敵為目標的一個拯救的上帝
[00:25:57.000 --> 00:26:00.000]  而上帝的道
[00:26:00.000 --> 00:26:02.000]  我相信大家都很明白
[00:26:02.000 --> 00:26:03.000]  不需要我多說
[00:26:03.000 --> 00:26:08.000]  就是聖經在當中呈現出來給人的教訓
[00:26:08.000 --> 00:26:12.000]  聖經裡面怎麼表達了
[00:26:12.000 --> 00:26:15.000]  上帝在歷史裡面對人那份的拯救
[00:26:15.000 --> 00:26:18.000]  跟人的關係
[00:26:18.000 --> 00:26:22.000]  當我們看到這幾個內容的時候
[00:26:22.000 --> 00:26:24.000]  有了上帝的裝備
[00:26:24.000 --> 00:26:29.000]  我們看到教會是可以有這份信心的倚靠
[00:26:29.000 --> 00:26:32.000]  因為有上帝的同在
[00:26:32.000 --> 00:26:34.000]  也有可以把握住的
[00:26:34.000 --> 00:26:39.000]  信靠著的上帝的歷史來堅定我們的心
[00:26:39.000 --> 00:26:42.000]  所以教會在面對著強敵的時候
[00:26:42.000 --> 00:26:44.000]  不需要害怕
[00:26:44.000 --> 00:26:48.000]  有上帝的道可以來幫助我分辨對錯
[00:26:48.000 --> 00:26:53.000]  有救恩的歷史成為我們在困境中的鼓勵
[00:26:53.000 --> 00:26:55.000]  今天教會
[00:26:55.000 --> 00:26:57.000]  在香港教會
[00:26:57.000 --> 00:27:00.000]  其實跟2000年前的教會
[00:27:00.000 --> 00:27:02.000]  分別不是很大
[00:27:02.000 --> 00:27:05.000]  同樣將要去面對著很多的迫害
[00:27:05.000 --> 00:27:07.000]  很多的壓迫
[00:27:07.000 --> 00:27:10.000]  如果我們回顧整個教會歷史來說
[00:27:10.000 --> 00:27:13.000]  在整整的2000年裡面
[00:27:13.000 --> 00:27:16.000]  教會什麼時候有安逸的地方
[00:27:16.000 --> 00:27:18.000]  甚至在安逸的環境之下
[00:27:18.000 --> 00:27:22.000]  也飽受內裡的腐敗
[00:27:22.000 --> 00:27:30.000]  腐化帶來的衝擊
[00:27:30.000 --> 00:27:33.000]  由羅馬帝國的迫害
[00:27:33.000 --> 00:27:36.000]  到內部的自相矛盾
[00:27:36.000 --> 00:27:40.000]  到伊斯蘭帝國的入侵
[00:27:40.000 --> 00:27:44.000]  去到文明的改變
[00:27:44.000 --> 00:27:48.000]  我們看到教會可以這樣說是歷盡滄桑
[00:27:48.000 --> 00:27:51.000]  甚至乎如果我們去近一點的
[00:27:51.000 --> 00:27:53.000]  看回中國教會的歷史
[00:27:53.000 --> 00:27:56.000]  過去的幾十年
[00:27:56.000 --> 00:27:59.000]  弟兄姊妹面對很多困難和挑戰
[00:27:59.000 --> 00:28:04.000]  今天仍然面對困難和挑戰
[00:28:04.000 --> 00:28:05.000]  我就會說
[00:28:05.000 --> 00:28:08.000]  So what?又如何呢?
[00:28:08.000 --> 00:28:13.000]  其實香港教會同樣要面對困難和挑戰
[00:28:13.000 --> 00:28:17.000]  所以我不覺得稀奇
[00:28:17.000 --> 00:28:20.000]  歷史就是這樣來發展
[00:28:20.000 --> 00:28:23.000]  但有意思的就是在這個現實裡面
[00:28:23.000 --> 00:28:30.000]  教會怎樣來到去站立不穩
[00:28:30.000 --> 00:28:31.000]  在《忽所書》裡面
[00:28:31.000 --> 00:28:33.000]  保羅強調了
[00:28:33.000 --> 00:28:36.000]  縱然在困境裡面
[00:28:36.000 --> 00:28:40.000]  上帝一定能夠幫到我們
[00:28:40.000 --> 00:28:45.000]  上帝一定能夠讓我們堅守我們的陣地
[00:28:45.000 --> 00:28:47.000]  堅守我們的本位
[00:28:47.000 --> 00:28:49.000]  迎擊攻擊
[00:28:49.000 --> 00:28:53.000]  上帝的公義信實和平
[00:28:53.000 --> 00:28:56.000]  讓我們能夠感到放心
[00:28:56.000 --> 00:29:00.000]  讓我們能夠知道怎樣去跟從
[00:29:00.000 --> 00:29:04.000]  跟隨上帝
[00:29:04.000 --> 00:29:06.000]  今天香港教會要面對的
[00:29:06.000 --> 00:29:12.000]  除了政治帶來的影響和衝擊
[00:29:12.000 --> 00:29:16.000]  很多不同的言論對我們的挑戰
[00:29:16.000 --> 00:29:21.000]  甚至現代文明對人性的挑釁
[00:29:21.000 --> 00:29:26.000]  都是教會要面對的危機
[00:29:26.000 --> 00:29:29.000]  從另一個屬靈的角度來說
[00:29:29.000 --> 00:29:33.000]  這就是挑戰我們對上帝的信心
[00:29:33.000 --> 00:29:35.000]  是一種挑釁
[00:29:35.000 --> 00:29:36.000]  是一種迷惑
[00:29:36.000 --> 00:29:39.000]  各方面的手法
[00:29:39.000 --> 00:29:41.000]  告訴我們
[00:29:41.000 --> 00:29:45.000]  上帝是一個沉默的上帝
[00:29:45.000 --> 00:29:46.000]  祂不會理我們
[00:29:46.000 --> 00:29:48.000]  我們不需要靠祂
[00:29:48.000 --> 00:29:49.000]  甚至我們會說
[00:29:49.000 --> 00:29:55.000]  我靠上帝又有什麼益處呢
[00:29:55.000 --> 00:29:57.000]  這些種種的掙扎
[00:29:57.000 --> 00:30:01.000]  其實不是今天才有的
[00:30:01.000 --> 00:30:04.000]  如果你看《約伯記》裏面
[00:30:04.000 --> 00:30:08.000]  很豐富的信仰反思裏面
[00:30:08.000 --> 00:30:10.000]  都有這種的考慮
[00:30:10.000 --> 00:30:12.000]  面對著困苦的時候
[00:30:12.000 --> 00:30:14.000]  究竟上帝在哪裏呢
[00:30:14.000 --> 00:30:15.000]  又或者反過來
[00:30:15.000 --> 00:30:17.000]  好像《約伯記》裏面
[00:30:17.000 --> 00:30:21.000]  撒旦挑戰上帝就說
[00:30:21.000 --> 00:30:23.000]  你以為那些信你的人
[00:30:23.000 --> 00:30:26.000]  聽你的話的人
[00:30:26.000 --> 00:30:28.000]  你不給他好處
[00:30:28.000 --> 00:30:29.000]  他會聽你的嗎
[00:30:29.000 --> 00:30:31.000]  就是說沒有債務
[00:30:31.000 --> 00:30:32.000]  沒有現金的時候
[00:30:32.000 --> 00:30:35.000]  會不會跟你呢
[00:30:35.000 --> 00:30:41.000]  這個就是撒旦給上帝的挑戰
[00:30:41.000 --> 00:30:43.000]  《約伯記》說的就是
[00:30:43.000 --> 00:30:47.000]  撒旦對人性的了解
[00:30:47.000 --> 00:30:49.000]  這個是很重要的問題
[00:30:49.000 --> 00:30:51.000]  究竟在我們的心目中
[00:30:51.000 --> 00:30:53.000]  這個上帝是不是有現金
[00:30:53.000 --> 00:30:56.000]  我們才跟他呢
[00:30:56.000 --> 00:31:03.000]  所以當我們細心去看這段經文的時候
[00:31:03.000 --> 00:31:05.000]  我們留心
[00:31:05.000 --> 00:31:07.000]  保羅要提醒我們
[00:31:07.000 --> 00:31:09.000]  要依靠上帝的重要性
[00:31:09.000 --> 00:31:11.000]  甚至要提醒我們
[00:31:11.000 --> 00:31:15.000]  要知道我們自己內心的軟弱
[00:31:15.000 --> 00:31:18.000]  有了上帝的裝備
[00:31:18.000 --> 00:31:20.000]  有了上帝的軍裝
[00:31:20.000 --> 00:31:22.000]  又知道我們要面對仇敵
[00:31:22.000 --> 00:31:24.000]  還差什麼呢
[00:31:24.000 --> 00:31:26.000]  保羅在十八至二十字裡面
[00:31:26.000 --> 00:31:29.000]  就說了一個很重要的元素
[00:31:29.000 --> 00:31:30.000]  就是祈禱
[00:31:30.000 --> 00:31:32.000]  祈禱之所以
[00:31:32.000 --> 00:31:35.000]  有些聖經學者就說
[00:31:35.000 --> 00:31:37.000]  祈禱也是上帝的軍裝
[00:31:37.000 --> 00:31:41.000]  但如果從經文的表達上來說
[00:31:41.000 --> 00:31:44.000]  從軍裝的配置解釋來說
[00:31:44.000 --> 00:31:50.000]  保羅沒有將祈禱比喻作任何的裝備配置
[00:31:50.000 --> 00:31:56.000]  所以我認為祈禱不是上帝所賜的軍裝內容
[00:31:56.000 --> 00:32:00.000]  祈禱本身有它特殊的意義
[00:32:00.000 --> 00:32:02.000]  或者我想邀請大家
[00:32:02.000 --> 00:32:04.000]  來再次讀一讀
[00:32:04.000 --> 00:32:06.000]  《已不鎖書》第十八節
[00:32:06.000 --> 00:32:09.000]  六章十八至二十節這段聖經
[00:32:09.000 --> 00:32:12.000]  讓我們再次進入
[00:32:12.000 --> 00:32:15.000]  這個依靠聖靈禱告的教導
[00:32:15.000 --> 00:32:17.000]  預備起
[00:32:17.000 --> 00:32:18.000]  要靠著聖靈
[00:32:18.000 --> 00:32:21.000]  隨時多方禱告祈求
[00:32:21.000 --> 00:32:23.000]  以謂此警醒不倦
[00:32:23.000 --> 00:32:25.000]  為眾聖徒祈求
[00:32:25.000 --> 00:32:27.000]  也要為我祈求
[00:32:27.000 --> 00:32:29.000]  讓我有口才
[00:32:29.000 --> 00:32:32.000]  能放膽開口講明福音的奧秘
[00:32:32.000 --> 00:32:34.000]  我為這福音的奧秘
[00:32:34.000 --> 00:32:37.000]  作了大鐵鏈的使者
[00:32:37.000 --> 00:32:39.000]  讓我能照著當盡的本份
[00:32:39.000 --> 00:32:41.000]  放膽宣講
[00:32:41.000 --> 00:32:46.000]  禱告是一個很奇妙的事情
[00:32:46.000 --> 00:32:54.000]  禱告本身是表達對上帝的一份肯定
[00:32:54.000 --> 00:32:56.000]  不是開張清單
[00:32:56.000 --> 00:33:02.000]  去百佳超級市場買東西那種意思
[00:33:02.000 --> 00:33:04.000]  請你幫我成就一切
[00:33:04.000 --> 00:33:06.000]  然後你簽個名吧上帝
[00:33:06.000 --> 00:33:09.000]  這個不是禱告本身的意思
[00:33:09.000 --> 00:33:12.000]  或者我可以嘗試用
[00:33:12.000 --> 00:33:16.000]  耶穌在馬太福音所記載的
[00:33:16.000 --> 00:33:20.000]  教門徒禱告的禱文
[00:33:20.000 --> 00:33:22.000]  我們常說主禱文
[00:33:22.000 --> 00:33:24.000]  其實不是耶穌自己禱告
[00:33:24.000 --> 00:33:26.000]  是教門徒禱告
[00:33:26.000 --> 00:33:32.000]  在這個被稱為主禱文的內容裡
[00:33:32.000 --> 00:33:34.000]  第六章的內容裡
[00:33:34.000 --> 00:33:35.000]  一開始
[00:33:35.000 --> 00:33:38.000]  記不記得有三個祈願
[00:33:38.000 --> 00:33:41.000]  願人都尊你的名為聖
[00:33:41.000 --> 00:33:43.000]  願你的國降臨
[00:33:43.000 --> 00:33:44.000]  願你的旨意行在地上
[00:33:44.000 --> 00:33:46.000]  如同行在天上
[00:33:46.000 --> 00:33:53.000]  這三個祈願表達了對上帝那種投降
[00:33:53.000 --> 00:33:55.000]  降伏
[00:33:55.000 --> 00:33:57.000]  以上帝為先
[00:33:57.000 --> 00:33:58.000]  一個這樣的態度
[00:33:58.000 --> 00:34:00.000]  然後就是生活上所需要的
[00:34:00.000 --> 00:34:01.000]  日用的飲食
[00:34:01.000 --> 00:34:04.000]  今日賜給我們
[00:34:04.000 --> 00:34:05.000]  免我們的債
[00:34:05.000 --> 00:34:07.000]  如同我們免你們人的債
[00:34:07.000 --> 00:34:08.000]  不叫我們遇見事
[00:34:08.000 --> 00:34:10.000]  但救我們脫離凶惡
[00:34:10.000 --> 00:34:12.000]  都是在說生活上的需要
[00:34:12.000 --> 00:34:14.000]  和內心裡的寬恕
[00:34:14.000 --> 00:34:17.000]  被寬恕釋放的教導
[00:34:17.000 --> 00:34:21.000]  每樣的內容都是以上帝為中心
[00:34:21.000 --> 00:34:24.000]  強調的就是我們要倚靠上帝
[00:34:24.000 --> 00:34:27.000]  這就是祈禱本來的意思
[00:34:27.000 --> 00:34:29.000]  向上帝祈禱
[00:34:29.000 --> 00:34:34.000]  是反映了信徒對上帝的信任
[00:34:34.000 --> 00:34:37.000]  表示對上帝的降伏
[00:34:37.000 --> 00:34:38.000]  保羅在十八節裡
[00:34:38.000 --> 00:34:41.000]  強調的是要求教會祈禱
[00:34:41.000 --> 00:34:45.000]  靠著聖靈祈禱是什麼意思?
[00:34:45.000 --> 00:34:48.000]  就好像我剛才所說的
[00:34:48.000 --> 00:34:50.000]  當你看著主禱文的時候
[00:34:50.000 --> 00:34:52.000]  來祈禱
[00:34:52.000 --> 00:34:55.000]  或者當我們在聖經裡來祈禱
[00:34:55.000 --> 00:34:58.000]  這就是靠聖靈的引導來祈禱
[00:34:58.000 --> 00:35:01.000]  有時候我們不懂得祈禱
[00:35:01.000 --> 00:35:03.000]  但聖靈都會用說不出限式
[00:35:03.000 --> 00:35:06.000]  為我們向神面前祈禱
[00:35:06.000 --> 00:35:07.000]  這就是態度
[00:35:07.000 --> 00:35:11.000]  換言之你先不要想著自己的東西
[00:35:11.000 --> 00:35:17.000]  你是想著上帝願你的旨意成就
[00:35:17.000 --> 00:35:20.000]  就算我最想要的東西
[00:35:20.000 --> 00:35:22.000]  我不能夠得到
[00:35:22.000 --> 00:35:24.000]  我都願你的旨意成就
[00:35:24.000 --> 00:35:31.000]  這就是禱告裡的重要之處
[00:35:31.000 --> 00:35:36.000]  保羅期望教會要切切地為他來祈禱
[00:35:36.000 --> 00:35:40.000]  甚至乎為整個群體來祈禱
[00:35:40.000 --> 00:35:43.000]  弟兄姊妹要為教會守望
[00:35:43.000 --> 00:35:45.000]  為保羅守望
[00:35:45.000 --> 00:35:47.000]  在這裡他強調了
[00:35:47.000 --> 00:35:50.000]  祈禱在這場屬靈爭戰的重要性
[00:35:50.000 --> 00:35:53.000]  在面對著惡魔攻擊的時候
[00:35:53.000 --> 00:35:55.000]  我們需要的就是透過祈禱
[00:35:55.000 --> 00:35:56.000]  讓我們的信心
[00:35:56.000 --> 00:35:59.000]  讓我們的勇氣來增加
[00:35:59.000 --> 00:36:00.000]  為什麼?
[00:36:00.000 --> 00:36:04.000]  我們放膽開口講述福音
[00:36:04.000 --> 00:36:06.000]  不怕
[00:36:06.000 --> 00:36:08.000]  不怕別人嘲笑
[00:36:08.000 --> 00:36:10.000]  不怕別人的冷漠
[00:36:10.000 --> 00:36:14.000]  不怕別人的批評指責
[00:36:14.000 --> 00:36:16.000]  聖經過時了
[00:36:16.000 --> 00:36:19.000]  聖經離地了
[00:36:19.000 --> 00:36:21.000]  不需要怕
[00:36:21.000 --> 00:36:24.000]  因為我們是屬天的
[00:36:24.000 --> 00:36:26.000]  重要的是我們不要離天
[00:36:26.000 --> 00:36:30.000]  這個才重要
[00:36:30.000 --> 00:36:33.000]  教會面對著攻擊
[00:36:33.000 --> 00:36:38.000]  需要的是以真理來回應
[00:36:38.000 --> 00:36:40.000]  它的攻擊
[00:36:40.000 --> 00:36:43.000]  會由人的內心軟弱
[00:36:43.000 --> 00:36:45.000]  作為起點
[00:36:45.000 --> 00:36:48.000]  它會令你在不知不覺之間
[00:36:48.000 --> 00:36:50.000]  遠離上帝
[00:36:50.000 --> 00:36:54.000]  當這種情況一路發大的時候
[00:36:54.000 --> 00:37:01.000]  就會令到教會本來有的合一質素
[00:37:01.000 --> 00:37:05.000]  這個合一變得支離破碎
[00:37:05.000 --> 00:37:09.000]  時時都會以別人的不足
[00:37:09.000 --> 00:37:14.000]  別人的錯誤來成為攻擊目標
[00:37:14.000 --> 00:37:17.000]  令到本來應該有在教會出現的
[00:37:17.000 --> 00:37:20.000]  愛和包容這個教會
[00:37:20.000 --> 00:37:26.000]  竟然成為一個戰場
[00:37:26.000 --> 00:37:29.000]  在教會歷史裡面
[00:37:29.000 --> 00:37:33.000]  也出現了這些情況
[00:37:33.000 --> 00:37:35.000]  由初代教會開始
[00:37:35.000 --> 00:37:41.000]  到中世紀的異端裁判所
[00:37:41.000 --> 00:37:44.000]  這種制度出現
[00:37:44.000 --> 00:37:47.000]  都反映了一個現實
[00:37:47.000 --> 00:37:49.000]  當然這是一個很嚴謹的
[00:37:49.000 --> 00:37:54.000]  所謂信仰正統與非正統的辯論
[00:37:54.000 --> 00:37:56.000]  這些辯論是有意思的
[00:37:56.000 --> 00:37:57.000]  是重要的
[00:37:57.000 --> 00:38:01.000]  有當代的歷史性
[00:38:01.000 --> 00:38:03.000]  我們今天能夠很清楚
[00:38:03.000 --> 00:38:04.000]  很坦然的
[00:38:04.000 --> 00:38:06.000]  坐得很安穩的
[00:38:06.000 --> 00:38:08.000]  在這裡領受上帝的恩典
[00:38:08.000 --> 00:38:11.000]  接受三一上帝的啟示
[00:38:11.000 --> 00:38:13.000]  這種信念
[00:38:13.000 --> 00:38:16.000]  在過去的歷史裡面流了很多血
[00:38:16.000 --> 00:38:20.000]  很多人付上生命才能夠做到
[00:38:20.000 --> 00:38:21.000]  但是在這個過程裡面
[00:38:21.000 --> 00:38:23.000]  讓我有一個反省
[00:38:23.000 --> 00:38:29.000]  特別是在已不鎖書的思考過程裡面
[00:38:29.000 --> 00:38:34.000]  那些都是弟兄姊妹
[00:38:34.000 --> 00:38:36.000]  是否需要這樣呢?
[00:38:36.000 --> 00:38:37.000]  辯論是需要的
[00:38:37.000 --> 00:38:41.000]  甚至乎我們也說要吵架
[00:38:41.000 --> 00:38:43.000]  當然我不鼓勵吵架
[00:38:43.000 --> 00:38:45.000]  我不覺得吵架是好事
[00:38:45.000 --> 00:38:47.000]  我覺得辯論、討論、商討
[00:38:47.000 --> 00:38:51.000]  大家平心靜氣地討論是重要的
[00:38:51.000 --> 00:38:52.000]  我們可以堅持
[00:38:52.000 --> 00:38:55.000]  我們不需要去吵架
[00:38:55.000 --> 00:38:59.000]  甚至乎更加不需要用刀子殺人
[00:38:59.000 --> 00:39:00.000]  是不是?
[00:39:00.000 --> 00:39:06.000]  這個就是歷史裡面給我們的提醒
[00:39:06.000 --> 00:39:12.000]  這是一個合一見證的反面教材
[00:39:12.000 --> 00:39:15.000]  我們為真理堅持
[00:39:15.000 --> 00:39:18.000]  但是另一方面又失去了真理
[00:39:18.000 --> 00:39:22.000]  有時也挺吊詭的
[00:39:22.000 --> 00:39:25.000]  我自己很相信
[00:39:25.000 --> 00:39:29.000]  很相信彼此相愛是耶穌最重要
[00:39:29.000 --> 00:39:31.000]  最想我們學的功課
[00:39:31.000 --> 00:39:33.000]  而彼此相愛最重要的
[00:39:33.000 --> 00:39:35.000]  就是我們在真理裡面
[00:39:35.000 --> 00:39:40.000]  我們以耶穌基督為我們彼此相愛的關鍵
[00:39:40.000 --> 00:39:44.000]  那個背後來的
[00:39:44.000 --> 00:39:49.000]  如果教會不能夠合一
[00:39:49.000 --> 00:39:53.000]  我想最令到
[00:39:53.000 --> 00:39:55.000]  應該這樣說
[00:39:55.000 --> 00:39:57.000]  當然上帝不會因為我們不合一
[00:39:57.000 --> 00:39:59.000]  或者沒有了他的榮耀
[00:39:59.000 --> 00:40:01.000]  是我們的失敗
[00:40:01.000 --> 00:40:05.000]  是反映我們的不足
[00:40:05.000 --> 00:40:07.000]  教會的合一是要榮耀上帝
[00:40:07.000 --> 00:40:10.000]  甚至乎是在靈界裡面榮耀上帝
[00:40:10.000 --> 00:40:14.000]  教會擺了一個很重要、很艱鉅的任務
[00:40:14.000 --> 00:40:17.000]  合一的問題說了兩千年
[00:40:17.000 --> 00:40:18.000]  現在還要說
[00:40:18.000 --> 00:40:21.000]  可想而知那個難處
[00:40:21.000 --> 00:40:24.000]  人的心仍然軟弱
[00:40:24.000 --> 00:40:26.000]  人的心仍然自我
[00:40:26.000 --> 00:40:28.000]  甚至乎越來越自我
[00:40:28.000 --> 00:40:32.000]  正正就是合一最大的障礙
[00:40:32.000 --> 00:40:35.000]  保羅關心的是教會的合一見證
[00:40:35.000 --> 00:40:38.000]  他不怕為福音受苦
[00:40:38.000 --> 00:40:44.000]  他沒有要求教會為他自己現實的困所
[00:40:44.000 --> 00:40:49.000]  難處不足來禱告
[00:40:49.000 --> 00:40:51.000]  要求教會關心
[00:40:51.000 --> 00:40:56.000]  反而他要教會繼續為福音而努力來祈禱
[00:40:56.000 --> 00:41:00.000]  他期望弟兄姊妹努力來禱告
[00:41:00.000 --> 00:41:05.000]  上帝給他們的能力更加有膽量
[00:41:05.000 --> 00:41:07.000]  開口講上帝的道
[00:41:07.000 --> 00:41:10.000]  不單只是為弟兄姊妹的信心
[00:41:10.000 --> 00:41:11.000]  更加是為自己
[00:41:11.000 --> 00:41:16.000]  他自己也需要弟兄姊妹給他禱告而來的能力
[00:41:16.000 --> 00:41:18.000]  來傳講福音
[00:41:18.000 --> 00:41:19.000]  這個就是保羅
[00:41:19.000 --> 00:41:21.000]  這個就是我們的前輩
[00:41:21.000 --> 00:41:27.000]  先賢值得我們去學習的地方
[00:41:27.000 --> 00:41:35.000]  結束了整個面對著屬靈爭戰的挑戰
[00:41:35.000 --> 00:41:37.000]  的討論之後
[00:41:37.000 --> 00:41:42.000]  保羅在21至24節裏面作出一個鼓勵
[00:41:42.000 --> 00:41:46.000]  他鼓勵每一個相信耶穌基督
[00:41:46.000 --> 00:41:48.000]  跟從耶穌基督
[00:41:48.000 --> 00:41:52.000]  願意來見證耶穌基督的弟兄姊妹
[00:41:52.000 --> 00:41:54.000]  努力 放心
[00:41:54.000 --> 00:41:58.000]  上帝的能力 上帝的預備是足夠的
[00:41:58.000 --> 00:42:02.000]  在當中他提了一個弟兄推基古
[00:42:02.000 --> 00:42:06.000]  他是一個忠心服侍主的一個人
[00:42:06.000 --> 00:42:10.000]  他藉著這個弟兄去展示出上帝的預備
[00:42:10.000 --> 00:42:13.000]  由這個弟兄反映了保羅的放心
[00:42:13.000 --> 00:42:14.000]  上帝為他預備了
[00:42:14.000 --> 00:42:22.000]  同樣這個推基古都成為了對爾弗所教會的一個安慰和鼓勵
[00:42:22.000 --> 00:42:26.000]  或者保羅透過推基古來表達
[00:42:26.000 --> 00:42:32.000]  我看到推基古的忠心服侍 我就滿足
[00:42:32.000 --> 00:42:35.000]  保羅看到教會如果能夠忠心服侍主
[00:42:35.000 --> 00:42:41.000]  我就滿足這件事
[00:42:41.000 --> 00:42:47.000]  整個繼爾弗所書就將這個屬靈爭戰
[00:42:47.000 --> 00:42:49.000]  教會在地上的身份
[00:42:49.000 --> 00:42:51.000]  要有屬天的身份
[00:42:51.000 --> 00:42:53.000]  屬天的超越性
[00:42:53.000 --> 00:42:56.000]  面對著這個屬靈的爭戰的向度
[00:42:56.000 --> 00:43:00.000]  你都提到合一見證的重要
[00:43:00.000 --> 00:43:03.000]  今日教會要面對的不是要戰勝撒旦
[00:43:03.000 --> 00:43:06.000]  戰勝撒旦不是我們的事情
[00:43:06.000 --> 00:43:08.000]  兩千年前有多
[00:43:08.000 --> 00:43:13.000]  耶穌基督已經勝過撒旦 勝過死亡
[00:43:13.000 --> 00:43:17.000]  而他留下的是交託給教會作美好的見證
[00:43:17.000 --> 00:43:19.000]  向萬民傳福音
[00:43:19.000 --> 00:43:23.000]  見證耶穌基督 見證上帝的榮耀
[00:43:23.000 --> 00:43:28.000]  整個繼爾弗所書的重點就是講這件事
[00:43:28.000 --> 00:43:31.000]  特別合一的環節裏面
[00:43:31.000 --> 00:43:40.000]  保羅用外邦人和猶太人兩下合而為一的演繹
[00:43:40.000 --> 00:43:45.000]  來見證或者提醒我們要有合一的精神
[00:43:45.000 --> 00:43:50.000]  每個人都同歸於一 是教會的使命
[00:43:50.000 --> 00:43:57.000]  教會要完成這個使命 唯有的是依靠著
[00:43:57.000 --> 00:44:03.000]  當面對著在屬靈上面的挑戰的時候
[00:44:03.000 --> 00:44:09.000]  需要的是以真理來成為我們的一個基礎
[00:44:09.000 --> 00:44:17.000]  然後透過禱告 聖靈的帶領
[00:44:17.000 --> 00:44:21.000]  來實踐真理給我們的教導
[00:44:21.000 --> 00:44:24.000]  教會當面對著靈界的惡魔
[00:44:24.000 --> 00:44:28.000]  用迷惑的手段來破壞神和人之間的關係
[00:44:28.000 --> 00:44:31.000]  人與人之間的關係的時候
