
[00:00:00.000 --> 00:00:01.920]  看看這張powerpoint
[00:15:10.380 --> 00:15:12.220]  為甚麼我們有敬拜
[00:15:12.220 --> 00:15:13.740]  走在一起
[00:15:13.740 --> 00:15:15.740]  發生一些很奇妙的作用
[00:15:15.740 --> 00:15:26.780]  在我們的生命裏面
[00:15:26.780 --> 00:15:34.340]  聖靈內住的時候
[00:15:34.340 --> 00:15:37.180]  大家是在分享一樣東西
[00:15:37.180 --> 00:15:39.140]  剛才那個字裏面有個英文字叫
[00:15:39.140 --> 00:15:40.340]  Cornelia
[00:15:40.340 --> 00:15:42.060]  Cornelia這個字很複雜
[00:15:42.060 --> 00:15:43.660]  它可以是說團契
[00:15:43.660 --> 00:15:45.500]  可以說是分享
[00:15:45.500 --> 00:15:47.900]  就好像這個剛才大家
[00:15:47.900 --> 00:15:50.740]  這個杯、這個餅一樣
[00:15:50.740 --> 00:15:53.180]  有些教會
[00:15:53.180 --> 00:15:55.020]  它的餅真的是一個餅
[00:15:55.020 --> 00:15:57.900]  是牧者自己做的
[00:15:57.900 --> 00:15:59.820]  抹開的時候
[00:15:59.820 --> 00:16:02.820]  他就這樣抹David
[00:16:02.820 --> 00:16:04.580]  這個耶穌基督的身體
[00:16:04.580 --> 00:16:05.780]  吃啊
[00:16:05.780 --> 00:16:06.900]  真的吃啊
[00:16:06.900 --> 00:16:07.820]  吃啊
[00:16:07.820 --> 00:16:10.740]  不行
[00:16:10.740 --> 00:16:11.180]  當然你說
[00:16:11.180 --> 00:16:13.460]  嘩!牧師很不衛生
[00:16:13.460 --> 00:16:14.580]  就是這樣
[00:16:14.580 --> 00:16:15.620]  然後還不是紙
[00:16:15.620 --> 00:16:17.140]  他還要David拿著
[00:16:17.140 --> 00:16:18.420]  David拿著餅
[00:16:18.420 --> 00:16:19.940]  撕開一塊
[00:16:19.940 --> 00:16:20.900]  就給Ray說
[00:16:20.900 --> 00:16:22.540]  這個基督的身體
[00:16:22.540 --> 00:16:24.260]  你也吃吧
[00:16:24.260 --> 00:16:27.500]  如此類推一直傳
[00:16:27.500 --> 00:16:28.540]  這個代表著甚麼
[00:16:28.540 --> 00:16:30.980]  弟兄姊妹們
[00:16:30.980 --> 00:16:32.580]  在我們很年輕
[00:16:32.580 --> 00:16:34.740]  即是60年代、50年代
[00:16:34.740 --> 00:16:36.260]  那些人
[00:16:36.260 --> 00:16:38.540]  他們沒有用公筷
[00:16:38.540 --> 00:16:40.740]  媽媽怎樣餵你的
[00:16:40.740 --> 00:16:44.100]  不是一口小粥給你
[00:16:44.100 --> 00:16:45.060]  你會不喜歡
[00:16:45.060 --> 00:16:47.380]  但正在分享生命
[00:16:47.380 --> 00:16:49.100]  記得英國進修的時候
[00:16:49.100 --> 00:16:51.980]  第一次去首主餐
[00:16:51.980 --> 00:16:52.860]  就拿著一個杯
[00:16:52.860 --> 00:16:55.060]  小一點的玻璃杯很漂亮的
[00:16:55.060 --> 00:16:56.300]  有杯葡萄汁
[00:16:56.300 --> 00:16:58.180]  然後就喝了
[00:16:58.180 --> 00:16:59.220]  Kelly
[00:16:59.220 --> 00:17:00.980]  This is the body of Christ
[00:17:00.980 --> 00:17:01.940]  Share with you
[00:17:01.940 --> 00:17:03.380]  然後就喝一口
[00:17:03.380 --> 00:17:05.460]  就給你一條紙巾和一個杯
[00:17:05.460 --> 00:17:08.540]  叫你在這裏繼續喝
[00:17:08.540 --> 00:17:10.700]  嘩!我當時真是
[00:17:10.700 --> 00:17:12.820]  甚麼來的
[00:17:12.820 --> 00:17:14.380]  不過撇開衛生
[00:17:14.380 --> 00:17:15.620]  是在說甚麼
[00:17:15.620 --> 00:17:18.380]  是一個很象徵分享開
[00:17:18.380 --> 00:17:19.380]  今天因為衛生的問題
[00:17:19.380 --> 00:17:21.180]  大家所以剛才是一個小杯
[00:17:21.180 --> 00:17:22.380]  一個小餅
[00:17:22.380 --> 00:17:24.020]  但它的源頭是甚麼
[00:17:24.020 --> 00:17:25.180]  是一個
[00:17:25.180 --> 00:17:26.220]  我再想說一個
[00:17:26.220 --> 00:17:29.380]  怎樣拿這個瓶子出來呢
[00:17:29.380 --> 00:17:30.780]  其實
[00:17:30.780 --> 00:17:33.460]  在我們的生命裏面
[00:17:33.460 --> 00:17:36.020]  每個人都像鹽
[00:17:36.020 --> 00:17:37.500]  這包是以羅果子鹽
[00:17:37.500 --> 00:17:39.700]  很貴的
[00:17:39.700 --> 00:17:40.700]  五元一包
[00:17:40.700 --> 00:17:42.020]  昨天買了四包
[00:17:42.020 --> 00:17:45.500]  為了做這個版
[00:17:45.500 --> 00:17:47.260]  如果我們每個人一包鹽的時候
[00:17:47.260 --> 00:17:48.420]  走在一起就是
[00:17:48.420 --> 00:17:49.940]  都是一個鹽
[00:17:49.940 --> 00:17:51.660]  其實聖靈就在我們裏面
[00:17:51.660 --> 00:17:52.420]  每一個都有
[00:17:52.420 --> 00:17:53.260]  但聖靈很特別
[00:17:53.260 --> 00:17:54.900]  我不能夠用言語
[00:17:54.900 --> 00:17:56.500]  祂是在我們裏面
[00:17:56.500 --> 00:17:57.300]  但祂在裏面
[00:17:57.300 --> 00:17:58.380]  但祂又不是拆開
[00:17:58.380 --> 00:17:59.420]  祂是一的
[00:17:59.420 --> 00:18:00.780]  牧師這些很深
[00:18:00.780 --> 00:18:01.380]  我真是很深
[00:18:01.380 --> 00:18:02.900]  我都不明白
[00:18:02.900 --> 00:18:03.780]  甚麼叫三為一
[00:18:03.780 --> 00:18:04.300]  同一樣
[00:18:04.300 --> 00:18:06.220]  不過我想用一個類比就是
[00:18:06.220 --> 00:18:07.380]  當我們生命裏面
[00:18:07.380 --> 00:18:09.060]  大家都借鹽走在一起
[00:18:09.060 --> 00:18:11.260]  無論你在小祖
[00:18:11.260 --> 00:18:12.580]  祈禱會
[00:18:12.580 --> 00:18:13.700]  或者敬拜
[00:18:13.700 --> 00:18:15.260]  我們就全部堆在這個
[00:18:15.260 --> 00:18:19.700]  所謂有形的教會裏面
[00:18:19.700 --> 00:18:21.700]  OK
[00:18:21.700 --> 00:18:23.420]  沒有東西的
[00:18:23.420 --> 00:18:30.780]  先借這裏
[00:18:30.780 --> 00:18:34.020]  但是如果用楊福音
[00:18:34.020 --> 00:18:35.780]  約翰說
[00:18:35.780 --> 00:18:37.540]  那個泥的
[00:18:37.540 --> 00:18:42.260]  用水和真理和屍體的時候
[00:18:42.260 --> 00:18:49.700]  當聖靈飄灌在我們的生命的時候
[00:18:49.700 --> 00:18:52.820]  你有沒有發覺甚麼
[00:18:52.820 --> 00:18:55.180]  不單止是一粒粒的鹽
[00:18:55.180 --> 00:18:57.300]  現在可以zoom了
[00:18:57.300 --> 00:18:58.500]  如果zoom得到
[00:18:58.500 --> 00:19:00.900]  祂起了化學的變化
[00:19:00.900 --> 00:19:02.740]  各位姐妹們
[00:19:02.740 --> 00:19:05.580]  你家裏起不到化學變化
[00:19:05.580 --> 00:19:07.580]  你唯有在小祖裏面
[00:19:07.580 --> 00:19:08.780]  有你的弟兄
[00:19:08.780 --> 00:19:10.060]  有你的姐妹
[00:19:10.060 --> 00:19:12.540]  才一起起到化學變化
[00:19:12.540 --> 00:19:15.140]  所以我們需要有小祖
[00:19:15.140 --> 00:19:17.980]  所以我需要一齊回來祈禱會
[00:19:17.980 --> 00:19:19.460]  一齊分享
[00:19:19.460 --> 00:19:20.860]  我要祈禱的事情
[00:19:20.860 --> 00:19:23.060]  那張祈禱紙有些人覺得很沒用
[00:19:23.060 --> 00:19:23.780]  發覺發覺
[00:19:23.780 --> 00:19:25.580]  那張祈禱紙一出的時候
[00:19:25.580 --> 00:19:28.020]  神就真是憐憫聽那些事情
[00:19:28.020 --> 00:19:30.380]  神要我們今天去Cornelia
[00:19:30.380 --> 00:19:33.900]  產生了一個生命的變化
[00:19:33.900 --> 00:19:36.380]  所以耶穌在第十三章
[00:19:36.380 --> 00:19:37.700]  楊峰的時候說
[00:19:37.700 --> 00:19:39.420]  我賜給你一條新命令
[00:19:39.420 --> 00:19:42.020]  就是叫你們彼此相愛
[00:19:42.020 --> 00:19:44.740]  我有一句句子是這樣的
[00:19:44.740 --> 00:19:48.740]  彼此相愛即是我愛
[00:19:48.740 --> 00:19:50.740]  自費同工
[00:19:50.740 --> 00:19:53.420]  其實是很肉麻的
[00:19:53.420 --> 00:19:54.540]  不過有一個字就是
[00:19:54.540 --> 00:19:55.980]  我是弟兄他就是弟兄的時候
[00:19:55.980 --> 00:19:57.460]  弟兄
[00:19:57.460 --> 00:20:00.740]  弟兄的弟兄
[00:20:00.740 --> 00:20:03.420]  我不知道大家明不明白我說甚麼
[00:20:03.420 --> 00:20:04.620]  你一個性別的時候
[00:20:04.620 --> 00:20:06.460]  你是男婿弟兄
[00:20:06.460 --> 00:20:07.340]  另一個就是弟兄
[00:20:07.340 --> 00:20:08.300]  期間裏面可以說
[00:20:08.300 --> 00:20:10.620]  弟兄愛這個弟兄
[00:20:10.620 --> 00:20:12.140]  不過這樣的時候你就只是愛
[00:20:12.140 --> 00:20:13.900]  你可以說弟兄
[00:20:13.900 --> 00:20:15.820]  弟兄你的弟兄
[00:20:15.820 --> 00:20:16.860]  姐妹
[00:20:16.860 --> 00:20:19.020]  姐妹你的姐妹
[00:20:19.020 --> 00:20:19.980]  教會
[00:20:19.980 --> 00:20:21.740]  你的教會的教會
[00:20:21.740 --> 00:20:23.260]  所以教會不是一家
[00:20:23.260 --> 00:20:24.260]  是彼此
[00:20:24.260 --> 00:20:26.100]  我們和大家的教會有結合
[00:20:26.100 --> 00:20:27.820]  所以姐妹妹不是你一個
[00:20:27.820 --> 00:20:29.140]  我們是彼此走在一起
[00:20:29.140 --> 00:20:30.380]  我們要去相愛
[00:20:30.380 --> 00:20:31.620]  弟兄也是
[00:20:31.620 --> 00:20:34.620]  這個是產生在渴慕神童作的時候
[00:20:34.620 --> 00:20:35.780]  不是一個人
[00:20:35.780 --> 00:20:37.260]  是一個群體的重要
[00:20:37.260 --> 00:20:38.460]  弟兄姐妹們
[00:20:38.460 --> 00:20:39.660]  今天基督信仰
[00:20:39.660 --> 00:20:42.260]  重要它就是一個群體的演繹
[00:20:42.260 --> 00:20:44.180]  上帝點為之三為一體
[00:20:44.180 --> 00:20:45.700]  很多人以為三為一體
[00:20:45.700 --> 00:20:46.780]  三為一體即是說
[00:20:46.780 --> 00:20:48.620]  他自我可以滿足
[00:20:48.620 --> 00:20:50.980]  父子倆可以互相的溝通
[00:20:50.980 --> 00:20:52.820]  今天如果我們是一個人的時候
[00:20:52.820 --> 00:20:54.980]  我們反映不到父子倆
[00:20:54.980 --> 00:20:57.500]  所以最少我們只有幾個人一起的時候
[00:20:57.500 --> 00:20:59.180]  我講你回應
[00:20:59.180 --> 00:21:00.060]  他會問
[00:21:00.060 --> 00:21:01.140]  三個一起
[00:21:01.140 --> 00:21:02.980]  唯有經歷神的童作
[00:21:02.980 --> 00:21:04.020]  很實在
[00:21:04.020 --> 00:21:07.460]  不是單單葡萄樹之子
[00:21:07.460 --> 00:21:12.260]  不是單單渴慕那個物質上的相近
[00:21:12.260 --> 00:21:14.660]  而是彼此好像
[00:21:14.660 --> 00:21:17.180]  這個以羅葛智嚴經歷聖靈的時候
[00:21:17.180 --> 00:21:21.780]  產生變化
[00:21:21.780 --> 00:21:23.100]  你的生命
[00:21:23.100 --> 00:21:26.820]  回來教會就要產生變化
[00:21:26.820 --> 00:21:27.820]  可以啦
[00:21:27.820 --> 00:21:29.660]  那我就這樣產生變化就可以了
[00:21:29.660 --> 00:21:31.580]  所以我們的小組仍然是回小組
[00:21:31.580 --> 00:21:34.340]  但是缺了一樣很重要的就是第二點
[00:21:34.340 --> 00:21:36.700]  我們要操練神的話
[00:21:36.700 --> 00:21:38.460]  第二張拍子告訴我們
[00:21:38.460 --> 00:21:40.100]  操練神的話
[00:21:40.100 --> 00:21:41.500]  渴慕神的話
[00:21:41.500 --> 00:21:46.500]  是我們在人生裏面一件事最核心的核心
[00:21:46.500 --> 00:21:48.180]  因為沒有了這句話
[00:21:48.180 --> 00:21:49.420]  我們就不成什麼
[00:21:49.420 --> 00:21:51.020]  剛才講過了
[00:21:51.020 --> 00:21:52.580]  道成了肉身
[00:21:52.580 --> 00:21:54.060]  住在我們當中
[00:21:54.060 --> 00:21:55.860]  豐豐富富的
[00:21:55.860 --> 00:21:57.540]  有真理有恩典
[00:21:57.540 --> 00:21:59.580]  是不是
[00:21:59.580 --> 00:22:00.500]  在舊約
[00:22:00.500 --> 00:22:03.740]  我想借用詩篇第一篇第二
[00:22:03.740 --> 00:22:06.100]  一篇第二第三節
[00:22:06.100 --> 00:22:09.260]  去提醒我們怎樣操練神的話
[00:22:09.260 --> 00:22:13.300]  讓神的話轉化成為我們生命的一部份
[00:22:13.300 --> 00:22:14.860]  讀一讀這兩節詩篇好嗎
[00:22:14.860 --> 00:22:16.420]  預備一二三來
[00:22:16.420 --> 00:22:18.860]  為喜愛耶華的律法
[00:22:18.860 --> 00:22:20.540]  晝夜思想
[00:22:20.540 --> 00:22:22.740]  這人便為有福
[00:22:22.740 --> 00:22:24.660]  他要象一棵樹
[00:22:24.660 --> 00:22:26.780]  栽在溪水邊
[00:22:26.780 --> 00:22:28.900]  按時候結果指
[00:22:28.900 --> 00:22:34.900]  葉子也不枯幹
[00:22:34.900 --> 00:22:38.220]  當然我cut了就是不從惡人的計謀諸如此類
[00:22:38.220 --> 00:22:39.860]  這告訴我們
[00:22:39.860 --> 00:22:41.340]  是一個很大的福氣
[00:22:41.340 --> 00:22:42.220]  看著節目
[00:22:42.220 --> 00:22:43.740]  留意這個福氣
[00:22:43.740 --> 00:22:45.900]  頌義耶和華的律法
[00:22:45.900 --> 00:22:46.860]  即聖經
[00:22:46.860 --> 00:22:48.860]  以今日的翻譯
[00:22:48.860 --> 00:22:51.620]  晝夜思想即常常思想
[00:22:51.620 --> 00:22:55.060]  就是怎樣
[00:22:55.060 --> 00:22:57.020]  這人便為有福
[00:22:57.020 --> 00:22:58.020]  不是這狗
[00:22:58.020 --> 00:22:58.820]  不是這貓
[00:22:58.820 --> 00:23:00.660]  因為他們沒有思想沒有靈
[00:23:00.660 --> 00:23:01.820]  但是一個人
[00:23:01.820 --> 00:23:03.060]  喜愛律法
[00:23:03.060 --> 00:23:03.980]  晝夜思想
[00:23:03.980 --> 00:23:04.820]  這人便有福
[00:23:04.820 --> 00:23:06.660]  如果真的有些人內在當中
[00:23:06.660 --> 00:23:08.380]  在一個黑暗影當中
[00:23:08.380 --> 00:23:09.220]  他是失眠的
[00:23:09.220 --> 00:23:10.500]  我相信
[00:23:10.500 --> 00:23:12.260]  你不斷去思想的時候
[00:23:12.260 --> 00:23:14.660]  你這種的失眠
[00:23:14.660 --> 00:23:16.820]  就算醫不好也是一種福氣
[00:23:16.820 --> 00:23:18.340]  但是如果你經歷的時候
[00:23:18.340 --> 00:23:19.940]  我相信會被醫治
[00:23:19.940 --> 00:23:21.300]  不過詩人用一個類比
[00:23:21.300 --> 00:23:21.820]  就是說
[00:23:21.820 --> 00:23:24.740]  他要象一棵樹
[00:23:24.740 --> 00:23:26.940]  栽在溪水旁
[00:23:26.940 --> 00:23:28.940]  一棵樹栽在溪水旁
[00:23:28.940 --> 00:23:31.060]  就是用這樣的類比
[00:23:31.060 --> 00:23:36.740]  OK
[00:23:36.740 --> 00:23:38.380]  作為耶穌的門徒
[00:23:38.380 --> 00:23:41.540]  讀經操練
[00:23:41.540 --> 00:23:43.060]  和禱告默想
[00:23:43.060 --> 00:23:44.180]  是無法止逃避
[00:23:44.180 --> 00:23:45.300]  我再講一次
[00:23:45.300 --> 00:23:46.900]  作為耶穌的門徒
[00:23:46.900 --> 00:23:51.020]  除了你不想做門徒
[00:23:51.020 --> 00:23:52.340]  讀經操練
[00:23:52.340 --> 00:23:53.420]  和禱告默想
[00:23:53.420 --> 00:23:56.020]  是無法止逃避
[00:23:56.020 --> 00:23:58.300]  是而且時刻的操練
[00:23:58.300 --> 00:24:00.460]  在這2000年的基督信仰裏面
[00:24:00.460 --> 00:24:02.860]  我們叫這叫做靈修時間
[00:24:02.860 --> 00:24:05.300]  或者叫做QT
[00:24:05.300 --> 00:24:08.020]  Quiet Time
[00:24:08.020 --> 00:24:09.100]  在這裏我要講一點點
[00:24:09.100 --> 00:24:09.780]  岔開了
[00:24:09.780 --> 00:24:11.860]  我恐怕大家斷章取義
[00:24:11.860 --> 00:24:13.860]  如果回到星期五的培靈會
[00:24:13.860 --> 00:24:14.780]  儲牧師就說
[00:24:14.780 --> 00:24:16.260]  哇我們崇拜在這裏
[00:24:16.260 --> 00:24:17.740]  我們在這裏靈修
[00:24:17.740 --> 00:24:19.380]  哇我們敬拜在這裏靈修
[00:24:19.380 --> 00:24:22.020]  哇我們吃飯犯罪的時候在這裏靈修
[00:24:22.020 --> 00:24:23.620]  頂枝門門
[00:24:23.620 --> 00:24:25.660]  要講這句說話的人
[00:24:25.660 --> 00:24:28.700]  他是武林高手才對
[00:24:28.700 --> 00:24:30.140]  你明白我說的是甚麼嗎
[00:24:30.140 --> 00:24:33.300]  即是他裏面常常有上帝的話
[00:24:33.300 --> 00:24:34.780]  不斷的轉化
[00:24:34.780 --> 00:24:37.180]  就好像昨天楊枫第十四章
[00:24:37.180 --> 00:24:38.940]  第幾節我看一下
[00:24:38.940 --> 00:24:40.140]  第26節
[00:24:40.140 --> 00:24:42.500]  他說但保衛師就是賦因我的名
[00:24:42.500 --> 00:24:44.460]  所以要差來的聖靈
[00:24:44.460 --> 00:24:47.540]  他要將一切的事指教你們
[00:24:47.540 --> 00:24:49.380]  即是說你要經歷
[00:24:49.380 --> 00:24:50.820]  敬拜又是靈修
[00:24:50.820 --> 00:24:51.820]  吃飯又是靈修
[00:24:51.820 --> 00:24:53.060]  打球又是靈修的時候
[00:24:53.060 --> 00:24:56.420]  你要常常有上帝的話在我們當中
[00:24:56.420 --> 00:24:58.300]  當我們在吃飯的時候
[00:24:58.300 --> 00:24:59.820]  要常常喜樂
[00:24:59.820 --> 00:25:01.660]  不絕的感恩
[00:25:01.660 --> 00:25:03.100]  凡事的謝恩
[00:25:03.100 --> 00:25:06.020]  要紀念到很遠方的人沒得吃
[00:25:06.020 --> 00:25:07.340]  你好像在這裏吃飯
[00:25:07.340 --> 00:25:08.580]  但你在這裏生活
[00:25:08.580 --> 00:25:10.900]  你也是和神同在
[00:25:10.900 --> 00:25:11.780]  我為甚麼要這樣講
[00:25:11.780 --> 00:25:13.500]  我恐怕那些剛剛信耶穌的時候
[00:25:13.500 --> 00:25:14.540]  聽了那一段就
[00:25:14.540 --> 00:25:15.300]  哇
[00:25:15.300 --> 00:25:16.020]  剛剛信耶穌
[00:25:16.020 --> 00:25:17.100]  不用看聖經的
[00:25:17.100 --> 00:25:18.100]  注射在目思說
[00:25:18.100 --> 00:25:19.580]  吃麵包也是靈修
[00:25:19.580 --> 00:25:20.660]  拿東西也是靈修
[00:25:20.660 --> 00:25:21.820]  喝水也是靈修
[00:25:21.820 --> 00:25:22.580]  頂枝門門
[00:25:22.580 --> 00:25:24.500]  那些是武林高手
[00:25:24.500 --> 00:25:26.980]  所以怎樣成為武林高手
[00:25:26.980 --> 00:25:28.540]  操練
[00:25:28.540 --> 00:25:30.140]  不斷要將上帝的話操練
[00:25:30.140 --> 00:25:32.340]  所以在這兩點裏面說
[00:25:32.340 --> 00:25:35.340]  讀經的操練是認識神
[00:25:35.340 --> 00:25:37.060]  讀經的操練是認識神
[00:25:37.060 --> 00:25:38.420]  所以在操練神的話裏面
[00:25:38.420 --> 00:25:40.460]  我們一定要讀經裏面
[00:25:40.460 --> 00:25:42.340]  因為
[00:25:42.340 --> 00:25:44.180]  怎樣才算讀經是認識神
[00:25:44.180 --> 00:25:45.700]  經文是這樣說
[00:25:45.700 --> 00:25:49.300]  太初有道
[00:25:49.300 --> 00:25:51.860]  道與神同在
[00:25:51.860 --> 00:25:54.100]  道就是神
[00:25:54.100 --> 00:25:57.940]  其實這幾個字很難明白
[00:25:57.940 --> 00:25:59.860]  真的很明白
[00:25:59.860 --> 00:26:01.300]  不過我們嘗試明白
[00:26:01.300 --> 00:26:02.740]  在很久很久以前
[00:26:02.740 --> 00:26:03.500]  從耿古
[00:26:03.500 --> 00:26:04.580]  就是剛才那首詩歌
[00:26:04.580 --> 00:26:06.940]  就已經有了什麼
[00:26:06.940 --> 00:26:08.020]  道
[00:26:08.020 --> 00:26:09.740]  其實有了Logos
[00:26:09.740 --> 00:26:10.500]  這個Logos
[00:26:10.500 --> 00:26:11.260]  即是那些文字
[00:26:11.260 --> 00:26:14.540]  即是大家所拿著的那本聖經
[00:26:14.540 --> 00:26:16.020]  但是這本聖經
[00:26:16.020 --> 00:26:19.460]  這些文字就和神走在一起
[00:26:19.460 --> 00:26:22.060]  這些文字就是什麼
[00:26:22.060 --> 00:26:23.020]  神
[00:26:23.020 --> 00:26:24.460]  就是這樣翻譯的
[00:26:24.460 --> 00:26:27.260]  不過是什麼呢
[00:26:27.260 --> 00:26:28.020]  有些心
[00:26:28.020 --> 00:26:29.620]  不過不要緊
[00:26:29.620 --> 00:26:32.860]  基督信仰有時有些心有些錢
[00:26:32.860 --> 00:26:36.140]  不過我想用盧雲一句說話
[00:26:36.140 --> 00:26:37.500]  盧雲是一個
[00:26:37.500 --> 00:26:39.980]  屬靈一個操練的導師
[00:26:39.980 --> 00:26:42.020]  他是這樣說的
[00:26:42.020 --> 00:26:43.420]  我讀給大家聽
[00:26:43.420 --> 00:26:46.380]  基督是上帝的話語
[00:26:46.380 --> 00:26:49.300]  祂為我們成為肉身
[00:26:49.300 --> 00:26:51.260]  透過讀經操練
[00:26:51.260 --> 00:26:55.900]  上帝的話語將持續在我們的生命中
[00:26:55.900 --> 00:26:57.820]  成為肉身
[00:26:57.820 --> 00:26:59.060]  你明白嗎
[00:26:59.060 --> 00:27:00.780]  又是和剛才那個比較艱辛
[00:27:00.780 --> 00:27:02.020]  不過再讀一次
[00:27:02.020 --> 00:27:03.540]  基督是上帝的話語
[00:27:03.540 --> 00:27:07.260]  即是說神就是道
[00:27:07.260 --> 00:27:08.780]  太初有道
[00:27:08.780 --> 00:27:10.860]  祂為我們成為肉身
[00:27:10.860 --> 00:27:11.980]  原來神的話
[00:27:11.980 --> 00:27:13.620]  盡了我們心裏的一部分
[00:27:13.620 --> 00:27:15.420]  透過讀經操練
[00:27:15.420 --> 00:27:19.980]  上帝的話持續在我們生命中成為肉身
[00:27:19.980 --> 00:27:21.940]  即是說你不斷讀經的時候
[00:27:21.940 --> 00:27:24.340]  上帝的話就滲透在我們當中
[00:27:24.340 --> 00:27:27.380]  正如剛才大家吃這個主餐餅的時候
[00:27:27.380 --> 00:27:29.420]  現在這個主餐餅已經去到我們身體的部份
[00:27:29.420 --> 00:27:30.220]  當然啦
[00:27:30.220 --> 00:27:31.740]  未那麼快消化完
[00:27:31.740 --> 00:27:32.860]  第二天
[00:27:32.860 --> 00:27:36.740]  這個主餐餅的物質就在我們當中
[00:27:36.740 --> 00:27:38.500]  就好像詩人所說
[00:27:38.500 --> 00:27:39.500]  第一篇第三節
[00:27:39.500 --> 00:27:44.300]  他會像一棵樹栽在溪水旁
[00:27:44.300 --> 00:27:47.820]  我們來看看這棵樹
[00:27:47.820 --> 00:27:49.780]  這棵樹如果栽在溪水旁
[00:27:49.780 --> 00:27:53.020]  或者我們的生命不斷去吸收上帝
[00:27:53.020 --> 00:27:54.900]  讀經上帝的話的時候
[00:27:54.900 --> 00:27:59.380]  這個溪水就會滲入這棵樹裏
[00:27:59.380 --> 00:28:01.660]  你是分不清這棵溪水
[00:28:01.660 --> 00:28:03.620]  裏面的水是水
[00:28:03.620 --> 00:28:04.820]  是溪水來的
[00:28:04.820 --> 00:28:07.900]  還是樹的漿汁
[00:28:07.900 --> 00:28:09.900]  我們來看看好不好
[00:28:09.900 --> 00:28:17.540]  你猜這棵樹會不會有溪水滲入當中
[00:28:17.540 --> 00:28:18.740]  你猜會有嗎
[00:28:18.740 --> 00:28:24.180]  來看一下
[00:28:24.180 --> 00:28:28.700]  這棵你猜有沒有
[00:28:28.700 --> 00:28:30.140]  祖堂的人很聰明
[00:28:30.140 --> 00:28:31.580]  你們都更聰明
[00:28:31.580 --> 00:28:33.740]  這個是沒有的
[00:28:33.740 --> 00:28:35.580]  因為這棵是假的
[00:28:35.580 --> 00:28:37.380]  它是沒有生命的
[00:28:37.380 --> 00:28:39.860]  當一個沒有生命的信徒進入溪水的時候
[00:28:39.860 --> 00:28:41.260]  他仍然是沒有生命的
[00:28:41.260 --> 00:28:43.300]  即是說一個不信的人在當中的時候
[00:28:43.300 --> 00:28:43.980]  他是經歷不到
[00:28:43.980 --> 00:28:48.140]  但是上帝很期盼他有一個生命
[00:28:48.140 --> 00:28:49.860]  祖堂舔過東西
[00:28:49.860 --> 00:28:56.220]  所以拿了一條紙
[00:28:56.220 --> 00:28:57.460]  這裏如果呢
[00:28:57.460 --> 00:28:59.020]  我眼睛看到
[00:28:59.020 --> 00:29:00.260]  這棵樹呢
[00:29:00.260 --> 00:29:01.460]  因為浸了藍色
[00:29:01.460 --> 00:29:02.940]  它是有藍色的漿汁
[00:29:02.940 --> 00:29:10.300]  你碰到而已 牧師
[00:29:10.300 --> 00:29:11.540]  當我剪了的時候
[00:29:11.540 --> 00:29:14.060]  在它的邊緣
[00:29:14.060 --> 00:29:16.540]  是有藍色的漿汁
[00:29:16.540 --> 00:29:19.380]  它已經開始和它生命結連
[00:29:19.380 --> 00:29:21.700]  如果長期這樣浸下去
[00:29:21.700 --> 00:29:23.100]  我這樣剪的時候
[00:29:23.100 --> 00:29:27.140]  是整棵都會變成藍色
[00:29:27.140 --> 00:29:28.740]  我想舉這個類比
[00:29:28.740 --> 00:29:30.900]  是將一個比較深奧
[00:29:30.900 --> 00:29:33.540]  道成了肉身 住在我們中間
[00:29:33.540 --> 00:29:35.180]  豐豐富富有真理
[00:29:35.180 --> 00:29:36.300]  甚麼叫太初有道
[00:29:36.300 --> 00:29:38.220]  道於神同在 道就至神
[00:29:38.220 --> 00:29:40.700]  這些道理透過這裏讓大家明白
[00:29:40.700 --> 00:29:43.940]  今天神很希望他的話轉化我們當中
[00:29:43.940 --> 00:29:45.020]  正如魯云說
[00:29:45.020 --> 00:29:46.220]  當你看到我的時候
[00:29:46.220 --> 00:29:50.900]  是看到上帝的話語
[00:29:50.900 --> 00:29:52.580]  這個不是我說的
[00:29:52.580 --> 00:29:53.540]  耶穌再詳細
[00:29:53.540 --> 00:29:54.700]  在剛才的powerpoint裏面
[00:29:54.700 --> 00:29:55.900]  當我們操練的時候
[00:29:55.900 --> 00:29:57.900]  祂叫我們默想神的話語
[00:29:57.900 --> 00:29:59.740]  生命就會得轉化
[00:29:59.740 --> 00:30:02.660]  有一個經文在《楊峰六章63節》
[00:30:02.660 --> 00:30:03.900]  它是這樣說
[00:30:03.900 --> 00:30:07.500]  叫人活著的乃是靈
[00:30:07.500 --> 00:30:09.140]  肉體是無益的
[00:30:09.140 --> 00:30:10.980]  我對你們所說的話
[00:30:10.980 --> 00:30:14.020]  就是靈 就是生命
[00:30:14.020 --> 00:30:16.180]  當然我們今天就會說
[00:30:16.180 --> 00:30:19.540]  叫人活著的乃是麵包
[00:30:19.540 --> 00:30:20.700]  靈是無益的
[00:30:20.700 --> 00:30:21.820]  所以我不靈修
[00:30:21.820 --> 00:30:23.140]  我對你的話
[00:30:23.140 --> 00:30:25.380]  祂就不繼續說了
[00:30:25.380 --> 00:30:28.180]  我們今天是甚麼態度面對神呢
[00:30:28.180 --> 00:30:30.540]  叫我們活著的是麵包
[00:30:30.540 --> 00:30:31.580]  還是靈呢
