
[00:00:00.000 --> 00:00:03.380]  十四篇二十三篇很熟悉的經文
[00:18:36.640 --> 00:18:39.120]  他在十字架上
[00:18:39.120 --> 00:18:43.120]  不只是表達一個憐憫的心而已
[00:18:43.120 --> 00:18:45.620]  他乃是要藉著死
[00:18:45.620 --> 00:18:48.060]  而且藉著從死裡復活
[00:18:48.060 --> 00:18:51.420]  敗壞魔鬼撒旦一切的權勢
[00:18:51.420 --> 00:18:57.860]  將我們這一生活在死亡恐懼裡面釋放出來
[00:18:57.860 --> 00:18:59.500]  Hallelujah
[00:18:59.500 --> 00:19:04.240]  我們今天可以不再懼怕
[00:19:04.240 --> 00:19:05.740]  跟他們說你可以不再懼怕
[00:19:05.740 --> 00:19:08.880]  Hallelujah
[00:19:08.880 --> 00:19:10.280]  聖經有一首詩歌所說的
[00:19:10.280 --> 00:19:12.280]  因祂活著
[00:19:12.280 --> 00:19:15.080]  我可以面對明天
[00:19:15.080 --> 00:19:17.020]  因祂活著
[00:19:17.020 --> 00:19:19.280]  不再懼怕
[00:19:19.280 --> 00:19:21.820]  生命充滿了希望
[00:19:21.820 --> 00:19:25.220]  只因祂活著
[00:19:25.220 --> 00:19:26.520]  Hallelujah
[00:19:26.520 --> 00:19:27.800]  Amen
[00:19:27.800 --> 00:19:30.120]  因著基督為我們死
[00:19:30.120 --> 00:19:32.840]  而且從死裡復活
[00:19:32.840 --> 00:19:36.640]  我們就可以不再懼怕死亡
[00:19:36.640 --> 00:19:40.300]  你可知道在第四節裡面
[00:19:40.300 --> 00:19:45.740]  在詩篇23篇第四節是整個詩篇的轉捩點
[00:19:45.740 --> 00:19:48.080]  在前三節
[00:19:48.080 --> 00:19:52.820]  作者的經歷都是他與我的經歷
[00:19:52.820 --> 00:19:56.080]  他引導我走一路
[00:19:56.080 --> 00:19:59.160]  是他與我的經歷
[00:19:59.160 --> 00:20:01.420]  可在第四節
[00:20:01.420 --> 00:20:06.160]  他經過死因的幽谷之後
[00:20:06.160 --> 00:20:09.760]  看見祢與我同在
[00:20:09.760 --> 00:20:12.400]  不再是他與我
[00:20:12.400 --> 00:20:15.740]  而是祢與我同在
[00:20:15.740 --> 00:20:16.980]  祢的葬
[00:20:16.980 --> 00:20:20.340]  祢的肝都安慰我
[00:20:20.340 --> 00:20:22.540]  透過苦難
[00:20:22.540 --> 00:20:26.980]  反而讓我們與神有面對面的經歷
[00:20:26.980 --> 00:20:28.880]  這好像約伯
[00:20:28.880 --> 00:20:31.120]  他經過苦難之後所說的一句話
[00:20:31.120 --> 00:20:34.260]  以前我豐文有祢
[00:20:34.260 --> 00:20:35.920]  現在
[00:20:35.920 --> 00:20:38.120]  親眼見祢
[00:20:38.120 --> 00:20:39.660]  在苦難當中
[00:20:39.660 --> 00:20:42.240]  能夠經歷主的同在
[00:20:42.240 --> 00:20:47.200]  這是我們能夠勝過苦難的一個秘訣
[00:20:47.200 --> 00:20:48.440]  Amen
[00:20:48.440 --> 00:20:49.980]  這第四
[00:20:49.980 --> 00:20:53.420]  靠主能夠勝過仇敵攻擊的恐懼
[00:20:53.420 --> 00:20:55.420]  跟他們說靠主勝過仇敵攻擊的恐懼
[00:20:55.420 --> 00:20:59.280]  跟他說
[00:20:59.280 --> 00:21:00.180]  第五節這裡說
[00:21:00.180 --> 00:21:01.320]  在我敵人面前
[00:21:01.320 --> 00:21:03.220]  祢為我擺設宴席
[00:21:03.220 --> 00:21:05.080]  祢又高瞭我的頭
[00:21:05.080 --> 00:21:07.520]  使我福碑滿溢
[00:21:07.520 --> 00:21:11.900]  我一生一世必有恩惠慈愛隨圖
[00:21:11.900 --> 00:21:13.400]  要注意
[00:21:13.400 --> 00:21:15.260]  這裡所說的敵人
[00:21:15.260 --> 00:21:18.100]  不是只能是老闆
[00:21:18.100 --> 00:21:19.200]  不是的
[00:21:19.200 --> 00:21:20.700]  不要搞錯
[00:21:20.700 --> 00:21:24.380]  這個敵人也不是講另一半
[00:21:24.380 --> 00:21:25.540]  也不是你的死對頭
[00:21:25.540 --> 00:21:27.280]  都不是
[00:21:27.280 --> 00:21:30.880]  這些敵人使得魔鬼撒旦
[00:21:30.880 --> 00:21:32.440]  因為比這前書第五章
[00:21:32.440 --> 00:21:33.820]  第八節很清楚講到
[00:21:33.820 --> 00:21:35.220]  勿要謹守警醒
[00:21:35.220 --> 00:21:37.780]  因為你們的仇敵誰啊
[00:21:37.780 --> 00:21:40.260]  魔鬼如同吼叫的獅子
[00:21:40.260 --> 00:21:43.120]  遍地尋找可吞之人
[00:21:43.120 --> 00:21:46.200]  可見魔鬼撒旦常常在我們生活當中
[00:21:46.200 --> 00:21:49.800]  用各樣的方法來攻擊我們
[00:21:49.800 --> 00:21:52.340]  有時候藉著環境的攻擊
[00:21:52.340 --> 00:21:54.640]  有時候人情的攻擊
[00:21:54.640 --> 00:21:56.340]  有時候藉著疾病的攻擊
[00:21:56.340 --> 00:21:58.200]  好像這一次
[00:21:58.200 --> 00:22:00.440]  魔鬼撒旦還用盡各樣的方法
[00:22:00.440 --> 00:22:03.380]  要奪取我們對神的信心
[00:22:03.380 --> 00:22:05.280]  奪取我們的盼望
[00:22:05.280 --> 00:22:07.240]  破壞我們與神的關係
[00:22:07.240 --> 00:22:10.280]  也破壞我們與人的關係
[00:22:10.280 --> 00:22:12.080]  所以彼得接下來在
[00:22:12.080 --> 00:22:14.180]  彼得五章第九節裡面說
[00:22:14.180 --> 00:22:19.120]  你們要用堅固的信心怎麼樣抵擋他
[00:22:19.120 --> 00:22:21.420]  你知道今天很多人有時候對屬靈征戰
[00:22:21.420 --> 00:22:23.560]  有一種很錯誤的觀念
[00:22:23.560 --> 00:22:24.700]  有些人總以為
[00:22:24.700 --> 00:22:26.600]  那些越追求的人
[00:22:26.600 --> 00:22:28.800]  魔鬼就越厲害攻擊
[00:22:28.800 --> 00:22:30.140]  所以他們的結論是
[00:22:30.140 --> 00:22:31.940]  最好不要太追求
[00:22:31.940 --> 00:22:32.700]  不要太追求
[00:22:32.700 --> 00:22:34.180]  那魔鬼就不會攻擊你
[00:22:34.180 --> 00:22:34.840]  其實是錯的
[00:22:34.840 --> 00:22:37.880]  跟你媽說錯了跟他說
[00:22:37.880 --> 00:22:40.340]  今天只要你是個人
[00:22:40.340 --> 00:22:42.620]  魔鬼一定要來攻擊你
[00:22:42.620 --> 00:22:44.720]  魔鬼一定要挾持你的
[00:22:44.720 --> 00:22:45.880]  只要你是個人
[00:22:45.880 --> 00:22:48.560]  他一定來挾持你
[00:22:48.560 --> 00:22:52.060]  但是當你選擇越來親近神
[00:22:52.060 --> 00:22:54.100]  越來跟從神
[00:22:54.100 --> 00:22:54.860]  你就會發現
[00:22:54.860 --> 00:22:58.440]  神要為你做一件奇妙的事
[00:22:58.440 --> 00:22:59.660]  什麼事呢
[00:22:59.660 --> 00:23:01.660]  神就要在你敵人面前
[00:23:01.660 --> 00:23:04.600]  為你擺設宴席
[00:23:04.600 --> 00:23:05.800]  什麼意思
[00:23:05.800 --> 00:23:07.580]  在敵人面前打仗都來不及
[00:23:07.580 --> 00:23:09.540]  還怎麼能吃喝呢
[00:23:09.540 --> 00:23:13.740]  原因就是神要親自為你來征戰
[00:23:13.740 --> 00:23:14.280]  Hallelujah
[00:23:14.280 --> 00:23:15.840]  所以你就可以有時間吃喝了
[00:23:15.840 --> 00:23:17.220]  神在替你打仗
[00:23:17.220 --> 00:23:19.180]  本來仇敵要來攻擊你的
[00:23:19.180 --> 00:23:21.260]  現在當你選擇來投靠神的時候
[00:23:21.260 --> 00:23:23.120]  神就為你興起
[00:23:23.120 --> 00:23:24.520]  神就為你來征戰
[00:23:24.520 --> 00:23:26.120]  Hallelujah
[00:23:26.120 --> 00:23:26.560]  第二點
[00:23:26.560 --> 00:23:27.760]  今天作為一個神的兒女
[00:23:27.760 --> 00:23:29.360]  你需要明白一件事情
[00:23:29.360 --> 00:23:33.200]  你的神是幫助你的神
[00:23:33.200 --> 00:23:34.560]  跟你媽說你的神是幫助你的
[00:23:34.560 --> 00:23:37.300]  跟他說
[00:23:37.300 --> 00:23:38.040]  再說一次
[00:23:38.040 --> 00:23:41.280]  跟他說你的神是幫助你的
[00:23:41.280 --> 00:23:42.100]  所以保羅才說
[00:23:42.100 --> 00:23:43.380]  神若幫助我們
[00:23:43.380 --> 00:23:45.640]  有誰能抵擋我們
[00:23:45.640 --> 00:23:47.680]  Hallelujah
[00:23:47.680 --> 00:23:48.580]  那你說我們怎麼樣
[00:23:48.580 --> 00:23:50.620]  能夠經歷神的幫助呢
[00:23:50.620 --> 00:23:52.560]  最重要一件事情
[00:23:52.560 --> 00:23:56.960]  一定要抓住神的應許來宣告
[00:23:56.960 --> 00:23:57.960]  我們看見在這裡
[00:23:57.960 --> 00:24:01.700]  大衛做出何等樣的宣告
[00:24:01.700 --> 00:24:05.160]  第六節他說我一生一世
[00:24:05.160 --> 00:24:07.300]  什麼是一生一世
[00:24:07.300 --> 00:24:10.440]  一世就是無論任何環境
[00:24:10.440 --> 00:24:11.600]  無論任何時刻
[00:24:11.600 --> 00:24:14.000]  我一生一世
[00:24:14.000 --> 00:24:15.300]  要怎麼樣
[00:24:15.300 --> 00:24:17.300]  我一生一世
[00:24:17.300 --> 00:24:21.920]  必有恩惠慈愛隨著我
[00:24:21.920 --> 00:24:23.780]  不管任何環境
[00:24:23.780 --> 00:24:25.480]  不管任何時刻
[00:24:25.480 --> 00:24:30.320]  必定有恩惠慈愛隨著我
[00:24:30.320 --> 00:24:32.400]  什麼是恩惠
[00:24:32.400 --> 00:24:34.900]  看得見的祝福是恩惠
[00:24:34.900 --> 00:24:36.560]  什麼是慈愛
[00:24:36.560 --> 00:24:38.500]  慈愛原文是憐憫
[00:24:38.500 --> 00:24:40.800]  是不配得的恩典
[00:24:40.800 --> 00:24:43.340]  本來你不配得的神要賞賜給你
[00:24:43.340 --> 00:24:43.840]  換句話說
[00:24:43.840 --> 00:24:46.980]  大衛面對他的一生
[00:24:46.980 --> 00:24:49.480]  無論是過去現在未來
[00:24:49.480 --> 00:24:51.680]  無論順利或苦難
[00:24:51.680 --> 00:24:55.540]  大衛懂得抓住神力做一個宣告
[00:24:55.540 --> 00:24:59.580]  必有神的祝福跟恩典隨著我的
[00:24:59.580 --> 00:25:00.720]  Hallelujah
[00:25:00.720 --> 00:25:04.220]  而且永遠隨著我
[00:25:04.220 --> 00:25:04.820]  換句話說
[00:25:04.820 --> 00:25:10.160]  好像是大衛有兩個跟班一樣
[00:25:10.160 --> 00:25:13.400]  在大衛一生當中還有兩個跟班一樣
[00:25:13.400 --> 00:25:14.340]  無論到哪裡
[00:25:14.340 --> 00:25:15.960]  恩惠
[00:25:15.960 --> 00:25:18.240]  慈愛
[00:25:18.240 --> 00:25:20.000]  跟著我走
[00:25:20.000 --> 00:25:23.440]  必有恩惠慈愛隨著我
[00:25:23.440 --> 00:25:24.780]  Amen
[00:25:24.780 --> 00:25:26.080]  Hallelujah
[00:25:26.080 --> 00:25:26.540]  我告訴你
[00:25:26.540 --> 00:25:28.940]  今天不只是大衛
[00:25:28.940 --> 00:25:30.820]  只要你是神的兒女
[00:25:30.820 --> 00:25:33.020]  你都可以如此宣告
[00:25:33.020 --> 00:25:35.120]  一生一世
[00:25:35.120 --> 00:25:37.280]  無論任何時刻
[00:25:37.280 --> 00:25:39.420]  無論任何情況
[00:25:39.420 --> 00:25:41.420]  恩惠
[00:25:41.420 --> 00:25:42.720]  慈愛
[00:25:42.720 --> 00:25:44.560]  隨著我
[00:25:44.560 --> 00:25:46.300]  Hallelujah
[00:25:46.300 --> 00:25:47.200]  你每天都可以
[00:25:47.200 --> 00:25:48.660]  你今天就可以做宣告
[00:25:48.660 --> 00:25:51.240]  恩惠
[00:25:51.240 --> 00:25:52.700]  慈愛
[00:25:52.700 --> 00:25:54.980]  隨著我
[00:25:54.980 --> 00:26:00.040]  因為必有恩惠慈愛隨著我
[00:26:00.040 --> 00:26:01.880]  Amen
[00:26:01.880 --> 00:26:04.440]  甚至有時候連仇敵
[00:26:04.440 --> 00:26:06.880]  用什麼武器來攻擊你
[00:26:06.880 --> 00:26:09.420]  都不知道的時候
[00:26:09.420 --> 00:26:12.860]  你還是可以抓住神的應許的
[00:26:12.860 --> 00:26:16.220]  以賽爾書54章17節怎麼說呢?
[00:26:16.220 --> 00:26:21.800]  凡為攻擊你造成的器械必不利用
[00:26:21.800 --> 00:26:24.560]  凡為攻擊你所製造的武器
[00:26:24.560 --> 00:26:26.840]  有武器為你製造
[00:26:26.840 --> 00:26:30.280]  但是卻不能夠被利用
[00:26:30.280 --> 00:26:32.300]  靠得住我們可以宣告
[00:26:32.300 --> 00:26:34.840]  我們有神的favor在我們身上
[00:26:34.840 --> 00:26:36.420]  Amen
[00:26:36.420 --> 00:26:38.380]  一旦你做這樣的宣告
[00:26:38.380 --> 00:26:40.720]  仇敵就要退去的
[00:26:40.720 --> 00:26:41.680]  Amen
[00:26:41.680 --> 00:26:43.280]  這樣的宣告
[00:26:43.280 --> 00:26:49.760]  能夠幫助你勝過一切仇敵攻擊的恐懼
[00:26:49.760 --> 00:26:51.300]  最後在第六節大衛說
[00:26:51.300 --> 00:26:56.360]  我且要住在耶華的殿中直到永遠
[00:26:56.360 --> 00:26:57.840]  住在
[00:26:57.840 --> 00:27:00.140]  意思是停留在
[00:27:00.140 --> 00:27:02.640]  停留在神的面前
[00:27:02.640 --> 00:27:05.880]  當你在恐懼當中的時候
[00:27:05.880 --> 00:27:09.920]  更重要的一件事情是要緊緊靠近神
[00:27:09.920 --> 00:27:12.320]  緊緊的跟隨神
[00:27:12.320 --> 00:27:15.560]  你還記得四篇九十一篇第一節怎麼說嗎?
[00:27:15.560 --> 00:27:17.960]  住在至高者隱秘處的
[00:27:17.960 --> 00:27:21.720]  必住在全能者的影下
[00:27:21.720 --> 00:27:23.060]  第三節
[00:27:23.060 --> 00:27:30.100]  他必救你脫離捕鳥人的網羅和毒害的瘟疫
[00:27:30.100 --> 00:27:32.100]  何等寶貴的應許
[00:27:32.100 --> 00:27:33.400]  靠得住
[00:27:33.400 --> 00:27:38.380]  我們必然勝過病毒一切侵害的恐懼
[00:27:38.380 --> 00:27:39.740]  Amen
[00:27:39.740 --> 00:27:41.780]  第六節今天作為神的兒女
[00:27:41.780 --> 00:27:45.280]  我們是可以不再懼怕的
[00:27:45.280 --> 00:27:47.180]  我再次說
[00:27:47.180 --> 00:27:48.860]  作為神的兒女
[00:27:48.860 --> 00:27:52.220]  我們是可以不再懼怕的
[00:27:52.220 --> 00:27:55.960]  今天當我們面對這個充滿驚恐的世代
[00:27:55.960 --> 00:27:58.000]  求主幫助我們
[00:27:58.000 --> 00:28:04.540]  堅決的不要讓不合理的恐懼來挾制我們的生活
[00:28:04.540 --> 00:28:07.040]  反而我們要起來
[00:28:07.040 --> 00:28:11.340]  宣告我們是有目者的
[00:28:11.340 --> 00:28:13.980]  我們要向這個世界見證
[00:28:13.980 --> 00:28:17.220]  我們是有目者的
[00:28:17.220 --> 00:28:21.420]  我們要起來按照主所吩咐
[00:28:21.420 --> 00:28:23.220]  站在破口
[00:28:23.220 --> 00:28:25.920]  為這個世代來禱告
[00:28:25.920 --> 00:28:29.660]  好讓這個世代能夠迴轉來歸香神
[00:28:29.660 --> 00:28:30.600]  Amen
[00:28:30.600 --> 00:28:32.200]  我們一起禱告
[00:28:32.200 --> 00:28:34.060]  親愛的主我們再次來到你面前
[00:28:34.060 --> 00:28:36.600]  獻上我們的感謝與讚美
[00:28:36.600 --> 00:28:39.400]  因為雖然我們如此的軟弱
[00:28:39.400 --> 00:28:43.200]  但主你就是我們的大目者
[00:28:43.200 --> 00:28:46.620]  你按照我們的軟弱你認識我們
[00:28:46.620 --> 00:28:49.280]  在我們一生當中引導我們
[00:28:49.280 --> 00:28:51.020]  帶領我們
[00:28:51.020 --> 00:28:54.220]  雖然我們常常經歷各樣的苦難
[00:28:54.220 --> 00:28:56.120]  仇敵的攻擊
[00:28:56.120 --> 00:28:58.060]  但主你卻保護我們
[00:28:58.060 --> 00:29:02.960]  你帶領我們能夠勝過仇敵撒旦一切的攻擊
[00:29:02.960 --> 00:29:05.400]  我們讚美你我們感謝你
[00:29:05.400 --> 00:29:07.960]  真的讓我們再一次來到你面前
[00:29:07.960 --> 00:29:11.540]  思想到你就是我們的目者
[00:29:11.540 --> 00:29:15.040]  就在這樣一個充滿驚恐的世代
[00:29:15.040 --> 00:29:18.940]  讓我們的心堅定不搖動
[00:29:18.940 --> 00:29:20.840]  讓我們單單仰望你
[00:29:20.840 --> 00:29:22.980]  單單來依靠你
[00:29:22.980 --> 00:29:25.280]  讓我們在這樣的時刻
[00:29:25.280 --> 00:29:28.780]  懂得住在你的裡面
[00:29:28.780 --> 00:29:32.860]  真的藏在主你的面前
[00:29:32.860 --> 00:29:35.520]  當我們越加來靠近你的時候
[00:29:35.520 --> 00:29:38.760]  我們在你裡面就得蒙你的保護
[00:29:38.760 --> 00:29:39.760]  我們謝謝你
[00:29:39.760 --> 00:29:42.160]  真的祝福我們每位弟兄姐妹
[00:29:42.160 --> 00:29:44.060]  讓我們在這樣一個時代
[00:29:44.060 --> 00:29:46.140]  不但是不驚恐
[00:29:46.140 --> 00:29:48.840]  反而我們按照你所吩咐
[00:29:48.840 --> 00:29:50.500]  站在破口
[00:29:50.500 --> 00:29:52.640]  為這個世代禱告
[00:29:52.640 --> 00:29:54.840]  因為這正是你託付我們
[00:29:54.840 --> 00:29:57.040]  做一個祭司的職責
[00:29:57.040 --> 00:29:58.240]  謝謝我們的主
[00:29:58.240 --> 00:30:01.520]  感謝禱告奉耶穌得勝的名祈求
[00:30:01.520 --> 00:30:02.720]  阿門
