
[00:00:00.000 --> 00:00:07.000]  在開始講到之前,讓我們一起同心低頭禱告
[00:24:03.000 --> 00:24:05.000]  有Sam Chan迪興
[00:24:05.000 --> 00:24:07.000]  有James迪興
[00:24:07.000 --> 00:24:09.000]  有梁賢迪興
[00:24:09.000 --> 00:24:12.000]  按David Fung迪興的設計
[00:24:12.000 --> 00:24:15.000]  如果你有留意的話
[00:24:15.000 --> 00:24:19.000]  我們走樓梯上來
[00:24:19.000 --> 00:24:23.000]  你會見到玻璃門有一句經文
[00:24:23.000 --> 00:24:26.000]  凡勞苦擔重擔的人
[00:24:26.000 --> 00:24:28.000]  都可以到我這裏來
[00:24:28.000 --> 00:24:31.000]  我要使你們得安息
[00:24:31.000 --> 00:24:33.000]  假如你選擇搭電梯的話
[00:24:33.000 --> 00:24:34.000]  當你一搭電梯上來
[00:24:34.000 --> 00:24:36.000]  玻璃門你會見到
[00:24:36.000 --> 00:24:41.000]  我就是道路、真理、生命
[00:24:41.000 --> 00:24:42.000]  若不藉著我
[00:24:42.000 --> 00:24:46.000]  沒有人能到赴那裏去
[00:24:46.000 --> 00:24:48.000]  當你來到教會的時候
[00:24:48.000 --> 00:24:51.000]  這兩句經文告訴你
[00:24:51.000 --> 00:24:54.000]  你為什麼要來
[00:24:54.000 --> 00:24:57.000]  然後你看到禮堂後面
[00:24:57.000 --> 00:24:59.000]  有一個窄窄的門
[00:24:59.000 --> 00:25:01.000]  兩邊都有
[00:25:01.000 --> 00:25:05.000]  當時David Fung迪興選擇了這句經文
[00:25:05.000 --> 00:25:08.000]  門是寬,路是大
[00:25:08.000 --> 00:25:10.000]  人道滅亡
[00:25:10.000 --> 00:25:13.000]  門雖窄,路雖小
[00:25:13.000 --> 00:25:16.000]  人道永生
[00:25:16.000 --> 00:25:19.000]  雖然我們要走窄路
[00:25:19.000 --> 00:25:22.000]  但是這條窄路
[00:25:22.000 --> 00:25:26.000]  是引領我們去到耶穌的跟前
[00:25:26.000 --> 00:25:28.000]  讓我們去認識祂
[00:25:28.000 --> 00:25:32.000]  帶給我們有永生的盼望
[00:25:32.000 --> 00:25:34.000]  你看到天花板
[00:25:34.000 --> 00:25:36.000]  有些灰色的管
[00:25:36.000 --> 00:25:38.000]  像波浪形一樣
[00:25:38.000 --> 00:25:42.000]  從後面到台前
[00:25:42.000 --> 00:25:43.000]  其實這幕後面
[00:25:43.000 --> 00:25:47.000]  啡色的牆
[00:25:47.000 --> 00:25:50.000]  可以分開的
[00:25:50.000 --> 00:25:52.000]  後面有一個十字架
[00:25:52.000 --> 00:25:55.000]  有一個針刺
[00:25:55.000 --> 00:25:59.000]  當耶穌在十字架上成了
[00:25:59.000 --> 00:26:02.000]  最後團
[00:26:02.000 --> 00:26:04.000]  吸了最巧喜的時候
[00:26:04.000 --> 00:26:07.000]  當時殿內的萬子
[00:26:07.000 --> 00:26:09.000]  從上而下
[00:26:09.000 --> 00:26:11.000]  裂開兩半
[00:26:11.000 --> 00:26:13.000]  因為這樣
[00:26:13.000 --> 00:26:15.000]  耶穌的死
[00:26:15.000 --> 00:26:17.000]  和復活
[00:26:17.000 --> 00:26:19.000]  為我們開了一條
[00:26:19.000 --> 00:26:21.000]  有生有活的路
[00:26:21.000 --> 00:26:23.000]  以致我們可以今天
[00:26:23.000 --> 00:26:25.000]  同坐在這裏
[00:26:25.000 --> 00:26:28.000]  一同去敬拜
[00:26:28.000 --> 00:26:31.000]  在這幕後面
[00:26:31.000 --> 00:26:34.000]  有一個針刺
[00:26:34.000 --> 00:26:36.000]  我們回到這裏
[00:26:36.000 --> 00:26:38.000]  一同學習話語
[00:26:38.000 --> 00:26:41.000]  過一段年日的時候
[00:26:41.000 --> 00:26:42.000]  我們很相信
[00:26:42.000 --> 00:26:44.000]  很清楚
[00:26:44.000 --> 00:26:47.000]  明白自己信什麼的時候
[00:26:47.000 --> 00:26:49.000]  我們會接受水禮
[00:26:49.000 --> 00:26:52.000]  在眾人面前作見證
[00:26:52.000 --> 00:26:55.000]  在神面前作見證
[00:26:55.000 --> 00:26:58.000]  願意與基督同死
[00:26:58.000 --> 00:27:01.000]  同復活
[00:27:01.000 --> 00:27:03.000]  這裏現在
[00:27:03.000 --> 00:27:06.000]  上面的燈沒有開
[00:27:06.000 --> 00:27:09.000]  其實這是V形路軌燈
[00:27:09.000 --> 00:27:12.000]  在設計上是參考
[00:27:12.000 --> 00:27:15.000]  馬太福音27章
[00:27:15.000 --> 00:27:19.000]  路加福音3章22節
[00:27:19.000 --> 00:27:22.000]  耶穌當時受了洗
[00:27:22.000 --> 00:27:24.000]  正禱告的時候
[00:27:24.000 --> 00:27:26.000]  天就開了
[00:27:26.000 --> 00:27:28.000]  聖靈降臨在他身上
[00:27:28.000 --> 00:27:31.000]  形象彷彿甲子
[00:27:31.000 --> 00:27:35.000]  又有聲音從天上來說
[00:27:35.000 --> 00:27:37.000]  你是我的愛子
[00:27:37.000 --> 00:27:40.000]  我喜悅你
[00:27:40.000 --> 00:27:43.000]  當我們每次
[00:27:43.000 --> 00:27:46.000]  完敬拜離開禮堂
[00:27:46.000 --> 00:27:49.000]  假如你在友誠軒門口
[00:27:49.000 --> 00:27:51.000]  走的時候
[00:27:51.000 --> 00:27:54.000]  你就會看到這兩節經文
[00:27:54.000 --> 00:27:56.000]  所以你們要去
[00:27:56.000 --> 00:27:58.000]  使萬民作我的門徒
[00:27:58.000 --> 00:28:00.000]  奉父指聖靈的名
[00:28:00.000 --> 00:28:02.000]  給他們施洗
[00:28:02.000 --> 00:28:04.000]  凡我所吩咐你們的
[00:28:04.000 --> 00:28:06.000]  都教導他們遵守
[00:28:06.000 --> 00:28:07.000]  看啊
[00:28:07.000 --> 00:28:09.000]  我天天與你們同在
[00:28:09.000 --> 00:28:12.000]  直到世界的終結
[00:28:12.000 --> 00:28:16.000]  耶穌基督給了我們
[00:28:16.000 --> 00:28:18.000]  這個使命
[00:28:18.000 --> 00:28:20.000]  我們不單單欣賞
[00:28:20.000 --> 00:28:22.000]  祂的死
[00:28:22.000 --> 00:28:24.000]  祂的復活
[00:28:24.000 --> 00:28:26.000]  給我們一份永生
[00:28:26.000 --> 00:28:28.000]  給我們一份救恩
[00:28:28.000 --> 00:28:30.000]  給我們一份恩典
[00:28:30.000 --> 00:28:31.000]  祂更加給我們
[00:28:31.000 --> 00:28:33.000]  一份旨意
[00:28:33.000 --> 00:28:35.000]  要我們領受祂的話
[00:28:35.000 --> 00:28:37.000]  領受祂的教導
[00:28:37.000 --> 00:28:39.000]  領受祂的祝福的時候
[00:28:39.000 --> 00:28:42.000]  我們要進到人群裡面
[00:28:42.000 --> 00:28:44.000]  進到我們的生活裡面
[00:28:44.000 --> 00:28:46.000]  要將祂的福音
[00:28:46.000 --> 00:28:48.000]  繼續去傳開
[00:28:48.000 --> 00:28:50.000]  帶領多些人回到
[00:28:50.000 --> 00:28:51.000]  這個殿裡面
[00:28:51.000 --> 00:28:53.000]  一同的去敬拜
[00:28:53.000 --> 00:29:01.000]  主耶穌降世為人
[00:29:01.000 --> 00:29:05.000]  給我們很大很大的恩典
[00:29:05.000 --> 00:29:08.000]  在這段經文裡面
[00:29:08.000 --> 00:29:10.000]  耶穌見證聖殿
[00:29:10.000 --> 00:29:13.000]  祂不單單去整頓
[00:29:13.000 --> 00:29:17.000]  當時這些狀況
[00:29:17.000 --> 00:29:19.000]  祂也願意
[00:29:19.000 --> 00:29:23.000]  我們真的認真知道
[00:29:23.000 --> 00:29:26.000]  真實的敬拜應該怎樣
[00:29:38.000 --> 00:29:39.000]  神是靈
[00:29:39.000 --> 00:29:41.000]  所以敬拜他的
[00:29:41.000 --> 00:29:42.000]  必須用心靈
[00:29:42.000 --> 00:29:45.000]  誠實敬拜他
[00:29:45.000 --> 00:29:47.000]  由你同心低頭禱告
[00:29:47.000 --> 00:29:50.000]  親愛的恩主
[00:29:50.000 --> 00:29:52.000]  感謝你在十字架上
[00:29:52.000 --> 00:29:53.000]  寫聲的愛
[00:29:53.000 --> 00:29:55.000]  有我們一座救恩
[00:29:55.000 --> 00:29:58.000]  叫我們可以認識真理
[00:29:58.000 --> 00:30:00.000]  叫我們可以奉祢的命
[00:30:00.000 --> 00:30:01.000]  每個星期
[00:30:01.000 --> 00:30:03.000]  一起繼續聚集
[00:30:03.000 --> 00:30:05.000]  又可以藉著聖靈
[00:30:05.000 --> 00:30:08.000]  去到你的跟前去敬拜你
[00:30:08.000 --> 00:30:10.000]  經歷你的同在
[00:30:10.000 --> 00:30:13.000]  主耶穌你幫助我們
[00:30:13.000 --> 00:30:15.000]  去醒察自己
[00:30:15.000 --> 00:30:17.000]  讓我們看到自己
[00:30:17.000 --> 00:30:20.000]  有什麼需要向你去潔淨
[00:30:20.000 --> 00:30:23.000]  需要向你去整頓
[00:30:23.000 --> 00:30:25.000]  願意我們都在你面前
[00:30:25.000 --> 00:30:26.000]  都是謙卑
[00:30:26.000 --> 00:30:29.000]  求你醒察我們的內心
[00:30:29.000 --> 00:30:30.000]  以致我們可以
[00:30:30.000 --> 00:30:33.000]  回到真實的敬拜
[00:30:33.000 --> 00:30:36.000]  以致無論我們每星期的敬拜
[00:30:36.000 --> 00:30:38.000]  或者我們的敬拜生活
[00:30:38.000 --> 00:30:40.000]  都能夠蒙你喜悅
[00:30:40.000 --> 00:30:43.000]  祝你繼續引導我們
[00:30:43.000 --> 00:30:45.000]  我們能夠禱告教託仰望
[00:30:45.000 --> 00:30:47.000]  是奉耶穌基督的名字而求
[00:30:47.000 --> 00:30:48.000]  阿們
