
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,早晨!願主內平安!
[00:17:59.000 --> 00:18:01.000]  不要被欺騙
[00:18:01.000 --> 00:18:02.000]  不要被誤導
[00:18:02.000 --> 00:18:04.000]  不要被迷惑
[00:18:04.000 --> 00:18:05.000]  無論怎麼樣
[00:18:05.000 --> 00:18:07.000]  總而言之就是不要弄錯
[00:18:07.000 --> 00:18:09.000]  我們絕對不能弄錯
[00:18:09.000 --> 00:18:11.000]  神並不是試探的源頭
[00:18:11.000 --> 00:18:12.000]  相反
[00:18:12.000 --> 00:18:15.000]  祂是各樣美善的源頭
[00:18:15.000 --> 00:18:19.000]  所以無論當我們要面對試探
[00:18:19.000 --> 00:18:20.000]  或者是試煉
[00:18:20.000 --> 00:18:22.000]  面對什麼考驗都好
[00:18:22.000 --> 00:18:24.000]  原來神都能夠
[00:18:24.000 --> 00:18:27.000]  將各樣美善的恩賜
[00:18:27.000 --> 00:18:30.000]  各樣傳避的賞賜
[00:18:30.000 --> 00:18:32.000]  都賜給你和我
[00:18:32.000 --> 00:18:35.000]  以致我們可以靠著祂的恩典
[00:18:35.000 --> 00:18:37.000]  去勝過試探
[00:18:37.000 --> 00:18:38.000]  可以靠著祂的恩典
[00:18:38.000 --> 00:18:41.000]  去經得起任何的考驗
[00:18:41.000 --> 00:18:43.000]  為什麼我們可以有這樣的信心
[00:18:43.000 --> 00:18:46.000]  是因為我們的天父上帝
[00:18:46.000 --> 00:18:48.000]  祂不單止是眾光之父
[00:18:48.000 --> 00:18:51.000]  是宇宙之中一切光體的創造者
[00:18:51.000 --> 00:18:53.000]  是一切被造物的主宰
[00:18:53.000 --> 00:18:55.000]  而且祂不像這些
[00:18:55.000 --> 00:18:57.000]  被造的光體那樣
[00:18:57.000 --> 00:18:59.000]  是會轉動的
[00:18:59.000 --> 00:19:01.000]  是會有陰晴圓缺的
[00:19:01.000 --> 00:19:03.000]  是會有改變的
[00:19:03.000 --> 00:19:08.000]  聖經指出在祂並沒有改變
[00:19:08.000 --> 00:19:12.000]  也沒有轉動的影子
[00:19:12.000 --> 00:19:14.000]  意思是說
[00:19:14.000 --> 00:19:17.000]  神祂是信實可靠的
[00:19:17.000 --> 00:19:21.000]  祂是有絕對的誠信的
[00:19:21.000 --> 00:19:22.000]  祂對人的愛
[00:19:22.000 --> 00:19:24.000]  祂對人的永恆
[00:19:24.000 --> 00:19:26.000]  最美善的旨意
[00:19:26.000 --> 00:19:28.000]  是不會改變的
[00:19:28.000 --> 00:19:30.000]  祂對人的應許
[00:19:30.000 --> 00:19:33.000]  也絕對不會落空的
[00:19:33.000 --> 00:19:35.000]  所以我們的神
[00:19:35.000 --> 00:19:38.000]  祂是永遠可信可靠
[00:19:38.000 --> 00:19:40.000]  不會是事如有非
[00:19:40.000 --> 00:19:43.000]  一時一樣的
[00:19:43.000 --> 00:19:45.000]  雅各繼續
[00:19:45.000 --> 00:19:47.000]  在一章十八節指出
[00:19:47.000 --> 00:19:50.000]  祂要按照自己的旨意
[00:19:50.000 --> 00:19:53.000]  就是永恆最美善的旨意
[00:19:53.000 --> 00:19:56.000]  用真道來生我們
[00:19:56.000 --> 00:19:59.000]  叫我們在祂所造的萬物當中
[00:19:59.000 --> 00:20:02.000]  成為初熟的果子
[00:20:02.000 --> 00:20:05.000]  神原來定義的要用真道
[00:20:05.000 --> 00:20:08.000]  就是透過道成肉身的主耶穌
[00:20:08.000 --> 00:20:12.000]  也要透過祂自己的話語
[00:20:12.000 --> 00:20:15.000]  來生產我們的生命
[00:20:15.000 --> 00:20:18.000]  不單止是要叫我們一生
[00:20:18.000 --> 00:20:21.000]  從祂那裡得到生命
[00:20:21.000 --> 00:20:23.000]  成為祂自己的兒女
[00:20:23.000 --> 00:20:27.000]  更加要成為在祂所造的萬物當中
[00:20:27.000 --> 00:20:29.000]  成為初熟的果子
[00:20:29.000 --> 00:20:31.000]  意思是要叫我們
[00:20:31.000 --> 00:20:34.000]  在祂所造的萬物當中居首位
[00:20:34.000 --> 00:20:37.000]  這個是現中修訂版的翻譯
[00:20:37.000 --> 00:20:39.000]  又或者叫我們成為
[00:20:39.000 --> 00:20:42.000]  祂最珍視的寶貝
[00:20:42.000 --> 00:20:45.000]  這個是新普及譯本的翻譯
[00:20:45.000 --> 00:20:49.000]  既然神祂這麼重視我們
[00:20:49.000 --> 00:20:51.000]  這麼愛我們
[00:20:51.000 --> 00:20:53.000]  這麼願意幫助我們
[00:20:53.000 --> 00:20:55.000]  而且在祂裡面
[00:20:55.000 --> 00:20:58.000]  是傳避的恩典和賞賜
[00:20:58.000 --> 00:21:01.000]  當我們要面對試探
[00:21:01.000 --> 00:21:03.000]  或者試念的時候
[00:21:03.000 --> 00:21:07.000]  我們就不需要再去錯怪神
[00:21:07.000 --> 00:21:09.000]  投訴神
[00:21:09.000 --> 00:21:10.000]  埋怨神
[00:21:10.000 --> 00:21:13.000]  而是樂意地信服神
[00:21:13.000 --> 00:21:15.000]  依靠神
[00:21:15.000 --> 00:21:18.000]  我們千萬不要搞錯
[00:21:18.000 --> 00:21:21.000]  不要以為自己有定力
[00:21:21.000 --> 00:21:24.000]  不要以為自己有能力
[00:21:24.000 --> 00:21:27.000]  可以靠自己單打獨鬥的
[00:21:27.000 --> 00:21:29.000]  去面對試探
[00:21:29.000 --> 00:21:30.000]  聖經提醒我們
[00:21:30.000 --> 00:21:32.000]  當試探來的時候
[00:21:32.000 --> 00:21:34.000]  我們要選擇逃避
[00:21:34.000 --> 00:21:37.000]  就好像舊約的約瑟一樣
[00:21:37.000 --> 00:21:40.000]  當祂的主母走到祂的面前
[00:21:40.000 --> 00:21:42.000]  要去誘惑
[00:21:42.000 --> 00:21:44.000]  去引誘祂的時候
[00:21:44.000 --> 00:21:46.000]  祂就選擇
[00:21:46.000 --> 00:21:49.000]  就算是金蟬脫殼都好
[00:21:49.000 --> 00:21:51.000]  都要留下那件長袍
[00:21:51.000 --> 00:21:55.000]  離開現場跑到外面去
[00:21:55.000 --> 00:21:56.000]  所以雅各
[00:21:56.000 --> 00:22:00.000]  去到往後我們都會思考這段經文
[00:22:00.000 --> 00:22:02.000]  第四章第七節八節
[00:22:02.000 --> 00:22:03.000]  提醒我們
[00:22:03.000 --> 00:22:07.000]  故此你們要信服神
[00:22:07.000 --> 00:22:09.000]  無要抵擋魔鬼
[00:22:09.000 --> 00:22:13.000]  魔鬼就必離開你們逃跑
[00:22:13.000 --> 00:22:15.000]  是必離開你們逃跑
[00:22:15.000 --> 00:22:18.000]  這個秘訣就是選擇信服神
[00:22:18.000 --> 00:22:22.000]  這個就是那個關鍵
[00:22:22.000 --> 00:22:24.000]  然後雅各繼續說
[00:22:24.000 --> 00:22:26.000]  你們要親近神
[00:22:26.000 --> 00:22:29.000]  神就必親近你們
[00:22:29.000 --> 00:22:31.000]  有罪的人要結靜你們的手
[00:22:31.000 --> 00:22:33.000]  心懷異議的人
[00:22:33.000 --> 00:22:36.000]  要清潔你們的心
[00:22:36.000 --> 00:22:38.000]  這個是神給我們一個
[00:22:38.000 --> 00:22:41.000]  永遠不改變的英語
[00:22:41.000 --> 00:22:42.000]  當我們信服祂
[00:22:42.000 --> 00:22:45.000]  魔鬼撒旦必逃跑
[00:22:45.000 --> 00:22:46.000]  當我們親近祂
[00:22:46.000 --> 00:22:51.000]  神就必親近我們
[00:22:51.000 --> 00:22:53.000]  所以大衛在犯罪之後
[00:22:53.000 --> 00:22:56.000]  他同樣在施篇第五十一篇
[00:22:56.000 --> 00:22:57.000]  這首懺悔詩當中
[00:22:57.000 --> 00:23:01.000]  表達了他對神那種的信靠
[00:23:01.000 --> 00:23:02.000]  和信服
[00:23:02.000 --> 00:23:04.000]  因為他知道他不可以
[00:23:04.000 --> 00:23:06.000]  靠他自己
[00:23:06.000 --> 00:23:09.000]  他自己是不可靠的
[00:23:09.000 --> 00:23:11.000]  所以他在詩裡面這樣說
[00:23:11.000 --> 00:23:13.000]  你所喜愛的
[00:23:13.000 --> 00:23:16.000]  是我愛你的誠實
[00:23:16.000 --> 00:23:18.000]  你在我的隱密處
[00:23:18.000 --> 00:23:20.000]  必使我有智慧
[00:23:20.000 --> 00:23:21.000]  求你
[00:23:21.000 --> 00:23:24.000]  求你用牛膝草去潔善我
[00:23:24.000 --> 00:23:25.000]  我就乾淨
[00:23:25.000 --> 00:23:26.000]  求你
[00:23:26.000 --> 00:23:28.000]  求你洗滌我
[00:23:28.000 --> 00:23:31.000]  我就比雪更白
[00:23:31.000 --> 00:23:35.000]  求你使我得聽歡喜快樂的聲音
[00:23:35.000 --> 00:23:39.000]  使你所壓傷的骨頭可以踴躍
[00:23:39.000 --> 00:23:42.000]  求你以免不看我的罪
[00:23:42.000 --> 00:23:44.000]  抹去我一切的罪孽
[00:23:44.000 --> 00:23:45.000]  神啊
[00:23:45.000 --> 00:23:46.000]  我求你
[00:23:46.000 --> 00:23:49.000]  我求你為我做一個清潔的心
[00:23:49.000 --> 00:23:50.000]  使我裡面有一個
[00:23:50.000 --> 00:23:52.000]  重新有一個正直的靈
[00:23:52.000 --> 00:23:53.000]  不要丟棄我
[00:23:53.000 --> 00:23:55.000]  使我離開你的面
[00:23:55.000 --> 00:24:00.000]  不要從我收回你的聖靈
[00:24:00.000 --> 00:24:01.000]  求你
[00:24:01.000 --> 00:24:04.000]  求你使我認得救恩之樂
[00:24:04.000 --> 00:24:07.000]  並且賜我樂意的靈
[00:24:07.000 --> 00:24:10.000]  來對付我
[00:24:10.000 --> 00:24:13.000]  所以當我們面對試探
[00:24:13.000 --> 00:24:15.000]  面對試煉的時候
[00:24:15.000 --> 00:24:18.000]  讓我們不要再搞錯
[00:24:18.000 --> 00:24:22.000]  認定神才是一切恩賜
[00:24:22.000 --> 00:24:26.000]  以及各樣全被賞賜的源頭
[00:24:26.000 --> 00:24:30.000]  神能夠將各樣美善的恩典
[00:24:30.000 --> 00:24:32.000]  都賞賜給我們
[00:24:32.000 --> 00:24:36.000]  包括我們所需要的智慧
[00:24:36.000 --> 00:24:40.000]  包括我們所需要的能力
[00:24:40.000 --> 00:24:42.000]  都給過李同學
[00:24:42.000 --> 00:24:44.000]  以致我們能夠靠著他的恩典
[00:24:44.000 --> 00:24:45.000]  勝過試探
[00:24:45.000 --> 00:24:47.000]  靠著他的恩典
[00:24:47.000 --> 00:24:50.000]  經得起考驗
[00:24:50.000 --> 00:24:52.000]  讓我們堅守誠信
[00:24:52.000 --> 00:24:54.000]  靠著他的恩典
[00:24:54.000 --> 00:24:57.000]  以及靠著他的真理
[00:24:57.000 --> 00:25:01.000]  做回神要我們做的那個人
[00:25:01.000 --> 00:25:02.000]  不要搞錯
[00:25:02.000 --> 00:25:05.000]  閒夜和幻眼中看為正的事
[00:25:05.000 --> 00:25:09.000]  做一個真正有誠信的人
[00:25:09.000 --> 00:25:12.000]  以致我們能夠在這個時代
[00:25:12.000 --> 00:25:14.000]  在我們所身處的每一個地方
[00:25:14.000 --> 00:25:15.000]  每一個時刻
[00:25:15.000 --> 00:25:21.000]  都能夠為主成為俗世青春
[00:25:21.000 --> 00:25:25.000]  讓我們同心低頭祈禱
[00:25:25.000 --> 00:25:28.000]  讓我們認定你是那位
[00:25:28.000 --> 00:25:30.000]  是不改變的主
[00:25:30.000 --> 00:25:34.000]  你是信實廣大的主
[00:25:34.000 --> 00:25:39.000]  在你裡面是沒有難成的事
[00:25:39.000 --> 00:25:41.000]  最後求你幫助我們
[00:25:41.000 --> 00:25:43.000]  去承擔自己的責任
[00:25:43.000 --> 00:25:47.000]  幫助我們緊緊地依靠你
[00:25:47.000 --> 00:25:51.000]  讓我們是為你而堅持
[00:25:51.000 --> 00:25:55.000]  讓我們也是靠你而堅持
[00:25:55.000 --> 00:25:59.000]  堅持是堅守誠信
[00:25:59.000 --> 00:26:03.000]  以致我們能夠在這個世界裡面
[00:26:03.000 --> 00:26:07.000]  成為一個真正有誠信的人
[00:26:07.000 --> 00:26:10.000]  求主你特別的來到私恩
[00:26:10.000 --> 00:26:12.000]  憐憫幫助我們
[00:26:12.000 --> 00:26:15.000]  聽我們眾人在你面前的祈禱
[00:26:15.000 --> 00:26:17.000]  奉耶穌的名祈求
[00:26:17.000 --> 00:26:18.000]  下門
