
[00:00:00.000 --> 00:00:03.200]  主持:我們一直都在看著以利亞的信息
[00:18:35.360 --> 00:18:38.840]  因為我是梁門唯一一個男丁
[00:18:38.840 --> 00:18:41.120]  媽媽經常說
[00:18:41.120 --> 00:18:42.520]  回到家裡很沮喪
[00:18:42.520 --> 00:18:47.760]  回到家裡一回到家裡就滿天神佛
[00:18:47.760 --> 00:18:49.000]  回到家裡很恐怖
[00:18:49.000 --> 00:18:50.800]  全部都是紅色燈
[00:18:50.800 --> 00:18:54.160]  神桌比飯桌還要多
[00:18:54.160 --> 00:18:55.720]  你一進入門口
[00:18:55.720 --> 00:18:58.920]  第一件事就是五方五土龍神
[00:18:58.920 --> 00:19:02.760]  地主進廚房又做軍
[00:19:02.760 --> 00:19:08.040]  去聽觀音、梁門祖先
[00:19:08.040 --> 00:19:13.200]  去到哪裡都是傳統的迷信
[00:19:13.200 --> 00:19:16.360]  最慘的是每逢過節
[00:19:16.360 --> 00:19:20.320]  我媽媽又在門口燒衣
[00:19:20.320 --> 00:19:21.480]  搞很多事情
[00:19:21.480 --> 00:19:23.680]  過節你基本上不想回去
[00:19:23.680 --> 00:19:29.720]  她又燒肉、煮雞、拜偶像
[00:19:29.720 --> 00:19:31.280]  你不是害怕
[00:19:31.280 --> 00:19:33.040]  你吃飽了才行
[00:19:33.040 --> 00:19:36.320]  看見就殺光那些邪靈
[00:19:36.320 --> 00:19:38.720]  但是你不同意她所做
[00:19:38.720 --> 00:19:39.360]  所以很慘
[00:19:39.360 --> 00:19:41.440]  過節你又不想回家
[00:19:41.440 --> 00:19:46.880]  你表達自己跟偶像斷絕關係
[00:19:46.880 --> 00:19:48.680]  但是又很沮喪
[00:19:48.680 --> 00:19:51.760]  所以就躲起來
[00:19:51.760 --> 00:19:55.880]  令聖低潮整個星期
[00:19:55.880 --> 00:19:58.720]  但是上帝怎樣把她抽出來
[00:19:58.720 --> 00:19:59.840]  一會兒一邊說的時候
[00:19:59.840 --> 00:20:01.520]  我跟大家分享
[00:20:01.520 --> 00:20:04.160]  我想跟你說個結果
[00:20:04.160 --> 00:20:09.360]  我媽媽十幾年前信了主
[00:20:09.360 --> 00:20:11.840]  是我親自帶她信耶穌
[00:20:11.840 --> 00:20:16.800]  兼我跟她親手一年後為她施浸
[00:20:16.800 --> 00:20:20.440]  我媽媽九年前已經離世
[00:20:20.440 --> 00:20:21.920]  回到天家
[00:20:21.920 --> 00:20:23.040]  但是她信了主之後
[00:20:23.040 --> 00:20:25.360]  一直在教會侍奉
[00:20:25.360 --> 00:20:29.320]  直到她沒能力侍奉為止
[00:20:29.320 --> 00:20:30.680]  她甚至跟我一起
[00:20:30.680 --> 00:20:32.800]  因為我媽媽是客家人
[00:20:32.800 --> 00:20:35.800]  因為我不懂得聽客家話
[00:20:35.800 --> 00:20:37.280]  不懂得說
[00:20:37.280 --> 00:20:38.720]  但是我媽媽懂
[00:20:38.720 --> 00:20:41.120]  所以當我去服侍老人家的時候
[00:20:41.120 --> 00:20:44.400]  她跟著我去做我的翻譯
[00:20:44.400 --> 00:20:47.400]  是帶著幾個婆婆信著
[00:20:47.400 --> 00:20:49.240]  但是為什麼會有這樣的
[00:20:49.240 --> 00:20:51.640]  當然詳細我有機會跟大家分享
[00:20:51.640 --> 00:20:53.840]  在我靈命最低潮的時候
[00:20:53.840 --> 00:20:55.160]  我覺得上帝不信實
[00:20:55.160 --> 00:20:56.440]  為什麼我信耶穌
[00:20:56.440 --> 00:20:59.880]  又說你和你一家都必然得救
[00:20:59.880 --> 00:21:01.680]  為什麼只剩下我媽媽
[00:21:01.680 --> 00:21:03.120]  不放過她
[00:21:03.120 --> 00:21:05.280]  要她落地獄
[00:21:05.280 --> 00:21:06.960]  心裡面也是這樣想
[00:21:06.960 --> 00:21:10.760]  但是上帝怎樣幫助伊利亞
[00:21:10.760 --> 00:21:11.880]  也怎樣幫助我
[00:21:11.880 --> 00:21:13.120]  我想第一件事
[00:21:13.120 --> 00:21:15.000]  我們要了解的就是
[00:21:15.000 --> 00:21:16.800]  首先我們要知道
[00:21:16.800 --> 00:21:19.400]  你靈明軟弱回想起
[00:21:19.400 --> 00:21:20.760]  靈性低潮的時候
[00:21:20.760 --> 00:21:24.040]  是什麼原因
[00:21:24.040 --> 00:21:25.640]  你看看上帝
[00:21:25.640 --> 00:21:27.680]  要看任何的《色經》書上說的
[00:21:27.680 --> 00:21:28.480]  上帝就是
[00:21:28.480 --> 00:21:34.160]  伊利亞剛剛鬥完巴黎的先知
[00:21:34.160 --> 00:21:35.640]  筋疲力盡又走了這麼久
[00:21:35.640 --> 00:21:37.400]  他需要的是
[00:21:37.400 --> 00:21:43.440]  在肉體上能夠充實自己
[00:21:43.440 --> 00:21:45.760]  這個帶給我們看一件很重要的事
[00:21:45.760 --> 00:21:47.080]  當我們靈明軟弱的時候
[00:21:47.080 --> 00:21:49.040]  會不會我們都看回
[00:21:49.040 --> 00:21:52.600]  現在我們面對的是什麼最重要的光景
[00:21:52.600 --> 00:21:56.800]  是靈明還是有其他東西影響你靈明呢
[00:21:56.800 --> 00:22:00.960]  今天早上我和Angela師母一起祈禱
[00:22:00.960 --> 00:22:02.760]  Angela師母也和我們分享
[00:22:02.760 --> 00:22:04.800]  她媽媽在香港身體軟弱
[00:22:04.800 --> 00:22:06.080]  她也說了一句
[00:22:06.080 --> 00:22:08.160]  真的很真實
[00:22:08.160 --> 00:22:10.760]  她說當你身體不行的時候
[00:22:10.760 --> 00:22:12.360]  你看很多東西
[00:22:12.360 --> 00:22:15.120]  都很負面
[00:22:15.120 --> 00:22:16.080]  這是很真實的
[00:22:16.080 --> 00:22:17.440]  你怎樣叫他靈明好呢
[00:22:17.440 --> 00:22:20.080]  如果他身體不行的話
[00:22:20.080 --> 00:22:21.440]  同樣地
[00:22:21.440 --> 00:22:24.000]  如果你婚姻不行的話
[00:22:24.000 --> 00:22:26.800]  是不是你靈明會很高漲呢
[00:22:26.800 --> 00:22:28.520]  我真的覺得未必會
[00:22:28.520 --> 00:22:29.600]  如果是的話
[00:22:29.600 --> 00:22:31.920]  我覺得就是上帝要你
[00:22:31.920 --> 00:22:35.680]  快點去處理好自己的婚姻
[00:22:35.680 --> 00:22:39.600]  你和人的關係不好的時候
[00:22:39.600 --> 00:22:41.480]  你怎樣會靈明高漲呢
[00:22:41.480 --> 00:22:43.000]  你當然有些東西在影響你
[00:22:43.000 --> 00:22:44.440]  可能是經濟方面
[00:22:44.440 --> 00:22:46.360]  你快要面對破產
[00:22:46.360 --> 00:22:48.600]  可能激發你更加愛主未定
[00:22:48.600 --> 00:22:49.480]  我不知道
[00:22:49.480 --> 00:22:58.080]  但有些東西阻礙你靈明的情況
[00:22:58.080 --> 00:23:00.280]  上帝說會不會我們學習
[00:23:00.280 --> 00:23:05.280]  要先去處理那些東西
[00:23:05.280 --> 00:23:08.640]  有些東西起因不一定是靈明
[00:23:08.640 --> 00:23:10.000]  剛才我講到的是
[00:23:10.000 --> 00:23:13.440]  第一次會有一些burn out
[00:23:13.440 --> 00:23:16.240]  通常都是罵教會
[00:23:16.240 --> 00:23:17.440]  沒有人性
[00:23:17.440 --> 00:23:19.360]  不斷叫人做事
[00:23:19.360 --> 00:23:21.920]  但有時會想
[00:23:21.920 --> 00:23:24.680]  你不是要頂著全部都要say no
[00:23:24.680 --> 00:23:29.520]  但自己都要學去優先處理
[00:23:29.520 --> 00:23:31.120]  你要記住
[00:23:31.120 --> 00:23:34.040]  你不應該害怕那些
[00:23:34.040 --> 00:23:36.520]  能夠毀滅你的肉體的人
[00:23:36.520 --> 00:23:39.560]  不是說牧師會毀掉你的肉體
[00:23:39.560 --> 00:23:41.360]  耶穌這樣說
[00:23:41.360 --> 00:23:44.480]  你要害怕能夠毀滅靈魂的人
[00:23:44.480 --> 00:23:46.240]  我們都是向上帝交仗
[00:23:46.240 --> 00:23:48.800]  我們不是向人交仗
[00:23:48.800 --> 00:23:51.520]  我們要伺服是向上帝
[00:23:51.520 --> 00:23:54.160]  不是要討好任何人
[00:23:54.160 --> 00:23:55.880]  所以我們要處理的就是
[00:23:55.880 --> 00:23:57.320]  侍奉裡面會不會有些東西
[00:23:57.320 --> 00:24:00.080]  我們需要去放下
[00:24:00.080 --> 00:24:04.120]  有些東西我們需要去prioritize
[00:24:04.120 --> 00:24:07.040]  以致我們能夠有空間去伺服
[00:24:07.040 --> 00:24:09.320]  有空間去享受
[00:24:09.320 --> 00:24:11.720]  上帝在當中的服侍
[00:24:11.720 --> 00:24:14.400]  同樣地當我自己去思想的時候
[00:24:14.400 --> 00:24:16.080]  上帝提醒我一件事
[00:24:16.080 --> 00:24:19.960]  可能媽媽現在最需要的是什麼
[00:24:19.960 --> 00:24:23.600]  我媽媽一直都血壓高
[00:24:23.600 --> 00:24:26.240]  她發現血壓高之前
[00:24:26.240 --> 00:24:29.040]  曾經去到二百高壓的時候
[00:24:29.040 --> 00:24:30.640]  低壓一百六十
[00:24:30.640 --> 00:24:32.640]  即是爆血管
[00:24:32.640 --> 00:24:34.320]  所以要看醫生
[00:24:34.320 --> 00:24:37.080]  媽媽當時都很怕死
[00:24:37.080 --> 00:24:39.440]  我想到一件事
[00:24:39.440 --> 00:24:44.480]  原來媽媽不斷硬攻她是沒有用的
[00:24:44.480 --> 00:24:50.360]  她最面對的就是怕死和面對身體
[00:24:50.360 --> 00:24:51.480]  我可不可以學一下
[00:24:51.480 --> 00:24:53.960]  除了要為她信主祈禱之外
[00:24:53.960 --> 00:24:57.120]  我為她身體去禱告
[00:24:57.120 --> 00:24:58.800]  我學會了一件事
[00:24:58.800 --> 00:25:00.760]  原來關心的不單是她的靈魂
[00:25:00.760 --> 00:25:04.760]  但現在她最需要的是身體
[00:25:04.760 --> 00:25:06.960]  處理身體健康
[00:25:06.960 --> 00:25:08.240]  所以我就開始為她祈禱
[00:25:08.240 --> 00:25:09.280]  上帝就會動手
[00:25:09.280 --> 00:25:11.120]  我一會兒分享一下如何動手
[00:25:11.120 --> 00:25:13.800]  但我相信你現在這一刻可能要處理
[00:25:13.800 --> 00:25:15.360]  如果你靈命低潮的話
[00:25:15.360 --> 00:25:17.240]  急需
[00:25:17.240 --> 00:25:20.600]  上帝也提醒以利亞
[00:25:20.600 --> 00:25:24.280]  你現在靈命剛竟軟弱
[00:25:24.280 --> 00:25:27.240]  為什麼會這樣
[00:25:27.240 --> 00:25:30.480]  就和剛才說處理急需一樣
[00:25:30.480 --> 00:25:33.040]  上帝問以利亞兩次
[00:25:33.040 --> 00:25:35.400]  第九節和第十三節
[00:25:35.400 --> 00:25:39.920]  以利亞,你在這裏做什麼
[00:25:39.920 --> 00:25:43.240]  大家是否很熟悉這句說話
[00:25:43.240 --> 00:25:45.480]  當亞當夏娃犯罪之後
[00:25:45.480 --> 00:25:47.160]  他們躲起來
[00:25:47.160 --> 00:25:49.400]  上帝就問一個問題
[00:25:49.400 --> 00:25:54.840]  亞當,你在那裏
[00:25:54.840 --> 00:25:58.440]  當那個人殺了阿伯之後
[00:25:58.440 --> 00:26:00.320]  上帝就問那個人
[00:26:00.320 --> 00:26:06.400]  你的兄弟在那裏
[00:26:06.400 --> 00:26:08.760]  大家知不知道上帝問這些問題
[00:26:08.760 --> 00:26:09.880]  是否上帝不知道
[00:26:09.880 --> 00:26:11.240]  上帝當問摩西
[00:26:11.240 --> 00:26:14.200]  你手中拿著的是什麼
[00:26:14.200 --> 00:26:16.520]  他們藏起來
[00:26:16.520 --> 00:26:17.600]  上帝看不到
[00:26:17.600 --> 00:26:18.840]  不是的
[00:26:18.840 --> 00:26:21.600]  為什麼上帝要問這個問題
[00:26:21.600 --> 00:26:24.040]  上帝問問題不是因為他不知道
[00:26:24.040 --> 00:26:27.000]  上帝不是因為不知道亞當躲在哪裏
[00:26:27.000 --> 00:26:29.800]  不知道以利亞躲在一個洞裏找不到他
[00:26:29.800 --> 00:26:31.680]  不是的
[00:26:31.680 --> 00:26:40.680]  上帝問問題是因為上帝想你去正視這條問題的答案
[00:26:40.680 --> 00:26:44.840]  你看看耶穌基督問西門彼得
[00:26:44.840 --> 00:26:48.240]  你愛我比這些更深嗎
[00:26:48.240 --> 00:26:52.760]  你猜耶穌知不知道西門彼得是否真的愛他
[00:26:52.760 --> 00:26:53.680]  為什麼耶穌要這樣問呢
[00:26:53.680 --> 00:26:55.880]  大家都知道耶穌想要他重新建立
[00:26:55.880 --> 00:26:57.320]  所以西門彼得
[00:26:57.320 --> 00:27:00.280]  耶穌問了三次之後覺得很煩
[00:27:00.280 --> 00:27:03.360]  他說主你是無所不知的
[00:27:03.360 --> 00:27:05.720]  西門彼得真的很聰明
[00:27:05.720 --> 00:27:06.800]  主你是無所不知
[00:27:06.800 --> 00:27:08.440]  你怎會不知道我愛不愛你
[00:27:08.440 --> 00:27:09.680]  但我想告訴你
[00:27:09.680 --> 00:27:11.720]  我真的愛你
[00:27:11.720 --> 00:27:14.400]  但我愛你只能用人的愛愛你
[00:27:14.400 --> 00:27:19.040]  因為我的愛是不完全的
[00:27:19.040 --> 00:27:21.360]  耶穌問這些問題
[00:27:21.360 --> 00:27:25.920]  就是要我們去反省我們的剛濟
[00:27:25.920 --> 00:27:32.880]  這也是我們當靈命軟弱時問自己的問題
[00:27:32.880 --> 00:27:35.200]  為什麼我們會弄成這樣
[00:27:35.200 --> 00:27:37.480]  為什麼我會不想見上帝
[00:27:37.480 --> 00:27:40.440]  為什麼我會覺得上帝離我這麼遠
[00:27:40.440 --> 00:27:45.240]  這就是值得我們去反省去問
[00:27:45.240 --> 00:27:49.640]  第三 回顧過去
[00:27:49.640 --> 00:27:54.080]  上帝引領他去到荷里山
[00:27:54.080 --> 00:27:55.840]  荷里山是什麼山大家都知道
[00:27:55.840 --> 00:27:58.480]  大家知不知道
[00:27:58.480 --> 00:28:00.120]  如果上帝要顯現給伊利亞
[00:28:00.120 --> 00:28:01.960]  有時我們都會問一個問題
[00:28:01.960 --> 00:28:03.320]  為什麼上帝要做這些事
[00:28:03.320 --> 00:28:04.560]  不會萬無目的
[00:28:04.560 --> 00:28:05.720]  那裡有這麼多山
[00:28:05.720 --> 00:28:07.520]  可以去加密山
[00:28:07.520 --> 00:28:09.280]  很多山都可以去
[00:28:09.280 --> 00:28:11.520]  或者任何一個地方都可以向他顯現
[00:28:11.520 --> 00:28:13.840]  為什麼要引領他去荷里山
[00:28:13.840 --> 00:28:14.840]  大家都知道
[00:28:14.840 --> 00:28:16.080]  荷里山就是洗禮山
[00:28:16.080 --> 00:28:19.960]  就是摩西當領受上帝的呼召
[00:28:19.960 --> 00:28:23.480]  要帶領以色的人繼續過曠野
[00:28:23.480 --> 00:28:29.880]  攀爆十界 要他們與上帝敬畏上帝
[00:28:29.880 --> 00:28:32.160]  也是以色列人反叛
[00:28:32.160 --> 00:28:34.680]  大家記得亞倫
[00:28:34.680 --> 00:28:38.400]  與一群百姓開始拜金牛獨的時候
[00:28:38.400 --> 00:28:41.560]  摩西下來路窄法板
[00:28:41.560 --> 00:28:44.680]  這都是上帝提醒我們
[00:28:44.680 --> 00:28:49.880]  提醒伊利亞一件很重要的事
[00:28:49.880 --> 00:28:54.480]  不一定我們侍奉上帝做任何事
[00:28:54.480 --> 00:28:58.480]  那群受眾一定會聽你的話
[00:28:58.480 --> 00:29:01.120]  你看看荷里山是怎樣的山
[00:29:01.120 --> 00:29:03.680]  當摩西走了一陣子後
[00:29:03.680 --> 00:29:07.720]  百姓就離棄上帝
[00:29:07.720 --> 00:29:10.760]  有很多事不是我們所想的
[00:29:10.760 --> 00:29:12.240]  是這樣的
[00:29:12.240 --> 00:29:15.280]  你以為殺光巴黎的先知
[00:29:15.280 --> 00:29:21.680]  椰水別 阿蝦 畢熱星的人就會回轉歸向上帝嗎
[00:29:21.680 --> 00:29:24.080]  不一定
[00:29:24.080 --> 00:29:28.920]  他叫我們看以前上帝是怎樣呼召 如何應許摩西
[00:29:28.920 --> 00:29:36.440]  今天也會同樣地呼召和應許你
[00:29:36.440 --> 00:29:38.840]  這個很值得我們思想
[00:29:38.840 --> 00:29:41.400]  當時我自己躲起來想
[00:29:41.400 --> 00:29:49.280]  我會想到過去日子上帝有沒有規附過我
[00:29:49.280 --> 00:29:51.560]  或者有沒有不信實過
[00:29:51.560 --> 00:29:53.320]  或者當我覺得不信實的時候
[00:29:53.320 --> 00:29:56.480]  後來上帝是怎樣幫我解決
[00:29:56.480 --> 00:29:59.560]  這個也是值得我們思想的
[00:29:59.560 --> 00:30:01.840]  當你退下來想一想
[00:30:01.840 --> 00:30:04.960]  回想當你信主或甚至信主前
[00:30:04.960 --> 00:30:06.000]  一直到現在
[00:30:06.000 --> 00:30:10.120]  上帝是否真的不信實
[00:30:10.120 --> 00:30:13.280]  有時候我會跟太太說
[00:30:13.280 --> 00:30:16.760]  我對祂好九百九十九樣
[00:30:16.760 --> 00:30:19.040]  只有一件事 第一千次
[00:30:19.040 --> 00:30:20.200]  有些事對祂不好
[00:30:20.200 --> 00:30:22.600]  祂就覺得我不信實
[00:30:22.600 --> 00:30:26.600]  人對上帝也是這樣
[00:30:26.600 --> 00:30:29.000]  God give and forgive
[00:30:29.000 --> 00:30:31.480]  Man get and forget
[00:30:31.480 --> 00:30:33.640]  就是這樣
[00:30:33.640 --> 00:30:36.560]  上帝保守你有生命氣息
[00:30:36.560 --> 00:30:39.160]  有好工作 有好家庭
[00:30:39.160 --> 00:30:41.280]  你覺得是諷刺的
[00:30:41.280 --> 00:30:42.000]  take it for granted
[00:30:42.000 --> 00:30:44.040]  但上帝只有一件事
[00:30:44.040 --> 00:30:45.960]  你覺得上條氣不順的話
[00:30:45.960 --> 00:30:49.320]  上帝就不信實
[00:30:49.320 --> 00:30:53.920]  上帝帶以利亞看荷里山
[00:30:53.920 --> 00:30:55.560]  以色列人的過去
[00:30:55.560 --> 00:30:58.200]  上帝有沒有規附過以色列人
[00:30:58.200 --> 00:31:01.800]  有沒有規附過他們的先知
[00:31:01.800 --> 00:31:04.200]  這個就是上帝要提醒我們
[00:31:04.200 --> 00:31:07.240]  問我們會否思想以往
[00:31:07.240 --> 00:31:09.840]  上帝帶我們走的路程
[00:31:09.840 --> 00:31:12.080]  今天我們來到這裏
[00:31:12.080 --> 00:31:15.200]  上帝有沒有規附過我們
[00:31:15.200 --> 00:31:16.200]  第四件事
[00:31:16.200 --> 00:31:18.120]  我覺得這是我自己的領受
[00:31:18.120 --> 00:31:19.360]  很多人解釋這件經文
[00:31:19.360 --> 00:31:21.360]  就是為何上帝用微小的聲音
[00:31:21.360 --> 00:31:24.600]  向他說話之前地震、風吹、地裂
[00:31:24.600 --> 00:31:25.840]  上帝不在當中
[00:31:25.840 --> 00:31:27.000]  我自己看到的
[00:31:27.000 --> 00:31:28.600]  我自己領受的就是
[00:31:28.600 --> 00:31:36.400]  上帝是在破除以利亞對上帝看法的盲點
[00:31:36.400 --> 00:31:39.360]  大家記得上一次我們說過
[00:31:39.360 --> 00:31:42.840]  以利亞去了窮寡婦的家
[00:31:42.840 --> 00:31:44.000]  窮寡婦的兒子死了
[00:31:44.000 --> 00:31:45.280]  以利亞祈禱
[00:31:45.280 --> 00:31:47.200]  神就醫治
[00:31:47.200 --> 00:31:52.440]  然後窮寡婦和兒子將榮耀歸給上帝
[00:31:52.440 --> 00:31:57.360]  這是感謝主的現況
[00:31:57.360 --> 00:32:00.480]  但這條不是方程式
[00:32:00.480 --> 00:32:02.640]  當以利亞同樣地去到加密山
[00:32:02.640 --> 00:32:04.240]  為主做更大的事
[00:32:04.240 --> 00:32:07.000]  也是小題大做
[00:32:07.000 --> 00:32:07.920]  有些事不妥
[00:32:07.920 --> 00:32:09.640]  於是整個僕人出來
[00:32:09.640 --> 00:32:10.440]  搞定了
[00:32:10.440 --> 00:32:16.560]  於是應該是受眾高舉讚美榮耀上帝
[00:32:16.560 --> 00:32:19.160]  這條方程式應該是這樣
[00:32:19.160 --> 00:32:21.440]  我祈禱上帝應允
[00:32:21.440 --> 00:32:22.440]  為母親禱告
[00:32:22.440 --> 00:32:25.400]  應該母親是信主
[00:32:25.400 --> 00:32:28.960]  祈禱了二十多年
[00:32:28.960 --> 00:32:32.840]  但會不會這只是我們人看上帝的方程式
[00:32:32.840 --> 00:32:37.320]  我稱之為God made in the image of man
[00:32:37.320 --> 00:32:40.960]  即是上帝是人的形象所造
[00:32:40.960 --> 00:32:42.800]  我們有個形象
[00:32:42.800 --> 00:32:44.160]  上帝應該是這樣
[00:32:44.160 --> 00:32:46.200]  我們就把上帝放進盒子裡
[00:32:46.200 --> 00:32:50.640]  把上帝放進我自己創造的盒子裡
[00:32:50.640 --> 00:32:52.520]  上帝應該是這樣
[00:32:52.520 --> 00:32:57.640]  我祈禱上帝就應該去應允我
[00:32:57.640 --> 00:33:01.080]  但上帝給以利亞看到一樣很重要的事
[00:33:01.080 --> 00:33:04.760]  以往對摩西是山崩地裂
[00:33:04.760 --> 00:33:06.280]  風吹
[00:33:06.280 --> 00:33:08.600]  以前我看出Indiana Jones
[00:33:08.600 --> 00:33:13.360]  結尾時的Ark
[00:33:13.360 --> 00:33:15.760]  上帝來了地震風吹
[00:33:15.760 --> 00:33:19.240]  這是人的方程式
[00:33:19.240 --> 00:33:21.800]  但上帝說不是
[00:33:21.800 --> 00:33:24.320]  我要做紳士
[00:33:24.320 --> 00:33:27.080]  你沒想過我向你說話
[00:33:27.080 --> 00:33:29.640]  是用最微小的聲音
[00:33:29.640 --> 00:33:32.800]  上帝是可以用不同的方法
[00:33:32.800 --> 00:33:34.640]  用不同的方式
[00:33:34.640 --> 00:33:38.160]  用不同的回應
[00:33:38.160 --> 00:33:41.280]  當我為媽媽的健康禱告
[00:33:41.280 --> 00:33:43.160]  當然要祈禱才行
[00:33:43.160 --> 00:33:45.000]  靈命康復
[00:33:45.000 --> 00:33:48.040]  上帝就會出手
[00:33:48.040 --> 00:33:51.800]  有一天收到電話
[00:33:51.800 --> 00:33:54.160]  警察打來
[00:33:54.160 --> 00:33:58.760]  我媽媽去晨運時滾下山
[00:33:58.760 --> 00:34:02.520]  跌斷了一隻腳
[00:34:02.520 --> 00:34:04.680]  人看來
[00:34:04.680 --> 00:34:05.400]  有沒有搞錯
[00:34:05.400 --> 00:34:07.720]  你說媽媽健康禱告
[00:34:07.720 --> 00:34:08.920]  更壞
[00:34:08.920 --> 00:34:12.200]  神為何不信實
[00:34:12.200 --> 00:34:13.280]  但當我看這件事時
[00:34:13.280 --> 00:34:16.840]  我看到上帝的作為
[00:34:16.840 --> 00:34:17.920]  媽媽因為糖尿病
[00:34:17.920 --> 00:34:19.840]  入醫院跌斷了腳要做手術
[00:34:19.840 --> 00:34:20.640]  因為有糖尿病
[00:34:20.640 --> 00:34:24.080]  所以很難埋口傷口
[00:34:24.080 --> 00:34:27.880]  醫生說要留院一個月
[00:34:27.880 --> 00:34:30.840]  我聽到後馬上感謝上帝
[00:34:30.840 --> 00:34:31.920]  不是因為她跌斷了腳
[00:34:31.920 --> 00:34:33.440]  感謝上帝
[00:34:33.440 --> 00:34:36.440]  是因為她扎住了一隻腳
[00:34:36.440 --> 00:34:37.680]  當我去醫院看她時
[00:34:37.680 --> 00:34:40.560]  斷了一隻腳
[00:34:40.560 --> 00:34:41.640]  斷了一隻腳
[00:34:41.640 --> 00:34:46.240]  醫生說要我留院一個月
[00:34:46.240 --> 00:34:47.640]  不能動
[00:34:47.640 --> 00:34:48.520]  我心裏想
[00:34:48.520 --> 00:34:50.600]  感謝上帝
[00:34:50.600 --> 00:34:52.000]  以前一提起耶穌
[00:34:52.000 --> 00:34:53.160]  你馬上離開
[00:34:53.160 --> 00:34:55.320]  現在還能離開
[00:34:55.320 --> 00:34:58.040]  我不會硬攻
[00:34:58.040 --> 00:35:00.360]  我只是跟媽媽說
[00:35:00.360 --> 00:35:01.800]  我們每天來
[00:35:01.800 --> 00:35:03.840]  我和我妹妹隔天去
[00:35:03.840 --> 00:35:05.440]  幫她抹身
[00:35:05.440 --> 00:35:07.720]  幫她買東西給她吃
[00:35:07.720 --> 00:35:08.800]  帶湯給她喝
[00:35:08.800 --> 00:35:10.040]  服侍她
[00:35:10.040 --> 00:35:12.920]  並且為她祈禱
[00:35:12.920 --> 00:35:16.480]  我媽媽為你祈禱
[00:35:16.480 --> 00:35:19.160]  長話短說
[00:35:19.160 --> 00:35:20.280]  三十天後
[00:35:20.280 --> 00:35:22.640]  當我媽媽出院回家
[00:35:22.640 --> 00:35:24.840]  一個星期後
[00:35:24.840 --> 00:35:27.600]  我回到她的家
[00:35:27.600 --> 00:35:30.520]  帶著我媽媽順著
[00:35:30.520 --> 00:35:33.360]  當時我和我媽媽說
[00:35:33.360 --> 00:35:35.440]  她說願意決志
[00:35:35.440 --> 00:35:37.440]  我和我媽媽說
[00:35:37.440 --> 00:35:38.560]  你兒子做牧師
[00:35:38.560 --> 00:35:41.480]  不要給我們面子信耶穌
[00:35:41.480 --> 00:35:42.560]  我很害怕
[00:35:42.560 --> 00:35:45.800]  因為我服侍他
[00:35:45.800 --> 00:35:47.960]  但我媽媽說
[00:35:47.960 --> 00:35:50.560]  我第一次見我媽媽流著眼淚
[00:35:50.560 --> 00:35:51.960]  在我面前說
[00:35:51.960 --> 00:35:54.960]  兒子,我是一個罪人
[00:35:54.960 --> 00:36:00.080]  我需要耶穌
[00:36:00.080 --> 00:36:03.200]  根本不是我帶著我媽媽順著
[00:36:03.200 --> 00:36:05.960]  是上帝聽禱告
[00:36:05.960 --> 00:36:09.800]  催逼她去順著
[00:36:09.800 --> 00:36:11.440]  她後來說出來
[00:36:11.440 --> 00:36:13.560]  滾下山去,撿回一條命
[00:36:13.560 --> 00:36:19.600]  她覺得有神的心意在當中
[00:36:19.600 --> 00:36:23.280]  我一直祈禱希望上帝叫她信耶穌
[00:36:23.280 --> 00:36:25.400]  我沒想過上帝要推她下山
[00:36:25.400 --> 00:36:29.600]  讓她能順著
[00:36:29.600 --> 00:36:31.840]  我相信是上帝的工作
[00:36:31.840 --> 00:36:32.880]  我不是叫你祈禱
[00:36:32.880 --> 00:36:37.560]  叫你家人遇到什麼意外
[00:36:37.560 --> 00:36:38.440]  如果你這樣想的話
[00:36:38.440 --> 00:36:39.560]  這是你的方程式
[00:36:39.560 --> 00:36:41.520]  上帝未必會這樣做
[00:36:41.520 --> 00:36:43.320]  上帝會用不同的方式
[00:36:43.320 --> 00:36:44.800]  做不同的事
[00:36:44.800 --> 00:36:46.240]  上帝顯明給我看
[00:36:46.240 --> 00:36:47.720]  也給以利亞看
[00:36:47.720 --> 00:36:50.640]  祂有祂的方法
[00:36:50.640 --> 00:36:56.920]  因為我們的上帝比我們大很多
[00:36:56.920 --> 00:37:00.000]  有時候看我們的上帝
[00:37:00.000 --> 00:37:02.360]  不要太狹隘
[00:37:02.360 --> 00:37:06.360]  將上帝放在一個盒子裡
[00:37:06.360 --> 00:37:08.520]  無論你什麼宗派背景
[00:37:08.520 --> 00:37:12.120]  什麼信仰的經歷
[00:37:12.120 --> 00:37:14.080]  這些都是上帝給你經歷的
[00:37:14.080 --> 00:37:17.440]  但這不是你的方程式
[00:37:17.440 --> 00:37:18.680]  我們要開放的是
[00:37:18.680 --> 00:37:20.560]  上帝會有其他的工作
[00:37:20.560 --> 00:37:23.120]  在不同人生命裡發生
[00:37:23.120 --> 00:37:27.800]  不僅僅是你所看到的
[00:37:27.800 --> 00:37:29.000]  我們要破除這個盲點
[00:37:29.000 --> 00:37:33.320]  正如上帝給以利亞看到的盲點一樣
[00:37:33.320 --> 00:37:36.080]  當然上帝也重新確立她
[00:37:36.080 --> 00:37:39.920]  你看看上帝有多有趣
[00:37:39.920 --> 00:37:42.000]  以利亞想著要拯救以色列人
