
[00:00:00.000 --> 00:00:04.040]  既然梁化堂要慶祝這個六十周年的傳禧
[00:17:49.960 --> 00:17:53.200]  我們紀念那位的主復活
[00:17:53.200 --> 00:17:54.360]  復活的意思是
[00:17:54.360 --> 00:17:56.800]  祂能夠勝過死亡罪惡
[00:17:56.800 --> 00:17:59.240]  或者是魔鬼的權勢
[00:17:59.240 --> 00:18:00.960]  祂今天活著
[00:18:00.960 --> 00:18:03.200]  祂和我們一起去同行
[00:18:03.200 --> 00:18:08.000]  祂也承擔了我們所有的罪責問題
[00:18:08.000 --> 00:18:10.920]  而當我們可能每個月一次
[00:18:10.920 --> 00:18:13.400]  我們一起有聖餐禮的時間
[00:18:13.400 --> 00:18:14.800]  聖餐禮
[00:18:14.800 --> 00:18:15.640]  那個
[00:18:15.640 --> 00:18:17.080]  就是另外一個名稱
[00:18:17.080 --> 00:18:18.760]  叫做「祝謝餐」
[00:18:18.760 --> 00:18:21.560]  而「祝謝」的原文
[00:18:21.560 --> 00:18:23.440]  和「凡是謝恩」
[00:18:23.440 --> 00:18:26.200]  那個謝恩的原文是相同的
[00:18:26.200 --> 00:18:27.200]  說的是
[00:18:27.200 --> 00:18:28.360]  我們透過聖餐
[00:18:28.360 --> 00:18:31.640]  不是只是純粹紀念耶穌基督在當中
[00:18:31.640 --> 00:18:33.960]  我們不是只是說大家在分享
[00:18:33.960 --> 00:18:35.760]  耶穌基督的聖體保全
[00:18:35.760 --> 00:18:37.640]  我們透過這個聖餐
[00:18:37.640 --> 00:18:40.400]  我們是向著上帝
[00:18:40.400 --> 00:18:41.880]  給過我們的
[00:18:41.880 --> 00:18:43.480]  無論創造、拯救
[00:18:43.480 --> 00:18:44.720]  或者教會
[00:18:44.720 --> 00:18:46.440]  各方面的恩典
[00:18:46.440 --> 00:18:49.800]  我們去表達那種的感謝
[00:18:49.800 --> 00:18:51.960]  天國未完全降臨的
[00:18:51.960 --> 00:18:54.560]  這個未來未完全臨在的
[00:18:54.560 --> 00:18:57.560]  而教會就是一個謝恩的群體
[00:18:57.560 --> 00:18:59.240]  讓我們可以
[00:18:59.240 --> 00:19:02.320]  即使在天國未完全臨在
[00:19:02.320 --> 00:19:05.920]  即使邪惡仍然存在的世界裡面
[00:19:05.920 --> 00:19:09.320]  我們仍然記得上帝的臨在
[00:19:09.320 --> 00:19:13.360]  我們仍然去記得這個上帝是多麼重要
[00:19:13.360 --> 00:19:16.800]  祂是帶來我們的生命的泉源
[00:19:16.800 --> 00:19:17.920]  快樂的泉源
[00:19:17.920 --> 00:19:21.240]  以致說好像我們去期盼著
[00:19:21.240 --> 00:19:23.320]  將來的一個旅行一樣
[00:19:23.320 --> 00:19:25.560]  我們這麼記掛著的時候
[00:19:25.560 --> 00:19:29.160]  影響著我們今天的心情
[00:19:29.160 --> 00:19:32.000]  影響著我們如何去行事為人
[00:19:32.000 --> 00:19:35.320]  我相信這個是保羅在這段經文裡面
[00:19:35.320 --> 00:19:38.040]  給過貼實來的教會
[00:19:38.040 --> 00:19:43.040]  也給了我們今天基督徒的生活的秘訣
[00:19:43.040 --> 00:19:46.240]  在裡面所說的不只是個人
[00:19:46.240 --> 00:19:49.280]  更加是說我們一班的基督徒
[00:19:49.280 --> 00:19:52.840]  如何在教會當中向上帝去謝恩
[00:19:52.840 --> 00:19:55.240]  如何去聆聽上帝
[00:19:55.240 --> 00:19:57.840]  藉著先知所傳講的說話
[00:19:57.840 --> 00:19:59.280]  當時的先知
[00:19:59.280 --> 00:20:01.400]  其實今天的傳道人
[00:20:01.400 --> 00:20:04.720]  其實都承擔起一種先知的職責
[00:20:04.720 --> 00:20:06.560]  不是說未卜先知
[00:20:06.560 --> 00:20:09.240]  是全講上帝的話語
[00:20:09.240 --> 00:20:11.080]  也都靠著上帝
[00:20:11.080 --> 00:20:13.960]  我們走在成聖的路上
[00:20:13.960 --> 00:20:16.040]  剛才說了這麼多
[00:20:16.040 --> 00:20:17.520]  說上帝的創造
[00:20:17.520 --> 00:20:19.240]  說基督的拯救
[00:20:19.240 --> 00:20:21.880]  說上帝來臨的盼望
[00:20:21.880 --> 00:20:22.800]  說天國
[00:20:22.800 --> 00:20:25.160]  說教會、聖餐等等
[00:20:25.160 --> 00:20:27.160]  這些是什麼呢?
[00:20:27.160 --> 00:20:31.120]  這些當然是聖經裡面所說上帝的工作等等
[00:20:31.120 --> 00:20:32.280]  但也都是
[00:20:32.280 --> 00:20:35.240]  正正是神學要學習的內容
[00:20:35.240 --> 00:20:37.160]  我由2005年開始
[00:20:37.160 --> 00:20:40.440]  在崇基神學院裡面去教書的時間
[00:20:40.440 --> 00:20:42.920]  就是每年都去講這些課題的
[00:20:42.920 --> 00:20:43.880]  到今天
[00:20:43.880 --> 00:20:44.720]  每一年
[00:20:44.720 --> 00:20:45.680]  每一次講
[00:20:45.680 --> 00:20:47.680]  都覺得是很有意思的
[00:20:47.680 --> 00:20:50.000]  因為神學教育其實
[00:20:50.000 --> 00:20:53.160]  不是單單只是
[00:20:53.160 --> 00:20:55.880]  牧者的一種專業的訓練
[00:20:55.880 --> 00:20:57.960]  更加是所有信徒
[00:20:57.960 --> 00:20:59.960]  信徒當然包括牧者
[00:20:59.960 --> 00:21:01.960]  的靈命的培育來的
[00:21:01.960 --> 00:21:05.080]  這個培育是包括思想上的培育
[00:21:05.080 --> 00:21:07.440]  幫助我們透過認識
[00:21:07.440 --> 00:21:10.160]  有關於上帝的創造、拯救
[00:21:10.160 --> 00:21:12.680]  天國、盼望、教會等等
[00:21:12.680 --> 00:21:14.040]  讓我們能夠
[00:21:14.040 --> 00:21:17.680]  讓上帝使我們心意更新而變化
[00:21:17.680 --> 00:21:20.960]  讓我們能夠更加體察上帝的恩典
[00:21:20.960 --> 00:21:22.760]  讓我們調教
[00:21:22.760 --> 00:21:25.400]  好像收音機調教的頻率一樣
[00:21:25.400 --> 00:21:26.880]  我們能夠收到
[00:21:26.880 --> 00:21:30.200]  上帝臨在的一些記號
[00:21:30.200 --> 00:21:35.880]  我們崇基神學院有一個口號
[00:21:35.880 --> 00:21:38.600]  或者這樣形容我們的神學訓練
[00:21:38.600 --> 00:21:41.640]  我們去培訓識見僕人
[00:21:41.640 --> 00:21:44.160]  僕人當然就是服侍上帝的人
[00:21:44.160 --> 00:21:46.680]  識見就是有一種眼光
[00:21:46.680 --> 00:21:47.760]  那種眼光
[00:21:47.760 --> 00:21:49.280]  那種了解
[00:21:49.280 --> 00:21:51.400]  是能夠去幫助他
[00:21:51.400 --> 00:21:53.640]  去服侍上帝的
[00:21:53.640 --> 00:21:56.000]  這種識見怎樣培訓出來
[00:21:56.000 --> 00:21:59.480]  正正是透過我們對聖經和神學的了解
[00:21:59.480 --> 00:22:01.440]  透過這些了解的時間
[00:22:01.440 --> 00:22:04.640]  讓我們不只是一些所謂的頭腦的知識
[00:22:04.640 --> 00:22:05.760]  不只是知識
[00:22:05.760 --> 00:22:07.560]  因為這些了解
[00:22:07.560 --> 00:22:10.880]  是幫助到我們在日常生活當中
[00:22:10.880 --> 00:22:13.240]  我們能夠去意識到
[00:22:13.240 --> 00:22:15.320]  我們的生命不是必然的
[00:22:15.320 --> 00:22:16.840]  我們能夠明白
[00:22:16.840 --> 00:22:19.080]  意識到耶穌基督的拯救
[00:22:19.080 --> 00:22:20.880]  不只是拯救了我們信了主
[00:22:20.880 --> 00:22:22.120]  我們就不需要去想了
[00:22:22.120 --> 00:22:24.800]  而是我們今天每時每刻
[00:22:24.800 --> 00:22:26.920]  都是需要耶穌基督的拯救
[00:22:26.920 --> 00:22:30.120]  需要恩信清義的恩典
[00:22:30.120 --> 00:22:32.120]  我們有了這些的識見
[00:22:32.120 --> 00:22:33.960]  有了這些了解的時間
[00:22:33.960 --> 00:22:35.720]  我們能夠感受到
[00:22:35.720 --> 00:22:37.520]  更加能夠感受到
[00:22:37.520 --> 00:22:39.840]  那位看不見的上帝的臨在
[00:22:39.840 --> 00:22:41.680]  我們能夠更加盼望
[00:22:41.680 --> 00:22:43.720]  祂快點再來
[00:22:43.720 --> 00:22:48.200]  神學其實就是信仰尋求理解
[00:22:48.200 --> 00:22:51.960]  這個理解是可以帶來那個經歷
[00:22:51.960 --> 00:22:58.040]  經歷可以引發我們對上帝那種的謝恩
[00:22:58.040 --> 00:23:01.320]  所以弟兄姊妹要常常喜樂
[00:23:01.320 --> 00:23:04.160]  不住地禱告凡事謝恩
[00:23:04.160 --> 00:23:07.200]  這個好像是很難做到的事情
[00:23:07.200 --> 00:23:10.000]  但是保羅叫我們去做
[00:23:10.000 --> 00:23:12.320]  不是叫貼實來家教會去做
[00:23:12.320 --> 00:23:14.960]  也都其實是叫我們去做
[00:23:14.960 --> 00:23:17.080]  事實上他講得很清楚
[00:23:17.080 --> 00:23:19.160]  這些不是你得閒就做一下
[00:23:19.160 --> 00:23:21.560]  常常喜樂不住地禱告
[00:23:21.560 --> 00:23:22.840]  凡事謝恩
[00:23:22.840 --> 00:23:26.520]  這個是上帝在基督耶穌裡
[00:23:26.520 --> 00:23:29.960]  向你們所定的旨意
[00:23:29.960 --> 00:23:32.920]  我們今天正正就要學習
[00:23:32.920 --> 00:23:35.120]  我們怎樣可以常常喜樂
[00:23:35.120 --> 00:23:37.360]  不住地禱告凡事謝恩
[00:23:37.360 --> 00:23:38.840]  因為這個是上帝
[00:23:38.840 --> 00:23:42.480]  藉著耶穌基督向我們所定的旨意
[00:23:42.480 --> 00:23:44.160]  怎樣可以做到
[00:23:44.160 --> 00:23:48.000]  我們要超越我們面對著的困難
[00:23:48.000 --> 00:23:50.080]  沒錯那些令我們敝偽的事情
[00:23:50.080 --> 00:23:51.280]  是很實在的
[00:23:51.280 --> 00:23:53.880]  可能我們離開了崇拜的地方的時候
[00:23:53.880 --> 00:23:56.760]  我們就是要面對著那些事情
[00:23:56.760 --> 00:24:00.400]  我們就是被那些事情纏繞著
[00:24:00.400 --> 00:24:02.560]  那些事情不會走了
[00:24:02.560 --> 00:24:04.920]  不會這麼簡單地消失了
[00:24:04.920 --> 00:24:06.240]  但是即使是這樣
[00:24:06.240 --> 00:24:08.840]  讓我們能夠記得
[00:24:08.840 --> 00:24:11.280]  我們跟其他人不同的地方
[00:24:11.280 --> 00:24:13.360]  或者我們這一班
[00:24:13.360 --> 00:24:14.840]  大英姊妹聚集在一起的
[00:24:14.840 --> 00:24:16.840]  大英姊妹相同的地方
[00:24:16.840 --> 00:24:19.520]  就是我們都是蒙因的罪人
[00:24:19.520 --> 00:24:20.320]  我們是罪人
[00:24:20.320 --> 00:24:22.000]  但是我們是蒙因的
[00:24:22.000 --> 00:24:26.480]  所以我們可以懷著一個
[00:24:26.480 --> 00:24:28.360]  一個平靜的心
[00:24:28.360 --> 00:24:30.880]  去面對著各樣的挑戰
[00:24:30.880 --> 00:24:33.120]  因為我們意識到
[00:24:33.120 --> 00:24:35.200]  這些一切都不是必然的
[00:24:35.200 --> 00:24:36.120]  我們意識到
[00:24:36.120 --> 00:24:39.040]  我們每時每刻都是依靠著上帝
[00:24:39.040 --> 00:24:39.920]  我們意識到
[00:24:39.920 --> 00:24:41.840]  原來上帝對我們來說
[00:24:41.840 --> 00:24:43.680]  是多麼息息相關
[00:24:43.680 --> 00:24:44.800]  我們意識到
[00:24:44.800 --> 00:24:46.800]  這個上帝即將來臨
[00:24:46.800 --> 00:24:49.080]  對我們是多麼重要
[00:24:49.080 --> 00:24:50.800]  我們意識到
[00:24:50.800 --> 00:24:54.480]  這個一切上帝為我們所做的一切
[00:24:54.480 --> 00:24:55.680]  是我們生命
[00:24:55.680 --> 00:24:58.960]  是我們每時每刻生命的泉源
[00:24:58.960 --> 00:25:00.840]  是我們的力量的泉源
[00:25:00.840 --> 00:25:02.040]  而不單止
[00:25:02.040 --> 00:25:04.880]  只是我們所謂一些宗教的時間
[00:25:04.880 --> 00:25:06.680]  我們崇拜的時間
[00:25:06.680 --> 00:25:08.320]  我們才記得它
[00:25:08.320 --> 00:25:09.680]  求主幫助我們
[00:25:09.680 --> 00:25:12.680]  讓我們能夠在每時每刻
[00:25:12.680 --> 00:25:14.080]  日常的時間
[00:25:14.080 --> 00:25:16.320]  特別是在逆境當中
[00:25:16.320 --> 00:25:19.000]  我們都記得那位上帝
[00:25:19.000 --> 00:25:21.880]  畢竟我們的主耶穌基督
[00:25:21.880 --> 00:25:25.280]  祂在十字架上的主耶穌基督
[00:25:25.280 --> 00:25:29.800]  正正就是在逆境當中
[00:25:29.800 --> 00:25:32.200]  經歷了一切的苦難
[00:25:32.200 --> 00:25:34.680]  的那位上帝的兒子
[00:25:34.680 --> 00:25:40.200]  讓我們一起同心禱告
[00:25:40.200 --> 00:25:41.040]  真是天父上帝
[00:25:41.040 --> 00:25:43.920]  我們感謝祢一切的恩典
[00:25:43.920 --> 00:25:46.640]  可能我們平時說謝恩
[00:25:46.640 --> 00:25:48.800]  我們說感恩的時間
[00:25:48.800 --> 00:25:52.280]  可能很容易說得出來
[00:25:52.280 --> 00:25:54.520]  但求祢的聖靈幫助我們
[00:25:54.520 --> 00:25:56.800]  讓我們能夠真是意識到
[00:25:56.800 --> 00:25:58.680]  祢的恩典對我們來說
[00:25:58.680 --> 00:26:00.880]  是何等的重要
[00:26:00.880 --> 00:26:03.280]  正如魚不可以沒了水
[00:26:03.280 --> 00:26:05.800]  人不可以沒了這個空氣
[00:26:05.800 --> 00:26:09.400]  我們不可以沒了祢的恩典
[00:26:09.400 --> 00:26:11.400]  少了一分一秒
[00:26:11.400 --> 00:26:12.840]  少了祢的恩典
[00:26:12.840 --> 00:26:14.200]  我們都不能夠
[00:26:14.200 --> 00:26:17.880]  是可以正常地生活或者生存
[00:26:17.880 --> 00:26:21.240]  求祢幫助我們能夠去認識到
[00:26:21.240 --> 00:26:23.880]  祢對我們的何等重要
[00:26:23.880 --> 00:26:25.000]  讓我們意識到
[00:26:25.000 --> 00:26:27.280]  我們不只是靠著自己的力量
[00:26:27.280 --> 00:26:30.000]  靠著我們一切去生活
[00:26:30.000 --> 00:26:32.000]  讓我們意識到
[00:26:32.000 --> 00:26:35.480]  我們不可以甚至不可以去預測
[00:26:35.480 --> 00:26:38.120]  我們明天是否仍然能夠
[00:26:38.120 --> 00:26:40.520]  有我們現在所擁有的東西
[00:26:40.520 --> 00:26:43.240]  我們甚至不能夠預測
[00:26:43.240 --> 00:26:46.000]  我們今晚或者明天
[00:26:46.000 --> 00:26:50.880]  我們的生命是否仍然在這個地上
[00:26:50.880 --> 00:26:52.240]  求主幫助我們
[00:26:52.240 --> 00:26:55.040]  讓我們看到我們自己是完全的
[00:26:55.040 --> 00:26:57.040]  是一無所有
[00:26:57.040 --> 00:26:58.240]  讓我們意識到
[00:26:58.240 --> 00:27:01.080]  我們一切都是來自祢的恩典
[00:27:01.080 --> 00:27:03.440]  以致說我們每一次
[00:27:03.440 --> 00:27:05.760]  不單止是謝恩節這一天
[00:27:05.760 --> 00:27:07.040]  我們是每一天
[00:27:07.040 --> 00:27:08.240]  我們都能夠
[00:27:08.240 --> 00:27:10.680]  是懷著一個感恩
[00:27:10.680 --> 00:27:12.040]  感謝的心
[00:27:12.040 --> 00:27:14.520]  讓我們能夠求祢幫助我們
[00:27:14.520 --> 00:27:17.480]  讓我們能夠是真是可以懂得
[00:27:17.480 --> 00:27:19.480]  怎樣去上上起落
[00:27:19.480 --> 00:27:22.680]  不住地禱告凡事謝恩
[00:27:22.680 --> 00:27:23.840]  求祢幫助我們
[00:27:23.840 --> 00:27:26.320]  以致說我們靠著祢的臨在
[00:27:26.320 --> 00:27:28.120]  靠著祢給我們的恩典
[00:27:28.120 --> 00:27:31.320]  我們能夠去勝過世界
[00:27:31.320 --> 00:27:34.480]  給我們種種的壓力挑戰
[00:27:34.480 --> 00:27:36.680]  讓我們能夠是走在
[00:27:36.680 --> 00:27:38.520]  靠著祢的聖靈的幫助
[00:27:38.520 --> 00:27:40.920]  走在成聖的路上
[00:27:40.920 --> 00:27:42.520]  多謝祢聽我們祈禱
[00:27:42.520 --> 00:27:44.240]  奉耶穌基督聖名
[00:27:44.240 --> 00:27:44.740]  阿姆
