
[00:00:00.000 --> 00:00:03.740]  今天講的題目我想大家都不陌生
[00:18:39.000 --> 00:18:40.440]  當然脫離這個信仰
[00:18:40.440 --> 00:18:41.320]  不止這樣
[00:18:41.320 --> 00:18:44.600]  還要積極的去反對這個信仰
[00:18:44.600 --> 00:18:48.320]  我曾經認識一位在教會裡面的弟兄
[00:18:48.320 --> 00:18:49.320]  真的是這樣
[00:18:49.320 --> 00:18:52.080]  雖然他沒有很激烈的
[00:18:52.080 --> 00:18:54.160]  但是他就否認了這個信仰
[00:18:54.160 --> 00:18:58.120]  並且將全家人帶到另一個信仰當中
[00:18:58.120 --> 00:19:03.640]  這個就是當年跟我們一起炸經的弟兄
[00:19:03.640 --> 00:19:05.200]  我盼望他回頭
[00:19:05.200 --> 00:19:06.360]  現在都可以
[00:19:06.360 --> 00:19:09.680]  我曾經也跟他一起傾談
[00:19:09.680 --> 00:19:12.280]  但是似乎都很難改變
[00:19:12.280 --> 00:19:15.160]  這些都是有這樣的情況
[00:19:15.160 --> 00:19:15.800]  有叛教
[00:19:15.800 --> 00:19:18.040]  這個不單止是這樣
[00:19:18.040 --> 00:19:20.520]  是小部份的人
[00:19:20.520 --> 00:19:25.080]  而是整個全球有這樣的趨勢
[00:19:25.080 --> 00:19:26.040]  會這樣發生的
[00:19:26.040 --> 00:19:26.760]  有一天
[00:19:26.760 --> 00:19:28.800]  你會發覺主在來之前
[00:19:28.800 --> 00:19:30.120]  已經有這個前奏
[00:19:30.120 --> 00:19:31.840]  你想想現在
[00:19:31.840 --> 00:19:33.080]  如果你看看
[00:19:33.080 --> 00:19:36.000]  現在基督教很多的地方
[00:19:36.000 --> 00:19:40.280]  其實都是一個不受歡迎的信仰
[00:19:40.280 --> 00:19:42.640]  那麼將來怎樣走呢
[00:19:42.640 --> 00:19:44.080]  會越來越嚴峻
[00:19:44.080 --> 00:19:45.680]  那麼到這裡就是
[00:19:45.680 --> 00:19:48.120]  第一樣有這件事
[00:19:48.120 --> 00:19:49.800]  然後保羅再說
[00:19:49.800 --> 00:19:50.320]  好
[00:19:50.320 --> 00:19:52.320]  如果你說主在來有什麼發生
[00:19:52.320 --> 00:19:54.880]  再數給信徒聽
[00:19:54.880 --> 00:19:57.040]  其中一件事最突顯的
[00:19:57.040 --> 00:19:59.200]  就是有敵基督的出現
[00:19:59.200 --> 00:20:00.640]  他這裡是這樣
[00:20:00.640 --> 00:20:04.320]  接著說第三節後半段
[00:20:04.320 --> 00:20:07.800]  他說「因那日子之前必有叛教的事
[00:20:07.800 --> 00:20:09.920]  並有那不法的人
[00:20:09.920 --> 00:20:12.200]  那沉淪之子出現」
[00:20:12.200 --> 00:20:13.600]  這個沉淪之子就是
[00:20:13.600 --> 00:20:20.920]  「那抵擋者高抬自己
[00:20:20.920 --> 00:20:24.000]  超過一切稱為神明的
[00:20:24.000 --> 00:20:25.480]  為一切受人敬拜的
[00:20:25.480 --> 00:20:28.760]  甚至坐在神的殿裡自稱為神」
[00:20:28.760 --> 00:20:31.520]  這裡有兩個形容詞說他
[00:20:31.520 --> 00:20:34.520]  第一個他是抵擋者
[00:20:34.520 --> 00:20:36.360]  是跟神對敵的
[00:20:36.360 --> 00:20:38.960]  第二高抬自己
[00:20:38.960 --> 00:20:39.920]  驕傲的
[00:20:39.920 --> 00:20:41.840]  還要高過所有的神明
[00:20:41.840 --> 00:20:43.240]  不單止是神
[00:20:43.240 --> 00:20:44.920]  還有一切被敬拜的
[00:20:44.920 --> 00:20:49.640]  就是沒有一個神明是在他之下的
[00:20:49.640 --> 00:20:51.160]  他要高過所有
[00:20:51.160 --> 00:20:52.360]  他自己就是神
[00:20:52.360 --> 00:20:54.080]  有一個這樣的人
[00:20:54.080 --> 00:20:56.360]  那麼我們又會看看
[00:20:56.360 --> 00:20:58.880]  這件事情就會出現
[00:20:58.880 --> 00:21:00.440]  兩件事情加起來
[00:21:00.440 --> 00:21:05.600]  究竟信徒有沒有經歷過這些呢
[00:21:05.600 --> 00:21:07.600]  或者我們看看
[00:21:07.600 --> 00:21:09.240]  其實聖經裡面也有很多說到
[00:21:09.240 --> 00:21:12.280]  這個不法的人
[00:21:12.280 --> 00:21:15.160]  這個不法之人又稱為沉淪之子
[00:21:15.160 --> 00:21:16.440]  他會出現的
[00:21:16.440 --> 00:21:19.240]  這個不法意思就是說
[00:21:19.240 --> 00:21:20.280]  沒有律法
[00:21:20.280 --> 00:21:21.960]  他在他心裡面
[00:21:21.960 --> 00:21:25.080]  不會有任何的律法牽制他
[00:21:25.080 --> 00:21:28.600]  簡單來說他就是喜歡犯罪就犯罪
[00:21:28.600 --> 00:21:32.560]  這個人又稱他為沉淪之子
[00:21:32.560 --> 00:21:34.440]  就是說他最終極的結局
[00:21:34.440 --> 00:21:36.560]  是落到沉淪的裡面
[00:21:36.560 --> 00:21:39.160]  是被神所滅亡的
[00:21:39.160 --> 00:21:41.760]  那麼這個人物會先出現
[00:21:41.760 --> 00:21:43.320]  聖經裡面
[00:21:43.320 --> 00:21:44.880]  也不會突然間偶然出現的
[00:21:44.880 --> 00:21:46.200]  一早已經說到
[00:21:46.200 --> 00:21:47.200]  這個人物
[00:21:47.200 --> 00:21:50.440]  是在舊約的《彈爾里書》提到的
[00:21:50.440 --> 00:21:51.840]  《彈爾里書》提到的時候
[00:21:51.840 --> 00:21:55.360]  主耶穌也在新約的時代
[00:21:55.360 --> 00:21:59.680]  也在《馬太福音》二十四章也提到這個人物
[00:21:59.680 --> 00:22:01.000]  所以這個人物
[00:22:01.000 --> 00:22:02.880]  如果我們說末世的時候
[00:22:02.880 --> 00:22:04.600]  我們要留意這個人物
[00:22:04.600 --> 00:22:06.640]  我讀一讀《彈爾里書》
[00:22:06.640 --> 00:22:08.480]  是怎樣去形容他
[00:22:08.480 --> 00:22:11.000]  《彈爾里書》第九章
[00:22:11.000 --> 00:22:15.120]  二十七節這裡有這樣的描述
[00:22:15.120 --> 00:22:18.800]  就說到當時這個人物
[00:22:18.800 --> 00:22:19.680]  他會出現
[00:22:19.680 --> 00:22:21.840]  他說在二十七節說
[00:22:21.840 --> 00:22:23.600]  在一七之期
[00:22:23.600 --> 00:22:26.520]  他必與許多人建立盟約
[00:22:26.520 --> 00:22:29.000]  如果我們根據《彈爾里書》
[00:22:29.000 --> 00:22:31.160]  如果這個時段
[00:22:31.160 --> 00:22:32.360]  這個的基督來到
[00:22:32.360 --> 00:22:34.200]  就是大災難的時間
[00:22:34.200 --> 00:22:35.760]  如果根據這裡
[00:22:35.760 --> 00:22:37.320]  就是有七年
[00:22:37.320 --> 00:22:39.320]  然後他開始的時候
[00:22:39.320 --> 00:22:40.360]  就跟建立盟友
[00:22:40.360 --> 00:22:42.640]  然後一七之半到半年
[00:22:42.640 --> 00:22:46.880]  他必使獻祭與貢獻子息
[00:22:46.880 --> 00:22:49.480]  那施行毀滅和可憎惠之物
[00:22:49.480 --> 00:22:51.840]  必立在聖殿裡
[00:22:51.840 --> 00:22:53.680]  他會自稱為神
[00:22:53.680 --> 00:22:54.600]  立在聖殿
[00:22:54.600 --> 00:22:56.800]  他行一些污穢可憎的
[00:22:56.800 --> 00:22:58.200]  使得這個聖殿
[00:22:58.200 --> 00:22:59.360]  不可以再來做敬拜
[00:22:59.360 --> 00:23:00.320]  太過污穢
[00:23:00.320 --> 00:23:01.200]  就是這樣的意思
[00:23:01.200 --> 00:23:02.440]  沒有人再敬畏神
[00:23:02.440 --> 00:23:03.880]  而他就是那個
[00:23:03.880 --> 00:23:06.240]  是坐在那個位上
[00:23:06.240 --> 00:23:07.880]  去到聖殿裡面
[00:23:07.880 --> 00:23:08.880]  然後就說
[00:23:08.880 --> 00:23:12.400]  直到所定的終局
[00:23:12.400 --> 00:23:16.520]  顛倒在那行毀滅者的身上
[00:23:16.520 --> 00:23:19.520]  就是說最後是被神消滅的
[00:23:19.520 --> 00:23:20.440]  這裡也有說
[00:23:20.440 --> 00:23:22.720]  然後主耶穌在《馬大福音》
[00:23:22.720 --> 00:23:24.120]  也有說
[00:23:24.120 --> 00:23:25.920]  這個人物的出現
[00:23:25.920 --> 00:23:28.760]  如果我們回頭去理解
[00:23:28.760 --> 00:23:32.720]  就看到當時的信徒
[00:23:32.720 --> 00:23:34.480]  未有這兩件事情發生
[00:23:34.480 --> 00:23:35.120]  第一
[00:23:35.120 --> 00:23:37.120]  在主的日子之前
[00:23:37.120 --> 00:23:38.360]  要發生的日子沒有發生
[00:23:38.360 --> 00:23:41.040]  就算在主的日子當中的大災難
[00:23:41.040 --> 00:23:43.960]  也都未見這個大罪人出現
[00:23:43.960 --> 00:23:45.800]  這樣推斷就是說
[00:23:45.800 --> 00:23:46.800]  錯了
[00:23:46.800 --> 00:23:48.400]  不需要驚慌
[00:23:48.400 --> 00:23:53.120]  我們再看這個敵基督
[00:23:53.120 --> 00:23:57.600]  保羅繼續描寫敵基督的情況
[00:23:57.600 --> 00:24:05.080]  我們再看在第五節
[00:24:05.080 --> 00:24:05.600]  保羅說
[00:24:05.600 --> 00:24:07.120]  「我還在你們那裡的時候
[00:24:07.120 --> 00:24:09.400]  曾把這些事告訴你們
[00:24:09.400 --> 00:24:10.440]  你們不記得嗎」
[00:24:10.440 --> 00:24:12.400]  都已經很清楚
[00:24:12.400 --> 00:24:14.120]  不斷的說
[00:24:14.120 --> 00:24:14.880]  第六節說
[00:24:14.880 --> 00:24:18.640]  「現在你們也知道那攔咗他的是什麼
[00:24:18.640 --> 00:24:21.960]  為要使他到了時機才出現」
[00:24:21.960 --> 00:24:24.440]  這裡留意一個人物
[00:24:24.440 --> 00:24:27.560]  或者一種我們還沒有界定是什麼
[00:24:27.560 --> 00:24:29.960]  就說攔咗他的
[00:24:29.960 --> 00:24:30.960]  簡單來說
[00:24:30.960 --> 00:24:33.080]  這個敵基督
[00:24:33.080 --> 00:24:34.360]  我們稱為敵基督
[00:24:34.360 --> 00:24:39.440]  他其實一直都是在這裡發生
[00:24:39.440 --> 00:24:40.760]  但是未出現
[00:24:40.760 --> 00:24:43.160]  就是因為有一個壓制他的
[00:24:43.160 --> 00:24:44.480]  攔咗他的
[00:24:44.480 --> 00:24:49.040]  然後為要使他到了時機才出現
[00:24:49.040 --> 00:24:49.880]  接著
[00:24:49.880 --> 00:24:51.080]  其實危機四伏
[00:24:51.080 --> 00:24:51.880]  壓著他而已
[00:24:51.880 --> 00:24:54.040]  但是第七節大家留意
[00:24:54.040 --> 00:24:57.880]  他是因為那不法的隱蔽已經運作
[00:24:57.880 --> 00:25:00.640]  只是現在有一個阻擋的
[00:25:00.640 --> 00:25:03.880]  要等到那阻擋的被除去
[00:25:03.880 --> 00:25:07.000]  才會發生 發作
[00:25:07.000 --> 00:25:08.840]  簡單來說
[00:25:08.840 --> 00:25:10.320]  蠢蠢欲動
[00:25:10.320 --> 00:25:12.320]  這個末世的敵基督
[00:25:12.320 --> 00:25:14.640]  他什麼時候出現呢
[00:25:14.640 --> 00:25:16.560]  除非這個壓制他的
[00:25:16.560 --> 00:25:18.480]  或者攔咗他的被拿走
[00:25:18.480 --> 00:25:22.400]  或者將他在世人當中
[00:25:22.400 --> 00:25:23.680]  這樣的意思
[00:25:23.680 --> 00:25:25.200]  我們就會問
[00:25:25.200 --> 00:25:26.480]  這個是誰呢
[00:25:26.480 --> 00:25:28.280]  是什麼人呢
[00:25:28.280 --> 00:25:32.320]  這個就有很多不同的聖經學者
[00:25:32.320 --> 00:25:34.640]  去推敲這個「攔咗」是誰呢
[00:25:34.640 --> 00:25:36.440]  有些很早期的就說
[00:25:36.440 --> 00:25:38.080]  羅馬政府或者帝王
[00:25:38.080 --> 00:25:40.160]  因為他有法律的限制
[00:25:40.160 --> 00:25:43.440]  這個大罪人不能夠放肆
[00:25:43.440 --> 00:25:45.800]  但是羅馬帝國也沒有了
[00:25:45.800 --> 00:25:47.360]  有些人可能就說
[00:25:47.360 --> 00:25:50.440]  社會的政制 法律的原則
[00:25:50.440 --> 00:25:52.080]  掐著他
[00:25:52.080 --> 00:25:53.640]  這個就是
[00:25:53.640 --> 00:25:55.280]  但是我們會知道
[00:25:55.280 --> 00:25:59.320]  在啟示錄很多列國都反對神
[00:25:59.320 --> 00:26:00.400]  這個又怎麼會
[00:26:00.400 --> 00:26:01.280]  是不是壓制他呢
[00:26:01.280 --> 00:26:02.920]  這個難以說
[00:26:02.920 --> 00:26:04.520]  有些甚至是一些靈界
[00:26:04.520 --> 00:26:05.760]  有些說是撒旦
[00:26:05.760 --> 00:26:07.320]  肯定是可能的
[00:26:07.320 --> 00:26:09.360]  因為撒旦他自己的
[00:26:09.360 --> 00:26:10.520]  這個敵基督
[00:26:10.520 --> 00:26:12.960]  他何時放他就何時出
[00:26:12.960 --> 00:26:15.560]  但是又不會這樣說
[00:26:15.560 --> 00:26:17.040]  撒旦怎麼會壓制自己呢
[00:26:17.040 --> 00:26:19.280]  這個又好像很難成就
[00:26:19.280 --> 00:26:23.560]  這個一定是可以接納的
[00:26:23.560 --> 00:26:24.480]  就是說天使
[00:26:24.480 --> 00:26:26.400]  因為啟示錄有很多天使
[00:26:26.400 --> 00:26:29.160]  他們不去施展神的工作
[00:26:29.160 --> 00:26:30.200]  那樣東西不會開啟
[00:26:30.200 --> 00:26:31.640]  這個也有可能
[00:26:31.640 --> 00:26:33.040]  但是我認為最有可能
[00:26:33.040 --> 00:26:34.480]  就是這個阻擋者
[00:26:34.480 --> 00:26:37.520]  是留意他有一個壓制的作用
[00:26:37.520 --> 00:26:39.160]  如果我們這樣看
[00:26:39.160 --> 00:26:40.800]  這個難阻者
[00:26:40.800 --> 00:26:42.640]  我自己認為
[00:26:42.640 --> 00:26:44.680]  也有一些聖經學者認為這樣
[00:26:44.680 --> 00:26:46.280]  就是教會了
[00:26:46.280 --> 00:26:49.280]  因為教會為什麼成為壓制敵基督呢
[00:26:49.280 --> 00:26:51.640]  就是他們去傳福音
[00:26:51.640 --> 00:26:54.440]  他們是一些屬神的兒女
[00:26:54.440 --> 00:26:56.960]  他們是有聖靈的同在
[00:26:56.960 --> 00:26:59.960]  以致他們的工作是神所使用
[00:26:59.960 --> 00:27:01.320]  並且他們的品格
[00:27:01.320 --> 00:27:02.640]  他們的生命
[00:27:02.640 --> 00:27:05.520]  是跟這些犯罪是不同的
[00:27:05.520 --> 00:27:07.080]  跟他們抗衡的
[00:27:07.080 --> 00:27:09.640]  如果我們看完這裡
[00:27:09.640 --> 00:27:12.080]  加上信徒被提
[00:27:12.080 --> 00:27:15.320]  這個有可能是配合到的意思
[00:27:15.320 --> 00:27:17.480]  就是因為第一節已經說
[00:27:17.480 --> 00:27:20.120]  關於我們聚集在主的裡面
[00:27:20.120 --> 00:27:23.160]  所以大有可能
[00:27:23.160 --> 00:27:27.360]  如果主的日子在大災難之前
[00:27:27.360 --> 00:27:28.760]  是先拿走的
[00:27:28.760 --> 00:27:32.160]  如果我們這樣去比拼一下
[00:27:32.160 --> 00:27:35.200]  就應該很可能是信徒
[00:27:35.200 --> 00:27:36.880]  在教會裡面的信徒
[00:27:36.880 --> 00:27:37.840]  是被提的
[00:27:37.840 --> 00:27:39.520]  以致這個大罪人
[00:27:39.520 --> 00:27:43.440]  就真的去運作了
[00:27:43.440 --> 00:27:45.440]  但是留意這個運作
[00:27:45.440 --> 00:27:47.240]  是繼續發生的
[00:27:47.240 --> 00:27:49.200]  或者我們看一個圖
[00:27:49.200 --> 00:27:50.360]  看一個圖
[00:27:50.360 --> 00:27:52.040]  大家可能會更加清楚
[00:27:52.040 --> 00:27:54.640]  我剛才綜合我所講論的
[00:27:54.640 --> 00:28:00.280]  我們開一個圖
[00:28:00.280 --> 00:28:02.960]  我們一起去看看
[00:28:02.960 --> 00:28:05.840]  我們可以開第一個
[00:28:05.840 --> 00:28:07.640]  我們第一個可以看到
[00:28:07.640 --> 00:28:08.960]  底下一個時序
[00:28:08.960 --> 00:28:10.000]  在左至右
[00:28:10.000 --> 00:28:11.280]  如果大家這樣看
[00:28:11.280 --> 00:28:12.880]  就是燕斌的世代
[00:28:12.880 --> 00:28:14.480]  然後我們會說
[00:28:14.480 --> 00:28:16.040]  有大災難會發生
[00:28:16.040 --> 00:28:17.400]  根據聖經說
[00:28:17.400 --> 00:28:19.600]  然後會有千禧年
[00:28:19.600 --> 00:28:22.040]  然後千禧年
[00:28:22.040 --> 00:28:23.800]  主耶穌是掌管這個地上
[00:28:23.800 --> 00:28:25.640]  然後生天生地
[00:28:25.640 --> 00:28:27.280]  是永恆的角度
[00:28:27.280 --> 00:28:29.000]  有生天生地
[00:28:29.000 --> 00:28:29.720]  好了
[00:28:29.720 --> 00:28:31.280]  剛才我們所講的經文
[00:28:31.280 --> 00:28:33.560]  對這個時代的進程
[00:28:33.560 --> 00:28:34.720]  有什麼關係呢
[00:28:34.720 --> 00:28:37.320]  我們首先看看剛才有叛教的事情
[00:28:37.320 --> 00:28:39.160]  我們首先看看叛教的事情
[00:28:39.160 --> 00:28:42.920]  因為還沒有主的日子之前
[00:28:42.920 --> 00:28:44.480]  有叛教的事情
[00:28:44.480 --> 00:28:48.120]  然後在主的日子裡面
[00:28:48.120 --> 00:28:51.360]  我們有敵基督的出現
[00:28:51.360 --> 00:28:53.200]  有敵基督出現的時候
[00:28:53.200 --> 00:28:56.600]  信徒就沒有發生過
[00:28:56.600 --> 00:28:59.280]  所以保羅就說
[00:28:59.280 --> 00:29:00.960]  這個才是圖畫
[00:29:00.960 --> 00:29:02.480]  這個才是真正出現的
[00:29:02.480 --> 00:29:06.240]  好了 至於信徒在當中有什麼經歷呢
[00:29:06.240 --> 00:29:07.480]  好 我們看看
[00:29:07.480 --> 00:29:09.120]  信徒是會被提的
[00:29:09.120 --> 00:29:13.480]  根據《帖撒尼尼迦前書》第四章說
[00:29:13.480 --> 00:29:14.840]  在主裡面被提
[00:29:14.840 --> 00:29:16.560]  他們在天上與主
[00:29:16.560 --> 00:29:18.240]  空中與主相遇
[00:29:18.240 --> 00:29:21.520]  然後是過渡去大災難
[00:29:21.520 --> 00:29:23.120]  然後就是
[00:29:23.120 --> 00:29:25.640]  跟主耶穌一同來到地上
[00:29:25.640 --> 00:29:27.720]  所以有些經文是來到地上
[00:29:27.720 --> 00:29:30.520]  這個審判 司行審判的
[00:29:30.520 --> 00:29:32.040]  主臨到地上
[00:29:32.040 --> 00:29:34.240]  是這個的事罪
[00:29:34.240 --> 00:29:35.680]  當然還有剛才
[00:29:35.680 --> 00:29:38.600]  《帖撒尼尼迦後書》第一章說到還有天使
[00:29:38.600 --> 00:29:40.640]  這是一個很榮耀的時間
[00:29:40.640 --> 00:29:41.640]  主會來到
[00:29:41.640 --> 00:29:43.480]  將會審判大地
[00:29:43.480 --> 00:29:45.000]  好 然後我們就說
[00:29:45.000 --> 00:29:46.600]  主再來
[00:29:46.600 --> 00:29:49.160]  應該不只是一點時間
[00:29:49.160 --> 00:29:50.920]  是這個時間
[00:29:50.920 --> 00:29:52.240]  首先接了信徒
[00:29:52.240 --> 00:29:54.080]  然後跟著落到地上
[00:29:54.080 --> 00:29:55.560]  這個是主再來
[00:29:55.560 --> 00:29:57.600]  至於說主的日子
[00:29:57.600 --> 00:30:00.120]  或者剛才我跟大家看過耶和華的日子
[00:30:00.120 --> 00:30:02.320]  應該再廣闊這些
[00:30:02.320 --> 00:30:04.640]  從主再來
[00:30:04.640 --> 00:30:05.760]  就是說信徒被提
[00:30:05.760 --> 00:30:09.400]  一個這麼超自然的大作為
[00:30:09.400 --> 00:30:11.240]  應該是那時候開始
[00:30:11.240 --> 00:30:13.560]  末世的主的日子
[00:30:13.560 --> 00:30:16.040]  一直到大災難
[00:30:16.040 --> 00:30:17.360]  然後到千禧年
[00:30:17.360 --> 00:30:19.160]  以至整個千禧年
[00:30:19.160 --> 00:30:20.800]  有新天新地的來臨
[00:30:20.800 --> 00:30:22.440]  一個很大的作為
[00:30:22.440 --> 00:30:24.760]  以至那個也是主的日子
[00:30:24.760 --> 00:30:26.600]  如果這樣理解的時候
[00:30:26.600 --> 00:30:28.280]  保羅是非常清晰的
[00:30:28.280 --> 00:30:30.720]  在聖經裡面也非常清晰
[00:30:30.720 --> 00:30:33.760]  這個就是保羅所說的
[00:30:33.760 --> 00:30:36.160]  但是這個圖畫
[00:30:36.160 --> 00:30:37.880]  我們千萬不要
[00:30:37.880 --> 00:30:39.760]  只是頭腦上
[00:30:39.760 --> 00:30:41.000]  有意思的
[00:30:41.000 --> 00:30:42.280]  為什麼保羅要說呢
[00:30:42.280 --> 00:30:43.280]  就是對他們
[00:30:43.280 --> 00:30:46.480]  有一個很重要的提醒
[00:30:46.480 --> 00:30:48.120]  我們會看到
[00:30:48.120 --> 00:30:49.080]  原來這個世界是怎樣的
[00:30:49.080 --> 00:30:50.800]  你看到這個趨勢
[00:30:50.800 --> 00:30:53.120]  越來越抗拒神的
[00:30:53.120 --> 00:30:54.440]  叛教
[00:30:54.440 --> 00:30:56.600]  然後還有敵基督來到
[00:30:56.600 --> 00:30:58.320]  我們接著再說敵基督
[00:30:58.320 --> 00:30:59.560]  有什麼嚴峻的
[00:30:59.560 --> 00:31:01.520]  對於世代的影響
[00:31:01.520 --> 00:31:03.000]  或者我們就在這裡
[00:31:03.000 --> 00:31:04.800]  停一停這幅圖
[00:31:04.800 --> 00:31:07.560]  我們看回聖經裡面說
[00:31:07.560 --> 00:31:12.440]  我們剛才可以收回這個圖
[00:31:12.440 --> 00:31:13.680]  我們看看
[00:31:13.680 --> 00:31:15.360]  這段經文告訴我們
[00:31:15.360 --> 00:31:17.680]  有兩件事情不容易
[00:31:17.680 --> 00:31:19.280]  但是我們會看到
[00:31:19.280 --> 00:31:22.320]  再去整合一下
[00:31:22.320 --> 00:31:23.360]  主再來
[00:31:23.360 --> 00:31:25.640]  或者是敵基督的出現
[00:31:25.640 --> 00:31:27.400]  雖然好像很可怕
[00:31:27.400 --> 00:31:29.400]  但是滿有神的掌管
[00:31:29.400 --> 00:31:30.240]  第一
[00:31:30.240 --> 00:31:32.000]  有壓制者
[00:31:32.000 --> 00:31:33.480]  神會阻擋他
[00:31:33.480 --> 00:31:36.200]  然後聖經裡面強調
[00:31:36.200 --> 00:31:38.280]  就是說他什麼時候才出來呢
[00:31:38.280 --> 00:31:44.640]  他說要為了使他
[00:31:44.640 --> 00:31:46.080]  在第六節說
[00:31:46.080 --> 00:31:49.400]  為了使他到了時機才出現
[00:31:49.400 --> 00:31:51.520]  這個時機是神定的
[00:31:51.520 --> 00:31:53.360]  一開始敵基督的出現
[00:31:53.360 --> 00:31:54.760]  都在神的掌管之下
[00:31:54.760 --> 00:31:56.800]  什麼時候出現都是神的掌管之下
[00:31:56.800 --> 00:31:58.160]  然後他出現的時候
[00:31:58.160 --> 00:32:00.920]  我們看看第八節
[00:32:00.920 --> 00:32:03.080]  這裡很有趣的描寫
[00:32:03.080 --> 00:32:04.480]  第八節說
[00:32:04.480 --> 00:32:07.040]  那時這不法的人必出現
[00:32:07.040 --> 00:32:09.640]  就是當蘭佐拿開的時候
[00:32:09.640 --> 00:32:15.040]  就出現主耶穌要用口中的氣滅絕他
[00:32:15.040 --> 00:32:20.360]  以自己來臨的光榮摧毀他
[00:32:20.360 --> 00:32:21.200]  他出現
[00:32:21.200 --> 00:32:23.040]  但是很快怎樣
[00:32:23.040 --> 00:32:24.680]  主將他完全殲滅
[00:32:24.680 --> 00:32:26.040]  留意那個用詞
[00:32:26.040 --> 00:32:28.000]  這裡說主將他滅絕
[00:32:28.000 --> 00:32:30.040]  就是將他擊殺
[00:32:30.040 --> 00:32:30.880]  消滅了
[00:32:30.880 --> 00:32:32.840]  然後就是他的榮光
[00:32:32.840 --> 00:32:36.000]  滿有榮耀地去彰顯他的大能
[00:32:36.000 --> 00:32:37.040]  將他摧毀
[00:32:37.040 --> 00:32:38.080]  摧毀這個字
[00:32:38.080 --> 00:32:39.920]  就是說將他所有的東西
[00:32:39.920 --> 00:32:41.760]  化成無效
[00:32:41.760 --> 00:32:42.680]  簡單來說
[00:32:42.680 --> 00:32:43.960]  敵基督很厲害
[00:32:43.960 --> 00:32:47.760]  張牙舞爪成立他的帝國
[00:32:47.760 --> 00:32:49.360]  但是神一來到
[00:32:49.360 --> 00:32:50.440]  將他擊滅
[00:32:50.440 --> 00:32:53.440]  並且他所有的作為歸於無有
[00:32:53.440 --> 00:32:56.360]  所有的影響力都變成零
[00:32:56.360 --> 00:32:58.360]  就是說給你和我聽
[00:32:58.360 --> 00:32:59.560]  不需要懼怕
[00:32:59.560 --> 00:33:01.560]  神是掌管一切
[00:33:01.560 --> 00:33:03.800]  在神的掌管裡面
[00:33:03.800 --> 00:33:05.800]  信徒不需要驚慌
[00:33:05.800 --> 00:33:10.680]  我們只需要跟著神在世代裡面的計劃
[00:33:10.680 --> 00:33:12.080]  我們好好地留意
[00:33:12.080 --> 00:33:15.360]  並且看到神的救恩的工作
[00:33:15.360 --> 00:33:17.880]  當然還有審判的工作
[00:33:17.880 --> 00:33:18.680]  如果我們這樣看
[00:33:18.680 --> 00:33:21.040]  我們有一點反省一下
[00:33:21.040 --> 00:33:23.360]  我們說看這個絕對不是頭腦上
[00:33:23.360 --> 00:33:27.600]  我們會看到神在世代去做拯救的工作
[00:33:27.600 --> 00:33:29.400]  而撒旦一直是難了
[00:33:29.400 --> 00:33:30.440]  到了末世
[00:33:30.440 --> 00:33:34.720]  到了一個非常激烈爭戰的地方
[00:33:34.720 --> 00:33:36.360]  越來越嚴重
[00:33:36.360 --> 00:33:39.720]  我們身處什麼時代呢
[00:33:39.720 --> 00:33:41.120]  我不敢斷言
[00:33:41.120 --> 00:33:44.320]  好像說一些先知講論
[00:33:44.320 --> 00:33:46.720]  但是你會看到人的道德
[00:33:46.720 --> 00:33:49.240]  如果你比較在五年前
[00:33:49.240 --> 00:33:51.240]  你會知道是大倒退的
[00:33:51.240 --> 00:33:52.800]  如果你再說十年
[00:33:52.800 --> 00:33:53.800]  就更加倒退
[00:33:53.800 --> 00:33:57.960]  你會看到人類的科技越來越聰明
[00:33:57.960 --> 00:33:59.720]  但是我想跟大家說
[00:33:59.720 --> 00:34:04.120]  那些騙詐的罪案
[00:34:04.120 --> 00:34:06.440]  我不知道是無日無之
[00:34:06.440 --> 00:34:09.280]  人越聰明罪惡越大
[00:34:09.280 --> 00:34:11.160]  我們會看到這個世界越來越亂
[00:34:11.160 --> 00:34:12.800]  正如聖經所說
[00:34:12.800 --> 00:34:14.640]  是走著這個趨勢
[00:34:14.640 --> 00:34:18.680]  你和我會看到兩個分野
[00:34:18.680 --> 00:34:20.920]  神 耶穌 基督
[00:34:20.920 --> 00:34:23.600]  謙卑來到這個世界為我們寫生
[00:34:23.600 --> 00:34:25.040]  救贖我們的罪
[00:34:25.040 --> 00:34:27.640]  以致我們能夠有生命
[00:34:27.640 --> 00:34:31.880]  是謙卑在父神手中的計劃
[00:34:31.880 --> 00:34:34.160]  成就拯救的工作
[00:34:34.160 --> 00:34:37.160]  而撒旦的爪牙的基督
[00:34:37.160 --> 00:34:39.120]  他是自高自傲
[00:34:39.120 --> 00:34:41.520]  然後妄自作為
[00:34:41.520 --> 00:34:43.840]  最後他自己沉淪
[00:34:43.840 --> 00:34:45.840]  也帶到所有人沉淪
[00:34:45.840 --> 00:34:47.680]  這兩個是人生的
[00:34:47.680 --> 00:34:48.640]  我們說
[00:34:48.640 --> 00:34:50.880]  留意這裏說到
[00:34:50.880 --> 00:34:53.280]  這個敵基督的行為
[00:34:53.280 --> 00:34:55.080]  已經在發動中
[00:34:55.080 --> 00:34:56.440]  已經存在中
[00:34:56.440 --> 00:34:59.560]  在新約時代
[00:34:59.560 --> 00:35:00.560]  約翰也說
[00:35:00.560 --> 00:35:01.840]  你們聽過敵基督
