
[00:00:00.000 --> 00:00:07.000]  今天我會繼續講關於敬拜的題目
[00:24:11.000 --> 00:24:14.000]  我必流離飄蕩在地上
[00:24:14.000 --> 00:24:16.000]  凡遇見我的必殺我
[00:24:18.000 --> 00:24:20.000]  神掩面
[00:24:20.000 --> 00:24:24.000]  或者不能再見神的面的時候
[00:24:24.000 --> 00:24:28.000]  神不再看顧
[00:24:28.000 --> 00:24:33.000]  我人就會失去保障
[00:24:33.000 --> 00:24:35.000]  失去安全感
[00:24:35.000 --> 00:24:38.000]  這是最可怕的
[00:24:38.000 --> 00:24:41.000]  失去神的保護是最可怕的
[00:24:41.000 --> 00:24:45.000]  大衛他深知如果神向他掩面
[00:24:45.000 --> 00:24:47.000]  不再看顧他的時候
[00:24:47.000 --> 00:24:48.000]  他就慘了
[00:24:48.000 --> 00:24:51.000]  他的心一定會很驚慌
[00:24:51.000 --> 00:24:54.000]  會影響他的信心
[00:24:54.000 --> 00:24:59.000]  第六節
[00:24:59.000 --> 00:25:04.000]  這是看詩篇三十篇第六節
[00:25:04.000 --> 00:25:08.000]  是大衛自己說的
[00:25:08.000 --> 00:25:09.000]  至於我
[00:25:09.000 --> 00:25:12.000]  我凡事平順便說
[00:25:12.000 --> 00:25:14.000]  我永不動搖
[00:25:14.000 --> 00:25:17.000]  這句話是大衛自己去反省
[00:25:17.000 --> 00:25:18.000]  去反問自己
[00:25:18.000 --> 00:25:19.000]  反問自己
[00:25:19.000 --> 00:25:23.000]  自己的信心究竟建立在什麼上?
[00:25:23.000 --> 00:25:27.000]  是建立在神所賜的各種恩惠上?
[00:25:27.000 --> 00:25:30.000]  還是建立在神的身上?
[00:25:30.000 --> 00:25:34.000]  我們都應該常常去反省我們自己
[00:25:34.000 --> 00:25:35.000]  我們信耶穌
[00:25:35.000 --> 00:25:37.000]  我們的信心在哪裡?
[00:25:37.000 --> 00:25:42.000]  是建立在神給我們的恩典上?
[00:25:42.000 --> 00:25:45.000]  或者建立在神的身上?
[00:25:45.000 --> 00:25:47.000]  在主耶穌的身上?
[00:25:47.000 --> 00:25:49.000]  有些分別
[00:25:49.000 --> 00:25:51.000]  在他的恩惠上
[00:25:51.000 --> 00:25:54.000]  還是直接在耶穌的身上
[00:25:54.000 --> 00:25:56.000]  是兩回事
[00:25:56.000 --> 00:26:02.000]  第七節
[00:26:02.000 --> 00:26:06.000]  詩篇三十篇第七節
[00:26:06.000 --> 00:26:07.000]  耶和說
[00:26:07.000 --> 00:26:08.000]  你曾施恩
[00:26:08.000 --> 00:26:10.000]  叫我的江山穩固
[00:26:10.000 --> 00:26:11.000]  你掩了面
[00:26:11.000 --> 00:26:12.000]  我就驚惶
[00:26:12.000 --> 00:26:16.000]  大衛他知道
[00:26:16.000 --> 00:26:19.000]  他的江山能夠穩固
[00:26:19.000 --> 00:26:21.000]  全部是神的恩典
[00:26:21.000 --> 00:26:25.000]  不是因為他自己有什麼雄才偉略
[00:26:25.000 --> 00:26:27.000]  或者他有龐大的軍隊
[00:26:27.000 --> 00:26:30.000]  是神看顧他
[00:26:30.000 --> 00:26:33.000]  如果一旦沒有了神的保護
[00:26:33.000 --> 00:26:35.000]  他會不行
[00:26:35.000 --> 00:26:37.000]  他會驚惶失措
[00:26:38.000 --> 00:26:41.000]  因此他知道
[00:26:41.000 --> 00:26:43.000]  需要尋求神的面
[00:26:43.000 --> 00:26:47.000]  讓神的臉光光照他
[00:26:47.000 --> 00:26:50.000]  他知道尋求神的面
[00:26:50.000 --> 00:26:53.000]  比求神的恩惠更加重要
[00:26:53.000 --> 00:26:56.000]  這個值得我們學習
[00:26:56.000 --> 00:27:04.000]  我們再說
[00:27:04.000 --> 00:27:07.000]  我們的信心究竟建立在什麼之上?
[00:27:08.000 --> 00:27:11.000]  是否只建立在神所賜的恩惠上
[00:27:11.000 --> 00:27:15.000]  還是建立在神的身上?
[00:27:15.000 --> 00:27:25.000]  我們的信心是否建立在
[00:27:25.000 --> 00:27:28.000]  我們的江山穩固上?
[00:27:28.000 --> 00:27:30.000]  當我們的江山穩固的時候
[00:27:30.000 --> 00:27:31.000]  我就對神有信心
[00:27:31.000 --> 00:27:34.000]  當我們的江山搖動不穩固的時候
[00:27:34.000 --> 00:27:36.000]  我們就對神沒有信心
[00:27:36.000 --> 00:27:39.000]  我們的江山是什麼呢?
[00:27:39.000 --> 00:27:42.000]  我們的江山可以隱喻為
[00:27:42.000 --> 00:27:44.000]  我們的學業
[00:27:44.000 --> 00:27:46.000]  我們的工作
[00:27:46.000 --> 00:27:47.000]  我們的生意
[00:27:47.000 --> 00:27:49.000]  我們的事業
[00:27:49.000 --> 00:27:50.000]  我們的婚姻
[00:27:50.000 --> 00:27:51.000]  我們的家庭
[00:27:51.000 --> 00:27:52.000]  我們的身體
[00:27:52.000 --> 00:27:54.000]  我們的健康
[00:27:54.000 --> 00:27:56.000]  我們的財富
[00:27:56.000 --> 00:27:58.000]  甚至是我們的侍奉
[00:27:58.000 --> 00:28:02.000]  是否等所有這一切都順利了
[00:28:02.000 --> 00:28:03.000]  順境了
[00:28:03.000 --> 00:28:04.000]  如意了
[00:28:04.000 --> 00:28:07.000]  我們才對神有信心
[00:28:07.000 --> 00:28:11.000]  否則我們就說我們沒有信心
[00:28:11.000 --> 00:28:14.000]  如果我們信耶穌
[00:28:14.000 --> 00:28:15.000]  尋求神
[00:28:15.000 --> 00:28:18.000]  只是為了得到心裏的平安
[00:28:18.000 --> 00:28:19.000]  身體的健康
[00:28:19.000 --> 00:28:21.000]  事情的順利
[00:28:21.000 --> 00:28:24.000]  這樣的信
[00:28:24.000 --> 00:28:28.000]  和拜偶像求恩惠的信有什麼分別呢?
[00:28:28.000 --> 00:28:32.000]  這個也不是神所喜悅的信
[00:28:32.000 --> 00:28:35.000]  神所喜悅的信是要我們來到祂面前
[00:28:35.000 --> 00:28:37.000]  去尋求祂的面
[00:28:37.000 --> 00:28:44.000]  尋求神的面就是
[00:28:44.000 --> 00:28:48.000]  渴慕效法神的公義聖潔
[00:28:48.000 --> 00:28:51.000]  效法祂的慈愛和饒恕
[00:28:51.000 --> 00:28:55.000]  效法祂的道德標準和祂的價值觀
[00:28:55.000 --> 00:29:00.000]  願意走在祂所願意我們走的
[00:29:00.000 --> 00:29:03.000]  人生方向和道路上
[00:29:03.000 --> 00:29:07.000]  我們願意培養
[00:29:07.000 --> 00:29:11.000]  希望我們有的基督徒的品格
[00:29:11.000 --> 00:29:15.000]  最重要的是要我們有
[00:29:15.000 --> 00:29:18.000]  完全信靠祂的心
[00:29:18.000 --> 00:29:20.000]  無論順境或者逆境
[00:29:20.000 --> 00:29:26.000]  完全的信靠就是即使在
[00:29:26.000 --> 00:29:28.000]  長期的困難裏面
[00:29:28.000 --> 00:29:31.000]  我們仍然相信神是愛我們
[00:29:31.000 --> 00:29:33.000]  祂必定會看顧我們
[00:29:33.000 --> 00:29:36.000]  以致我們的心能夠安穩
[00:29:36.000 --> 00:29:41.000]  這個正正就好像
[00:29:41.000 --> 00:29:45.000]  第十三節所說
[00:29:45.000 --> 00:29:52.000]  施編二十七篇第十三節
[00:29:52.000 --> 00:29:55.000]  我若不信在活人之地得見耶和華的恩惠
[00:29:55.000 --> 00:29:57.000]  就早已喪膽了
[00:29:59.000 --> 00:30:04.000]  其實原文這一句說話的意思是說
[00:30:04.000 --> 00:30:06.000]  我是很有信心
[00:30:06.000 --> 00:30:10.000]  在今生能夠見到神的美善
[00:30:10.000 --> 00:30:14.000]  不過第十四節
[00:30:14.000 --> 00:30:17.000]  不過我們要等候耶和華
[00:30:17.000 --> 00:30:19.000]  當壯膽
[00:30:19.000 --> 00:30:20.000]  堅固你的心
[00:30:20.000 --> 00:30:22.000]  我再說要等候耶和華
[00:30:22.000 --> 00:30:27.000]  信心很重要的其中一個功課
[00:30:27.000 --> 00:30:28.000]  就是等候
[00:30:28.000 --> 00:30:30.000]  忍耐等候
[00:30:30.000 --> 00:30:31.000]  在等候裏面
[00:30:31.000 --> 00:30:34.000]  神會鍛鍊我們的信心
[00:30:34.000 --> 00:30:36.000]  亦會提升我們的信心
[00:30:36.000 --> 00:30:39.000]  能力和勇氣
[00:30:39.000 --> 00:30:43.000]  是在患難困難裏面產生的
[00:30:43.000 --> 00:30:46.000]  不是等困難過去之後才有的
[00:30:46.000 --> 00:30:50.000]  而等候就是最重要的因素
[00:30:56.000 --> 00:30:59.000]  等候神的最好方法除了祈禱之外
[00:30:59.000 --> 00:31:06.000]  就是不要間斷來敬拜神
[00:31:06.000 --> 00:31:11.000]  等候的最好功課就是來到殿裏面去敬拜神
[00:31:11.000 --> 00:31:13.000]  去尋求神的滅
[00:31:13.000 --> 00:31:19.000]  有人這樣說
[00:31:19.000 --> 00:31:21.000]  當恐懼拍門的時候
[00:31:21.000 --> 00:31:25.000]  我們用全心信靠的心來開門
[00:31:25.000 --> 00:31:27.000]  用信心來開門
[00:31:27.000 --> 00:31:30.000]  恐懼拍門
[00:31:30.000 --> 00:31:32.000]  你用信心來開門
[00:31:32.000 --> 00:31:34.000]  開了門之後你見到甚麼
[00:31:34.000 --> 00:31:36.000]  沒有東西
[00:31:36.000 --> 00:31:38.000]  沒有東西
[00:31:38.000 --> 00:31:45.000]  最後我們再重覆說一次
[00:31:45.000 --> 00:31:47.000]  當我們遇到困難
[00:31:47.000 --> 00:31:49.000]  特別是令我們產生恐懼的時候
[00:31:49.000 --> 00:31:51.000]  我們要完全放下自己
[00:31:51.000 --> 00:31:53.000]  忘記自己
[00:31:53.000 --> 00:31:55.000]  心裏面只是記起神
[00:31:55.000 --> 00:31:57.000]  記起敬拜神那種喜樂滿足
[00:31:57.000 --> 00:32:01.000]  記起尋求神的滅那種滿足
[00:32:01.000 --> 00:32:05.000]  我們就這樣來到去敬拜神
[00:32:05.000 --> 00:32:08.000]  如果你這樣去敬拜神的時候
[00:32:08.000 --> 00:32:11.000]  你一定會經歷到神同在那種喜樂滿足
[00:32:11.000 --> 00:32:13.000]  我們一起祈禱
[00:32:13.000 --> 00:32:18.000]  天父我們多謝你
[00:32:18.000 --> 00:32:21.000]  多謝你留下寶貴的說話和指引
[00:32:21.000 --> 00:32:23.000]  讓我們能夠生活有力
[00:32:23.000 --> 00:32:26.000]  讓我們更加懂得怎樣來去敬拜你
[00:32:26.000 --> 00:32:27.000]  神啊
[00:32:27.000 --> 00:32:30.000]  我們願意放下所有的東西
[00:32:30.000 --> 00:32:33.000]  來到你面前去尋求你的面
[00:32:33.000 --> 00:32:37.000]  求你用你的面光光照我們
[00:32:37.000 --> 00:32:39.000]  保護我們
[00:32:39.000 --> 00:32:40.000]  賜福我們
[00:32:40.000 --> 00:32:42.000]  我們這樣祈禱奉耶穌基督的聖名
