
[00:00:00.000 --> 00:00:04.820]  今天我們的題目是「曾平安的確據」
[00:22:24.700 --> 00:22:27.700]  所以最後他就在他20人那組裏面
[00:22:27.700 --> 00:22:29.700]  選了12人出來
[00:22:29.700 --> 00:22:32.700]  每人有機會上台講幾句英文
[00:22:32.700 --> 00:22:36.700]  合作完成了五分鐘的分享
[00:22:36.700 --> 00:22:40.700]  不過這個原來是一個戶外的聚會
[00:22:40.700 --> 00:22:43.700]  在聚會之前的幾天
[00:22:43.700 --> 00:22:46.700]  天氣的預告絕對不理想
[00:22:46.700 --> 00:22:48.700]  所以老師很擔心
[00:22:48.700 --> 00:22:51.700]  最後真的這班同學沒有機會
[00:22:51.700 --> 00:22:52.700]  真的出場
[00:22:52.700 --> 00:22:56.700]  或者是有些特別的事情
[00:22:56.700 --> 00:22:58.700]  令到他們表現不好
[00:22:58.700 --> 00:23:01.700]  所以他就很努力地祈禱
[00:23:01.700 --> 00:23:02.700]  不斷地祈禱
[00:23:02.700 --> 00:23:05.700]  說上帝如果真是你的心意的話
[00:23:05.700 --> 00:23:08.700]  你就成就你的美意了
[00:23:08.700 --> 00:23:10.700]  結果那天
[00:23:10.700 --> 00:23:14.700]  他說真的差一度的天氣
[00:23:14.700 --> 00:23:16.700]  他們就不可以出場
[00:23:16.700 --> 00:23:19.700]  在戶外那個聚會就舉行不了
[00:23:19.700 --> 00:23:22.700]  結果順利舉行
[00:23:22.700 --> 00:23:23.700]  他很感恩
[00:23:23.700 --> 00:23:28.700]  他覺得真是上帝為這班年青人預備
[00:23:28.700 --> 00:23:30.700]  不過最後更特別
[00:23:30.700 --> 00:23:33.700]  原來評判是一個外籍老師
[00:23:33.700 --> 00:23:38.700]  這個外籍老師將冠軍頒給這組學生
[00:23:38.700 --> 00:23:43.700]  而這組學生根本不知道是比賽
[00:23:43.700 --> 00:23:45.700]  當他們收到禮物的時候
[00:23:45.700 --> 00:23:47.700]  他們都很愕然
[00:23:47.700 --> 00:23:49.700]  是個比賽來的嗎
[00:23:49.700 --> 00:23:51.700]  他們很開心
[00:23:51.700 --> 00:23:55.700]  這位老師看到的是上帝的作為
[00:23:55.700 --> 00:23:59.700]  這班一向被人忽視的同學
[00:23:59.700 --> 00:24:01.700]  他的表現被肯定
[00:24:01.700 --> 00:24:03.700]  生命被建立
[00:24:03.700 --> 00:24:09.700]  其實老師選一兩個厲害的人去這個比賽是沒有問題的
[00:24:09.700 --> 00:24:10.700]  沒錯
[00:24:10.700 --> 00:24:13.700]  不過在那個時刻
[00:24:13.700 --> 00:24:17.700]  上帝就被感動跟老師說話
[00:24:17.700 --> 00:24:21.700]  叫他帶領一班被忽視的學生出來
[00:24:21.700 --> 00:24:23.700]  生命被建立
[00:24:23.700 --> 00:24:27.700]  讓他們知道他們都可以的
[00:24:27.700 --> 00:24:30.700]  這個是多奇妙的因典
[00:24:30.700 --> 00:24:36.700]  一個真是上帝在我們日常生活上會帶領我們
[00:24:36.700 --> 00:24:38.700]  所以學習二
[00:24:38.700 --> 00:24:43.700]  我們要時時敏感神在我們日常生活裡跟我們說話
[00:24:43.700 --> 00:24:48.700]  常常反省和檢視我們自己的心思意念
[00:24:48.700 --> 00:24:52.700]  行為說話是否合乎神的心意
[00:24:52.700 --> 00:25:01.700]  其他無論我們在家、職場、教會都可以為主作美好的見證
[00:25:01.700 --> 00:25:03.700]  見證神的作為
[00:25:03.700 --> 00:25:05.700]  看見上帝的榮耀
[00:25:05.700 --> 00:25:09.700]  其實大家覺不覺得每天有主同行
[00:25:09.700 --> 00:25:13.700]  不是最好平安的確具嗎
[00:25:13.700 --> 00:25:19.700]  你們又會不會珍惜每一天與主同行呢
[00:25:19.700 --> 00:25:22.700]  第三點跟大家分享的是
[00:25:22.700 --> 00:25:24.700]  確信主耶穌的降生
[00:25:24.700 --> 00:25:28.700]  為我們帶來真正的平安
[00:25:28.700 --> 00:25:30.700]  請大家讀完這兩節聖經
[00:25:30.700 --> 00:25:47.700]  原來不單止有天使向牧羊人顯現
[00:25:47.700 --> 00:25:52.700]  還有一大堆天兵和天使一起讚美上帝
[00:25:52.700 --> 00:25:55.700]  在至高之處榮耀歸於神
[00:25:55.700 --> 00:25:59.700]  在地上平安歸於他所喜悅的人
[00:25:59.700 --> 00:26:01.700]  相信大家都很熟悉這兩句金句
[00:26:01.700 --> 00:26:04.700]  我們看看這兩句金句說什麼
[00:26:04.700 --> 00:26:09.700]  在至高之處榮耀歸於神
[00:26:09.700 --> 00:26:12.700]  耶穌基督的降生就是彰顯神
[00:26:12.700 --> 00:26:18.700]  就是要將榮耀歸給那在至高之處的上帝
[00:26:18.700 --> 00:26:23.700]  在地上平安歸於他所喜悅的人
[00:26:23.700 --> 00:26:26.700]  平安不是指環境的平安順利
[00:26:26.700 --> 00:26:28.700]  出入平安那麼簡單
[00:26:28.700 --> 00:26:31.700]  而是指我們心境裏面有份平靜安穩
[00:26:31.700 --> 00:26:33.700]  平安並且是說
[00:26:33.700 --> 00:26:40.700]  人要因著舊恩而可以神和人和好
[00:26:40.700 --> 00:26:44.700]  人和人又可以和好
[00:26:44.700 --> 00:26:47.700]  平安歸給他所喜悅的人
[00:26:47.700 --> 00:26:51.700]  因為接受主耶穌基督為救主
[00:26:51.700 --> 00:26:57.700]  求上帝的喜悅就必得平安
[00:26:57.700 --> 00:27:02.700]  我們唯有真正接受主耶穌基督的救恩
[00:27:02.700 --> 00:27:04.700]  遵行神的旨意
[00:27:04.700 --> 00:27:06.700]  做個夢神喜悅的人
[00:27:06.700 --> 00:27:10.700]  就可以得著真正的平安
[00:27:10.700 --> 00:27:16.700]  有位八十九歲的愛倫社的婆婆
[00:27:16.700 --> 00:27:19.700]  我們有機會聽她分享
[00:27:19.700 --> 00:27:23.700]  她說她人生過了那麼長的日子
[00:27:23.700 --> 00:27:26.700]  她在大半生的人生裏面
[00:27:26.700 --> 00:27:30.700]  她都用她自己的方法去尋求心靈的平安
[00:27:30.700 --> 00:27:36.700]  她說我曾經是一個很虔誠的拜偶像的信仰者
[00:27:36.700 --> 00:27:41.700]  所以無論初一十五大小的節日
[00:27:41.700 --> 00:27:44.700]  家裏總不會少得香火鼎盛
[00:27:44.700 --> 00:27:47.700]  甚麼都拜甚麼都笑
[00:27:47.700 --> 00:27:49.700]  她說她以為用心去拜
[00:27:49.700 --> 00:27:51.700]  生活就會得到保障
[00:27:51.700 --> 00:27:54.700]  內心就會得到安寧
[00:27:54.700 --> 00:27:56.700]  她說不過隨著年日的過去
[00:27:56.700 --> 00:27:58.700]  她辛勞了一生
[00:27:58.700 --> 00:28:01.700]  她做過工廠、絲花廠、清潔
[00:28:01.700 --> 00:28:04.700]  她說她嘗過很多艱辛
[00:28:04.700 --> 00:28:06.700]  不過她漸漸發現
[00:28:06.700 --> 00:28:08.700]  無論我拜多少都好
[00:28:08.700 --> 00:28:12.700]  心裏面渴望的那份平安始終沒有來到
[00:28:12.700 --> 00:28:14.700]  還浪費了不少錢
[00:28:14.700 --> 00:28:17.700]  那些東西消耗很多錢
[00:28:17.700 --> 00:28:20.700]  她說我心裏面就有一個疑問
[00:28:20.700 --> 00:28:23.700]  究竟這些一切是有用的嗎?
[00:28:23.700 --> 00:28:25.700]  就大約在一年多前
[00:28:25.700 --> 00:28:27.700]  她的女兒就邀請她
[00:28:27.700 --> 00:28:31.700]  媽媽不如你跟我一起回教會
[00:28:31.700 --> 00:28:33.700]  其實她的女兒也是兩三年前
[00:28:33.700 --> 00:28:37.700]  才開始回我們愛倫社的崇拜
[00:28:37.700 --> 00:28:39.700]  她說當時婆婆就想
[00:28:39.700 --> 00:28:41.700]  好啦!我去感受一下
[00:28:41.700 --> 00:28:43.700]  她說沒有想過
[00:28:43.700 --> 00:28:48.700]  這一步就成為了她一生最美的轉捩點
[00:28:48.700 --> 00:28:50.700]  她說第一次進來教會
[00:28:50.700 --> 00:28:52.700]  她聽到詩歌
[00:28:52.700 --> 00:28:54.700]  她覺得好溫暖
[00:28:54.700 --> 00:28:57.700]  她覺得好有安慰
[00:28:57.700 --> 00:29:01.700]  所以我前面的敬拜隊好緊要
[00:29:01.700 --> 00:29:03.700]  多謝你們每個禮拜下來
[00:29:03.700 --> 00:29:05.700]  我又不捨得帶敬拜
[00:29:05.700 --> 00:29:07.700]  她說聽著台上的詩歌
[00:29:07.700 --> 00:29:08.700]  覺得好溫暖
[00:29:08.700 --> 00:29:11.700]  聽著台上的講道
[00:29:11.700 --> 00:29:13.700]  雖然她不完全明白
[00:29:13.700 --> 00:29:18.700]  但內心有一份從未試過的平安感
[00:29:18.700 --> 00:29:22.700]  她又覺得身邊的弟兄姊妹好好
[00:29:22.700 --> 00:29:23.700]  好關心他們
[00:29:23.700 --> 00:29:26.700]  街坊又跟他們聊天
[00:29:26.700 --> 00:29:27.700]  她覺得好親切
[00:29:27.700 --> 00:29:29.700]  這個真誠的關懷
[00:29:29.700 --> 00:29:32.700]  令她覺得她不再孤單
[00:29:32.700 --> 00:29:33.700]  慢慢她說
[00:29:33.700 --> 00:29:35.700]  她越來越喜歡回來這裡
[00:29:35.700 --> 00:29:37.700]  她覺得回來這裡充滿愛
[00:29:37.700 --> 00:29:40.700]  回來這裡充滿和睦的感覺
[00:29:40.700 --> 00:29:42.700]  她說我就做了一個比較
[00:29:42.700 --> 00:29:44.700]  做了一個什麼比較?
[00:29:44.700 --> 00:29:48.700]  就是比較信耶穌和她拜以前的偶像
[00:29:48.700 --> 00:29:50.700]  她說我做了一個決定
[00:29:50.700 --> 00:29:54.700]  這個決定是我拜來拜去都得不到平安
[00:29:54.700 --> 00:29:56.700]  我不拜那些東西了
[00:29:56.700 --> 00:29:58.700]  我要信耶穌
[00:29:58.700 --> 00:30:01.700]  於是她就決志相信耶穌
[00:30:01.700 --> 00:30:04.700]  這個決定她說不是一時衝動
[00:30:04.700 --> 00:30:08.700]  而是她親身去經驗體驗到
[00:30:08.700 --> 00:30:14.700]  在耶穌裡面有真正的平安和喜樂
[00:30:14.700 --> 00:30:16.700]  信主之後
[00:30:16.700 --> 00:30:20.700]  她的生活沒有驚天動地的改變
[00:30:20.700 --> 00:30:23.700]  不過她內心已經不再一樣
[00:30:23.700 --> 00:30:27.700]  她說她現在回來教會就好像回家一樣
[00:30:27.700 --> 00:30:30.700]  師哥繼續安慰她的心
[00:30:30.700 --> 00:30:32.700]  教會弟兄姊妹的同行
[00:30:32.700 --> 00:30:35.700]  上帝的說話鼓勵她
[00:30:35.700 --> 00:30:37.700]  她說有時一起祈禱
[00:30:37.700 --> 00:30:39.700]  我剛才說她幾多歲?
[00:30:39.700 --> 00:30:40.700]  89歲
[00:30:40.700 --> 00:30:43.700]  當然不是很會開口祈禱
[00:30:43.700 --> 00:30:45.700]  但她說當大家一起祈禱的時候
[00:30:45.700 --> 00:30:47.700]  我一定會很留心
[00:30:47.700 --> 00:30:52.700]  輕聲地跟著他們一起講阿們
[00:30:52.700 --> 00:30:55.700]  並且將心交給耶穌
[00:30:55.700 --> 00:30:59.700]  她說多謝耶穌
[00:30:59.700 --> 00:31:03.700]  從來沒有嫌棄過她過往的無知
[00:31:03.700 --> 00:31:06.700]  不斷在拜那些東西來得罪上帝
[00:31:06.700 --> 00:31:09.700]  反而用愛去引領她
[00:31:09.700 --> 00:31:13.700]  讓她放下這麼多年的重擔
[00:31:13.700 --> 00:31:16.700]  找到一份連錢都買不到
[00:31:16.700 --> 00:31:20.700]  自己怎樣去求都求不到的真平安
[00:31:20.700 --> 00:31:23.700]  一個89歲的婆婆
[00:31:23.700 --> 00:31:26.700]  她還說在往後的日子
[00:31:26.700 --> 00:31:30.700]  我要認識這位天父更加多
[00:31:30.700 --> 00:31:33.700]  我要活在耶穌基督的恩典裏
[00:31:33.700 --> 00:31:35.700]  我想告訴大家
[00:31:35.700 --> 00:31:38.700]  過幾天12月25日
[00:31:38.700 --> 00:31:42.700]  這位婆婆就跟她女兒一起在這裏受洗
[00:31:42.700 --> 00:31:44.700]  我們給她掌聲
[00:31:44.700 --> 00:31:50.700]  所以第三個學習
[00:31:50.700 --> 00:31:54.700]  其實我們是否真的相信聖經的話呢
[00:31:54.700 --> 00:31:56.700]  我們是否相信主耶穌
[00:31:56.700 --> 00:31:59.700]  真的可以改變我們的生命呢
[00:31:59.700 --> 00:32:02.700]  約翰福音14章27節這樣說
[00:32:02.700 --> 00:32:04.700]  我留下平安給你們
[00:32:04.700 --> 00:32:07.700]  我將我的平安賜給你們
[00:32:07.700 --> 00:32:10.700]  我所賜的不像世人所賜的
[00:32:10.700 --> 00:32:14.700]  聖經不是用來增加我們頭腦上的知識
[00:32:14.700 --> 00:32:16.700]  聖經要我們走出來
[00:32:16.700 --> 00:32:18.700]  生命得著轉化
[00:32:18.700 --> 00:32:21.700]  叫我們得著真正的平安
[00:32:21.700 --> 00:32:24.700]  並且帶來安慰和盼望
[00:32:24.700 --> 00:32:25.700]  Amen
[00:32:25.700 --> 00:32:27.700]  去到總結
[00:32:27.700 --> 00:32:29.700]  我想大家先讀這兩節聖經
[00:32:40.700 --> 00:32:42.700]  「主所賜賜我夢的
[00:32:42.700 --> 00:32:44.700]  他們今來旅遊
[00:32:44.700 --> 00:32:46.700]  就曾經在亞武宿舍
[00:32:46.700 --> 00:32:50.700]  又曾經在國際碼數的旅舍」
[00:32:50.700 --> 00:32:52.700]  原來二千多年前
[00:32:52.700 --> 00:32:55.700]  耶穌基督第一次在黑暗中降臨
[00:32:55.700 --> 00:32:59.700]  牧羊人聽了天使和天君的宣告
[00:32:59.700 --> 00:33:02.700]  就立即作出色切的行動
[00:33:02.700 --> 00:33:05.700]  當天使升天走了
[00:33:05.700 --> 00:33:08.700]  他就急忙地去找耶穌
[00:33:08.700 --> 00:33:11.700]  包著布
[00:33:11.700 --> 00:33:13.700]  躺在馬槽裏面的那個
[00:33:13.700 --> 00:33:15.700]  就是耶穌基督
[00:33:15.700 --> 00:33:16.700]  不單止是這樣
[00:33:16.700 --> 00:33:18.700]  他一見到耶穌之後
[00:33:18.700 --> 00:33:23.700]  他就要將天使論者孩子的話傳開去
[00:33:23.700 --> 00:33:24.700]  天使講什麼
[00:33:24.700 --> 00:33:25.700]  他傳什麼
[00:33:25.700 --> 00:33:28.700]  就是這個大喜的信息
[00:33:28.700 --> 00:33:30.700]  關乎萬民
[00:33:30.700 --> 00:33:34.700]  我們一起再讀第十一和第十二節
[00:33:34.700 --> 00:33:53.700]  因為今天牧羊人趕緊將大喜的福音傳開去
[00:33:53.700 --> 00:33:55.700]  今天聖誕節快到了
[00:33:55.700 --> 00:34:01.700]  我們有沒有趕緊將這個大喜的信息傳開去
[00:34:01.700 --> 00:34:04.700]  救主是為我們每一個而生
[00:34:04.700 --> 00:34:08.700]  就是我們的主耶穌基督
[00:34:08.700 --> 00:34:11.700]  好美的圖畫
[00:34:11.700 --> 00:34:13.700]  那瑪利亞呢
[00:34:13.700 --> 00:34:17.700]  原來瑪利亞聽到牧羊人所講的話
[00:34:17.700 --> 00:34:20.700]  他就將一切的事傳在心裏面
[00:34:20.700 --> 00:34:22.700]  反覆思想
[00:34:22.700 --> 00:34:24.700]  原來這個也是瑪利亞
[00:34:24.700 --> 00:34:29.700]  行步見步回應著上帝的帶領
[00:34:29.700 --> 00:34:31.700]  大家讀第二十一節好不好
[00:34:31.700 --> 00:34:32.700]  滿了白天
[00:34:32.700 --> 00:34:34.700]  收到太子行覺禮
[00:34:34.700 --> 00:34:36.700]  與他並肯叫耶穌
[00:34:36.700 --> 00:34:39.700]  這就是滿有誠可義之
[00:34:39.700 --> 00:34:41.700]  天使所給的名
[00:34:41.700 --> 00:34:48.700]  原來瑪利亞由他接受呼召
[00:34:48.700 --> 00:34:52.700]  成為耶穌基督在地上的母親
[00:34:52.700 --> 00:34:56.700]  一路走到他為耶穌行覺禮
[00:34:56.700 --> 00:35:00.700]  為耶穌命名叫耶穌
[00:35:00.700 --> 00:35:07.700]  一直以來都是順服進行上帝說話的典範
[00:35:07.700 --> 00:35:10.700]  作出了最悉切的回應
[00:35:10.700 --> 00:35:12.700]  他又進行律法的要求
[00:35:12.700 --> 00:35:14.700]  為耶穌基督行覺禮
[00:35:14.700 --> 00:35:17.700]  指出耶穌基督來是承傳律法
[00:35:17.700 --> 00:35:23.700]  並且為以色列帶來拯救
[00:35:23.700 --> 00:35:26.700]  瑪利亞和牧羊人的回應
[00:35:26.700 --> 00:35:29.700]  都帶著讚美和馴服
[00:35:29.700 --> 00:35:31.700]  將耶穌基督的降生
[00:35:31.700 --> 00:35:36.700]  真平安的福音帶給世人
[00:35:36.700 --> 00:35:38.700]  今日我們活在二十一世紀
[00:35:38.700 --> 00:35:41.700]  一個充滿著黑暗扭曲
[00:35:41.700 --> 00:35:44.700]  紛亂不安的世代
[00:35:44.700 --> 00:35:48.700]  今日又適逢是張臨時的第四個主日
[00:35:48.700 --> 00:35:51.700]  我們點起的是平安之燭
[00:35:51.700 --> 00:35:55.700]  我們是否確信福音的大能
[00:35:55.700 --> 00:36:01.700]  可以為我們帶來拯救、盼望和真平安呢
[00:36:01.700 --> 00:36:06.700]  今日經文提醒我們的三個功課
[00:36:06.700 --> 00:36:11.700]  你會否作出回應的行動呢
[00:36:11.700 --> 00:36:14.700]  趁著聖誕節期
[00:36:14.700 --> 00:36:18.700]  我們趕緊將這個真平安的訊息
[00:36:18.700 --> 00:36:20.700]  和你身邊的人分享
[00:36:20.700 --> 00:36:22.700]  三個功課
[00:36:22.700 --> 00:36:24.700]  效法主耶穌基督度誠肉身
[00:36:24.700 --> 00:36:27.700]  謙卑走入人群裏的福事
[00:36:27.700 --> 00:36:30.700]  留意上帝在我們日常生活中
[00:36:30.700 --> 00:36:33.700]  與我們同行說話
[00:36:33.700 --> 00:36:35.700]  確信主耶穌基督的降生
[00:36:35.700 --> 00:36:39.700]  為我們帶來真正的平安
[00:36:39.700 --> 00:36:42.700]  你們願不願意有這個真正的平安
[00:36:42.700 --> 00:36:44.700]  願不願意將這個真正的平安
[00:36:44.700 --> 00:36:46.700]  帶給我們身邊的人
