
[00:00:00.000 --> 00:00:03.200]  今天要給大家分享一個題目
[00:20:24.860 --> 00:20:29.740]  也許是他最高的一個目的 很安安逸逸的生活
[00:20:29.740 --> 00:20:34.700]  我不曉得你有沒有想過 有一天你想過這樣的生活
[00:20:34.700 --> 00:20:36.460]  也許會有一點點像
[00:20:36.460 --> 00:20:40.700]  你想過你今天如果一個月掙兩萬
[00:20:40.700 --> 00:20:43.660]  你覺得當我一個月掙十萬的時候
[00:20:43.660 --> 00:20:46.060]  我就可以提前退休 然後去哪裡哪裡
[00:20:46.060 --> 00:20:48.380]  然後會做很多的安排
[00:20:48.380 --> 00:20:50.620]  可能你會想這樣子的一些打算
[00:20:50.620 --> 00:20:54.380]  這個財主也有 這個是他人生的規劃
[00:20:54.380 --> 00:20:57.340]  安安逸逸的吃喝快樂
[00:20:57.340 --> 00:21:01.980]  有什麼問題嗎 請問你們有什麼問題
[00:21:01.980 --> 00:21:06.300]  表面上看來好像沒有什麼問題
[00:21:06.300 --> 00:21:11.500]  可是你知道有一句話說 生於憂患死於安樂
[00:21:11.500 --> 00:21:15.340]  很多時候我們在那種的享樂裡面
[00:21:15.340 --> 00:21:19.820]  我們的生命的靈魂就已經慢慢的死去
[00:21:19.820 --> 00:21:24.780]  這種享樂主義也是在希臘哲學裡面
[00:21:24.780 --> 00:21:30.300]  以彼古羅派的那個觀點
[00:21:30.300 --> 00:21:35.020]  他們希望說享樂就好 他們是享樂主義派
[00:21:35.020 --> 00:21:37.420]  那上帝卻對這個人說
[00:21:37.420 --> 00:21:42.060]  無知的人今夜必要你的靈魂
[00:21:42.060 --> 00:21:44.860]  你所預備的要歸誰呢
[00:21:44.860 --> 00:21:48.700]  現在問題來了 他雖然有錢
[00:21:48.700 --> 00:21:53.180]  可是他的生命馬上要結束了
[00:21:53.180 --> 00:21:56.300]  那這些錢怎麼辦呢
[00:21:56.300 --> 00:21:58.940]  有錢可是沒有命了
[00:21:58.940 --> 00:22:02.620]  這個財主他只顧積攢他的財富
[00:22:02.620 --> 00:22:05.420]  他一心想擁有更多的錢財
[00:22:05.420 --> 00:22:09.660]  他想要把原來的那個小的倉庫拆了
[00:22:09.660 --> 00:22:11.500]  然後建一個更大的
[00:22:11.500 --> 00:22:16.300]  可是他沒有想過其他的事情
[00:22:16.300 --> 00:22:19.100]  所以耶穌用這個無知財主的比喻
[00:22:19.100 --> 00:22:24.220]  是要教導我們說那些專門以世俗為物的人
[00:22:24.220 --> 00:22:25.900]  是非常的愚昧的
[00:22:25.900 --> 00:22:29.340]  那這些人他不知道他所領受的那一切
[00:22:29.340 --> 00:22:31.500]  其實都是從上帝那裡來的
[00:22:31.500 --> 00:22:33.420]  是上帝的賜福
[00:22:33.420 --> 00:22:36.300]  讓他有五穀可以豐收
[00:22:36.300 --> 00:22:38.220]  讓風調雨順
[00:22:38.220 --> 00:22:41.100]  讓他田裡面能夠有出產
[00:22:41.100 --> 00:22:42.940]  他沒有想到這些的
[00:22:42.940 --> 00:22:45.500]  他都是想到只是他自己
[00:22:45.500 --> 00:22:49.580]  然後他想到的也是他自己個人的那種安逸
[00:22:49.580 --> 00:22:53.340]  他沒有想到其他的貧苦的人的需要
[00:22:53.340 --> 00:22:54.700]  當然這個人他是有貪
[00:22:54.700 --> 00:22:56.460]  他應該會知道聖經裡面
[00:22:56.460 --> 00:22:58.060]  特別舊約裡面的教導
[00:22:58.060 --> 00:23:02.700]  有錢的人應該要去幫助孤兒寡婦
[00:23:02.700 --> 00:23:04.380]  幫助那些有需要的人
[00:23:04.380 --> 00:23:06.540]  我相信律法他應該是懂的
[00:23:06.540 --> 00:23:08.380]  可是他都沒有
[00:23:08.380 --> 00:23:12.300]  他只想到他自己的享樂
[00:23:12.300 --> 00:23:15.900]  其實積財本身不是一件不好的事情
[00:23:15.900 --> 00:23:18.380]  我們不是說反對說你去掙錢
[00:23:18.380 --> 00:23:21.180]  反對你去賺取財富
[00:23:21.180 --> 00:23:25.180]  但是如果你的人生目標只是這樣子的話
[00:23:25.180 --> 00:23:26.700]  那就很有問題了
[00:23:26.700 --> 00:23:29.900]  這個如果作為你的一個終極目標的話
[00:23:29.900 --> 00:23:34.940]  你的人生其實可以講是沒有任何的意義的
[00:23:34.940 --> 00:23:38.860]  因為你的生命不是掌握在你的手中
[00:23:38.860 --> 00:23:43.180]  很可能在某一刻就像這裡所講的
[00:23:43.180 --> 00:23:45.500]  今夜就要你的靈魂
[00:23:45.500 --> 00:23:49.900]  那你所預備的你要歸於誰呢
[00:23:49.900 --> 00:23:52.860]  在香港有一個
[00:23:52.860 --> 00:23:54.540]  這個經文剛才有分享過了
[00:23:54.540 --> 00:24:02.300]  在香港有一個很經典的廣告
[00:24:02.300 --> 00:24:04.540]  我想大家或多或少會知道
[00:24:04.540 --> 00:24:05.900]  女士們應該會知道
[00:24:05.900 --> 00:24:09.100]  你很喜歡的鑽石
[00:24:09.100 --> 00:24:12.140]  鑽石恆久遠一顆永流傳
[00:24:12.140 --> 00:24:16.620]  這個是當時很出名的一句廣告詞
[00:24:16.620 --> 00:24:18.460]  今天也在流行
[00:24:18.460 --> 00:24:21.740]  那他講到鑽石是
[00:24:21.740 --> 00:24:23.660]  它的價值可以保留很久
[00:24:23.660 --> 00:24:25.020]  它不會貶值
[00:24:25.020 --> 00:24:26.860]  它也可以保存很久
[00:24:26.860 --> 00:24:28.540]  可是你不知道
[00:24:28.540 --> 00:24:30.140]  鑽石雖然是恆久遠
[00:24:30.140 --> 00:24:33.260]  可是你的生命恆久遠嗎
[00:24:33.260 --> 00:24:35.260]  你的生命不是恆久遠對不對
[00:24:35.260 --> 00:24:39.740]  那鑽石恆久遠關你什麼事呢
[00:24:39.740 --> 00:24:41.260]  你今天戴的這個鑽石
[00:24:41.260 --> 00:24:44.860]  明天有可能就在別人的手裡了
[00:24:44.860 --> 00:24:46.300]  所以不要貪心
[00:24:46.300 --> 00:24:49.020]  不要說那個鑽石恆久遠
[00:24:49.020 --> 00:24:50.540]  你希望得到那個鑽石
[00:24:50.540 --> 00:24:52.300]  就是可能你戴的時間
[00:24:52.300 --> 00:24:54.060]  可能你能戴多久
[00:24:54.060 --> 00:24:56.060]  反正是很短的一個時間
[00:24:56.060 --> 00:24:58.380]  明天就不知道在誰的手裡
[00:24:58.380 --> 00:25:03.180]  因為我們的生命不是恆久遠
[00:25:03.180 --> 00:25:06.140]  我們要有分享
[00:25:06.140 --> 00:25:09.260]  才能夠讓生命更加的豐盛
[00:25:09.260 --> 00:25:11.980]  如果我們的生命沒有去分享的話
[00:25:11.980 --> 00:25:13.180]  就像這個財主一樣
[00:25:13.180 --> 00:25:13.900]  他有很多錢
[00:25:13.900 --> 00:25:16.220]  可是他的生命其實是很貧窮的
[00:25:16.220 --> 00:25:18.620]  所以有一句話說
[00:25:18.620 --> 00:25:22.460]  沒有分享的生命是貧窮的
[00:25:22.460 --> 00:25:25.180]  因為你沒有跟別人去分享
[00:25:25.180 --> 00:25:27.340]  雖然看起來你是很有錢
[00:25:27.340 --> 00:25:30.780]  確實在別人看來你是非常的貧窮
[00:25:30.780 --> 00:25:34.300]  可是耶穌來他就要改變這一切
[00:25:34.300 --> 00:25:35.660]  怎麼改變呢
[00:25:35.660 --> 00:25:39.900]  在約翰福音十章十節裡面講到說
[00:25:39.900 --> 00:25:41.820]  我來了要叫羊
[00:25:41.820 --> 00:25:44.300]  羊或者翻譯成人
[00:25:44.300 --> 00:25:46.220]  要叫人得生命
[00:25:46.220 --> 00:25:48.060]  並且得得更豐盛
[00:25:48.060 --> 00:25:51.500]  這句話是耶穌對我們說的
[00:25:51.500 --> 00:25:56.300]  他讓我們的生命要變得更加的豐盛
[00:25:56.300 --> 00:25:59.340]  怎麼樣豐盛呢
[00:25:59.340 --> 00:26:02.620]  耶穌把他的生命分享給我們
[00:26:02.620 --> 00:26:06.540]  我們也需要這樣子去分享給其他的人
[00:26:06.540 --> 00:26:10.540]  有分享才能夠有豐盛
[00:26:10.540 --> 00:26:14.300]  這個是耶穌基督給我們的教導
[00:26:14.300 --> 00:26:16.220]  也是今天給我們的提醒
[00:26:16.220 --> 00:26:19.260]  像這個財主對於孤兒寡婦
[00:26:19.260 --> 00:26:21.660]  對那些有需要的人
[00:26:21.660 --> 00:26:24.060]  他好像視而不見
[00:26:24.060 --> 00:26:26.060]  他沒有去分享
[00:26:26.060 --> 00:26:27.100]  他沒有想到說
[00:26:27.100 --> 00:26:30.780]  我今天要建一個什麼樣的扶貧的基金
[00:26:30.780 --> 00:26:33.100]  然後要幫助那些有需要的兒童
[00:26:33.100 --> 00:26:34.620]  或者是三妻
[00:26:34.620 --> 00:26:36.460]  幫助那些留守的兒童
[00:26:36.460 --> 00:26:38.700]  他都沒有這些的規劃
[00:26:38.700 --> 00:26:41.420]  他只是規劃他自己的那種的享樂
[00:26:41.420 --> 00:26:43.100]  完全沒有分享
[00:26:43.100 --> 00:26:45.900]  所以他的生命是非常貧窮的
[00:26:45.900 --> 00:26:47.580]  耶穌提醒我們
[00:26:47.580 --> 00:26:50.380]  我們要有分享
[00:26:50.380 --> 00:26:52.860]  他來要讓我們的生命更豐盛
[00:26:52.860 --> 00:26:57.580]  我們也要讓我們身邊的人能夠更加的豐盛
[00:26:57.580 --> 00:27:04.700]  我們的生命可以變得更加的豐盛
[00:27:04.700 --> 00:27:05.980]  第三方面
[00:27:05.980 --> 00:27:13.420]  這個財主他還有一方面也是很貧窮的
[00:27:13.420 --> 00:27:15.180]  雖然他有錢
[00:27:15.180 --> 00:27:16.940]  但是在知識方面
[00:27:16.940 --> 00:27:18.380]  他很貧窮
[00:27:18.380 --> 00:27:21.580]  為什麼說他的知識方面很貧窮呢
[00:27:21.580 --> 00:27:23.100]  首先
[00:27:23.100 --> 00:27:29.740]  至少他以為靈魂可以用物質來滿足
[00:27:29.740 --> 00:27:31.500]  他很無知
[00:27:31.500 --> 00:27:34.540]  他以為有這些的財物
[00:27:34.540 --> 00:27:37.260]  就可以讓他的靈魂可以滿足了
[00:27:37.260 --> 00:27:39.740]  所以他對他自己的靈魂來說話
[00:27:39.740 --> 00:27:42.780]  你有沒有對你的靈魂來說話
[00:27:42.780 --> 00:27:44.220]  可能有時候會有
[00:27:44.220 --> 00:27:45.260]  他會有
[00:27:45.260 --> 00:27:47.100]  他對他的靈魂來說話
[00:27:47.100 --> 00:27:48.860]  他以為這些的物質
[00:27:48.860 --> 00:27:53.020]  他的那個倉庫裡面的這些的出產
[00:27:53.020 --> 00:27:55.100]  能夠讓他的靈魂可以滿足
[00:27:55.100 --> 00:27:58.060]  然後讓他安逸的來過日子
[00:27:58.060 --> 00:28:01.100]  因為這個是他無知的地方
[00:28:01.100 --> 00:28:08.380]  他不曉得靈魂是不能用物質來滿足的
[00:28:08.380 --> 00:28:09.660]  我問一下你
[00:28:09.660 --> 00:28:11.500]  以前當你做學生的時候
[00:28:11.500 --> 00:28:15.100]  你一個月的這個零花錢多少
[00:28:15.100 --> 00:28:16.140]  有一千嗎
[00:28:16.140 --> 00:28:24.940]  還是兩千
[00:28:24.940 --> 00:28:26.380]  你小學的時候的零花錢
[00:28:26.380 --> 00:28:28.140]  有沒有初中的時候那麼多
[00:28:28.140 --> 00:28:29.820]  初中的時候有沒有高中那麼多
[00:28:29.820 --> 00:28:31.900]  高中的時候有沒有大學那麼多
[00:28:31.900 --> 00:28:33.020]  大學的時候有沒有
[00:28:33.020 --> 00:28:35.020]  現在你出來工作的時候
[00:28:35.020 --> 00:28:36.780]  你用的錢那麼多
[00:28:36.780 --> 00:28:41.260]  是不是你從來都沒有滿足過對不對
[00:28:41.260 --> 00:28:43.180]  這些工資不斷的在漲
[00:28:43.180 --> 00:28:44.460]  可是你有滿足過嗎
[00:28:44.460 --> 00:28:45.820]  當你有一萬的時候
[00:28:45.820 --> 00:28:46.620]  你想有兩萬
[00:28:46.620 --> 00:28:47.900]  兩萬的時候可能有三萬
[00:28:47.900 --> 00:28:49.020]  三萬到五萬
[00:28:49.020 --> 00:28:51.500]  你還是不滿足
[00:28:51.500 --> 00:28:55.500]  不是說你有物質就會滿足的
[00:28:55.500 --> 00:28:59.900]  我曾經看過一個電視
[00:28:59.900 --> 00:29:02.940]  就是那個最近在熱播的
[00:29:02.940 --> 00:29:06.220]  是講嫁到世界邊端的那個故事
[00:29:06.220 --> 00:29:09.340]  講一些香港人嫁到很遠很遠的地方
[00:29:09.340 --> 00:29:11.420]  其中就講到一個富婆
[00:29:11.420 --> 00:29:12.620]  她很有錢了
[00:29:12.620 --> 00:29:14.620]  她在上海做生意做得很好
[00:29:14.620 --> 00:29:16.140]  不過她雖然很有錢
[00:29:16.140 --> 00:29:19.100]  可是在上海那個有錢人的圈子裡面
[00:29:19.100 --> 00:29:20.700]  她不是最有錢的
[00:29:20.700 --> 00:29:22.460]  她住的雖然是別墅
[00:29:22.460 --> 00:29:25.180]  她也有很多的名車
[00:29:25.180 --> 00:29:27.500]  可是她對比旁邊那一家
[00:29:27.500 --> 00:29:30.060]  她覺得她沒有那一家那麼有錢
[00:29:30.060 --> 00:29:30.940]  她覺得很不滿足
[00:29:30.940 --> 00:29:31.740]  為什麼他們的家
[00:29:31.740 --> 00:29:33.500]  那個房子比我們家大
[00:29:33.500 --> 00:29:35.900]  為什麼他們的車比我們多
[00:29:35.900 --> 00:29:37.340]  她就感覺到很不滿足
[00:29:37.340 --> 00:29:39.260]  雖然她已經很有錢了
[00:29:39.260 --> 00:29:42.540]  結果她改行
[00:29:42.540 --> 00:29:43.980]  她想賺更多的錢
[00:29:43.980 --> 00:29:48.460]  她就開那個奢侈品
[00:29:48.460 --> 00:29:51.020]  就是專門做生意的對象
[00:29:51.020 --> 00:29:52.860]  就是那些送禮的人
[00:29:52.860 --> 00:29:56.140]  當時在內地送禮是很風行的
[00:29:56.140 --> 00:29:58.300]  就是送那些奢侈品
[00:29:58.300 --> 00:30:02.700]  可是後來因為一場反腐的風暴
[00:30:02.700 --> 00:30:04.860]  一反腐所有這些都送不出去了
[00:30:04.860 --> 00:30:06.220]  沒有人來買了
[00:30:06.220 --> 00:30:09.020]  所以她整個賣不出去
[00:30:09.020 --> 00:30:10.620]  她就要負債
[00:30:10.620 --> 00:30:15.260]  結果從最有錢變到要向別人去借錢
[00:30:15.260 --> 00:30:17.740]  一夜之間因為這個政策的原因
[00:30:17.740 --> 00:30:20.940]  她就變得非常的窮困潦倒
[00:30:20.940 --> 00:30:22.460]  所以你看到
[00:30:22.460 --> 00:30:25.580]  第一物質不能夠讓我們的靈魂
[00:30:25.580 --> 00:30:26.940]  能夠得到真正的滿足
[00:30:26.940 --> 00:30:28.700]  第二你擁有的這一切
[00:30:28.700 --> 00:30:31.260]  有可能就是在一夜之間
[00:30:31.260 --> 00:30:35.340]  消失就會沒有了
[00:30:35.340 --> 00:30:42.140]  那金錢也不能夠解決我們所有的需要
[00:30:42.140 --> 00:30:44.060]  也許你在傾刻間
[00:30:44.060 --> 00:30:46.940]  你一生的這個勞碌就會沒有了
[00:30:46.940 --> 00:30:51.420]  那我們中國人常常都會
[00:30:51.420 --> 00:30:53.580]  希望有求兩樣的事情
[00:30:53.580 --> 00:30:57.420]  你知道是哪兩樣嗎
[00:30:57.420 --> 00:30:59.660]  錢對了一個還有呢
[00:30:59.660 --> 00:31:01.500]  長壽就是一個長命
[00:31:01.500 --> 00:31:05.580]  另外一個是富貴長命富貴
[00:31:05.580 --> 00:31:08.380]  如果你只是有一樣都不好
[00:31:08.380 --> 00:31:09.900]  只是長命你沒有錢
[00:31:09.900 --> 00:31:11.820]  要長命幹嘛要受苦
[00:31:11.820 --> 00:31:14.780]  只是富貴又不長命又很慘
[00:31:14.780 --> 00:31:17.020]  有錢沒有生命去想
[00:31:17.020 --> 00:31:18.060]  所以中國人很聰明
[00:31:18.060 --> 00:31:18.940]  他有兩樣
[00:31:18.940 --> 00:31:21.980]  一個要長命一個要富貴
[00:31:21.980 --> 00:31:24.620]  所以你看那個帝王他們很有錢
[00:31:24.620 --> 00:31:29.340]  可是他們不能夠很長命
[00:31:29.340 --> 00:31:33.820]  不能夠活得很長的時間
[00:31:33.820 --> 00:31:34.940]  所以他們想了一個辦法
[00:31:34.940 --> 00:31:39.340]  就是要求那個長生不老要
[00:31:39.340 --> 00:31:42.380]  只是長生不老不是長生不死
[00:31:42.380 --> 00:31:43.660]  他也知道他會死
[00:31:43.660 --> 00:31:45.500]  但是他想長生不老
[00:31:45.500 --> 00:31:47.740]  所以你看秦始皇
[00:31:47.740 --> 00:31:50.860]  他要派那個童男童女要去哪裏
[00:31:50.860 --> 00:31:57.260]  要去好像去琉球群島
[00:31:57.260 --> 00:32:01.100]  要求那個的仙丹要求長生不老要
[00:32:01.100 --> 00:32:02.620]  那個漢武帝也是一樣
[00:32:02.620 --> 00:32:08.300]  他要用一個金盤來盛那個所謂的金露
[00:32:08.300 --> 00:32:10.460]  然後也希望喝了這個金露
[00:32:10.460 --> 00:32:12.700]  他就可以長生不老了
[00:32:12.700 --> 00:32:14.620]  那唐太宗也是一樣
[00:32:14.620 --> 00:32:18.140]  也是要派人要去尋這個不老要
[00:32:18.140 --> 00:32:21.100]  所以李白他有一句詩
[00:32:21.100 --> 00:32:21.820]  他這樣講的
[00:32:21.820 --> 00:32:27.580]  秦王掃六河 俯視河雄哉
[00:32:27.580 --> 00:32:32.060]  上採不死藥 茫然使心哀
[00:32:32.060 --> 00:32:36.700]  徐氏載秦旅 樓船指時回
[00:32:36.700 --> 00:32:40.540]  但見三泉下 金冠瘴寒徽
[00:32:40.540 --> 00:32:41.260]  這講什麼呢
[00:32:41.260 --> 00:32:43.660]  講秦始皇他很有勢力
[00:32:43.660 --> 00:32:45.740]  他的勢力可以橫掃天下
[00:32:45.740 --> 00:32:47.180]  他很威雄
[00:32:47.180 --> 00:32:50.300]  但是他上前要去採這個不死藥
[00:32:50.300 --> 00:32:54.060]  他派了這些童男童女要坐船去
[00:32:54.060 --> 00:32:55.260]  出洋去尋找
[00:32:55.260 --> 00:32:56.700]  可是最後怎麼樣呢
[00:32:56.700 --> 00:32:59.500]  金冠瘴寒徽
[00:32:59.500 --> 00:33:03.100]  金座的這個棺材瘴寒徽
[00:33:03.100 --> 00:33:05.180]  最後還是要死掉
[00:33:05.180 --> 00:33:07.900]  那道教他們也煉仙丹對不對
[00:33:07.900 --> 00:33:10.700]  可是往往這些仙丹是重金屬做的
[00:33:10.700 --> 00:33:15.260]  所以吃了以後死得更快一點
[00:33:15.260 --> 00:33:19.180]  他們希望吃仙丹也是死得更快一點
[00:33:19.180 --> 00:33:21.260]  所以聖經說
[00:33:21.260 --> 00:33:24.220]  人在尊貴中而不醒悟
[00:33:24.220 --> 00:33:26.860]  就像死亡的畜類一樣
[00:33:26.860 --> 00:33:28.780]  這是詩篇裡面所講的
[00:33:28.780 --> 00:33:31.660]  他形容那些在尊貴裡面卻不醒悟的人
[00:33:31.660 --> 00:33:34.540]  就像已經死亡的畜類
[00:33:34.540 --> 00:33:36.620]  不是說你像畜生而已
[00:33:36.620 --> 00:33:39.580]  他說是像已經死亡的畜類
[00:33:39.580 --> 00:33:42.380]  這個比喻非常的傳神
[00:33:42.380 --> 00:33:53.020]  提醒我們不要做這個死亡的畜類
[00:33:53.020 --> 00:33:56.780]  在舊約裡面也有很多的君王
[00:33:56.780 --> 00:34:00.620]  類似他也想長生不老也想不死
[00:34:00.620 --> 00:34:04.620]  可是最後一夜之間他就被殺了
[00:34:04.620 --> 00:34:06.380]  在這裡因為時間的關係
[00:34:06.380 --> 00:34:07.900]  我就不詳細講這個
[00:34:07.900 --> 00:34:11.420]  在舊約裡面迦勒底王
[00:34:11.420 --> 00:34:15.900]  這個薄沙策的那個故事
[00:34:15.900 --> 00:34:20.220]  在他被殺只是一夜之間他就被殺了
[00:34:20.220 --> 00:34:24.220]  可是我想講的另外一個就是
[00:34:24.220 --> 00:34:26.220]  什麼可以永存呢
[00:34:26.220 --> 00:34:28.620]  不是那些物質
[00:34:28.620 --> 00:34:32.540]  不是那些你的財富
[00:34:32.540 --> 00:34:35.100]  在儒家的文化裡面
[00:34:35.100 --> 00:34:40.300]  他們希望說用三個方法來追求永生
[00:34:40.300 --> 00:34:42.700]  第一就是利德
[00:34:42.700 --> 00:34:44.300]  第二就是利功
[00:34:44.300 --> 00:34:45.740]  第三就是利言
[00:34:45.740 --> 00:34:48.860]  這個叫他們的方法
[00:34:48.860 --> 00:34:51.180]  就是他們希望透過這三個方法
[00:34:51.180 --> 00:34:54.620]  來追求俗世的永生
[00:34:54.620 --> 00:34:55.500]  利德是什麼呢
[00:34:55.500 --> 00:34:58.300]  就是讓你自己要有好的修養
[00:34:58.300 --> 00:34:59.820]  也要有好的道德
[00:34:59.820 --> 00:35:02.460]  你要達到聖人的境界
[00:35:02.460 --> 00:35:07.020]  這樣子你就好像堯或者順一樣
[00:35:07.020 --> 00:35:10.220]  你就可以做後人的榜樣
[00:35:10.220 --> 00:35:11.660]  第二就是利功
[00:35:11.660 --> 00:35:15.020]  利功就是說你要替人們解除一些困苦
[00:35:15.020 --> 00:35:16.540]  你要做一些事情
[00:35:16.540 --> 00:35:19.340]  比如說大禹他要治水
[00:35:19.340 --> 00:35:20.460]  大禹治水有功
[00:35:20.460 --> 00:35:23.340]  他就可以讓後人去景仰
[00:35:23.340 --> 00:35:24.700]  第三就是利言
[00:35:24.700 --> 00:35:26.060]  就是你要著書利說
[00:35:26.060 --> 00:35:28.300]  就好像孔子、孟子等等
[00:35:28.300 --> 00:35:29.740]  他們寫很多的著作
[00:35:29.740 --> 00:35:32.620]  這樣子就可以流傳到萬世
[00:35:32.620 --> 00:35:34.700]  使他們成為不朽
[00:35:34.700 --> 00:35:36.460]  但是對我們來講
[00:35:36.460 --> 00:35:39.420]  我們基督徒一個有信仰的人
[00:35:39.420 --> 00:35:41.020]  我們的這種的富足
[00:35:41.020 --> 00:35:45.180]  或者是我們的那種能夠存到永遠的東西
[00:35:45.180 --> 00:35:47.500]  不是這一些
[00:35:47.500 --> 00:35:49.500]  是福音
[00:35:49.500 --> 00:35:50.780]  是我們所傳講的
[00:35:50.780 --> 00:35:56.540]  這個耶穌基督拯救世人的這個福音
[00:35:56.540 --> 00:36:00.540]  在這個故事最後
[00:36:00.540 --> 00:36:03.260]  耶穌跟這個人講
[00:36:03.260 --> 00:36:04.940]  你們要謹慎自守
[00:36:04.940 --> 00:36:06.140]  免除一切的貪心
[00:36:06.140 --> 00:36:10.300]  因為人的生命不在乎家道豐富
[00:36:10.300 --> 00:36:15.340]  所以我們要做一個真正富足的人
[00:36:15.340 --> 00:36:17.660]  怎麼樣做一個真正富足的人呢
[00:36:17.660 --> 00:36:22.060]  我想至少在兩個方面我們可以去做的
[00:36:22.060 --> 00:36:25.340]  第一個方面就是在你的心態上面
[00:36:25.340 --> 00:36:27.740]  第二個方面是你在行動上面
[00:36:27.740 --> 00:36:29.740]  在心態上面怎麼去做呢
[00:36:29.740 --> 00:36:33.340]  我們都知道說知足是福對不對
[00:36:33.340 --> 00:36:34.620]  我們要知足
[00:36:34.620 --> 00:36:36.620]  那跟大家講一個小的故事
[00:36:36.620 --> 00:36:40.300]  看看怎麼樣能夠知足
[00:36:40.300 --> 00:36:42.700]  那有一次有位非常有錢的父親
[00:36:42.700 --> 00:36:46.220]  他就希望能夠帶全家人到鄉下
[00:36:46.220 --> 00:36:48.700]  他想讓他的小兒子了解
[00:36:48.700 --> 00:36:51.180]  鄉下的人有多麼的貧窮
[00:36:51.180 --> 00:36:52.540]  多麼的可憐
[00:36:52.540 --> 00:36:55.260]  所以他就找了一個最窮的家庭
[00:36:55.260 --> 00:36:57.260]  在那裡住了一天一夜
[00:36:57.260 --> 00:36:59.420]  然後他回來之後
[00:36:59.420 --> 00:37:01.820]  這個父親就問他的這個小兒子
[00:37:01.820 --> 00:37:04.060]  他說你認為如何
[00:37:04.060 --> 00:37:07.100]  然後他的小兒子就說非常好爸爸
[00:37:07.100 --> 00:37:08.300]  然後他的爸爸就說
[00:37:08.300 --> 00:37:12.060]  那現在你知道窮人的生活是怎樣的吧
[00:37:12.060 --> 00:37:13.500]  然後他說是的
[00:37:13.500 --> 00:37:14.620]  然後他爸爸就問他
[00:37:14.620 --> 00:37:16.620]  那你看到什麼了呢
[00:37:16.620 --> 00:37:18.620]  小兒子就回答說
[00:37:18.620 --> 00:37:20.860]  我看到我們家只有一條狗
[00:37:20.860 --> 00:37:23.340]  但他們家有四條
[00:37:23.340 --> 00:37:26.460]  我們家的那個花園中央有個游泳池
[00:37:26.460 --> 00:37:30.940]  可是他們家門口有一條無盡的小溪
[00:37:30.940 --> 00:37:36.220]  然後我們家裡面那個花園裡面有很多進口的燈
[00:37:36.220 --> 00:37:39.420]  可是他們卻擁有滿天的繁星
[00:37:39.420 --> 00:37:41.020]  我們的院子很大
[00:37:41.020 --> 00:37:46.780]  可是他們的院子一直延伸到這個地平線裡面看不見
[00:37:46.780 --> 00:37:48.300]  然後這個兒子說完以後
[00:37:48.300 --> 00:37:51.500]  哇這個父親就沉默不語
[00:37:51.500 --> 00:37:53.420]  然後這個兒子後來還補充一句話
[00:37:53.420 --> 00:37:55.020]  他說謝謝你爸爸
[00:37:55.020 --> 00:38:01.340]  我終於明白我們家有多貧窮了
[00:38:01.340 --> 00:38:06.300]  一個人是否覺得自己貧窮很在乎他的心態
[00:38:06.300 --> 00:38:07.820]  像這個小兒子
[00:38:07.820 --> 00:38:12.780]  他是用另一種角度來看他自己的家庭跟另外的一個家庭
[00:38:12.780 --> 00:38:15.660]  他在物質上面很富有
[00:38:15.660 --> 00:38:19.900]  可是他卻覺得那個貧困的家庭比他們更富有
[00:38:19.900 --> 00:38:21.820]  他覺得他自己很貧窮
[00:38:21.820 --> 00:38:24.380]  所以在心態上面我們也可以這樣有調整
[00:38:24.380 --> 00:38:26.780]  那麼在行動上面怎麼辦呢
[00:38:26.780 --> 00:38:28.940]  我想舉一些實際的例子
[00:38:28.940 --> 00:38:32.620]  這個人大家應該有聽說過嗎
[00:38:32.620 --> 00:38:33.980]  田家炳
[00:38:33.980 --> 00:38:36.860]  應該有吧
[00:38:36.860 --> 00:38:41.740]  在內地也建了很多很多的學校
[00:38:41.740 --> 00:38:44.780]  田家炳剛剛去世不久
[00:38:44.780 --> 00:38:47.660]  他在很高齡的時候才來信主
[00:38:47.660 --> 00:38:50.460]  但是他一生做了很多的慈善
[00:38:50.460 --> 00:38:54.620]  他把他的財富都分享給有需要的人
[00:38:54.620 --> 00:38:58.940]  那這個的標題你看到其實是很吸引眼球的
[00:38:58.940 --> 00:39:02.780]  他說什麼田家炳一生行善
[00:39:02.780 --> 00:39:05.020]  這個字要讀廣東話才行
[00:39:05.020 --> 00:39:06.860]  就是喊喊就是省
[00:39:06.860 --> 00:39:08.780]  他要省錢
[00:39:08.780 --> 00:39:12.460]  坐地鐵捐他的身家就捐他的財產
[00:39:12.460 --> 00:39:14.540]  為建校賣大屋
[00:39:14.540 --> 00:39:18.460]  他甘願當無可的蝸牛
[00:39:18.460 --> 00:39:21.660]  就是他要租那個蓮珠房去住
[00:39:21.660 --> 00:39:24.460]  他自己沒有住很豪華的房子
[00:39:24.460 --> 00:39:25.980]  他要自己去租房
[00:39:25.980 --> 00:39:29.980]  他把他的那個豪宅賣掉要建學校
[00:39:29.980 --> 00:39:31.740]  所以在內地也好在香港也好
[00:39:31.740 --> 00:39:34.140]  也有很多田家炳什麼什麼學校
[00:39:34.140 --> 00:39:35.740]  你應該知道
[00:39:35.740 --> 00:39:40.060]  其實他有人統計過
[00:39:40.060 --> 00:39:46.300]  他累計在內地捐助了93所的大學
[00:39:46.300 --> 00:39:49.180]  然後166所的中學
[00:39:49.180 --> 00:39:50.940]  41所小學
