
[00:00:00.000 --> 00:00:03.000]  第一次會讓我們聽神的禱言 同心禱告
[00:12:05.000 --> 00:12:12.000]  還是針對這批人呢?
[00:12:12.000 --> 00:12:13.000]  還是針對這批人呢?
[00:12:13.000 --> 00:12:14.000]  還是針對這批人呢?
[00:12:14.000 --> 00:12:15.000]  還是針對這批人呢?
[00:12:15.000 --> 00:12:16.000]  還是針對這批人呢?
[00:12:16.000 --> 00:12:17.000]  還是針對這批人呢?
[00:12:17.000 --> 00:12:18.000]  還是針對這批人呢?
[00:12:18.000 --> 00:12:19.000]  還是針對這批人呢?
[00:12:19.000 --> 00:12:20.000]  還是針對這批人呢?
[00:12:20.000 --> 00:12:21.000]  還是針對這批人呢?
[00:12:21.000 --> 00:12:22.000]  還是針對這批人呢?
[00:12:22.000 --> 00:12:23.000]  還是針對這批人呢?
[00:12:23.000 --> 00:12:24.000]  還是針對這批人呢?
[00:12:24.000 --> 00:12:25.000]  還是針對這批人呢?
[00:12:25.000 --> 00:12:26.000]  還是針對這批人呢?
[00:12:26.000 --> 00:12:27.000]  還是針對這批人呢?
[00:12:27.000 --> 00:12:28.000]  還是針對這批人呢?
[00:12:28.000 --> 00:12:29.000]  還是針對這批人呢?
[00:12:29.000 --> 00:12:35.000]  還是針對這批人呢?
[00:12:35.000 --> 00:12:36.000]  還是針對這批人呢?
[00:12:36.000 --> 00:12:37.000]  還是針對這批人呢?
[00:12:37.000 --> 00:12:38.000]  還是針對這批人呢?
[00:12:38.000 --> 00:12:39.000]  還是針對這批人呢?
[00:12:39.000 --> 00:12:40.000]  還是針對這批人呢?
[00:12:40.000 --> 00:12:41.000]  還是針對這批人呢?
[00:12:41.000 --> 00:12:42.000]  還是針對這批人呢?
[00:12:42.000 --> 00:12:43.000]  還是針對這批人呢?
[00:12:43.000 --> 00:12:44.000]  還是針對這批人呢?
[00:12:44.000 --> 00:12:45.000]  還是針對這批人呢?
[00:12:45.000 --> 00:12:46.000]  還是針對這批人呢?
[00:12:46.000 --> 00:12:47.000]  還是針對這批人呢?
[00:12:47.000 --> 00:12:48.000]  還是針對這批人呢?
[00:12:48.000 --> 00:12:49.000]  還是針對這批人呢?
[00:12:49.000 --> 00:12:50.000]  還是針對這批人呢?
[00:12:50.000 --> 00:12:51.000]  還是針對這批人呢?
[00:12:51.000 --> 00:12:52.000]  還是針對這批人呢?
[00:12:52.000 --> 00:12:59.000]  還是針對這批人呢?
[00:12:59.000 --> 00:13:00.000]  還是針對這批人呢?
[00:13:00.000 --> 00:13:01.000]  還是針對這批人呢?
[00:13:01.000 --> 00:13:02.000]  還是針對這批人呢?
[00:13:02.000 --> 00:13:03.000]  還是針對這批人呢?
[00:13:03.000 --> 00:13:04.000]  還是針對這批人呢?
[00:13:04.000 --> 00:13:05.000]  還是針對這批人呢?
[00:13:05.000 --> 00:13:06.000]  還是針對這批人呢?
[00:13:06.000 --> 00:13:07.000]  還是針對這批人呢?
[00:13:07.000 --> 00:13:08.000]  還是針對這批人呢?
[00:13:08.000 --> 00:13:09.000]  還是針對這批人呢?
[00:13:09.000 --> 00:13:10.000]  還是針對這批人呢?
[00:13:10.000 --> 00:13:11.000]  還是針對這批人呢?
[00:13:11.000 --> 00:13:12.000]  還是針對這批人呢?
[00:13:12.000 --> 00:13:13.000]  還是針對這批人呢?
[00:13:13.000 --> 00:13:14.000]  還是針對這批人呢?
[00:13:14.000 --> 00:13:15.000]  還是針對這批人呢?
[00:13:15.000 --> 00:13:16.000]  還是針對這批人呢?
[00:13:16.000 --> 00:13:22.000]  還是針對這批人呢?
[00:13:22.000 --> 00:13:23.000]  還是針對這批人呢?
[00:13:23.000 --> 00:13:24.000]  還是針對這批人呢?
[00:13:24.000 --> 00:13:25.000]  還是針對這批人呢?
[00:13:25.000 --> 00:13:26.000]  還是針對這批人呢?
[00:13:26.000 --> 00:13:27.000]  還是針對這批人呢?
[00:13:27.000 --> 00:13:28.000]  還是針對這批人呢?
[00:13:28.000 --> 00:13:29.000]  還是針對這批人呢?
[00:13:29.000 --> 00:13:30.000]  還是針對這批人呢?
[00:13:30.000 --> 00:13:31.000]  還是針對這批人呢?
[00:13:31.000 --> 00:13:32.000]  還是針對這批人呢?
[00:13:32.000 --> 00:13:33.000]  還是針對這批人呢?
[00:13:33.000 --> 00:13:34.000]  還是針對這批人呢?
[00:13:34.000 --> 00:13:35.000]  還是針對這批人呢?
[00:13:35.000 --> 00:13:36.000]  還是針對這批人呢?
[00:13:36.000 --> 00:13:37.000]  還是針對這批人呢?
[00:13:37.000 --> 00:13:38.000]  還是針對這批人呢?
[00:13:38.000 --> 00:13:39.000]  還是針對這批人呢?
[00:13:39.000 --> 00:13:46.000]  還是針對這批人呢?
[00:13:46.000 --> 00:13:47.000]  還是針對這批人呢?
[00:13:47.000 --> 00:13:48.000]  還是針對這批人呢?
[00:13:48.000 --> 00:13:49.000]  還是針對這批人呢?
[00:13:49.000 --> 00:13:50.000]  還是針對這批人呢?
[00:13:50.000 --> 00:13:51.000]  還是針對這批人呢?
[00:13:51.000 --> 00:13:52.000]  還是針對這批人呢?
[00:13:52.000 --> 00:13:53.000]  還是針對這批人呢?
[00:13:53.000 --> 00:13:54.000]  還是針對這批人呢?
[00:13:54.000 --> 00:13:55.000]  還是針對這批人呢?
[00:13:55.000 --> 00:13:56.000]  還是針對這批人呢?
[00:13:56.000 --> 00:13:57.000]  還是針對這批人呢?
[00:13:57.000 --> 00:13:58.000]  還是針對這批人呢?
[00:13:58.000 --> 00:13:59.000]  還是針對這批人呢?
[00:13:59.000 --> 00:14:00.000]  還是針對這批人呢?
[00:14:00.000 --> 00:14:01.000]  還是針對這批人呢?
[00:14:01.000 --> 00:14:02.000]  還是針對這批人呢?
[00:14:02.000 --> 00:14:03.000]  還是針對這批人呢?
[00:14:03.000 --> 00:14:09.000]  還是針對這批人呢?
[00:14:09.000 --> 00:14:10.000]  還是針對這批人呢?
[00:14:10.000 --> 00:14:11.000]  還是針對這批人呢?
[00:14:11.000 --> 00:14:12.000]  還是針對這批人呢?
[00:14:12.000 --> 00:14:13.000]  還是針對這批人呢?
[00:14:13.000 --> 00:14:14.000]  還是針對這批人呢?
[00:14:14.000 --> 00:14:15.000]  還是針對這批人呢?
[00:14:15.000 --> 00:14:16.000]  還是針對這批人呢?
[00:14:16.000 --> 00:14:17.000]  還是針對這批人呢?
[00:14:17.000 --> 00:14:18.000]  還是針對這批人呢?
[00:14:18.000 --> 00:14:19.000]  還是針對這批人呢?
[00:14:19.000 --> 00:14:20.000]  還是針對這批人呢?
[00:14:20.000 --> 00:14:21.000]  還是針對這批人呢?
[00:14:21.000 --> 00:14:22.000]  還是針對這批人呢?
[00:14:22.000 --> 00:14:23.000]  還是針對這批人呢?
[00:14:23.000 --> 00:14:24.000]  還是針對這批人呢?
[00:14:24.000 --> 00:14:25.000]  還是針對這批人呢?
[00:14:25.000 --> 00:14:26.000]  還是針對這批人呢?
[00:14:26.000 --> 00:14:33.000]  還是針對這批人呢?
[00:14:33.000 --> 00:14:34.000]  還是針對這批人呢?
[00:14:34.000 --> 00:14:35.000]  還是針對這批人呢?
[00:14:35.000 --> 00:14:36.000]  還是針對這批人呢?
[00:14:36.000 --> 00:14:37.000]  還是針對這批人呢?
[00:14:37.000 --> 00:14:38.000]  還是針對這批人呢?
[00:14:38.000 --> 00:14:39.000]  還是針對這批人呢?
[00:14:39.000 --> 00:14:40.000]  還是針對這批人呢?
[00:14:40.000 --> 00:14:41.000]  還是針對這批人呢?
[00:14:41.000 --> 00:14:42.000]  還是針對這批人呢?
[00:14:42.000 --> 00:14:43.000]  還是針對這批人呢?
[00:14:43.000 --> 00:14:44.000]  還是針對這批人呢?
[00:14:44.000 --> 00:14:45.000]  還是針對這批人呢?
[00:14:45.000 --> 00:14:46.000]  還是針對這批人呢?
[00:14:46.000 --> 00:14:47.000]  還是針對這批人呢?
[00:14:47.000 --> 00:14:48.000]  還是針對這批人呢?
[00:14:48.000 --> 00:14:49.000]  還是針對這批人呢?
[00:14:49.000 --> 00:14:50.000]  還是針對這批人呢?
[00:14:50.000 --> 00:14:56.000]  還是針對這批人呢?
[00:14:56.000 --> 00:14:57.000]  還是針對這批人呢?
[00:14:57.000 --> 00:14:58.000]  還是針對這批人呢?
[00:14:58.000 --> 00:14:59.000]  還是針對這批人呢?
[00:14:59.000 --> 00:15:00.000]  還是針對這批人呢?
[00:15:00.000 --> 00:15:01.000]  還是針對這批人呢?
[00:15:01.000 --> 00:15:02.000]  還是針對這批人呢?
[00:15:02.000 --> 00:15:03.000]  還是針對這批人呢?
[00:15:03.000 --> 00:15:04.000]  還是針對這批人呢?
[00:15:04.000 --> 00:15:05.000]  還是針對這批人呢?
[00:15:05.000 --> 00:15:06.000]  還是針對這批人呢?
[00:15:06.000 --> 00:15:07.000]  還是針對這批人呢?
[00:15:07.000 --> 00:15:08.000]  還是針對這批人呢?
[00:15:08.000 --> 00:15:09.000]  還是針對這批人呢?
[00:15:09.000 --> 00:15:10.000]  還是針對這批人呢?
[00:15:10.000 --> 00:15:11.000]  還是針對這批人呢?
[00:15:11.000 --> 00:15:12.000]  還是針對這批人呢?
[00:15:12.000 --> 00:15:13.000]  還是針對這批人呢?
[00:15:13.000 --> 00:15:25.000]  還是針對這批人呢?
[00:15:25.000 --> 00:15:26.000]  還是針對這批人呢?
[00:15:26.000 --> 00:15:27.000]  還是針對這批人呢?
[00:15:27.000 --> 00:15:28.000]  還是針對這批人呢?
[00:15:28.000 --> 00:15:29.000]  還是針對這批人呢?
[00:15:29.000 --> 00:15:30.000]  還是針對這批人呢?
[00:15:30.000 --> 00:15:31.000]  還是針對這批人呢?
[00:15:31.000 --> 00:15:32.000]  還是針對這批人呢?
[00:15:32.000 --> 00:15:33.000]  還是針對這批人呢?
[00:15:33.000 --> 00:15:34.000]  還是針對這批人呢?
[00:15:34.000 --> 00:15:35.000]  還是針對這批人呢?
[00:15:35.000 --> 00:15:36.000]  還是針對這批人呢?
[00:15:36.000 --> 00:15:37.000]  還是針對這批人呢?
[00:15:37.000 --> 00:15:38.000]  還是針對這批人呢?
[00:15:38.000 --> 00:15:39.000]  還是針對這批人呢?
[00:15:39.000 --> 00:15:40.000]  還是針對這批人呢?
[00:15:40.000 --> 00:15:41.000]  還是針對這批人呢?
[00:15:41.000 --> 00:15:42.000]  還是針對這批人呢?
[00:15:42.000 --> 00:15:43.000]  還是針對這批人呢?
[00:15:43.000 --> 00:15:44.000]  還是針對這批人呢?
[00:15:44.000 --> 00:15:45.000]  還是針對這批人呢?
[00:15:45.000 --> 00:15:46.000]  還是針對這批人呢?
[00:15:46.000 --> 00:15:47.000]  還是針對這批人呢?
[00:15:47.000 --> 00:15:48.000]  還是針對這批人呢?
[00:15:48.000 --> 00:15:49.000]  還是針對這批人呢?
[00:15:49.000 --> 00:15:50.000]  還是針對這批人呢?
[00:15:50.000 --> 00:15:51.000]  還是針對這批人呢?
[00:15:51.000 --> 00:15:52.000]  還是針對這批人呢?
[00:15:52.000 --> 00:15:53.000]  還是針對這批人呢?
[00:15:53.000 --> 00:15:54.000]  還是針對這批人呢?
[00:15:54.000 --> 00:15:55.000]  還是針對這批人呢?
[00:15:55.000 --> 00:15:56.000]  還是針對這批人呢?
[00:15:56.000 --> 00:15:57.000]  還是針對這批人呢?
[00:15:57.000 --> 00:15:58.000]  還是針對這批人呢?
[00:15:58.000 --> 00:15:59.000]  還是針對這批人呢?
[00:15:59.000 --> 00:16:00.000]  還是針對這批人呢?
[00:16:00.000 --> 00:16:15.000]  於是寫信交付他們,內宗說:司徒和作長老的弟兄們,問安提阿敘利亞基尼加外邦眾弟兄的案。
[00:16:15.000 --> 00:16:21.000]  嘩!你看這封信一開頭,多麼甜蜜啊!
[00:16:21.000 --> 00:16:22.000]  多麼甜蜜啊!
[00:16:22.000 --> 00:16:24.000]  甜什麼啊牧師?我看不到啊!
[00:16:24.000 --> 00:16:25.000]  怎麼甜蜜啊?
[00:16:25.000 --> 00:16:26.000]  是啊!因為你用的短信多囉!
[00:16:26.000 --> 00:16:27.000]  是啊!因為你用的短信多囉!
[00:16:27.000 --> 00:16:28.000]  是啊!因為你用的短信多囉!
[00:16:28.000 --> 00:16:29.000]  是啊!因為你用的短信多囉!
[00:16:29.000 --> 00:16:34.000]  他開始說,是司徒和作長老的弟兄們。
[00:16:34.000 --> 00:16:36.000]  司徒和作長老的弟兄們。
[00:16:36.000 --> 00:16:38.000]  他介紹了自己是什麼人來的?
[00:16:38.000 --> 00:16:39.000]  介紹自己是什麼人來的?
[00:16:39.000 --> 00:16:42.000]  嘩!你看!好像騙我啊!
[00:16:42.000 --> 00:16:44.000]  司徒和作長老啊!
[00:16:44.000 --> 00:16:45.000]  司徒和作長老的弟兄們。
[00:16:45.000 --> 00:16:48.000]  他就是騙我,就是騙我。
[00:16:48.000 --> 00:16:50.000]  我大教會來的,耶路撒冷教會。
[00:16:50.000 --> 00:16:51.000]  我大教會來的,耶路撒冷教會。
[00:16:51.000 --> 00:16:52.000]  我耶路撒冷教會。
[00:16:52.000 --> 00:16:56.000]  我是大教會的司徒和長老。
[00:16:56.000 --> 00:16:57.000]  我大教會的司徒和長老。
[00:16:57.000 --> 00:16:58.000]  我大教會的司徒和長老。
[00:16:58.000 --> 00:16:59.000]  是不是這樣啊?
[00:16:59.000 --> 00:17:00.000]  是不是啊?
[00:17:00.000 --> 00:17:01.000]  不是啊!
[00:17:01.000 --> 00:17:02.000]  不是啊!
[00:17:02.000 --> 00:17:03.000]  多看兩個字啊!
[00:17:03.000 --> 00:17:04.000]  多看兩個字!
[00:17:04.000 --> 00:17:07.000]  的弟兄們。
[00:17:07.000 --> 00:17:08.000]  的弟兄們。
[00:17:08.000 --> 00:17:09.000]  嘩!弟兄們。
[00:17:09.000 --> 00:17:10.000]  弟兄們。
[00:17:10.000 --> 00:17:12.000]  這種才是教會!
[00:17:12.000 --> 00:17:14.000]  這種才是教會!
[00:17:14.000 --> 00:17:16.000]  他雖然是母會來的。
[00:17:16.000 --> 00:17:17.000]  他雖然是母會。
[00:17:17.000 --> 00:17:18.000]  他在母會做司徒。
[00:17:18.000 --> 00:17:19.000]  他在母會做司徒。
[00:17:19.000 --> 00:17:21.000]  他在母會做長老。
[00:17:21.000 --> 00:17:22.000]  他在母會做長老。
[00:17:22.000 --> 00:17:24.000]  他沒有用高高在上的態度。
[00:17:24.000 --> 00:17:26.000]  他沒有用高高在上的態度。
[00:17:26.000 --> 00:17:28.000]  放在你下面的安提柯教會呢?
[00:17:28.000 --> 00:17:30.000]  他沒有用高高在上的態度。
[00:17:30.000 --> 00:17:31.000]  外邦人教會?
[00:17:31.000 --> 00:17:32.000]  外邦人教會。
[00:17:32.000 --> 00:17:33.000]  不是這樣啊!
[00:17:33.000 --> 00:17:36.000]  他將自己放在一個層次。
[00:17:36.000 --> 00:17:37.000]  他將自己放在一個層次。
[00:17:37.000 --> 00:17:38.000]  弟兄們。
[00:17:38.000 --> 00:17:39.000]  弟兄們。
[00:17:39.000 --> 00:17:40.000]  弟兄們。
[00:17:40.000 --> 00:17:44.000]  你看看我們耶路撒冷教會的信徒是多麼謙卑啊!
[00:17:44.000 --> 00:17:44.000]  你看看我們耶路撒冷教會的信徒是多麼謙卑啊!
[00:17:44.000 --> 00:17:45.000]  你看看我們耶路撒冷教會的信徒是多麼謙卑啊!
[00:17:45.000 --> 00:17:47.000]  耶路撒冷教會的弟兄們是多麼謙卑啊!
[00:17:47.000 --> 00:17:48.000]  耶路撒冷教會的弟兄們是多麼謙卑啊!
[00:17:48.000 --> 00:17:57.000]  真的信徒就是這樣啊!就算我做牧師也好,我們做牧師的很多信徒見到我們恭恭敬敬的。
[00:17:57.000 --> 00:18:00.000]  你看我做牧師很多人見到我恭恭敬敬的。
[00:18:00.000 --> 00:18:01.000]  好不好,應該是好的。
[00:18:01.000 --> 00:18:03.000]  好不好,應該是好的。
[00:18:03.000 --> 00:18:05.000]  但是我每一次跟這些信徒都這樣講。
[00:18:05.000 --> 00:18:06.000]  我們每次都這樣講。
[00:18:06.000 --> 00:18:07.000]  我們大家是一個弟兄。
[00:18:07.000 --> 00:18:09.000]  我們大家是一個弟兄。
[00:18:09.000 --> 00:18:10.000]  大家是姊妹。
[00:18:10.000 --> 00:18:11.000]  大家是姊妹。
[00:18:11.000 --> 00:18:15.000]  我不是邊省的,我做弟兄他叫姊妹。
[00:18:15.000 --> 00:18:16.000]  我們是同等的。
[00:18:16.000 --> 00:18:17.000]  我們是同等的。
[00:18:17.000 --> 00:18:19.000]  雖然職位有分別。
[00:18:19.000 --> 00:18:20.000]  雖然職位有分別。
[00:18:20.000 --> 00:18:24.000]  但是我和你都是在上帝裏面是同等的。
[00:18:24.000 --> 00:18:26.000]  我們上帝裏面是同等的。
[00:18:26.000 --> 00:18:32.000]  這個關係定準了大家是平等的待遇。
[00:18:32.000 --> 00:18:33.000]  大家是平等的待遇。
[00:18:33.000 --> 00:18:38.000]  我們現在不是去和你大石壓死蟹這樣講的。
[00:18:38.000 --> 00:18:40.000]  這不說,因為我自己打來壓給你。
[00:18:40.000 --> 00:18:46.000]  而是我和你都是同樣在受上帝的說話下面去管治的。
[00:18:46.000 --> 00:18:49.000]  我們都是受上帝話語的管治。
[00:18:49.000 --> 00:18:50.000]  怎麼樣呢?
[00:18:50.000 --> 00:18:51.000]  怎麼樣?
[00:18:51.000 --> 00:18:53.000]  在這裏他繼續這樣講。
[00:18:53.000 --> 00:18:54.000]  他在這裏這樣講。
[00:18:54.000 --> 00:18:55.000]  寫給哪一個人?
[00:18:55.000 --> 00:18:56.000]  寫給誰呢?
[00:18:56.000 --> 00:18:57.000]  文安宇。
[00:18:57.000 --> 00:18:58.000]  文安宇。
[00:18:58.000 --> 00:18:59.000]  問誰安呢?
[00:18:59.000 --> 00:19:00.000]  問誰安呢?
[00:19:00.000 --> 00:19:01.000]  安提柯。
[00:19:01.000 --> 00:19:02.000]  安提柯。
[00:19:02.000 --> 00:19:03.000]  敘利亞。
[00:19:03.000 --> 00:19:04.000]  敘利亞。
[00:19:04.000 --> 00:19:05.000]  基尼加。
[00:19:05.000 --> 00:19:06.000]  基尼加。
[00:19:06.000 --> 00:19:08.000]  外邦的眾弟兄的安。
[00:19:08.000 --> 00:19:10.000]  外邦眾弟兄的安。
[00:19:10.000 --> 00:19:12.000]  我們是弟兄。
[00:19:12.000 --> 00:19:13.000]  我們是弟兄。
[00:19:13.000 --> 00:19:14.000]  我寫信給弟兄。
[00:19:14.000 --> 00:19:15.000]  我寫信給弟兄。
[00:19:15.000 --> 00:19:16.000]  我寫信給弟兄。
[00:19:16.000 --> 00:19:17.000]  我寫信給弟兄。
[00:19:17.000 --> 00:19:18.000]  我寫信給弟兄。
[00:19:18.000 --> 00:19:19.000]  我寫信給弟兄。
[00:19:19.000 --> 00:19:20.000]  我寫信給弟兄。
[00:19:20.000 --> 00:19:21.000]  我寫信給弟兄。
[00:19:21.000 --> 00:19:22.000]  我寫信給弟兄。
[00:19:22.000 --> 00:19:23.000]  我寫信給弟兄。
[00:19:23.000 --> 00:19:24.000]  我寫信給弟兄。
[00:19:24.000 --> 00:19:25.000]  我寫信給弟兄。
[00:19:25.000 --> 00:19:26.000]  我寫信給弟兄。
[00:19:26.000 --> 00:19:27.000]  我寫信給弟兄。
[00:19:27.000 --> 00:19:28.000]  我寫信給弟兄。
[00:19:28.000 --> 00:19:29.000]  我寫信給弟兄。
[00:19:29.000 --> 00:19:30.000]  我寫信給弟兄。
[00:19:30.000 --> 00:19:31.000]  我寫信給弟兄。
[00:19:31.000 --> 00:19:32.000]  我寫信給弟兄。
[00:19:32.000 --> 00:19:33.000]  我寫信給弟兄。
[00:19:33.000 --> 00:19:34.000]  我寫信給弟兄。
[00:19:34.000 --> 00:19:35.000]  我寫信給弟兄。
[00:19:35.000 --> 00:19:36.000]  我寫信給弟兄。
[00:19:36.000 --> 00:19:37.000]  我寫信給弟兄。
[00:19:45.000 --> 00:19:46.000]  我寫信給弟兄。
[00:19:46.000 --> 00:19:47.000]  我寫信給弟兄。
[00:19:47.000 --> 00:19:48.000]  我寫信給弟兄。
[00:19:48.000 --> 00:19:49.000]  我寫信給弟兄。
[00:19:49.000 --> 00:19:50.000]  我寫信給弟兄。
[00:19:50.000 --> 00:19:51.000]  我寫信給弟兄。
[00:19:51.000 --> 00:19:52.000]  我寫信給弟兄。
[00:19:52.000 --> 00:19:53.000]  我寫信給弟兄。
[00:19:53.000 --> 00:19:54.000]  我寫信給弟兄。
[00:19:54.000 --> 00:19:55.000]  我寫信給弟兄。
[00:19:55.000 --> 00:19:56.000]  我寫信給弟兄。
[00:19:56.000 --> 00:19:57.000]  我寫信給弟兄。
[00:19:57.000 --> 00:19:58.000]  我寫信給弟兄。
[00:19:58.000 --> 00:19:59.000]  我寫信給弟兄。
[00:19:59.000 --> 00:20:00.000]  我寫信給弟兄。
[00:20:00.000 --> 00:20:01.000]  我寫信給弟兄。
[00:20:01.000 --> 00:20:02.000]  我寫信給弟兄。
[00:20:02.000 --> 00:20:03.000]  我寫信給弟兄。
[00:20:03.000 --> 00:20:04.000]  我寫信給弟兄。
[00:20:04.000 --> 00:20:05.000]  我寫信給弟兄。
[00:20:05.000 --> 00:20:06.000]  我寫信給弟兄。
[00:20:06.000 --> 00:20:07.000]  我寫信給弟兄。
[00:20:16.000 --> 00:20:30.000]  因此,在第36節,下次我會講到為何保羅作為師徒要提議去外邦再探外邦的教會。
[00:20:30.000 --> 00:20:39.000]  因為他將要將這封書函的信息帶到外邦世界。
[00:20:42.000 --> 00:20:47.000]  而他們猜拳的人當中,是經過他們的揀選的。
[00:20:47.000 --> 00:20:56.000]  我們前面已經講過,第22節,他揀選了一個叫巴薩巴的猶大和西拉。
[00:20:56.000 --> 00:21:01.000]  這兩個人是什麼人物呢?
[00:21:01.000 --> 00:21:07.000]  當我們遲些後來看到,在第16章第37節,
[00:21:09.000 --> 00:21:12.000]  我們就會明白到,原來這兩個人有一個特色。
[00:21:12.000 --> 00:21:19.000]  第一,這兩個人很會講外邦世界當時的希臘語。
[00:21:19.000 --> 00:21:26.000]  他雖然是猶太人,但是他會講外邦語。
[00:21:26.000 --> 00:21:33.000]  弟兄姐妹,你住在加拿大,你知道上帝在用你嗎?
[00:21:34.000 --> 00:21:41.000]  用你不單止會講中文,還用你講英文。
[00:21:41.000 --> 00:21:49.000]  在加拿大更好,你可以用法文,如果你讀了法文。
[00:21:49.000 --> 00:21:59.000]  上帝打開了很闊的門路,他們可以進到外邦世界的旅館,
[00:22:00.000 --> 00:22:09.000]  用外邦人熟悉的語言,跟他們去解釋上帝有關舊恩,不需要再行國禮這件事。
[00:22:09.000 --> 00:22:18.000]  弟兄姐妹,像我這樣,我們在讀西方神學,
[00:22:18.000 --> 00:22:22.000]  我家人曾經問過我一個問題,
[00:22:22.000 --> 00:22:27.000]  他說為什麼你不在香港讀神學,要去外國讀神學呢?
[00:22:29.000 --> 00:22:32.000]  是不是因為外國的月亮特別圓,所以你去呢?
[00:22:32.000 --> 00:22:34.000]  是因為外國的月亮圓,所以你才去呢?
[00:22:34.000 --> 00:22:39.000]  不是,我講個事實給大家聽,這是我自己看到的。
[00:22:39.000 --> 00:22:46.000]  早在二十多三十年前,我留意到一件事,
[00:22:46.000 --> 00:22:54.000]  華人的神學,很多地方對聖經不是那麼透徹的理解,
[00:22:56.000 --> 00:22:59.000]  如果我同樣走在這樣的神學發展裡面的話,
[00:22:59.000 --> 00:23:05.000]  不如我打開我的眼界,去看一下,
[00:23:05.000 --> 00:23:10.000]  另外一些人比我們華人神學更早更成熟的,
[00:23:10.000 --> 00:23:12.000]  去看看他們怎樣去解釋聖經。
[00:23:12.000 --> 00:23:22.000]  將來我可以對華人的教會有更大的影響,
[00:23:23.000 --> 00:23:29.000]  或者可以盡我少少的力量去貢獻給華人教會,
[00:23:29.000 --> 00:23:36.000]  促使華人教會的神學對上帝的說話有更準確的把握,
[00:23:36.000 --> 00:23:45.000]  所以我讀神學院的時候,我已經預計了我一定是讀聖經學,
[00:23:46.000 --> 00:23:55.000]  去解釋聖經。上帝就用我這樣的背景,不是這個年代。
[00:23:55.000 --> 00:24:02.000]  好像耶路撒冷教會就利用巴薩巴的猶大和西拉他們的背景,
[00:24:02.000 --> 00:24:11.000]  他們不單止懂希臘文,他們是羅馬的公民。
[00:24:11.000 --> 00:24:15.000]  羅馬公民有什麼好處呢?
[00:24:16.000 --> 00:24:22.000]  有很多好處,就像加拿大,你覺得加拿大人和不做加拿大人最大的分別是什麼?
[00:24:22.000 --> 00:24:25.000]  加拿大公民和非加拿大公民的區別是什麼?
[00:24:25.000 --> 00:24:32.000]  你覺得加拿大的護照,是全世界其中一個最認受性高的護照。
[00:24:32.000 --> 00:24:34.000]  認受性最高的一個國家?
[00:24:34.000 --> 00:24:40.000]  除了一個地方,加拿大不是很方便去,就是俄羅斯。
[00:24:40.000 --> 00:24:44.000]  除了一個國家,加拿大護照不方便去,就是俄羅斯?
[00:24:45.000 --> 00:24:49.000]  否則的話,加拿大護照,世界基本上大部分地方都歡迎。
[00:24:49.000 --> 00:24:58.000]  上帝用我們這個背景,加拿大有很多宗教事業,猜全世界不同的地方。
[00:24:58.000 --> 00:25:07.000]  用不同的語言,在不同的地方去實踐,推廣上帝的真理。
[00:25:07.000 --> 00:25:11.000]  用不同的語言,在不同的地方,去推廣上帝的真理。
[00:25:12.000 --> 00:25:21.000]  教會說,我就差這兩個人來到,我以平等的關係,帶他們來到,去解釋我們的神學基礎。
[00:25:21.000 --> 00:25:23.000]  就是解釋他們的神學基礎。
[00:25:23.000 --> 00:25:30.000]  第二,在聖經裡面,介紹給我們知道,這封信的第二個重點就是,
[00:25:30.000 --> 00:25:35.000]  我現在澄清究竟在這件事情發生的緣由。
[00:25:35.000 --> 00:25:38.000]  就是他澄清這件事情發生的緣由。
[00:25:39.000 --> 00:25:48.000]  第二十四支話,我們聽說有幾個人從我們這裡去,用言語搞擾你們,惑亂了你們的心。
[00:25:48.000 --> 00:25:54.000]  所以我們聽說有幾個人從我們這裡出去,也咬爛你們的心。
[00:25:54.000 --> 00:25:57.000]  但是他們根本沒有我們授權去做的。
[00:25:57.000 --> 00:25:59.000]  他們沒有我們授權去做的。
[00:25:59.000 --> 00:26:02.000]  講清楚事件發生的緣由。
[00:26:02.000 --> 00:26:06.000]  講清楚事情發生的緣由,我們一會兒再討論這一點。
[00:26:07.000 --> 00:26:10.000]  現在我們真正有授權的人來到你們當中了。
[00:26:10.000 --> 00:26:12.000]  我們現在授權來到你們當中了。
[00:26:12.000 --> 00:26:14.000]  這兩個人是什麼人呢?
[00:26:14.000 --> 00:26:23.000]  就是我們所親愛的兩位教會領袖,猶大和西拉,陪同巴拿巴和保羅一起到你們當中。
[00:26:23.000 --> 00:26:29.000]  就是我們帶猶大和西拉,在陪同保羅和巴拿巴到你們當中。
[00:26:29.000 --> 00:26:31.000]  授權名單寫得很清楚。
[00:26:31.000 --> 00:26:33.000]  授權名單非常清楚。
[00:26:33.000 --> 00:26:35.000]  這個真是代表整個耶路撒冷教會的神學。
[00:26:36.000 --> 00:26:38.000]  這個真是代表整個耶路撒冷教會的神學。
[00:26:38.000 --> 00:26:42.000]  第四,在這裡除了介紹這兩個他們的代表之外,
[00:26:42.000 --> 00:26:44.000]  除了介紹這兩個代表之外,
[00:26:44.000 --> 00:26:53.000]  還更加肯定到原來巴拿巴和保羅是在主的裏面不顧性命地去努力的。
[00:26:53.000 --> 00:26:57.000]  就是說巴拿巴和保羅在主的裏面不顧性命地去努力。
[00:26:57.000 --> 00:27:02.000]  換句話來說,是在欣賞安提奧教會的工作。
[00:27:02.000 --> 00:27:04.000]  他們需要安提奧教會的工作。
