
[00:00:00.000 --> 00:00:04.140]  我們讀一段聖經,在提摩太前書第三章第十五節,
[00:21:26.900 --> 00:21:29.900]  我先幫你問了一下啦。
[00:21:29.900 --> 00:21:33.940]  那我這裡講得很清楚,當那的全然奉獻,OK?
[00:21:33.940 --> 00:21:38.180]  你應該想得清楚我要講什麼了。
[00:21:38.180 --> 00:21:43.740]  第二點,我再次提醒十一奉獻,不是因為我們教會有什麼財務危機,沒有啦。
[00:21:43.740 --> 00:21:50.980]  而是我真的不敢剝奪你得蒙神祝福的權利啦。
[00:21:50.980 --> 00:21:54.980]  我從年輕的時代開始,我就學習十一奉獻,
[00:21:54.980 --> 00:21:58.380]  直到如今,沒有停止過。
[00:21:58.380 --> 00:22:03.820]  但我卻要告訴你,上帝的供應也從來沒有停止過,Amen?
[00:22:03.820 --> 00:22:07.700]  如果你從來還沒有開始十一奉獻,我真的鼓勵你,
[00:22:07.700 --> 00:22:13.660]  從九月份新的年度開始,憑信心開始操練十一奉獻。
[00:22:13.660 --> 00:22:16.260]  如果你真的相信神是信實的,
[00:22:16.260 --> 00:22:20.140]  你就要相信神必要供應你一切的需要,Amen?
[00:22:20.140 --> 00:22:24.180]  所以你講了,你多給神的,神必有多給你的嘛。
[00:22:24.180 --> 00:22:30.060]  當你紀念神的國,神一定紀念你的需要,Amen?
[00:22:30.060 --> 00:22:31.340]  Hallelujah!
[00:22:31.340 --> 00:22:34.100]  弟兄姊妹這些年在教會服事,
[00:22:34.100 --> 00:22:37.740]  我看見很多弟兄姊妹來來去去,
[00:22:37.740 --> 00:22:42.140]  我就越來越明白,偽僧教會的重要性。
[00:22:42.140 --> 00:22:44.940]  因為只有當你偽僧在教會裡面的時候,
[00:22:44.940 --> 00:22:47.540]  你的靈命才可能突破,
[00:22:47.540 --> 00:22:50.300]  你的侍奉才可能有果效,
[00:22:50.300 --> 00:22:54.340]  你的生命才能得到真正的滿足,Amen?
[00:22:54.340 --> 00:22:56.540]  事實上我告訴你,今天無論你做什麼,
[00:22:56.540 --> 00:23:00.540]  如果你不能偽僧,絕對不可能成功的。
[00:23:00.540 --> 00:23:06.860]  回想二十年前,我們就是從一小批偽僧的信徒開始,
[00:23:06.860 --> 00:23:10.020]  如今我們發展到三千人的會眾,
[00:23:10.020 --> 00:23:15.980]  想想看,如果今天我們也能有三千位偽僧的信徒,
[00:23:15.980 --> 00:23:20.340]  神豈不能在我們這邊做更超乎所求所想的事嗎?
[00:23:20.340 --> 00:23:21.700]  Amen?
[00:23:21.700 --> 00:23:24.220]  所以我要邀請你,鼓勵你,
[00:23:24.220 --> 00:23:28.100]  重新的偽僧,偽僧在教會的意象,
[00:23:28.100 --> 00:23:30.940]  偽僧在屬靈家庭的建造,
[00:23:30.940 --> 00:23:35.500]  讓我們一同再次經歷神偉大奇妙的作為,Amen?
[00:23:35.500 --> 00:23:37.260]  我們一同禱告。
[00:23:37.260 --> 00:23:39.620]  親愛的主,我們再次來到你面前獻上感謝,
[00:23:39.620 --> 00:23:42.940]  獻你賜給我們這樣美好的一個屬靈的家庭,
[00:23:42.940 --> 00:23:47.140]  讓我們真的明白這就是你的店,這就是我們的家,
[00:23:47.140 --> 00:23:49.900]  讓我們真的為這個家庭來擺上,
[00:23:49.900 --> 00:23:51.980]  真的知道你深愛這個家庭,
[00:23:51.980 --> 00:23:54.340]  也讓我們偽僧在教會的生活裡面,
[00:23:54.340 --> 00:23:56.700]  偽僧在教會的侍奉裡面,
[00:23:56.700 --> 00:23:59.340]  更是偽僧在教會的維護的裡面,
[00:23:59.340 --> 00:24:01.980]  讓我們一同來建立你榮耀的教會。
[00:24:01.980 --> 00:24:06.820]  謝謝我們的主,感謝禱告奉耶穌得勝的名祈求,Amen?
