
[00:00:00.000 --> 00:00:02.940]  講到「圍城」這個題目
[00:26:27.040 --> 00:26:31.360]  這是我耶和華說的
[00:26:31.360 --> 00:26:33.960]  神在第十一節
[00:26:33.960 --> 00:26:37.760]  又再一次提起可憎之物
[00:26:37.760 --> 00:26:40.200]  正因為這些事情
[00:26:40.200 --> 00:26:43.040]  玷污了他的聖潔
[00:26:43.040 --> 00:26:48.320]  結果說:我指著我的永生氣勢
[00:26:48.320 --> 00:26:52.200]  我定要使你人數減少
[00:26:52.200 --> 00:26:57.840]  神是指著他自己的永生來發誓
[00:26:57.840 --> 00:26:59.360]  後面那一節
[00:26:59.360 --> 00:27:02.840]  呂鎮忠譯本就譯得更直接
[00:27:02.840 --> 00:27:06.400]  「我一定要將你剪除」
[00:27:06.400 --> 00:27:08.320]  他會怎樣做呢?
[00:27:08.320 --> 00:27:09.480]  十二節
[00:27:09.480 --> 00:27:12.440]  他說耶路撒冷裡有三分之一的人
[00:27:12.440 --> 00:27:15.920]  會因為瘟疫和饑荒而死
[00:27:15.920 --> 00:27:20.720]  如果我們參考剛才提及的第五章第二節
[00:27:20.720 --> 00:27:24.480]  其實這裡是說戰火的緣故
[00:27:24.480 --> 00:27:27.200]  而引致的景象
[00:27:27.200 --> 00:27:29.600]  另外三分之一的人
[00:27:29.600 --> 00:27:33.440]  也因為戰爭而死於刀下
[00:27:33.440 --> 00:27:35.240]  最後那三分之一
[00:27:35.240 --> 00:27:37.160]  雖然不能死
[00:27:37.160 --> 00:27:38.960]  這裡強調「我」
[00:27:38.960 --> 00:27:40.480]  即是耶和華自己
[00:27:40.480 --> 00:27:44.000]  會差遣人去追趕他們
[00:27:44.000 --> 00:27:46.160]  因著敵人的追趕
[00:27:46.160 --> 00:27:50.080]  他們最後也會因而被分散
[00:27:50.080 --> 00:27:56.440]  慰聖的結果就是這樣
[00:27:56.440 --> 00:27:59.960]  當神向耶路撒冷師人審判之後
[00:27:59.960 --> 00:28:01.600]  如果大家數一數
[00:28:01.600 --> 00:28:03.280]  心水清的話
[00:28:03.280 --> 00:28:06.080]  由第十三至第十五節
[00:28:06.080 --> 00:28:07.680]  已經有六次提到
[00:28:07.680 --> 00:28:11.720]  怒、憤怒、怒氣、烈怒
[00:28:11.720 --> 00:28:15.680]  不單要反映出神真的很憤怒
[00:28:15.680 --> 00:28:19.480]  更要表現出祂在憤怒的背後
[00:28:19.480 --> 00:28:22.080]  那份熱心
[00:28:22.080 --> 00:28:24.480]  就好像婚姻關係裡
[00:28:24.480 --> 00:28:25.960]  因為愛
[00:28:25.960 --> 00:28:30.360]  所以有那份排他性
[00:28:30.360 --> 00:28:32.520]  如果在我們的信仰歷程裡
[00:28:32.520 --> 00:28:36.280]  我們只看得到神的恩典
[00:28:36.280 --> 00:28:38.520]  覺得我們跟上帝的關係
[00:28:38.520 --> 00:28:41.280]  充滿愛、很浪漫
[00:28:41.280 --> 00:28:44.200]  而卻忽視了
[00:28:44.200 --> 00:28:49.520]  原來神會憤怒的話
[00:28:49.520 --> 00:28:51.920]  以西傑先知在這裡
[00:28:51.920 --> 00:28:54.720]  正正要提醒我們
[00:28:54.720 --> 00:28:55.960]  對不起
[00:28:55.960 --> 00:28:59.080]  我剛才的說法
[00:28:59.080 --> 00:29:01.080]  這種看法
[00:29:01.080 --> 00:29:03.960]  其實是有偏差的
[00:29:03.960 --> 00:29:06.920]  正因為神看重
[00:29:06.920 --> 00:29:09.440]  他和他子民的關係
[00:29:09.440 --> 00:29:15.040]  所以當他看見第三者介入的話
[00:29:15.040 --> 00:29:18.080]  是可忍,屬不可忍
[00:29:18.080 --> 00:29:26.080]  他必定會很重手作出回應
[00:29:26.080 --> 00:29:29.720]  當耶路撒冷周邊的列國
[00:29:29.720 --> 00:29:33.520]  看見以色列的尊榮
[00:29:33.520 --> 00:29:36.600]  竟然變成了第十五節所說的
[00:29:36.600 --> 00:29:41.080]  羞辱、羈斥、警戒、驚駭
[00:29:41.080 --> 00:29:43.480]  十六節提到饑荒
[00:29:43.480 --> 00:29:48.960]  還有十七節惡受、喪子、瘟疫、流血的事
[00:29:48.960 --> 00:29:51.840]  還有刀劍臨到
[00:29:51.840 --> 00:29:56.120]  這個極端的對比
[00:29:56.120 --> 00:30:00.040]  周邊的列國有眼看
[00:30:00.040 --> 00:30:04.920]  看著我們跟神的關係
[00:30:04.920 --> 00:30:06.720]  我想告訴弟兄姊妹
[00:30:06.720 --> 00:30:10.880]  是非常透明的
[00:30:10.880 --> 00:30:15.680]  神把耶路撒冷放在萬國的中心
[00:30:15.680 --> 00:30:19.440]  是要為神作見證
[00:30:19.440 --> 00:30:22.840]  他們如果失敗了
[00:30:22.840 --> 00:30:24.520]  反過來
[00:30:24.520 --> 00:30:30.240]  就要在世人面前蒙受屈辱
[00:30:30.240 --> 00:30:33.640]  從這點引申出來
[00:30:33.640 --> 00:30:37.080]  無論是普世教會
[00:30:37.080 --> 00:30:40.000]  無論是地方教會
[00:30:40.000 --> 00:30:42.000]  例如官宣
[00:30:42.000 --> 00:30:44.680]  甚至是個人
[00:30:44.680 --> 00:30:48.320]  你和我都一樣
[00:30:48.320 --> 00:30:52.920]  正如希伯來書十二章第六節所說
[00:30:52.920 --> 00:30:56.400]  神要讓所有人明白
[00:30:56.400 --> 00:30:58.320]  主所愛的
[00:30:58.320 --> 00:31:01.400]  祂必定會管教
[00:31:01.400 --> 00:31:07.640]  又鞭打凡所收納的兒子
[00:31:07.640 --> 00:31:10.360]  主耶穌在在世的時候
[00:31:10.360 --> 00:31:14.560]  也在路加福音十二章四十八節的下半節
[00:31:14.560 --> 00:31:16.840]  說過
[00:31:16.840 --> 00:31:20.600]  「因為多給誰,就向誰多取
[00:31:20.600 --> 00:31:24.680]  多託誰,就向誰多要」
[00:31:24.680 --> 00:31:29.480]  這一切都是因為祂深深
[00:31:29.480 --> 00:31:33.080]  去愛這群以色列民和我們
[00:31:33.080 --> 00:31:36.560]  是祂和我們之間
[00:31:36.560 --> 00:31:39.080]  這個盟約關係
[00:31:39.080 --> 00:31:43.560]  裏面一個很重要的特質
[00:31:43.560 --> 00:31:45.680]  去到這段經文的結束
[00:31:45.680 --> 00:31:49.000]  第十七節最後那一句
[00:31:49.000 --> 00:31:53.640]  以色列是以「這是我耶和華說的」
[00:31:53.640 --> 00:31:56.560]  作為段落的結束
[00:31:56.560 --> 00:31:58.760]  如果你留意
[00:31:58.760 --> 00:32:01.920]  整段經文在第五節開始的時候
[00:32:01.920 --> 00:32:04.000]  祂怎樣說呢?
[00:32:04.000 --> 00:32:05.760]  幾乎一模一樣
[00:32:05.760 --> 00:32:09.320]  主耶和華如此說
[00:32:09.320 --> 00:32:11.240]  作者想說甚麼呢?
[00:32:11.240 --> 00:32:14.080]  整段經文的內容
[00:32:14.080 --> 00:32:18.240]  其實都是神的心意和作為
[00:32:18.240 --> 00:32:20.920]  歷史已經告訴我們
[00:32:20.920 --> 00:32:23.720]  耶路撒冷圍城的預言
[00:32:23.720 --> 00:32:29.000]  最終都成為了事實
[00:32:29.000 --> 00:32:31.840]  最後我想用幾個問題
[00:32:31.840 --> 00:32:35.080]  做一個簡單的總結
[00:32:35.080 --> 00:32:40.720]  到底我們有沒有從這個圍城的宣告
[00:32:40.720 --> 00:32:45.200]  學到我們以下應該要學的
[00:32:45.200 --> 00:32:49.800]  幾個重要的功課呢?
[00:32:49.800 --> 00:32:52.240]  我們有沒有看得到
[00:32:52.240 --> 00:32:54.040]  我們有沒有覺得
[00:32:54.040 --> 00:32:57.640]  神的律例和典章
[00:32:57.640 --> 00:33:01.640]  你認為是神聖的恩典
[00:33:01.640 --> 00:33:04.080]  或是祝福
[00:33:04.080 --> 00:33:05.720]  或是相反
[00:33:05.720 --> 00:33:10.520]  我剛才所說的緊箍咒呢?
[00:33:10.520 --> 00:33:14.760]  我們又會否漠視神的憤怒
[00:33:14.760 --> 00:33:20.480]  仍然未學會敬畏和馴服的功課呢?
[00:33:20.480 --> 00:33:25.120]  還有,正因為神深深地愛我們
[00:33:25.120 --> 00:33:30.080]  祂對於祂和我們之間的盟約
[00:33:30.080 --> 00:33:33.240]  神是有要求的
[00:33:33.240 --> 00:33:36.760]  神期盼我們能夠體會到
[00:33:36.760 --> 00:33:41.000]  這份心恩厚愛當中的特質
[00:33:41.000 --> 00:33:43.880]  以致我們可以好像
[00:33:43.880 --> 00:33:48.240]  我們將要唱這首回應詩的歌名那樣說
[00:33:48.240 --> 00:33:52.880]  我們真的懂得去尋求祂的面
[00:33:52.880 --> 00:33:56.560]  當我上網查看,很特別
[00:33:56.560 --> 00:33:59.520]  這首詩歌的首播
[00:33:59.520 --> 00:34:01.240]  即是第一次播出
[00:34:01.240 --> 00:34:06.080]  是2020年3月20日
[00:34:06.080 --> 00:34:08.160]  你想一想
[00:34:08.160 --> 00:34:14.880]  原來距離現在是剛剛好一年的時間
[00:34:14.880 --> 00:34:19.840]  但這首詩歌所描述的處境
[00:34:19.840 --> 00:34:24.600]  到今天我們仍然在面對
[00:34:24.600 --> 00:34:26.640]  為甚麼呢?
[00:34:26.640 --> 00:34:31.240]  為甚麼我們還走不出這個困局呢?
[00:34:31.240 --> 00:34:33.400]  求主憐憫我們
[00:34:33.400 --> 00:34:39.160]  我們真的能夠學到我們應該要學的功課
[00:34:39.160 --> 00:34:45.280]  讓祂的赦罪、依治能夠早日臨到
[00:34:45.280 --> 00:34:53.480]  請大家低頭,我有個禱告
[00:34:53.480 --> 00:34:58.360]  可能在今天這個世代裏面
[00:34:58.360 --> 00:35:05.160]  謙卑、禱告、認罪悔改
[00:35:05.160 --> 00:35:09.240]  可能已經失落了
[00:35:09.240 --> 00:35:12.200]  求主幫助我們
[00:35:12.200 --> 00:35:15.640]  當昔日以色列先知
[00:35:15.640 --> 00:35:20.720]  那麼嚴峻地提醒、警告我們的時候
[00:35:20.720 --> 00:35:26.480]  我們真的要懂得回到你的根前
[00:35:26.480 --> 00:35:33.880]  因為你會憐憫、你會施恩、你會赦罪
[00:35:33.880 --> 00:35:39.600]  容讓我們懂得回轉去尋求你的面
[00:35:39.600 --> 00:35:43.120]  以致我們深信無論我們個人
[00:35:43.120 --> 00:35:46.160]  無論整個的教會
[00:35:46.160 --> 00:35:50.200]  無論是社會、普世的教會
[00:35:50.200 --> 00:35:53.120]  整個的全世界
[00:35:53.120 --> 00:35:57.280]  主我們深信都會不一樣
[00:35:57.280 --> 00:36:02.680]  我們的生命就是這樣能夠被你所扭轉
[00:36:02.680 --> 00:36:04.440]  多謝你
[00:36:04.440 --> 00:36:09.120]  因為你在十字架上為我們寫生
[00:36:09.120 --> 00:36:14.440]  以致無論我們跌到一個什麼光景當中
[00:36:14.440 --> 00:36:20.280]  我們仍然可以靠著你的恩典重新站立起來
[00:36:20.280 --> 00:36:23.240]  多謝你聽我們的禱告感恩
[00:36:23.240 --> 00:36:25.800]  是否愛我們主耶穌基督的名球
[00:36:25.800 --> 00:36:26.800]  阿門
