
[00:00:00.000 --> 00:00:05.920]  我們今天要說的是沙漠的最後這一段的事情
[00:28:27.400 --> 00:28:29.400]  你把好的牛羊留下來
[00:28:29.400 --> 00:28:33.400]  你把雅加王這樣的一個好人
[00:28:33.400 --> 00:28:35.400]  你抗議的好人留下來
[00:28:35.400 --> 00:28:38.400]  但是有聲音
[00:28:38.400 --> 00:28:40.400]  你犯罪
[00:28:40.400 --> 00:28:42.400]  罪的聲音
[00:28:42.400 --> 00:28:46.400]  人家會聽見的
[00:28:46.400 --> 00:28:48.400]  那麼這個時候呢
[00:28:48.400 --> 00:28:51.400]  掃羅就又來辯護了
[00:28:51.400 --> 00:28:53.400]  他還是有理由
[00:28:53.400 --> 00:28:54.400]  你看雅加王
[00:28:54.400 --> 00:28:56.400]  我殺了很多的亞馬里人
[00:28:56.400 --> 00:28:58.400]  就留下一個雅加王
[00:28:58.400 --> 00:28:59.400]  他留下來
[00:28:59.400 --> 00:29:02.400]  也不會將來有什麼大的事情
[00:29:02.400 --> 00:29:04.400]  也不會再來造反了
[00:29:04.400 --> 00:29:06.400]  一個王有什麼關係呢
[00:29:06.400 --> 00:29:08.400]  還有牛羊很可惜
[00:29:08.400 --> 00:29:10.400]  不是我們每年每時
[00:29:10.400 --> 00:29:13.400]  每個禮拜都要獻祭嗎
[00:29:13.400 --> 00:29:16.400]  那這些好的牛羊留下來獻祭給神
[00:29:16.400 --> 00:29:19.400]  不是很好嗎
[00:29:19.400 --> 00:29:20.400]  那可以使我們的牛羊
[00:29:20.400 --> 00:29:25.400]  可以少受點損失
[00:29:25.400 --> 00:29:27.400]  他說其餘的我都滅盡了
[00:29:27.400 --> 00:29:30.400]  就是留下這麼一點東西
[00:29:30.400 --> 00:29:31.400]  十六節
[00:29:31.400 --> 00:29:33.400]  沙漠對掃羅說
[00:29:33.400 --> 00:29:35.400]  你住口吧
[00:29:35.400 --> 00:29:37.400]  這個是很厲害的話
[00:29:37.400 --> 00:29:39.400]  對一個王說
[00:29:39.400 --> 00:29:41.400]  你住口吧
[00:29:41.400 --> 00:29:43.400]  不要再說下去了
[00:29:43.400 --> 00:29:46.400]  等我把神
[00:29:46.400 --> 00:29:49.400]  昨天晚上跟我說的話
[00:29:49.400 --> 00:29:52.400]  來告訴你
[00:29:52.400 --> 00:29:53.400]  所以你看看
[00:29:53.400 --> 00:29:56.400]  這個掃羅
[00:29:56.400 --> 00:30:01.400]  在這一次他又失敗了
[00:30:01.400 --> 00:30:05.400]  所以沙漠就責備說
[00:30:05.400 --> 00:30:08.400]  責備掃羅說
[00:30:08.400 --> 00:30:11.400]  你沒有遵守神的命令
[00:30:11.400 --> 00:30:15.400]  你沒有遵守神的命令
[00:30:15.400 --> 00:30:18.400]  沒有去把這個犯罪的亞馬里人
[00:30:18.400 --> 00:30:23.400]  將他們滅盡
[00:30:23.400 --> 00:30:26.400]  你為什麼沒有聽從耶和華的命令
[00:30:26.400 --> 00:30:28.400]  雞毛擄掠財物
[00:30:28.400 --> 00:30:32.400]  可能他們還留下一些金銀財寶呢
[00:30:32.400 --> 00:30:34.400]  這個地方就沒有說
[00:30:34.400 --> 00:30:38.400]  那麼行耶和華眼中看為惡的事
[00:30:38.400 --> 00:30:40.400]  你是神所立的王
[00:30:40.400 --> 00:30:43.400]  你應該做神看為好的事情
[00:30:43.400 --> 00:30:47.400]  你怎麼做神看為惡的事情呢
[00:30:47.400 --> 00:30:52.400]  掃羅還要辯護
[00:30:52.400 --> 00:30:55.400]  他說我實在是聽的命令了
[00:30:55.400 --> 00:30:59.400]  已經做了很多了
[00:30:59.400 --> 00:31:01.400]  但是是百姓
[00:31:01.400 --> 00:31:05.400]  他們自己把牛羊給留下來了
[00:31:05.400 --> 00:31:09.400]  要在雞甲獻給耶和華你的神
[00:31:09.400 --> 00:31:12.400]  不是說獻給耶和華我們的神了
[00:31:12.400 --> 00:31:13.400]  變成沙漠的神了
[00:31:13.400 --> 00:31:16.400]  你的神不是要牛羊嗎
[00:31:16.400 --> 00:31:19.400]  百姓就留下來了
[00:31:19.400 --> 00:31:25.400]  你看他對神的態度到底是怎麼樣
[00:31:25.400 --> 00:31:27.400]  所以沙漠就責備他說
[00:31:27.400 --> 00:31:28.400]  這句話
[00:31:28.400 --> 00:31:32.400]  十五章的二十二節到二十三節
[00:31:32.400 --> 00:31:35.400]  都是我們常常要記住的
[00:31:35.400 --> 00:31:36.400]  這裡說
[00:31:36.400 --> 00:31:39.400]  耶和華喜悅飯季和平安季
[00:31:39.400 --> 00:31:44.400]  豈如喜悅人聽從他的話呢
[00:31:44.400 --> 00:31:46.400]  神是喜歡給人聽他的話呢
[00:31:46.400 --> 00:31:50.400]  神還是喜歡牛羊你所獻的禮物呢
[00:31:50.400 --> 00:31:53.400]  神是喜歡你所奉獻的錢財呢
[00:31:53.400 --> 00:31:56.400]  還是喜歡你在生活上能夠愛他
[00:31:56.400 --> 00:31:58.400]  遵從他的命令呢
[00:31:58.400 --> 00:32:03.400]  當然神喜歡的是人來聽他的話
[00:32:03.400 --> 00:32:07.400]  神最喜歡人聽他話
[00:32:07.400 --> 00:32:10.400]  你現在多少
[00:32:10.400 --> 00:32:12.400]  只要是出於你的內心的
[00:32:12.400 --> 00:32:14.400]  自由會接納
[00:32:14.400 --> 00:32:16.400]  但是你如果沒有心
[00:32:16.400 --> 00:32:18.400]  只是獻外面一些東西
[00:32:18.400 --> 00:32:20.400]  神不會喜悅的
[00:32:20.400 --> 00:32:23.400]  不會怨納的
[00:32:23.400 --> 00:32:25.400]  你現在說的
[00:32:25.400 --> 00:32:28.400]  聽命生於獻祭
[00:32:28.400 --> 00:32:30.400]  就說到這個原則了
[00:32:30.400 --> 00:32:31.400]  聽神的話
[00:32:31.400 --> 00:32:34.400]  勝過你獻多少牛羊
[00:32:34.400 --> 00:32:37.400]  順從神的供養的自由
[00:32:37.400 --> 00:32:40.400]  自由是機物裡頭最寶貴最好的
[00:32:40.400 --> 00:32:42.400]  但是如果你能聽神的話
[00:32:42.400 --> 00:32:45.400]  勝過你獻最好的祭
[00:32:45.400 --> 00:32:48.400]  獻最更多的錢財
[00:32:48.400 --> 00:32:49.400]  二十三節說
[00:32:49.400 --> 00:32:53.400]  變異的罪與新邪術的罪相等
[00:32:53.400 --> 00:32:59.400]  完整的罪與拜虛神和偶像的罪相同
[00:32:59.400 --> 00:33:03.400]  這個是神接著沙漠
[00:33:03.400 --> 00:33:06.400]  把我們怎麼樣能夠有敬畏的心
[00:33:06.400 --> 00:33:08.400]  能夠順從神
[00:33:08.400 --> 00:33:11.400]  能夠真正聽神的話
[00:33:11.400 --> 00:33:13.400]  所以在聖經裡頭
[00:33:13.400 --> 00:33:15.400]  常常提到我們基督徒
[00:33:15.400 --> 00:33:16.400]  一個最重要的
[00:33:16.400 --> 00:33:19.400]  一個生活的原則是什麼呢
[00:33:19.400 --> 00:33:21.400]  就是信而順服
[00:33:21.400 --> 00:33:23.400]  信神
[00:33:23.400 --> 00:33:24.400]  相信他
[00:33:24.400 --> 00:33:27.400]  而且能夠順服他
[00:33:27.400 --> 00:33:30.400]  這是神最喜歡的
[00:33:30.400 --> 00:33:32.400]  一個順服神的人
[00:33:32.400 --> 00:33:35.400]  神是非常的喜悅
[00:33:35.400 --> 00:33:37.400]  一個做得很好
[00:33:37.400 --> 00:33:39.400]  但是他不順從神
[00:33:39.400 --> 00:33:40.400]  不聽神
[00:33:40.400 --> 00:33:43.400]  按照自己的意識去做的
[00:33:43.400 --> 00:33:44.400]  神不會喜悅的
[00:33:44.400 --> 00:33:49.400]  神會很難過
[00:33:49.400 --> 00:33:51.400]  所以沙漠就這邊掃落了
[00:33:51.400 --> 00:33:54.400]  你沒有厭棄我的命令
[00:33:54.400 --> 00:33:58.400]  我也厭棄你做王
[00:33:58.400 --> 00:34:01.400]  他說
[00:34:01.400 --> 00:34:02.400]  底下說了
[00:34:02.400 --> 00:34:08.400]  到四五章快要結束的時候就說了
[00:34:08.400 --> 00:34:11.400]  他說在第28節
[00:34:11.400 --> 00:34:13.400]  第四五章第28節
[00:34:13.400 --> 00:34:14.400]  沙漠對他說
[00:34:14.400 --> 00:34:18.400]  如此今日耶和華是以色列國
[00:34:18.400 --> 00:34:20.400]  必短決
[00:34:20.400 --> 00:34:22.400]  你跟以色列國就沒有關係
[00:34:22.400 --> 00:34:25.400]  你再不能當以色列國的王
[00:34:25.400 --> 00:34:26.400]  跟你沒有關係
[00:34:26.400 --> 00:34:29.400]  將這國賜給比你更好的人
[00:34:29.400 --> 00:34:33.400]  神要把以色列國另外立個王
[00:34:33.400 --> 00:34:36.400]  要比掃羅更好
[00:34:36.400 --> 00:34:38.400]  在英文的聖經裡頭
[00:34:38.400 --> 00:34:40.400]  在比你更好的人
[00:34:40.400 --> 00:34:43.400]  前面有加了一個
[00:34:43.400 --> 00:34:49.400]  你的鄰捨
[00:34:49.400 --> 00:34:56.400]  他說神要把這國賜給你的鄰捨
[00:34:56.400 --> 00:34:59.400]  比你更好的人
[00:34:59.400 --> 00:35:01.400]  這裡頭已經說到了
[00:35:01.400 --> 00:35:03.400]  這個人是誰呢
[00:35:03.400 --> 00:35:05.400]  是大衛
[00:35:05.400 --> 00:35:08.400]  大衛是猶大智派
[00:35:08.400 --> 00:35:11.400]  猶大智派跟第二名智派
[00:35:11.400 --> 00:35:14.400]  跟地是連在一塊的
[00:35:14.400 --> 00:35:16.400]  第二名智派是在北面一點
[00:35:16.400 --> 00:35:18.400]  在北面
[00:35:18.400 --> 00:35:20.400]  那麼猶大智派在南面
[00:35:20.400 --> 00:35:23.400]  他們是鄰居
[00:35:23.400 --> 00:35:27.400]  所以這個話裡頭已經說到了
[00:35:27.400 --> 00:35:29.400]  要把你的國
[00:35:29.400 --> 00:35:32.400]  要從這個王
[00:35:32.400 --> 00:35:34.400]  要給另外一個智派來做
[00:35:34.400 --> 00:35:37.400]  這個智派是你隔壁的鄰居
[00:35:37.400 --> 00:35:41.400]  他是比你更好
[00:35:41.400 --> 00:35:43.400]  以後我們在聖經知道
[00:35:43.400 --> 00:35:45.400]  什麼地方比他更好呢
[00:35:45.400 --> 00:35:48.400]  不是身材比他更好
[00:35:48.400 --> 00:35:51.400]  不是他的家庭背景比他更好
[00:35:51.400 --> 00:35:53.400]  那也是說
[00:35:53.400 --> 00:35:55.400]  他是合乎神心意的人
[00:35:55.400 --> 00:35:57.400]  他聽神的話
[00:35:57.400 --> 00:35:59.400]  他能想神所想的
[00:35:59.400 --> 00:36:02.400]  能夠行神所要他行的
[00:36:02.400 --> 00:36:04.400]  雖然這個大衛
[00:36:04.400 --> 00:36:06.400]  不是一個完全的人
[00:36:06.400 --> 00:36:09.400]  但是他的很多方面
[00:36:09.400 --> 00:36:11.400]  他真是能夠聽神的話
[00:36:11.400 --> 00:36:13.400]  能夠順乎神的旨意
[00:36:13.400 --> 00:36:16.400]  那麼這個呢
[00:36:16.400 --> 00:36:26.400]  就是掃羅所聽到的一些話
[00:36:26.400 --> 00:36:28.400]  剛才那些聖經呢
[00:36:28.400 --> 00:36:30.400]  就是我們可以
[00:36:30.400 --> 00:36:32.400]  如果有力量的話
[00:36:32.400 --> 00:36:34.400]  你就把它給背下來
[00:36:34.400 --> 00:36:36.400]  聽命聖醫先進
[00:36:36.400 --> 00:36:39.400]  順從聖醫供養的自由
[00:36:39.400 --> 00:36:41.400]  那麼這些呢
[00:36:41.400 --> 00:36:43.400]  都是能夠常常提醒我們
[00:36:43.400 --> 00:36:46.400]  我們把順從神
[00:36:46.400 --> 00:36:48.400]  順服他
[00:36:48.400 --> 00:36:49.400]  信好他
[00:36:49.400 --> 00:36:51.400]  放在第一位
[00:36:51.400 --> 00:36:56.400]  下面就是說到沙漠
[00:36:56.400 --> 00:36:58.400]  大衛做王了
[00:36:58.400 --> 00:37:00.400]  既然神把這個掃羅
[00:37:00.400 --> 00:37:02.400]  把他放在一邊了
[00:37:02.400 --> 00:37:05.400]  那麼他就要去
[00:37:05.400 --> 00:37:08.400]  要讓沙漠去找一個
[00:37:08.400 --> 00:37:11.400]  另一個新的王
[00:37:11.400 --> 00:37:13.400]  就告他
[00:37:13.400 --> 00:37:16.400]  去耶錫的家裡的
[00:37:16.400 --> 00:37:17.400]  他的兒子中間
[00:37:17.400 --> 00:37:20.400]  一個力他做王
[00:37:20.400 --> 00:37:24.400]  這個人呢
[00:37:24.400 --> 00:37:25.400]  就是叫耶錫
[00:37:25.400 --> 00:37:27.400]  他在玻璃衡
[00:37:27.400 --> 00:37:29.400]  玻璃衡這個地方
[00:37:29.400 --> 00:37:31.400]  他有
[00:37:31.400 --> 00:37:33.400]  叫他到
[00:37:33.400 --> 00:37:35.400]  他們有八個兒子
[00:37:35.400 --> 00:37:36.400]  那麼神說
[00:37:36.400 --> 00:37:38.400]  你去他的家
[00:37:38.400 --> 00:37:40.400]  在其中一個兒子
[00:37:40.400 --> 00:37:43.400]  告他做王
[00:37:43.400 --> 00:37:44.400]  沙漠說
[00:37:44.400 --> 00:37:46.400]  我怎麼能去呢
[00:37:46.400 --> 00:37:47.400]  掃羅聽見了
[00:37:47.400 --> 00:37:49.400]  必定要殺我
[00:37:49.400 --> 00:37:50.400]  這個沙漠一聽到
[00:37:50.400 --> 00:37:53.400]  叫他到這麼近的地方去
[00:37:53.400 --> 00:37:55.400]  立了一個人
[00:37:55.400 --> 00:37:56.400]  要做王
[00:37:56.400 --> 00:37:57.400]  那掃羅聽見
[00:37:57.400 --> 00:38:00.400]  不是說要篡位了嗎
[00:38:00.400 --> 00:38:02.400]  可能要把大衛
[00:38:02.400 --> 00:38:03.400]  這個王要殺掉了
[00:38:03.400 --> 00:38:05.400]  把沙漠殺掉
[00:38:05.400 --> 00:38:06.400]  沙漠怎麼能夠
[00:38:06.400 --> 00:38:08.400]  另外立一個王呢
[00:38:09.400 --> 00:38:10.400]  那麼
[00:38:10.400 --> 00:38:12.400]  可見得呢
[00:38:12.400 --> 00:38:13.400]  這個當時呢
[00:38:13.400 --> 00:38:15.400]  這個沙漠呢
[00:38:15.400 --> 00:38:18.400]  還是信心不夠堅強
[00:38:18.400 --> 00:38:19.400]  不夠強
[00:38:19.400 --> 00:38:20.400]  本來神怎麼說呢
[00:38:20.400 --> 00:38:21.400]  你就去唄
[00:38:21.400 --> 00:38:22.400]  一切的後果
[00:38:22.400 --> 00:38:24.400]  是神負責的
[00:38:24.400 --> 00:38:25.400]  沙漠
[00:38:25.400 --> 00:38:27.400]  還是一個普通的人
[00:38:27.400 --> 00:38:29.400]  信心不夠堅強
[00:38:29.400 --> 00:38:30.400]  那麼神怎麼說呢
[00:38:30.400 --> 00:38:31.400]  神說
[00:38:31.400 --> 00:38:34.400]  你得帶只牛犢去
[00:38:34.400 --> 00:38:35.400]  就說
[00:38:35.400 --> 00:38:38.400]  我來是要向耶化獻祭
[00:38:38.400 --> 00:38:39.400]  那有人說了
[00:38:39.400 --> 00:38:41.400]  那不是撒謊嗎
[00:38:41.400 --> 00:38:42.400]  你去立王
[00:38:42.400 --> 00:38:44.400]  怎麼又說來獻祭呢
[00:38:44.400 --> 00:38:46.400]  其實立王和獻祭
[00:38:46.400 --> 00:38:47.400]  這兩個事情呢
[00:38:47.400 --> 00:38:49.400]  是連累壞的
[00:38:49.400 --> 00:38:50.400]  你看
[00:38:50.400 --> 00:38:52.400]  在掃羅的時候也是
[00:38:52.400 --> 00:38:54.400]  他怎麼立掃羅做王呢
[00:38:54.400 --> 00:38:57.400]  也是讓掃羅跟其他人
[00:38:57.400 --> 00:38:58.400]  在獻祭以後
[00:38:58.400 --> 00:38:59.400]  一塊來吃雞肉
[00:38:59.400 --> 00:39:01.400]  然後個別的
[00:39:01.400 --> 00:39:02.400]  秘密
[00:39:02.400 --> 00:39:03.400]  不是公開的
[00:39:03.400 --> 00:39:06.400]  立了掃羅做王
[00:39:06.400 --> 00:39:07.400]  那現在一樣的
[00:39:07.400 --> 00:39:09.400]  你去立他做王
[00:39:09.400 --> 00:39:11.400]  你一定要去獻祭
[00:39:11.400 --> 00:39:12.400]  你可以不用說
[00:39:12.400 --> 00:39:14.400]  我要立他立個王
[00:39:14.400 --> 00:39:16.400]  你可以說獻祭
[00:39:16.400 --> 00:39:17.400]  這樣的話
[00:39:17.400 --> 00:39:24.400]  別人就不會有什麼想法了
[00:39:24.400 --> 00:39:26.400]  你先去獻祭
[00:39:26.400 --> 00:39:27.400]  然後呢
[00:39:27.400 --> 00:39:32.400]  我就會指示你當心的事
[00:39:32.400 --> 00:39:36.400]  是神很體恤掃羅
[00:39:36.400 --> 00:39:39.400]  碰到任何人都會害怕
[00:39:39.400 --> 00:39:40.400]  你現在
[00:39:40.400 --> 00:39:42.400]  另外要立一個人
[00:39:42.400 --> 00:39:44.400]  當這個國家主席
[00:39:44.400 --> 00:39:46.400]  那這個現有的國家主席
[00:39:46.400 --> 00:39:49.400]  一定對你不會放過的
[00:39:49.400 --> 00:39:50.400]  他不會
[00:39:50.400 --> 00:39:52.400]  那麼你去吧
[00:39:52.400 --> 00:39:53.400]  你就下去做
[00:39:53.400 --> 00:39:54.400]  你去獻祭
[00:39:54.400 --> 00:39:56.400]  那麼神就會告訴你
[00:39:56.400 --> 00:39:59.400]  你應該怎麼樣做
[00:39:59.400 --> 00:40:00.400]  這就看到
[00:40:00.400 --> 00:40:03.400]  這不是個欺騙
[00:40:03.400 --> 00:40:06.400]  這個立個王
[00:40:06.400 --> 00:40:08.400]  也可以是公開的
[00:40:08.400 --> 00:40:10.400]  也可以是秘密的
[00:40:10.400 --> 00:40:13.400]  要根據當時的情況
[00:40:13.400 --> 00:40:15.400]  跟根據神的引導
[00:40:15.400 --> 00:40:17.400]  所以耶穌也說
[00:40:17.400 --> 00:40:19.400]  你們要訓良像鴿子
[00:40:19.400 --> 00:40:23.400]  要靈巧像蛇
[00:40:23.400 --> 00:40:24.400]  不是說什麼東西
[00:40:24.400 --> 00:40:25.400]  都是一個方法
[00:40:25.400 --> 00:40:27.400]  都是硬碰硬
[00:40:27.400 --> 00:40:28.400]  就一句話
[00:40:28.400 --> 00:40:29.400]  比如說你可以
[00:40:29.400 --> 00:40:32.400]  不違反神的原則
[00:40:32.400 --> 00:40:37.400]  你可以適當的來處理
[00:40:37.400 --> 00:40:41.400]  那麼現在沙漠就去了
[00:40:41.400 --> 00:40:42.400]  沙漠去了以後
[00:40:42.400 --> 00:40:45.400]  他的兒子來了
[00:40:45.400 --> 00:40:46.400]  八個兒子來了
[00:40:46.400 --> 00:40:47.400]  七個兒子
[00:40:47.400 --> 00:40:51.400]  一個一個從沙漠的經過
[00:40:51.400 --> 00:40:52.400]  給他看一看
[00:40:52.400 --> 00:40:53.400]  是不是這個
[00:40:53.400 --> 00:40:54.400]  是不是那個
[00:40:54.400 --> 00:40:55.400]  第一個
[00:40:55.400 --> 00:40:58.400]  是個長子叫做以利亞
[00:40:58.400 --> 00:41:00.400]  一看見他
[00:41:00.400 --> 00:41:02.400]  一定是他作畫
[00:41:02.400 --> 00:41:04.400]  因為以利亞是一個戰士
[00:41:04.400 --> 00:41:06.400]  是掃羅底下一個大的
[00:41:06.400 --> 00:41:08.400]  一個勇敢的戰士
[00:41:08.400 --> 00:41:11.400]  身材可能很魁梧
[00:41:11.400 --> 00:41:12.400]  一看像王
[00:41:12.400 --> 00:41:13.400]  因為掃羅也是
[00:41:13.400 --> 00:41:16.400]  這麼好的體格
[00:41:16.400 --> 00:41:22.400]  但是耶穌卻對沙漠說
[00:41:22.400 --> 00:41:26.400]  不要看這個人
[00:41:26.400 --> 00:41:28.400]  不能看他外貌
[00:41:28.400 --> 00:41:31.400]  看他的身材高大不高大
[00:41:31.400 --> 00:41:32.400]  我不揀選他
[00:41:32.400 --> 00:41:34.400]  這個不是我所揀選的
[00:41:34.400 --> 00:41:37.400]  因為耶穌不向人看人
[00:41:37.400 --> 00:41:39.400]  人是看外貌
[00:41:39.400 --> 00:41:42.400]  耶穌是看內心
[00:41:42.400 --> 00:41:43.400]  所以不是
[00:41:43.400 --> 00:41:51.400]  這個不是
[00:41:51.400 --> 00:41:52.400]  所以這是給我們一個
[00:41:52.400 --> 00:41:54.400]  很好的提醒
[00:41:54.400 --> 00:41:55.400]  我們看人
[00:41:55.400 --> 00:41:56.400]  也不要看他外表
[00:41:56.400 --> 00:41:59.400]  也不要聽他的口才多好
[00:41:59.400 --> 00:42:01.400]  重要的就看他
[00:42:01.400 --> 00:42:03.400]  人的品格
[00:42:03.400 --> 00:42:08.400]  他的心怎麼樣
[00:42:08.400 --> 00:42:10.400]  那麼一個個都經過了
[00:42:10.400 --> 00:42:13.400]  七個兒子都從沙漠經過
[00:42:13.400 --> 00:42:15.400]  沙漠從第二開始
[00:42:15.400 --> 00:42:17.400]  就不敢自己決定了
[00:42:17.400 --> 00:42:18.400]  這是耶穌所揀選的
[00:42:18.400 --> 00:42:20.400]  他不敢說了
[00:42:20.400 --> 00:42:22.400]  一看神也沒有指示
[00:42:22.400 --> 00:42:24.400]  pass過去
[00:42:24.400 --> 00:42:27.400]  一直到第七個兒子也都過去了
[00:42:27.400 --> 00:42:29.400]  沒有了
[00:42:29.400 --> 00:42:30.400]  那就問了
[00:42:30.400 --> 00:42:31.400]  你還有嗎
[00:42:31.400 --> 00:42:34.400]  你兒子都在這裡嗎
[00:42:34.400 --> 00:42:36.400]  耶穌說還有個小兒子
[00:42:36.400 --> 00:42:38.400]  這小兒子大概
[00:42:38.400 --> 00:42:41.400]  神不會要他的
[00:42:41.400 --> 00:42:43.400]  個子小
[00:42:43.400 --> 00:42:45.400]  又是沒有什麼經驗的
[00:42:45.400 --> 00:42:48.400]  也不會打仗的
[00:42:48.400 --> 00:42:51.400]  沙漠說你叫他來
[00:42:51.400 --> 00:42:53.400]  等到耶穌就打發人
[00:42:53.400 --> 00:42:57.400]  從放羊的地方把他找回來了
[00:42:57.400 --> 00:42:59.400]  這個時候耶和華說
[00:42:59.400 --> 00:43:01.400]  這就是他
[00:43:01.400 --> 00:43:03.400]  你起來告他
[00:43:03.400 --> 00:43:04.400]  你看
[00:43:04.400 --> 00:43:08.400]  這個都是神在中間
[00:43:08.400 --> 00:43:11.400]  按照他的旨意來做的
[00:43:11.400 --> 00:43:14.400]  神揀選了大衛
[00:43:14.400 --> 00:43:17.400]  人看不起大衛
[00:43:17.400 --> 00:43:21.400]  他的父親也看不起大衛
[00:43:21.400 --> 00:43:28.400]  但是神知道
[00:43:28.400 --> 00:43:32.400]  神就揀選了大衛
[00:43:32.400 --> 00:43:39.400]  讓沙漠告他做王
[00:43:39.400 --> 00:43:41.400]  這告他做王
[00:43:41.400 --> 00:43:43.400]  而給他用膏油
[00:43:43.400 --> 00:43:46.400]  壽膏不是一種儀式
[00:43:46.400 --> 00:43:48.400]  乃是神的靈
[00:43:48.400 --> 00:43:50.400]  靈到壽膏的人
[00:43:50.400 --> 00:43:52.400]  在就業的時候
[00:43:52.400 --> 00:43:56.400]  神的靈靈到做王的人
[00:43:56.400 --> 00:43:59.400]  從這個天開始
[00:43:59.400 --> 00:44:03.400]  神的靈就大大的感動了大衛
[00:44:03.400 --> 00:44:06.400]  沙漠就回到自己家去了
[00:44:06.400 --> 00:44:08.400]  到拉瑪
[00:44:08.400 --> 00:44:13.400]  聖經裡頭再沒有記載他的事情了
[00:44:13.400 --> 00:44:16.400]  除了在十九章十八節
[00:44:16.400 --> 00:44:19.400]  記載大衛受到掃樓的逼迫
[00:44:19.400 --> 00:44:21.400]  他逃走
[00:44:21.400 --> 00:44:24.400]  有一次他逃到沙漠這個地方來
[00:44:24.400 --> 00:44:26.400]  沙漠保護了他
[00:44:26.400 --> 00:44:28.400]  這件事情以外
[00:44:28.400 --> 00:44:30.400]  一直等他離開世界
[00:44:30.400 --> 00:44:34.400]  聖經裡頭就沒有再提到
[00:44:34.400 --> 00:44:36.400]  沙漠做的什麼事情了
[00:44:36.400 --> 00:44:41.400]  所以高大衛是他一個最後的工作
[00:44:41.400 --> 00:44:44.400]  那麼他就可以離開世界了
[00:44:44.400 --> 00:44:51.400]  我們這裡提的就像在路加福音第二章所說的
[00:44:51.400 --> 00:44:55.400]  當耶穌降生以後
[00:44:55.400 --> 00:45:00.400]  到了牧羊人也來朝拜他
[00:45:00.400 --> 00:45:03.400]  等到他的接經的日子
[00:45:03.400 --> 00:45:05.400]  他母親的接經的日子滿了
[00:45:05.400 --> 00:45:07.400]  就帶他到聖殿來
[00:45:07.400 --> 00:45:10.400]  在聖殿里碰到先知西面
[00:45:10.400 --> 00:45:15.400]  先知西面就把耶穌的嬰孩接過手
[00:45:15.400 --> 00:45:19.400]  說主啊如今可以按照你的話
[00:45:19.400 --> 00:45:22.400]  安然釋放你的僕人離開世界了
[00:45:22.400 --> 00:45:24.400]  就是已經看到救恩了
[00:45:24.400 --> 00:45:26.400]  我可以離開世界
[00:45:26.400 --> 00:45:28.400]  都沒有什麼遺憾了
[00:45:28.400 --> 00:45:38.400]  那麼就讓他能夠安然的離開世界
[00:45:38.400 --> 00:45:42.400]  到第二十五章的第一節
[00:45:42.400 --> 00:45:45.400]  我們就看到這個沙漠最後
[00:45:45.400 --> 00:45:51.400]  聖經說他是怎麼樣離開世界的
[00:45:51.400 --> 00:45:52.400]  很簡單
[00:45:52.400 --> 00:45:54.400]  二十五章第一節說
[00:45:54.400 --> 00:45:57.400]  沙漠死了
[00:45:57.400 --> 00:46:01.400]  以色列眾人聚集為他哀哭
[00:46:01.400 --> 00:46:06.400]  將他葬在拉瑪他自己的墳墓里
[00:46:06.400 --> 00:46:09.400]  這些地方很簡單
[00:46:09.400 --> 00:46:12.400]  沙漠高了大位以後
[00:46:12.400 --> 00:46:14.400]  就完成了神的托付
[00:46:14.400 --> 00:46:16.400]  二十五章第一節說
[00:46:16.400 --> 00:46:18.400]  沙漠死了
[00:46:18.400 --> 00:46:21.400]  以色列人為他哀哭
[00:46:21.400 --> 00:46:23.400]  從各個地方
[00:46:23.400 --> 00:46:28.400]  有很多以色列人舉國為他哀哭
[00:46:28.400 --> 00:46:34.400]  他是來到人生的終點
[00:46:34.400 --> 00:46:36.400]  所以看從第一章
[00:46:36.400 --> 00:46:41.400]  他的母親哈納在神面前禱告
[00:46:41.400 --> 00:46:43.400]  神賜給他一個沙漠
[00:46:43.400 --> 00:46:45.400]  到二十五章一節
[00:46:45.400 --> 00:46:49.400]  這個沙漠的一生做的事情
[00:46:49.400 --> 00:46:53.400]  差不多他做事事有四十年
[00:46:53.400 --> 00:46:58.400]  連他從小的時候就到會墓去服侍的話
[00:46:58.400 --> 00:47:00.400]  差不多有個五十多年
[00:47:00.400 --> 00:47:02.400]  快六十年的歷史
[00:47:02.400 --> 00:47:09.400]  他走完了人生的最後這一步
[00:47:09.400 --> 00:47:11.400]  但他雖然離開了
[00:47:11.400 --> 00:47:17.400]  但他留在人的心目中的印象
[00:47:17.400 --> 00:47:21.400]  是久久也不消失的
[00:47:21.400 --> 00:47:25.400]  聖經一再地提到他
[00:47:25.400 --> 00:47:27.400]  從歷代至上
[00:47:27.400 --> 00:47:31.400]  一直到了始徒行傳
[00:47:31.400 --> 00:47:34.400]  好多時候你都可以看到
[00:47:34.400 --> 00:47:36.400]  聖經提到沙漠
[00:47:36.400 --> 00:47:38.400]  他所做的
[00:47:38.400 --> 00:47:42.400]  聖經沒有詳細的記載
[00:47:42.400 --> 00:47:45.400]  沒有人說出一本沙漠之傳
[00:47:45.400 --> 00:47:46.400]  或沙漠傳奇
[00:47:46.400 --> 00:47:47.400]  沒有
[00:47:47.400 --> 00:47:49.400]  但聖經裡頭
[00:47:49.400 --> 00:47:53.400]  有的時候有提起他做什麼事
[00:47:53.400 --> 00:47:57.400]  我們在這裡按照聖經所提的
