
[00:00:00.000 --> 00:00:02.800]  這個比喻一開始就提到
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:15:57.200]  主人說你可以來跟我一同歡喜快樂
[00:15:57.200 --> 00:16:07.200]  主人說你可以來跟我一同歡喜快樂
[00:16:07.200 --> 00:16:07.200]  主人說你可以來跟我一同歡喜快樂
[00:16:07.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:27.200]  主人說你可以來跟我一同歡喜快樂
[00:16:27.200 --> 00:16:37.200]  主人說你可以來跟我一同歡喜快樂
[00:16:37.200 --> 00:16:37.200]  主人說你可以來跟我一同歡喜快樂
[00:16:37.200 --> 00:16:37.200]  主人說你可以來跟我一同歡喜快樂
[00:16:37.200 --> 00:16:37.200]  主人說你可以來跟我一同歡喜快樂
[00:16:37.200 --> 00:16:37.200]  主人說你可以來跟我一同歡喜快樂
[00:16:37.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:16:57.200]  主人說你可以來跟我一同歡喜快樂
[00:16:57.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:17.200]  主人說你可以來跟我一同歡喜快樂
[00:17:17.200 --> 00:17:27.200]  主人說你可以來跟我一同歡喜快樂
[00:17:27.200 --> 00:17:27.200]  主人說你可以來跟我一同歡喜快樂
[00:17:27.200 --> 00:17:27.200]  主人說你可以來跟我一同歡喜快樂
[00:17:27.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:47.200]  主人說你可以來跟我一同歡喜快樂
[00:17:47.200 --> 00:17:57.200]  主人說你可以來跟我一同歡喜快樂
[00:17:57.200 --> 00:17:57.200]  主人說你可以來跟我一同歡喜快樂
[00:17:57.200 --> 00:17:57.200]  主人說你可以來跟我一同歡喜快樂
[00:17:57.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:17.200]  主人說你可以來跟我一同歡喜快樂
[00:18:17.200 --> 00:18:27.200]  主人說你可以來跟我一同歡喜快樂
[00:18:27.200 --> 00:18:27.200]  主人說你可以來跟我一同歡喜快樂
[00:18:27.200 --> 00:18:47.200]  主人說你可以來跟我一同歡喜快樂
[00:18:47.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:18:57.200]  主人說你可以來跟我一同歡喜快樂
[00:18:57.200 --> 00:19:02.240]  主人說你可以來跟我一同歡喜快樂
[00:19:17.200 --> 00:19:19.200]  親密的弟兄姊妹
[00:19:19.200 --> 00:19:19.200]  我們身邊有很多親密的弟兄姊妹們
[00:19:19.200 --> 00:19:21.200]  我們身邊有很多親密的弟兄姊妹們
[00:19:21.200 --> 00:19:21.200]  我們要問一下弟兄姊妹們可不可以用愛心說成實話的心態
[00:19:21.200 --> 00:19:27.200]  我們要問一下弟兄姊妹們可不可以用愛心說成實話的心態
[00:19:27.200 --> 00:19:27.200]  我們要問這些弟兄姊妹們可不可以抱著用愛心說成實話的心態
[00:19:27.200 --> 00:19:33.200]  我們要問這些弟兄姊妹們可不可以抱著用愛心說成實話的心態
[00:19:33.200 --> 00:19:33.200]  對自己說是不是這就是我們的恩賜
[00:19:33.200 --> 00:19:37.200]  對自己說是不是這就是我們的恩賜
[00:19:37.200 --> 00:19:37.200]  對我們來說這些是不是就是我們的恩賜
[00:19:37.200 --> 00:19:41.200]  對我們來說這些是不是就是我們的恩賜
[00:19:41.200 --> 00:19:43.200]  在一些世事上
[00:19:43.200 --> 00:19:43.200]  在一些世事上
[00:19:43.200 --> 00:19:45.200]  在一些世事上
[00:19:45.200 --> 00:19:47.200]  無論是做一些各方面的事工
[00:19:47.200 --> 00:19:49.200]  無論是做一些各方面的事工
[00:19:49.200 --> 00:19:51.200]  無論是做一些各方面的事工
[00:19:51.200 --> 00:19:53.200]  各方面
[00:19:53.200 --> 00:19:55.200]  比如說在各方面做一些事工
[00:19:55.200 --> 00:19:57.200]  比如說在各方面做一些事工
[00:19:57.200 --> 00:19:59.200]  無論大大小小做一些小的事情
[00:19:59.200 --> 00:19:59.200]  無論大大小小做一些小的事情
[00:19:59.200 --> 00:20:01.200]  無論大大小小做一些小的事情
[00:20:01.200 --> 00:20:01.200]  在一些小的事情上
[00:20:01.200 --> 00:20:01.200]  在一些小的事情上
[00:20:01.200 --> 00:20:03.200]  在事後裡面都能夠明白自己
[00:20:03.200 --> 00:20:03.200]  在事後裡面都能夠明白自己
[00:20:03.200 --> 00:20:05.200]  在事後裡面都能夠明白自己
[00:20:05.200 --> 00:20:07.200]  在事後的過程當中也能夠明白自己
[00:20:07.200 --> 00:20:07.200]  在事後的過程當中也能夠明白自己
[00:20:07.200 --> 00:20:09.200]  知道自己的恩賜是什麼
[00:20:09.200 --> 00:20:11.200]  知道自己的恩賜是什麼
[00:20:11.200 --> 00:20:13.200]  知道自己的恩賜是什麼
[00:20:13.200 --> 00:20:15.200]  這是第一個應用的方法
[00:20:15.200 --> 00:20:15.200]  這是第一個應用的方法
[00:20:15.200 --> 00:20:17.200]  這是第一個應用的方法
[00:20:17.200 --> 00:20:17.200]  第二點
[00:20:17.200 --> 00:20:19.200]  第二點
[00:20:19.200 --> 00:20:21.200]  我有三個小朋友
[00:20:21.200 --> 00:20:23.200]  我有三個小朋友
[00:20:23.200 --> 00:20:25.200]  這位最小的女兒是三年級
[00:20:25.200 --> 00:20:27.200]  這位最小的女兒是三年級
[00:20:27.200 --> 00:20:29.200]  這位最小的女兒是三年級
[00:20:29.200 --> 00:20:31.200]  現在在那邊住
[00:20:31.200 --> 00:20:31.200]  現在在那邊住
[00:20:31.200 --> 00:20:33.200]  現在在那邊住
[00:20:33.200 --> 00:20:35.200]  有一天
[00:20:35.200 --> 00:20:37.200]  有一天
[00:20:37.200 --> 00:20:39.200]  我帶她走到校巴站
[00:20:39.200 --> 00:20:41.200]  我帶她走到校巴站
[00:20:41.200 --> 00:20:43.200]  她問了我一個問題
[00:20:43.200 --> 00:20:45.200]  她問了我一個問題
[00:20:45.200 --> 00:20:47.200]  她問我
[00:20:47.200 --> 00:20:49.200]  將來我怎樣找我丈夫
[00:20:49.200 --> 00:20:51.200]  將來我怎樣找我丈夫
[00:20:51.200 --> 00:20:53.200]  將來我怎樣找我丈夫
[00:20:53.200 --> 00:20:55.200]  將來我怎樣找我丈夫
[00:20:55.200 --> 00:20:57.200]  將來我怎樣找我丈夫
[00:20:57.200 --> 00:20:59.200]  將來我怎樣找我丈夫
[00:20:59.200 --> 00:21:01.200]  將來我怎樣找我丈夫
[00:21:01.200 --> 00:21:03.200]  將來我怎樣找我丈夫
[00:21:03.200 --> 00:21:05.200]  將來我怎樣找我丈夫
[00:21:05.200 --> 00:21:07.200]  我看到在座當中
[00:21:07.200 --> 00:21:09.200]  有很多年輕的姊妹
[00:21:09.200 --> 00:21:11.200]  有很多年輕的姊妹
[00:21:11.200 --> 00:21:13.200]  在座的我也看到
[00:21:13.200 --> 00:21:15.200]  很多年輕的姊妹在當中
[00:21:15.200 --> 00:21:16.200]  她這樣問我
[00:21:16.200 --> 00:21:17.200]  你猜我怎樣回答她
[00:21:17.200 --> 00:21:19.200]  你猜我怎樣回答她
[00:21:19.200 --> 00:21:20.200]  我就說
[00:21:20.200 --> 00:21:22.200]  千萬不要找有難有樂的人
[00:21:22.200 --> 00:21:24.200]  千萬不要找有難有樂的人
[00:21:24.200 --> 00:21:25.200]  千萬不要找有難有樂的人
[00:21:25.200 --> 00:21:27.200]  我們在今天的比喻當中
[00:21:27.200 --> 00:21:29.200]  我們在今天的比喻當中
[00:21:29.200 --> 00:21:31.200]  看到一個功課
[00:21:31.200 --> 00:21:33.200]  耶穌已經告訴我們
[00:21:33.200 --> 00:21:35.200]  耶穌已經告訴我們
[00:21:35.200 --> 00:21:37.200]  我們怎樣
[00:21:37.200 --> 00:21:39.200]  見到認識一些有難有樂的人
[00:21:39.200 --> 00:21:41.200]  我們怎樣去認識
[00:21:41.200 --> 00:21:43.200]  辨別這些有難有樂的人
[00:21:43.200 --> 00:21:45.200]  那些就是
[00:21:45.200 --> 00:21:47.200]  得到神的恩典的人
[00:21:47.200 --> 00:21:49.200]  將祂的恩典收起來的人
[00:21:49.200 --> 00:21:51.200]  將祂的恩典收起來的人
[00:21:51.200 --> 00:21:53.200]  就是那些得到神的恩典
[00:21:53.200 --> 00:21:55.200]  去把祂們藏起來收起來的人
[00:21:55.200 --> 00:21:57.200]  那些就是有難有樂的人
[00:21:57.200 --> 00:21:59.200]  這些就是有難有樂的人
[00:21:59.200 --> 00:22:01.200]  所以我再跟她說
[00:22:01.200 --> 00:22:03.200]  所以我再跟她說
[00:22:03.200 --> 00:22:05.200]  要找一些
[00:22:05.200 --> 00:22:07.200]  不要有難有樂的人
[00:22:07.200 --> 00:22:09.200]  不要去找那些有難有樂的人
[00:22:09.200 --> 00:22:11.200]  其實在這幾節經文後面
[00:22:11.200 --> 00:22:13.200]  其實在這幾節經文後面
[00:22:13.200 --> 00:22:15.200]  有個山羊和綿羊的比喻當中
[00:22:15.200 --> 00:22:17.200]  其實在這一段經文的後面
[00:22:17.200 --> 00:22:19.200]  有一段山羊跟綿羊的比喻在後面
[00:22:19.200 --> 00:22:21.200]  有一段山羊跟綿羊的比喻在後面
[00:22:21.200 --> 00:22:23.200]  耶穌就說
[00:22:23.200 --> 00:22:25.200]  門徒就問你怎樣分辨
[00:22:25.200 --> 00:22:27.200]  門徒就問他怎樣去分辨
[00:22:27.200 --> 00:22:29.200]  門徒就問他怎樣去分辨
[00:22:29.200 --> 00:22:31.200]  耶穌就回答他
[00:22:31.200 --> 00:22:33.200]  耶穌就回答他
[00:22:33.200 --> 00:22:35.200]  就是
[00:22:35.200 --> 00:22:37.200]  照顧和侍奉主耶穌
[00:22:37.200 --> 00:22:39.200]  主耶穌就說
[00:22:39.200 --> 00:22:41.200]  自己是怎樣去
[00:22:41.200 --> 00:22:43.200]  照顧這些人
[00:22:43.200 --> 00:22:45.200]  這些人是怎樣去
[00:22:45.200 --> 00:22:47.200]  照顧和侍奉主耶穌
[00:22:47.200 --> 00:22:49.200]  照顧和侍奉主耶穌
[00:22:49.200 --> 00:22:51.200]  去侍奉主耶穌這些人
[00:22:51.200 --> 00:22:53.200]  我就跟我的女兒說
[00:22:53.200 --> 00:22:55.200]  我就跟我的女兒說
[00:22:55.200 --> 00:22:57.200]  就看看那個男孩
[00:22:57.200 --> 00:22:59.200]  就看看那個男孩
[00:22:59.200 --> 00:23:01.200]  怎樣對小朋友
[00:23:01.200 --> 00:23:03.200]  怎樣對小朋友
[00:23:03.200 --> 00:23:05.200]  就引發到
[00:23:05.200 --> 00:23:07.200]  不如去兒童部找男朋友
[00:23:07.200 --> 00:23:09.200]  就引發到
[00:23:09.200 --> 00:23:11.200]  不如去兒童部
[00:23:11.200 --> 00:23:13.200]  找男朋友
[00:23:13.200 --> 00:23:15.200]  因為我們就看到
[00:23:15.200 --> 00:23:17.200]  那些男士
[00:23:17.200 --> 00:23:19.200]  怎樣對小朋友
[00:23:19.200 --> 00:23:21.200]  怎樣去應對
[00:23:21.200 --> 00:23:23.200]  怎樣去接觸小朋友
[00:23:23.200 --> 00:23:25.200]  因為可以在過程當中
[00:23:25.200 --> 00:23:27.200]  看到那些男士是怎樣去應對
[00:23:27.200 --> 00:23:29.200]  去接觸小朋友的
[00:23:29.200 --> 00:23:31.200]  我們當中也有很多已婚的夫婦
[00:23:31.200 --> 00:23:33.200]  我們當中也有一些已婚的夫婦
[00:23:33.200 --> 00:23:35.200]  我們當中也有一些已婚的夫婦
[00:23:35.200 --> 00:23:37.200]  那些太太都應該
[00:23:37.200 --> 00:23:39.200]  我鼓勵太太去鼓勵丈夫
[00:23:39.200 --> 00:23:41.200]  我也鼓勵太太去鼓勵他們的丈夫
[00:23:41.200 --> 00:23:43.200]  我也鼓勵太太去鼓勵他們的丈夫
[00:23:43.200 --> 00:23:45.200]  可以做一個忠心的管家
[00:23:45.200 --> 00:23:47.200]  可以做一個忠心的管家
[00:23:47.200 --> 00:23:49.200]  鼓勵丈夫去好好運用神給他的恩賜
[00:23:49.200 --> 00:23:51.200]  鼓勵丈夫去好好運用神給他的恩賜
[00:23:51.200 --> 00:23:53.200]  鼓勵丈夫好好運用主耶穌給他們的恩賜
[00:23:53.200 --> 00:23:55.200]  鼓勵丈夫好好運用主耶穌給他們的恩賜
[00:23:55.200 --> 00:23:57.200]  最後
[00:23:57.200 --> 00:23:59.200]  第三個我們都知道
[00:23:59.200 --> 00:24:01.200]  我們要忠誠地運用他的恩賜
[00:24:01.200 --> 00:24:03.200]  我們要忠誠地運用他的恩賜
[00:24:03.200 --> 00:24:05.200]  我們第三個也知道
[00:24:05.200 --> 00:24:07.200]  我們要忠心地去運用我們的恩賜
[00:24:07.200 --> 00:24:09.200]  在哪裡呢?
[00:24:09.200 --> 00:24:11.200]  在什麼時候呢?
[00:24:11.200 --> 00:24:13.200]  我們要無時無刻地運用
[00:24:13.200 --> 00:24:15.200]  我們要無時無刻地運用
[00:24:15.200 --> 00:24:17.200]  我們要無時無刻地運用
[00:24:17.200 --> 00:24:19.200]  主耶穌神給我們的恩賜
[00:24:19.200 --> 00:24:21.200]  我們要時時刻刻都要去運用
[00:24:21.200 --> 00:24:23.200]  主耶穌給我們的恩賜
[00:24:23.200 --> 00:24:25.200]  無論在教會裏面
[00:24:25.200 --> 00:24:27.200]  或者在學校裏面
[00:24:27.200 --> 00:24:29.200]  還是在學校裏
[00:24:29.200 --> 00:24:31.200]  或者在職場上面
[00:24:31.200 --> 00:24:33.200]  還是在職場上
[00:24:33.200 --> 00:24:35.200]  神給我們的恩賜
[00:24:35.200 --> 00:24:37.200]  無限制在哪個地方
[00:24:37.200 --> 00:24:39.200]  哪個時間
[00:24:39.200 --> 00:24:41.200]  不會限制在哪個地方
[00:24:41.200 --> 00:24:43.200]  哪個時間
[00:24:43.200 --> 00:24:45.200]  我們在職場上面
[00:24:45.200 --> 00:24:47.200]  我們可不可以做一個和平的使者
[00:24:47.200 --> 00:24:49.200]  我們可不可以做一個和平的使者
[00:24:49.200 --> 00:24:51.200]  我們在同事的爭吵當中
[00:24:51.200 --> 00:24:53.200]  我們在同事的爭吵當中
[00:24:53.200 --> 00:24:55.200]  我們在同事的爭吵當中
[00:24:55.200 --> 00:24:57.200]  可不可以和平地解決這些問題呢?
[00:24:57.200 --> 00:24:59.200]  可不可以和平地解決這些問題呢?
[00:24:59.200 --> 00:25:01.200]  可不可以和平地解決這些問題呢?
[00:25:01.200 --> 00:25:03.200]  我們做學生的
[00:25:03.200 --> 00:25:05.200]  我們去到學校裏面
[00:25:05.200 --> 00:25:07.200]  我們去到學校裏面
[00:25:07.200 --> 00:25:09.200]  可不可以為主而做光呢?
[00:25:09.200 --> 00:25:11.200]  我們可不可以為主而做光呢?
[00:25:11.200 --> 00:25:13.200]  我們可不可以為主而做光呢?
[00:25:13.200 --> 00:25:15.200]  我們可不可以為主而做光呢?
[00:25:15.200 --> 00:25:17.200]  我們可不可以為主而做光呢?
[00:25:17.200 --> 00:25:19.200]  我們可不可以為主而做光呢?
[00:25:19.200 --> 00:25:21.200]  我們可不可以為主而做光呢?
[00:25:21.200 --> 00:25:23.200]  我們可不可以為主而做光呢?
[00:25:23.200 --> 00:25:25.200]  我們可不可以為主而做光呢?
[00:25:25.200 --> 00:25:27.200]  我們可不可以為主而做光呢?
[00:25:27.200 --> 00:25:29.200]  我們可不可以為主而做光呢?
[00:25:29.200 --> 00:25:31.200]  我們可不可以為主而做光呢?
[00:25:31.200 --> 00:25:33.200]  我們可不可以為主而做光呢?
[00:25:33.200 --> 00:25:35.200]  我們可不可以為主而做光呢?
[00:25:35.200 --> 00:25:37.200]  我們可不可以為主而做光呢?
[00:25:37.200 --> 00:25:39.200]  我們可不可以為主而做光呢?
[00:25:39.200 --> 00:25:41.200]  我們可不可以為主而做光呢?
[00:25:41.200 --> 00:25:43.200]  我們可不可以為主而做光呢?
[00:25:43.200 --> 00:25:45.200]  我們可不可以為主而做光呢?
[00:25:45.200 --> 00:25:47.200]  我們可不可以為主而做光呢?
[00:25:47.200 --> 00:25:49.200]  我們可不可以為主而做光呢?
[00:25:49.200 --> 00:25:51.200]  我們可不可以為主而做光呢?
[00:25:51.200 --> 00:25:53.200]  我們可不可以為主而做光呢?
[00:25:53.200 --> 00:25:55.200]  我們可不可以為主而做光呢?
[00:25:55.200 --> 00:25:57.200]  我們可不可以為主而做光呢?
[00:25:57.200 --> 00:25:59.200]  我們可不可以為主而做光呢?
[00:25:59.200 --> 00:26:01.200]  我們可不可以為主而做光呢?
[00:26:01.200 --> 00:26:03.200]  我們可不可以為主而做光呢?
[00:26:03.200 --> 00:26:05.200]  我們可不可以為主而做光呢?
[00:26:05.200 --> 00:26:07.200]  我們可不可以為主而做光呢?
[00:26:07.200 --> 00:26:09.200]  我們可不可以為主而做光呢?
[00:26:09.200 --> 00:26:11.200]  我們可不可以為主而做光呢?
[00:26:11.200 --> 00:26:13.200]  我們可不可以為主而做光呢?
[00:26:13.200 --> 00:26:15.200]  我們可不可以為主而做光呢?
[00:26:15.200 --> 00:26:17.200]  我們可不可以為主而做光呢?
[00:26:17.200 --> 00:26:19.200]  我們可不可以為主而做光呢?
[00:26:19.200 --> 00:26:21.200]  我們可不可以為主而做光呢?
[00:26:21.200 --> 00:26:23.200]  我們可不可以為主而做光呢?
[00:26:23.200 --> 00:26:25.200]  我們可不可以為主而做光呢?
[00:26:25.200 --> 00:26:27.200]  我們可不可以為主而做光呢?
[00:26:27.200 --> 00:26:29.200]  我們可不可以為主而做光呢?
[00:26:29.200 --> 00:26:31.200]  我們可不可以為主而做光呢?
[00:26:31.200 --> 00:26:33.200]  我們可不可以為主而做光呢?
[00:26:33.200 --> 00:26:35.200]  我們可不可以為主而做光呢?
[00:26:35.200 --> 00:26:37.200]  我們可不可以為主而做光呢?
[00:26:37.200 --> 00:26:39.200]  我們可不可以為主而做光呢?
[00:26:39.200 --> 00:26:41.200]  我們可不可以為主而做光呢?
[00:26:41.200 --> 00:26:43.200]  我們可不可以為主而做光呢?
[00:26:43.200 --> 00:26:45.200]  我們可不可以為主而做光呢?
[00:26:45.200 --> 00:26:47.200]  我們可不可以為主而做光呢?
[00:26:47.200 --> 00:26:49.200]  我們可不可以為主而做光呢?
[00:26:49.200 --> 00:26:51.200]  我們可不可以為主而做光呢?
[00:26:51.200 --> 00:26:53.200]  我們可不可以為主而做光呢?
[00:26:53.200 --> 00:26:55.200]  我們可不可以為主而做光呢?
[00:26:55.200 --> 00:26:57.200]  我們可不可以為主而做光呢?
[00:26:57.200 --> 00:26:59.200]  我們可不可以為主而做光呢?
[00:26:59.200 --> 00:27:01.200]  我們可不可以為主而做光呢?
[00:27:01.200 --> 00:27:03.200]  我們可不可以為主而做光呢?
[00:27:03.200 --> 00:27:05.200]  我們可不可以為主而做光呢?
