
[00:00:00.000 --> 00:00:03.320]  各位午安 主內平安
[00:18:40.580 --> 00:18:42.580]  大水開路
[00:18:42.580 --> 00:18:44.580]  我們記得吧
[00:18:44.580 --> 00:18:45.580]  就是過紅海
[00:18:45.580 --> 00:18:49.580]  在水裡要開一條乾旱的路走出去
[00:18:49.580 --> 00:18:51.580]  這節上帝要做新的事
[00:18:51.580 --> 00:18:52.580]  19節說
[00:18:52.580 --> 00:18:54.580]  在曠野開道路
[00:18:54.580 --> 00:18:56.580]  在沙漠開江河
[00:18:56.580 --> 00:18:58.580]  和昔日出埃及的時候
[00:18:58.580 --> 00:19:00.580]  剛剛是相反的
[00:19:00.580 --> 00:19:03.580]  之前在水裡走過
[00:19:03.580 --> 00:19:06.580]  現在在曠野要開一條河出來
[00:19:06.580 --> 00:19:08.580]  才想表達的是
[00:19:08.580 --> 00:19:11.580]  上帝在掌管一切
[00:19:11.580 --> 00:19:14.580]  他有能力按著不同的處境
[00:19:14.580 --> 00:19:16.580]  他度身訂做
[00:19:16.580 --> 00:19:18.580]  當時要發生的事
[00:19:18.580 --> 00:19:20.580]  去承受上帝的旨意
[00:19:20.580 --> 00:19:22.580]  神應許
[00:19:22.580 --> 00:19:26.580]  先知引述
[00:19:26.580 --> 00:19:28.580]  上帝會做新事
[00:19:28.580 --> 00:19:30.580]  先知要秘魯的國民
[00:19:30.580 --> 00:19:32.580]  憑著信心的眼睛
[00:19:32.580 --> 00:19:38.580]  去看見上帝將要成就新的出埃及
[00:19:38.580 --> 00:19:41.580]  在耶利米蘇就呼應著這個應許
[00:19:41.580 --> 00:19:45.580]  我們看看耶利米蘇23章7至8節怎樣說
[00:19:45.580 --> 00:19:46.580]  在輔助經文裡
[00:19:46.580 --> 00:19:47.580]  我引述在這裡
[00:19:47.580 --> 00:19:48.580]  我讀給大家聽
[00:19:48.580 --> 00:19:50.580]  看那日子將到
[00:19:50.580 --> 00:19:53.580]  人必不再指著那令以色列人
[00:19:53.580 --> 00:19:57.580]  從埃及地上來的永生耶和華起世
[00:19:57.580 --> 00:19:59.580]  這是耶和華說的
[00:19:59.580 --> 00:20:02.580]  人卻要指著那令以色列家的後裔
[00:20:02.580 --> 00:20:04.580]  離開北方之地
[00:20:04.580 --> 00:20:08.580]  離開我講他們到的各國的永生耶和華起世
[00:20:08.580 --> 00:20:11.580]  他們必住在本地
[00:20:11.580 --> 00:20:13.580]  上帝有他的計劃
[00:20:13.580 --> 00:20:17.580]  一步一步去成就他的救贖歷史
[00:20:17.580 --> 00:20:20.580]  昔日上帝帶領人出埃及
[00:20:20.580 --> 00:20:22.580]  時候將到
[00:20:22.580 --> 00:20:25.580]  上帝要引領秘魯巴比倫的子民
[00:20:25.580 --> 00:20:28.580]  回歸耶路撒冷重建他們的家園
[00:20:28.580 --> 00:20:30.580]  我們知道跟著歷史不斷去
[00:20:30.580 --> 00:20:32.580]  救贖歷史一路去發展
[00:20:32.580 --> 00:20:36.580]  先知書也是將焦點放在尼塞亞那裡
[00:20:36.580 --> 00:20:39.580]  去到新約我們很明白
[00:20:39.580 --> 00:20:41.580]  耶穌基督救贖時代到的時候
[00:20:41.580 --> 00:20:46.580]  又成就下一次的新的出埃及
[00:20:46.580 --> 00:20:49.580]  昔在今在永在的上帝
[00:20:49.580 --> 00:20:52.580]  他的大能從來沒有變過
[00:20:52.580 --> 00:20:54.580]  新的出埃及
[00:20:54.580 --> 00:20:57.580]  一樣會經歷上帝豐豐富富的保守
[00:20:57.580 --> 00:21:00.580]  開路 護佑 帶領
[00:21:00.580 --> 00:21:02.580]  我們看20節雖然是一個比較
[00:21:02.580 --> 00:21:05.580]  我相信是一個比較描述性的敘述
[00:21:05.580 --> 00:21:07.580]  未必真的這樣發生
[00:21:07.580 --> 00:21:09.580]  但是很有趣
[00:21:09.580 --> 00:21:12.580]  他說野地的走獸要尊敬我
[00:21:12.580 --> 00:21:14.580]  野狗鴕鳥都尊敬我
[00:21:14.580 --> 00:21:17.580]  因為我使道 曠野有水 沙漠有河
[00:21:17.580 --> 00:21:20.580]  好給我的百姓 我的選民學
[00:21:20.580 --> 00:21:24.580]  曠野是一個你感覺很令人害怕的地方
[00:21:24.580 --> 00:21:27.580]  缺乏供應 有很多猛獸
[00:21:27.580 --> 00:21:31.580]  在那裡連野地的走獸
[00:21:31.580 --> 00:21:33.580]  因為上帝供應水給他們
[00:21:33.580 --> 00:21:36.580]  神的祝福都要去稱謝神
[00:21:36.580 --> 00:21:38.580]  本來很危險的
[00:21:38.580 --> 00:21:40.580]  本來很多資源缺乏的曠野
[00:21:40.580 --> 00:21:43.580]  上帝有充足的水源給他的選民
[00:21:43.580 --> 00:21:46.580]  而且攔走走獸 入侵他們 侵襲他們
[00:21:46.580 --> 00:21:51.580]  沿途有一個很平安和諧的景象
[00:21:51.580 --> 00:21:57.580]  神應許在曠野路上
[00:21:57.580 --> 00:22:01.580]  祂要保守 祝福祂的選民
[00:22:01.580 --> 00:22:04.580]  不過不是停在這裡
[00:22:04.580 --> 00:22:06.580]  上帝對他的選民有期望
[00:22:06.580 --> 00:22:08.580]  不只是想你舒服的生活
[00:22:08.580 --> 00:22:11.580]  祂的期望在那裡呢 21節
[00:22:11.580 --> 00:22:14.580]  這班百姓是我為自己做的
[00:22:14.580 --> 00:22:17.580]  為要述說我的美德
[00:22:17.580 --> 00:22:21.580]  上帝用自己的形象去做人
[00:22:21.580 --> 00:22:27.580]  祈盼這班人能夠成為上帝的見證
[00:22:27.580 --> 00:22:30.580]  即是出埃及的子民要成為
[00:22:30.580 --> 00:22:33.580]  祭司的國度 神聖的子民
[00:22:33.580 --> 00:22:35.580]  分別為聖 做上帝的代言人
[00:22:35.580 --> 00:22:43.580]  一直承接從巴比倫秘魯的地方回歸的以色列民
[00:22:43.580 --> 00:22:46.580]  再推到今天我們新約的信徒
[00:22:46.580 --> 00:22:51.580]  一直繼續成為世界上帝的見證
[00:22:51.580 --> 00:22:53.580]  要述說上帝的美德
[00:22:53.580 --> 00:22:55.580]  什麼叫述說上帝的美德呢
[00:22:55.580 --> 00:22:58.580]  其實就是講對神的一種讚美
[00:22:58.580 --> 00:23:01.580]  為神做見證是不能逼出來的
[00:23:01.580 --> 00:23:04.580]  如果你硬逼是很不自然的
[00:23:04.580 --> 00:23:07.580]  自己由衷地經歷過上帝的恩典
[00:23:07.580 --> 00:23:11.580]  你可以很自然地發出那種讚美
[00:23:11.580 --> 00:23:15.580]  如果人不停地懷念昔日的光輝
[00:23:15.580 --> 00:23:18.580]  原地踏步的話
[00:23:18.580 --> 00:23:20.580]  我們根本沒有成長
[00:23:20.580 --> 00:23:23.580]  哪有不斷去見證上帝的作為呢
[00:23:23.580 --> 00:23:25.580]  特別當我們在難處裡
[00:23:25.580 --> 00:23:27.580]  我們在不容易的場景
[00:23:27.580 --> 00:23:29.580]  我們繼續去依靠神
[00:23:29.580 --> 00:23:31.580]  去敏感神的工作
[00:23:31.580 --> 00:23:33.580]  我們就不斷去經歷上帝的恩典
[00:23:33.580 --> 00:23:38.580]  我們不斷去見證上帝的作為
[00:23:38.580 --> 00:23:41.580]  經文提醒我們
[00:23:41.580 --> 00:23:44.580]  上帝的屬性、上帝的大能從來不變
[00:23:44.580 --> 00:23:48.580]  但是祂會不斷做新事
[00:23:48.580 --> 00:23:49.580]  大家呢
[00:23:49.580 --> 00:23:52.580]  你其實喜不喜歡新事呢
[00:23:52.580 --> 00:23:53.580]  我給你選吧
[00:23:53.580 --> 00:23:58.580]  你喜歡一年的經驗重複二十次好
[00:23:58.580 --> 00:24:00.580]  還是天天新鮮
[00:24:00.580 --> 00:24:03.580]  真是二十年的經驗
[00:24:03.580 --> 00:24:05.580]  你喜歡哪個比較多
[00:24:05.580 --> 00:24:06.580]  中間吧
[00:24:06.580 --> 00:24:08.580]  通常都是這樣
[00:24:08.580 --> 00:24:12.580]  我們可能不是很喜歡太新的事
[00:24:12.580 --> 00:24:16.580]  希望事情按我預期的發展
[00:24:16.580 --> 00:24:19.580]  稍稍修改就可以處理得到
[00:24:19.580 --> 00:24:22.580]  大致上應該是這樣發生的
[00:24:22.580 --> 00:24:25.580]  我這樣預備就有這樣的效果
[00:24:25.580 --> 00:24:27.580]  一樣東西都可以受控
[00:24:27.580 --> 00:24:30.580]  人生就會比較好
[00:24:30.580 --> 00:24:32.580]  我都是差不多
[00:24:32.580 --> 00:24:33.580]  沒什麼特別
[00:24:33.580 --> 00:24:36.580]  回到我自己的一些侍奉心路歷程
[00:24:36.580 --> 00:24:40.580]  我蒙召和進入全職侍奉
[00:24:40.580 --> 00:24:44.580]  是身處一個很不一樣的客觀環境
[00:24:44.580 --> 00:24:46.580]  有些是我預期的
[00:24:46.580 --> 00:24:48.580]  有些我做夢也沒想過
[00:24:48.580 --> 00:24:49.580]  第一
[00:24:49.580 --> 00:24:51.580]  我入職三個月後
[00:24:51.580 --> 00:24:53.580]  宋牧師就退休了
[00:24:53.580 --> 00:24:56.580]  我預期跟著屈服會面對很大的人事變動
[00:24:56.580 --> 00:24:59.580]  這是我預期會有的挑戰
[00:24:59.580 --> 00:25:00.580]  第二個
[00:25:00.580 --> 00:25:01.580]  我沒想過的
[00:25:01.580 --> 00:25:05.580]  我自己一直獨居十幾年的時候
[00:25:05.580 --> 00:25:08.580]  剛剛在我入職的第二年
[00:25:08.580 --> 00:25:10.580]  家裡發生了一些事
[00:25:10.580 --> 00:25:13.580]  所以我需要搬回去跟家人一起住
[00:25:13.580 --> 00:25:17.580]  承擔家庭一個頗大頗重要的角色
[00:25:17.580 --> 00:25:20.580]  在我全職侍奉的第二年發生這件事
[00:25:20.580 --> 00:25:21.580]  過往獨居十幾年
[00:25:21.580 --> 00:25:24.580]  時間什麼都我自己管理
[00:25:24.580 --> 00:25:25.580]  第三
[00:25:25.580 --> 00:25:27.580]  香港去年發生的事
[00:25:27.580 --> 00:25:28.580]  我想和大家一樣
[00:25:28.580 --> 00:25:32.580]  做夢也沒想過會這樣
[00:25:32.580 --> 00:25:35.580]  現在更加有新的發展
[00:25:35.580 --> 00:25:37.580]  之前要反蒙面
[00:25:37.580 --> 00:25:39.580]  現在全民要蒙面
[00:25:39.580 --> 00:25:41.580]  事情的發展是多麼新鮮
[00:25:41.580 --> 00:25:44.580]  不由你決定
[00:25:44.580 --> 00:25:49.580]  我心底裡也反反覆覆思想過
[00:25:49.580 --> 00:25:50.580]  我年紀也不小了
[00:25:50.580 --> 00:25:53.580]  為什麼上帝不早一點呼籲我全職侍奉
[00:25:53.580 --> 00:25:55.580]  五年左右就夠了
[00:25:55.580 --> 00:25:57.580]  五年左右
[00:25:57.580 --> 00:25:59.580]  蘇牧師還沒退休
[00:25:59.580 --> 00:26:01.580]  五年左右
[00:26:01.580 --> 00:26:02.580]  我獨居
[00:26:02.580 --> 00:26:05.580]  家裡又可以開放給弟兄姊妹團聚
[00:26:05.580 --> 00:26:07.580]  由早到晚都這樣做
[00:26:07.580 --> 00:26:09.580]  可以探訪、侍奉
[00:26:09.580 --> 00:26:10.580]  很開心
[00:26:10.580 --> 00:26:11.580]  不用回家煮飯
[00:26:11.580 --> 00:26:12.580]  多好
[00:26:12.580 --> 00:26:13.580]  五年前
[00:26:13.580 --> 00:26:16.580]  香港又比較平平穩穩
[00:26:16.580 --> 00:26:19.580]  在五年這麼平穩的環境下
[00:26:19.580 --> 00:26:21.580]  竭力侍奉
[00:26:21.580 --> 00:26:23.580]  建立一個非常好的根基
[00:26:23.580 --> 00:26:25.580]  面對接下來的
[00:26:25.580 --> 00:26:27.580]  這樣不是更好嗎
[00:26:27.580 --> 00:26:28.580]  當然
[00:26:28.580 --> 00:26:29.580]  我知道這樣的想法很愚昧
[00:26:29.580 --> 00:26:33.580]  也從來應該沒有真正向上帝問過
[00:26:33.580 --> 00:26:35.580]  因為我知道
[00:26:35.580 --> 00:26:38.580]  上帝有祂最好的時間表
[00:26:38.580 --> 00:26:41.580]  雖然這個是我一般般喜歡
[00:26:41.580 --> 00:26:43.580]  但回望過去這幾年的日子
[00:26:43.580 --> 00:26:46.580]  仍然有很多數不盡的恩典
[00:26:46.580 --> 00:26:48.580]  面對新的環境
[00:26:48.580 --> 00:26:49.580]  沒得選
[00:26:49.580 --> 00:26:50.580]  我要被迫
[00:26:50.580 --> 00:26:52.580]  去學很多新的東西
[00:26:52.580 --> 00:26:53.580]  雖然確實
[00:26:53.580 --> 00:26:55.580]  可能出來的侍奉那一刻
[00:26:55.580 --> 00:26:56.580]  未必那麼理想
[00:26:56.580 --> 00:26:58.580]  但在這樣的環境裡
[00:26:58.580 --> 00:27:00.580]  經歷了很多
[00:27:00.580 --> 00:27:02.580]  在眼淚、在掙扎
[00:27:02.580 --> 00:27:04.580]  在很多同行裡
[00:27:04.580 --> 00:27:06.580]  有很多新的成長的契機
[00:27:06.580 --> 00:27:07.580]  特別我自己是性格
[00:27:07.580 --> 00:27:09.580]  一個比較怯懦的人
[00:27:09.580 --> 00:27:10.580]  讓我選
[00:27:10.580 --> 00:27:13.580]  我一定不會這樣選
[00:27:13.580 --> 00:27:15.580]  新的一年
[00:27:15.580 --> 00:27:16.580]  我們預期
[00:27:16.580 --> 00:27:18.580]  要面對不少新的挑戰
[00:27:18.580 --> 00:27:21.580]  我猜我們根本上原地踏步都不行
[00:27:21.580 --> 00:27:24.580]  我們根本是靠著我們以往的經驗
[00:27:24.580 --> 00:27:26.580]  我們可能不是那麼簡單
[00:27:26.580 --> 00:27:27.580]  就可以處理到
[00:27:27.580 --> 00:27:30.580]  我們將要面對新的很多問題
[00:27:30.580 --> 00:27:33.580]  新的出埃及
[00:27:33.580 --> 00:27:35.580]  你們預備好了嗎?
[00:27:35.580 --> 00:27:37.580]  新的出埃及
[00:27:37.580 --> 00:27:39.580]  你們學不學得到?
[00:27:39.580 --> 00:27:41.580]  我們想想
[00:27:41.580 --> 00:27:45.580]  如果你是秘魯的子民
[00:27:45.580 --> 00:27:47.580]  已經留在巴比倫那裡
[00:27:47.580 --> 00:27:52.580]  現在上帝說要帶你們離開巴比倫
[00:27:52.580 --> 00:27:55.580]  回到耶路撒冷重建家園
[00:27:55.580 --> 00:27:59.580]  你會拍手掌還是垂頭喪氣呢?
[00:27:59.580 --> 00:28:01.580]  你喜歡嗎?
[00:28:01.580 --> 00:28:03.580]  不是搭飛機的
[00:28:03.580 --> 00:28:06.580]  是走曠野路的
[00:28:06.580 --> 00:28:07.580]  是嗎?
[00:28:07.580 --> 00:28:08.580]  還有呢
[00:28:08.580 --> 00:28:12.580]  巴比倫是一個很繁華的地方
[00:28:12.580 --> 00:28:14.580]  你回到耶路撒冷
[00:28:14.580 --> 00:28:16.580]  重建家園要花很長時間
[00:28:16.580 --> 00:28:18.580]  你們看過李希敏那些
[00:28:18.580 --> 00:28:19.580]  你們知道的
[00:28:19.580 --> 00:28:21.580]  興建聖殿的根基
[00:28:21.580 --> 00:28:22.580]  有些人是哭的
[00:28:22.580 --> 00:28:23.580]  為什麼呢?
[00:28:23.580 --> 00:28:24.580]  以前的我就是這樣
[00:28:24.580 --> 00:28:26.580]  為什麼現在的我弄成這樣
[00:28:26.580 --> 00:28:27.580]  是不是?
[00:28:27.580 --> 00:28:30.580]  你要回到一個荒廢的地方
[00:28:30.580 --> 00:28:32.580]  要興建聖殿
[00:28:32.580 --> 00:28:33.580]  重建城牆
[00:28:33.580 --> 00:28:35.580]  還有很多事情要處理
[00:28:35.580 --> 00:28:38.580]  你想留在巴比倫嗎?
[00:28:38.580 --> 00:28:40.580]  舒舒服服的好嗎?
[00:28:40.580 --> 00:28:41.580]  還是走曠野路
[00:28:41.580 --> 00:28:44.580]  回歸耶路撒冷的家園?
[00:28:46.580 --> 00:28:48.580]  大家有沒有掙扎過
[00:28:48.580 --> 00:28:50.580]  其實這樣
[00:28:50.580 --> 00:28:51.580]  做基督徒
[00:28:51.580 --> 00:28:52.580]  平平安安
[00:28:52.580 --> 00:28:53.580]  簡簡單單
[00:28:53.580 --> 00:28:55.580]  這樣不就很好嗎?
[00:28:55.580 --> 00:28:57.580]  對信仰那麼執著
[00:28:57.580 --> 00:28:59.580]  分別為性的生活
[00:28:59.580 --> 00:29:01.580]  要付很多代價
[00:29:01.580 --> 00:29:04.580]  特別是中國的宗教法
[00:29:04.580 --> 00:29:06.580]  開始越來越嚴峻
[00:29:06.580 --> 00:29:07.580]  就這樣說
[00:29:07.580 --> 00:29:08.580]  我不是基督徒
[00:29:08.580 --> 00:29:09.580]  那不就簡簡單單
[00:29:09.580 --> 00:29:11.580]  如常繼續生活嗎?
[00:29:11.580 --> 00:29:12.580]  為什麼要分別為性?
[00:29:12.580 --> 00:29:15.580]  為什麼要付代價?
[00:29:15.580 --> 00:29:17.580]  或者根本不到我們選擇
[00:29:17.580 --> 00:29:19.580]  我們已經不可以
[00:29:19.580 --> 00:29:21.580]  什麼都不再去做
[00:29:21.580 --> 00:29:23.580]  平平淡淡去生活
[00:29:23.580 --> 00:29:24.580]  我們根本就要學習
[00:29:24.580 --> 00:29:26.580]  如何面對一個新的環境
[00:29:26.580 --> 00:29:28.580]  是不是?
[00:29:28.580 --> 00:29:32.580]  踏出去確實不容易
[00:29:32.580 --> 00:29:34.580]  特別我希望我們當中
[00:29:34.580 --> 00:29:38.580]  沒有一些在不幸地
[00:29:38.580 --> 00:29:40.580]  墮入一個很嚴重的
[00:29:40.580 --> 00:29:43.580]  最終之落的那些肢體
[00:29:43.580 --> 00:29:46.580]  其實你仍然在沉醉
[00:29:46.580 --> 00:29:47.580]  在你的最終之落
[00:29:47.580 --> 00:29:48.580]  特別那些
[00:29:48.580 --> 00:29:51.580]  譬如說酗酒、婚外情那些
[00:29:51.580 --> 00:29:55.580]  你繼續沉醉在這個奴役裡
[00:29:55.580 --> 00:29:57.580]  是讓你走出來
[00:29:57.580 --> 00:29:59.580]  回轉悔改歸向神
[00:29:59.580 --> 00:30:02.580]  這條路是容易很多的
[00:30:02.580 --> 00:30:03.580]  但是
[00:30:03.580 --> 00:30:06.580]  是不是這樣就好呢?
[00:30:06.580 --> 00:30:07.580]  踏出去不容易
[00:30:07.580 --> 00:30:09.580]  確實需要很大的勇氣
[00:30:09.580 --> 00:30:10.580]  但唯有憑著信心
[00:30:10.580 --> 00:30:12.580]  去走那條曠野的路
[00:30:12.580 --> 00:30:15.580]  才能夠經歷上帝的同在公認
[00:30:15.580 --> 00:30:20.580]  更盡心去明白上帝的恩典
[00:30:20.580 --> 00:30:23.580]  因此你可以更真誠
[00:30:23.580 --> 00:30:26.580]  一路去為上帝做見證
[00:30:26.580 --> 00:30:27.580]  踏出去不容易
[00:30:27.580 --> 00:30:30.580]  確實需要付上很大的努力
[00:30:30.580 --> 00:30:31.580]  如果我們只是看
[00:30:31.580 --> 00:30:33.580]  我們當下多麼辛苦
[00:30:33.580 --> 00:30:36.580]  我們會很疲累
[00:30:36.580 --> 00:30:37.580]  但如果你想到
[00:30:37.580 --> 00:30:38.580]  新路之後的成果
[00:30:38.580 --> 00:30:40.580]  終極的盼望
[00:30:40.580 --> 00:30:41.580]  你會重新得力
[00:30:41.580 --> 00:30:43.580]  你有沒有試過搬家?
[00:30:43.580 --> 00:30:44.580]  搬家的時候
[00:30:44.580 --> 00:30:45.580]  你看著眼前一大堆
[00:30:45.580 --> 00:30:47.580]  亂七八糟的傢俬
[00:30:47.580 --> 00:30:52.580]  亂七八糟的箱子
[00:30:52.580 --> 00:30:54.580]  你會很疲乏
[00:30:54.580 --> 00:30:56.580]  但想到收拾好之後
[00:30:56.580 --> 00:31:00.580]  那個漂亮的新的安居
[00:31:00.580 --> 00:31:01.580]  你就滿懷希望
[00:31:01.580 --> 00:31:03.580]  重新得力
[00:31:03.580 --> 00:31:05.580]  所以當下的難處
[00:31:05.580 --> 00:31:06.580]  看看你看到什麼
[00:31:06.580 --> 00:31:07.580]  只看到當下的難處
[00:31:07.580 --> 00:31:09.580]  你會沒有力氣
[00:31:09.580 --> 00:31:11.580]  眼睛看遠一點
[00:31:11.580 --> 00:31:12.580]  看著上帝給我們
[00:31:12.580 --> 00:31:14.580]  終極的盼望的時候
[00:31:14.580 --> 00:31:16.580]  或中期的盼望
[00:31:16.580 --> 00:31:19.580]  你會有力很多
[00:31:19.580 --> 00:31:22.580]  回望過去的一年
[00:31:22.580 --> 00:31:25.580]  你如何評估你走過的日子?
[00:31:25.580 --> 00:31:27.580]  特別在屬靈的生命上
[00:31:27.580 --> 00:31:30.580]  你滿不滿意你的成長?
[00:31:30.580 --> 00:31:31.580]  在個人的層面
[00:31:31.580 --> 00:31:35.580]  如果你覺得都算中規中矩的話
[00:31:35.580 --> 00:31:37.580]  我當然為你感恩
[00:31:37.580 --> 00:31:38.580]  不過我也想挑戰你
[00:31:38.580 --> 00:31:40.580]  勇氣向上帝求
[00:31:40.580 --> 00:31:42.580]  讓他看到你自己的盲點
[00:31:42.580 --> 00:31:45.580]  幫助你繼續成長
[00:31:45.580 --> 00:31:46.580]  又或者
[00:31:46.580 --> 00:31:47.580]  你對你過去一年的成長
[00:31:47.580 --> 00:31:49.580]  你不是很滿意
[00:31:49.580 --> 00:31:50.580]  你覺得你自己沒有辦法
[00:31:50.580 --> 00:31:52.580]  衝破自己的軟弱
[00:31:52.580 --> 00:31:53.580]  你感到挫敗
[00:31:53.580 --> 00:31:54.580]  又或者
[00:31:54.580 --> 00:31:56.580]  你勝過不了自己的黑暗面
[00:31:56.580 --> 00:31:58.580]  你感到內疚
[00:31:58.580 --> 00:31:59.580]  又或者年年都是
[00:31:59.580 --> 00:32:01.580]  歲首立志 歲尾如是
[00:32:01.580 --> 00:32:03.580]  你覺得自己都是算了吧
[00:32:03.580 --> 00:32:07.580]  上帝願意去安慰你 鼓勵你
[00:32:07.580 --> 00:32:10.580]  只要你願意回轉 依靠神
[00:32:10.580 --> 00:32:12.580]  上帝願意在你們的生命裏面
[00:32:12.580 --> 00:32:15.580]  做新的事
[00:32:15.580 --> 00:32:16.580]  在信仰群體
[00:32:16.580 --> 00:32:18.580]  我們一起經歷的層面裏面
[00:32:18.580 --> 00:32:19.580]  我想過去的一年
[00:32:19.580 --> 00:32:22.580]  我們的衝擊實在很大
[00:32:22.580 --> 00:32:24.580]  在事情發生的當時
[00:32:24.580 --> 00:32:27.580]  我們對現況感到失望
[00:32:27.580 --> 00:32:29.580]  我們對過去仍然有很多的留戀
[00:32:29.580 --> 00:32:31.580]  我們覺得很艱難
[00:32:31.580 --> 00:32:34.580]  這個在所難免
[00:32:34.580 --> 00:32:35.580]  我自己都經歷過一段
[00:32:35.580 --> 00:32:38.580]  比較低沉
[00:32:38.580 --> 00:32:40.580]  不懂得怎樣禱告
[00:32:40.580 --> 00:32:42.580]  要睡很多覺
[00:32:42.580 --> 00:32:43.580]  要吃很多東西
[00:32:43.580 --> 00:32:46.580]  不是很想工作的那種階段
[00:32:46.580 --> 00:32:48.580]  很難受
[00:32:48.580 --> 00:32:51.580]  我當時應該沒有對上帝懷疑
[00:32:51.580 --> 00:32:53.580]  但我對我自己的能力
[00:32:53.580 --> 00:32:56.580]  我感到極大的沒有信心
[00:32:56.580 --> 00:32:59.580]  因為經歷的事我沒有經歷過
[00:32:59.580 --> 00:33:02.580]  我覺得我怎樣去面對
[00:33:02.580 --> 00:33:04.580]  面對一些我們突如其來
[00:33:04.580 --> 00:33:05.580]  我們沒有預期的事
[00:33:05.580 --> 00:33:07.580]  我們確實需要時間
[00:33:07.580 --> 00:33:09.580]  去經歷那種傷痛
[00:33:09.580 --> 00:33:11.580]  那種失望
[00:33:11.580 --> 00:33:13.580]  我都騙不到上帝
[00:33:13.580 --> 00:33:14.580]  有姐妹跟我說
[00:33:14.580 --> 00:33:17.580]  雪芬我連跟上帝說甚麼
[00:33:17.580 --> 00:33:19.580]  我都說不到
[00:33:19.580 --> 00:33:22.580]  我們需要時間去消化
[00:33:22.580 --> 00:33:23.580]  去沉澱
[00:33:23.580 --> 00:33:24.580]  繼續去整理
[00:33:24.580 --> 00:33:26.580]  但不是停在這裏
[00:33:26.580 --> 00:33:28.580]  我們繼續一路去整理
[00:33:28.580 --> 00:33:32.580]  我們慢慢開始復原的時候
[00:33:32.580 --> 00:33:34.580]  我們繼續去依靠上帝
[00:33:34.580 --> 00:33:36.580]  去走我們前面要走的路
[00:33:36.580 --> 00:33:38.580]  我自己的歷程都是
[00:33:38.580 --> 00:33:40.580]  經歷過一段時間
[00:33:40.580 --> 00:33:41.580]  慢慢去禱告等等
[00:33:41.580 --> 00:33:43.580]  開始真的
[00:33:43.580 --> 00:33:45.580]  腦袋去到心
[00:33:45.580 --> 00:33:47.580]  越是發現自己沒有能力
[00:33:47.580 --> 00:33:49.580]  面對當下的難處
[00:33:49.580 --> 00:33:52.580]  越是明白靠自己不行的時候
[00:33:52.580 --> 00:33:54.580]  越要捉緊上帝
[00:33:54.580 --> 00:33:55.580]  依靠祂
[00:33:55.580 --> 00:33:56.580]  靠祂的恩典
[00:33:56.580 --> 00:33:58.580]  祂的應許去就過
[00:33:58.580 --> 00:34:01.580]  我邀請了教會都鼓勵的
[00:34:01.580 --> 00:34:03.580]  邀請了幾位姐妹
[00:34:03.580 --> 00:34:05.580]  私下成為我的代討
[00:34:05.580 --> 00:34:07.580]  的守望者
[00:34:07.580 --> 00:34:08.580]  我自己開始
[00:34:08.580 --> 00:34:11.580]  試下跳出我自己的安書區
[00:34:11.580 --> 00:34:13.580]  去明白多些究竟年青人
[00:34:13.580 --> 00:34:15.580]  他們面對的處境是甚麼
[00:34:15.580 --> 00:34:17.580]  買了一些我不會看的
[00:34:17.580 --> 00:34:18.580]  關於年青人
[00:34:18.580 --> 00:34:20.580]  我平時不會看的書
[00:34:20.580 --> 00:34:22.580]  我姨甥女有讀大學的
[00:34:22.580 --> 00:34:23.580]  經常跟她聊一些
[00:34:23.580 --> 00:34:25.580]  我其實沒甚麼興趣的話題
[00:34:25.580 --> 00:34:26.580]  即是這麼上下
[00:34:26.580 --> 00:34:27.580]  那本書很慘
[00:34:27.580 --> 00:34:29.580]  買了七十三個chapter
[00:34:29.580 --> 00:34:31.580]  今個新年你為我討伐
[00:34:31.580 --> 00:34:32.580]  為我加油
[00:34:32.580 --> 00:34:34.580]  特別最寶貴的是
[00:34:34.580 --> 00:34:36.580]  我聽過很多弟兄姊妹跟我說
[00:34:36.580 --> 00:34:37.580]  他們說
[00:34:37.580 --> 00:34:40.580]  以前看聖經好像很抽象
[00:34:40.580 --> 00:34:41.580]  現在看那些甚麼
[00:34:41.580 --> 00:34:43.580]  甚麼腐爛的那些
[00:34:43.580 --> 00:34:44.580]  多麼靠近身
[00:34:44.580 --> 00:34:45.580]  多麼立體
[00:34:45.580 --> 00:34:47.580]  有平時比較懶的姐妹說
[00:34:47.580 --> 00:34:49.580]  雪芬我最近在追啟洩錄
[00:34:49.580 --> 00:34:51.580]  我說好你繼續追下去
[00:34:51.580 --> 00:34:52.580]  即是有很多
[00:34:52.580 --> 00:34:54.580]  不一樣的事在發生
[00:34:54.580 --> 00:34:55.580]  是嗎
[00:34:55.580 --> 00:34:56.580]  我也看見
[00:34:56.580 --> 00:34:58.580]  有不少認真的弟兄姊妹
[00:34:58.580 --> 00:35:00.580]  他們真的很委身
[00:35:00.580 --> 00:35:01.580]  他們去尋問
[00:35:01.580 --> 00:35:04.580]  究竟信仰的意義是甚麼
[00:35:04.580 --> 00:35:05.580]  我特別開心
[00:35:05.580 --> 00:35:09.580]  以往年青人好像跟成人的關係比較遠
[00:35:09.580 --> 00:35:11.580]  我看見有一群
[00:35:11.580 --> 00:35:14.580]  年青人他們很投身
[00:35:14.580 --> 00:35:17.580]  很緊張去關心
[00:35:17.580 --> 00:35:20.580]  教會未來的發展是怎樣
