
[00:00:00.000 --> 00:00:03.000]  我們大家都是生活在美國的人
[00:19:00.520 --> 00:19:01.520]  大家很多人在做工
[00:19:01.520 --> 00:19:02.520]  在職場做工裡面
[00:19:02.520 --> 00:19:04.520]  這個調查報告告訴我們什麼呢
[00:19:04.520 --> 00:19:07.520]  雖然超過85%
[00:19:07.520 --> 00:19:10.520]  一百成半的受訪者
[00:19:10.520 --> 00:19:12.520]  他們說在一個機構
[00:19:12.520 --> 00:19:14.520]  或者公司裡面來說
[00:19:14.520 --> 00:19:16.520]  那個誠實
[00:19:16.520 --> 00:19:18.520]  Honest and ethical management
[00:19:18.520 --> 00:19:20.520]  有道德性的管理
[00:19:20.520 --> 00:19:23.520]  對公司帶來一個很重要的影響
[00:19:23.520 --> 00:19:26.520]  不過只有四成的人看到
[00:19:26.520 --> 00:19:28.520]  公司就是這樣做
[00:19:28.520 --> 00:19:30.520]  有六成人說公司沒有這樣做
[00:19:30.520 --> 00:19:31.520]  是重要
[00:19:31.520 --> 00:19:32.520]  但是沒有人這樣做
[00:19:32.520 --> 00:19:34.520]  同一個報告告訴我們
[00:19:34.520 --> 00:19:36.520]  有74%
[00:19:36.520 --> 00:19:39.520]  74%的人
[00:19:39.520 --> 00:19:41.520]  受訪者裡面來說
[00:19:41.520 --> 00:19:45.520]  他會去偷取屬於別人
[00:19:45.520 --> 00:19:47.520]  認為那些不重要的東西
[00:19:47.520 --> 00:19:48.520]  是別人的
[00:19:48.520 --> 00:19:49.520]  不過他太多了
[00:19:49.520 --> 00:19:50.520]  拿一些沒所謂
[00:19:50.520 --> 00:19:51.520]  他覺得OK的
[00:19:51.520 --> 00:19:52.520]  沒問題
[00:19:52.520 --> 00:19:54.520]  同一個報告裡面來說
[00:19:54.520 --> 00:19:55.520]  告訴我們
[00:19:55.520 --> 00:19:57.520]  有75%
[00:19:57.520 --> 00:19:58.520]  74%
[00:19:58.520 --> 00:19:59.520]  75%
[00:19:59.520 --> 00:20:00.520]  OK
[00:20:00.520 --> 00:20:02.520]  這些僱員
[00:20:02.520 --> 00:20:04.520]  他們說他們在過去一年當中
[00:20:04.520 --> 00:20:05.520]  看到他們自己的公司
[00:20:05.520 --> 00:20:07.520]  或者他們的機構裡面
[00:20:07.520 --> 00:20:11.520]  有很多不合乎
[00:20:11.520 --> 00:20:16.520]  一個道德觀的一些事情出現
[00:20:16.520 --> 00:20:19.520]  不單單在我們的工場
[00:20:19.520 --> 00:20:20.520]  職場裡面
[00:20:20.520 --> 00:20:21.520]  我們這樣的情況
[00:20:21.520 --> 00:20:22.520]  2010年10月
[00:20:22.520 --> 00:20:23.520]  有另外一個報告
[00:20:23.520 --> 00:20:25.520]  是研究那些中學生
[00:20:25.520 --> 00:20:26.520]  研究那些中學生
[00:20:26.520 --> 00:20:30.520]  這些中學生都很有趣
[00:20:30.520 --> 00:20:32.520]  他說他受訪的中學生裡面來說
[00:20:32.520 --> 00:20:33.520]  有89%
[00:20:33.520 --> 00:20:35.520]  差不多九成
[00:20:35.520 --> 00:20:36.520]  89%
[00:20:36.520 --> 00:20:37.520]  差不多九成的學生
[00:20:37.520 --> 00:20:38.520]  他們相信
[00:20:38.520 --> 00:20:39.520]  Being a good person
[00:20:39.520 --> 00:20:42.520]  is more important than being rich
[00:20:42.520 --> 00:20:45.520]  這些學生很make sense
[00:20:45.520 --> 00:20:47.520]  不過
[00:20:47.520 --> 00:20:49.520]  三個男生當中有一個
[00:20:49.520 --> 00:20:51.520]  他們承認
[00:20:51.520 --> 00:20:52.520]  在過去一年
[00:20:52.520 --> 00:20:57.520]  他們曾經在店裡面偷東西
[00:20:57.520 --> 00:20:58.520]  四個女生當中
[00:20:58.520 --> 00:20:59.520]  有一個承認
[00:20:59.520 --> 00:21:00.520]  在過去一年當中
[00:21:00.520 --> 00:21:01.520]  曾經在商店裡面
[00:21:01.520 --> 00:21:04.520]  去偷蝕 去盜蝕
[00:21:04.520 --> 00:21:05.520]  不單單是這樣
[00:21:05.520 --> 00:21:07.520]  21%承認
[00:21:07.520 --> 00:21:10.520]  他們曾經偷父母的東西
[00:21:10.520 --> 00:21:15.520]  偷親戚朋友的東西
[00:21:15.520 --> 00:21:16.520]  腦海上覺得
[00:21:16.520 --> 00:21:17.520]  哦 應該是這樣
[00:21:17.520 --> 00:21:19.520]  不過做出來並不是這樣
[00:21:19.520 --> 00:21:20.520]  我說這些東西
[00:21:20.520 --> 00:21:22.520]  大家看到
[00:21:22.520 --> 00:21:24.520]  這是美國的
[00:21:24.520 --> 00:21:28.520]  道德和誠信破產的
[00:21:28.520 --> 00:21:32.520]  幾個例子
[00:21:32.520 --> 00:21:36.520]  當一個國家刻意地遠離神
[00:21:36.520 --> 00:21:40.520]  按照自己的喜好任意妄為
[00:21:40.520 --> 00:21:43.520]  於是導致國內上上下下
[00:21:43.520 --> 00:21:45.520]  道德和誠信的破產
[00:21:45.520 --> 00:21:47.520]  不單單是那群領袖
[00:21:47.520 --> 00:21:50.520]  整個國家都走向這條道路
[00:21:50.520 --> 00:21:53.520]  當一個國家朝著這個方向走的時候
[00:21:53.520 --> 00:21:57.520]  換來的就是國家的敗禍
[00:21:57.520 --> 00:21:58.520]  歷史告訴我們
[00:21:58.520 --> 00:22:00.520]  巴比倫國現在沒有了
[00:22:00.520 --> 00:22:02.520]  就是這樣
[00:22:02.520 --> 00:22:05.520]  神絕對不認可
[00:22:05.520 --> 00:22:06.520]  違背神
[00:22:06.520 --> 00:22:07.520]  不合常理
[00:22:07.520 --> 00:22:10.520]  情理人理的一些事情
[00:22:10.520 --> 00:22:14.520]  羅馬帝國也沒有了
[00:22:14.520 --> 00:22:17.520]  下一個到底是誰呢?
[00:22:17.520 --> 00:22:19.520]  剛才看好像是美國
[00:22:19.520 --> 00:22:23.520]  其實中國也一樣
[00:22:23.520 --> 00:22:25.520]  其實任何國家都一樣
[00:22:25.520 --> 00:22:28.520]  當一個國家遠離神的時候
[00:22:28.520 --> 00:22:30.520]  當一個國家拒絕
[00:22:30.520 --> 00:22:32.520]  用神所啓示的真理
[00:22:32.520 --> 00:22:34.520]  去治理國家的時候
[00:22:34.520 --> 00:22:37.520]  根基受動搖
[00:22:37.520 --> 00:22:40.520]  國家不能夠長久
[00:22:40.520 --> 00:22:42.520]  所以聖經裡面
[00:22:42.520 --> 00:22:44.520]  第二章十一節說
[00:22:44.520 --> 00:22:45.520]  日子將到
[00:22:45.520 --> 00:22:48.520]  人的驕傲要被制止
[00:22:48.520 --> 00:22:50.520]  人的自大要破滅
[00:22:50.520 --> 00:22:54.520]  只有上主是受尊崇
[00:22:54.520 --> 00:22:56.520]  這是美國現時所面對的一個
[00:22:56.520 --> 00:22:58.520]  不單單是一個危機這麼簡單
[00:22:58.520 --> 00:23:01.520]  是一個核心的問題
[00:23:01.520 --> 00:23:02.520]  我們需要去瞭解
[00:23:02.520 --> 00:23:04.520]  需要去面對
[00:23:04.520 --> 00:23:06.520]  接下來是什麼呢?
[00:23:06.520 --> 00:23:09.520]  是民主自由被濫用的危機
[00:23:09.520 --> 00:23:12.520]  這是另一個美國的情況
[00:23:12.520 --> 00:23:14.520]  哥倫多前書第十章二十三節說
[00:23:14.520 --> 00:23:17.520]  有人說我們有自由做任何事
[00:23:17.520 --> 00:23:18.520]  者話不從
[00:23:18.520 --> 00:23:22.520]  然而並不是每一件事都有益處
[00:23:22.520 --> 00:23:24.520]  我們有自由做任何事
[00:23:24.520 --> 00:23:30.520]  然而並不是每一件事都會幫助人
[00:23:30.520 --> 00:23:32.520]  所以我們經常說聖經是真理
[00:23:32.520 --> 00:23:35.520]  聖經這句話都是真理
[00:23:35.520 --> 00:23:37.520]  不過很多時候我們發覺
[00:23:37.520 --> 00:23:40.520]  我們會誤解真理和濫用真理
[00:23:40.520 --> 00:23:43.520]  誰會說自由不好呢?
[00:23:43.520 --> 00:23:46.520]  誰會說不喜歡民主呢?
[00:23:46.520 --> 00:23:48.520]  問題是什麼呢?
[00:23:48.520 --> 00:23:54.520]  我發覺今天很多人將民主和自由分開
[00:23:54.520 --> 00:23:57.520]  當美國的獨立宣言說
[00:23:57.520 --> 00:24:02.520]  人與人是平等的
[00:24:02.520 --> 00:24:04.520]  神造人的時候是平等的
[00:24:04.520 --> 00:24:06.520]  所以人可以享受生命自由
[00:24:06.520 --> 00:24:10.520]  和追求快樂的權利
[00:24:10.520 --> 00:24:15.520]  可以有生命自由和追求快樂
[00:24:15.520 --> 00:24:20.520]  但這個自由和自由有些不同
[00:24:20.520 --> 00:24:23.520]  我將它翻譯為自由民主是一件事
[00:24:23.520 --> 00:24:24.520]  但是正如剛才所說
[00:24:24.520 --> 00:24:27.520]  我發覺今天很多人將自由和民主分開
[00:24:27.520 --> 00:24:32.520]  就好像很多人將信耶穌和受浸分開
[00:24:32.520 --> 00:24:34.520]  其實信耶穌是受浸的
[00:24:34.520 --> 00:24:37.520]  但是被人分開了
[00:24:37.520 --> 00:24:40.520]  其實是將一件事拆開成兩件事
[00:24:40.520 --> 00:24:44.520]  然後將兩件事分開來解釋
[00:24:44.520 --> 00:24:46.520]  這樣就會出現問題
[00:24:46.520 --> 00:24:48.520]  你將自由和民主分開來怎麼解釋呢?
[00:24:48.520 --> 00:24:50.520]  什麼叫自由呢?
[00:24:50.520 --> 00:24:52.520]  你怎麼解釋呢?
[00:24:52.520 --> 00:24:55.520]  自由就是什麼呢?
[00:24:55.520 --> 00:24:58.520]  可以做你自己任意喜歡做的事
[00:24:58.520 --> 00:24:59.520]  自由嘛
[00:24:59.520 --> 00:25:00.520]  It's my freedom
[00:25:00.520 --> 00:25:02.520]  I want to do whatever I want
[00:25:02.520 --> 00:25:05.520]  我可以做我自己喜歡做的任何事
[00:25:05.520 --> 00:25:06.520]  這就是自由
[00:25:06.520 --> 00:25:08.520]  隨自己的喜好去做
[00:25:08.520 --> 00:25:10.520]  什麼是民主呢?
[00:25:10.520 --> 00:25:12.520]  你說什麼叫民主呢?
[00:25:12.520 --> 00:25:14.520]  多數服從少數
[00:25:14.520 --> 00:25:16.520]  舉手
[00:25:16.520 --> 00:25:19.520]  是不是這個意思呢?
[00:25:19.520 --> 00:25:21.520]  如果我們看自由
[00:25:21.520 --> 00:25:24.520]  看回美國這些人開始這個國家的時候
[00:25:24.520 --> 00:25:26.520]  他怎麼定義自由呢?
[00:25:26.520 --> 00:25:32.520]  他發現原來要給民眾國民做主
[00:25:32.520 --> 00:25:36.520]  國民必須肯負責任才行
[00:25:36.520 --> 00:25:38.520]  否則國家就會大亂
[00:25:38.520 --> 00:25:40.520]  如果國民不明白
[00:25:40.520 --> 00:25:42.520]  或者不履行公民的責任
[00:25:42.520 --> 00:25:46.520]  自由就很容易被濫用
[00:25:46.520 --> 00:25:48.520]  當我去做一些研究
[00:25:48.520 --> 00:25:49.520]  看回美國的歷史的時候
[00:25:49.520 --> 00:25:50.520]  告訴我
[00:25:50.520 --> 00:25:54.520]  其實美國這些開國的元勳
[00:25:54.520 --> 00:25:56.520]  是有一個很基本的信念
[00:25:56.520 --> 00:25:57.520]  是對人的那種信念
[00:25:57.520 --> 00:25:59.520]  神創造的那個人
[00:25:59.520 --> 00:26:01.520]  都有權利
[00:26:01.520 --> 00:26:03.520]  也都有一個責任
[00:26:03.520 --> 00:26:05.520]  美國這個所謂的民主自由
[00:26:05.520 --> 00:26:08.520]  是建基在每一個國民
[00:26:08.520 --> 00:26:13.520]  Every citizen was accountable to his fellow citizens
[00:26:13.520 --> 00:26:16.520]  God and his country
[00:26:16.520 --> 00:26:17.520]  這個是基本的信念
[00:26:17.520 --> 00:26:20.520]  每一個國民都應該對其他的國民
[00:26:20.520 --> 00:26:24.520]  對神和對他國家負有責任
[00:26:24.520 --> 00:26:28.520]  是accountable的
[00:26:28.520 --> 00:26:33.520]  每一個愛國的公民都應該有這樣的表現
[00:26:33.520 --> 00:26:34.520]  Adam總統的太太
[00:26:34.520 --> 00:26:37.520]  Abigail曾經寫過一封信給她的先生
[00:26:37.520 --> 00:26:41.520]  John Quincy Adams
[00:26:41.520 --> 00:26:42.520]  在信裡面他提到什麼呢
[00:26:42.520 --> 00:26:45.520]  A true patriot must be a religious man
[00:26:45.520 --> 00:26:47.520]  He who neglects his duty to his maker
[00:26:47.520 --> 00:26:51.520]  may well be expected to be deficient and insincere
[00:26:51.520 --> 00:26:55.520]  in his duty towards the public
[00:26:55.520 --> 00:26:56.520]  在這封信裡面來說
[00:26:56.520 --> 00:26:57.520]  他說什麼是一個patriot
[00:26:57.520 --> 00:26:59.520]  什麼是一個愛國之士
[00:26:59.520 --> 00:27:01.520]  愛國人一定是一個宗教徒
[00:27:01.520 --> 00:27:02.520]  一個很虔誠的基督徒
[00:27:02.520 --> 00:27:04.520]  A religious man
[00:27:04.520 --> 00:27:06.520]  因為只有一個虔誠的基督徒
[00:27:06.520 --> 00:27:08.520]  他才會對神負責
[00:27:08.520 --> 00:27:09.520]  他會對神負責的時候
[00:27:09.520 --> 00:27:14.520]  他才會很認真地對他的功績負責
[00:27:14.520 --> 00:27:17.520]  這是當時那些人的那種理念
[00:27:17.520 --> 00:27:18.520]  治國的理念
[00:27:18.520 --> 00:27:19.520]  Webster
[00:27:19.520 --> 00:27:21.520]  大家看Webster dictionary
[00:27:21.520 --> 00:27:23.520]  講類似的說話
[00:27:23.520 --> 00:27:27.520]  When a citizen gives his vote to a man of non-immorality
[00:27:27.520 --> 00:27:32.520]  he abuses his civil responsibility
[00:27:32.520 --> 00:27:35.520]  he sacrifices not only his own interest
[00:27:35.520 --> 00:27:37.520]  but that of his neighbor
[00:27:37.520 --> 00:27:41.520]  he betrays the interest of his country
[00:27:41.520 --> 00:27:45.520]  Webster說一個國民當他投票的時候
[00:27:45.520 --> 00:27:47.520]  如果明明知道一個人
[00:27:47.520 --> 00:27:48.520]  他的道德有問題
[00:27:48.520 --> 00:27:50.520]  他投票的時候
[00:27:50.520 --> 00:27:54.520]  他abuse國家給他的trust
[00:27:54.520 --> 00:27:56.520]  國民有責任啊
[00:27:56.520 --> 00:27:58.520]  不是自己喜歡做什麼就做什麼
[00:27:58.520 --> 00:28:00.520]  你abuse國家給你的trust
[00:28:00.520 --> 00:28:03.520]  給你的civil responsibility
[00:28:03.520 --> 00:28:06.520]  你不單單是犧牲了你自己的利益
[00:28:06.520 --> 00:28:07.520]  而且你犧牲了人家的利益
[00:28:07.520 --> 00:28:09.520]  你neighbor的利益
[00:28:09.520 --> 00:28:11.520]  你是違背了
[00:28:11.520 --> 00:28:15.520]  You betray the interest of your country
[00:28:15.520 --> 00:28:19.520]  今天有些比較難瞭解的東西
[00:28:19.520 --> 00:28:21.520]  但是大家明不明白
[00:28:21.520 --> 00:28:24.520]  當美國民主自由自由民主的時候
[00:28:24.520 --> 00:28:25.520]  那個民
[00:28:25.520 --> 00:28:26.520]  那個國民
[00:28:26.520 --> 00:28:29.520]  是要accountable的
[00:28:29.520 --> 00:28:31.520]  不是你喜歡做什麼就做什麼的
[00:28:31.520 --> 00:28:33.520]  這是一個神聖的一票
[00:28:33.520 --> 00:28:37.520]  你不可以亂去投的
[00:28:37.520 --> 00:28:38.520]  所以換句話說
[00:28:38.520 --> 00:28:39.520]  要施行民主
[00:28:39.520 --> 00:28:41.520]  民眾要選出官職的人員
[00:28:41.520 --> 00:28:43.520]  甚至總統的時候
[00:28:43.520 --> 00:28:47.520]  國民必須是一個愛國的公民
[00:28:47.520 --> 00:28:48.520]  所以國民教育是應該的
[00:28:48.520 --> 00:28:51.520]  我絕對贊成國民教育
[00:28:51.520 --> 00:28:53.520]  看你怎麼搞當然
[00:28:53.520 --> 00:28:56.520]  每一個國民必須知道
[00:28:56.520 --> 00:28:58.520]  他們對其他的國民
[00:28:58.520 --> 00:28:59.520]  對國家
[00:28:59.520 --> 00:29:00.520]  對神
[00:29:00.520 --> 00:29:02.520]  是要負責任的
[00:29:02.520 --> 00:29:03.520]  這些民主
[00:29:03.520 --> 00:29:09.520]  才不會讓這個國家變得亂七八糟
[00:29:09.520 --> 00:29:10.520]  所以
[00:29:10.520 --> 00:29:11.520]  讓我再講清楚
[00:29:11.520 --> 00:29:12.520]  按照我的理解
[00:29:12.520 --> 00:29:13.520]  按照我的study
[00:29:13.520 --> 00:29:15.520]  在獨立宣言裡面
[00:29:15.520 --> 00:29:17.520]  所講到的民主自由
[00:29:17.520 --> 00:29:19.520]  不是那些放縱自我
[00:29:19.520 --> 00:29:21.520]  你喜歡做什麼的自由
[00:29:21.520 --> 00:29:22.520]  所講的民主
[00:29:22.520 --> 00:29:25.520]  不是多數服從少數這麼簡單
[00:29:25.520 --> 00:29:26.520]  你必須要明白
[00:29:26.520 --> 00:29:27.520]  你自己做公民的責任
[00:29:27.520 --> 00:29:30.520]  要瞭解你要投什麼票
[00:29:30.520 --> 00:29:33.520]  算什麼總統
[00:29:33.520 --> 00:29:34.520]  只要我們能夠珍惜
[00:29:34.520 --> 00:29:37.520]  做公民的權利的時候
[00:29:37.520 --> 00:29:38.520]  我們才能夠
[00:29:38.520 --> 00:29:41.520]  可以有機會享受到真正的平等
[00:29:41.520 --> 00:29:42.520]  自由選舉
[00:29:42.520 --> 00:29:43.520]  影響國策
[00:29:43.520 --> 00:29:45.520]  甚至是追求幸福
[00:29:45.520 --> 00:29:51.520]  這些權利
[00:29:51.520 --> 00:29:52.520]  不過呢
[00:29:52.520 --> 00:29:54.520]  很可惜的是什麼呢
[00:29:54.520 --> 00:29:55.520]  剛才講的那些
[00:29:55.520 --> 00:29:58.520]  現在已經被人曲解了
[00:29:58.520 --> 00:30:00.520]  沒有人講這些了
[00:30:00.520 --> 00:30:01.520]  很少講這些了
[00:30:01.520 --> 00:30:03.520]  這些觀念已經被人曲解了
[00:30:03.520 --> 00:30:06.520]  缺乏誠信和道德規範的公職人員
[00:30:06.520 --> 00:30:11.520]  現在是濫用人民給他的信任
[00:30:11.520 --> 00:30:12.520]  很多時候我們發覺
[00:30:12.520 --> 00:30:14.520]  利用那些行政的自由權
[00:30:14.520 --> 00:30:16.520]  給他們的權柄
[00:30:16.520 --> 00:30:17.520]  透過司法
[00:30:17.520 --> 00:30:18.520]  透過立法
[00:30:18.520 --> 00:30:20.520]  改寫了很多獨立宣言
[00:30:20.520 --> 00:30:22.520]  裡面所清楚界定
[00:30:22.520 --> 00:30:25.520]  人民應該享有的自由
[00:30:25.520 --> 00:30:27.520]  我們在加州
[00:30:27.520 --> 00:30:28.520]  你應該還記得
[00:30:28.520 --> 00:30:31.520]  AB1785提案是講什麼
[00:30:31.520 --> 00:30:34.520]  公立學校包括幼稚園
[00:30:34.520 --> 00:30:36.520]  中學和小學包括幼稚園
[00:30:36.520 --> 00:30:38.520]  都要教導學生接納同性戀
[00:30:38.520 --> 00:30:41.520]  是正常的生活方式
[00:30:41.520 --> 00:30:42.520]  通過了
[00:30:42.520 --> 00:30:44.520]  正在做
[00:30:44.520 --> 00:30:46.520]  AB1931
[00:30:46.520 --> 00:30:48.520]  更加容許用納稅人的錢
[00:30:48.520 --> 00:30:52.520]  資助學生去校外作旅行考察
[00:30:52.520 --> 00:30:53.520]  考察什麼呢
[00:30:53.520 --> 00:30:56.520]  同性戀的生活方式
[00:30:56.520 --> 00:30:59.520]  是一個正常的生活方式
[00:30:59.520 --> 00:31:00.520]  8號提案
[00:31:00.520 --> 00:31:05.520]  超過六成的美國投票選民
[00:31:05.520 --> 00:31:06.520]  是通過
[00:31:06.520 --> 00:31:08.520]  婚姻是一男一女
[00:31:08.520 --> 00:31:10.520]  但是用司法的權柄
[00:31:10.520 --> 00:31:12.520]  去違憲
[00:31:12.520 --> 00:31:15.520]  規範
[00:31:15.520 --> 00:31:17.520]  這就是這件事
[00:31:17.520 --> 00:31:20.520]  帶來的情況和結果
[00:31:20.520 --> 00:31:22.520]  而很多美國的公民
[00:31:22.520 --> 00:31:27.520]  也是曲解了憲法所賦予的民主自由
[00:31:27.520 --> 00:31:31.520]  用自由 用民權 用平等的名義
[00:31:31.520 --> 00:31:34.520]  任意去做一些自己喜歡做的事
[00:31:34.520 --> 00:31:36.520]  忘記了自己的責任
[00:31:36.520 --> 00:31:42.520]  和憲法所賦予的民主自由
[00:31:42.520 --> 00:31:44.520]  我們不知道原來我們要向其他人負責
[00:31:44.520 --> 00:31:45.520]  我們要向國家負責
[00:31:45.520 --> 00:31:48.520]  我們更加要向神負責
[00:31:48.520 --> 00:31:50.520]  美國國民已經不再考慮這些事了
[00:31:50.520 --> 00:31:53.520]  所以很多人吃大麻 我也吃大麻
[00:31:53.520 --> 00:31:55.520]  這是我自己的選擇
[00:31:55.520 --> 00:31:57.520]  我喜歡喝酒
[00:31:57.520 --> 00:31:58.520]  喝酒是我的自由
[00:31:58.520 --> 00:31:59.520]  I enjoy it
[00:31:59.520 --> 00:32:01.520]  賭博 我開心快樂
[00:32:01.520 --> 00:32:03.520]  不知道有多exciting
[00:32:03.520 --> 00:32:05.520]  這些都是我的事
[00:32:05.520 --> 00:32:06.520]  他們沒有想到
[00:32:06.520 --> 00:32:08.520]  原來不只是他們的事這麼簡單
[00:32:08.520 --> 00:32:11.520]  But your family, your friends
[00:32:11.520 --> 00:32:13.520]  你的朋友看到你這樣
[00:32:13.520 --> 00:32:14.520]  你的家人看到你這樣
[00:32:14.520 --> 00:32:15.520]  他們會怎麼樣
[00:32:15.520 --> 00:32:16.520]  你不需要向他們負責
[00:32:20.520 --> 00:32:25.520]  美國人濫用民主自由
[00:32:25.520 --> 00:32:28.520]  重新去界定民主自由
[00:32:28.520 --> 00:32:32.520]  這個情況我們已經不再是一個危機這麼簡單
[00:32:32.520 --> 00:32:36.520]  事實上已經成為一個大災難
[00:32:36.520 --> 00:32:37.520]  但我們不覺得
[00:32:37.520 --> 00:32:39.520]  因為我們只是看自己
[00:32:39.520 --> 00:32:41.520]  我們不是就可以了
[00:32:41.520 --> 00:32:43.520]  我們不是就可以了
[00:32:43.520 --> 00:32:49.520]  外面怎麼理會呢
[00:32:49.520 --> 00:32:54.520]  詩篇第36篇第二節
[00:32:54.520 --> 00:32:57.520]  罪人自高自大
[00:32:57.520 --> 00:32:59.520]  以為上帝不會罰國
[00:32:59.520 --> 00:33:03.520]  不會懲罰他們的罪
[00:33:03.520 --> 00:33:05.520]  求天父上帝幫助我們
[00:33:05.520 --> 00:33:09.520]  我們好像在講美國的問題
[00:33:09.520 --> 00:33:10.520]  講社會的問題
[00:33:10.520 --> 00:33:13.520]  講美國人的問題
[00:33:13.520 --> 00:33:19.520]  大兄姐妹是我們其中一份子
[00:33:19.520 --> 00:33:22.520]  我們在裡面生活
[00:33:22.520 --> 00:33:24.520]  我們說那些總統
[00:33:24.520 --> 00:33:26.520]  那些Congressman
[00:33:26.520 --> 00:33:27.520]  Senator
[00:33:27.520 --> 00:33:28.520]  經常說
[00:33:28.520 --> 00:33:31.520]  I do nothing wrong
[00:33:31.520 --> 00:33:35.520]  我們也是這麼說
[00:33:35.520 --> 00:33:37.520]  Until有人發覺
[00:33:37.520 --> 00:33:38.520]  有時我們還會死撐
[00:33:38.520 --> 00:33:44.520]  I do nothing wrong
[00:33:44.520 --> 00:33:46.520]  It's America
[00:33:46.520 --> 00:33:51.520]  It's you and me
[00:33:51.520 --> 00:33:53.520]  如果我們相信
[00:33:53.520 --> 00:33:55.520]  神是絕對公義
[00:33:55.520 --> 00:33:57.520]  我們相信
[00:33:57.520 --> 00:34:00.520]  神仍然主宰著這個世界
[00:34:00.520 --> 00:34:02.520]  祂看著每一件事情的發生
[00:34:02.520 --> 00:34:05.520]  求神幫助我們能夠在這一時間
[00:34:05.520 --> 00:34:07.520]  要醒覺
[00:34:07.520 --> 00:34:08.520]  幫助我們看到
[00:34:08.520 --> 00:34:09.520]  我們可以為祂做些什麼
[00:34:09.520 --> 00:34:11.520]  為一個國家做些什麼
[00:34:11.520 --> 00:34:12.520]  要悔改
[00:34:12.520 --> 00:34:18.520]  要回歸真神
[00:34:18.520 --> 00:34:19.520]  今次最後一個危機
[00:34:19.520 --> 00:34:21.520]  我想和大家分享的
[00:34:21.520 --> 00:34:25.520]  其實是問題的核心
[00:34:25.520 --> 00:34:32.520]  是信仰基礎被粉碎的危機
[00:34:32.520 --> 00:34:37.520]  生命紀第四章第四到八節
[00:34:37.520 --> 00:34:38.520]  這裡怎麼說呢
[00:34:38.520 --> 00:34:40.520]  我遵照上主我的上帝的命令
[00:34:40.520 --> 00:34:43.520]  把所有的法律規例都教導你們
[00:34:43.520 --> 00:34:47.520]  你們在將要佔領的土地上必須遵守
[00:34:47.520 --> 00:34:48.520]  你們必須切實遵行
[00:34:48.520 --> 00:34:50.520]  這樣就可以向異國人
[00:34:50.520 --> 00:34:53.520]  顯示你們的聰明智慧
[00:34:53.520 --> 00:34:55.520]  他們一聽見這些法律就會說
[00:34:55.520 --> 00:34:56.520]  哇哦
[00:34:56.520 --> 00:34:58.520]  這個是我加進去的
[00:34:58.520 --> 00:35:02.520]  偉大國家的人們真是又聰明又智慧
[00:35:02.520 --> 00:35:03.520]  無論多麼強大的國家
[00:35:03.520 --> 00:35:06.520]  都沒有一個神明跟他的國民接近
[00:35:06.520 --> 00:35:11.520]  像上主我們的上帝與我們親近一樣
[00:35:11.520 --> 00:35:13.520]  我們呼求他就回答
[00:35:13.520 --> 00:35:14.520]  無論多麼強大的國家
[00:35:14.520 --> 00:35:16.520]  都會有一種法律
[00:35:16.520 --> 00:35:21.520]  像今天我教導你們的法律那麼公正
[00:35:21.520 --> 00:35:22.520]  哇哦
[00:35:22.520 --> 00:35:23.520]  是不是要哇哦
[00:35:23.520 --> 00:35:24.520]  要的
[00:35:24.520 --> 00:35:25.520]  其實是什麼
[00:35:25.520 --> 00:35:29.520]  正啊 可惜以色列人沒有跟
[00:35:29.520 --> 00:35:31.520]  美國開始的時候有沒有
[00:35:31.520 --> 00:35:35.520]  我剛才說97%的領袖都是虔誠的基督徒
[00:35:35.520 --> 00:35:38.520]  都是愛國的虔誠的基督徒
[00:35:38.520 --> 00:35:41.520]  但是那一代過了
[00:35:41.520 --> 00:35:44.520]  兩百多年之前
[00:35:44.520 --> 00:35:46.520]  我們再沒有尊重
[00:35:46.520 --> 00:35:52.520]  信仰所發展出來的那種法律基礎
[00:35:52.520 --> 00:35:55.520]  美國兩百多年的歷史
[00:35:55.520 --> 00:35:57.520]  我們很難想象它能夠變得那麼強盛
[00:35:57.520 --> 00:36:00.520]  我開始說就是因為他們開始的時間
[00:36:00.520 --> 00:36:05.520]  這群人都是很愛國的基督徒
[00:36:05.520 --> 00:36:09.520]  他們沒有定基督教作為國教
[00:36:09.520 --> 00:36:12.520]  但是基督教的信仰
[00:36:12.520 --> 00:36:15.520]  是可以從大量早期的文獻裡面出來的
[00:36:15.520 --> 00:36:16.520]  但是我剛才說過
[00:36:16.520 --> 00:36:21.520]  這個信仰的基礎已經被動搖
[00:36:21.520 --> 00:36:25.520]  甚至是被粉碎
[00:36:25.520 --> 00:36:27.520]  我特別想加強今天在這裡的時候
[00:36:27.520 --> 00:36:31.520]  講的信仰上的基礎被粉碎
[00:36:31.520 --> 00:36:34.520]  是令我們很難過的
[00:36:34.520 --> 00:36:36.520]  美國的憲法裡面很清楚保障
[00:36:36.520 --> 00:36:40.520]  人民有宗教信仰自由
[00:36:40.520 --> 00:36:43.520]  Freedom of religion
[00:36:43.520 --> 00:36:45.520]  信仰自由
[00:36:45.520 --> 00:36:48.520]  但是現在我們看到的人將它改變
[00:36:48.520 --> 00:36:53.520]  變成了排擠宗教信仰的自由
[00:36:53.520 --> 00:36:55.520]  From freedom of religion
[00:36:55.520 --> 00:36:59.520]  to freedom from religion
[00:36:59.520 --> 00:37:01.520]  明不明白
[00:37:01.520 --> 00:37:03.520]  我們有享受宗教自由的權利
