
[00:00:00.000 --> 00:00:03.160]  禮安,我們一起祈禱
[00:22:32.260 --> 00:22:37.260]  當我們還是罪人的時候
[00:22:37.260 --> 00:22:42.260]  基督已經為我們死了
[00:22:42.260 --> 00:22:47.260]  面對一位樂於施恩給我們的上帝
[00:22:47.260 --> 00:22:51.260]  最狹義的回應是什麼呢?
[00:22:51.260 --> 00:22:54.260]  我相信就是感恩
[00:22:54.260 --> 00:22:57.260]  活在神的恩典當中
[00:22:57.260 --> 00:23:02.260]  我們應該時時喜樂
[00:23:02.260 --> 00:23:08.260]  時常喜樂不住的祈禱
[00:23:08.260 --> 00:23:12.260]  最近我看到一個小故事
[00:23:12.260 --> 00:23:17.260]  希望幫助我們時常喜樂和感恩
[00:23:17.260 --> 00:23:20.260]  有位小學老師在課堂裡
[00:23:20.260 --> 00:23:26.260]  叫同學們選舉一個七個世界之最
[00:23:26.260 --> 00:23:29.260]  這個故事原文是英文
[00:23:29.260 --> 00:23:32.260]  Seven Wonders of the World
[00:23:32.260 --> 00:23:37.260]  很多學生在說什麼他們提出
[00:23:37.260 --> 00:23:40.260]  最後要舉手投票
[00:23:40.260 --> 00:23:45.260]  他們投票選出了什麼呢?
[00:23:45.260 --> 00:23:48.260]  埃及的金字塔
[00:23:48.260 --> 00:23:51.260]  印度的塔瑪哈奧宮殿
[00:23:51.260 --> 00:23:53.260]  美國的大峽谷
[00:23:53.260 --> 00:23:55.260]  巴拿馬運河
[00:23:55.260 --> 00:23:58.260]  美國的帝國大廈
[00:23:58.260 --> 00:24:00.260]  聖彼得大教堂
[00:24:00.260 --> 00:24:04.260]  最後萬里長城都入圍了
[00:24:04.260 --> 00:24:06.260]  Seven Wonders of the World
[00:24:06.260 --> 00:24:09.260]  老師留意到一位學生
[00:24:09.260 --> 00:24:13.260]  坐在那裡好像不太積極地參與
[00:24:13.260 --> 00:24:15.260]  有些心神恍惚的樣子
[00:24:15.260 --> 00:24:18.260]  老師問他:你有什麼事?
[00:24:18.260 --> 00:24:20.260]  是不是有什麼難題?
[00:24:20.260 --> 00:24:22.260]  學生說:不是
[00:24:22.260 --> 00:24:25.260]  我想到世界之最
[00:24:25.260 --> 00:24:27.260]  我想到的那些奇蹟
[00:24:27.260 --> 00:24:29.260]  真的比七個還要多
[00:24:29.260 --> 00:24:32.260]  都不太像其他人
[00:24:32.260 --> 00:24:34.260]  老師鼓勵他
[00:24:34.260 --> 00:24:36.260]  不如你講出來
[00:24:36.260 --> 00:24:38.260]  我們和你參詳一下
[00:24:38.260 --> 00:24:42.260]  他就講出他心裡想到的
[00:24:42.260 --> 00:24:45.260]  七個世界之最
[00:24:45.260 --> 00:24:47.260]  他說:可以捉摸
[00:24:47.260 --> 00:24:49.260]  可以品味
[00:24:49.260 --> 00:24:50.260]  可以看見
[00:24:50.260 --> 00:24:52.260]  可以聽見
[00:24:52.260 --> 00:24:54.260]  可以感覺
[00:24:54.260 --> 00:24:56.260]  可以歡笑
[00:24:56.260 --> 00:24:59.260]  可以愛
[00:24:59.260 --> 00:25:04.260]  這些我們習以為常的平凡事
[00:25:04.260 --> 00:25:08.260]  我們可能不覺得有什麼了不起
[00:25:08.260 --> 00:25:11.260]  怎麼算是世界之最?
[00:25:11.260 --> 00:25:13.260]  但假如我們失去了的話
[00:25:13.260 --> 00:25:15.260]  我們大概會發現
[00:25:15.260 --> 00:25:17.260]  那些平凡事
[00:25:17.260 --> 00:25:21.260]  其實真的是上帝給我們的恩典
[00:25:21.260 --> 00:25:24.260]  給我們活著的恩典
[00:25:24.260 --> 00:25:27.260]  上帝還為我們寫明
[00:25:27.260 --> 00:25:30.260]  使我們成為祂的兒女
[00:25:30.260 --> 00:25:35.260]  給我們永恆生命的福氣
[00:25:35.260 --> 00:25:39.260]  我們是不是可以常常喜樂
[00:25:39.260 --> 00:25:42.260]  凡事借恩呢?
[00:25:42.260 --> 00:25:46.260]  我們一起祈禱
[00:25:46.260 --> 00:25:50.260]  口至百物給我們享用的天父上帝
[00:25:50.260 --> 00:25:54.260]  感謝祢給我們健康正常的身體
[00:25:54.260 --> 00:25:57.260]  可以在祢所創造的世界當中
[00:25:57.260 --> 00:26:01.260]  享受有祢同在的人生
[00:26:01.260 --> 00:26:03.260]  求父幫助我們
[00:26:03.260 --> 00:26:04.260]  活得喜樂
[00:26:04.260 --> 00:26:06.260]  不住禱告
[00:26:06.260 --> 00:26:08.260]  凡事借恩
[00:26:08.260 --> 00:26:10.260]  奉耶穌基督的名祈禱
[00:26:10.260 --> 00:26:12.260]  阿們
