
[00:00:00.000 --> 00:00:02.000]  大英姊妹,新年快樂!
[00:21:40.000 --> 00:21:43.000]  但是叫人認罪悔改
[00:21:43.000 --> 00:21:46.000]  剛好相反
[00:21:46.000 --> 00:21:49.000]  因為很多人不予以聽
[00:21:49.000 --> 00:21:51.000]  甚至會起反感
[00:21:51.000 --> 00:21:54.000]  《路加福音》第四章記載
[00:21:54.000 --> 00:21:57.000]  耶穌因為傳道而被趕出這個回堂
[00:21:57.000 --> 00:22:02.000]  甚至要將祂從山崖裡推下去
[00:22:02.000 --> 00:22:04.000]  但是耶穌沒有停止
[00:22:04.000 --> 00:22:08.000]  繼續在其他地方傳要人悔改的道
[00:22:08.000 --> 00:22:09.000]  為什麼?
[00:22:09.000 --> 00:22:12.000]  因為傳道是祂的工作
[00:22:12.000 --> 00:22:14.000]  祂要奮來的事
[00:22:14.000 --> 00:22:16.000]  就像僕人一樣
[00:22:16.000 --> 00:22:19.000]  不知道大家有沒有想過
[00:22:19.000 --> 00:22:25.000]  為什麼耶穌沒有用神而止的權能
[00:22:25.000 --> 00:22:27.000]  叫人屈服
[00:22:27.000 --> 00:22:30.000]  這不是更有效率嗎?
[00:22:30.000 --> 00:22:32.000]  耶穌沒有
[00:22:32.000 --> 00:22:34.000]  因為權力
[00:22:34.000 --> 00:22:37.000]  只能使人服從
[00:22:37.000 --> 00:22:40.000]  不能使人悔改
[00:22:40.000 --> 00:22:44.000]  我想請問,這裡有多少個父母
[00:22:44.000 --> 00:22:46.000]  曾經有,或者現在有
[00:22:46.000 --> 00:22:49.000]  反叛期的兒女性舉手
[00:22:49.000 --> 00:22:51.000]  曾經有,哇,也很多,不錯
[00:22:51.000 --> 00:22:53.000]  也很多
[00:22:53.000 --> 00:22:57.000]  我曾經有三個
[00:22:57.000 --> 00:22:59.000]  他們都長大了
[00:22:59.000 --> 00:23:02.000]  還記得,那時候看到他們
[00:23:02.000 --> 00:23:05.000]  我就想起叉燒
[00:23:05.000 --> 00:23:06.000]  為什麼?
[00:23:06.000 --> 00:23:11.000]  因為覺得生夠叉燒就要生他們了
[00:23:11.000 --> 00:23:13.000]  不知道大家有沒有同感
[00:23:13.000 --> 00:23:14.000]  很激氣的
[00:23:14.000 --> 00:23:16.000]  那時候一言九鼎
[00:23:16.000 --> 00:23:19.000]  說的不聽
[00:23:19.000 --> 00:23:21.000]  他們不聽話的時候
[00:23:21.000 --> 00:23:24.000]  你怎樣使他們聽話呢?
[00:23:24.000 --> 00:23:28.000]  是否用父母的權力呢?
[00:23:28.000 --> 00:23:33.000]  你想,但是沒有用
[00:23:33.000 --> 00:23:36.000]  但是當他們看到你愛他們
[00:23:36.000 --> 00:23:40.000]  他們就會願意去改過
[00:23:40.000 --> 00:23:42.000]  還記得,很多年前
[00:23:42.000 --> 00:23:44.000]  有一次我的兒子
[00:23:44.000 --> 00:23:47.000]  做了一件很不好的事
[00:23:47.000 --> 00:23:49.000]  我很生氣
[00:23:49.000 --> 00:23:52.000]  但是,如果是以前的話
[00:23:52.000 --> 00:23:57.000]  我會罵得他很厲害
[00:23:57.000 --> 00:23:59.000]  但是罵完之後又怎樣?
[00:23:59.000 --> 00:24:02.000]  沒有結果
[00:24:02.000 --> 00:24:05.000]  但是那次,我沒有
[00:24:05.000 --> 00:24:08.000]  我只是沉默,沒有說話
[00:24:08.000 --> 00:24:13.000]  反而,後來他主動向我道歉
[00:24:13.000 --> 00:24:17.000]  可見,只有讓他看到我愛他
[00:24:17.000 --> 00:24:20.000]  他才願意去悔改
[00:24:20.000 --> 00:24:22.000]  我們呢?
[00:24:22.000 --> 00:24:26.000]  其實,我們每個人都時時得罪了神
[00:24:26.000 --> 00:24:29.000]  就好像在反叛期的年青人一樣
[00:24:29.000 --> 00:24:33.000]  耶穌也是以僕人一樣的無條件
[00:24:33.000 --> 00:24:34.000]  去服侍我們
[00:24:34.000 --> 00:24:36.000]  使我們看到祂的愛
[00:24:36.000 --> 00:24:40.000]  下面的經文就是一個例子
[00:24:40.000 --> 00:24:43.000]  今天,最後一段經文
[00:24:43.000 --> 00:24:49.000]  就是講到耶穌有僕人的心去服侍
[00:24:49.000 --> 00:24:52.000]  有一個盲夫病人來求耶穌醫治
[00:24:52.000 --> 00:24:54.000]  耶穌動了恥心
[00:24:54.000 --> 00:24:57.000]  伸手摸他,醫好他
[00:24:57.000 --> 00:24:59.000]  不知道大家知不知道
[00:24:59.000 --> 00:25:04.000]  麻風病是當時猶太人認為最不潔淨的
[00:25:04.000 --> 00:25:07.000]  如果有人患了麻風病
[00:25:07.000 --> 00:25:09.000]  這些人就是最不潔淨的
[00:25:09.000 --> 00:25:12.000]  相信因為這些人犯了罪
[00:25:12.000 --> 00:25:17.000]  所以導致他們有這個恐怖的病
[00:25:17.000 --> 00:25:21.000]  這個病是因為麻風病菌進入了皮膚和神經系統
[00:25:21.000 --> 00:25:24.000]  導致患處失去思覺
[00:25:24.000 --> 00:25:27.000]  那些人就算伸到火裡
[00:25:27.000 --> 00:25:30.000]  他們也不知道自己伸到火裡
[00:25:30.000 --> 00:25:36.000]  所以他們的四肢時常會受損傷
[00:25:36.000 --> 00:25:40.000]  甚至如果麻風病菌進入了臉上
[00:25:40.000 --> 00:25:42.000]  會毀容
[00:25:42.000 --> 00:25:46.000]  麻風病在當時很難醫好
[00:25:46.000 --> 00:25:49.000]  也是一種慢性傳染病
[00:25:49.000 --> 00:25:51.000]  病人會被隔離
[00:25:51.000 --> 00:25:54.000]  他們很難回到社會生活
[00:25:54.000 --> 00:25:57.000]  這些人會被社會嫌棄
[00:25:57.000 --> 00:25:59.000]  沒有人願意和他們一起
[00:25:59.000 --> 00:26:02.000]  更沒有人願意用手去摸他
[00:26:02.000 --> 00:26:06.000]  耶穌不單醫治這個麻風病人
[00:26:06.000 --> 00:26:08.000]  更加伸手摸他
[00:26:08.000 --> 00:26:11.000]  其實如果耶穌要醫好他
[00:26:11.000 --> 00:26:13.000]  只要說一句話
[00:26:13.000 --> 00:26:15.000]  他們就會好了
[00:26:15.000 --> 00:26:17.000]  楊福音第十七章記載
[00:26:17.000 --> 00:26:20.000]  有十個患大麻風的人
[00:26:20.000 --> 00:26:22.000]  求耶穌醫治
[00:26:22.000 --> 00:26:24.000]  耶穌有沒有摸他們
[00:26:24.000 --> 00:26:26.000]  耶穌只要說一句話
[00:26:26.000 --> 00:26:30.000]  他們全部都會被醫好
[00:26:30.000 --> 00:26:32.000]  另外,當時的律法
[00:26:32.000 --> 00:26:36.000]  凡接觸麻風病的人
[00:26:36.000 --> 00:26:38.000]  都會成為不潔症
[00:26:38.000 --> 00:26:41.000]  那為什麼耶穌要用手去摸這個麻風病人呢?
[00:26:41.000 --> 00:26:45.000]  可見耶穌不單止要去醫治他
[00:26:45.000 --> 00:26:49.000]  更加要這個人感受了耶穌的愛
[00:26:49.000 --> 00:26:51.000]  因為這個人
[00:26:51.000 --> 00:26:55.000]  很久都沒有人去接觸他
[00:26:55.000 --> 00:26:59.000]  耶穌醫好了這個麻風病人之後
[00:26:59.000 --> 00:27:01.000]  很嚴肅地告訴他們
[00:27:01.000 --> 00:27:03.000]  不要告訴其他人是誰去醫治他
[00:27:03.000 --> 00:27:06.000]  只去請祭司檢查
[00:27:06.000 --> 00:27:09.000]  證明他已經潔症
[00:27:09.000 --> 00:27:12.000]  這是根據當時猶太人的律法
[00:27:12.000 --> 00:27:14.000]  曾經患過麻風病的人
[00:27:14.000 --> 00:27:16.000]  得到痊癒之後
[00:27:16.000 --> 00:27:19.000]  需要祭司的檢查
[00:27:19.000 --> 00:27:21.000]  祭司認為是潔症之後
[00:27:21.000 --> 00:27:23.000]  他就可以公開地
[00:27:23.000 --> 00:27:25.000]  在聖殿那裡去獻祭
[00:27:25.000 --> 00:27:27.000]  讓其他人知道
[00:27:27.000 --> 00:27:29.000]  這個人再沒有麻風病
[00:27:29.000 --> 00:27:33.000]  他就可以回到猶太人的社會裡面
[00:27:33.000 --> 00:27:35.000]  那為什麼耶穌
[00:27:35.000 --> 00:27:37.000]  不讓其他人知道
[00:27:37.000 --> 00:27:39.000]  耶穌醫治了他呢?
[00:27:39.000 --> 00:27:41.000]  因為如果其他人知道
[00:27:41.000 --> 00:27:44.000]  耶穌就不能夠進城那裡去傳道
[00:27:44.000 --> 00:27:46.000]  那些人有沒有聽?
[00:27:46.000 --> 00:27:48.000]  沒有
[00:27:48.000 --> 00:27:49.000]  當耶穌
[00:27:49.000 --> 00:27:51.000]  祂把耶穌醫治好
[00:27:51.000 --> 00:27:53.000]  祂的事業傳開
[00:27:53.000 --> 00:27:55.000]  使耶穌不能夠去進城
[00:27:55.000 --> 00:27:58.000]  耶穌就只能夠在曠野那裡
[00:27:58.000 --> 00:28:00.000]  不知道大家知不知道
[00:28:00.000 --> 00:28:02.000]  有沒有想過
[00:28:02.000 --> 00:28:05.000]  耶穌為什麼會醫治
[00:28:05.000 --> 00:28:09.000]  這個不聽話的麻風病人?
[00:28:09.000 --> 00:28:11.000]  耶穌是全知的神
[00:28:11.000 --> 00:28:13.000]  耶穌的全知和預知
[00:28:13.000 --> 00:28:17.000]  都可以在四本福音書裡面看到
[00:28:17.000 --> 00:28:19.000]  難道耶穌不會知道這個人
[00:28:19.000 --> 00:28:22.000]  去傳開自己醫治的事嗎?
[00:28:22.000 --> 00:28:24.000]  祂當然知道
[00:28:24.000 --> 00:28:28.000]  但為什麼祂還要醫治這個人呢?
[00:28:28.000 --> 00:28:30.000]  原因只有一個
[00:28:30.000 --> 00:28:32.000]  因為祂憐憫這個人
[00:28:32.000 --> 00:28:34.000]  甚至願意包容這個不聽話的人
[00:28:34.000 --> 00:28:36.000]  去醫治他
[00:28:36.000 --> 00:28:38.000]  這是這個僕人的心腸
[00:28:38.000 --> 00:28:39.000]  去醫治
[00:28:39.000 --> 00:28:41.000]  為什麼?
[00:28:41.000 --> 00:28:44.000]  這是僕人分內之事
[00:28:44.000 --> 00:28:47.000]  主耶穌這種不問回報
[00:28:47.000 --> 00:28:49.000]  以僕人的心去幫助那些
[00:28:49.000 --> 00:28:52.000]  被社會遺忘、遺棄的人
[00:28:52.000 --> 00:28:54.000]  就成為世世代代
[00:28:54.000 --> 00:28:58.000]  無數基督徒的榜樣
[00:28:58.000 --> 00:29:02.000]  但主印堂敬老之家的創辦人
[00:29:02.000 --> 00:29:06.000]  李武帆牧師就是其中一個例子
[00:29:06.000 --> 00:29:08.000]  他現在92歲
[00:29:08.000 --> 00:29:11.000]  在過去的六十多年
[00:29:11.000 --> 00:29:14.000]  曾經照顧過無數的無依無靠
[00:29:14.000 --> 00:29:16.000]  路蘇維加特的長者
[00:29:16.000 --> 00:29:22.000]  他帶他們去敬老之家
[00:29:22.000 --> 00:29:24.000]  當他們病的時候
[00:29:24.000 --> 00:29:27.000]  就送他們去醫院醫治
[00:29:27.000 --> 00:29:30.000]  他們在醫院康復之後
[00:29:30.000 --> 00:29:35.000]  就接他們去敬老之家
[00:29:35.000 --> 00:29:38.000]  有過世就安葬他們
[00:29:38.000 --> 00:29:41.000]  李牧師說這是對長者
[00:29:41.000 --> 00:29:45.000]  生養死葬一條龍的服務
[00:29:45.000 --> 00:29:47.000]  教會的廣福師班
[00:29:47.000 --> 00:29:49.000]  在前幾年開始
[00:29:49.000 --> 00:29:55.000]  在新年就送利是給那裡的長者和員工
[00:29:55.000 --> 00:29:57.000]  大概兩個星期之前
[00:29:57.000 --> 00:30:01.000]  我和師班班長就去送利是
[00:30:01.000 --> 00:30:04.000]  那時候問李牧師情況是怎樣
[00:30:04.000 --> 00:30:06.000]  那裡的職員告訴我
[00:30:06.000 --> 00:30:09.000]  李牧師近來的身體不太好
[00:30:09.000 --> 00:30:12.000]  時時進出了醫院
[00:30:12.000 --> 00:30:14.000]  最近因為中風
[00:30:14.000 --> 00:30:16.000]  就在醫院裡面
[00:30:16.000 --> 00:30:17.000]  但是在病房裡面
[00:30:17.000 --> 00:30:20.000]  你們知不知道李牧師說什麼
[00:30:20.000 --> 00:30:22.000]  他跟那些職員說
[00:30:22.000 --> 00:30:25.000]  他要多開一間敬老之家
[00:30:25.000 --> 00:30:30.000]  去照顧多一點的長者
[00:30:30.000 --> 00:30:33.000]  李牧師就以一個酷刑的心
[00:30:33.000 --> 00:30:36.000]  去照顧那些被社會遺棄的人
[00:30:36.000 --> 00:30:38.000]  認為這是他訓內之事
[00:30:38.000 --> 00:30:42.000]  就好像主耶穌當日醫治那條竹馬
[00:30:42.000 --> 00:30:46.000]  捉摸那個麻瘋病的人一樣
[00:30:46.000 --> 00:30:50.000]  馬福音第一章宣告了耶穌是聖的兒子
[00:30:50.000 --> 00:30:53.000]  他來到世上宣告
[00:30:53.000 --> 00:30:56.000]  「一期滿了,聖的國更了」
[00:30:56.000 --> 00:30:59.000]  你不要悔改,信福音
[00:30:59.000 --> 00:31:02.000]  耶穌呼召願意跟隨他的人
[00:31:02.000 --> 00:31:03.000]  去作祂的門徒
[00:31:03.000 --> 00:31:06.000]  去幫助他去取去世人的罪
[00:31:06.000 --> 00:31:09.000]  耶穌顯出祂有神兒子的權能
[00:31:09.000 --> 00:31:14.000]  以及教導趕鬼的權柄
[00:31:14.000 --> 00:31:17.000]  但是祂沒有用這些身份和權能
[00:31:17.000 --> 00:31:19.000]  去強迫人認罪
[00:31:19.000 --> 00:31:23.000]  反而是用僕人的心去服侍人
[00:31:23.000 --> 00:31:27.000]  耶穌不只用口去宣告
[00:31:27.000 --> 00:31:30.000]  要悔改,信福音
[00:31:30.000 --> 00:31:33.000]  祂更加以神兒子的教導權柄
[00:31:33.000 --> 00:31:38.000]  使我們知道我們每一個人都是罪人
[00:31:38.000 --> 00:31:40.000]  需要認罪悔改
[00:31:40.000 --> 00:31:42.000]  祂以僕人的一個服侍
[00:31:42.000 --> 00:31:44.000]  告訴我們祂是慈愛的
[00:31:44.000 --> 00:31:48.000]  祂以愛來邀請我們去信福音
[00:31:48.000 --> 00:31:54.000]  這兩樣更具體地顯出是十字架上
[00:31:54.000 --> 00:31:58.000]  當神的兒子為我們最高高比丁的十字架上
[00:31:58.000 --> 00:32:01.000]  讓我們知道我們每一個人
[00:32:01.000 --> 00:32:05.000]  在神的面前都犯了很重的罪
[00:32:05.000 --> 00:32:06.000]  要悔改
[00:32:06.000 --> 00:32:09.000]  當神的兒子以一個奴輩的形象
[00:32:09.000 --> 00:32:11.000]  信福至死
[00:32:11.000 --> 00:32:13.000]  且死在十字架上
[00:32:13.000 --> 00:32:15.000]  就以祂的犧牲
[00:32:15.000 --> 00:32:17.000]  祂無條件的愛
[00:32:17.000 --> 00:32:20.000]  邀請我們去信福音
[00:32:20.000 --> 00:32:22.000]  這個福音就是
[00:32:22.000 --> 00:32:24.000]  雖然我們得罪了神
[00:32:24.000 --> 00:32:25.000]  但是神愛我們
[00:32:25.000 --> 00:32:27.000]  沒有放棄我們
[00:32:27.000 --> 00:32:31.000]  猜他兒子耶穌為我們的罪犧牲
[00:32:31.000 --> 00:32:35.000]  一切願意悔改和相信這個好消息的人
[00:32:35.000 --> 00:32:38.000]  罪就可以得到赦免
[00:32:38.000 --> 00:32:42.000]  我們就再不會活在罪的權勢之下
[00:32:42.000 --> 00:32:46.000]  神的兒子耶穌來到世界
[00:32:46.000 --> 00:32:48.000]  是要除去世人的罪
[00:32:48.000 --> 00:32:50.000]  應驗了
[00:32:50.000 --> 00:32:52.000]  詩篇103篇所說
[00:32:52.000 --> 00:32:54.000]  東離西又多遠
[00:32:54.000 --> 00:32:56.000]  主耶和華叫我們的罪過
[00:32:56.000 --> 00:33:01.000]  離我們的過犯又多遠
[00:33:01.000 --> 00:33:04.000]  神的兒子好像奴僕一樣服侍我們
[00:33:04.000 --> 00:33:06.000]  我們應該怎樣回應呢?
[00:33:06.000 --> 00:33:08.000]  讓我們一起讀
[00:33:08.000 --> 00:33:10.000]  這一段可能大家都很熟悉的經文
[00:33:10.000 --> 00:33:13.000]  在菲勒比書第二章
[00:33:13.000 --> 00:33:17.000]  你們當以基督耶穌的心為心
[00:33:17.000 --> 00:33:19.000]  他本有神的形象
[00:33:19.000 --> 00:33:23.000]  不以自己與神同等為強奪的
[00:33:23.000 --> 00:33:26.000]  反到虛己取代奴僕的形象
[00:33:26.000 --> 00:33:28.000]  成了人的樣式
[00:33:28.000 --> 00:33:31.000]  既有人的樣子就自己卑微
[00:33:31.000 --> 00:33:32.000]  全心信服
[00:33:32.000 --> 00:33:33.000]  以致於死
[00:33:33.000 --> 00:33:35.000]  且死在十字架上
[00:33:35.000 --> 00:33:38.000]  所以神將他升為至高
[00:33:38.000 --> 00:33:42.000]  又賜給他那超乎萬名上的名
[00:33:42.000 --> 00:33:47.000]  一切在天上的地上的和地底下的
[00:33:47.000 --> 00:33:49.000]  因耶穌的名無不屈膝
[00:33:49.000 --> 00:33:52.000]  無不厚稱耶穌基督為主
[00:33:52.000 --> 00:33:55.000]  使榮耀歸於父神
[00:33:55.000 --> 00:33:58.000]  怎樣去榮耀父神呢?
[00:33:58.000 --> 00:34:04.000]  經文要我們以耶穌的心為心
[00:34:04.000 --> 00:34:06.000]  那個心是怎樣呢?
[00:34:06.000 --> 00:34:10.000]  以奴僕的心去服侍周圍的人
[00:34:10.000 --> 00:34:13.000]  知道我們所做的一切
[00:34:13.000 --> 00:34:16.000]  都是我們份內之事
[00:34:16.000 --> 00:34:19.000]  使其他人看到的不是我們的工作
[00:34:19.000 --> 00:34:21.000]  而是主耶穌的賜心
[00:34:21.000 --> 00:34:23.000]  讓周圍的人都知道
[00:34:23.000 --> 00:34:26.000]  耶穌基督是我們的主
[00:34:26.000 --> 00:34:30.000]  使榮耀歸於父神
[00:34:30.000 --> 00:34:32.000]  今年的教會的總題是甚麼?
[00:34:32.000 --> 00:34:35.000]  我們旁邊已經看到了
[00:34:35.000 --> 00:34:37.000]  我們一直在讀
[00:34:37.000 --> 00:34:40.000]  裝備聖徒服侍社群
[00:34:40.000 --> 00:34:42.000]  求神幫助我們
[00:34:42.000 --> 00:34:45.000]  以奴僕的心去裝備聖徒
[00:34:45.000 --> 00:34:48.000]  以奴僕的心去服侍社群
[00:34:48.000 --> 00:34:49.000]  為甚麼?
[00:34:49.000 --> 00:34:52.000]  因為服侍人是我們份內之事
[00:34:52.000 --> 00:34:55.000]  弟兄姊妹,大家願意嗎?
[00:34:55.000 --> 00:34:58.000]  願意的話,請對旁邊的人說
[00:34:58.000 --> 00:35:00.000]  服侍人是我份內之事
