
[00:00:00.000 --> 00:00:10.000]  鼎姊妹,午安,好似呢,過完年啦,今日係農曆年幾多,有冇人講得出呀?
[00:28:20.000 --> 00:28:22.000]  更加重要
[00:28:22.000 --> 00:28:24.000]  又或者
[00:28:24.000 --> 00:28:26.000]  我需要問我自己
[00:28:26.000 --> 00:28:32.000]  我究竟係咪一心想成為一個好成功嘅牧者
[00:28:32.000 --> 00:28:36.000]  一個成功嘅牧師
[00:28:36.000 --> 00:28:44.000]  呢一個都可以跌咗落去偶像崇拜裏面
[00:28:44.000 --> 00:28:49.000]  第二個值得我哋反思嘅問題
[00:28:49.000 --> 00:28:53.000]  就係我哋嘅信任同埋安全感
[00:28:53.000 --> 00:28:57.000]  究竟建立喺啲乜嘢上面
[00:28:57.000 --> 00:28:58.000]  例如
[00:28:58.000 --> 00:29:02.000]  我哋就嚟退休啦
[00:29:02.000 --> 00:29:06.000]  官孫等於姐妹年紀慢慢大
[00:29:06.000 --> 00:29:07.000]  要諗退休
[00:29:07.000 --> 00:29:10.000]  究竟我計唔計得掂條數
[00:29:10.000 --> 00:29:14.000]  好重要架喎
[00:29:14.000 --> 00:29:20.000]  我哋相信我哋嘅健身計劃
[00:29:20.000 --> 00:29:24.000]  能夠確保我哋身體健康
[00:29:24.000 --> 00:29:31.000]  於是我會花上好多嘅操練我身體嘅時間
[00:29:31.000 --> 00:29:34.000]  同我親近上帝嘅時間
[00:29:34.000 --> 00:29:38.000]  有一個明顯嘅落差
[00:29:38.000 --> 00:29:39.000]  咁呢
[00:29:39.000 --> 00:29:44.000]  我哋又跌咗落去偶像崇拜嗰度
[00:29:44.000 --> 00:29:46.000]  喺我哋生命當中
[00:29:46.000 --> 00:29:49.000]  神最危險嘅對手
[00:29:49.000 --> 00:29:53.000]  其實就係我哋叫做我呀
[00:29:53.000 --> 00:29:55.000]  嗰個神
[00:29:55.000 --> 00:29:58.000]  主耶穌曾經警告過我哋
[00:29:58.000 --> 00:30:03.000]  唔好過於依賴自己嘅能力
[00:30:03.000 --> 00:30:09.000]  希望以自我嚟到掌控我哋嘅未來
[00:30:09.000 --> 00:30:11.000]  記唔記得路加方十二章
[00:30:11.000 --> 00:30:14.000]  無知嘅財主嗰段經文呀
[00:30:14.000 --> 00:30:18.000]  返咗教會咁耐應該聽過㗎啦
[00:30:18.000 --> 00:30:20.000]  主耶穌提醒我哋呀
[00:30:20.000 --> 00:30:26.000]  如果我哋嘅生命有過多嘅憂慮呢
[00:30:26.000 --> 00:30:29.000]  其實另外一邊係表達緊乜嘢呀
[00:30:29.000 --> 00:30:32.000]  即係話我哋對神嘅信任呢
[00:30:32.000 --> 00:30:36.000]  其實係出現咗問題
[00:30:36.000 --> 00:30:38.000]  如果你呢樣又擔心
[00:30:38.000 --> 00:30:40.000]  嗰樣又擔心
[00:30:40.000 --> 00:30:42.000]  冇嘢嘅
[00:30:42.000 --> 00:30:46.000]  即係其實我哋唔係幾信得過神啫
[00:30:46.000 --> 00:30:48.000]  第三個
[00:30:48.000 --> 00:30:50.000]  我哋需要反思嘅問題就係
[00:30:50.000 --> 00:30:56.000]  究竟我哋係服侍緊邊一個主人
[00:30:56.000 --> 00:30:58.000]  如果你未退休
[00:30:58.000 --> 00:31:00.000]  當然啦我哋每一日
[00:31:00.000 --> 00:31:02.000]  返工都好長呀係咪呀
[00:31:02.000 --> 00:31:05.000]  其實都幾疲累㗎
[00:31:05.000 --> 00:31:13.000]  花上大量嘅時間同埋精力去應付老闆同埋公司嘅要求
[00:31:13.000 --> 00:31:21.000]  好啦如果我哋更加有年長嘅年邁嘅父母
[00:31:21.000 --> 00:31:24.000]  又有年幼嘅小朋友
[00:31:24.000 --> 00:31:29.000]  呢個生命階段就仲難添係咪呀
[00:31:29.000 --> 00:31:32.000]  我哋要去照顧我哋嘅家人
[00:31:32.000 --> 00:31:39.000]  我唔會講話我哋將我哋嘅屋企人當做神咁擺
[00:31:39.000 --> 00:31:42.000]  我哋通常都唔會嘅
[00:31:42.000 --> 00:31:49.000]  不過呢如果佢哋佔據咗我哋生命嘅首位嘅話呢
[00:31:49.000 --> 00:31:53.000]  其實佢就成為咗我哋嘅主人
[00:31:53.000 --> 00:31:58.000]  我哋就會受制於滿足佢哋嘅期望
[00:31:58.000 --> 00:32:03.000]  因為仔女要做乜做乜
[00:32:03.000 --> 00:32:08.000]  因為我哋要陪佢做乜做乜
[00:32:08.000 --> 00:32:12.000]  然之後呢就忘記咗上帝
[00:32:12.000 --> 00:32:16.000]  讓佢取代咗上帝嘅位置
[00:32:16.000 --> 00:32:24.000]  又是跌咗落去偶像崇拜呢一個嘅陷阱裏面
[00:32:24.000 --> 00:32:27.000]  所以簡單嚟講
[00:32:27.000 --> 00:32:32.000]  凡係喺我哋心裏面取代神嘅位置嘅人
[00:32:32.000 --> 00:32:39.000]  字物全部都可以成為我哋所製造嘅偶像
[00:32:39.000 --> 00:32:43.000]  結果就好似二十節咁講
[00:32:43.000 --> 00:32:45.000]  拜偶像嘅人呢
[00:32:45.000 --> 00:32:47.000]  佢係以灰為食
[00:32:47.000 --> 00:32:49.000]  心中昏迷
[00:32:49.000 --> 00:32:51.000]  使他偏邪
[00:32:51.000 --> 00:32:54.000]  他不能自救也不能說
[00:32:54.000 --> 00:32:58.000]  我右手中豈不是有虛方魔
[00:32:58.000 --> 00:33:02.000]  佢得到嘅只係有虛方藍色嗰個字
[00:33:02.000 --> 00:33:06.000]  即係話呢做嘅嘢呢全部都係陶冶
[00:33:06.000 --> 00:33:08.000]  冇用㗎
[00:33:08.000 --> 00:33:10.000]  去到最後一個段落
[00:33:10.000 --> 00:33:13.000]  二十一至到二十三節
[00:33:13.000 --> 00:33:18.000]  以前阿仙之呢就用咗一個好短短嘅救贖之歌呢
[00:33:18.000 --> 00:33:21.000]  嚟到作為結束
[00:33:21.000 --> 00:33:23.000]  喺二十一節
[00:33:23.000 --> 00:33:28.000]  神刻意重覆又是講咗兩次
[00:33:28.000 --> 00:33:30.000]  你是我的僕人
[00:33:30.000 --> 00:33:35.000]  佢係要強調以色列文呢一個好獨特嘅身份角色
[00:33:35.000 --> 00:33:39.000]  正因為神係同以色列文有關係
[00:33:39.000 --> 00:33:42.000]  所以佢提醒佢哋
[00:33:42.000 --> 00:33:45.000]  要紀念這些事
[00:33:45.000 --> 00:33:51.000]  請佢哋唔好忘記原本佢哋係一個
[00:33:51.000 --> 00:33:53.000]  耳仔又聽唔到
[00:33:53.000 --> 00:33:55.000]  耳聾眼睛又睇唔到
[00:33:55.000 --> 00:33:57.000]  眼辣嘅一個僕人
[00:33:57.000 --> 00:34:00.000]  但係佢哋仍然係得夢拯救
[00:34:00.000 --> 00:34:03.000]  上帝係要改變佢哋嘅生命
[00:34:03.000 --> 00:34:05.000]  歷史話畀我哋聽
[00:34:05.000 --> 00:34:10.000]  以色列文呢係無可避免
[00:34:10.000 --> 00:34:17.000]  係會面對亞述同埋巴比倫嘅侵略同埋秘魯
[00:34:17.000 --> 00:34:20.000]  呢件事係一定會發生
[00:34:20.000 --> 00:34:22.000]  無得走雞架
[00:34:22.000 --> 00:34:26.000]  但係呢個正正就係上帝
[00:34:26.000 --> 00:34:31.000]  去施行管教以色列文嘅一個方法
[00:34:31.000 --> 00:34:36.000]  今日到我哋讀以剎書
[00:34:36.000 --> 00:34:39.000]  神係要我哋好清楚認定
[00:34:39.000 --> 00:34:41.000]  沒有別神
[00:34:41.000 --> 00:34:44.000]  佢係嗰位獨一嘅主
[00:34:44.000 --> 00:34:48.000]  佢叫我哋要遠離偶像
[00:34:48.000 --> 00:34:50.000]  告別虛空
[00:34:50.000 --> 00:34:56.000]  就好似23節最後嗰句咁講
[00:34:56.000 --> 00:34:59.000]  要見證耶和華的榮耀
[00:34:59.000 --> 00:35:05.000]  呢個教導唔單止係針對以色列
[00:35:05.000 --> 00:35:12.000]  其實亦都係同我哋每一個信耶穌嘅人講
[00:35:12.000 --> 00:35:18.000]  因為我哋已經得著咗耶穌俾過我哋嘅救贖恩典
[00:35:18.000 --> 00:35:21.000]  22節我圖沒了你嘅過犯
[00:35:21.000 --> 00:35:23.000]  我圖沒了你嘅罪惡
[00:35:23.000 --> 00:35:31.000]  所以即使我哋要面對生命裏面好大嘅艱難都好啦
[00:35:31.000 --> 00:35:36.000]  其實恩著我哋同以色列文都係一樣
[00:35:36.000 --> 00:35:38.000]  都係耶和華嘅僕人
[00:35:38.000 --> 00:35:41.000]  我哋同神有關係
[00:35:41.000 --> 00:35:43.000]  係嘅
[00:35:43.000 --> 00:35:45.000]  就係因為我哋同佢有關係
[00:35:45.000 --> 00:35:50.000]  佢就向我哋呼籲叫我哋歸向佢
[00:35:50.000 --> 00:35:53.000]  希伯來書12章第6節
[00:35:53.000 --> 00:35:55.000]  你一定聽過
[00:35:55.000 --> 00:35:57.000]  唯獨佢愛嘅
[00:35:57.000 --> 00:36:02.000]  佢必定管教
[00:36:02.000 --> 00:36:05.000]  作為一個簡單嘅總結
[00:36:05.000 --> 00:36:11.000]  係今日我同大家分享嘅耶穌亞書44章裏面頭5節
[00:36:11.000 --> 00:36:15.000]  神話佢係會持守佢不變嘅應許
[00:36:15.000 --> 00:36:19.000]  所以唔單止係喺以色列文身上
[00:36:19.000 --> 00:36:23.000]  喺我哋嘅生命裏面都係咁樣
[00:36:23.000 --> 00:36:29.000]  佢好希望我哋即使面對生命裏面好大嘅艱難
[00:36:29.000 --> 00:36:32.000]  我哋仍然見到佢做緊嘢
[00:36:32.000 --> 00:36:36.000]  我哋見到佢做緊嘢
[00:36:36.000 --> 00:36:41.000]  求佢幫助我哋去克服呢啲嘅挫折
[00:36:41.000 --> 00:36:43.000]  呢啲嘅障礙
[00:36:43.000 --> 00:36:47.000]  以致我哋明白佢做緊乜嘢
[00:36:47.000 --> 00:36:49.000]  辨識佢嘅心意
[00:36:49.000 --> 00:36:53.000]  以致我哋一個又一個好願意嘅
[00:36:53.000 --> 00:36:55.000]  歸向佢
[00:36:55.000 --> 00:36:59.000]  結果係蒙祝福
[00:36:59.000 --> 00:37:03.000]  不過嗰個過程對唔住呀
[00:37:03.000 --> 00:37:05.000]  唔可以跳過㗎
[00:37:05.000 --> 00:37:07.000]  最好中間嗰節冇咗
[00:37:07.000 --> 00:37:09.000]  跳跳去後面咪好囉
[00:37:09.000 --> 00:37:13.000]  對唔住呀我哋嘅上帝唔係咁樣
[00:37:13.000 --> 00:37:16.000]  跟住去到第二個段落
[00:37:16.000 --> 00:37:18.000]  第六節到第八節
[00:37:18.000 --> 00:37:20.000]  先知挑戰我哋要思考
[00:37:20.000 --> 00:37:25.000]  究竟神喺我哋心裏面嗰個嘅地位
[00:37:25.000 --> 00:37:33.000]  究竟係咪好似佢喺宇宙裏面嘅地位一樣咁高
[00:37:33.000 --> 00:37:36.000]  佢叫我哋再次認定
[00:37:36.000 --> 00:37:41.000]  佢先至係嗰位至高創造天地嘅主
[00:37:41.000 --> 00:37:43.000]  佢要掌管一切
[00:37:43.000 --> 00:37:45.000]  佢係獨一嘅神
[00:37:45.000 --> 00:37:49.000]  跟住去到九節到第二十節
[00:37:49.000 --> 00:37:54.000]  佢就講到敬拜偶像嗰種嘅虛無虛假
[00:37:54.000 --> 00:37:57.000]  佢要我哋反思嘅就係
[00:37:57.000 --> 00:38:01.000]  究竟我哋係咪不停咁追求多啲多啲多啲
[00:38:01.000 --> 00:38:08.000]  又或者我哋嘅信任同埋安全感嘅基礎究竟係邊度
[00:38:08.000 --> 00:38:12.000]  究竟我哋係服侍緊邊個主人呀
[00:38:12.000 --> 00:38:15.000]  去到最拉尾嗰個段落
[00:38:15.000 --> 00:38:20.000]  以下就以一個救贖之歌提醒我哋
[00:38:20.000 --> 00:38:23.000]  我哋同神係有關係嘅
[00:38:23.000 --> 00:38:27.000]  呼籲我哋歸向佢作為結束
[00:38:27.000 --> 00:38:32.000]  有一個新約聖經嘅學者Antirite
[00:38:32.000 --> 00:38:34.000]  佢又咁樣講
[00:38:34.000 --> 00:38:38.000]  Isaiah gives us the God whom we didn't want
[00:38:38.000 --> 00:38:41.000]  but who amazingly wanted us
[00:38:41.000 --> 00:38:47.000]  以賽書向我哋揭示咗一個我哋唔係幾想要嘅神
[00:38:47.000 --> 00:38:50.000]  我哋唔想佢咁樣個波
[00:38:50.000 --> 00:38:55.000]  不過佢係好奇妙咁去想要我哋
[00:38:55.000 --> 00:38:57.000]  想得著我哋
[00:38:57.000 --> 00:39:04.000]  雖然人好努力咁樣塑造自己嘅偶像
[00:39:04.000 --> 00:39:10.000]  但係呢啲嘅偶像只不過係虛空
[00:39:10.000 --> 00:39:13.000]  同神嘅榮耀冇得比㗎
[00:39:13.000 --> 00:39:21.000]  所以請我哋記住佢嘅手係木頭上面
[00:39:21.000 --> 00:39:23.000]  嚟到展開
[00:39:23.000 --> 00:39:25.000]  釘上
[00:39:25.000 --> 00:39:27.000]  就係要向人
[00:39:27.000 --> 00:39:29.000]  向你同埋我
[00:39:29.000 --> 00:39:33.000]  去展示佢嘅美麗同埋榮耀
[00:39:33.000 --> 00:39:37.000]  Antirite跟住就咁樣講
[00:39:37.000 --> 00:39:42.000]  畀個原本嘅講法翻譯出嚟係咩呢
[00:39:42.000 --> 00:39:46.000]  佢話呢個其實係一個好唔同嘅神嚟㗎
[00:39:46.000 --> 00:39:49.000]  呢個係一個好危險嘅神
[00:39:49.000 --> 00:39:52.000]  一個顛覆性嘅神
[00:39:52.000 --> 00:39:54.000]  一個好似呢
[00:39:54.000 --> 00:39:57.000]  盲咗嘅黑衣咁嘅神
[00:39:57.000 --> 00:39:59.000]  佢手上面呢
[00:39:59.000 --> 00:40:02.000]  係傷痕累累嘅
[00:40:02.000 --> 00:40:04.000]  嚟到我哋面前嘅神
[00:40:04.000 --> 00:40:07.000]  佢係一個透過火
[00:40:07.000 --> 00:40:08.000]  透過風
[00:40:08.000 --> 00:40:10.000]  透過餅同埋酒
[00:40:10.000 --> 00:40:13.000]  用佢嘅血肉之軀
[00:40:13.000 --> 00:40:17.000]  嚟到我哋面前嘅神
[00:40:17.000 --> 00:40:19.000]  佢同我哋講
[00:40:19.000 --> 00:40:22.000]  唔係你揀選咗我
[00:40:22.000 --> 00:40:26.000]  而係我揀選咗你哋
[00:40:26.000 --> 00:40:30.000]  楊康十五章十六節上半節
[00:40:30.000 --> 00:40:32.000]  係咁樣講
[00:40:32.000 --> 00:40:36.000]  然而我哋真係能夠睇得見
[00:40:36.000 --> 00:40:38.000]  我哋所相信
[00:40:38.000 --> 00:40:41.000]  或者我哋信咗好耐㗎啦
[00:40:41.000 --> 00:40:45.000]  呢位耶穌究竟係一位點樣嘅主
