
[00:00:00.000 --> 00:00:06.000]  今天要分享的經文是在《馬拉基書》第三章十三至四章六節
[00:20:07.760 --> 00:20:09.000]  緊實了
[00:20:09.000 --> 00:20:11.640]  四點是什麼時間呢
[00:20:11.640 --> 00:20:13.360]  最黑
[00:20:13.360 --> 00:20:15.200]  最睏
[00:20:15.200 --> 00:20:17.000]  最累
[00:20:17.000 --> 00:20:18.840]  開始抽筋
[00:20:18.840 --> 00:20:22.480]  甚至不清醒的時間
[00:20:22.480 --> 00:20:26.320]  在這段時間人的鬥志是最低的
[00:20:26.320 --> 00:20:27.840]  真的,很多人
[00:20:27.840 --> 00:20:30.720]  我知道有人行偽行者不是沒有力氣
[00:20:30.720 --> 00:20:32.000]  是受不了睏
[00:20:32.000 --> 00:20:35.400]  他就要退賽
[00:20:35.400 --> 00:20:38.280]  但是在四點鐘過後
[00:20:38.280 --> 00:20:41.760]  大概一個多小時五點半左右
[00:20:41.760 --> 00:20:43.960]  太陽出來了
[00:20:43.960 --> 00:20:45.800]  一幅很美麗的圖畫
[00:20:45.800 --> 00:20:50.120]  我們在那時候已經去到金山郊野公園
[00:20:50.120 --> 00:20:51.280]  就是馬鞍山那裡
[00:20:51.280 --> 00:20:53.000]  看到很多馬鞍,有個水塘
[00:20:53.000 --> 00:20:55.800]  我們走完了那天的路程
[00:20:55.800 --> 00:21:01.560]  這個就是「公義太陽出現其光線有醫治能力」的意思
[00:21:01.560 --> 00:21:03.840]  當你看到太陽,你不累的
[00:21:03.840 --> 00:21:04.960]  行偽行者就知道了
[00:21:04.960 --> 00:21:06.360]  你晚上多睏也好
[00:21:06.360 --> 00:21:08.280]  但是到你走到第二天
[00:21:08.280 --> 00:21:09.440]  開始出太陽
[00:21:09.440 --> 00:21:11.200]  你就開始沒那麼累了
[00:21:11.200 --> 00:21:12.520]  沒那麼睏了
[00:21:12.520 --> 00:21:15.840]  沒了那種很混亂的感覺
[00:21:15.840 --> 00:21:19.160]  你開始又回到胃口想吃一點東西
[00:21:19.160 --> 00:21:23.120]  這個是上帝對那群敬畏祂的人
[00:21:23.120 --> 00:21:24.280]  第一個應許
[00:21:24.280 --> 00:21:29.280]  第二個應許是在說跳躍魚圈裡面的牛毒是什麼意思
[00:21:29.280 --> 00:21:33.080]  什麼時候你會看到那些牛跳呢
[00:21:33.080 --> 00:21:36.600]  什麼時候會看到那些牛跳是代表什麼呢
[00:21:36.600 --> 00:21:38.080]  很興奮
[00:21:38.080 --> 00:21:41.000]  代表他們很開心
[00:21:41.000 --> 00:21:43.320]  以下有一段短片要給你們看
[00:21:43.320 --> 00:21:44.960]  大概四十秒而已
[00:21:44.960 --> 00:21:48.400]  這段短片是上帝為你們預備的
[00:21:48.400 --> 00:21:49.760]  為什麼這麼說呢
[00:21:49.760 --> 00:21:52.840]  因為就在我寫這段經文的時候
[00:21:52.840 --> 00:21:56.120]  我就百無聊賴
[00:21:56.120 --> 00:21:58.320]  我就要處理一下
[00:21:58.320 --> 00:22:00.560]  我們Young Atta有個Share Drive
[00:22:00.560 --> 00:22:03.160]  在其中一個Share Drive的文件夾裡面
[00:22:03.160 --> 00:22:04.800]  叫做Backup
[00:22:04.800 --> 00:22:06.760]  在Backup裡面有一段短片
[00:22:06.760 --> 00:22:08.520]  那段短片我不用點進去看
[00:22:08.520 --> 00:22:10.640]  因為它的名字已經寫了
[00:22:10.640 --> 00:22:13.960]  Adorable Cows Jump For Joy
[00:22:13.960 --> 00:22:17.760]  After Seeing Grass For The First Time In Six Months
[00:22:17.760 --> 00:22:21.400]  我到現在都不知道是誰放進去的
[00:22:21.400 --> 00:22:23.440]  但不是我放進去的
[00:22:23.440 --> 00:22:24.960]  不如我們看看這段短片
[00:22:24.960 --> 00:22:27.720]  看看牛當牠們看到草
[00:22:27.720 --> 00:22:30.080]  六個月沒有看到草
[00:22:30.080 --> 00:22:31.440]  看到草的時候
[00:22:31.440 --> 00:22:33.680]  牠們的狀態是怎麼樣
[00:22:33.680 --> 00:22:46.640]  你有沒有看到牛的頭真的會跳
[00:22:46.640 --> 00:22:48.880]  我們行例行者走過這麼多次
[00:22:48.880 --> 00:22:50.840]  看到很多牛都是坐著的
[00:22:50.840 --> 00:22:52.960]  每次見到都是坐著
[00:22:52.960 --> 00:22:53.680]  做什麼呢
[00:22:53.680 --> 00:22:56.000]  坐著就用尾巴拍一下蒼蠅
[00:22:56.000 --> 00:22:57.680]  大部份都是這樣
[00:22:57.680 --> 00:23:02.600]  很多牛
[00:23:02.600 --> 00:23:03.920]  每一隻一出來
[00:23:03.920 --> 00:23:10.480]  看到這個草場都極之開心
[00:23:10.480 --> 00:23:12.480]  為什麼呢
[00:23:12.480 --> 00:23:14.040]  等了很久
[00:23:14.040 --> 00:23:15.440]  很興奮
[00:23:15.440 --> 00:23:17.120]  但你看牠的樣子應該不餓
[00:23:17.120 --> 00:23:18.640]  每隻牛都很胖
[00:23:18.640 --> 00:23:22.320]  我不知道這段短片的背景是怎樣
[00:23:22.320 --> 00:23:23.480]  是否在說那時候
[00:23:23.480 --> 00:23:26.280]  因為冬天牛要住在棚內
[00:23:26.280 --> 00:23:31.400]  只可以吃乾了的草
[00:23:31.400 --> 00:23:34.680]  但現在可能開始沒那麼冷
[00:23:34.680 --> 00:23:36.880]  可以出來吃新鮮的草
[00:23:36.880 --> 00:23:38.560]  但你看到聖經說
[00:23:38.560 --> 00:23:41.160]  當一群人
[00:23:41.160 --> 00:23:44.480]  上帝再一次honor牠的時候
[00:23:44.480 --> 00:23:47.320]  牠那種興奮
[00:23:47.320 --> 00:23:48.280]  是這樣的
[00:23:48.280 --> 00:23:50.840]  好像牛出來見到草
[00:23:50.840 --> 00:23:52.880]  很開心很興奮
[00:23:52.880 --> 00:23:55.920]  就不停地跳
[00:23:55.920 --> 00:23:56.720]  有人跟我說
[00:23:56.720 --> 00:23:59.240]  在這段時間最期望的
[00:23:59.240 --> 00:24:00.640]  他是一個示威者
[00:24:00.640 --> 00:24:01.760]  所以他告訴我
[00:24:01.760 --> 00:24:06.760]  是一個示威者的角度去看這件事
[00:24:06.760 --> 00:24:10.160]  容讓我用這個成為一個例子
[00:24:10.160 --> 00:24:11.880]  有一個示威者跟我說
[00:24:11.880 --> 00:24:15.200]  他說他很想有一天
[00:24:15.200 --> 00:24:20.280]  可以在煲底脫下口罩
[00:24:20.280 --> 00:24:22.320]  他說那天他很期待
[00:24:22.320 --> 00:24:25.880]  這是他人生最興奮的一天
[00:24:25.880 --> 00:24:28.640]  我猜說的那個感覺
[00:24:28.640 --> 00:24:32.880]  就好像聖經說的那樣
[00:24:32.880 --> 00:24:35.400]  我們都很想有這一天
[00:24:35.400 --> 00:24:39.960]  再一次在神的草場上跳躍
[00:24:39.960 --> 00:24:43.480]  很興奮很開心地走來走去
[00:24:43.480 --> 00:24:45.360]  經文還有說什麼
[00:24:45.360 --> 00:24:48.000]  剛才說他說什麼時候
[00:24:48.000 --> 00:24:50.800]  什麼時候會發生
[00:24:50.800 --> 00:24:51.400]  經文說
[00:24:51.400 --> 00:24:54.360]  看哪一天臨近
[00:24:54.360 --> 00:24:56.360]  在我所定的日子
[00:24:56.360 --> 00:24:58.280]  這一天很快會發生
[00:24:58.280 --> 00:24:59.600]  我剛才都解釋過
[00:24:59.600 --> 00:25:01.640]  在我所定的日子
[00:25:01.640 --> 00:25:03.800]  另一個比較合適的翻譯就是
[00:25:03.800 --> 00:25:06.680]  在我行動的日子
[00:25:06.680 --> 00:25:07.560]  我做事的那天
[00:25:07.560 --> 00:25:09.080]  那個我是誰
[00:25:09.080 --> 00:25:10.080]  那個我不是你
[00:25:10.080 --> 00:25:12.120]  不是我是耶和華上帝
[00:25:12.120 --> 00:25:14.120]  是萬鈞耶和華的上帝說
[00:25:14.120 --> 00:25:16.120]  我做事的那一天
[00:25:16.120 --> 00:25:19.040]  會有末日的逆轉
[00:25:19.040 --> 00:25:20.040]  聖經不停
[00:25:20.040 --> 00:25:23.000]  無論新約舊約都有這個概念
[00:25:23.000 --> 00:25:25.560]  就是說我們今世好像很苦
[00:25:25.560 --> 00:25:27.080]  很困難很艱難
[00:25:27.080 --> 00:25:28.680]  面對很多苦難
[00:25:28.680 --> 00:25:30.840]  但是到了那一天
[00:25:30.840 --> 00:25:32.640]  上帝做事的那一天
[00:25:32.640 --> 00:25:35.160]  所有事情會變得不再一樣
[00:25:35.160 --> 00:25:37.200]  我們這一群受苦的人
[00:25:37.200 --> 00:25:39.440]  神會將我們升高
[00:25:39.440 --> 00:25:41.720]  和祂作王一同管理大地
[00:25:41.720 --> 00:25:43.280]  這個是上帝在聖經裡面
[00:25:43.280 --> 00:25:46.320]  對每一個信徒的應許
[00:25:46.320 --> 00:25:47.920]  你說很遠
[00:25:47.920 --> 00:25:50.000]  是不是真的
[00:25:50.000 --> 00:25:51.520]  我想我們最大的困難
[00:25:51.520 --> 00:25:53.640]  就是我們今天好像看不到
[00:25:53.640 --> 00:25:54.520]  我經常形容
[00:25:54.520 --> 00:25:56.800]  就是我們好像進入了一條隧道
[00:25:56.800 --> 00:25:59.120]  我們看不到出路一樣
[00:25:59.120 --> 00:26:01.320]  我們好像走到盡頭都走不完
[00:26:01.320 --> 00:26:04.800]  香港什麼時候才可以變回以前那樣
[00:26:04.800 --> 00:26:07.080]  或者有一個公義的政府
[00:26:07.080 --> 00:26:09.600]  有一個更好的政府去管理我們
[00:26:09.600 --> 00:26:11.680]  我們每個人都在問這個問題
[00:26:11.680 --> 00:26:13.520]  上帝怎麼回答呢
[00:26:13.520 --> 00:26:15.720]  上帝基本上剛才那段經文
[00:26:15.720 --> 00:26:17.080]  頭和尾
[00:26:17.080 --> 00:26:20.280]  祂是用了祂自己的名字
[00:26:20.280 --> 00:26:22.760]  去作為一個注碼
[00:26:22.760 --> 00:26:27.000]  祂說「萬君之耶和華說」
[00:26:27.000 --> 00:26:29.440]  講完那段說話的時候
[00:26:29.440 --> 00:26:31.120]  祂包底說什麼
[00:26:31.120 --> 00:26:34.680]  祂說這些是萬君的耶和華說的
[00:26:34.680 --> 00:26:38.240]  頭和尾是同一句的說話
[00:26:38.240 --> 00:26:41.280]  但是萬君之耶和華是什麼意思
[00:26:41.280 --> 00:26:42.480]  對他們有什麼意義
[00:26:42.480 --> 00:26:44.400]  或者對我們有什麼意義
[00:26:44.400 --> 00:26:46.840]  萬君之耶和華第一個最簡單的解釋
[00:26:46.840 --> 00:26:50.080]  就是祂是一個為人爭戰的上帝
[00:26:50.080 --> 00:26:50.560]  是不是
[00:26:50.560 --> 00:26:51.640]  祂有軍隊
[00:26:51.640 --> 00:26:53.400]  祂為人爭戰
[00:26:53.400 --> 00:26:57.360]  祂是一個願意為祂的子民爭戰的上帝
[00:26:57.360 --> 00:26:59.560]  但是我想你想深一點
[00:26:59.560 --> 00:27:02.440]  去到馬拉基時代
[00:27:02.440 --> 00:27:05.080]  其實在說以色列已經亡國
[00:27:05.080 --> 00:27:07.080]  猶大已經亡國
[00:27:07.080 --> 00:27:12.120]  說他們那時候是在波斯帝國的統治之下
[00:27:12.120 --> 00:27:15.120]  在波斯這麼大的帝國
[00:27:15.120 --> 00:27:18.720]  猶大省好像一個郵票那麼大
[00:27:18.720 --> 00:27:21.320]  祂沒有自己的軍隊
[00:27:21.320 --> 00:27:23.800]  沒有自己的軍事力量
[00:27:23.800 --> 00:27:25.640]  上帝說不要緊
[00:27:25.640 --> 00:27:28.800]  你靠自己沒有,我有
[00:27:28.800 --> 00:27:30.480]  曾經有一段歷史這麼說
[00:27:30.480 --> 00:27:32.720]  其實以色列就算有軍隊的時候
[00:27:32.720 --> 00:27:33.760]  都很差的
[00:27:33.760 --> 00:27:38.080]  就是在他們將近亡國以色列的時候
[00:27:38.080 --> 00:27:40.280]  亞述王跟他打賭
[00:27:40.280 --> 00:27:45.720]  亞述王西那基勒就跟猶大的希西加王說
[00:27:45.720 --> 00:27:47.240]  他說我給你二千匹馬
[00:27:47.240 --> 00:27:48.160]  我給你
[00:27:48.160 --> 00:27:49.520]  你找人騎
[00:27:49.520 --> 00:27:51.720]  你連騎馬的二千個人都沒有
[00:27:51.720 --> 00:27:53.600]  你怎麼跟我鬥
[00:27:53.600 --> 00:27:56.360]  原來在說以色列的軍隊一直都不厲害
[00:27:56.360 --> 00:27:57.800]  一直都不厲害
[00:27:57.800 --> 00:28:00.480]  但是上帝說不要緊
[00:28:00.480 --> 00:28:05.000]  我萬軍的耶和華,天軍的耶和華
[00:28:05.000 --> 00:28:10.960]  願意為這一班敬畏祂的人征戰
[00:28:10.960 --> 00:28:13.000]  這個assurance是什麼
[00:28:13.000 --> 00:28:15.520]  上帝去到那一天
[00:28:15.520 --> 00:28:17.200]  祂行動那一天
[00:28:17.200 --> 00:28:21.040]  會有末日的逆轉
[00:28:21.040 --> 00:28:23.520]  這個是上帝用祂自己的名字
[00:28:23.520 --> 00:28:26.800]  押上祂自己的名字跟我們說的話
[00:28:26.800 --> 00:28:28.640]  最後還有三節經文
[00:28:28.640 --> 00:28:34.120]  在整個馬拉基書是兩個總結
[00:28:34.120 --> 00:28:38.440]  我想跟你讀第一段經文第四章四節
[00:28:38.440 --> 00:28:39.480]  經文這樣說
[00:28:39.480 --> 00:28:43.720]  他說你們當紀念我僕人摩西的律法
[00:28:43.720 --> 00:28:46.480]  就是我在賀列山裡面為以色列眾人
[00:28:46.480 --> 00:28:50.840]  吩咐他的律例典章
[00:28:50.840 --> 00:28:53.080]  我想這些說話大家都不陌生
[00:28:53.080 --> 00:28:54.280]  你回教會回得久
[00:28:54.280 --> 00:28:55.240]  你看舊約看得久
[00:28:55.240 --> 00:28:57.200]  重重複複都是這些
[00:28:57.200 --> 00:28:59.120]  但他對我們有什麼提醒
[00:28:59.120 --> 00:29:00.720]  第一個提醒就是
[00:29:00.720 --> 00:29:04.480]  縱然我們在這樣的環境
[00:29:04.480 --> 00:29:08.880]  我們仍然要按上帝的心意而行
[00:29:08.880 --> 00:29:15.400]  別人的惡不能成為我們今天都行惡的原因
[00:29:15.400 --> 00:29:17.400]  甚至是藉口
[00:29:17.400 --> 00:29:21.560]  別人的惡不會令我們行惡的時候變成善的
[00:29:21.560 --> 00:29:23.560]  你明白我的意思嗎
[00:29:23.560 --> 00:29:25.120]  我們不可以因為他做錯
[00:29:25.120 --> 00:29:27.120]  所以我們都錯
[00:29:27.120 --> 00:29:28.200]  他起腳踢我
[00:29:28.200 --> 00:29:30.600]  我批讚都不是很過份
[00:29:30.600 --> 00:29:33.520]  在上帝的國裡面他不是這樣看
[00:29:33.520 --> 00:29:35.120]  去到一個這麼困難的地步
[00:29:35.120 --> 00:29:40.440]  他仍然說我們要紀念摩西的律法
[00:29:40.440 --> 00:29:42.200]  第二件事我想問的就是
[00:29:42.200 --> 00:29:46.640]  你覺得這個世界怎麼教我們
[00:29:46.640 --> 00:29:49.840]  這個世界怎麼教我們
[00:29:49.840 --> 00:29:51.080]  人對你好
[00:29:51.080 --> 00:29:52.040]  你就對人好
[00:29:52.040 --> 00:29:53.000]  人對你不好
[00:29:53.000 --> 00:29:54.960]  你就對他不好
[00:29:54.960 --> 00:29:57.680]  我有一套很喜歡看的劇集
[00:29:57.680 --> 00:29:59.680]  Netflix的劇集叫《Suit》
[00:29:59.680 --> 00:30:02.280]  我不知道有沒有弟兄姊妹看過
[00:30:02.280 --> 00:30:03.480]  如果你有Netflix
[00:30:03.480 --> 00:30:05.760]  我鼓勵你找這套劇來看
[00:30:05.760 --> 00:30:07.560]  講一班律師
[00:30:07.560 --> 00:30:09.000]  怎樣針鋒相對
[00:30:09.000 --> 00:30:10.520]  他們不講情
[00:30:10.520 --> 00:30:12.360]  永遠是講Power
[00:30:12.360 --> 00:30:13.360]  你有沒有力
[00:30:13.360 --> 00:30:14.760]  你手腕夠不夠硬
[00:30:14.760 --> 00:30:16.880]  你夠硬你就不用怕
[00:30:16.880 --> 00:30:19.880]  在中間有一個主角叫Harvey Spector
[00:30:19.880 --> 00:30:21.400]  他裡面有很多金句
[00:30:21.400 --> 00:30:23.200]  我相信對於做事的人
[00:30:23.200 --> 00:30:25.240]  這些金句是很有意思的
[00:30:25.240 --> 00:30:26.120]  我經常都想
[00:30:26.120 --> 00:30:27.360]  都挺有意思的
[00:30:27.360 --> 00:30:28.840]  不過不是很Biblical
[00:30:28.840 --> 00:30:30.800]  其中有一句他是這麼說的
[00:30:30.800 --> 00:30:33.320]  他說當有人拿著一支槍
[00:30:33.320 --> 00:30:35.040]  指著你的頭的時候
[00:30:35.040 --> 00:30:37.040]  你要怎樣
[00:30:37.040 --> 00:30:37.720]  他這麼說
[00:30:37.720 --> 00:30:38.760]  他說You take the gun
[00:30:38.760 --> 00:30:39.920]  你拿了他的槍
[00:30:39.920 --> 00:30:42.240]  或者你拿一支大一點的對著他
[00:30:42.240 --> 00:30:43.200]  或者你說他
[00:30:43.200 --> 00:30:43.880]  你吹水
[00:30:43.880 --> 00:30:45.120]  你裝模作樣而已
[00:30:45.120 --> 00:30:49.280]  或者你可以有146樣不同的事情可以做
[00:30:49.280 --> 00:30:51.240]  原來這個世界教我們
[00:30:51.240 --> 00:30:53.880]  就是原來別人對我們不好嗎
[00:30:53.880 --> 00:30:57.680]  我們給他更大的威脅
[00:30:57.680 --> 00:31:00.480]  在一個權力角力的遊戲裡面
[00:31:00.480 --> 00:31:02.160]  我們手腕夠硬
[00:31:02.160 --> 00:31:03.320]  就沒有問題了
[00:31:03.320 --> 00:31:04.600]  別人就會屈服了
[00:31:04.600 --> 00:31:05.760]  我現在看到我們
[00:31:05.760 --> 00:31:07.240]  無論在教會裡面
[00:31:07.240 --> 00:31:08.360]  在外面做事
[00:31:08.360 --> 00:31:10.560]  其實我們都是用這個邏輯的
[00:31:10.560 --> 00:31:14.040]  但是聖經怎樣教我們
[00:31:14.040 --> 00:31:15.160]  聖經教我們
[00:31:15.160 --> 00:31:17.800]  剛才第四章三節說
[00:31:17.800 --> 00:31:21.280]  他說你們必踐踏惡人
[00:31:21.280 --> 00:31:23.440]  在我行動的日子
[00:31:23.440 --> 00:31:26.440]  也就是說做事的日子
[00:31:26.440 --> 00:31:32.400]  是我也就是說使他們成為你腳掌下的灰塵
[00:31:32.400 --> 00:31:36.280]  原來說的不是兩幫人鬥手腕硬
[00:31:36.280 --> 00:31:37.960]  硬那個就贏
[00:31:37.960 --> 00:31:39.640]  原來因為我們有上帝
[00:31:39.640 --> 00:31:41.640]  上帝說我們依靠祂
[00:31:41.640 --> 00:31:43.640]  我們站在祂那邊的時候
[00:31:43.640 --> 00:31:46.000]  祂會為我們爭戰
[00:31:46.000 --> 00:31:47.640]  新約說得很清楚
[00:31:47.640 --> 00:31:50.520]  主算新冤在我
[00:31:50.520 --> 00:31:52.400]  我必報應
[00:31:52.400 --> 00:31:55.600]  今早看到我以前神學院的一個老師
[00:31:55.600 --> 00:31:57.920]  他在Facebook上寫了一句話
[00:31:57.920 --> 00:31:59.680]  我覺得很有意思
[00:31:59.680 --> 00:32:01.600]  我很想和你們分享
[00:32:01.600 --> 00:32:05.440]  他說「不知黑夜何時盡」
[00:32:05.440 --> 00:32:07.280]  不知道何時完
[00:32:07.280 --> 00:32:12.040]  「惟願無論誰人的人性
[00:32:12.040 --> 00:32:16.720]  都能免於被黑暗吞噬」
[00:32:16.720 --> 00:32:18.680]  留下一份善
[00:32:18.680 --> 00:32:20.880]  原來我們的人性
[00:32:20.880 --> 00:32:25.280]  其實也在被黑暗吞噬
[00:32:25.280 --> 00:32:27.440]  你不要只是說你對家那個不對
[00:32:27.440 --> 00:32:29.440]  其實有時候我們也有
[00:32:29.440 --> 00:32:34.800]  我們的善也被黑暗吞噬
[00:32:34.800 --> 00:32:39.480]  所以上帝說我們要守祂的律例典章
[00:32:39.480 --> 00:32:41.800]  這段經文另一個特別的地方
[00:32:41.800 --> 00:32:43.960]  祂說你守摩西的律法不就夠了
[00:32:43.960 --> 00:32:48.560]  為何要特別提賀烈山呢
[00:32:48.560 --> 00:32:51.520]  你要記住就是在賀烈山那裏
[00:32:51.520 --> 00:32:54.160]  我和以色列眾人吩咐祂的律例典章
[00:32:54.160 --> 00:32:55.440]  你要記住
[00:32:55.440 --> 00:32:57.080]  為甚麼
[00:32:57.080 --> 00:32:59.040]  為甚麼要提賀烈山
[00:32:59.040 --> 00:33:01.000]  賀烈山發生了甚麼
[00:33:01.000 --> 00:33:03.280]  我們要看一看這段經文
[00:33:03.280 --> 00:33:05.880]  就是《生命記》第五章
[00:33:05.880 --> 00:33:08.640]  就是說他們在賀烈山裏面發生的事
[00:33:08.640 --> 00:33:14.040]  大概離開馬拉基大概一千年前
[00:33:14.040 --> 00:33:16.840]  他說摩西召集以色列眾人對他們說
[00:33:16.840 --> 00:33:19.000]  以色列你們要聽
[00:33:19.000 --> 00:33:21.880]  我今天在你們耳中所吩咐的律例典章
[00:33:21.880 --> 00:33:24.320]  要學習謹守遵行
[00:33:24.320 --> 00:33:26.000]  他說我耶和華
[00:33:26.000 --> 00:33:30.280]  我們的上帝在賀烈山裏面
[00:33:30.280 --> 00:33:32.640]  和我們納約
[00:33:32.640 --> 00:33:34.880]  make us a promise
[00:33:34.880 --> 00:33:36.160]  a confident
[00:33:36.160 --> 00:33:38.720]  他說甚麼我就是耶和華
[00:33:38.720 --> 00:33:40.160]  你們的上帝
[00:33:40.160 --> 00:33:41.160]  我做過甚麼
[00:33:41.160 --> 00:33:45.800]  我曾經就是將你從埃及維羅茲加領出來的
[00:33:45.800 --> 00:33:49.880]  接著第五章中間的就是說他頒佈十誡
[00:33:49.880 --> 00:33:52.320]  去到最後大概二十幾節裏面
[00:33:52.320 --> 00:33:53.720]  他有一段這樣的說話
[00:33:53.720 --> 00:33:55.760]  他說你們要照耶和華
[00:33:55.760 --> 00:33:58.960]  你們上帝吩咐的謹守遵行
[00:33:58.960 --> 00:34:01.080]  不可以偏離左右
[00:34:01.080 --> 00:34:02.560]  你們要走在耶和華
[00:34:02.560 --> 00:34:05.600]  你們上帝所吩咐的一切道路
[00:34:05.600 --> 00:34:08.880]  使你們可以全活得福
[00:34:08.880 --> 00:34:10.160]  最後一句
[00:34:10.160 --> 00:34:17.440]  使你們的日子在要所承受的地上得以長久
[00:34:17.440 --> 00:34:25.680]  我想問這段經文的promise是甚麼
[00:34:25.680 --> 00:34:28.480]  上帝說我在這裏和你納約
[00:34:28.480 --> 00:34:30.080]  吩咐是這樣的
[00:34:30.080 --> 00:34:32.480]  你守我的律例誡命的時候
[00:34:32.480 --> 00:34:34.200]  結果的福氣是甚麼
[00:34:34.200 --> 00:34:38.200]  最後一句,你可以在這個地上得以長久
[00:34:38.200 --> 00:34:42.840]  這個地在說甚麼
[00:34:42.840 --> 00:34:45.720]  迦南地
[00:34:45.720 --> 00:34:49.880]  說你可以在迦南地上得以長久
[00:34:49.880 --> 00:34:51.920]  我們看一小小歷史
[00:34:51.920 --> 00:34:53.080]  歷史是這樣的
[00:34:53.080 --> 00:34:56.200]  以色列成為一個國家的時候
[00:34:56.200 --> 00:34:57.640]  大概主前一千年
[00:34:57.640 --> 00:34:58.840]  就有聯合王國
[00:34:58.840 --> 00:35:01.920]  你有印象的就是大衛、所羅門
[00:35:01.920 --> 00:35:04.040]  接著以色列就已經散了
[00:35:04.040 --> 00:35:05.840]  好像韓國那樣
[00:35:05.840 --> 00:35:07.160]  南北、南北越
[00:35:07.160 --> 00:35:09.360]  全部都是分南北和東西的
[00:35:09.360 --> 00:35:10.800]  內戰
[00:35:10.800 --> 00:35:13.720]  以色列和猶大在幾百年之後
[00:35:13.720 --> 00:35:17.720]  都被不同的外邦擄掠了
[00:35:17.720 --> 00:35:20.720]  去到主前的586年
[00:35:20.720 --> 00:35:24.600]  是巴比倫滅了亞遜和猶大
[00:35:24.600 --> 00:35:28.160]  以色列在那一刻正式亡國
[00:35:28.160 --> 00:35:29.240]  他們經歷了
[00:35:29.240 --> 00:35:32.400]  而你不是說多少年的秘魯時間
[00:35:32.400 --> 00:35:34.400]  七十年
[00:35:34.400 --> 00:35:35.520]  在七十年之後
[00:35:35.520 --> 00:35:38.480]  當波斯皇帝上場
[00:35:38.480 --> 00:35:40.280]  以色列人回歸
[00:35:40.280 --> 00:35:43.120]  但是已經不是國家
[00:35:43.120 --> 00:35:48.440]  馬拉基就是主前450年的先知
[00:35:48.440 --> 00:35:50.280]  當他已經回歸
[00:35:50.280 --> 00:35:52.720]  重建聖殿
[00:35:52.720 --> 00:35:57.200]  其實那班人原本是很有大計的
[00:35:57.200 --> 00:35:58.560]  上帝應許
[00:35:58.560 --> 00:36:00.240]  七十年我們回歸
[00:36:00.240 --> 00:36:02.760]  回歸的時候我們可以重建聖殿
[00:36:02.760 --> 00:36:04.600]  我們可以重建城牆
[00:36:04.600 --> 00:36:07.160]  我們可以重建我們的民族
[00:36:07.160 --> 00:36:08.840]  我們可以重建我們的國家
[00:36:08.840 --> 00:36:09.960]  沒有
[00:36:09.960 --> 00:36:11.800]  去到最後的國家
[00:36:11.800 --> 00:36:15.200]  一直都是沒有重建
[00:36:15.200 --> 00:36:16.360]  我想問
[00:36:16.360 --> 00:36:20.520]  上帝在這裡再跟他們說這段話
[00:36:20.520 --> 00:36:21.680]  什麼意思
[00:36:21.680 --> 00:36:25.760]  什麼意思
[00:36:29.040 --> 00:36:31.160]  上帝跟他們有一個應許
[00:36:31.160 --> 00:36:32.320]  你守我的誡命
[00:36:32.320 --> 00:36:33.000]  我要在
[00:36:33.000 --> 00:36:34.120]  上帝就答應他
[00:36:34.120 --> 00:36:35.360]  我要令到你
[00:36:35.360 --> 00:36:38.040]  這班人在這裡永遠
[00:36:38.040 --> 00:36:40.680]  在這個地上繼續好好地生活
[00:36:40.680 --> 00:36:43.400]  結果以色列人背若
[00:36:43.400 --> 00:36:45.680]  或者他做了很多錯事
[00:36:45.680 --> 00:36:47.880]  他沒有遵守上帝的誡命
[00:36:47.880 --> 00:36:49.160]  上帝在這裡跟他說
[00:36:49.160 --> 00:36:53.240]  一千年前的若的原因是
[00:36:53.240 --> 00:36:54.400]  上帝說
[00:36:54.400 --> 00:36:59.120]  我要跟你重新納若
[00:36:59.120 --> 00:37:03.400]  對於那班猶太人是一個很大的感受
[00:37:03.400 --> 00:37:07.640]  正所謂桃花依舊人面全非
[00:37:07.640 --> 00:37:09.000]  同一塊地
[00:37:09.000 --> 00:37:11.360]  但以前是我們的
[00:37:11.360 --> 00:37:14.920]  今天是別人讓我們在這裡住
[00:37:14.920 --> 00:37:17.560]  以前的聖殿很宏偉的
[00:37:17.560 --> 00:37:19.760]  大家在那裡敬拜很興奮的
[00:37:19.760 --> 00:37:21.960]  唱歌很大聲的
[00:37:21.960 --> 00:37:27.400]  結果當所羅巴伯回來重建聖殿
[00:37:27.400 --> 00:37:29.640]  如果我們找回一些歷史的考古
[00:37:29.640 --> 00:37:32.520]  其實是很差的
[00:37:32.520 --> 00:37:35.000]  以前我們很金碧輝煌
[00:37:35.000 --> 00:37:36.320]  現在呢
[00:37:36.320 --> 00:37:40.280]  只有幾條木杉
[00:37:40.280 --> 00:37:46.360]  上帝你仍然顧念我們這班人
[00:37:46.360 --> 00:37:47.680]  上帝說
[00:37:47.680 --> 00:37:50.880]  一千年前我對你們的應許
[00:37:50.880 --> 00:37:55.640]  今天我仍然願意遵守
[00:37:55.640 --> 00:37:56.720]  以色列人
[00:37:56.720 --> 00:38:02.120]  你願不願意跟上帝重新納若
[00:38:02.120 --> 00:38:04.400]  當我自己去讀剛才那段經文的時候
[00:38:04.400 --> 00:38:05.680]  他提到一個山
[00:38:05.680 --> 00:38:08.680]  叫做何列山
[00:38:08.680 --> 00:38:10.400]  我想返教會內的人聽過
[00:38:10.400 --> 00:38:13.320]  你知不知道何列山有另一個名字
