
[00:00:00.000 --> 00:00:02.000]  粉絲們大家平安
[00:16:00.800 --> 00:16:02.200]  沒有人擾亂
[00:16:02.200 --> 00:16:04.800]  離西頓人都遠
[00:16:04.800 --> 00:16:07.600]  與別人沒有來往
[00:16:07.600 --> 00:16:10.000]  再看一次
[00:16:10.000 --> 00:16:11.200]  悶悶的
[00:16:11.200 --> 00:16:13.000]  不過還是要知道的
[00:16:13.000 --> 00:16:15.800]  由索拉和以實圖兩個地方
[00:16:15.800 --> 00:16:17.800]  一路走到整個迦南地
[00:16:17.800 --> 00:16:18.400]  走到北
[00:16:18.400 --> 00:16:19.800]  就去到拉益
[00:16:19.800 --> 00:16:21.200]  就見到這個地方
[00:16:21.200 --> 00:16:23.400]  與西頓隔離很遠
[00:16:23.400 --> 00:16:25.000]  與推羅隔很遠
[00:16:25.000 --> 00:16:26.800]  這些大城市
[00:16:26.800 --> 00:16:28.800]  附近都沒有什麼大事
[00:16:28.800 --> 00:16:30.000]  那就是
[00:16:30.000 --> 00:16:31.600]  又沒有人騷擾
[00:16:31.600 --> 00:16:32.600]  又沒有人保護
[00:16:32.600 --> 00:16:34.000]  有小朋友
[00:16:34.000 --> 00:16:35.600]  小朋友不是小朋友
[00:16:35.600 --> 00:16:36.800]  是沒有朋友
[00:16:36.800 --> 00:16:38.200]  朋友很少
[00:16:38.200 --> 00:16:40.200]  而且在這裏
[00:16:40.200 --> 00:16:41.800]  又沒有人話事
[00:16:41.800 --> 00:16:43.400]  一班人住在那裏
[00:16:43.400 --> 00:16:44.200]  他們就想
[00:16:44.200 --> 00:16:45.600]  咦,這裏挺好
[00:16:45.600 --> 00:16:47.000]  你再看
[00:16:47.000 --> 00:16:48.800]  有很多河流
[00:16:48.800 --> 00:16:50.800]  水源充足
[00:16:50.800 --> 00:16:52.000]  好地方
[00:16:52.000 --> 00:16:53.800]  不過北部沒什麼人住
[00:16:53.800 --> 00:16:55.600]  於是他們覺得好
[00:16:55.600 --> 00:16:57.000]  他們去到
[00:16:57.000 --> 00:16:58.000]  挺漂亮
[00:16:58.000 --> 00:17:00.400]  這個地方叫拉益
[00:17:00.400 --> 00:17:04.200]  五個人就回到夏索和以實圖
[00:17:04.200 --> 00:17:05.600]  由北邊又走回去
[00:17:05.600 --> 00:17:07.200]  見他們的兄弟
[00:17:07.200 --> 00:17:08.800]  弟兄就問他
[00:17:08.800 --> 00:17:10.800]  有沒有什麼要告訴我們
[00:17:10.800 --> 00:17:12.400]  你們有什麼
[00:17:12.400 --> 00:17:13.800]  有什麼結果
[00:17:13.800 --> 00:17:15.200]  他們回答說
[00:17:15.200 --> 00:17:17.200]  起來,來吧
[00:17:17.200 --> 00:17:19.200]  第三點要說的
[00:17:19.200 --> 00:17:20.600]  那五個人說什麼
[00:17:20.600 --> 00:17:23.400]  我們想去攻擊他們
[00:17:23.400 --> 00:17:26.200]  嘩,很aggressive
[00:17:26.200 --> 00:17:27.200]  這樣很兇
[00:17:27.200 --> 00:17:28.200]  我們去攻擊他們
[00:17:28.200 --> 00:17:29.000]  攻擊哪裡呢
[00:17:29.000 --> 00:17:30.800]  攻擊拉益
[00:17:30.800 --> 00:17:33.400]  我們已經窺探過那地
[00:17:33.400 --> 00:17:36.000]  見那地甚好
[00:17:36.000 --> 00:17:39.200]  喂,為什麼你們為何靜坐不動
[00:17:39.200 --> 00:17:40.600]  還坐在那裏幹什麼
[00:17:40.600 --> 00:17:41.600]  急速起來
[00:17:41.600 --> 00:17:44.200]  慈望去得那地為業
[00:17:44.200 --> 00:17:46.000]  不可遲言
[00:17:46.000 --> 00:17:47.400]  馬上去
[00:17:47.400 --> 00:17:48.400]  不要遲言
[00:17:48.400 --> 00:17:51.000]  要得那地為業
[00:17:51.000 --> 00:17:52.400]  我們上去幹什麼呢
[00:17:52.400 --> 00:17:54.600]  攻擊他們
[00:17:54.600 --> 00:17:56.000]  不要坐在那裏不動
[00:17:56.000 --> 00:17:56.800]  馬上去
[00:17:56.800 --> 00:17:58.200]  急速去得那地
[00:17:58.200 --> 00:17:59.400]  不要遲言
[00:17:59.400 --> 00:18:00.400]  快
[00:18:00.400 --> 00:18:01.800]  為什麼
[00:18:01.800 --> 00:18:02.800]  心急
[00:18:02.800 --> 00:18:04.800]  除了心急
[00:18:04.800 --> 00:18:07.000]  其實有沒有怕別人去搶他呢
[00:18:07.000 --> 00:18:07.600]  應該沒有
[00:18:07.600 --> 00:18:09.400]  不過是心急
[00:18:09.400 --> 00:18:10.000]  嘩
[00:18:10.000 --> 00:18:11.800]  雄心萬丈
[00:18:11.800 --> 00:18:13.400]  去搶別人的地
[00:18:13.400 --> 00:18:14.800]  我們上去
[00:18:14.800 --> 00:18:16.800]  攻擊他們
[00:18:16.800 --> 00:18:18.000]  不是和平
[00:18:18.000 --> 00:18:19.000]  不是傾
[00:18:19.000 --> 00:18:20.600]  我們都很多人想在那裏住
[00:18:20.600 --> 00:18:21.600]  行不行呢
[00:18:21.600 --> 00:18:23.200]  那我們一起住吧
[00:18:23.200 --> 00:18:24.800]  我們很和平的
[00:18:24.800 --> 00:18:25.600]  不是
[00:18:25.600 --> 00:18:27.800]  我們去攻擊他
[00:18:27.800 --> 00:18:28.800]  攻擊
[00:18:28.800 --> 00:18:29.800]  即是說
[00:18:29.800 --> 00:18:31.200]  動手
[00:18:31.200 --> 00:18:33.600]  這樣很差的
[00:18:33.600 --> 00:18:34.800]  我們去攻擊他們
[00:18:34.800 --> 00:18:37.000]  為什麼還要坐在那裏
[00:18:37.000 --> 00:18:37.800]  馬上去
[00:18:37.800 --> 00:18:39.000]  攻擊他
[00:18:39.000 --> 00:18:41.200]  他們是
[00:18:41.200 --> 00:18:42.400]  神帶我們去
[00:18:42.400 --> 00:18:44.600]  還問我們去
[00:18:44.600 --> 00:18:46.000]  平不平安
[00:18:46.000 --> 00:18:47.400]  求問神
[00:18:47.400 --> 00:18:48.000]  然後
[00:18:48.000 --> 00:18:49.200]  去了平安之後說
[00:18:49.200 --> 00:18:51.000]  神帶領我們的
[00:18:51.000 --> 00:18:52.000]  所以
[00:18:52.000 --> 00:18:55.000]  但這班人是以神之名去籌劃殺人
[00:18:55.000 --> 00:18:57.000]  搶他們的地
[00:18:57.000 --> 00:18:58.800]  覺得很可憎是什麼呢
[00:18:58.800 --> 00:18:59.800]  他們任意而行
[00:18:59.800 --> 00:19:01.400]  自己說
[00:19:01.400 --> 00:19:03.800]  就是神之名帶領我們去的
[00:19:03.800 --> 00:19:06.600]  問了一個這樣的
[00:19:06.600 --> 00:19:08.200]  艾亞祭司
[00:19:08.200 --> 00:19:10.200]  祭司就說平安平安
[00:19:10.200 --> 00:19:11.000]  是的
[00:19:11.000 --> 00:19:12.200]  神帶領我們了
[00:19:12.200 --> 00:19:13.400]  帶我們去看到
[00:19:13.400 --> 00:19:15.600]  即是神帶領我們去得那個地
[00:19:15.600 --> 00:19:16.800]  我們快點去
[00:19:16.800 --> 00:19:17.800]  神給我們的
[00:19:17.800 --> 00:19:19.400]  將他們攻擊殺了
[00:19:19.400 --> 00:19:21.200]  我們拿到那塊地了
[00:19:21.200 --> 00:19:22.400]  馬上去
[00:19:22.400 --> 00:19:22.800]  嘩
[00:19:22.800 --> 00:19:24.200]  很差
[00:19:24.200 --> 00:19:29.400]  是沒有王任意而行的第二輯
[00:19:29.400 --> 00:19:30.600]  這樣就看到沒有王
[00:19:30.600 --> 00:19:32.000]  那個人任意而行
[00:19:32.000 --> 00:19:34.800]  以神之名去謀劃殺人奪地
[00:19:34.800 --> 00:19:36.200]  很差的
[00:19:36.200 --> 00:19:37.600]  這樣的人也有的
[00:19:37.600 --> 00:19:38.600]  有
[00:19:38.600 --> 00:19:39.400]  舊的也有
[00:19:39.400 --> 00:19:41.000]  新的也有
[00:19:41.000 --> 00:19:43.400]  今天我們的社會也有
[00:19:43.400 --> 00:19:45.600]  甚至今天我們的教會
[00:19:45.600 --> 00:19:47.600]  也有類似情況
[00:19:47.600 --> 00:19:49.000]  不過沒有殺人
[00:19:49.000 --> 00:19:51.400]  搶奪權位
[00:19:51.400 --> 00:19:52.800]  在教會很多
[00:19:52.800 --> 00:19:55.400]  排斥其他人殺死他
[00:19:55.400 --> 00:19:56.800]  殺死他的意思是
[00:19:56.800 --> 00:19:59.600]  等待別人離開教會
[00:19:59.600 --> 00:20:02.000]  甚至離開主也很多
[00:20:02.000 --> 00:20:03.800]  我們一起祈禱吧
[00:20:03.800 --> 00:20:06.600]  天護上帝我們看到
[00:20:06.600 --> 00:20:10.000]  事司祭的結束是很混亂的
[00:20:10.000 --> 00:20:12.400]  因為沒有王
[00:20:12.400 --> 00:20:18.400]  只有事司是每一個民族自己的法官
[00:20:18.400 --> 00:20:23.400]  帶領他們抗拒外族的武力入侵
[00:20:23.400 --> 00:20:28.200]  有時是跟我們判斷生活上的爭執糾紛
[00:20:28.200 --> 00:20:31.000]  沒有什麼聽到有先知
[00:20:31.000 --> 00:20:33.800]  沒有什麼聽到有祭司出來說話
[00:20:33.800 --> 00:20:35.400]  都很沉寂
[00:20:35.400 --> 00:20:37.000]  以至他們只記得耶和華
[00:20:37.000 --> 00:20:40.600]  於是自己是將很多心裡面想要的東西
[00:20:40.600 --> 00:20:42.800]  投射到耶和華
[00:20:42.800 --> 00:20:44.800]  神這個名稱裡面
[00:20:44.800 --> 00:20:46.800]  就是神叫我們做的
[00:20:46.800 --> 00:20:49.600]  這個很多時候是我們一個很大的弱點
[00:20:49.600 --> 00:20:53.200]  這個都是叫網稱耶和華的名
[00:20:53.200 --> 00:20:56.600]  主說其實我們全部都認識這些十戒
[00:20:56.600 --> 00:20:59.200]  全部都認識這些不可殺人
[00:20:59.200 --> 00:21:01.000]  全部都認識這些東西
[00:21:01.000 --> 00:21:04.200]  不過他們就網稱網用你的名
[00:21:04.200 --> 00:21:05.200]  就說急速啊
[00:21:05.200 --> 00:21:08.600]  我們很趕快上去德勒地攻擊他們
[00:21:08.600 --> 00:21:10.000]  是神給我們的
[00:21:10.000 --> 00:21:11.400]  主求你憐憫
[00:21:11.400 --> 00:21:12.800]  給我們小心
[00:21:12.800 --> 00:21:15.200]  我們更加以愛相繫
[00:21:15.200 --> 00:21:18.200]  給我們更加和平地共處
[00:21:18.200 --> 00:21:20.600]  這是聖經一直給我們的教訓
[00:21:20.600 --> 00:21:23.400]  到了新約更加明顯
[00:21:23.400 --> 00:21:27.200]  求主幫助我們用愛來維繫
[00:21:27.200 --> 00:21:28.000]  垂聽禱告
[00:21:28.000 --> 00:21:29.800]  奉耶穌基督名求
[00:21:29.800 --> 00:21:30.800]  阿門
