
[00:00:00.000 --> 00:00:05.000]  這個說法是孟子所講,這是他心目中理想的社會應該有的愛
[00:18:26.800 --> 00:18:28.800]  可悲的是死而無補
[00:18:28.800 --> 00:18:29.600]  意思就是說
[00:18:29.600 --> 00:18:32.600]  我們不需要為年紀大而去慨歎
[00:18:32.600 --> 00:18:33.600]  意思就是說
[00:18:33.600 --> 00:18:36.600]  我們不需要為年紀大而去歎息
[00:18:36.600 --> 00:18:37.800]  這是人生階段
[00:18:37.800 --> 00:18:39.200]  這是人生的一個階段
[00:18:39.200 --> 00:18:41.200]  其實人生很無奈
[00:18:41.200 --> 00:18:43.400]  其實人生是很無奈的
[00:18:43.400 --> 00:18:45.600]  英文有句說話我們叫born to die
[00:18:45.600 --> 00:18:48.000]  英文有句說話就是我們
[00:18:48.000 --> 00:18:50.800]  由出生到死亡
[00:18:50.800 --> 00:18:53.200]  理論上我們每個人都在等死
[00:18:53.200 --> 00:18:55.200]  理論上我們每個人都在等死
[00:18:55.200 --> 00:18:55.800]  是不是
[00:18:55.800 --> 00:18:57.200]  就是快些慢些的意思
[00:18:57.200 --> 00:18:59.000]  快些或者是慢些
[00:18:59.000 --> 00:19:01.400]  我們由出生那一刻就朝向死亡
[00:19:01.400 --> 00:19:04.200]  我們在出生那一刻就朝向死亡
[00:19:04.200 --> 00:19:07.400]  所以最重要是我們活得精彩
[00:19:07.400 --> 00:19:10.400]  就是說最要緊是我們活得精彩
[00:19:10.400 --> 00:19:12.000]  有一天當你要離開這個世界
[00:19:12.000 --> 00:19:13.400]  大見天父的時候
[00:19:13.400 --> 00:19:14.800]  有一天當你要離開這個世界
[00:19:14.800 --> 00:19:16.800]  見天父的時候
[00:19:16.800 --> 00:19:18.200]  你就說無悔今生
[00:19:18.200 --> 00:19:20.200]  你就會說無悔今生
[00:19:20.200 --> 00:19:23.800]  另外我覺得老年這個黃金時間
[00:19:23.800 --> 00:19:27.200]  也可以是賦予我們的後輩
[00:19:27.200 --> 00:19:29.800]  另外我們老年這個黃金時代
[00:19:29.800 --> 00:19:31.600]  就是賦予我們的後輩
[00:19:31.600 --> 00:19:32.400]  聖經這樣說
[00:19:32.400 --> 00:19:34.800]  在白髮人的面前你要站起來
[00:19:34.800 --> 00:19:36.800]  聖經說在白髮的人面前
[00:19:36.800 --> 00:19:37.600]  你要站起來
[00:19:37.600 --> 00:19:40.200]  也要尊敬老人
[00:19:40.200 --> 00:19:41.800]  也要敬畏耶和華
[00:19:41.800 --> 00:19:43.200]  也要敬畏你的神
[00:19:43.200 --> 00:19:45.400]  中國人的社會是鼓勵敬老
[00:19:45.400 --> 00:19:46.600]  敬老尊嚴
[00:19:46.600 --> 00:19:50.200]  中國人的社會是要敬老
[00:19:50.200 --> 00:19:53.000]  這是一種美德
[00:19:53.000 --> 00:19:54.400]  所以我們見到老人家
[00:19:54.400 --> 00:19:55.400]  我們會仰坐
[00:19:55.400 --> 00:19:57.000]  所以我們看到老人家
[00:19:57.000 --> 00:19:58.200]  我們會讓座
[00:19:58.200 --> 00:19:59.600]  見到老人家有需要
[00:19:59.600 --> 00:20:01.000]  我們會提供幫忙
[00:20:01.000 --> 00:20:02.200]  見到老人家有需要
[00:20:02.200 --> 00:20:03.600]  我們提供幫忙
[00:20:03.600 --> 00:20:05.200]  這個是某程度
[00:20:05.200 --> 00:20:07.400]  因為長者為這個社會
[00:20:07.400 --> 00:20:09.200]  作出他一生的貢獻
[00:20:09.200 --> 00:20:11.400]  這是某程度上是長者
[00:20:11.400 --> 00:20:13.400]  在社會上作出了很大的貢獻
[00:20:13.400 --> 00:20:14.400]  在聖經裏面
[00:20:14.400 --> 00:20:17.200]  很多長者是很有權威的
[00:20:17.200 --> 00:20:18.800]  在聖經裏面很多長者
[00:20:18.800 --> 00:20:20.800]  都很有權威的
[00:20:20.800 --> 00:20:21.800]  阿伯拉罕
[00:20:21.800 --> 00:20:22.600]  摩西
[00:20:22.600 --> 00:20:26.600]  約書亞
[00:20:26.600 --> 00:20:29.600]  約書亞年老的時候
[00:20:29.600 --> 00:20:32.400]  他曾經對以色列人怎麼說
[00:20:32.400 --> 00:20:34.000]  他說:至於我和我一家
[00:20:34.000 --> 00:20:35.400]  必定侍奉耶和華
[00:20:35.400 --> 00:20:38.200]  他說:至於我和我一家
[00:20:38.200 --> 00:20:39.400]  我們必定侍奉耶和華
[00:20:39.400 --> 00:20:42.400]  這個是差不多晚年將要離開世界的時候
[00:20:42.400 --> 00:20:43.800]  這是差不多他年老
[00:20:43.800 --> 00:20:45.200]  差不多離開世界的時候
[00:20:45.200 --> 00:20:49.600]  他提醒下一代的以色列人
[00:20:49.600 --> 00:20:52.400]  他說:我做了一個榜樣
[00:20:52.400 --> 00:20:57.000]  我和我家必定侍奉耶和華
[00:20:57.000 --> 00:20:58.800]  跟約書亞同年
[00:20:58.800 --> 00:21:02.000]  當年一同入迦南地窺探的迦納
[00:21:02.000 --> 00:21:04.400]  跟他一同去窺探迦南的那個人
[00:21:04.400 --> 00:21:08.000]  他年老85歲的時候
[00:21:08.000 --> 00:21:09.400]  他豪情的宣佈
[00:21:09.400 --> 00:21:11.000]  他豪情的宣告
[00:21:11.000 --> 00:21:12.400]  他說:我今年85歲了
[00:21:12.400 --> 00:21:13.800]  他說:我今年已經85歲了
[00:21:13.800 --> 00:21:16.000]  我還是強壯的
[00:21:16.000 --> 00:21:18.600]  好像摩西當年打發我出去一樣
[00:21:18.600 --> 00:21:20.600]  像摩西打發我出去的那時候一樣
[00:21:20.600 --> 00:21:22.000]  無論征戰出入
[00:21:22.000 --> 00:21:23.400]  無論征戰出入
[00:21:23.400 --> 00:21:25.000]  我的力量當時如何
[00:21:25.000 --> 00:21:26.200]  現在還是如何
[00:21:26.200 --> 00:21:27.800]  我的力量當時如何
[00:21:27.800 --> 00:21:29.200]  現在還是如何
[00:21:29.200 --> 00:21:31.000]  迦納在85歲的時候
[00:21:31.000 --> 00:21:32.400]  迦納在85歲的時候
[00:21:32.400 --> 00:21:33.600]  要求約書亞
[00:21:33.600 --> 00:21:34.800]  要求約書亞
[00:21:34.800 --> 00:21:37.000]  將最難攻打的地給他
[00:21:37.000 --> 00:21:39.000]  將最難攻打的地給他
[00:21:39.000 --> 00:21:40.800]  他相信靠著神的大能
[00:21:40.800 --> 00:21:40.800]  他相信靠著神的大能
[00:21:40.800 --> 00:21:40.800]  他相信靠著神的大能
[00:21:40.800 --> 00:21:42.800]  他相信靠著神的大能
[00:21:42.800 --> 00:21:44.800]  他相信靠著神的大能
[00:21:44.800 --> 00:21:46.400]  可以把外邦人趕出去
[00:21:46.400 --> 00:21:48.400]  新約的約翰
[00:21:48.400 --> 00:21:50.000]  他也多次語重心長
[00:21:50.000 --> 00:21:52.600]  用長輩去提攜後輩
[00:21:52.600 --> 00:21:57.200]  他很多次語重心長地跟後輩說
[00:21:57.200 --> 00:21:59.400]  很多時候你讀約翰的書
[00:21:59.400 --> 00:22:00.800]  小子們啊
[00:22:00.800 --> 00:22:02.800]  很多時候你看到約翰的書信
[00:22:02.800 --> 00:22:04.000]  你都會看到
[00:22:04.000 --> 00:22:05.000]  小子們啊
[00:22:05.000 --> 00:22:07.400]  當然不是我們廣東話的小子
[00:22:07.400 --> 00:22:12.800]  保羅也這樣說
[00:22:12.800 --> 00:22:13.800]  保羅也這樣說
[00:22:13.800 --> 00:22:17.200]  他說好像我這個年紀的保羅
[00:22:17.200 --> 00:22:19.200]  他說好像我這個年紀的保羅
[00:22:19.200 --> 00:22:23.000]  他是發揮作為長者說話的權利
[00:22:23.000 --> 00:22:23.000]  他是發揮作為長者說話的權利
[00:22:23.000 --> 00:22:25.800]  他是發揮作為長者說話的權利
[00:22:25.800 --> 00:22:28.200]  善用他特有的影響力
[00:22:28.200 --> 00:22:30.000]  善用他特有的影響力
[00:22:30.000 --> 00:22:32.000]  去引導教導後輩
[00:22:32.000 --> 00:22:33.800]  去引導和教導後輩
[00:22:33.800 --> 00:22:35.000]  這是長者的責任
[00:22:35.000 --> 00:22:36.000]  這是長者的責任
[00:22:36.000 --> 00:22:38.800]  東坡也不鼓勵我們恃老賣老
[00:22:38.800 --> 00:22:41.200]  我不會鼓勵大家思老賣老
[00:22:41.200 --> 00:22:42.400]  開口就教訓人
[00:22:42.400 --> 00:22:44.200]  開口就要教訓其他人
[00:22:44.200 --> 00:22:45.600]  而是我們要學習
[00:22:45.600 --> 00:22:47.400]  用欣賞的眼光去看年輕人
[00:22:47.400 --> 00:22:48.800]  而是我們要學習
[00:22:48.800 --> 00:22:50.400]  用欣賞的態度來看年輕人
[00:22:50.400 --> 00:22:53.600]  所以隨著人的年紀越來越大
[00:22:53.600 --> 00:22:54.400]  剛剛我們說
[00:22:54.400 --> 00:22:56.200]  隨著人的年紀越來越大
[00:22:56.200 --> 00:22:58.600]  平均每個退休的人
[00:22:58.600 --> 00:23:02.200]  都多了二十年或者以上的年日
[00:23:02.200 --> 00:23:03.400]  平均每個退休的人
[00:23:03.400 --> 00:23:05.400]  都多了二十年或者以上的年日
[00:23:05.400 --> 00:23:06.800]  近年開始有人研究
[00:23:06.800 --> 00:23:08.800]  如何善用這班長者
[00:23:08.800 --> 00:23:10.600]  成為一個天國的奇兵
[00:23:10.600 --> 00:23:12.200]  今年有很多人去研究
[00:23:12.200 --> 00:23:15.200]  把這班長者成為天國的奇兵
[00:23:15.200 --> 00:23:16.600]  我覺得長者
[00:23:16.600 --> 00:23:19.200]  我鼓勵大家可以善用你的人生
[00:23:19.200 --> 00:23:21.800]  我覺得長者你可以善用你的人生
[00:23:21.800 --> 00:23:23.400]  香港有個機構叫做
[00:23:23.400 --> 00:23:25.200]  基督徒短期訓練中心
[00:23:25.200 --> 00:23:26.400]  香港有個機構叫
[00:23:26.400 --> 00:23:28.400]  香港基督徒短期宣教訓練中心
[00:23:28.400 --> 00:23:30.400]  它有一個過程提供
[00:23:30.400 --> 00:23:33.400]  給五十歲以上的長者參加
[00:23:33.400 --> 00:23:38.400]  有一個課程提供給五十歲的長者去參加
[00:23:38.400 --> 00:23:39.400]  以上的長者
[00:23:39.400 --> 00:23:41.800]  叫做長青短孫訓練
[00:23:41.800 --> 00:23:43.800]  叫長青短孫團
[00:23:43.800 --> 00:23:45.400]  參加者要接受一個
[00:23:45.400 --> 00:23:47.600]  為期四個月的佈道訓練
[00:23:47.600 --> 00:23:49.000]  參加的人要接受一個
[00:23:49.000 --> 00:23:51.200]  為期四個月的佈道訓練
[00:23:51.200 --> 00:23:53.400]  然後成為一支佈道大軍
[00:23:53.400 --> 00:23:56.400]  然後成為一支佈道大軍
[00:23:56.400 --> 00:23:58.200]  他們被分派回自己的教會
[00:23:58.200 --> 00:23:59.800]  他分派到自己的教會
[00:23:59.800 --> 00:24:01.000]  幫牧師探訪
[00:24:01.000 --> 00:24:02.800]  幫助牧師去探訪
[00:24:02.800 --> 00:24:06.400]  幫牧師去關顧一些年長的弟兄姊妹
[00:24:06.400 --> 00:24:09.200]  幫助牧師去關顧一些年長的弟兄姊妹
[00:24:09.200 --> 00:24:10.400]  去醫院探病
[00:24:10.400 --> 00:24:12.200]  去醫院探病
[00:24:12.200 --> 00:24:13.800]  我經常鼓勵老人家
[00:24:13.800 --> 00:24:15.400]  我經常鼓勵老人家
[00:24:15.400 --> 00:24:19.200]  你想幫忙去探人
[00:24:19.200 --> 00:24:22.400]  你想幫忙去探訪人
[00:24:22.400 --> 00:24:23.800]  還是你想躺在醫院
[00:24:23.800 --> 00:24:26.000]  等整個醫院整個教會的人去探病
[00:24:26.000 --> 00:24:28.600]  還是你想待在醫院裏面
[00:24:28.600 --> 00:24:30.400]  等其他人來關顧你
[00:24:30.400 --> 00:24:31.600]  如果你有健康的話
[00:24:31.600 --> 00:24:32.800]  如果你有健康的話
[00:24:32.800 --> 00:24:34.000]  你多去關心其他人
[00:24:34.000 --> 00:24:35.400]  你多去關心其他人
[00:24:35.400 --> 00:24:37.000]  我們醫院做社會服務
[00:24:37.000 --> 00:24:38.800]  以前我們做社會服務
[00:24:38.800 --> 00:24:41.200]  所有的調查都得出一個結論
[00:24:41.200 --> 00:24:43.200]  所有調查都得出一個結論
[00:24:43.200 --> 00:24:45.800]  越是活躍社區的長者
[00:24:45.800 --> 00:24:48.400]  越是活躍社區的長者
[00:24:48.400 --> 00:24:49.600]  他越健康
[00:24:49.600 --> 00:24:50.600]  他越健康
[00:24:50.600 --> 00:24:51.600]  他越開心
[00:24:51.600 --> 00:24:52.600]  他越開心
[00:24:52.600 --> 00:24:54.000]  人際關係越好
[00:24:54.000 --> 00:24:56.400]  人際的關係越來越好
[00:24:56.400 --> 00:24:58.800]  越是把自己藏在家裏的長者
[00:24:58.800 --> 00:25:01.200]  越是把自己藏在家裏的長者
[00:25:01.200 --> 00:25:02.400]  會悶出很多病來
[00:25:02.400 --> 00:25:03.800]  會悶出很多病來
[00:25:03.800 --> 00:25:07.600]  所以求主興起這些長者的大骨
[00:25:07.600 --> 00:25:11.600]  所以求主興起這一班長者的大骨
[00:25:11.600 --> 00:25:15.400]  另外長者也要珍惜自己的生命
[00:25:15.400 --> 00:25:18.600]  另外長者也要珍惜自己的生命
[00:25:18.600 --> 00:25:19.800]  因為我們時間不多
[00:25:19.800 --> 00:25:21.000]  因為我們時間不多
[00:25:21.000 --> 00:25:22.800]  我們做一些有意義的事情
[00:25:22.800 --> 00:25:24.800]  我們要做一點有意義的事情
[00:25:24.800 --> 00:25:27.600]  我有時經過一些公園
[00:25:27.600 --> 00:25:29.200]  我有時經過一些公園
[00:25:29.200 --> 00:25:31.800]  我見到很多長者無所事事在那裏
[00:25:31.800 --> 00:25:35.200]  我見到很多長者無所事事坐在那裏
[00:25:35.200 --> 00:25:36.800]  下棋比較健康
[00:25:36.800 --> 00:25:38.400]  下棋比較健康
[00:25:38.400 --> 00:25:39.400]  多數在那裏賭錢
[00:25:39.400 --> 00:25:41.800]  多數在那裏賭錢
[00:25:41.800 --> 00:25:44.200]  其實長者都可以有很多事情做
[00:25:44.200 --> 00:25:45.800]  其實長者很多事情可以做
[00:25:45.800 --> 00:25:49.400]  現在很多社會服務機構提供一種長者大學
[00:25:49.400 --> 00:25:53.200]  現在很多機構提供一些長者大學
[00:25:53.200 --> 00:25:58.800]  鼓勵長者做運動、學習、學電腦
[00:25:58.800 --> 00:26:02.200]  鼓勵長者學習、學電腦、做運動
[00:26:02.200 --> 00:26:04.800]  學一些簡單的英文書法、唱曲
[00:26:04.800 --> 00:26:07.400]  學一些簡單的英文書法、唱曲
[00:26:07.400 --> 00:26:09.800]  做幾道家鄉小菜大家分享
[00:26:09.800 --> 00:26:12.800]  做幾道家鄉小菜大家分享
[00:26:12.800 --> 00:26:15.200]  每個星期有一些戶外活動
[00:26:15.200 --> 00:26:18.200]  每個星期有一些戶外活動
[00:26:18.200 --> 00:26:19.200]  所以如果有機會
[00:26:19.200 --> 00:26:21.600]  我都希望我們教會有一個長者中心
[00:26:21.600 --> 00:26:25.000]  有機會我也希望我們教會也有長者中心
[00:26:25.000 --> 00:26:27.200]  每天回來可以一起學習
[00:26:27.200 --> 00:26:29.200]  每次回來一同學習
[00:26:29.200 --> 00:26:32.400]  有一次我在網上無意中找東西
[00:26:32.400 --> 00:26:35.600]  有一次我在網上無意中找一些資料
[00:26:35.600 --> 00:26:37.600]  見到一樣的物品很有趣
[00:26:37.600 --> 00:26:39.600]  找到一樣的物品很有趣
[00:26:39.600 --> 00:26:43.800]  這個鐘就叫做Dead Ahead
[00:26:43.800 --> 00:26:46.600]  中文即管譯做倒數鐘
[00:26:46.600 --> 00:26:50.000]  這個鐘中文譯作倒數鐘
[00:26:50.000 --> 00:26:53.200]  發明這個鐘的人就推斷
[00:26:53.200 --> 00:26:55.400]  發明這個鐘的人推斷
[00:26:55.400 --> 00:26:59.000]  按男性平均壽命是78歲
[00:26:59.000 --> 00:27:02.200]  按男性平均壽命是78歲
[00:27:02.200 --> 00:27:04.000]  女性平均壽命是80歲
[00:27:04.000 --> 00:27:08.400]  女性平均壽命是80歲
[00:27:08.400 --> 00:27:10.400]  如果我買了這個倒數鐘
[00:27:10.400 --> 00:27:12.800]  如果我買了這個倒數鐘
[00:27:12.800 --> 00:27:14.600]  我就輸入我的性別
[00:27:14.600 --> 00:27:16.200]  我就輸入我的性別
[00:27:16.200 --> 00:27:17.200]  我今年59歲
[00:27:17.200 --> 00:27:18.800]  我今年59歲
[00:27:18.800 --> 00:27:22.000]  今天是2016年11月13日
[00:27:22.000 --> 00:27:25.000]  今天是2016年的11月13日
[00:27:25.000 --> 00:27:26.000]  今天是2016年的11月13日
[00:27:26.000 --> 00:27:27.800]  上午大概11點鐘
[00:27:27.800 --> 00:27:29.600]  我輸入了這些資料之後
[00:27:29.600 --> 00:27:31.400]  我輸入了這些資料之後
[00:27:31.400 --> 00:27:32.800]  他就按這個倒數鐘
[00:27:32.800 --> 00:27:34.400]  我就按這個倒數鐘
[00:27:34.400 --> 00:27:36.000]  他就會倒數告訴我
[00:27:36.000 --> 00:27:37.400]  大概還有19年命
[00:27:37.400 --> 00:27:39.400]  他就會倒數告訴我
[00:27:39.400 --> 00:27:41.000]  我大概還有19年的命
[00:27:41.000 --> 00:27:42.400]  所以我每天起床的時候
[00:27:42.400 --> 00:27:43.400]  看著這個鐘
[00:27:43.400 --> 00:27:45.200]  所以每天我起床的時候
[00:27:45.200 --> 00:27:46.200]  看著這個鐘
[00:27:46.200 --> 00:27:47.400]  他就說你還沒死
[00:27:47.400 --> 00:27:49.400]  他就說你還在生存
[00:27:49.400 --> 00:27:52.400]  你還剩下多少時間
[00:27:52.400 --> 00:27:54.800]  我估計發明這個一定是基督徒
[00:27:54.800 --> 00:27:57.200]  我估計發明這個鐘的人一定是基督徒
[00:27:57.200 --> 00:27:59.600]  因為他讀過詩篇90篇
[00:27:59.600 --> 00:28:02.000]  因為他讀過詩篇90篇
[00:28:02.000 --> 00:28:04.200]  這個摩西的土文是這樣說
[00:28:04.200 --> 00:28:05.600]  摩西的島文是這樣說
[00:28:05.600 --> 00:28:07.600]  他說我們一生的年齡是70歲
[00:28:07.600 --> 00:28:09.600]  他說我們一生的年齡是70歲
[00:28:09.600 --> 00:28:13.000]  若是強壯的可到80
[00:28:13.000 --> 00:28:15.000]  只不過轉眼成空
[00:28:15.000 --> 00:28:17.200]  只不過轉眼成空
[00:28:17.200 --> 00:28:18.800]  而如飛而去
[00:28:18.800 --> 00:28:20.000]  他說求你指教我們
[00:28:20.000 --> 00:28:21.800]  如何數算自己的日子
[00:28:21.800 --> 00:28:23.800]  求你指教我們數算我們的日子
[00:28:23.800 --> 00:28:25.400]  好叫我們得著智慧的心
[00:28:25.400 --> 00:28:28.200]  好叫我們得著智慧的心
[00:28:28.200 --> 00:28:31.200]  所以倒數鐘是教我們
[00:28:31.200 --> 00:28:33.000]  有智慧的數算日子
[00:28:33.000 --> 00:28:35.400]  所以倒數鐘是教我們有智慧
[00:28:35.400 --> 00:28:37.600]  去數算我們的日子
[00:28:37.600 --> 00:28:40.600]  最後我想鼓勵長者
[00:28:40.600 --> 00:28:42.800]  有一個應有的心態
[00:28:42.800 --> 00:28:45.200]  最後我想鼓勵長者
[00:28:45.200 --> 00:28:46.800]  應該有的心態
[00:28:46.800 --> 00:28:48.800]  菲勒比蘇保羅提醒我們
[00:28:48.800 --> 00:28:50.800]  菲勒比蘇保羅提醒我們
[00:28:50.800 --> 00:28:52.800]  他說我們要靠主常常喜樂
[00:28:52.800 --> 00:28:55.400]  他說我們要靠主常常喜樂
[00:28:55.400 --> 00:28:59.600]  我再說你們要喜樂
[00:28:59.600 --> 00:29:02.000]  應當一無掛慮
[00:29:02.000 --> 00:29:04.800]  只要凡事藉著禱告祈求和感謝
[00:29:04.800 --> 00:29:08.000]  只要凡事藉著禱告祈求和感謝
[00:29:08.000 --> 00:29:11.600]  將你們所要的告訴神
[00:29:11.600 --> 00:29:13.800]  神所賜出人以外的平安
[00:29:13.800 --> 00:29:15.600]  必在基督耶穌裏保守你們
[00:29:15.600 --> 00:29:17.800]  神所賜出人以外的平安
[00:29:17.800 --> 00:29:19.800]  必在基督耶穌裏保守你們
[00:29:19.800 --> 00:29:21.600]  在這段經文裏面
[00:29:21.600 --> 00:29:23.600]  我自己歸納了幾個重點
[00:29:23.600 --> 00:29:26.600]  在這經文裏面我歸納了幾個重點
[00:29:26.600 --> 00:29:30.400]  第一,你們要靠主喜樂為主所用
[00:29:30.400 --> 00:29:32.800]  你們要靠主喜樂為主所用
[00:29:32.800 --> 00:29:36.200]  越是開心常常笑的人
[00:29:36.200 --> 00:29:38.200]  越開心常常笑的人
[00:29:38.200 --> 00:29:40.400]  你越能夠釋放一些正面的能量
[00:29:40.400 --> 00:29:43.200]  你越能夠釋放一些正面的能量
[00:29:43.200 --> 00:29:47.400]  另外,你們要活到老學到老
[00:29:47.400 --> 00:29:49.800]  你們要活到老學到老
[00:29:49.800 --> 00:29:51.200]  你們要活到老學到老
[00:29:51.200 --> 00:29:54.200]  越是肯動腦筋的長者
[00:29:54.200 --> 00:29:56.400]  越會動腦筋的長者
[00:29:56.400 --> 00:30:00.800]  他患腦退化症的比例會減低
[00:30:00.800 --> 00:30:04.800]  他患腦退化症的比例會減低
[00:30:04.800 --> 00:30:07.600]  另外,你們要樂享天年
[00:30:07.600 --> 00:30:10.000]  另外,你們要樂享天年
[00:30:10.000 --> 00:30:14.200]  兒女的事不要再操心了
[00:30:14.200 --> 00:30:17.400]  兒女的事不要再操心了
[00:30:17.400 --> 00:30:21.200]  他們長大了有自己的生活
[00:30:21.200 --> 00:30:22.400]  也不要囉囉嗦嗦
[00:30:22.400 --> 00:30:23.600]  也不要囉囉嗦嗦
[00:30:23.600 --> 00:30:25.400]  他們回來和你吃飯開心心
[00:30:25.400 --> 00:30:27.600]  他們回來和你吃飯開心心
[00:30:27.600 --> 00:30:29.200]  他買禮物給你照收
[00:30:29.200 --> 00:30:31.200]  他買禮物給你照收
[00:30:31.200 --> 00:30:32.400]  給你紅包照拿
[00:30:32.400 --> 00:30:33.800]  給你紅包照拿
[00:30:33.800 --> 00:30:35.400]  但你不要整天算著他
[00:30:35.400 --> 00:30:37.200]  哎呀,三個月沒有給家用了
[00:30:37.200 --> 00:30:40.200]  哎呀,三個月沒有給家用了
[00:30:40.200 --> 00:30:43.200]  有時候長者也要返老還童
[00:30:43.200 --> 00:30:45.600]  有時候長者也要返老還童
[00:30:45.600 --> 00:30:48.600]  即是說你的心境要好像小孩子
[00:30:48.600 --> 00:30:52.400]  即是說你的心境要像小孩子
[00:30:52.400 --> 00:30:55.200]  老人家的脾氣就好像小孩子
[00:30:55.200 --> 00:30:58.000]  老人家的脾氣就好像小孩子
[00:30:58.000 --> 00:30:59.600]  心境要好像小孩子
[00:30:59.600 --> 00:31:01.200]  心境要好像小孩子
[00:31:01.200 --> 00:31:04.000]  最後一個我們叫joy的人生
[00:31:04.000 --> 00:31:06.600]  最後一個我們叫joy的人生
[00:31:06.600 --> 00:31:09.000]  喜樂的人生
[00:31:09.000 --> 00:31:11.200]  如果把joy這個字拆開
[00:31:11.200 --> 00:31:13.800]  如果把joy這個英文字拆開
[00:31:13.800 --> 00:31:16.000]  你又要有耶穌
[00:31:16.000 --> 00:31:17.400]  你又要有耶穌
[00:31:17.400 --> 00:31:19.200]  你又要為得別人
[00:31:19.200 --> 00:31:21.800]  你又要可以為別人打算
[00:31:21.800 --> 00:31:23.400]  以前如果你看粵語長片
[00:31:23.400 --> 00:31:25.200]  以前你看粵語長片的話
[00:31:25.200 --> 00:31:28.400]  吳楚帆都這樣說
[00:31:28.400 --> 00:31:31.000]  人人為我
[00:31:31.000 --> 00:31:32.200]  我為人人
[00:31:32.200 --> 00:31:33.400]  我為人人
[00:31:33.400 --> 00:31:34.800]  所以你就為得人
[00:31:34.800 --> 00:31:37.200]  所以你就為其他人打算
[00:31:37.200 --> 00:31:39.600]  這樣別人都會愛惜你
[00:31:39.600 --> 00:31:41.600]  這樣別人都會很疼愛你
[00:31:41.600 --> 00:31:43.600]  當然你要懂得照顧自己
[00:31:43.600 --> 00:31:46.400]  當然你一定要懂得照顧自己
[00:31:46.400 --> 00:31:49.400]  最後我再次鼓勵每一位長者
[00:31:49.400 --> 00:31:51.800]  最後我再次鼓勵每一位長者
[00:31:51.800 --> 00:31:54.800]  要完全剷除和摒棄
[00:31:54.800 --> 00:31:57.400]  要完全剷除和棄絕
[00:31:57.400 --> 00:31:59.200]  老了沒用了
[00:31:59.200 --> 00:32:01.600]  就是說這句話老了我沒用了
[00:32:01.600 --> 00:32:02.800]  老人家很喜歡說
[00:32:02.800 --> 00:32:05.400]  老人家很喜歡說這句話
[00:32:05.400 --> 00:32:06.800]  老了沒用了
[00:32:06.800 --> 00:32:09.600]  還要加一隻鬼下去
[00:32:09.600 --> 00:32:11.000]  還要加多一個鬼字
[00:32:11.000 --> 00:32:12.600]  其實可以改口
[00:32:12.600 --> 00:32:13.600]  其實可以改口
[00:32:13.600 --> 00:32:15.200]  你說雖然老
[00:32:15.200 --> 00:32:16.400]  你可以說雖然老
[00:32:16.400 --> 00:32:18.400]  但是我可以被主所用
[00:32:18.400 --> 00:32:20.800]  但是我可以被主使用
[00:32:20.800 --> 00:32:23.600]  求主致福我們每一位長者身體健康
[00:32:23.600 --> 00:32:27.400]  求主賜福給我們每一個長者身體健康
[00:32:27.400 --> 00:32:29.000]  過一個黃金的晚年
[00:32:29.000 --> 00:32:30.800]  過一個黃金的晚年
[00:32:30.800 --> 00:32:31.800]  雖然你老
[00:32:31.800 --> 00:32:33.800]  雖然你老了
[00:32:33.800 --> 00:32:35.200]  但是加了神
[00:32:35.200 --> 00:32:36.800]  但是加了神在你裏面
[00:32:36.800 --> 00:32:37.600]  變成黃金
[00:32:37.600 --> 00:32:39.400]  就變成黃金一樣
[00:32:39.400 --> 00:32:42.200]  然後你有神你就有喜樂
[00:32:42.200 --> 00:32:43.800]  然後你有神之後
[00:32:43.800 --> 00:32:45.000]  你就會有喜樂
[00:32:45.000 --> 00:32:46.800]  你可以靠著主的恩典
[00:32:46.800 --> 00:32:48.600]  你可以靠著主的恩典
[00:32:48.600 --> 00:32:50.400]  發揮你晚年的人生
[00:32:50.400 --> 00:32:52.200]  發揮你晚年的人生
[00:32:52.200 --> 00:32:53.800]  過一個有尊嚴
[00:32:53.800 --> 00:32:54.600]  有功能
[00:32:54.600 --> 00:32:56.200]  有影響力的長者
[00:32:56.200 --> 00:32:57.800]  過一個有尊嚴
[00:32:57.800 --> 00:32:59.800]  有功能的長者的生活
