
[00:00:00.000 --> 00:00:02.740]  簡單交代一下這套劇的劇情
[00:19:47.440 --> 00:19:48.960]  族長的時代
[00:19:48.960 --> 00:19:52.640]  當時的妻子是會這樣稱呼丈夫的
[00:19:52.640 --> 00:19:54.960]  如果我們回到創世紀第十八章
[00:19:54.960 --> 00:20:01.840]  我們會看到撒拉稱呼亞伯拉罕為主
[00:20:01.840 --> 00:20:03.840]  代表什麼呢
[00:20:03.840 --> 00:20:07.560]  代表撒拉很馴服她的丈夫亞伯拉罕
[00:20:07.560 --> 00:20:11.240]  而這也給了當時妻子的血面
[00:20:11.240 --> 00:20:12.160]  但另一方面
[00:20:12.160 --> 00:20:14.280]  在創世紀第十八章
[00:20:14.280 --> 00:20:17.440]  撒拉除了稱呼亞伯拉罕為主
[00:20:17.440 --> 00:20:20.640]  這個稱呼很馴服丈夫的時候
[00:20:20.640 --> 00:20:24.120]  她另外也有一個見證和表現
[00:20:24.120 --> 00:20:25.920]  創世紀第十八章的處境是什麼呢
[00:20:25.920 --> 00:20:28.160]  就是上帝差派他的使者
[00:20:28.160 --> 00:20:31.240]  告訴亞伯拉罕和撒拉
[00:20:31.240 --> 00:20:34.280]  第二年你們要生一個孩子
[00:20:34.280 --> 00:20:35.840]  以撒
[00:20:35.840 --> 00:20:39.720]  對於當時年老的亞伯拉罕和撒拉
[00:20:39.720 --> 00:20:41.000]  當然覺得不可能
[00:20:41.000 --> 00:20:42.200]  我們已經一百年多
[00:20:42.200 --> 00:20:45.960]  怎會還有機會生孩子呢
[00:20:45.960 --> 00:20:50.320]  但是他們仍然信神
[00:20:50.320 --> 00:20:51.920]  仍然相信
[00:20:51.920 --> 00:20:55.960]  以至第二年他們真的生下二撒
[00:20:55.960 --> 00:20:58.080]  在希伯來書十一章
[00:20:58.080 --> 00:21:00.120]  有一個信心的英雄榜
[00:21:00.120 --> 00:21:04.200]  亞伯拉罕和撒拉都有名字在上面
[00:21:04.200 --> 00:21:06.840]  對於第一世紀初期的教會
[00:21:06.840 --> 00:21:13.000]  撒拉和亞伯拉罕就是信心的一個榜樣
[00:21:13.000 --> 00:21:15.280]  所以彼得在這裡引用撒拉
[00:21:15.280 --> 00:21:17.080]  除了勉勵當時的妻子
[00:21:17.080 --> 00:21:18.440]  要像撒拉那樣
[00:21:18.440 --> 00:21:20.440]  好好地馴服丈夫
[00:21:20.440 --> 00:21:23.280]  另一方面撒拉另一個生命的素質
[00:21:23.280 --> 00:21:25.480]  就是他很信靠主
[00:21:25.480 --> 00:21:27.640]  很相信主
[00:21:27.640 --> 00:21:32.080]  使得上帝就是這樣在他的家庭裡行歧視
[00:21:32.080 --> 00:21:35.680]  施下二撒給他們
[00:21:35.680 --> 00:21:38.400]  對第一世紀信主的妻子來說
[00:21:38.400 --> 00:21:41.560]  雖然他們面對的處境是不容易
[00:21:41.560 --> 00:21:45.560]  特別是在家規的文化框框下
[00:21:45.560 --> 00:21:51.080]  被標籤你們是沒有價值的標籤下
[00:21:51.080 --> 00:21:53.960]  作妻子的仍然可以在夾縫裡
[00:21:53.960 --> 00:21:56.800]  為主好好地作見證
[00:21:56.800 --> 00:22:00.080]  以致藉著他們內在的素質
[00:22:00.080 --> 00:22:02.520]  他就會感化他的丈夫
[00:22:02.520 --> 00:22:06.800]  讓他們未信的丈夫都可以得著福音
[00:22:06.800 --> 00:22:13.880]  這是彼得對當時信主的妻子的勸勉
[00:22:13.880 --> 00:22:16.360]  所以彼得的這些勸勉
[00:22:16.360 --> 00:22:18.800]  我們看回都是很日常生活的
[00:22:18.800 --> 00:22:22.680]  我們要見證基督不是一些很複雜的事情
[00:22:22.680 --> 00:22:27.640]  而是我們讓福音塑造我們的生命
[00:22:27.640 --> 00:22:29.640]  讓我們被改變的生命
[00:22:29.640 --> 00:22:34.080]  在我們的家庭裡就是這樣去見證基督
[00:22:34.080 --> 00:22:40.320]  生命的見證完成於我們口中所說的言語
[00:22:40.320 --> 00:22:43.200]  在最後我想將這段落拉闊一點
[00:22:43.200 --> 00:22:48.960]  連接第二章十一節去看
[00:22:48.960 --> 00:22:51.960]  因為這段落三章一至七節
[00:22:51.960 --> 00:22:57.280]  和前面兩個段落有一個密切的關係
[00:22:57.280 --> 00:22:59.360]  上兩個段落是說什麼的呢
[00:22:59.360 --> 00:23:04.040]  第一個段落是說信徒如何馴服君王
[00:23:04.040 --> 00:23:08.440]  之前的段落是說僕人如何馴服主人
[00:23:08.440 --> 00:23:13.280]  今天這段是說妻子如何馴服丈夫
[00:23:13.280 --> 00:23:16.480]  三個段落都有馴服這個字
[00:23:16.480 --> 00:23:20.120]  剛才我們也處理過馴服這個方面
[00:23:20.120 --> 00:23:23.920]  同樣這三段都有行善這個字
[00:23:23.920 --> 00:23:29.920]  在二章第十五節二十節和三章六節
[00:23:29.920 --> 00:23:34.200]  這裡你們只要行善都有行善這個字
[00:23:34.200 --> 00:23:38.520]  這個對初期教會是相當重要的
[00:23:38.520 --> 00:23:41.880]  特別是他們身處在一個壓迫的框框裡面
[00:23:41.880 --> 00:23:44.120]  被標籤的框框裡面
[00:23:44.120 --> 00:23:47.240]  他們就是這樣去怯面信徒
[00:23:47.240 --> 00:23:50.040]  藉著行善去見證信仰
[00:23:50.040 --> 00:23:53.480]  挽回不信的生命
[00:23:53.480 --> 00:23:57.600]  我們知道羅馬帝國統治當時的社會
[00:23:57.600 --> 00:24:01.680]  至於有多壓迫視乎哪個凱撒
[00:24:01.680 --> 00:24:07.480]  哪個羅馬君王統治的社會
[00:24:07.480 --> 00:24:10.640]  當中有一個很出名的王叫尼祿王
[00:24:10.640 --> 00:24:13.080]  出名在什麼呢 出名在兇殘
[00:24:13.080 --> 00:24:15.800]  出名迫害基督徒
[00:24:15.800 --> 00:24:19.960]  甚至有一件事件就是他燒了羅馬城
[00:24:19.960 --> 00:24:22.360]  然後嫁禍給基督徒
[00:24:22.360 --> 00:24:26.960]  讓社會其他人去迫害基督徒
[00:24:26.960 --> 00:24:29.000]  但是在這樣壓迫的處境裡面
[00:24:29.000 --> 00:24:31.280]  彼得怎樣怯面信徒呢
[00:24:31.280 --> 00:24:33.480]  如果我們回到二章十五節
[00:24:33.480 --> 00:24:34.600]  彼得這樣說
[00:24:34.600 --> 00:24:35.760]  因為神的旨意
[00:24:35.760 --> 00:24:41.000]  原是要你們以行善堵住糊塗無知的口
[00:24:41.000 --> 00:24:43.000]  然後二章十二節又這樣說
[00:24:43.000 --> 00:24:45.240]  又因為看見你們的好行為
[00:24:45.240 --> 00:24:49.480]  就在神臨在的日子稱頌上帝
[00:24:49.480 --> 00:24:54.520]  在第一世紀加規這個框框和標籤底下
[00:24:54.520 --> 00:24:58.360]  作僕人和作妻子又如何自處呢
[00:24:58.360 --> 00:25:03.160]  在今天我們看到三章六節那裡
[00:25:03.160 --> 00:25:05.000]  彼得怯面作妻子的
[00:25:05.000 --> 00:25:06.280]  你們要行善
[00:25:06.280 --> 00:25:08.040]  不怕任何恐嚇
[00:25:08.040 --> 00:25:11.240]  就成為撒拉的女兒了
[00:25:11.240 --> 00:25:13.800]  彼得提到不怕任何恐嚇
[00:25:13.800 --> 00:25:17.960]  就是代表作妻子的常常受到恐嚇
[00:25:17.960 --> 00:25:21.000]  作妻子的在當時常常受到壓迫
[00:25:21.000 --> 00:25:24.840]  因為是一個男性主導的社會
[00:25:24.840 --> 00:25:27.640]  甚至是男性霸道的社會
[00:25:27.640 --> 00:25:30.760]  妻子的生活是不容易的
[00:25:30.760 --> 00:25:33.400]  但是彼得仍然這樣去怯面
[00:25:33.400 --> 00:25:37.800]  要用行善去改變這個處境
[00:25:37.800 --> 00:25:41.800]  所以在拉夫的對每一個宋徒來說
[00:25:41.800 --> 00:25:47.400]  他們就是活在尼祿王這個逆權底下
[00:25:47.400 --> 00:25:51.880]  而在家庭的單位裡作僕人、作妻子的
[00:25:51.880 --> 00:25:57.000]  他們就活在家規、文化框框的壓迫底下
[00:25:57.000 --> 00:26:01.560]  彼得同樣怯面要用行善去見證基督
[00:26:01.560 --> 00:26:03.960]  去改變人的生命
[00:26:03.960 --> 00:26:06.760]  以善勝惡
[00:26:06.760 --> 00:26:11.880]  這個怯面讓我想起一部電影《孤星女》
[00:26:11.880 --> 00:26:17.000]  其中一個片段講到有一個主教
[00:26:17.000 --> 00:26:22.520]  這個主教接待了一個犯了偷竊罪的人
[00:26:22.520 --> 00:26:24.680]  這個主教不單沒有舉報他
[00:26:24.680 --> 00:26:31.640]  反而吩咐教會裡的僕人用最好的方式去接待他
[00:26:31.640 --> 00:26:36.440]  但是這個罪犯不單不感恩
[00:26:36.440 --> 00:26:41.400]  反而還偷了教會裡的一些聖物
[00:26:41.400 --> 00:26:43.960]  之後他再被警察拘捕
[00:26:43.960 --> 00:26:47.160]  警察就將他帶來主教面前
[00:26:47.160 --> 00:26:51.000]  問主教是不是這個人偷了教會的聖物
[00:26:51.000 --> 00:26:53.400]  主教就告訴警察
[00:26:53.400 --> 00:26:57.240]  這些物件是我們送給他的
[00:26:57.240 --> 00:27:00.440]  這個罪犯離開了教堂之後
[00:27:00.440 --> 00:27:05.560]  他的生命就留下了對良知和罪惡的掙扎
[00:27:05.560 --> 00:27:09.000]  最後這個罪犯就生命改變
[00:27:09.000 --> 00:27:10.840]  他找到人生的意義
[00:27:10.840 --> 00:27:17.320]  甚至最後他願意犧牲自己救回兩個年輕人的生命
[00:27:17.320 --> 00:27:21.720]  電影裡的主教就是以善勝惡
[00:27:21.720 --> 00:27:25.080]  當然我這樣說不是我們要縱容罪惡
[00:27:25.080 --> 00:27:29.560]  見到罪惡就很無知地去縱容
[00:27:29.560 --> 00:27:33.720]  而是有智慧地去以善勝惡
[00:27:33.720 --> 00:27:35.160]  還有好像彼得這樣說
[00:27:35.160 --> 00:27:43.960]  我們要很忠心地好好地在生活見證挽回不順的生命
[00:27:43.960 --> 00:27:48.440]  以善勝惡的教導其實和舊約是一脈相承的
[00:27:48.440 --> 00:27:50.200]  如果我們看回先知書
[00:27:50.200 --> 00:27:52.440]  很多先知的勸勉都是這樣
[00:27:52.440 --> 00:27:53.960]  亞摩斯是這樣
[00:27:53.960 --> 00:27:56.440]  以賽亞也是這樣
[00:27:56.440 --> 00:27:59.720]  同樣去勸勉信徒要以善勝惡
[00:27:59.720 --> 00:28:04.040]  在缺乏公義的地方我們一起去彰顯公義
[00:28:04.040 --> 00:28:06.840]  在缺乏愛的地方我們一起去愛
[00:28:06.840 --> 00:28:09.560]  特別是愛一些被邊緣化的人
[00:28:09.560 --> 00:28:12.760]  在這個世界見證另一個世界
[00:28:12.760 --> 00:28:16.520]  就是見證天國神國這個世界
[00:28:16.520 --> 00:28:20.920]  在這個世界裡每一個生命都捍衛寶貴
[00:28:20.920 --> 00:28:24.440]  都是上帝很想挽回的生命
[00:28:24.440 --> 00:28:25.960]  所以回到彼得前書
[00:28:25.960 --> 00:28:32.280]  我們記得第一章彼得首先確立每一個信徒是屬神的指紋
[00:28:32.280 --> 00:28:35.160]  這個身份是相當的重要
[00:28:35.160 --> 00:28:37.160]  去到第二章第三章
[00:28:37.160 --> 00:28:40.280]  去到實際的應用的時候彼得就勸勉
[00:28:40.280 --> 00:28:42.520]  在日常生活裡面
[00:28:42.520 --> 00:28:44.040]  無論你作僕人的
[00:28:44.040 --> 00:28:46.760]  你作一個普通的市民信徒
[00:28:46.760 --> 00:28:49.720]  你在家庭裡面作一個妻子
[00:28:49.720 --> 00:28:51.640]  我們都可以用我們的生命
[00:28:51.640 --> 00:28:55.000]  特別藉著我們內在的生命的美德
[00:28:55.000 --> 00:28:58.280]  在無論外在壓迫的處境之下
[00:28:58.280 --> 00:29:03.720]  或者內在第一世紀的家規被標籤的文化之下
[00:29:03.720 --> 00:29:07.320]  信徒都可以好好地去見證基督
[00:29:07.320 --> 00:29:09.800]  藉著以善勝惡
[00:29:09.800 --> 00:29:15.560]  同樣這個勸勉對今天我們每一個信徒都是一個很重要的提醒
[00:29:15.560 --> 00:29:18.440]  願意我們都一起在這個功課裡面
[00:29:18.440 --> 00:29:21.320]  以善勝惡我們好好地學習
[00:29:21.320 --> 00:29:24.200]  我們一起去禱告
[00:29:24.200 --> 00:29:28.280]  多謝你讓我們今天有這段經文
[00:29:28.280 --> 00:29:33.160]  讓我們一起去思考我們怎樣在困境裡面
[00:29:33.160 --> 00:29:37.320]  我們仍然藉著我們內在的生命
[00:29:37.320 --> 00:29:39.880]  藉著依靠你被你去塑造的時候
[00:29:39.880 --> 00:29:43.720]  我們就用我們的生命在這個世代去見證
[00:29:43.720 --> 00:29:46.440]  見證基督就是我們的主我們的王
[00:29:46.440 --> 00:29:50.600]  藉著見證去告訴微信的人聽
[00:29:50.600 --> 00:29:54.600]  每一個生命在主裡面都是捍衛寶貴
[00:29:54.600 --> 00:29:58.200]  就求你去幫助我們在困境裡面
[00:29:58.200 --> 00:30:00.040]  我們要作這個見證
[00:30:00.040 --> 00:30:03.080]  以善勝惡都是不容易
[00:30:03.080 --> 00:30:05.000]  求你去幫助
[00:30:05.000 --> 00:30:06.680]  憐憫我們的軟弱
[00:30:06.680 --> 00:30:08.040]  憐憫我們的限制
[00:30:08.040 --> 00:30:10.200]  藉著聖靈
[00:30:10.200 --> 00:30:13.160]  藉著你的話語繼續引領我們塑造我們的生命
[00:30:13.160 --> 00:30:16.040]  以到我們每一個在我們的家庭裡面
[00:30:16.040 --> 00:30:17.720]  或者我們在不同的崗位裡面
[00:30:17.720 --> 00:30:20.680]  我們繼續用我們的生命去見證基督你自己
[00:30:20.680 --> 00:30:22.680]  就求你繼續帶領使用
[00:30:22.680 --> 00:30:23.400]  我們的祈禱
[00:30:23.400 --> 00:30:25.080]  傍著耶穌基督的名字而求
[00:30:25.080 --> 00:30:27.080]  阿們
