
[00:00:00.000 --> 00:00:04.440]  完成了舊約約拿書的系列之後
[00:23:27.760 --> 00:23:49.760]  談到姦淫,當然姦淫只是男女不正當的關係,或者是夫婦以外的不正當男女關係。
[00:23:49.760 --> 00:24:01.760]  但是耶穌就提升到一個更高的層次,就是說你心裡動了淫念,你已經犯了姦淫。
[00:24:01.760 --> 00:24:17.760]  十誡不單單吩咐我們生活要依從外表的正直,更要依從內心的靈性意義。
[00:24:17.760 --> 00:24:33.760]  因為十誡是針對我們人的內心而設的,遵守十誡的主要條件,就是我們要做到心正意誠,
[00:24:33.760 --> 00:24:54.760]  就是我們要從心底裡面,是覺得上帝的說話和吩咐,是對我們人生的福祉有益的,不是一種無奈的遵守。
[00:24:54.760 --> 00:25:04.760]  就像牧師常常勸大家早點回來崇拜,不要遲到,那些是人的規範。
[00:25:04.760 --> 00:25:18.760]  但是如果你從心底裡面去敬畏上帝的話,你會自己選擇一個恰當的時間出現。
[00:25:18.760 --> 00:25:27.760]  十誡所包含的意義,比文字要表達的更多。
[00:25:27.760 --> 00:25:37.760]  如果用今天的話,我們不要忘記立法者的初心和原意。
[00:25:37.760 --> 00:25:48.760]  我們不要玩那些所謂語言藝術去解釋這十誡如何遵守。
[00:25:48.760 --> 00:26:01.760]  比如說我們說不可殺人,我們不是討論用刀殺他,用槍殺他,還是用毒殺死他。
[00:26:01.760 --> 00:26:11.760]  我們說的可能甚至是語言暴力,用眼神去殺人。
[00:26:11.760 --> 00:26:24.760]  但是整個精神是說我們不要傷害別人為大前提,和犯罪的意向。
[00:26:24.760 --> 00:26:37.760]  當然更有積極的意思,我們要珍貴生命,盡一切可能,我們要保障每一個人的生命。
[00:26:37.760 --> 00:26:50.760]  如果我們真的重視人的生命價值,我們重視人是神所創造、擁有神的形象,
[00:26:50.760 --> 00:26:57.760]  我們就可以學會互相尊重和包容。
[00:26:57.760 --> 00:27:15.760]  所以十誡是談及人的言語行為思想,動機生活人倫敬拜,信仰和實踐等每一方面。
[00:27:15.760 --> 00:27:23.760]  所以今天早上我用的標題是「歷久常新的律法」,
[00:27:23.760 --> 00:27:33.760]  表示這個律法雖然是很久以前頒布下來,
[00:27:33.760 --> 00:27:38.760]  但今天仍然能夠應用在我們生命當中。
[00:27:38.760 --> 00:27:51.760]  在這裡我做一個簡單的總結,十誡是建基神道德的本性,和慈愛救贖的恩典。
[00:27:51.760 --> 00:28:06.760]  如果沒有這位獨一的真神,如果沒有他在聖經裡的記載,如果沒有以色列人和歷代他彰顯的慈愛,
[00:28:06.760 --> 00:28:17.760]  十誡只是一連串高壓任意強加別人的規定,十誡的背後必然有一個更高的權威,
[00:28:17.760 --> 00:28:36.760]  否則我們所定義的界線就會崩潰,所謂對錯我們現代人都很喜歡說,
[00:28:36.760 --> 00:28:52.760]  這只是大家見仁見智,你喜歡這樣就這樣,我喜歡這樣就這樣,誰要定一個規矩要所有人遵守呢?
[00:28:52.760 --> 00:29:04.760]  第二個很重要,如果沒有十誡,西方文明就不會建立普世價值,
[00:29:04.760 --> 00:29:16.760]  包括人權、男女平等,甚至在西方國家中終止奴隸制度,
[00:29:16.760 --> 00:29:28.760]  這是對人的尊重,按照基督教的傳統,第一條誡命就是除了我以外不可有別的神,
[00:29:28.760 --> 00:29:44.760]  我們說的不是昔日摩西那個年代,以色列人或加拿大拜的偶像石頭,
[00:29:44.760 --> 00:29:57.760]  我們所指的偶像,可能是今天所說的金錢、名譽、權利、愛情教育子女,
[00:29:57.760 --> 00:30:11.760]  或者是政治信念,甚至我們侍奉的崗位,如果這一切都不能在神面前放下的話,
[00:30:11.760 --> 00:30:28.760]  那東西已經不知不覺成為我們的偶像,另外我們說不可妄稱耶和華女神的名,
[00:30:28.760 --> 00:30:46.760]  特別在西方的人很喜歡用上帝的名來開玩笑,或者有時候你做一些Oh Jesus Christ,
[00:30:46.760 --> 00:30:58.760]  他不是表示敬虔,就是我用一句天吶,為什麼你會做出這種事?
[00:30:58.760 --> 00:31:09.760]  這一句不可妄稱耶和華女神的名,其實原來意思是不可褻瀆主的名,
[00:31:09.760 --> 00:31:18.760]  即是說不要用神的名來開玩笑,當守安息日,這是值得我們香港人思考的界別,
[00:31:18.760 --> 00:31:31.760]  香港人是被稱為全球最勤勞的民族,十號風球我們都要上班,
[00:31:31.760 --> 00:31:42.760]  香港人平均的工作小時是六十至六十五個小時,我們為我們的工作貢獻我們的一生,
[00:31:42.760 --> 00:31:56.760]  做牛做馬,但是這裡的安息日的精義,我們為這個世界已經付了六天的代價,
[00:31:56.760 --> 00:32:08.760]  可不可以留下一天專心去敬拜上帝,所以我們星期天說起不了身,
[00:32:08.760 --> 00:32:18.760]  多睡一會兒,難得放假你還要我回崇拜,牧師你很殘忍,
[00:32:18.760 --> 00:32:28.760]  講你又不忍,不講你我又難忍,其實你如果看重和上帝的關係,
[00:32:28.760 --> 00:32:38.760]  你回來崇拜是一個與神親近,不是一個重擔,
[00:32:38.760 --> 00:32:53.760]  當孝敬父母,中國人說百姓以孝為先,我再次說孝敬父母不是傳統的父親節母親節節期式的表示,
[00:32:53.760 --> 00:33:08.760]  我們是要對父母的尊重,願意花時間和他們相處,
[00:33:08.760 --> 00:33:23.760]  或者好好活出一個有意義的人生,父母以你為榮,好好管理自己的人生,不用父母擔心,
[00:33:23.760 --> 00:33:35.760]  這些比一切物質更重要,不可以殺人,積極的意義是對生命的尊重,
[00:33:35.760 --> 00:33:46.760]  不可以姦淫是表明對婚姻男女關係的重要性,不可姦淫是表明婚姻跟男女關係的重要性,
[00:33:46.760 --> 00:33:55.760]  所以我都提醒年輕人,在交往過程中要懂得保護自己,
[00:33:55.760 --> 00:34:06.760]  不可以偷渡,提醒現代人不要巧取豪奪,不要為求目的不擇手段,
[00:34:06.760 --> 00:34:18.760]  不可以做假見證去陷害人,提醒我們慎言,誠實的可靠,
[00:34:18.760 --> 00:34:29.760]  今天我們處身今天的社會,充滿了很多網絡上的傳聞,
[00:34:29.760 --> 00:34:37.760]  我們基督徒有時候要是其是,非其非,
[00:34:37.760 --> 00:34:52.760]  都提醒大家,現在我們大部份人都用智能手機,當你收到一段傳過來的短訊,
[00:34:52.760 --> 00:34:57.760]  大家其實要真的,我們叫Fact Check看看是不是真還是假,
[00:34:57.760 --> 00:35:07.760]  大家真的要懂得明辨是非,分真假,不要馬上傳出去,
[00:35:07.760 --> 00:35:19.760]  其實我們這個行動是散播一些謠言,不要貪戀別人的妻子和財物,
[00:35:19.760 --> 00:35:30.760]  這都是我們人性的弱點,貪便宜也是我們人性的弱點,
[00:35:30.760 --> 00:35:40.760]  有時候更可悲的是佔了便宜又賣乖,
[00:35:40.760 --> 00:35:52.760]  之後我們又沾沾自喜,十誡我再次說,不單只是十個規定,
[00:35:52.760 --> 00:36:01.760]  十個聲明,十句說話,十誡是神和人立約的關係,
[00:36:01.760 --> 00:36:13.760]  讓人享受神恩典的基礎,正如《出埃及記》二十章第一節,
[00:36:13.760 --> 00:36:20.760]  在十誡頒佈之前,神再一次重申,
[00:36:20.760 --> 00:36:32.760]  我耶和華是祢的神,曾將祢從埃及地維盧之家領出來,
[00:36:32.760 --> 00:36:44.760]  換句話說,將守十誡讓我們從罪的奴隸或罪的可怕得到釋放,
[00:36:44.760 --> 00:36:48.760]  讓我們的生命活得更美好。
