
[00:00:00.000 --> 00:00:03.460]  在今年一月開始 我們開始了這個保守的系列
[00:18:32.880 --> 00:18:35.280]  做她的生意
[00:18:35.280 --> 00:18:37.080]  兩年內
[00:18:37.080 --> 00:18:41.180]  在深圳買了她的第一層樓
[00:18:41.180 --> 00:18:43.080]  我問有沒有可能
[00:18:43.080 --> 00:18:44.380]  她說這個朋友告訴我
[00:18:44.380 --> 00:18:46.680]  她算是幸運的那個
[00:18:46.680 --> 00:18:49.280]  因為不是每個人都成功
[00:18:49.280 --> 00:18:51.280]  她說她還有沒有生活呢
[00:18:51.280 --> 00:18:52.480]  沒有了
[00:18:52.480 --> 00:18:56.280]  由八點做到晚上十二點
[00:18:56.280 --> 00:18:57.780]  兩年
[00:18:57.780 --> 00:19:01.780]  很勤勞
[00:19:01.780 --> 00:19:03.280]  弟兄姊妹
[00:19:03.280 --> 00:19:06.180]  我們香港年輕人最大的問題是
[00:19:06.180 --> 00:19:09.080]  我們以為不用做就有樓
[00:19:09.080 --> 00:19:14.480]  一定有的 三樓
[00:19:14.480 --> 00:19:17.580]  你看到人家拉個行李箱下來買東西很有錢
[00:19:17.580 --> 00:19:21.580]  你看不到人家的勤勞
[00:19:21.580 --> 00:19:24.580]  我最近聽到一個故事
[00:19:24.580 --> 00:19:28.380]  在中國裡面有一個人發達
[00:19:28.380 --> 00:19:31.880]  他買一件睡衣
[00:19:31.880 --> 00:19:34.880]  價錢150元人民幣
[00:19:34.880 --> 00:19:36.480]  他放上淘寶說
[00:19:36.480 --> 00:19:39.080]  免費送給你
[00:19:39.080 --> 00:19:41.380]  弟兄姊妹你想一件150元的睡衣
[00:19:41.380 --> 00:19:43.680]  免費送給你會怎樣呢
[00:19:43.680 --> 00:19:46.980]  只要你給我23元的郵費
[00:19:46.980 --> 00:19:50.380]  我就會寄這件睡衣給你
[00:19:50.380 --> 00:19:55.380]  最後有七千萬張訂單
[00:19:55.380 --> 00:19:58.680]  七千萬張訂單
[00:19:58.680 --> 00:20:02.680]  證明貪心是可以的
[00:20:02.680 --> 00:20:05.980]  原來這件睡衣是值八元
[00:20:05.980 --> 00:20:08.680]  郵費是十元
[00:20:08.680 --> 00:20:11.380]  23減18多少
[00:20:11.380 --> 00:20:12.380]  五啦
[00:20:12.380 --> 00:20:13.580]  再乘七千萬呢
[00:20:13.580 --> 00:20:16.480]  再乘七千萬才恐怖
[00:20:16.480 --> 00:20:18.980]  這個人就發達了
[00:20:18.980 --> 00:20:20.180]  弟兄姊妹
[00:20:20.180 --> 00:20:23.180]  勤勞的人是會富足的
[00:20:23.180 --> 00:20:25.180]  貧窮的人
[00:20:25.180 --> 00:20:30.780]  其中一個原因是因為他游手好閒
[00:20:30.780 --> 00:20:32.880]  我們看到聖經裡面說
[00:20:32.880 --> 00:20:33.980]  我們不可以游手好閒
[00:20:33.980 --> 00:20:34.680]  第一門
[00:20:34.680 --> 00:20:35.880]  我們奉主耶穌基督命令
[00:20:35.880 --> 00:20:37.280]  吩咐你凡事游手好閒
[00:20:37.280 --> 00:20:38.480]  弟兄不按著你
[00:20:38.480 --> 00:20:41.280]  從我們當中所領受的教訓去做的話
[00:20:41.280 --> 00:20:42.280]  就應當遠離他
[00:20:42.280 --> 00:20:43.680]  你們自己本來就知道
[00:20:43.680 --> 00:20:45.580]  應當怎樣效法我們
[00:20:45.580 --> 00:20:46.880]  因為我們在你們中間
[00:20:46.880 --> 00:20:48.580]  並沒有游手好閒
[00:20:48.580 --> 00:20:51.680]  現在的時代變成了有男性會回家
[00:20:51.680 --> 00:20:54.480]  負責照顧兒子做家務
[00:20:54.480 --> 00:20:55.980]  姐妹出去賺錢
[00:20:55.980 --> 00:20:58.480]  這種角色的轉變不是一個問題
[00:20:58.480 --> 00:21:01.780]  但最重要不要游手好閒
[00:21:01.780 --> 00:21:02.580]  為什麼
[00:21:02.580 --> 00:21:04.980]  波羅說游手好閒不恐怖
[00:21:04.980 --> 00:21:06.580]  恐怖是當人游手好閒之後
[00:21:06.580 --> 00:21:09.380]  就會專管閒事
[00:21:09.380 --> 00:21:12.480]  你看到嗎
[00:21:12.480 --> 00:21:15.080]  當一個人游手好閒的時候
[00:21:15.080 --> 00:21:18.080]  就會專管閒事
[00:21:18.080 --> 00:21:19.780]  他就會理會閒事
[00:21:19.780 --> 00:21:22.580]  挑撥閒事出來
[00:21:22.580 --> 00:21:26.480]  對整個社會只有負面的影響
[00:21:26.480 --> 00:21:27.980]  並沒有正面的影響
[00:21:27.980 --> 00:21:29.480]  如果說社會公義的話
[00:21:29.480 --> 00:21:32.880]  游手好閒的人就會製造不公義的事情
[00:21:32.880 --> 00:21:34.580]  因為他專管閒事
[00:21:34.580 --> 00:21:36.980]  沒有人理會的就專管
[00:21:36.980 --> 00:21:39.480]  而那些根本不重要的事情
[00:21:39.480 --> 00:21:42.680]  我們看看第三隻手
[00:21:42.680 --> 00:21:44.080]  是一個慷慨的手
[00:21:44.080 --> 00:21:48.480]  跟你間諜說話的慷慨的手
[00:21:48.480 --> 00:21:50.280]  這裡說的是什麼呢
[00:21:50.280 --> 00:21:53.080]  這裡說的是《全道書》第四章第五到第六節
[00:21:53.080 --> 00:21:54.980]  我們不太明白
[00:21:54.980 --> 00:21:55.680]  他說
[00:21:55.680 --> 00:21:58.980]  愚昧的人不抱著雙臂吃自己的肉
[00:21:58.980 --> 00:22:00.680]  一掌聖滿安寧
[00:22:00.680 --> 00:22:05.480]  勝過兩手找滿了爐碌暴風
[00:22:05.480 --> 00:22:07.380]  猶太人 維欺白來人
[00:22:07.380 --> 00:22:11.580]  很喜歡說圖畫 圖像
[00:22:11.580 --> 00:22:14.380]  我們讀不明白的原因是
[00:22:14.380 --> 00:22:19.080]  顧文字忽略了他在說一幅圖畫
[00:22:19.080 --> 00:22:23.380]  這三個形容是說三幅圖畫
[00:22:23.380 --> 00:22:25.580]  說三幅圖畫你就開始明白了
[00:22:25.580 --> 00:22:26.880]  但一幅圖畫說的是什麼
[00:22:26.880 --> 00:22:28.780]  一個人翹著雙臂
[00:22:28.780 --> 00:22:30.680]  然後吃自己的肉
[00:22:30.680 --> 00:22:33.180]  我記得小學的時候讀過一個故事
[00:22:33.180 --> 00:22:34.880]  現在小學應該沒有了
[00:22:34.880 --> 00:22:37.480]  就是一個極之懶的人
[00:22:37.480 --> 00:22:40.180]  幸好他娶到一個很勤勞的老婆
[00:22:40.180 --> 00:22:44.180]  這個極之懶的人只是躺在床上
[00:22:44.180 --> 00:22:45.780]  什麼都不做
[00:22:45.780 --> 00:22:47.780]  他老婆終於要回外家
[00:22:47.780 --> 00:22:51.280]  你知道以前回外家要走路
[00:22:51.280 --> 00:22:54.080]  來回都要半個月的時間
[00:22:54.080 --> 00:22:55.980]  所以他老婆怕他老公餓死
[00:22:55.980 --> 00:22:57.780]  就做了一個大餅給他
[00:22:57.780 --> 00:22:58.980]  一個大的凍甩
[00:22:58.980 --> 00:23:00.080]  有個洞的
[00:23:00.080 --> 00:23:03.080]  套在脖子上
[00:23:03.080 --> 00:23:04.980]  讓他老公不用動
[00:23:04.980 --> 00:23:06.780]  都可以吃完餅之後
[00:23:06.780 --> 00:23:10.980]  他們計算過回來的時候還有剩餘的
[00:23:10.980 --> 00:23:12.980]  很安心就走了
[00:23:12.980 --> 00:23:14.280]  回到外家之後
[00:23:14.280 --> 00:23:17.480]  見到他老公在床上死了
[00:23:17.480 --> 00:23:18.680]  死因是什麼呢
[00:23:18.680 --> 00:23:20.480]  是餓死
[00:23:20.480 --> 00:23:21.680]  原因是什麼呢
[00:23:21.680 --> 00:23:24.980]  是餅還在他沒有轉
[00:23:24.980 --> 00:23:26.780]  連轉餅都不轉
[00:23:26.780 --> 00:23:29.380]  是不是該死
[00:23:29.380 --> 00:23:31.180]  那時候小學讀這本書
[00:23:31.180 --> 00:23:33.980]  這個世界怎麼可能有這樣的人
[00:23:33.980 --> 00:23:36.480]  這個故事是荒謬作的
[00:23:36.480 --> 00:23:38.480]  但現在你實在看到
[00:23:38.480 --> 00:23:41.080]  在傳道書這段經文講的這個說法
[00:23:41.080 --> 00:23:42.380]  是一模一樣的形容
[00:23:42.380 --> 00:23:43.280]  兩手彼此相比
[00:23:43.280 --> 00:23:45.780]  吃自己的肉就是等死
[00:23:45.780 --> 00:23:48.080]  第二幅圖畫
[00:23:48.080 --> 00:23:53.380]  是講到兩隻手找滿了爐碌和暴風
[00:23:53.380 --> 00:23:54.880]  當雙手向下找
[00:23:54.880 --> 00:23:56.080]  兩隻手向下找
[00:23:56.080 --> 00:23:56.780]  向下找
[00:23:56.780 --> 00:23:58.080]  向下找的時候
[00:23:58.080 --> 00:24:00.880]  找滿了
[00:24:00.880 --> 00:24:03.980]  但一放手就沒有了
[00:24:03.980 --> 00:24:05.580]  再找
[00:24:05.580 --> 00:24:09.280]  又好像一放手就沒有了
[00:24:09.280 --> 00:24:10.980]  這幅圖畫很生動
[00:24:10.980 --> 00:24:12.880]  你和我都玩過了
[00:24:12.880 --> 00:24:14.480]  要入錢的
[00:24:14.480 --> 00:24:18.380]  然後那隻三爪鼻
[00:24:18.380 --> 00:24:20.380]  去到你要選一個公仔
[00:24:20.380 --> 00:24:22.180]  掉下去了
[00:24:22.180 --> 00:24:23.980]  夾不到
[00:24:23.980 --> 00:24:25.580]  又入錢了
[00:24:25.580 --> 00:24:27.280]  掉下去了
[00:24:27.280 --> 00:24:27.980]  這次夾不到
[00:24:27.980 --> 00:24:28.980]  又夾不到
[00:24:28.980 --> 00:24:30.880]  爐碌
[00:24:30.880 --> 00:24:32.480]  暴風
[00:24:32.480 --> 00:24:34.080]  什麼都夾不到
[00:24:34.080 --> 00:24:34.880]  更慘
[00:24:34.880 --> 00:24:37.680]  那些錢都被夾到了
[00:24:37.680 --> 00:24:39.680]  這個很生動的圖畫就是
[00:24:39.680 --> 00:24:40.880]  我們以為拼命地找
[00:24:40.880 --> 00:24:41.680]  拼命地找
[00:24:41.680 --> 00:24:42.880]  向下找的時候
[00:24:42.880 --> 00:24:44.580]  我們就會找到我們要的東西
[00:24:44.580 --> 00:24:46.880]  好像我們突然找完之後就擁有
[00:24:46.880 --> 00:24:47.680]  但原來
[00:24:47.680 --> 00:24:50.780]  當你一放手就沒有了
[00:24:50.780 --> 00:24:53.780]  但是一掌承滿了安寧
[00:24:53.780 --> 00:24:57.480]  勝過兩手找滿了爐碌和暴風
[00:24:57.480 --> 00:24:59.080]  是什麼意思
[00:24:59.080 --> 00:25:02.380]  當你打開一隻手
[00:25:02.380 --> 00:25:05.280]  你的手掌向上的時候
[00:25:05.280 --> 00:25:09.780]  上帝的恩典要豐豐厚厚的淋到你的手掌裏面
[00:25:09.780 --> 00:25:11.480]  你想想如果你的手向下找的時候
[00:25:11.480 --> 00:25:12.480]  上帝的恩典要淋到你
[00:25:12.480 --> 00:25:14.680]  你都拿不到
[00:25:14.680 --> 00:25:16.580]  你承載不了
[00:25:16.580 --> 00:25:19.680]  但你倒不如打開一隻手
[00:25:19.680 --> 00:25:22.080]  去承載上帝給你的恩典
[00:25:22.080 --> 00:25:24.080]  但不要忘記當你打開一隻手的時候
[00:25:24.080 --> 00:25:27.280]  任何人都可以在你手上拿
[00:25:27.280 --> 00:25:29.480]  去分享上帝給你的恩典
[00:25:29.480 --> 00:25:31.180]  Amen
[00:25:31.180 --> 00:25:35.380]  所以慷慨的手就是這個意思
[00:25:35.380 --> 00:25:38.680]  原來當你不斷承載上帝的恩典之餘
[00:25:38.680 --> 00:25:41.880]  我願意樂意向別人分享
[00:25:41.880 --> 00:25:45.580]  但當我願意樂意向別人分享上帝給我的恩典的時候
[00:25:45.580 --> 00:25:46.580]  不需要擔心
[00:25:46.580 --> 00:25:47.980]  上帝的恩典繼續來
[00:25:47.980 --> 00:25:49.480]  只要繼續打你的手
[00:25:49.480 --> 00:25:50.580]  恩典繼續來
[00:25:50.580 --> 00:25:51.480]  繼續分享
[00:25:51.480 --> 00:25:52.180]  繼續來
[00:25:52.180 --> 00:25:52.980]  繼續分享
[00:25:52.980 --> 00:25:53.780]  繼續來
[00:25:53.780 --> 00:25:55.980]  你會承滿了安寧
[00:25:55.980 --> 00:25:57.980]  Amen
[00:25:57.980 --> 00:25:59.680]  所以跟你現在做的那一聲
[00:25:59.680 --> 00:26:04.380]  你要有一隻慷慨的手
[00:26:04.380 --> 00:26:07.280]  往往我們緊握著我們僅有的東西的時候
[00:26:07.280 --> 00:26:09.180]  我們以為我們擁有的時候
[00:26:09.180 --> 00:26:11.080]  正正就是傳道書所說的
[00:26:11.080 --> 00:26:15.980]  最尾你得到的是勞碌和暴風
[00:26:15.980 --> 00:26:19.280]  但反而你願意打開一隻手
[00:26:19.280 --> 00:26:22.980]  你會承載了上帝給你的恩典
[00:26:22.980 --> 00:26:24.780]  我以上講的這三樣東西
[00:26:24.780 --> 00:26:26.980]  都不是靠我們的能力可以成就
[00:26:26.980 --> 00:26:28.480]  所以我們第四方面
[00:26:28.480 --> 00:26:32.180]  必須要仰望主的手
[00:26:32.180 --> 00:26:34.580]  我們要仰望主大能的右手
[00:26:34.580 --> 00:26:37.980]  祂用大能的右手伸出來的膀背領他們出來
[00:26:37.980 --> 00:26:40.580]  因為祂的慈愛是永遠長存的
[00:26:40.580 --> 00:26:42.480]  你在我前後圍繞我
[00:26:42.480 --> 00:26:45.480]  你的手按在我的身上
[00:26:45.480 --> 00:26:48.580]  主大能的右手
[00:26:48.580 --> 00:26:50.280]  希伯來書十二章說
[00:26:50.280 --> 00:26:52.980]  所以你們把下垂的手舉起
[00:26:52.980 --> 00:26:54.580]  髮宣的腿挺直
[00:26:54.580 --> 00:26:56.780]  要為自己的腳把道路收直了
[00:26:56.780 --> 00:26:59.380]  把腿不再脫臼
[00:26:59.380 --> 00:27:02.480]  反而得到痊癒
[00:27:02.480 --> 00:27:03.780]  弟兄姊妹
[00:27:03.780 --> 00:27:06.180]  當我們過往已經發覺
[00:27:06.180 --> 00:27:08.380]  我們整個人生開始
[00:27:08.380 --> 00:27:13.580]  雙手下垂 雙腳髮宣的時候
[00:27:13.580 --> 00:27:15.980]  我更加需要主大能的右手
[00:27:15.980 --> 00:27:19.380]  淋到我們生命裏面
[00:27:19.380 --> 00:27:23.680]  我們知道在我們在懼怕的當中
[00:27:23.680 --> 00:27:25.680]  在患難的時刻
[00:27:25.680 --> 00:27:27.180]  在逆境的當中
[00:27:27.180 --> 00:27:28.980]  我們在危險的時刻
[00:27:28.980 --> 00:27:32.280]  我們需要仰望主的恩授
[00:27:32.280 --> 00:27:34.380]  以上下書四十一章十節說
[00:27:34.380 --> 00:27:36.080]  不要懼怕 因為我與你同在
[00:27:36.080 --> 00:27:39.680]  不要四處張望
[00:27:39.680 --> 00:27:41.080]  如果現在翻譯就不好
[00:27:41.080 --> 00:27:43.980]  東張西望
[00:27:43.980 --> 00:27:44.980]  什麼意思
[00:27:44.980 --> 00:27:46.780]  就是當我們遇到困難的時候
[00:27:46.780 --> 00:27:50.280]  我們會在我們身邊不斷去尋找幫助
[00:27:50.280 --> 00:27:53.980]  但是忽略了仰望主的恩授
[00:27:53.980 --> 00:27:55.880]  所以上下書說
[00:27:55.880 --> 00:28:00.080]  你要知道耶和華是神
[00:28:00.080 --> 00:28:01.680]  祂必兼顧你
[00:28:01.680 --> 00:28:03.180]  祂必保守你
[00:28:03.180 --> 00:28:06.380]  祂必用公義的右手去扶持你
[00:28:06.380 --> 00:28:07.980]  弟兄姊妹
[00:28:07.980 --> 00:28:09.280]  在患難的時候
[00:28:09.280 --> 00:28:11.980]  你要仰望主的恩授
[00:28:11.980 --> 00:28:15.580]  我雖然處身在患難當中
[00:28:15.580 --> 00:28:17.380]  你仍使我存活
[00:28:17.380 --> 00:28:18.880]  我囚的怒氣
[00:28:18.880 --> 00:28:20.580]  你必伸手抵擋
[00:28:20.580 --> 00:28:25.980]  你的右手必拯救我
[00:28:25.980 --> 00:28:28.480]  今天如果你在患難當中
[00:28:28.480 --> 00:28:31.580]  如何堅守你的信仰
[00:28:31.580 --> 00:28:37.480]  如何不會離開這位對你不離不棄的主
[00:28:37.480 --> 00:28:42.680]  是我們必須要仰望祂的恩授
[00:28:42.680 --> 00:28:44.480]  否則的話
[00:28:44.480 --> 00:28:46.480]  我們受不起衝擊
[00:28:46.480 --> 00:28:48.780]  也受不起誘惑
[00:28:48.780 --> 00:28:52.580]  我們很容易就會離開這位主
[00:28:52.580 --> 00:28:54.980]  我們知道第三方面
[00:28:54.980 --> 00:28:58.880]  我們要仰望主釘痕的手
[00:28:58.880 --> 00:29:00.780]  當耶穌基督復活的時候
[00:29:00.780 --> 00:29:03.480]  有一個使徒是最不能相信的
[00:29:03.480 --> 00:29:05.080]  叫多瑪
[00:29:05.080 --> 00:29:06.880]  所以當耶穌復活的時候
[00:29:06.880 --> 00:29:11.080]  就專門去到門徒裏面
[00:29:11.080 --> 00:29:12.780]  特意叫多瑪
[00:29:12.780 --> 00:29:14.780]  祂把你的手指放在這裏
[00:29:14.780 --> 00:29:15.880]  看看我的手吧
[00:29:15.880 --> 00:29:17.380]  伸出你的手來
[00:29:17.380 --> 00:29:18.880]  探探我,我那婆
[00:29:18.880 --> 00:29:22.680]  不如疑惑,只要信
[00:29:22.680 --> 00:29:25.580]  當今天你被辱罵
[00:29:25.580 --> 00:29:28.880]  當今天你受盡委屈
[00:29:28.880 --> 00:29:32.780]  當你今天心靈受創傷的時候
[00:29:32.780 --> 00:29:37.980]  更加需要主釘痕的手
[00:29:37.980 --> 00:29:39.680]  用祂釘痕的手
[00:29:39.680 --> 00:29:42.480]  去勝在我們的憤憤不平
[00:29:42.480 --> 00:29:43.580]  我們的憂慮
[00:29:43.580 --> 00:29:44.880]  我們的憂傷
[00:29:44.880 --> 00:29:47.280]  我們的羞辱
[00:29:47.280 --> 00:29:49.480]  主為了我們的緣故
[00:29:49.480 --> 00:29:51.980]  已經勝在這一切
[00:29:51.980 --> 00:29:53.880]  祂為我們受鞭傷
[00:29:53.880 --> 00:29:55.180]  為我們釘死
[00:29:55.180 --> 00:29:56.480]  為我們流血
[00:29:56.480 --> 00:29:58.780]  為我們受盡所有的痛楚
[00:29:58.780 --> 00:30:01.880]  因為這個釘痕的手
[00:30:01.880 --> 00:30:06.180]  能夠撫平我們一切的憂傷
[00:30:06.180 --> 00:30:08.880]  一切的傷痛
[00:30:08.880 --> 00:30:12.980]  我們必須要仰望主釘痕的手
[00:30:12.980 --> 00:30:13.980]  來到總結的部分
[00:30:13.980 --> 00:30:15.780]  我們重溫一下
[00:30:15.780 --> 00:30:17.480]  在信仰的手裡面
[00:30:17.480 --> 00:30:18.780]  我們需要來到主的面前
[00:30:18.780 --> 00:30:21.080]  親近祂,守潔心清
[00:30:21.080 --> 00:30:22.980]  我們要抓緊祂的應許
[00:30:22.980 --> 00:30:26.080]  我們要按手分恩賜給別人
[00:30:26.080 --> 00:30:28.880]  神要藉著我們的手去施行神蹟
[00:30:28.880 --> 00:30:32.480]  但是我們時刻要舉起我們禱告的手
[00:30:32.480 --> 00:30:35.580]  更加要在信仰上面
[00:30:35.580 --> 00:30:37.680]  堅貞的手
[00:30:37.680 --> 00:30:40.480]  不受仇的印記
[00:30:40.480 --> 00:30:42.780]  我們工作的手裡面
[00:30:42.780 --> 00:30:44.680]  我們要時刻的殷勤
[00:30:44.680 --> 00:30:46.780]  不要遊手好閒
[00:30:46.780 --> 00:30:49.180]  我們要一隻慷慨的手
[00:30:49.180 --> 00:30:52.180]  去盛滿了神給我們的安寧
[00:30:52.180 --> 00:30:58.480]  最後我們要仰望主大能的右手
[00:30:58.480 --> 00:31:01.280]  恩手要保護著我們
[00:31:01.280 --> 00:31:03.180]  主釘痕的手
[00:31:03.180 --> 00:31:06.980]  要撫平我們一切的傷口
[00:31:06.980 --> 00:31:07.980]  請一同起來
