
[00:00:00.000 --> 00:00:05.000]  我們已經講過主耶穌是天國的王
[00:22:36.000 --> 00:22:41.000]  今天這段經文有關全福音的教導
[00:22:41.000 --> 00:22:45.000]  對現代基督徒其實同樣是適用的
[00:22:45.000 --> 00:22:48.000]  主耶穌的全福音策略簡單來說有三點
[00:22:48.000 --> 00:22:53.000]  就是去、傳講和幫助人
[00:22:53.000 --> 00:22:55.000]  過去二千年來
[00:22:55.000 --> 00:23:00.000]  有很多人願意離鄉別井去到外國
[00:23:00.000 --> 00:23:04.000]  去到不同文化的地方傳福音
[00:23:04.000 --> 00:23:06.000]  我舉一個例子
[00:23:06.000 --> 00:23:08.000]  在二百多年前
[00:23:08.000 --> 00:23:14.000]  有瑪麗遜牧師從英國來到中國傳福音
[00:23:14.000 --> 00:23:20.000]  她在1807年1月8日被蘇格蘭教會按納為牧師
[00:23:20.000 --> 00:23:23.000]  那一年她是25歲
[00:23:23.000 --> 00:23:26.000]  在同年的1月31日
[00:23:26.000 --> 00:23:29.000]  她就起程坐船來中國
[00:23:29.000 --> 00:23:32.000]  那個時候的科技沒有現在那麼先進
[00:23:32.000 --> 00:23:34.000]  坐船不是很好玩
[00:23:34.000 --> 00:23:37.000]  不像我們現在坐遊船
[00:23:37.000 --> 00:23:40.000]  她坐船要幾經轉折才去美國
[00:23:40.000 --> 00:23:42.000]  再去美國再來到中國
[00:23:42.000 --> 00:23:44.000]  她一共坐了八個多月船
[00:23:44.000 --> 00:23:48.000]  9月4日才去到澳門
[00:23:48.000 --> 00:23:51.000]  9月7日去到廣州
[00:23:51.000 --> 00:23:55.000]  開始了她27年的宣教生涯
[00:23:55.000 --> 00:23:59.000]  最後她在1834年8月1日病逝
[00:23:59.000 --> 00:24:01.000]  葬在澳門
[00:24:01.000 --> 00:24:04.000]  年終的時候是52歲
[00:24:04.000 --> 00:24:09.000]  她大半生的人生都是向中國人傳講天國的福音
[00:24:09.000 --> 00:24:13.000]  當然她用不同的方法去翻譯聖經
[00:24:13.000 --> 00:24:18.000]  我在2006年去澳門參加華福大會
[00:24:18.000 --> 00:24:22.000]  特別是去到馬禮遜的墓碑之前
[00:24:22.000 --> 00:24:25.000]  懷念一下這位為主耶穌
[00:24:25.000 --> 00:24:30.000]  為了天國向中國人傳天國福音的宣教士
[00:24:30.000 --> 00:24:34.000]  當然還有很多宣教士來到中國
[00:24:34.000 --> 00:24:37.000]  和去到世界其他地方傳福音
[00:24:37.000 --> 00:24:42.000]  所以我們仍然要繼續進行主耶穌的大使命
[00:24:42.000 --> 00:24:44.000]  和祂教導我們的方法
[00:24:44.000 --> 00:24:49.000]  要去 要傳講 要去幫助人
[00:24:49.000 --> 00:24:53.000]  有些人在我們當中可能覺得自己年紀大了
[00:24:53.000 --> 00:24:56.000]  每個星期來教會坐一坐
[00:24:56.000 --> 00:24:58.000]  什麼都不用做
[00:24:58.000 --> 00:25:01.000]  就等著回家
[00:25:01.000 --> 00:25:04.000]  我最近參加了一次退休會
[00:25:04.000 --> 00:25:09.000]  講完香港北角宣道會的主任牧師
[00:25:09.000 --> 00:25:15.000]  他講了一件關於北宣上一位主任牧師的往事
[00:25:15.000 --> 00:25:20.000]  那位牧師是很有名的藤勁輝牧師
[00:25:20.000 --> 00:25:23.000]  他說藤牧師退休之後
[00:25:23.000 --> 00:25:27.000]  七十歲的時候做了一個極老
[00:25:27.000 --> 00:25:30.000]  求上主給他多十年的健康
[00:25:30.000 --> 00:25:33.000]  讓他可以去做差權的工作
[00:25:33.000 --> 00:25:37.000]  而上帝也聽了他的祈禱
[00:25:37.000 --> 00:25:42.000]  他就花了十年的時間去世界各地鼓勵差權
[00:25:42.000 --> 00:25:47.000]  藤牧師幾年前九十二歲才回天界
[00:25:47.000 --> 00:25:50.000]  所以我們不要以為自己退了休就等於沒用
[00:25:50.000 --> 00:25:54.000]  只能夠享受人生等時候回天界
[00:25:54.000 --> 00:25:58.000]  如果我們不認識藤勁輝牧師的話
[00:25:58.000 --> 00:26:02.000]  我們可以考我們當中的于牧師和于師母
[00:26:02.000 --> 00:26:05.000]  我從心底裏面佩服他們
[00:26:05.000 --> 00:26:09.000]  他們兩位也是為了天國的緣故而退而不休
[00:26:09.000 --> 00:26:11.000]  他們兩位都超過七十歲
[00:26:11.000 --> 00:26:16.000]  他們仍然是不斷努力去傳揚天國福音的人
[00:26:16.000 --> 00:26:18.000]  我今次見到于牧師
[00:26:18.000 --> 00:26:21.000]  很開心跟他握手告訴他
[00:26:21.000 --> 00:26:23.000]  我兩年沒見你了
[00:26:23.000 --> 00:26:25.000]  就是去年他出去了
[00:26:25.000 --> 00:26:29.000]  然後隔了很久
[00:26:29.000 --> 00:26:34.000]  三年才回來
[00:26:34.000 --> 00:26:41.000]  所以我們要繼續不斷努力傳揚天國福音
[00:26:41.000 --> 00:26:43.000]  在我們中間未信主的朋友
[00:26:43.000 --> 00:26:46.000]  你既然來到這裏聽到天國的福音
[00:26:46.000 --> 00:26:49.000]  我鼓勵你認真去考慮
[00:26:49.000 --> 00:26:52.000]  千萬不要坐失良機拒絕福音
[00:26:52.000 --> 00:26:54.000]  我不是想恐嚇大家
[00:26:54.000 --> 00:26:59.000]  但主耶穌告訴我們天國是存在的
[00:26:59.000 --> 00:27:03.000]  地獄亦都存在
[00:27:03.000 --> 00:27:07.000]  而人死後只有兩個選擇
[00:27:07.000 --> 00:27:10.000]  不去天堂的人又會去地獄
[00:27:10.000 --> 00:27:12.000]  沒有第三個選擇
[00:27:12.000 --> 00:27:17.000]  因此我鼓勵大家要信耶穌
[00:27:17.000 --> 00:27:22.000]  我非常願意幫助大家認識天國的福音
[00:27:22.000 --> 00:27:25.000]  假如你想認識多了解一點
[00:27:25.000 --> 00:27:28.000]  請你散會後告訴我
[00:27:28.000 --> 00:27:30.000]  或梁牧師都可以
[00:27:30.000 --> 00:27:32.000]  我們都願意幫助你
[00:27:32.000 --> 00:27:35.000]  我們一起低頭祈禱
[00:27:35.000 --> 00:27:41.000]  主耶穌求你幫助我們中間未認識你的人
[00:27:41.000 --> 00:27:45.000]  會認真了解天國的福音
[00:27:45.000 --> 00:27:47.000]  亦都為他們自己的靈魂
[00:27:47.000 --> 00:27:50.000]  做一個智慧的抉擇
[00:27:50.000 --> 00:27:52.000]  對我們這些信了你的人
[00:27:52.000 --> 00:27:54.000]  求你幫助我們
[00:27:54.000 --> 00:27:59.000]  繼續由熱心、忠心的去傳揚福音
[00:27:59.000 --> 00:28:01.000]  奉耶穌基督的名祈禱
[00:28:01.000 --> 00:28:03.000]  阿門
