
[00:00:00.000 --> 00:00:07.480]  當保羅在寫信給提摩太的時候,其實提摩太正是在以佛所做募匯的工作。
[00:20:47.720 --> 00:20:50.880]  在行的人就立刻可以轉得不夠,
[00:20:50.880 --> 00:20:53.280]  或這裏不對那裏不好,
[00:20:53.280 --> 00:20:55.880]  所以你看一個參加比賽的人是不能夠說,
[00:20:55.880 --> 00:20:57.720]  我愛怎麼轉就怎麼轉,
[00:20:57.720 --> 00:21:00.760]  我愛怎麼跳就怎麼跳,是不可以的,
[00:21:00.760 --> 00:21:05.320]  他一定要按照規則來訓練他自己,
[00:21:05.320 --> 00:21:08.880]  對一個參加比賽的人來講,紀律是很重要,
[00:21:08.880 --> 00:21:13.480]  紀律是奪得錦標不可少的條件,
[00:21:13.480 --> 00:21:17.320]  同樣今天在蜀林的道路上也是如此,
[00:21:17.320 --> 00:21:20.480]  我們若想討主的喜悅的話,
[00:21:20.480 --> 00:21:23.320]  我們也一定要有紀律,
[00:21:23.320 --> 00:21:26.880]  我們不能夠說愛怎麼想就隨便想,
[00:21:26.880 --> 00:21:30.440]  我們也不能說愛怎麼做就隨便做,
[00:21:30.440 --> 00:21:34.480]  今天基督徒一定要有一個紀律的生活,
[00:21:34.480 --> 00:21:37.880]  怎麼樣在哪一些方面需要有紀律呢?
[00:21:37.880 --> 00:21:40.880]  首先在個性上要有紀律,
[00:21:40.880 --> 00:21:44.800]  跟你說在個性上要有紀律,
[00:21:44.800 --> 00:21:49.760]  今天一個服侍神人我們個性一定要被神所對付跟磨練,
[00:21:49.760 --> 00:21:56.960]  我們不能夠隨便不分場合,心情不好就大發脾氣,
[00:21:56.960 --> 00:21:59.280]  你不能說我這個人就是如此,
[00:21:59.280 --> 00:22:01.040]  瞭解我的人沒關係,
[00:22:01.040 --> 00:22:04.560]  知道我人認識我人就知道我個性就是如此,
[00:22:04.560 --> 00:22:08.400]  但問題是更多人在還不知道你不認識你的時候,
[00:22:08.400 --> 00:22:12.800]  就被你的個性傷害到連教會都不肯來了,
[00:22:12.800 --> 00:22:18.320]  所以你要在個性上一定要有紀律要對付你自己,
[00:22:18.320 --> 00:22:21.920]  掌握你的情緒是很重要的,
[00:22:21.920 --> 00:22:25.200]  你不能讓情緒做你的主,
[00:22:25.200 --> 00:22:31.200]  基督徒一定要讓耶穌基督做你情緒的主宰,
[00:22:31.200 --> 00:22:37.480]  其次你要在話語上要有紀律,
[00:22:37.480 --> 00:22:41.320]  實際上說我們基督徒講話是很重要的,
[00:22:41.320 --> 00:22:46.360]  你講話要像被言調和過一樣,
[00:22:46.360 --> 00:22:50.160]  否則的話你滿口就是埋怨批評論斷,
[00:22:50.160 --> 00:22:53.080]  一出口就亂箭傷人,
[00:22:53.080 --> 00:22:56.440]  你看這樣怎麼能夠服侍神,不可能,
[00:22:56.440 --> 00:23:02.160]  一個服侍神的人我們口中一定要常常說出感謝的話,
[00:23:02.160 --> 00:23:05.800]  說出造就人的話出來,
[00:23:05.800 --> 00:23:09.840]  第三要在生活的細節上要有紀律,
[00:23:09.840 --> 00:23:13.520]  跟你們說在生活上要有紀律跟他說,
[00:23:13.520 --> 00:23:15.920]  從生活的小事上開始吧,
[00:23:15.920 --> 00:23:17.760]  你要操練自己,
[00:23:17.760 --> 00:23:21.400]  譬如說準時非常重要,
[00:23:21.400 --> 00:23:24.520]  信守諾言很重要,
[00:23:24.520 --> 00:23:28.360]  你答應的事你應當就去完成,
[00:23:28.360 --> 00:23:30.600]  就從你的家人開始吧,
[00:23:30.600 --> 00:23:33.360]  我發現很多時候我們對別人很容易信守諾言,
[00:23:33.360 --> 00:23:36.240]  對家人反正自己人沒關係,
[00:23:36.240 --> 00:23:40.280]  就從你的家人開始,信守諾言,
[00:23:40.280 --> 00:23:43.560]  只有當我們在小事上能夠忠心的時候,
[00:23:43.560 --> 00:23:46.960]  才能夠將大事託付給我們的,
[00:23:46.960 --> 00:23:53.920]  第三種類我們看見保羅說要像農夫一樣忍耐等候收成,
[00:23:53.920 --> 00:23:59.720]  跟你們說像農夫忍耐等候收成跟他說,
[00:23:59.720 --> 00:24:03.400]  你知道農夫是跟前兩種人不大一樣,
[00:24:03.400 --> 00:24:08.000]  農夫沒有這種軍人打仗的刺激,沒有,
[00:24:08.000 --> 00:24:12.320]  也沒有這種比武者得獎的光榮,也沒有,
[00:24:12.320 --> 00:24:19.280]  農夫必須忍耐等候才能夠享受收成,
[00:24:19.280 --> 00:24:22.480]  我就發現在鼠鄰的事情上也是如此,
[00:24:22.480 --> 00:24:25.640]  多少時候我們栽種了,我們澆灌了,
[00:24:25.640 --> 00:24:28.680]  我們渴望它能夠成長,
[00:24:28.680 --> 00:24:34.440]  但左等右等好像一點結果都沒有,
[00:24:34.440 --> 00:24:39.280]  就像很多做父母的等候兒女成長一樣,
[00:24:39.280 --> 00:24:44.040]  就像很多小組長等候你小組員成長一樣,
[00:24:44.040 --> 00:24:48.600]  就好像很多牧師等待會中成長一樣,
[00:24:48.600 --> 00:24:52.400]  多少時候我們心中何等的焦急啊,
[00:24:52.400 --> 00:24:56.720]  我們急於想看見改變啊,
[00:24:56.720 --> 00:25:00.200]  但是好像遲遲不能夠來到,
[00:25:00.200 --> 00:25:05.520]  多少時候我們就想用自己的方法來達到自己的願望,
[00:25:05.520 --> 00:25:09.680]  就好像中國的話說,那種農夫拔苗助眼嘛,
[00:25:09.680 --> 00:25:13.160]  那種農夫看見苗不長就想幫助苗,
[00:25:13.160 --> 00:25:18.120]  把苗一拔出來,沒想到一拔出來就死掉了啦,
[00:25:18.120 --> 00:25:22.040]  多少時候我們想用自己的方法去幫助,
[00:25:22.040 --> 00:25:25.600]  加速生命成長的過程,
[00:25:25.600 --> 00:25:30.560]  結果所帶來的反而是傷害跟怨恨,
[00:25:30.560 --> 00:25:32.400]  特別是中國人,
[00:25:32.400 --> 00:25:35.880]  我還記得有時候參加一箇中國文化的講座,
[00:25:35.880 --> 00:25:39.760]  那個講座的老師特別提到中國人有個特性,
[00:25:39.760 --> 00:25:43.680]  就是很會自勉,很會勉勵自己,
[00:25:43.680 --> 00:25:48.320]  但也很會勉強別人,
[00:25:48.320 --> 00:25:50.560]  中國人就是這樣,
[00:25:50.560 --> 00:25:54.680]  但有時候我們真的要學習像農夫一樣啦,
[00:25:54.680 --> 00:25:57.640]  忍耐等候,
[00:25:57.640 --> 00:26:02.680]  要讓生命去走完那個成長的過程,
[00:26:02.680 --> 00:26:10.200]  然後才能個案其實成爲美好嘛,
[00:26:10.200 --> 00:26:15.160]  你要讓生命走完它成長的過程,
[00:26:15.160 --> 00:26:19.280]  你要忍耐等候,
[00:26:19.280 --> 00:26:22.320]  我就常想到主耶穌基督嘛,
[00:26:22.320 --> 00:26:25.560]  你想到主耶穌基督在地上的時候,
[00:26:25.560 --> 00:26:28.920]  其實他從來沒有急於要改變別人,
[00:26:28.920 --> 00:26:30.000]  你們想到過嗎?
[00:26:30.000 --> 00:26:32.360]  是我們想急於改變別人,
[00:26:32.360 --> 00:26:37.720]  耶穌從來沒有急於要改變別人,沒有,
[00:26:37.720 --> 00:26:42.320]  耶穌只是教導天國的真理,
[00:26:42.320 --> 00:26:45.760]  按照人的需要去服侍他們,
[00:26:45.760 --> 00:26:47.760]  去愛他們,
[00:26:47.760 --> 00:26:52.000]  耶穌從來沒有勉強他們,
[00:26:52.000 --> 00:26:57.200]  甚至到最後晚餐那個門徒沒有人替另外的人洗腳,
[00:26:57.200 --> 00:26:59.280]  耶穌也沒有大發脾氣,
[00:26:59.280 --> 00:27:02.680]  換了我們一定大發脾氣,
[00:27:02.680 --> 00:27:04.040]  耶穌沒有對彼得說,
[00:27:04.040 --> 00:27:07.720]  彼得,你不是做頭了嗎?
[00:27:07.720 --> 00:27:10.920]  做頭了趕快去洗腳,
[00:27:10.920 --> 00:27:12.160]  耶穌沒有對約翰說,
[00:27:12.160 --> 00:27:16.400]  約翰,你不是愛的使徒嗎?
[00:27:16.400 --> 00:27:19.400]  爲什麼不趕快去洗腳呢?
[00:27:19.400 --> 00:27:21.160]  沒有,
[00:27:21.160 --> 00:27:24.800]  耶穌沒有去勉強他們,
[00:27:24.800 --> 00:27:33.040]  耶穌自己默默無聲地替每一個門徒洗腳,
[00:27:33.040 --> 00:27:35.280]  成爲他們的榜樣,
[00:27:35.280 --> 00:27:42.600]  但至終彼得跟約翰都各按其時,
[00:27:42.600 --> 00:27:46.440]  成爲神國偉大的使徒,
[00:27:46.440 --> 00:27:47.880]  Amen?
[00:27:47.880 --> 00:27:52.160]  你我要學習像農夫,
[00:27:52.160 --> 00:27:56.640]  主應許我們說流淚灑腫的必要什麼?
[00:27:56.640 --> 00:27:59.280]  歡呼收割嘛!
[00:27:59.280 --> 00:28:04.280]  今天如果你在這樣一個流淚灑腫的光景,
[00:28:04.280 --> 00:28:07.240]  那我真的要求神讓你看見,
[00:28:07.240 --> 00:28:11.880]  有一天你會歡呼收割的,
[00:28:11.880 --> 00:28:13.600]  Amen?
[00:28:13.600 --> 00:28:18.920]  我們看見保羅不但是如此地教導提摩泰,
[00:28:18.920 --> 00:28:22.760]  其實保羅自己就是一個最好的榜樣,
[00:28:22.760 --> 00:28:24.720]  提摩泰後書第四章第七節,
[00:28:24.720 --> 00:28:27.160]  你們看見保羅怎麼說他自己呢?
[00:28:27.160 --> 00:28:30.360]  那美好的仗我已經打過了,
[00:28:30.360 --> 00:28:33.320]  像個軍人一樣,
[00:28:33.320 --> 00:28:36.480]  那當跑的路我已經跑盡了,
[00:28:36.480 --> 00:28:39.520]  像個比武者一樣,
[00:28:39.520 --> 00:28:43.080]  所信的道我已經守住了,
[00:28:43.080 --> 00:28:45.880]  像個農夫一樣,
[00:28:45.880 --> 00:28:50.040]  保羅就是一個最好的榜樣,Amen?
[00:28:50.040 --> 00:28:54.880]  第二點就是今天神的國需要工人,
[00:28:54.880 --> 00:28:58.280]  這些年當我在服侍神的道路我越來越明白,
[00:28:58.280 --> 00:29:04.840]  在服侍的這件事情上光有一顆願意的心是不夠的,
[00:29:04.840 --> 00:29:06.720]  大家都願意,
[00:29:06.720 --> 00:29:11.640]  但我要再說光有願意不夠,
[00:29:11.640 --> 00:29:14.840]  你一定要求神來幫助你,
[00:29:14.840 --> 00:29:18.720]  要在恩典上要剛強起來,
[00:29:18.720 --> 00:29:21.760]  在神的話語上要忠心,
[00:29:21.760 --> 00:29:25.440]  在主的服侍上要成熟,
[00:29:25.440 --> 00:29:30.440]  這樣我們才能夠成爲一個成熟的器皿和神使用,
[00:29:30.440 --> 00:29:33.840]  來成就上帝自己的工作的,Amen?
[00:29:33.840 --> 00:29:36.040]  我們一起禱告,
[00:29:36.040 --> 00:29:37.680]  親愛的主,我們再次來到你面前,
[00:29:37.680 --> 00:29:44.760]  我們獻上感謝,謝謝你在我們一生當中這樣耐心的來帶領我們,
[00:29:44.760 --> 00:29:46.960]  我們真的感謝你,
[00:29:46.960 --> 00:29:48.880]  當我們軟弱不配的時候,
[00:29:48.880 --> 00:29:51.800]  你在我們一生當中就是要磨練我們,
[00:29:51.800 --> 00:29:53.760]  鍛鍊我們,
[00:29:53.760 --> 00:29:58.200]  就是要塑造我們成爲一個合用的器皿,
[00:29:58.200 --> 00:30:03.080]  甚至有時候我們自己還懵懵懂懂不明白,
[00:30:03.080 --> 00:30:06.000]  但你的手卻仍然不停止地工作,
[00:30:06.000 --> 00:30:07.360]  我們謝謝你,
[00:30:07.360 --> 00:30:12.120]  爲着你在我們身上不停止地作爲我們獻上感謝,
[00:30:12.120 --> 00:30:15.680]  也再次求你今天開我們的眼睛,
[00:30:15.680 --> 00:30:21.160]  就讓我們看見你在我們一生中的工作,
[00:30:21.160 --> 00:30:23.840]  就讓我們願意降服在你的面前,
[00:30:23.840 --> 00:30:26.720]  容許你的手來工作,
[00:30:26.720 --> 00:30:27.920]  來雕塑,
[00:30:27.920 --> 00:30:29.440]  來磨練,
[00:30:29.440 --> 00:30:32.440]  直到我們和你心意爲止,
[00:30:32.440 --> 00:30:35.400]  感謝禱告奉耶穌得聖的名祈求,
[00:30:35.400 --> 00:30:36.400]  Amen!
