
[00:00:00.000 --> 00:00:04.100]  那什麼是生命和侍奉的價值理念呢?
[00:17:37.700 --> 00:17:40.500]  這些年我真的看見生命河
[00:17:40.500 --> 00:17:44.000]  是一個肯付出肯擺上的教會
[00:17:44.000 --> 00:17:47.700]  看見我們真的憑信心不憑眼見
[00:17:47.700 --> 00:17:50.200]  因爲我們相信越多給神
[00:17:50.200 --> 00:17:51.700]  神必然越多給我們
[00:17:51.700 --> 00:17:54.000]  這爲什麼聖經上說
[00:17:54.000 --> 00:17:55.200]  師比壽怎麼樣
[00:17:55.200 --> 00:17:56.400]  更爲有福
[00:17:56.400 --> 00:17:59.500]  一方面是因爲你越多撒種
[00:17:59.500 --> 00:18:00.900]  越多付出去的時候
[00:18:00.900 --> 00:18:03.000]  你能夠享受收成的喜樂
[00:18:03.300 --> 00:18:04.600]  但另一方面也是因爲
[00:18:04.600 --> 00:18:06.000]  當你付出的時候
[00:18:06.000 --> 00:18:08.100]  你才能夠真正找尋到
[00:18:08.100 --> 00:18:11.300]  你存在的價值跟意義是什麼
[00:18:11.300 --> 00:18:14.300]  事實上當我們回想
[00:18:14.300 --> 00:18:16.500]  生命河過去二十幾年的成長
[00:18:16.500 --> 00:18:20.800]  我們真的是透過慷慨的付出
[00:18:20.800 --> 00:18:25.000]  才找到神給這個教會的命定跟託付的
[00:18:25.000 --> 00:18:27.600]  二十幾年前
[00:18:27.600 --> 00:18:29.900]  生命河只是個概念
[00:18:29.900 --> 00:18:30.700]  不是嗎
[00:18:30.700 --> 00:18:32.600]  只是個概念
[00:18:33.700 --> 00:18:34.800]  這二十幾年來
[00:18:34.800 --> 00:18:38.100]  是透過我們不斷的給予的過程當中
[00:18:38.100 --> 00:18:40.200]  我們才真正的進入
[00:18:40.200 --> 00:18:42.800]  神所量給我們命定的地界
[00:18:42.800 --> 00:18:44.300]  Amen
[00:18:44.300 --> 00:18:45.400]  Hallelujah
[00:18:45.400 --> 00:18:46.500]  最後第六
[00:18:46.500 --> 00:18:48.800]  要不斷創新追求卓越
[00:18:48.800 --> 00:18:49.500]  各位同學來說來
[00:18:49.500 --> 00:18:51.800]  不斷創新追求卓越
[00:18:51.800 --> 00:18:54.500]  換句話說服飾神必須是要一種
[00:18:54.500 --> 00:18:56.800]  不斷創新的精神
[00:18:56.800 --> 00:18:58.800]  今天我們生活在矽谷
[00:18:58.800 --> 00:18:59.900]  每一家公司
[00:18:59.900 --> 00:19:03.100]  你的價值理念一定包括這一條
[00:19:03.400 --> 00:19:04.100]  創新
[00:19:04.100 --> 00:19:07.100]  每一個公司都要創新
[00:19:07.100 --> 00:19:10.100]  教會也一樣要創新
[00:19:10.100 --> 00:19:15.000]  我們不要停留在傳統的捆綁的包袱的裏面
[00:19:15.000 --> 00:19:16.300]  爲什麼
[00:19:16.300 --> 00:19:18.600]  因爲今天我們所信的神是一位
[00:19:18.600 --> 00:19:20.500]  永遠做新事的神
[00:19:20.500 --> 00:19:21.800]  Amen
[00:19:21.800 --> 00:19:23.800]  以色爾書四十三章
[00:19:23.800 --> 00:19:25.100]  十八十九兩節
[00:19:25.100 --> 00:19:25.900]  我們一同來唸
[00:19:25.900 --> 00:19:27.200]  耶穌還如此說
[00:19:27.200 --> 00:19:29.000]  你們不要紀念從前的事
[00:19:29.000 --> 00:19:30.900]  也不要思想古時的事
[00:19:31.100 --> 00:19:33.300]  你看我要做一件新事
[00:19:33.300 --> 00:19:34.600]  如今要發現
[00:19:34.600 --> 00:19:36.000]  你們豈不知道嗎
[00:19:36.000 --> 00:19:38.100]  我必在曠野開道路
[00:19:38.100 --> 00:19:39.800]  在沙漠開江河
[00:19:39.800 --> 00:19:41.900]  多麼寶貴的聖經
[00:19:41.900 --> 00:19:43.100]  換句話說
[00:19:43.100 --> 00:19:45.700]  無論你從前是如何
[00:19:45.700 --> 00:19:47.900]  無論你從前有多好
[00:19:47.900 --> 00:19:50.200]  或者從前有多糟糕
[00:19:50.200 --> 00:19:51.600]  Doesn't matter
[00:19:51.600 --> 00:19:53.700]  重要的是
[00:19:53.700 --> 00:19:56.700]  你所信的神是永遠做新事的神
[00:19:56.700 --> 00:19:59.300]  祂甚至在生命當中
[00:19:59.300 --> 00:20:01.500]  帶來翻轉的能力的神
[00:20:01.500 --> 00:20:04.100]  無論你過去的好與不好
[00:20:04.100 --> 00:20:06.600]  神都能夠帶來翻轉能力
[00:20:06.600 --> 00:20:08.200]  而且神所做的工作
[00:20:08.200 --> 00:20:09.900]  永遠超乎你所求所想
[00:20:09.900 --> 00:20:10.700]  Amen
[00:20:10.700 --> 00:20:13.800]  所以永遠不要被你的經驗所限制
[00:20:13.800 --> 00:20:17.100]  因爲神所做的遠大於你過去所能經驗的
[00:20:17.100 --> 00:20:21.000]  也永遠不要被你過去的工作所限制
[00:20:21.000 --> 00:20:22.500]  今天在北美
[00:20:22.500 --> 00:20:24.700]  我看你有多少大的宗派
[00:20:24.700 --> 00:20:27.900]  你看見人數都在遞減當中
[00:20:27.900 --> 00:20:28.500]  不是嗎
[00:20:29.100 --> 00:20:32.200]  而且漸漸在整個社會當中失去影響力
[00:20:32.200 --> 00:20:32.700]  爲什麼
[00:20:32.700 --> 00:20:35.700]  就是因爲很多的宗派
[00:20:35.700 --> 00:20:38.200]  他們都只是緊緊抓住
[00:20:38.200 --> 00:20:41.600]  神在他們宗派當中過去的工作
[00:20:41.600 --> 00:20:45.400]  他們就忽略了神現在的作爲
[00:20:45.400 --> 00:20:48.100]  多少時候我們人常常會看重
[00:20:48.100 --> 00:20:49.700]  我們過去的成功
[00:20:49.700 --> 00:20:52.200]  那時候過去的成功已經過去了
[00:20:52.200 --> 00:20:55.700]  我們常常因爲看重過去的成功
[00:20:55.700 --> 00:20:59.200]  卻忽略了神所現在所做的工作
[00:20:59.200 --> 00:21:01.400]  所以我們一定要求神幫助
[00:21:01.400 --> 00:21:04.800]  我們不斷的去更新跟突破
[00:21:04.800 --> 00:21:07.300]  不但是要突破
[00:21:07.300 --> 00:21:10.600]  而且要竭力追求卓越
[00:21:10.600 --> 00:21:12.400]  什麼是卓越
[00:21:12.400 --> 00:21:15.200]  卓越不是叫你跟別人去比較
[00:21:15.200 --> 00:21:18.000]  卓越也不是叫你跟別人一樣
[00:21:18.000 --> 00:21:19.900]  去追求別人的成功
[00:21:19.900 --> 00:21:23.800]  卓越是要你能夠看見
[00:21:23.900 --> 00:21:27.000]  神在你我身上的心意那個標杆
[00:21:27.000 --> 00:21:29.300]  神在你的身上有標杆
[00:21:29.300 --> 00:21:31.500]  神在這個教會上也有標杆
[00:21:31.500 --> 00:21:34.400]  卓越是讓求神開我們眼
[00:21:34.400 --> 00:21:37.500]  看見神所爲我們預備的標杆
[00:21:37.500 --> 00:21:39.900]  每一個人都有個標杆
[00:21:39.900 --> 00:21:41.600]  你的標杆別人的標杆不一樣
[00:21:41.600 --> 00:21:44.200]  這個教會的標杆別的教會也都不一樣
[00:21:44.200 --> 00:21:46.400]  我們不必要跟別人一樣
[00:21:46.400 --> 00:21:48.000]  但是要確實知道
[00:21:48.000 --> 00:21:50.300]  神在我們身上的標杆是什麼
[00:21:50.300 --> 00:21:52.600]  然後我們才能夠跟保羅那樣說
[00:21:52.600 --> 00:21:54.600]  竭力向着標杆直跑
[00:21:54.600 --> 00:21:57.000]  能夠得到神所給我們的獎賞
[00:21:57.000 --> 00:21:58.000]  Amen
[00:21:58.000 --> 00:22:00.200]  所以六大核心價值
[00:22:00.200 --> 00:22:01.500]  我們一同再來複習一遍
[00:22:01.500 --> 00:22:02.700]  第一個跟我講一遍
[00:22:02.700 --> 00:22:05.100]  效法基督做主僕人
[00:22:05.100 --> 00:22:08.100]  第二熱愛耶穌關愛世人
[00:22:08.100 --> 00:22:11.100]  第三成全聖徒團隊侍奉
[00:22:11.100 --> 00:22:14.000]  第四互相尊重保守合一
[00:22:14.000 --> 00:22:17.300]  第五信心跨越慷慨樂施
[00:22:17.300 --> 00:22:20.500]  第六不斷創新追求作業
[00:22:20.600 --> 00:22:22.800]  第二這六個核心價值
[00:22:22.800 --> 00:22:25.300]  不只是一個很好聽的標語而已
[00:22:25.300 --> 00:22:30.400]  這六個核心價值是要我們一同爲主活出來的
[00:22:30.400 --> 00:22:33.100]  事實上這六個核心價值
[00:22:33.100 --> 00:22:37.300]  是我們需要在教會里面所建立的一個環境
[00:22:37.300 --> 00:22:41.100]  好像每一個走進這個教會的人
[00:22:41.100 --> 00:22:44.100]  其實他們不需要看到任何標語
[00:22:44.100 --> 00:22:46.700]  他們走進這個教會
[00:22:46.700 --> 00:22:50.100]  就發現這個教會就有這麼一個環境
[00:22:50.800 --> 00:22:52.600]  或者說有這麼一個文化
[00:22:52.600 --> 00:22:58.500]  他們自然會按照這六個價值理念來生活
[00:22:58.500 --> 00:23:03.200]  這就好像每次回臺灣我都很impressed一件事情
[00:23:03.200 --> 00:23:04.600]  到臺北的捷運
[00:23:04.600 --> 00:23:06.900]  你每次回到臺北坐捷運
[00:23:06.900 --> 00:23:09.100]  非常的 哎呀 這太厲害
[00:23:09.100 --> 00:23:11.100]  中國人以前都很少排隊的
[00:23:11.100 --> 00:23:13.400]  可是這個捷運太偉大了
[00:23:13.400 --> 00:23:14.500]  每一個人都排隊
[00:23:14.500 --> 00:23:16.200]  像我們這個根本搞不清楚
[00:23:16.200 --> 00:23:18.600]  你看大家都排 跟着就排了
[00:23:19.200 --> 00:23:21.400]  因爲大家都在排 你就跟着排了
[00:23:21.400 --> 00:23:25.000]  你看每一次上電動扶梯往上去的時候
[00:23:25.000 --> 00:23:27.100]  你也發現大家自動往右邊站
[00:23:27.100 --> 00:23:28.900]  你也自動往右邊站
[00:23:28.900 --> 00:23:31.400]  你不需要看到標語的
[00:23:31.400 --> 00:23:34.000]  也沒有太多的標語
[00:23:34.000 --> 00:23:38.200]  但是自然你就會按照大家所做的去做
[00:23:38.200 --> 00:23:41.300]  第二點 今天在教會同樣是這樣
[00:23:41.300 --> 00:23:46.200]  你不需要一天到晚去勸別人要效法基督
[00:23:47.000 --> 00:23:49.800]  只要你我能活出僕人的樣式
[00:23:49.800 --> 00:23:52.200]  那每一個人來到我們教會
[00:23:52.200 --> 00:23:55.200]  自然就跟着一同做主的僕人
[00:23:55.200 --> 00:23:58.300]  你也不需要一天到晚教導別人說
[00:23:58.300 --> 00:23:59.800]  熱愛耶穌 熱愛耶穌
[00:23:59.800 --> 00:24:03.600]  只要你我能活出信仰的熱情
[00:24:03.600 --> 00:24:07.400]  不要一天到晚那個半死不活的樣子
[00:24:07.400 --> 00:24:10.800]  那麼新人來到教會
[00:24:10.800 --> 00:24:12.800]  自然就爲主大發熱心
[00:24:12.800 --> 00:24:14.300]  因爲這是唯一的道路
[00:24:14.300 --> 00:24:16.800]  他只看見唯一的榜樣之後大發熱心
[00:24:17.000 --> 00:24:17.800]  又熱情
[00:24:17.800 --> 00:24:19.900]  他自然會表達出熱情
[00:24:19.900 --> 00:24:24.300]  你也不需要一天到晚教導別人奉獻的真理
[00:24:24.300 --> 00:24:27.700]  只要你我活出一個信心的生活
[00:24:27.700 --> 00:24:28.900]  慷慨樂施
[00:24:28.900 --> 00:24:31.200]  那新人來到我們教會
[00:24:31.200 --> 00:24:33.800]  他自然而然慷慨樂施
[00:24:33.800 --> 00:24:36.900]  因爲他看見這真是一個蒙福的道路
[00:24:36.900 --> 00:24:40.000]  看見周圍的弟兄姐妹都因爲奉獻蒙福
[00:24:40.000 --> 00:24:41.600]  那我也一定要這樣做
[00:24:41.600 --> 00:24:43.800]  你不需要看到標語
[00:24:44.600 --> 00:24:47.200]  而是在你生活當中就是榜樣
[00:24:47.200 --> 00:24:49.400]  你就跟隨着去做
[00:24:49.400 --> 00:24:53.900]  求神幫助我們能夠從心爲身來跟隨神
[00:24:53.900 --> 00:24:55.400]  從你我開始
[00:24:55.400 --> 00:24:58.100]  活出這樣一個價值理念
[00:24:58.100 --> 00:25:01.100]  我們纔可能在這樣一個世代裏面
[00:25:01.100 --> 00:25:03.600]  創造文化影響世代
[00:25:03.600 --> 00:25:05.800]  我們同禱告
[00:25:05.800 --> 00:25:08.700]  親愛的主我們再次來到你身上的感謝跟讚美
[00:25:08.700 --> 00:25:09.500]  謝謝你主
[00:25:09.500 --> 00:25:11.600]  節選我們成爲你的兒女
[00:25:11.600 --> 00:25:13.200]  讓我們來跟隨你自己
[00:25:13.800 --> 00:25:15.100]  我們再次來到你面前
[00:25:15.100 --> 00:25:16.900]  謝謝你給我們教會這麼
[00:25:16.900 --> 00:25:19.500]  寶貴的一個價值理念
[00:25:19.500 --> 00:25:23.600]  我們也看見這真是我們教會過去蒙福的一個原因
[00:25:23.600 --> 00:25:25.400]  也再次提醒我們
[00:25:25.400 --> 00:25:27.600]  再一次讓我們回到這樣一個
[00:25:27.600 --> 00:25:30.100]  價值理念的根基上
[00:25:30.100 --> 00:25:32.400]  無論我們做什麼
[00:25:32.400 --> 00:25:34.300]  在哪一方面來服侍
[00:25:34.300 --> 00:25:37.400]  都讓我們效法你的榜樣
[00:25:37.400 --> 00:25:39.100]  我們來做主的僕人
[00:25:39.100 --> 00:25:40.800]  在每天的生活當中
[00:25:40.800 --> 00:25:42.800]  緊緊的跟隨你自己
[00:25:43.100 --> 00:25:44.900]  好讓主你自己的生命
[00:25:44.900 --> 00:25:47.100]  從我們中間能夠湧流出來
[00:25:47.100 --> 00:25:48.100]  我們讚美你
[00:25:48.100 --> 00:25:49.100]  我們感謝你
[00:25:49.100 --> 00:25:51.300]  再次來祝福每一位弟兄姐妹
[00:25:51.300 --> 00:25:53.800]  讓我們進入新的侍奉季節的時候
[00:25:53.800 --> 00:25:55.700]  讓我們有個新的心態
[00:25:55.700 --> 00:25:58.300]  讓我們經歷你豐盛的恩典
[00:25:58.300 --> 00:26:00.000]  讓在我們的身上
[00:26:00.000 --> 00:26:03.400]  我們真的看見我們就成爲那神奇的器皿
[00:26:03.400 --> 00:26:06.100]  感謝禱告奉耶穌得聖的名祈求
[00:26:06.100 --> 00:26:07.400]  阿們
