
[00:00:00.000 --> 00:00:05.440]  各位聽眾 今天是我們御苦期操練的第三個星期開始
[00:18:12.280 --> 00:18:16.280]  對她的接納
[00:18:16.280 --> 00:18:18.280]  神的愛都是這樣
[00:18:18.280 --> 00:18:21.000]  神會透過我們
[00:18:21.000 --> 00:18:23.840]  幫助一些不可愛的人
[00:18:23.840 --> 00:18:26.360]  經歷神的愛
[00:18:26.360 --> 00:18:29.960]  你願意嗎
[00:18:29.960 --> 00:18:31.320]  愛到底
[00:18:31.320 --> 00:18:31.960]  第二樣東西
[00:18:31.960 --> 00:18:33.560]  我們跟耶穌學的
[00:18:33.560 --> 00:18:37.080]  是看真一點
[00:18:37.080 --> 00:18:39.720]  看到對方靈裡面的實況
[00:18:39.720 --> 00:18:40.840]  我們一起再讀一段
[00:18:40.840 --> 00:18:43.000]  很簡短的十加七賢第一句
[00:18:43.000 --> 00:18:44.360]  一二三
[00:18:44.360 --> 00:18:46.680]  父啊赦免他們
[00:18:46.680 --> 00:18:50.960]  他們不孝得他們所作的
[00:18:50.960 --> 00:18:54.960]  因為他不知道自己在做什麼
[00:18:54.960 --> 00:18:57.240]  什麼不知道啊
[00:18:57.240 --> 00:18:59.960]  他們是不是真的不知道啊那班人
[00:18:59.960 --> 00:19:00.640]  什麼不知道啊
[00:19:00.640 --> 00:19:01.440]  個個都知道
[00:19:01.440 --> 00:19:03.560]  個個都知道耶穌說自己是主
[00:19:03.560 --> 00:19:05.760]  個個都知道
[00:19:05.760 --> 00:19:07.280]  明明可以放耶穌走的
[00:19:07.280 --> 00:19:08.240]  他們不放
[00:19:08.240 --> 00:19:10.280]  硬要釘死耶穌
[00:19:10.280 --> 00:19:11.520]  什麼不知道啊
[00:19:11.520 --> 00:19:16.760]  明知故煩
[00:19:16.760 --> 00:19:18.600]  弟兄姊妹
[00:19:18.600 --> 00:19:19.360]  有時這句說話
[00:19:19.360 --> 00:19:21.280]  都在我們心底裡經常出現
[00:19:21.280 --> 00:19:22.600]  他什麼不知道啊
[00:19:22.600 --> 00:19:23.920]  他明知道我受傷害的
[00:19:23.920 --> 00:19:25.120]  明知道我聽完這句說話
[00:19:25.120 --> 00:19:27.480]  聽完這件事會傷害的
[00:19:27.480 --> 00:19:28.880]  他知道的
[00:19:28.880 --> 00:19:30.320]  但他都是這樣做
[00:19:30.320 --> 00:19:32.720]  一次又一次都是這樣做
[00:19:32.720 --> 00:19:34.360]  甚至有時呢
[00:19:34.360 --> 00:19:35.560]  他們跟我道完歉之後
[00:19:35.560 --> 00:19:38.200]  又再做過又傷害過我
[00:19:38.200 --> 00:19:39.040]  甚至有時他說
[00:19:39.040 --> 00:19:41.120]  不覺得自己有錯的
[00:19:41.120 --> 00:19:42.600]  我曾經都聽過有一個人
[00:19:42.600 --> 00:19:44.480]  受害者跟我訴苦
[00:19:44.480 --> 00:19:45.120]  他訴什麼呢
[00:19:45.120 --> 00:19:45.920]  就說呢
[00:19:45.920 --> 00:19:48.160]  當他鼓起勇氣
[00:19:48.160 --> 00:19:49.160]  他覺得神叫他
[00:19:49.160 --> 00:19:50.800]  要和那個人去復和的時候
[00:19:50.800 --> 00:19:52.960]  他鼓起勇氣和那個人復和
[00:19:52.960 --> 00:19:54.280]  和那個人去談
[00:19:54.280 --> 00:19:55.120]  告訴他
[00:19:55.120 --> 00:19:57.000]  那時發生了一件這樣的事情
[00:19:57.000 --> 00:19:57.880]  我的心裡面
[00:19:57.880 --> 00:20:01.320]  有一些不舒服的感受
[00:20:01.320 --> 00:20:05.120]  你知道對方跟他說什麼嗎
[00:20:05.120 --> 00:20:06.960]  我怎麼知道你受傷啊
[00:20:06.960 --> 00:20:10.280]  我怎麼知道你這麼脆弱啊
[00:20:10.280 --> 00:20:12.240]  那次那個受害者
[00:20:12.240 --> 00:20:13.120]  跟我說的時候
[00:20:13.120 --> 00:20:16.160]  越說他就越生氣
[00:20:16.160 --> 00:20:21.800]  生氣了很久
[00:20:21.800 --> 00:20:23.480]  弟兄姊妹
[00:20:23.480 --> 00:20:25.760]  在當時
[00:20:25.760 --> 00:20:28.800]  耶穌面對這群群眾
[00:20:28.800 --> 00:20:32.280]  來勢洶洶
[00:20:32.280 --> 00:20:34.000]  他們逼當時的官
[00:20:34.000 --> 00:20:35.800]  比拉多要放另外一個
[00:20:35.800 --> 00:20:37.520]  因為當時有個法例
[00:20:37.520 --> 00:20:39.120]  可以有釋放
[00:20:39.120 --> 00:20:40.800]  選一個人去放的
[00:20:40.800 --> 00:20:41.920]  當時就給他們選
[00:20:41.920 --> 00:20:44.080]  你要釋放巴拉巴這個
[00:20:44.080 --> 00:20:45.200]  最大惡極的人
[00:20:45.200 --> 00:20:46.000]  還是釋放這個
[00:20:46.000 --> 00:20:49.360]  說自己是猶太人的王的耶穌呢
[00:20:49.360 --> 00:20:52.240]  結果當時那些群眾
[00:20:52.240 --> 00:20:53.840]  要釋放另外那個
[00:20:53.840 --> 00:20:55.360]  最大惡極的惡人
[00:20:55.360 --> 00:20:57.920]  也不肯放過耶穌
[00:20:57.920 --> 00:20:59.000]  他們知道耶穌
[00:20:59.000 --> 00:21:02.320]  用救世主這個姿態來出現
[00:21:02.320 --> 00:21:04.120]  他們不接受
[00:21:04.120 --> 00:21:05.880]  因為他們覺得
[00:21:05.880 --> 00:21:08.040]  拯救我們猶太人的王
[00:21:08.040 --> 00:21:10.120]  不是這麼弱的
[00:21:10.120 --> 00:21:11.480]  這麼瘦的
[00:21:11.480 --> 00:21:12.640]  這麼差的
[00:21:12.640 --> 00:21:14.080]  整個病壞的
[00:21:14.080 --> 00:21:16.240]  我們信的救世主
[00:21:16.240 --> 00:21:17.240]  打仗很厲害的
[00:21:17.240 --> 00:21:19.320]  會幫我們打勝仗
[00:21:19.320 --> 00:21:22.840]  不會再被羅馬政府統治我們
[00:21:22.840 --> 00:21:24.400]  我們有自己的以色列
[00:21:24.400 --> 00:21:26.080]  這個強大的國家
[00:21:26.080 --> 00:21:28.000]  他應該是一個很厲害的政治領袖
[00:21:28.000 --> 00:21:29.400]  是一個君王來的
[00:21:29.400 --> 00:21:32.240]  不會是這樣的
[00:21:32.240 --> 00:21:33.520]  甚至當時這群群眾
[00:21:33.520 --> 00:21:36.240]  很多人不滿意耶穌甚麼
[00:21:36.240 --> 00:21:38.760]  他們不滿意耶穌搞穿他們的派對
[00:21:38.760 --> 00:21:40.240]  他們賺很多錢的
[00:21:40.240 --> 00:21:41.280]  他們在社會上
[00:21:41.280 --> 00:21:43.000]  在宗教上有地位
[00:21:43.000 --> 00:21:45.720]  甚至也賺很多不同的錢
[00:21:45.720 --> 00:21:46.480]  但耶穌就出來
[00:21:46.480 --> 00:21:49.560]  拆穿了他們的假面目
[00:21:49.560 --> 00:21:50.240]  所以這群人
[00:21:50.240 --> 00:21:51.720]  一路耶穌出來的時候
[00:21:51.720 --> 00:21:54.080]  他們一路設計陷害耶穌
[00:21:54.080 --> 00:21:55.640]  逼迫耶穌
[00:21:55.640 --> 00:22:00.440]  直至到釘死耶穌為止
[00:22:00.440 --> 00:22:03.760]  我們怎樣形容這群人好呢
[00:22:03.760 --> 00:22:05.880]  從我們的眼睛來看
[00:22:05.880 --> 00:22:07.480]  我們的眼睛看
[00:22:07.480 --> 00:22:09.440]  這群人是罪大惡極
[00:22:09.440 --> 00:22:10.760]  罪惡滿盈
[00:22:10.760 --> 00:22:12.200]  罪惡滔天
[00:22:12.200 --> 00:22:14.160]  罪無可恕
[00:22:14.160 --> 00:22:15.480]  是不是
[00:22:15.480 --> 00:22:16.640]  我們的眼睛看這些人
[00:22:16.640 --> 00:22:20.480]  真是看不順眼
[00:22:20.480 --> 00:22:23.200]  人的眼
[00:22:23.200 --> 00:22:25.080]  大英姐妹很想和你分享一個經歷
[00:22:25.080 --> 00:22:26.800]  是在上年12月
[00:22:26.800 --> 00:22:28.160]  之前也有很多大英姐妹
[00:22:28.160 --> 00:22:29.040]  和大家分享過
[00:22:29.040 --> 00:22:31.200]  我們去馬來西亞沙巴
[00:22:31.200 --> 00:22:33.480]  進去一些山區土著
[00:22:33.480 --> 00:22:36.160]  和他們一起慶祝聖誕節
[00:22:36.160 --> 00:22:39.440]  有一天晚上我們就進去那些長屋
[00:22:39.440 --> 00:22:40.560]  上次就分享過
[00:22:40.560 --> 00:22:41.640]  那些就是用一些木
[00:22:41.640 --> 00:22:45.840]  用一些竹搭一些長的棚的屋
[00:22:45.840 --> 00:22:48.840]  裡面就住了幾十家的人
[00:22:48.840 --> 00:22:52.280]  其中中間有一個公共的空間
[00:22:52.280 --> 00:22:55.960]  比起這裡再大兩倍
[00:22:55.960 --> 00:22:57.960]  大兩倍左右
[00:22:57.960 --> 00:23:00.920]  就有一個台
[00:23:00.920 --> 00:23:02.280]  我們開始聚會的時候
[00:23:02.280 --> 00:23:04.560]  我們會有一些魔術
[00:23:04.560 --> 00:23:06.400]  有些大英姐妹分享
[00:23:06.400 --> 00:23:08.360]  會有一些
[00:23:08.360 --> 00:23:12.240]  和他們一起有些聚會的時間
[00:23:12.240 --> 00:23:15.520]  你知不知道當時聚會的時候
[00:23:15.520 --> 00:23:17.960]  小朋友在這裡
[00:23:17.960 --> 00:23:19.040]  很多小朋友在這裡
[00:23:19.040 --> 00:23:20.160]  前面坐在這裡
[00:23:20.160 --> 00:23:25.480]  另外有一群婦女就坐在這邊
[00:23:25.480 --> 00:23:27.720]  那些男人呢
[00:23:27.720 --> 00:23:29.640]  那些男人圍在
[00:23:29.640 --> 00:23:31.640]  差不多在最後排
[00:23:31.640 --> 00:23:33.120]  好像現在這樣
[00:23:33.120 --> 00:23:34.400]  最後排
[00:23:34.400 --> 00:23:37.680]  圍在最後排那裡
[00:23:37.680 --> 00:23:41.040]  我們唱歌他們又不太參與
[00:23:41.040 --> 00:23:42.400]  我們已經唱馬來西亞歌
[00:23:42.400 --> 00:23:43.720]  他們會唱的
[00:23:43.720 --> 00:23:45.840]  又不太參與
[00:23:45.840 --> 00:23:46.800]  好像整個聚會
[00:23:46.800 --> 00:23:49.000]  好像沒有他們份一樣
[00:23:49.000 --> 00:23:50.760]  有時候在後面自己聊聊天
[00:23:50.760 --> 00:23:51.560]  在這裡笑笑
[00:23:51.560 --> 00:23:53.000]  翹翹手
[00:23:53.000 --> 00:23:56.800]  看看你們這群人做什麼
[00:23:56.800 --> 00:23:57.760]  那時候我想一下
[00:23:57.760 --> 00:24:03.080]  這群男人做什麼的
[00:24:03.080 --> 00:24:06.040]  但不要看著這些男人是這樣
[00:24:06.040 --> 00:24:07.280]  有時候男人翹著手
[00:24:07.280 --> 00:24:08.560]  好像很酷似的樣子
[00:24:08.560 --> 00:24:12.560]  其實他內心很寂寞
[00:24:12.560 --> 00:24:14.800]  好笑啊我告訴你
[00:24:14.800 --> 00:24:16.360]  後來我們完了聚會之後
[00:24:16.360 --> 00:24:18.840]  其實我們又預備了一個攤位遊戲
[00:24:18.840 --> 00:24:22.800]  那些攤位遊戲大部分都是給小朋友玩
[00:24:22.800 --> 00:24:24.840]  但是我們也預備了一些
[00:24:24.840 --> 00:24:27.200]  攤位遊戲是給大人玩的
[00:24:27.200 --> 00:24:29.080]  我們希望無論他是什麼人
[00:24:29.080 --> 00:24:32.040]  都與眾同樂
[00:24:32.040 --> 00:24:34.040]  我記得我和Alison
[00:24:34.040 --> 00:24:35.040]  還有一些弟兄姊妹
[00:24:35.040 --> 00:24:36.200]  就在後排
[00:24:36.200 --> 00:24:37.600]  既然男人坐在後排
[00:24:37.600 --> 00:24:39.040]  我們就在後面
[00:24:39.040 --> 00:24:41.120]  專門設立一些攤位
[00:24:41.120 --> 00:24:42.040]  玩的攤位
[00:24:42.040 --> 00:24:45.120]  給男人或者給大人玩的
[00:24:45.120 --> 00:24:46.440]  其中有什麼攤位呢
[00:24:46.440 --> 00:24:48.120]  有一個很簡單的
[00:24:48.120 --> 00:24:50.120]  有一隻類似杯的
[00:24:50.120 --> 00:24:51.880]  然後有幾支鉛筆
[00:24:51.880 --> 00:24:54.680]  鉛筆上面還有一塊擦膠的
[00:24:54.680 --> 00:24:56.280]  讓他們這樣彈
[00:24:56.280 --> 00:24:58.640]  那支鉛筆插進去
[00:24:58.640 --> 00:25:02.080]  就是成功了
[00:25:02.080 --> 00:25:04.920]  剛開始我和Alison叫了幾個男人
[00:25:04.920 --> 00:25:07.760]  那些男人都不動的
[00:25:07.760 --> 00:25:10.360]  這麼酷的
[00:25:10.360 --> 00:25:11.000]  但是你知不知道
[00:25:11.000 --> 00:25:12.600]  當再鼓勵一下
[00:25:12.600 --> 00:25:13.320]  再示範一下
[00:25:13.320 --> 00:25:14.400]  再拉拉扯扯一下
[00:25:14.400 --> 00:25:16.720]  一兩個出來玩一下
[00:25:16.720 --> 00:25:18.720]  接著這班男人
[00:25:18.720 --> 00:25:19.320]  玩著玩著
[00:25:19.320 --> 00:25:21.320]  一堆人在一起
[00:25:21.320 --> 00:25:23.240]  那種感覺好像賭檔一樣
[00:25:23.240 --> 00:25:25.720]  哇 過來賭 過來賭
[00:25:25.720 --> 00:25:27.160]  大家很開心的
[00:25:27.160 --> 00:25:29.360]  看看誰能玩誰不能玩
[00:25:29.360 --> 00:25:31.040]  很虛潛
[00:25:31.040 --> 00:25:32.560]  整班男人
[00:25:32.560 --> 00:25:34.040]  哇 那種好像小孩子一樣
[00:25:34.040 --> 00:25:35.760]  心花怒放
[00:25:35.760 --> 00:25:37.760]  很開心 玩得很開心
[00:25:37.760 --> 00:25:39.400]  接著那些男人玩著玩著
[00:25:39.400 --> 00:25:40.520]  又吸引到那些婦女
[00:25:40.520 --> 00:25:44.040]  又走過來一起玩
[00:25:44.040 --> 00:25:45.720]  看到嗎
[00:25:45.720 --> 00:25:47.360]  我看過一本心理書
[00:25:47.360 --> 00:25:50.360]  他說其實男人是很寂寞的
[00:25:50.360 --> 00:25:51.920]  因為男人不懂得
[00:25:51.920 --> 00:25:53.480]  這麼容易表達自己的情感
[00:25:53.480 --> 00:25:56.520]  或者不是這麼容易表露自己的情感
[00:25:56.520 --> 00:25:57.440]  我們眼看下去
[00:25:57.440 --> 00:26:00.200]  剛開始我眼看這班男人好像很酷
[00:26:00.200 --> 00:26:01.160]  好像很不想參與
[00:26:01.160 --> 00:26:03.160]  很不合作的樣子
[00:26:03.160 --> 00:26:05.600]  其實可能他坐在那裡等了很久
[00:26:05.600 --> 00:26:07.720]  等一個機會讓他們一起參與
[00:26:07.720 --> 00:26:09.360]  開放他們
[00:26:09.360 --> 00:26:10.200]  放下自己
[00:26:10.200 --> 00:26:11.120]  可能他怕自己
[00:26:11.120 --> 00:26:11.800]  即是魚
[00:26:11.800 --> 00:26:14.600]  怕自己害羞 玩得不好
[00:26:14.600 --> 00:26:15.800]  當他們開放
[00:26:15.800 --> 00:26:17.280]  放開出來的時候
[00:26:17.280 --> 00:26:20.760]  大家都玩得很開心
[00:26:20.760 --> 00:26:22.800]  我很體會到那一刻
[00:26:22.800 --> 00:26:25.200]  哇 這班男士其實
[00:26:25.200 --> 00:26:28.600]  他們的心是很熱辣辣
[00:26:28.600 --> 00:26:30.680]  很興奮
[00:26:30.680 --> 00:26:32.240]  和我肉眼看的景象
[00:26:32.240 --> 00:26:34.680]  剛開始看的是很不同
[00:26:34.680 --> 00:26:35.520]  所以各位朋友
[00:26:35.520 --> 00:26:37.120]  各位弟兄姊妹
[00:26:37.120 --> 00:26:39.160]  不要這麼容易被我們人的眼
[00:26:39.160 --> 00:26:41.640]  限制著我們看的東西
[00:26:41.640 --> 00:26:43.720]  今天我們來看看耶穌
[00:26:43.720 --> 00:26:46.640]  耶穌做了一些我們正常的人
[00:26:46.640 --> 00:26:48.760]  平常的人不會做的事
[00:26:48.760 --> 00:26:50.720]  也不能夠做的事
[00:26:50.720 --> 00:26:53.800]  就是原諒和為
[00:26:53.800 --> 00:26:54.920]  逼迫他的人
[00:26:54.920 --> 00:26:57.720]  傷害他的人求情
[00:26:57.720 --> 00:26:58.880]  為什麼
[00:26:58.880 --> 00:27:00.880]  為什麼耶穌做到
[00:27:00.880 --> 00:27:02.880]  因為耶穌他的眼
[00:27:02.880 --> 00:27:05.560]  和我們的眼不同
[00:27:05.560 --> 00:27:07.800]  我們人經常會看自己
[00:27:07.800 --> 00:27:09.000]  哇 哪一個對我們好
[00:27:09.000 --> 00:27:09.920]  哪一個對我們不好
[00:27:09.920 --> 00:27:11.600]  我們這隻眼會留意自己
[00:27:11.600 --> 00:27:13.800]  哪一個地方受了傷害
[00:27:13.800 --> 00:27:17.480]  這個傷口有多大 多痛
[00:27:17.480 --> 00:27:19.680]  我們會留意這些東西
[00:27:19.680 --> 00:27:21.400]  但是神的眼
[00:27:21.400 --> 00:27:23.360]  祂只是看祂關懷的人
[00:27:23.360 --> 00:27:26.920]  祂愛身邊有需要的人
[00:27:26.920 --> 00:27:29.600]  耶穌祂不單只是用隻眼
[00:27:29.600 --> 00:27:31.240]  祂是用個心
[00:27:31.240 --> 00:27:33.440]  去和其他人相處
[00:27:33.440 --> 00:27:36.120]  耶穌是用個心
[00:27:36.120 --> 00:27:38.280]  有一本故事書
[00:27:38.280 --> 00:27:39.400]  小王子其中有一句
[00:27:39.400 --> 00:27:41.080]  我是很喜歡的
[00:27:41.080 --> 00:27:42.880]  真正重要的東西
[00:27:42.880 --> 00:27:45.600]  只是用眼是看不到的
[00:27:45.600 --> 00:27:48.240]  你只有用個心去看
[00:27:48.240 --> 00:27:50.560]  才能夠看得清楚
[00:27:50.560 --> 00:27:53.240]  你要用個心去看
[00:27:53.240 --> 00:27:54.480]  去體會
[00:27:54.480 --> 00:27:56.880]  你才能夠看得清楚
[00:27:56.880 --> 00:27:57.960]  耶穌看
[00:27:57.960 --> 00:28:00.480]  不是看那個人的外表
[00:28:00.480 --> 00:28:01.520]  我們人很自然
[00:28:01.520 --> 00:28:02.600]  哪一個人乾淨點
[00:28:02.600 --> 00:28:04.560]  哪一個人斯正點
[00:28:04.560 --> 00:28:06.560]  或者我喜歡他多一點
[00:28:06.560 --> 00:28:09.520]  就會容易和他一起相處多一點
[00:28:09.520 --> 00:28:11.760]  但是耶穌不是看表面
[00:28:11.760 --> 00:28:13.560]  這麼膚淺的東西
[00:28:13.560 --> 00:28:16.280]  耶穌看的是看那個人內裡
[00:28:16.280 --> 00:28:19.000]  他的心靈狀況
[00:28:19.000 --> 00:28:21.200]  耶穌看到當時這群群眾
[00:28:21.200 --> 00:28:23.600]  其實他們很可憐
[00:28:23.600 --> 00:28:25.680]  他們只不過是被撒旦利用了
[00:28:25.680 --> 00:28:31.800]  被魔鬼利用了
[00:28:31.800 --> 00:28:41.480]  填充題:可恨之人必有可愛之處
[00:28:41.480 --> 00:28:48.160]  我看中國的大陸劇學回來的
[00:28:48.160 --> 00:28:49.600]  可恨之人
[00:28:49.600 --> 00:28:51.640]  很憎恨的人
[00:28:51.640 --> 00:28:55.040]  當你細心和他相處的時候
[00:28:55.040 --> 00:28:56.720]  不單是發現可愛
[00:28:56.720 --> 00:28:59.240]  你會從心裡面
[00:28:59.240 --> 00:29:02.640]  你會覺得他有可憐的地方
[00:29:02.640 --> 00:29:06.080]  可憐之處
[00:29:06.080 --> 00:29:07.560]  為什麼這樣說
[00:29:07.560 --> 00:29:09.320]  為什麼可憐
[00:29:09.320 --> 00:29:10.920]  身不由己
[00:29:10.920 --> 00:29:12.560]  他失去了自己
[00:29:12.560 --> 00:29:13.760]  他內心寂寞
[00:29:13.760 --> 00:29:16.160]  無奈痛苦
[00:29:16.160 --> 00:29:16.760]  弟兄姊妹
[00:29:16.760 --> 00:29:18.480]  我和大家分享過
[00:29:18.480 --> 00:29:19.880]  我以前有一段時間
[00:29:19.880 --> 00:29:21.880]  是在戒毒中心裡面
[00:29:21.880 --> 00:29:24.560]  是和一群戒毒者一起生活
[00:29:24.560 --> 00:29:26.360]  五年多的時間
[00:29:26.360 --> 00:29:27.840]  六年
[00:29:27.840 --> 00:29:30.280]  我很感受到他們
[00:29:30.280 --> 00:29:32.760]  其實我被他們欺騙過很多次
[00:29:32.760 --> 00:29:34.640]  無數次
[00:29:34.640 --> 00:29:36.920]  但我不是那麼偉大的人
[00:29:36.920 --> 00:29:39.400]  經常可以這樣去接受他們
[00:29:39.400 --> 00:29:41.200]  很傷的
[00:29:41.200 --> 00:29:44.600]  但我學習一件事
[00:29:44.600 --> 00:29:48.520]  了解一下他們內心的狀況
[00:29:48.520 --> 00:29:53.480]  他們每一次毒癮發作的時候
[00:29:53.480 --> 00:29:54.920]  我們經常想著
[00:29:54.920 --> 00:29:57.800]  吸毒的人很怕他們會作
[00:29:57.800 --> 00:30:00.000]  作奸犯科
[00:30:00.000 --> 00:30:00.840]  其實我告訴你
[00:30:00.840 --> 00:30:03.440]  當他們毒癮發作的時候
[00:30:03.440 --> 00:30:06.800]  可能姐妹一起躺下去
[00:30:06.800 --> 00:30:09.080]  都可以躺下他們
[00:30:09.080 --> 00:30:09.800]  為什麼
[00:30:09.800 --> 00:30:11.120]  因為他們毒癮發作的時候
[00:30:11.120 --> 00:30:13.080]  已經沒力氣了
[00:30:13.080 --> 00:30:15.840]  口水鼻涕都流出來了
[00:30:15.840 --> 00:30:18.680]  沒什麼力氣去搶東西了
[00:30:18.680 --> 00:30:21.760]  以前他們最多毒癮發作的時候
[00:30:21.760 --> 00:30:23.360]  怎樣賺錢呢
[00:30:23.360 --> 00:30:24.960]  偷家人的錢
[00:30:24.960 --> 00:30:28.960]  偷盡家人有的錢去買毒品
[00:30:28.960 --> 00:30:31.440]  其實他們知道自己壞
[00:30:31.440 --> 00:30:34.080]  一次又一次他們不想
[00:30:34.080 --> 00:30:36.680]  但這個都不是他們的藉口
[00:30:36.680 --> 00:30:38.120]  他們已經被毒品控制著
[00:30:38.120 --> 00:30:40.320]  身不由己
[00:30:40.320 --> 00:30:42.800]  毒品成為他們的主人
[00:30:42.800 --> 00:30:44.360]  他們搞到後期
[00:30:44.360 --> 00:30:46.280]  沒朋友沒家人
[00:30:46.280 --> 00:30:49.040]  甚至男女朋友都沒了
[00:30:49.040 --> 00:30:51.120]  就因為
[00:30:51.120 --> 00:30:56.200]  毒品成為他們生命上唯一的主
[00:30:56.200 --> 00:30:59.200]  可恨之人必有可憐之處
[00:30:59.200 --> 00:31:01.600]  和他們相處的時候我發現
[00:31:01.600 --> 00:31:06.040]  其實他們都很慘很可憐
[00:31:06.040 --> 00:31:07.800]  主
[00:31:07.800 --> 00:31:10.000]  不是看我們外在的東西
[00:31:10.000 --> 00:31:11.760]  主是看我們內心
[00:31:11.760 --> 00:31:13.480]  看到我們靈裡面
[00:31:13.480 --> 00:31:15.280]  真正需要什麼
[00:31:15.280 --> 00:31:19.920]  我們需要主
[00:31:19.920 --> 00:31:22.280]  各位弟兄姊妹
[00:31:22.280 --> 00:31:23.800]  今天我們說
[00:31:23.800 --> 00:31:26.280]  我們這個禮拜要操練要練習
[00:31:26.280 --> 00:31:27.640]  學什麼呢
[00:31:27.640 --> 00:31:30.360]  學子耶穌
[00:31:30.360 --> 00:31:32.520]  那份愛
[00:31:32.520 --> 00:31:34.240]  越難越愛
[00:31:34.240 --> 00:31:37.120]  堅持去愛
[00:31:37.120 --> 00:31:39.240]  愛到底
[00:31:39.240 --> 00:31:41.520]  去盡一點
[00:31:41.520 --> 00:31:42.920]  第二點就是
[00:31:42.920 --> 00:31:46.120]  我們試一下
[00:31:46.120 --> 00:31:47.600]  看人
[00:31:47.600 --> 00:31:49.760]  不只是看他表面看他內心
[00:31:49.760 --> 00:31:52.680]  他的內心真正的需要
[00:31:52.680 --> 00:31:55.240]  不是為他們
[00:31:55.240 --> 00:31:57.520]  容讓他們繼續做錯事下去
[00:31:57.520 --> 00:31:59.280]  幫他們找藉口
[00:31:59.280 --> 00:32:00.840]  而是我們試一下
[00:32:00.840 --> 00:32:03.440]  去愛一個人關心一個人的時候
[00:32:03.440 --> 00:32:07.080]  關心一下他內心真正的他是怎麼樣
[00:32:07.080 --> 00:32:09.920]  有時候我們說我們很難去原諒別人
[00:32:09.920 --> 00:32:11.760]  甚至很難原諒自己
[00:32:11.760 --> 00:32:12.960]  自己經常做錯
[00:32:12.960 --> 00:32:15.520]  覺得自己做得不好
[00:32:15.520 --> 00:32:19.360]  但我們是求聖靈去幫助
[00:32:19.360 --> 00:32:22.680]  今天我們信耶穌我們求聖靈在我們心裡面
[00:32:22.680 --> 00:32:24.280]  我們靠自己很難做到
[00:32:24.280 --> 00:32:25.800]  唯有聖靈
[00:32:25.800 --> 00:32:27.200]  開我們的眼
[00:32:27.200 --> 00:32:30.680]  打開我們的心
[00:32:30.680 --> 00:32:33.120]  這個禮拜
[00:32:33.120 --> 00:32:35.240]  弟兄姊妹
[00:32:35.240 --> 00:32:37.480]  實際行動最實際
[00:32:37.480 --> 00:32:39.880]  心動不如行動
[00:32:39.880 --> 00:32:41.480]  耶穌經常敲你的心
[00:32:41.480 --> 00:32:44.320]  鼓勵你一起去做
[00:32:44.320 --> 00:32:45.840]  最重要是行動
[00:32:45.840 --> 00:32:48.240]  這個禮拜有兩個操練行動
[00:32:48.240 --> 00:32:49.640]  第一個
[00:32:49.640 --> 00:32:51.360]  主動聯絡一些
[00:32:51.360 --> 00:32:53.760]  在生你的氣的人
[00:32:53.760 --> 00:32:55.600]  可能你不知道他生你氣什麼
[00:32:55.600 --> 00:32:57.120]  或者你知道
[00:32:57.120 --> 00:32:59.080]  但你一直避開
[00:32:59.080 --> 00:33:00.800]  我們試一下
[00:33:00.800 --> 00:33:04.680]  去主動聯絡他們
[00:33:04.680 --> 00:33:06.320]  當然了弟兄姊妹
[00:33:06.320 --> 00:33:07.920]  你不要想著
[00:33:07.920 --> 00:33:12.600]  一擊即中一聯絡他就好好收場好好結果
[00:33:12.600 --> 00:33:14.600]  但起碼我們學習做主動
[00:33:14.600 --> 00:33:17.680]  求聖靈幫助我們有這個勇氣做主動
[00:33:17.680 --> 00:33:18.800]  第二
[00:33:18.800 --> 00:33:19.640]  在你人生裡面
[00:33:19.640 --> 00:33:22.040]  你回想一下你整個人生
[00:33:22.040 --> 00:33:24.360]  你生活了這麼多年
[00:33:24.360 --> 00:33:26.600]  有沒有一些人
[00:33:26.600 --> 00:33:30.200]  是你仍然未曾原諒他的呢?
[00:33:30.200 --> 00:33:33.920]  這麼多年裡面你仍然未曾原諒他的
[00:33:33.920 --> 00:33:36.440]  你為自己為他祈禱
[00:33:36.440 --> 00:33:37.840]  求上帝給你
[00:33:37.840 --> 00:33:41.280]  怎樣去面對這個關係
[00:33:41.280 --> 00:33:43.280]  兩件事情
[00:33:43.280 --> 00:33:44.360]  弟兄姊妹
[00:33:44.360 --> 00:33:48.200]  我很想邀請你
[00:33:48.200 --> 00:33:52.400]  這兩個是一個挑戰
[00:33:52.400 --> 00:33:53.720]  不是有神在我們當中
[00:33:53.720 --> 00:33:55.280]  我們做不到的
[00:33:55.280 --> 00:33:57.280]  你願不願意去做呢?
