
[00:00:00.000 --> 00:00:03.460]  如果我在這裡問的話 有多少人
[00:19:36.160 --> 00:19:39.080]  到你的面前 講某某某某
[00:19:39.080 --> 00:19:42.120]  他怎麼樣 怎麼樣 怎麼樣 最好的方法
[00:19:42.120 --> 00:19:45.120]  是怎麼樣呢 最好的方法
[00:19:45.120 --> 00:19:47.760]  就是說 你就跟他說 你說 這樣好了
[00:19:47.760 --> 00:19:51.140]  我們就為你剛才所講的那個人
[00:19:51.140 --> 00:19:52.320]  我們來禱告
[00:19:52.320 --> 00:19:54.080]  那我很相信呢
[00:19:54.080 --> 00:19:57.600]  當我們這樣做的時候
[00:19:57.600 --> 00:20:00.300]  那個人 他會停下來 對不對
[00:20:00.300 --> 00:20:02.500]  他也不會再講了
[00:20:02.500 --> 00:20:06.420]  所以這個呢 是最好的方法 所以麻煩你們
[00:20:06.420 --> 00:20:09.420]  下一次 有人在你的面前
[00:20:09.420 --> 00:20:12.420]  說某某某某 怎麼樣 怎麼樣 哎喲 這樣好了
[00:20:12.420 --> 00:20:15.300]  我們就為這個人來禱告 禱告 好不好
[00:20:15.300 --> 00:20:20.480]  我保證 你打完告以後
[00:20:20.480 --> 00:20:22.960]  你的那個朋友呢 他不會再講
[00:20:22.960 --> 00:20:25.960]  別人的那個閒話了 那個呢
[00:20:25.960 --> 00:20:26.960]  是合一的
[00:20:26.960 --> 00:20:29.840]  那個是非常的重要
[00:20:29.840 --> 00:20:31.640]  在那個
[00:20:31.640 --> 00:20:34.860]  始終行卷裡面呢 第四章
[00:20:34.860 --> 00:20:37.840]  二十三到二十四節
[00:20:37.840 --> 00:20:40.900]  也就是說 他們有一個很美好的交通
[00:20:40.900 --> 00:20:43.720]  但是呢 在那個為難的時候
[00:20:43.720 --> 00:20:46.800]  有困難的時候 他們也是
[00:20:46.800 --> 00:20:49.440]  一起來禱告
[00:20:49.440 --> 00:20:52.500]  這裡呢 就講到那個彼得跟約翰
[00:20:52.500 --> 00:20:55.840]  剛才講了 他治好了一個
[00:20:55.840 --> 00:20:58.740]  不能夠走路的人 那些人就圍著他們
[00:20:58.740 --> 00:21:00.720]  就說 哎喲 哇
[00:21:00.720 --> 00:21:04.240]  怎麼可能 然後呢 彼得就
[00:21:04.240 --> 00:21:07.340]  起來了 就向他們呢 全服役
[00:21:07.840 --> 00:21:10.860]  當天 就有五千人
[00:21:10.860 --> 00:21:14.440]  啊 信了主 那當然了
[00:21:14.440 --> 00:21:17.760]  當時候的那些撒都嘎人啊
[00:21:17.760 --> 00:21:20.780]  那些在那個聖殿裡面
[00:21:20.780 --> 00:21:24.240]  做事的那些人 他們就很不高興
[00:21:24.240 --> 00:21:27.300]  因為呢 彼得講到耶穌
[00:21:27.300 --> 00:21:28.840]  復活的那個證理
[00:21:28.840 --> 00:21:32.640]  因為那個撒都嘎人 他們不相信
[00:21:32.640 --> 00:21:35.640]  有使人復活的那個證理
[00:21:35.640 --> 00:21:38.240]  然後呢 他們就將那個彼得
[00:21:38.240 --> 00:21:40.280]  將那個約翰抓起來了
[00:21:40.280 --> 00:21:44.660]  放到那個監獄裡面
[00:21:44.660 --> 00:21:46.360]  過了一個晚上
[00:21:46.360 --> 00:21:49.980]  然後呢 第二天呢 他們就
[00:21:49.980 --> 00:21:51.440]  審問他們
[00:21:51.440 --> 00:21:54.800]  然後呢 就嚴重地去警告他們
[00:21:54.800 --> 00:21:57.560]  就說 你們不能夠再講
[00:21:57.560 --> 00:21:58.820]  這個耶穌
[00:21:58.820 --> 00:22:02.220]  然後呢 那個彼得跟那個約翰
[00:22:02.220 --> 00:22:03.220]  他就說了
[00:22:03.560 --> 00:22:06.560]  以後再會有機會講的
[00:22:06.560 --> 00:22:07.560]  他就說
[00:22:07.560 --> 00:22:09.840]  順從神
[00:22:09.840 --> 00:22:13.540]  不順從人 是應當的
[00:22:13.540 --> 00:22:17.180]  他們很大膽 然後呢
[00:22:17.180 --> 00:22:20.020]  那些人當然了 彼得跟那個約翰
[00:22:20.020 --> 00:22:22.980]  他們更生氣了 然後他們很嚴重嚴重
[00:22:22.980 --> 00:22:26.000]  嚴重地去警告他們 你們不能夠
[00:22:26.000 --> 00:22:28.740]  再勸這個福音
[00:22:28.740 --> 00:22:32.180]  然後呢 我們看了剛才的那個
[00:22:32.180 --> 00:22:35.260]  經文哈 第四章二十三到二十四節
[00:22:35.260 --> 00:22:36.260]  第四章二十三到二十四節
[00:22:36.260 --> 00:22:40.060]  彼得跟約翰被釋放出來的時候
[00:22:40.060 --> 00:22:42.560]  他們都回到那些門徒的
[00:22:42.560 --> 00:22:45.560]  那個聚會的地方 你看看哈
[00:22:45.560 --> 00:22:48.620]  他們聽見了 做什麼 同心高聖的
[00:22:48.620 --> 00:22:50.800]  禱告上帝
[00:22:50.800 --> 00:22:52.900]  他們一見到面
[00:22:52.900 --> 00:22:55.920]  他們做一件事 是什麼
[00:22:55.920 --> 00:22:57.500]  禱告
[00:22:57.500 --> 00:23:00.620]  他們一起來禱告 當那個門徒
[00:23:00.620 --> 00:23:02.520]  彼得跟約翰
[00:23:02.520 --> 00:23:05.900]  被殺到那個
[00:23:05.900 --> 00:23:08.700]  監獄裡面去的時候 他們就禱告
[00:23:08.700 --> 00:23:10.800]  他們有一個和議的心
[00:23:10.800 --> 00:23:14.240]  有一個和議的心的時候 上帝呢
[00:23:14.240 --> 00:23:15.700]  就幫助他們了
[00:23:15.700 --> 00:23:19.240]  在那個更多後書哈 第十三章
[00:23:19.240 --> 00:23:20.960]  十一節
[00:23:20.960 --> 00:23:24.440]  我們怎麼可以得到那個上帝的同在呢
[00:23:24.440 --> 00:23:27.440]  怎麼看到神的作為在我們中間呢
[00:23:27.880 --> 00:23:30.740]  就是我們要同心和議
[00:23:30.740 --> 00:23:33.960]  彼此的和睦
[00:23:33.960 --> 00:23:37.060]  這裡呢 保羅建說 還有莫雷的話
[00:23:37.060 --> 00:23:39.140]  願弟兄們都喜樂
[00:23:39.140 --> 00:23:42.500]  要做一個完全人 要受安慰
[00:23:42.500 --> 00:23:45.600]  這裡哈 要同心和議
[00:23:45.600 --> 00:23:48.520]  要彼此的和睦
[00:23:48.520 --> 00:23:51.500]  如此 仁愛和平的上帝
[00:23:51.500 --> 00:23:54.180]  必嘗與你們同在
[00:23:54.940 --> 00:23:57.960]  這裡呢 就講到 我們
[00:23:57.960 --> 00:24:01.420]  越是禱告的話 我們就有一個和議的心
[00:24:01.420 --> 00:24:04.640]  你知道嗎 有很多 有一些人
[00:24:04.640 --> 00:24:07.680]  他們為什麼不來那個教會
[00:24:07.680 --> 00:24:10.520]  他們不相信那個耶穌呢
[00:24:10.520 --> 00:24:13.480]  其實他們就看到了 就是說在教會裡面
[00:24:13.480 --> 00:24:15.860]  基督徒跟基督徒的不和
[00:24:15.860 --> 00:24:18.600]  不和議 他們就說
[00:24:18.600 --> 00:24:21.320]  哎呀 你們基督徒比我們更差勁了
[00:24:21.320 --> 00:24:23.780]  對不對
[00:24:25.220 --> 00:24:28.160]  你們基督徒更差勁 我為什麼要到那個教會呢
[00:24:28.160 --> 00:24:31.720]  我為什麼要信這個耶穌呢
[00:24:31.720 --> 00:24:37.180]  有一個故事是這樣的
[00:24:37.180 --> 00:24:41.020]  前陣子呢 你會聽到一個
[00:24:41.020 --> 00:24:43.920]  一個Lars Hager的一個全道人
[00:24:43.920 --> 00:24:46.960]  他犯了一些
[00:24:46.960 --> 00:24:49.480]  道德上面的錯誤
[00:24:49.480 --> 00:24:52.800]  他本來呢 是一個很大的教會的
[00:24:52.800 --> 00:24:56.080]  一個很大的教會的那個全道人
[00:24:56.080 --> 00:24:57.680]  然後呢
[00:24:57.680 --> 00:25:01.140]  後來就
[00:25:01.140 --> 00:25:04.000]  有一個全道人跟
[00:25:04.000 --> 00:25:06.640]  另外一個他的朋友
[00:25:06.640 --> 00:25:09.860]  他的朋友不是基督徒 就講起這個事情
[00:25:09.860 --> 00:25:12.860]  那那個不是基督徒的朋友呢
[00:25:12.860 --> 00:25:15.780]  就跟他的朋友
[00:25:15.780 --> 00:25:18.620]  牧師就說了 其實呢
[00:25:18.620 --> 00:25:21.420]  Hager牧師的那個事情
[00:25:21.420 --> 00:25:24.260]  我真的是很傷了我的心
[00:25:24.260 --> 00:25:27.540]  那那個牧師呢 他以為就是說
[00:25:27.540 --> 00:25:30.160]  對啊對啊 那個Hager牧師呢
[00:25:30.160 --> 00:25:33.060]  他做的事情真的很不對 什麼什麼
[00:25:33.060 --> 00:25:35.100]  然後他的朋友說 不是
[00:25:35.100 --> 00:25:39.420]  我很傷心的就是說 你們基督徒
[00:25:39.420 --> 00:25:42.260]  怎麼對待自己人
[00:25:42.260 --> 00:25:45.740]  因為有很多基督徒
[00:25:45.740 --> 00:25:49.120]  Pastor Hager他已經匪改了 他認錯了
[00:25:49.120 --> 00:25:52.180]  他辭職了 他不在
[00:25:52.180 --> 00:25:55.180]  在那個教會裡面呢
[00:25:55.180 --> 00:25:57.340]  擔任什麼的職務了
[00:25:57.340 --> 00:26:00.880]  然後很多基督徒就在他的旁邊
[00:26:00.880 --> 00:26:03.880]  在他的背後去批評他
[00:26:03.880 --> 00:26:06.980]  然後那個沒有信主的人就跟他的做牧師的朋友說
[00:26:06.980 --> 00:26:08.380]  我很失望
[00:26:08.380 --> 00:26:11.900]  失望不是說那個Hager牧師
[00:26:11.900 --> 00:26:14.300]  他所做的錯事 乃是什麼
[00:26:14.300 --> 00:26:17.880]  基督徒怎麼對待他
[00:26:18.360 --> 00:26:19.960]  所以我們今天
[00:26:19.960 --> 00:26:23.980]  我們要有一個合一的心
[00:26:23.980 --> 00:26:27.180]  在教會裡面的侍奉
[00:26:27.180 --> 00:26:30.380]  有那麼多的不同的
[00:26:30.380 --> 00:26:32.800]  性格的人 對不對
[00:26:32.800 --> 00:26:34.780]  有一些喜歡做事特別快
[00:26:34.780 --> 00:26:38.360]  有一些呢 做事特別的溫柔
[00:26:38.360 --> 00:26:40.720]  溫柔就是慢
[00:26:40.720 --> 00:26:46.200]  對不對 有個時候呢 慢到一個地步就是說你是受不了
[00:26:46.200 --> 00:26:49.220]  你是快點快點快點乾嘛
[00:26:49.220 --> 00:26:52.220]  然後你叫他快
[00:26:52.220 --> 00:26:55.260]  他也快不來 因為這個就是他的什麼
[00:26:55.260 --> 00:26:56.260]  他的習慣呢
[00:26:56.260 --> 00:26:59.620]  對不對 然後呢 一起做那個
[00:26:59.620 --> 00:27:02.640]  教會的侍奉的時候呢 就很不開心
[00:27:02.640 --> 00:27:05.380]  很不高興了 對不對
[00:27:05.380 --> 00:27:08.540]  然後呢 有個時候呢 我也有這個經驗
[00:27:08.540 --> 00:27:11.520]  他會來到我的前面 牧師啊 派出廳
[00:27:11.520 --> 00:27:14.540]  以後呢 我不會跟這個人
[00:27:14.540 --> 00:27:17.140]  一起在教會裡面侍奉的了
[00:27:17.140 --> 00:27:20.100]  然後我勸他
[00:27:20.100 --> 00:27:23.940]  我勸他 我說 在教會裡面
[00:27:23.940 --> 00:27:25.780]  那個侍奉
[00:27:25.780 --> 00:27:29.920]  不是 最重要 最重要的是什麼
[00:27:29.920 --> 00:27:33.480]  你跟弟兄姐妹之間的那個關係
[00:27:33.480 --> 00:27:37.140]  那個事情
[00:27:37.140 --> 00:27:40.680]  我們需要學 對不對 別人做得比較慢的
[00:27:40.680 --> 00:27:43.440]  我們遷就他一下吧
[00:27:43.440 --> 00:27:44.900]  那你有沒有想過
[00:27:44.900 --> 00:27:48.820]  做得慢的那個人 他看到你
[00:27:48.820 --> 00:27:50.900]  他一看到你 他的心就慌了
[00:27:50.900 --> 00:27:53.000]  因為你做事 你做得那麼快
[00:27:53.000 --> 00:27:56.820]  他跟得跟不像 對不對 然後他就
[00:27:56.820 --> 00:28:00.300]  哎呀 他一見到你說 哎呀 你慢上來 你令我很緊張
[00:28:00.300 --> 00:28:04.220]  你有沒有想過呢 就是說
[00:28:04.220 --> 00:28:07.160]  你要站在他的那個立場上面 想想
[00:28:07.160 --> 00:28:08.160]  對不對
[00:28:08.160 --> 00:28:11.680]  所以我們在教會裡面侍奉 真的
[00:28:11.880 --> 00:28:14.640]  如果我們需要一個贈獎的話
[00:28:14.640 --> 00:28:17.640]  需要上帝祝福我們的工作的話
[00:28:17.640 --> 00:28:19.740]  我們一定要合一
[00:28:19.740 --> 00:28:22.500]  同心 合一
[00:28:22.500 --> 00:28:26.100]  我跟師母
[00:28:26.100 --> 00:28:30.140]  很多時候要做一個決定的時候呢
[00:28:30.140 --> 00:28:32.660]  通常第一 我們要禱告
[00:28:32.660 --> 00:28:35.600]  第二呢 我的
[00:28:35.600 --> 00:28:38.300]  做法就是說 如果
[00:28:38.300 --> 00:28:40.360]  師母她沒有這個感動
[00:28:41.020 --> 00:28:44.040]  如果 她還沒有準備好要做
[00:28:44.040 --> 00:28:46.540]  這個事情的話 我會停下來
[00:28:46.540 --> 00:28:49.640]  我會暫時不做
[00:28:49.640 --> 00:28:51.380]  但是我會繼續地禱告
[00:28:51.380 --> 00:28:54.600]  很多時候呢 另外她呢
[00:28:54.600 --> 00:28:56.560]  有的時候她睡不著了
[00:28:56.560 --> 00:28:59.560]  然後呢 她會問我 她說 法師兄
[00:28:59.560 --> 00:29:02.580]  你是不是又在背後禱什麼告
[00:29:02.580 --> 00:29:05.560]  是不是有些事情你在禱告 我說 對對對
[00:29:05.560 --> 00:29:08.640]  好 那我現在我就跟你說好了
[00:29:09.260 --> 00:29:12.260]  你知道嗎 我一定要等到
[00:29:12.260 --> 00:29:15.800]  師母 怎麼樣 同心合一的
[00:29:15.800 --> 00:29:19.340]  我們就一起做一件的事情
[00:29:19.340 --> 00:29:22.180]  很奇妙哦 我們一起同心
[00:29:22.180 --> 00:29:25.000]  合一做的時候 那個事情
[00:29:25.000 --> 00:29:28.220]  就被上帝去祝福
[00:29:28.220 --> 00:29:31.980]  教會的侍奉
[00:29:31.980 --> 00:29:33.440]  也是一樣
[00:29:33.440 --> 00:29:36.880]  那麼多弟兄姐妹
[00:29:37.720 --> 00:29:39.840]  看他們的長處
[00:29:39.840 --> 00:29:42.980]  不要看他們的短處
[00:29:42.980 --> 00:29:45.660]  互相的包容
[00:29:45.660 --> 00:29:48.920]  這樣的話 我擔保 在一個小局裡面也好
[00:29:48.920 --> 00:29:52.040]  任何的一個侍奉
[00:29:52.040 --> 00:29:55.000]  都好 上帝一看到我們有一個
[00:29:55.000 --> 00:29:58.020]  同心合一的心的時候 上帝就
[00:29:58.020 --> 00:29:59.020]  祝福
[00:29:59.020 --> 00:30:00.280]  這個師公
[00:30:00.280 --> 00:30:02.940]  對不對 這裡的
[00:30:02.940 --> 00:30:06.220]  經文講得正好 它說 如企
[00:30:06.220 --> 00:30:08.220]  行的話
[00:30:08.220 --> 00:30:11.800]  上帝必嘗與
[00:30:11.800 --> 00:30:13.260]  你們同在
[00:30:13.260 --> 00:30:15.060]  那你想一想
[00:30:15.060 --> 00:30:17.720]  你做那件事情的時候
[00:30:17.720 --> 00:30:20.980]  如果你是同心合一的話 上帝就說
[00:30:20.980 --> 00:30:23.660]  我與你同在 這說我跟你
[00:30:23.660 --> 00:30:25.300]  一起做這個事情
[00:30:25.300 --> 00:30:28.780]  如果有上帝跟我一起做那個事情
[00:30:28.780 --> 00:30:29.880]  一定做得好 對不對
[00:30:29.880 --> 00:30:33.240]  如果沒有同心合一的心 上帝就說
[00:30:33.240 --> 00:30:36.020]  我不會與你們同在
[00:30:36.520 --> 00:30:38.520]  他的意思就是說 我不會
[00:30:38.520 --> 00:30:41.060]  令到你們成功
[00:30:41.060 --> 00:30:43.960]  哇 這個是很嚴重哦
[00:30:43.960 --> 00:30:45.580]  是不是
[00:30:45.580 --> 00:30:46.920]  所以
[00:30:46.920 --> 00:30:49.640]  我們一定在教會裡面
[00:30:49.640 --> 00:30:51.940]  用禱告
[00:30:51.940 --> 00:30:53.780]  多一點來禱告
[00:30:53.780 --> 00:30:57.100]  有一些弟兄姐妹
[00:30:57.100 --> 00:31:00.120]  他們沒有那麼成熟的什麼的 你就為他禱告
[00:31:00.120 --> 00:31:03.480]  一起有一個合一的心的時候
[00:31:03.480 --> 00:31:05.480]  我保證
[00:31:05.600 --> 00:31:08.640]  這個教會 你的小主 你的司空
[00:31:08.640 --> 00:31:11.960]  一定會蒙上帝的那個祝福
[00:31:11.960 --> 00:31:16.640]  同心合一的結果是怎麼樣呢
[00:31:16.640 --> 00:31:19.660]  就是有一個熱忱
[00:31:19.660 --> 00:31:22.440]  還有那個膽量 有一個
[00:31:22.440 --> 00:31:25.440]  火熱的一種心
[00:31:25.440 --> 00:31:28.420]  所以最後禱告帶來什麼呢 全賦應的膽量
[00:31:28.420 --> 00:31:30.280]  更熱忱
[00:31:30.280 --> 00:31:34.160]  原來禱告能夠帶給我們
[00:31:34.160 --> 00:31:37.300]  有那個膽量 有那個熱情
[00:31:37.300 --> 00:31:40.500]  在那個 剛才我們說了
[00:31:40.500 --> 00:31:43.320]  那個彼得
[00:31:43.320 --> 00:31:45.920]  跟眾寺那個門徒
[00:31:45.920 --> 00:31:48.920]  他們一開始的時候 他們都是很害怕 對不對
[00:31:48.920 --> 00:31:51.880]  很害怕出來給人家抓了
[00:31:51.880 --> 00:31:54.800]  就跟耶穌一樣 被釘那個石雞沙
[00:31:54.800 --> 00:31:56.840]  他們都逃跑了
[00:31:56.840 --> 00:31:59.820]  然後他們經過禱告以後 那你看
[00:31:59.820 --> 00:32:00.820]  彼得就出來了
[00:32:01.580 --> 00:32:04.480]  出來講道 一講道的話就有三千人
[00:32:04.480 --> 00:32:07.660]  當天就有三千人信主
[00:32:07.660 --> 00:32:09.580]  還有 後來
[00:32:09.580 --> 00:32:12.960]  第三章 彼得跟約翰去到那個
[00:32:12.960 --> 00:32:15.960]  聖殿的時候 意識好了一個不會走路的
[00:32:15.960 --> 00:32:19.060]  那個人 當天有五千人
[00:32:19.060 --> 00:32:20.460]  信主
[00:32:20.460 --> 00:32:23.360]  從一個
[00:32:23.360 --> 00:32:27.040]  連那個耶穌 連他的那個
[00:32:27.040 --> 00:32:29.900]  老師都不肯承認的人
[00:32:29.900 --> 00:32:33.000]  彼得 你還記得他的故事嗎 他三次
[00:32:33.000 --> 00:32:36.500]  人家問他 你是不是跟耶穌一黨的人
[00:32:36.500 --> 00:32:39.300]  彼得說 no no no 我不是
[00:32:39.300 --> 00:32:40.960]  三次啊
[00:32:40.960 --> 00:32:43.460]  他膽小鬼
[00:32:43.460 --> 00:32:48.940]  對不對 但是呢
[00:32:48.940 --> 00:32:52.640]  你看 禱告所帶來的力量多厲害
[00:32:52.640 --> 00:32:55.960]  他能夠站出來
[00:32:55.960 --> 00:32:59.260]  跟那個 別人去 講那個耶穌的
[00:32:59.260 --> 00:33:02.400]  那個故事 講到復活的那個大郎
[00:33:02.400 --> 00:33:05.480]  然後 第一次有三千人信主
[00:33:05.480 --> 00:33:08.500]  第二次有五千人信主
[00:33:08.500 --> 00:33:11.960]  禱告所帶來的那個膽量 跟熱情
[00:33:11.960 --> 00:33:16.040]  熱忱 有很多人啊
[00:33:16.040 --> 00:33:19.080]  其實你跟我都是一樣 有很多時候呢 我們就
[00:33:19.080 --> 00:33:21.940]  害怕嘛 跟人家講我們的
[00:33:21.940 --> 00:33:24.940]  見證的時候 跟我們講那個福音的時候 我們都會很
[00:33:24.940 --> 00:33:27.940]  害怕 對不對 其實呢 師母
[00:33:27.940 --> 00:33:30.960]  以前也分享過 她的那個故事
[00:33:30.960 --> 00:33:33.800]  其實一開始的時候 真的是很怕 跟人家
[00:33:33.800 --> 00:33:36.780]  都不知道怎麼開口
[00:33:36.780 --> 00:33:39.400]  全福音 講那個見證
[00:33:39.400 --> 00:33:42.300]  但是後來呢 我們就懂得
[00:33:42.300 --> 00:33:45.300]  就是說 每一次 跟人家分享那個
[00:33:45.300 --> 00:33:48.280]  福音的時候 我們都在心裡面
[00:33:48.280 --> 00:33:51.380]  我們默默地禱告 就說 上帝啊 請你幫我
[00:33:51.380 --> 00:33:54.560]  其實不是我在跟那個人講
[00:33:54.560 --> 00:33:57.920]  我都求你 求你的那個聖靈
[00:33:57.920 --> 00:34:00.860]  你開那個人的那個耳朵 開那個人的心
[00:34:00.860 --> 00:34:03.340]  你知道嗎 我們這樣禱告的時候
[00:34:03.340 --> 00:34:06.480]  上帝就幫助我們 有那個膽量
[00:34:06.480 --> 00:34:09.620]  有那個熱忱 去全福音
[00:34:09.620 --> 00:34:14.400]  我們看看 在那個第四章
[00:34:14.400 --> 00:34:17.000]  13節到31節
[00:34:17.000 --> 00:34:20.300]  這樣好了 你們一起來念
[00:34:20.300 --> 00:34:23.100]  這段那個經文 看看那個彼得
[00:34:23.100 --> 00:34:24.100]  跟那個約翰
[00:34:25.220 --> 00:34:28.140]  他們那個改變 是怎麼樣 好不好
[00:34:28.140 --> 00:34:31.140]  我們一起來 剛才那個已經講了
[00:34:31.140 --> 00:34:33.980]  那些義員看到那個彼得跟約翰 那麼勇敢
[00:34:33.980 --> 00:34:37.000]  因為他知道那些人 是基督的
[00:34:37.000 --> 00:34:40.000]  那個門徒 對不對 他們都逃跑了
[00:34:40.000 --> 00:34:43.460]  現在為什麼特別不一樣的呢 他們都很稀奇
[00:34:43.460 --> 00:34:45.420]  然後 我們看了最後
[00:34:45.420 --> 00:34:48.800]  他們禱告完了 都被聖靈充滿
[00:34:48.800 --> 00:34:52.480]  他們就做一個什麼什麼事情啊 勇敢地
[00:34:52.480 --> 00:34:55.180]  全講上帝的信息
[00:34:55.560 --> 00:34:57.960]  禱告完了以後 上帝就給他們
[00:34:57.960 --> 00:35:00.940]  有這個能力 有這個膽量
[00:35:00.940 --> 00:35:03.980]  我們再念 另外一段的那個經文
[00:35:03.980 --> 00:35:07.060]  看看 那個上帝
[00:35:07.060 --> 00:35:09.620]  那個門徒 怎麼
[00:35:09.620 --> 00:35:12.940]  就是說 因為禱告的原因 上帝就給他們
[00:35:12.940 --> 00:35:15.940]  有那個膽量 去那個全福音
[00:35:15.940 --> 00:35:18.960]  我們再念那個十周行卷 十二章
[00:35:18.960 --> 00:35:21.920]  1到24節 當然沒有那麼長了
[00:35:21.920 --> 00:35:24.860]  我已經簡短一點
[00:35:24.860 --> 00:35:27.920]  我們可以再念 好不好 這裡又講了
[00:35:27.920 --> 00:35:29.420]  彼得又被抓起來了
[00:35:29.420 --> 00:35:34.240]  這次呢 很嚴重 因為約翰的哥哥
[00:35:34.240 --> 00:35:35.240]  雅各
[00:35:35.240 --> 00:35:39.000]  因為耶穌的那個緣故
[00:35:39.000 --> 00:35:40.000]  被殺了
[00:35:40.000 --> 00:35:41.300]  被殺了
[00:35:41.300 --> 00:35:45.120]  然後 那個王呢 那個希利王呢
[00:35:45.120 --> 00:35:48.100]  他就知道 猶太人就特別喜歡
[00:35:48.100 --> 00:35:51.280]  然後呢 他就將那個彼得拉了
[00:35:51.280 --> 00:35:54.280]  抓了 這個事情很嚴重 因為
[00:35:54.280 --> 00:35:57.660]  他本來就想殺那個彼得的
[00:35:57.660 --> 00:36:00.580]  但是呢 又為弟兄姐妹
[00:36:00.580 --> 00:36:01.760]  切切地禱告
[00:36:01.760 --> 00:36:05.480]  當王有一個天使 就將那個
[00:36:05.480 --> 00:36:08.480]  彼得救了出來 救了出來以後呢
[00:36:08.480 --> 00:36:11.460]  你看看 彼得就去
[00:36:11.460 --> 00:36:14.480]  那個信徒的家 他們在那個地方
[00:36:14.480 --> 00:36:15.620]  做什麼
[00:36:15.620 --> 00:36:19.720]  在有好事人聚在那個地方
[00:36:19.720 --> 00:36:22.720]  禱告 對不對 他們又禱告
[00:36:22.720 --> 00:36:24.260]  又禱告 又禱告
[00:36:24.720 --> 00:36:27.980]  然後呢 最後上帝的道 繼續地
[00:36:27.980 --> 00:36:29.100]  誇張
[00:36:29.100 --> 00:36:33.320]  原來 我們有害怕的時候
[00:36:33.320 --> 00:36:36.260]  但是我們禱告的時候 上帝就給我們
[00:36:36.260 --> 00:36:39.240]  有那個黨養 對不對 去跟別人分享
[00:36:39.240 --> 00:36:40.240]  那個福音
