
[00:00:00.000 --> 00:00:02.000]  各位弟妹 復活節的主日
[00:17:59.000 --> 00:18:02.000]  死亡有毒刺
[00:18:02.000 --> 00:18:04.000]  為什麼有死亡呢
[00:18:04.000 --> 00:18:07.000]  因為聖經講述到
[00:18:07.000 --> 00:18:09.000]  當人在罪裡面的時候
[00:18:09.000 --> 00:18:11.000]  這位公義的上帝
[00:18:11.000 --> 00:18:15.000]  祂要讓人面對罪的功架
[00:18:15.000 --> 00:18:17.000]  就是死亡
[00:18:17.000 --> 00:18:18.000]  因為這位上帝
[00:18:18.000 --> 00:18:20.000]  祂不會以罪為無罪
[00:18:20.000 --> 00:18:22.000]  以無罪為有罪
[00:18:22.000 --> 00:18:25.000]  祂不會互運過去
[00:18:25.000 --> 00:18:26.000]  祂是公義的上帝
[00:18:26.000 --> 00:18:27.000]  人在罪裡面
[00:18:27.000 --> 00:18:29.000]  要面對罪的刑罰
[00:18:29.000 --> 00:18:31.000]  就是死亡
[00:18:31.000 --> 00:18:34.000]  如果有癌的細胞
[00:18:34.000 --> 00:18:37.000]  就會將它清除
[00:18:37.000 --> 00:18:40.000]  因此人是要面對死亡的
[00:18:40.000 --> 00:18:41.000]  因此你會發覺
[00:18:41.000 --> 00:18:43.000]  死亡有一個毒刺
[00:18:43.000 --> 00:18:45.000]  就是罪
[00:18:45.000 --> 00:18:48.000]  刺入我們的生命裡面
[00:18:48.000 --> 00:18:49.000]  很多弟兄姊妹
[00:18:49.000 --> 00:18:52.000]  如果你試過有身體的軟弱
[00:18:52.000 --> 00:18:55.000]  如果你試過有骨刺
[00:18:55.000 --> 00:18:56.000]  有些弟兄姊妹
[00:18:56.000 --> 00:18:58.000]  他們有些骨刺處理不到
[00:18:58.000 --> 00:19:03.000]  這個骨刺會令他們極之痛楚
[00:19:03.000 --> 00:19:04.000]  死亡的毒刺
[00:19:04.000 --> 00:19:06.000]  在我們的生命裡面
[00:19:06.000 --> 00:19:07.000]  在我們的肉體當中
[00:19:07.000 --> 00:19:10.000]  帶給我們的生命很多傷痛
[00:19:10.000 --> 00:19:12.000]  因為死亡而帶來的憂傷
[00:19:12.000 --> 00:19:14.000]  帶來的痛苦
[00:19:14.000 --> 00:19:16.000]  帶來的恐懼
[00:19:16.000 --> 00:19:17.000]  聖經說
[00:19:17.000 --> 00:19:18.000]  在那個時候
[00:19:18.000 --> 00:19:21.000]  這個毒刺要截斷了
[00:19:21.000 --> 00:19:25.000]  或者說死亡的枷鎖被截斷了
[00:19:25.000 --> 00:19:26.000]  聖經在那個時候說
[00:19:26.000 --> 00:19:28.000]  這個毒刺在哪裡呢?
[00:19:28.000 --> 00:19:29.000]  死的毒刺就是罪
[00:19:29.000 --> 00:19:32.000]  罪的權勢就是律法
[00:19:32.000 --> 00:19:33.000]  沒錯
[00:19:33.000 --> 00:19:35.000]  我們知道
[00:19:35.000 --> 00:19:38.000]  當罪來到在律法裡面
[00:19:38.000 --> 00:19:41.000]  罪利用律法來引誘我們
[00:19:41.000 --> 00:19:44.000]  去犯律法所禁止的
[00:19:44.000 --> 00:19:47.000]  但是主耶穌在十字架上釘死
[00:19:47.000 --> 00:19:49.000]  本來是我們
[00:19:49.000 --> 00:19:52.000]  是我們應當承受罪的刑罰
[00:19:52.000 --> 00:19:55.000]  但是主自己代替了我們
[00:19:55.000 --> 00:19:58.000]  祂代替我們受死
[00:19:58.000 --> 00:20:03.000]  以致祂滿足了公義律法的要求
[00:20:03.000 --> 00:20:07.000]  祂代替我們承受了我們的刑罰
[00:20:07.000 --> 00:20:08.000]  因此
[00:20:08.000 --> 00:20:11.000]  律法不再能夠在那個地方
[00:20:11.000 --> 00:20:14.000]  成為了罪所利用的一個機會
[00:20:14.000 --> 00:20:16.000]  來控訴我們
[00:20:16.000 --> 00:20:19.000]  我們不需要再面對這種控訴
[00:20:19.000 --> 00:20:20.000]  所以聖經說
[00:20:20.000 --> 00:20:21.000]  感謝神
[00:20:21.000 --> 00:20:24.000]  祂藉著我們的主耶穌基督
[00:20:24.000 --> 00:20:28.000]  把勝利賜給我們
[00:20:28.000 --> 00:20:30.000]  各位靈姐妹
[00:20:30.000 --> 00:20:32.000]  今天縱使我們有些時候
[00:20:32.000 --> 00:20:34.000]  會面對著很多不同的試探
[00:20:34.000 --> 00:20:37.000]  甚至我們有些時候軟弱跌倒
[00:20:37.000 --> 00:20:38.000]  但是不需要害怕
[00:20:38.000 --> 00:20:40.000]  因為聖經清楚讓我們知道
[00:20:40.000 --> 00:20:41.000]  耶穌基督
[00:20:41.000 --> 00:20:45.000]  祂已經得勝了罪權
[00:20:45.000 --> 00:20:50.000]  而我們是可以靠著主去勝過罪惡
[00:20:50.000 --> 00:20:53.000]  我們可以得蒙神的潔淨
[00:20:53.000 --> 00:20:57.000]  領受那份聖經所說的勝利
[00:20:57.000 --> 00:20:59.000]  當聖經說到這裡的時候
[00:20:59.000 --> 00:21:00.000]  納士就說
[00:21:00.000 --> 00:21:01.000]  他說弟兄姊妹
[00:21:01.000 --> 00:21:03.000]  所以我們親愛的弟兄姊妹
[00:21:03.000 --> 00:21:05.000]  你們務要堅固不可動搖
[00:21:05.000 --> 00:21:08.000]  上上竭力多作主公
[00:21:08.000 --> 00:21:10.000]  因為知道你們的奴婦在主裡面
[00:21:10.000 --> 00:21:13.000]  不是徒然的
[00:21:13.000 --> 00:21:14.000]  我想回到聖經
[00:21:14.000 --> 00:21:17.000]  有一個比喻大家會記得的
[00:21:17.000 --> 00:21:18.000]  主耶穌說到
[00:21:18.000 --> 00:21:20.000]  娶親的賢侄
[00:21:20.000 --> 00:21:21.000]  娶親的賢侄
[00:21:21.000 --> 00:21:23.000]  王的兒子結婚了
[00:21:23.000 --> 00:21:27.000]  因此邀請很多人來參加他的婚宴
[00:21:27.000 --> 00:21:28.000]  但是很多人
[00:21:28.000 --> 00:21:31.000]  很多原因拒絕這個邀請
[00:21:31.000 --> 00:21:33.000]  後來這個王就發怒了
[00:21:33.000 --> 00:21:35.000]  被召的不配
[00:21:35.000 --> 00:21:37.000]  就叫他的僕人出去
[00:21:37.000 --> 00:21:38.000]  在街頭
[00:21:38.000 --> 00:21:41.000]  隨便哪一個願意來的都邀請過來
[00:21:41.000 --> 00:21:43.000]  很多人來了
[00:21:43.000 --> 00:21:48.000]  但是其中有一個沒有穿著禮服來到
[00:21:48.000 --> 00:21:49.000]  王就問他
[00:21:49.000 --> 00:21:51.000]  來到我的婚宴
[00:21:51.000 --> 00:21:54.000]  為什麼你不穿禮服?
[00:21:54.000 --> 00:21:56.000]  然後把他趕出去
[00:21:56.000 --> 00:21:59.000]  就說被召的多
[00:21:59.000 --> 00:22:00.000]  被召的多
[00:22:00.000 --> 00:22:03.000]  損傷的少
[00:22:03.000 --> 00:22:04.000]  如果你知道
[00:22:04.000 --> 00:22:08.000]  神為你預備一個榮耀的盼望
[00:22:08.000 --> 00:22:11.000]  為你預備榮耀的筵席
[00:22:11.000 --> 00:22:16.000]  你會很自然去珍惜這種準備
[00:22:16.000 --> 00:22:20.000]  讓你自己進入一種神給你的榮耀裏面
[00:22:20.000 --> 00:22:22.000]  因此請祢上上提醒我們
[00:22:22.000 --> 00:22:23.000]  祢說你們要小心
[00:22:23.000 --> 00:22:25.000]  叫你們所作的
[00:22:25.000 --> 00:22:28.000]  與所無的恩兆相稱
[00:22:28.000 --> 00:22:32.000]  你所行的事配合神的恩兆
[00:22:32.000 --> 00:22:35.000]  以致你可以安然見主
[00:22:35.000 --> 00:22:39.000]  一個認識到神給我們榮耀的盼望的人
[00:22:39.000 --> 00:22:42.000]  他的生命有一種力量
[00:22:42.000 --> 00:22:47.000]  他會知道我要去跟從著主
[00:22:47.000 --> 00:22:53.000]  不會去表達出任何一種輕視
[00:22:53.000 --> 00:22:54.000]  而聖經就說
[00:22:54.000 --> 00:22:55.000]  祢說你們要小心
[00:22:55.000 --> 00:22:57.000]  你們要兼顧著自己
[00:22:57.000 --> 00:23:01.000]  不要搖動上上竭力的來侍奉主
[00:23:01.000 --> 00:23:06.000]  因為知道你的侍奉一點一滴都不會徒然
[00:23:06.000 --> 00:23:07.000]  沒錯
[00:23:07.000 --> 00:23:10.000]  侍奉主跟隨主是會有勞苦的
[00:23:10.000 --> 00:23:12.000]  是會付出一些代價的
[00:23:12.000 --> 00:23:14.000]  甚至因為要跟隨主的心意
[00:23:14.000 --> 00:23:17.000]  可能承受很多的犧牲
[00:23:17.000 --> 00:23:18.000]  但是聖經就說
[00:23:18.000 --> 00:23:19.000]  你們要放心
[00:23:19.000 --> 00:23:23.000]  這些勞苦在主裏面不是徒然的
[00:23:23.000 --> 00:23:25.000]  這段話聖經所說
[00:23:25.000 --> 00:23:26.000]  說到去復活的時候
[00:23:26.000 --> 00:23:27.000]  很清楚讓我們知道
[00:23:27.000 --> 00:23:30.000]  復活不單是將來的事情
[00:23:30.000 --> 00:23:32.000]  更加是今天讓你知道
[00:23:32.000 --> 00:23:35.000]  成為了你生命一個重要的一種力量
[00:23:35.000 --> 00:23:41.000]  讓你知道可以敬虔的來跟隨耶穌生活
[00:23:41.000 --> 00:23:43.000]  也知道你的勞苦
[00:23:43.000 --> 00:23:47.000]  你的跟隨不會是徒然
[00:23:47.000 --> 00:23:52.000]  而始終領受神給你全部的榮耀的恩惠
[00:23:52.000 --> 00:23:54.000]  各位弟兄姊妹
[00:23:54.000 --> 00:23:58.000]  復活節幫助我們再次思想
[00:23:58.000 --> 00:24:02.000]  上帝給我們榮耀的盼望
[00:24:02.000 --> 00:24:06.000]  而我們也在其中感恩快樂
[00:24:06.000 --> 00:24:10.000]  更加在其中勉勵自己
[00:24:10.000 --> 00:24:13.000]  我們緊緊的跟隨主
[00:24:13.000 --> 00:24:14.000]  侍奉主
[00:24:14.000 --> 00:24:16.000]  我們一起祈禱
[00:24:16.000 --> 00:24:29.000]  天地的主我們感謝你
[00:24:29.000 --> 00:24:32.000]  我們想到你自己的應許的時候
[00:24:32.000 --> 00:24:35.000]  我們心裏面感覺到很不配
[00:24:35.000 --> 00:24:37.000]  主我們算什麼
[00:24:37.000 --> 00:24:40.000]  你竟然將榮耀的生命賜給我們
[00:24:40.000 --> 00:24:44.000]  主不單止今生你給我們有盼望
[00:24:44.000 --> 00:24:47.000]  你更加應許永恆的盼望
[00:24:47.000 --> 00:24:50.000]  主求你激勵我們的心
[00:24:50.000 --> 00:24:54.000]  叫我們真的知道我們是有盼望的人
[00:24:54.000 --> 00:24:56.000]  我們就知道在世上
[00:24:56.000 --> 00:24:59.000]  知道如何去作生活的取捨
[00:24:59.000 --> 00:25:02.000]  知道如何去作優先次序
[00:25:02.000 --> 00:25:06.000]  如何去選擇合你心意的路
[00:25:06.000 --> 00:25:10.000]  以致我們真的可以配得
[00:25:10.000 --> 00:25:13.000]  去承受你給我們的恩召
[00:25:13.000 --> 00:25:15.000]  主求你施恩典
[00:25:15.000 --> 00:25:17.000]  讓我們心存感恩
[00:25:17.000 --> 00:25:21.000]  我們歡喜快樂地跟隨你
[00:25:21.000 --> 00:25:23.000]  奉耶穌聖名祈禱
[00:25:23.000 --> 00:25:24.000]  阿們
