
[00:00:00.000 --> 00:00:03.380]  各位弟兄姊妹,聖誕平安!
[00:21:51.860 --> 00:21:53.860]  但我們的生命都是被困住
[00:21:53.860 --> 00:21:57.660]  在不同的困境當中
[00:21:57.660 --> 00:21:58.860]  逃不掉
[00:21:58.860 --> 00:22:03.260]  這就是我們整個人的處境
[00:22:03.260 --> 00:22:06.860]  主耶穌這樣為了什麼呢?
[00:22:06.860 --> 00:22:09.660]  是為了讓祂向我們展示
[00:22:09.660 --> 00:22:14.460]  即使在一個這麼極端的困境中
[00:22:14.460 --> 00:22:18.660]  都困不住耶穌
[00:22:18.660 --> 00:22:20.860]  耶穌那種才是出來的
[00:22:20.860 --> 00:22:24.460]  祂好像什麼都沒有
[00:22:24.460 --> 00:22:28.460]  但祂又在一切上面
[00:22:28.460 --> 00:22:29.660]  過著祂自己
[00:22:29.660 --> 00:22:32.260]  做著祂自己要做的事
[00:22:32.260 --> 00:22:35.660]  這真是你想像不到的一種
[00:22:35.660 --> 00:22:40.460]  很奇特的一種結果
[00:22:40.460 --> 00:22:42.660]  我有幫助一個自閉症的機構
[00:22:42.660 --> 00:22:48.460]  所以有時候都會接觸到一些自閉症的家長
[00:22:48.460 --> 00:22:53.460]  我有一次聽到一個這樣的
[00:22:53.460 --> 00:22:58.860]  不可以說是故事,是真實的
[00:22:58.860 --> 00:23:02.060]  有一個爸爸
[00:23:02.060 --> 00:23:04.460]  他兒子是自閉症的
[00:23:04.460 --> 00:23:07.060]  所以很難跟他講道理
[00:23:07.060 --> 00:23:10.060]  很執著的自閉症的小朋友
[00:23:10.060 --> 00:23:15.060]  他緊張的時候就會尿尿
[00:23:15.060 --> 00:23:17.060]  幾歲的時候緊張的時候會尿尿
[00:23:17.060 --> 00:23:23.260]  他尿尿就站著不動
[00:23:23.260 --> 00:23:25.260]  那很難處理的
[00:23:25.260 --> 00:23:27.260]  他幾歲的時候就不動了
[00:23:27.260 --> 00:23:30.260]  那你身邊又沒有東西
[00:23:30.260 --> 00:23:32.260]  他糾纏得很厲害
[00:23:32.260 --> 00:23:34.260]  爸爸沒辦法
[00:23:34.260 --> 00:23:38.260]  後來就想到一個方法
[00:23:38.260 --> 00:23:40.260]  怎麼做呢
[00:23:40.260 --> 00:23:42.260]  那些小朋友尿尿
[00:23:42.260 --> 00:23:46.260]  他就用水淋濕自己的褲襠
[00:23:46.260 --> 00:23:49.260]  就好像尿尿一樣
[00:23:49.260 --> 00:23:53.260]  就告訴兒子,爸爸也尿尿了
[00:23:53.260 --> 00:23:55.260]  爸爸也沒事了
[00:23:55.260 --> 00:23:57.260]  小朋友尿尿已經有點異常了
[00:23:57.260 --> 00:24:00.260]  一個男人是很異常的
[00:24:00.260 --> 00:24:02.260]  是異常到非常
[00:24:02.260 --> 00:24:04.260]  在街上,在公眾場所
[00:24:04.260 --> 00:24:06.260]  我們沒事了
[00:24:06.260 --> 00:24:10.260]  一起去玩吧,去吃東西吧
[00:24:10.260 --> 00:24:20.260]  是真的,是人生的事
[00:24:20.260 --> 00:24:25.260]  這個爸爸真的把小孩教得很厲害
[00:24:25.260 --> 00:24:29.260]  他不是打他,不是罵他
[00:24:29.260 --> 00:24:32.260]  就帶著小朋友走出那個處境
[00:24:32.260 --> 00:24:35.260]  再慢慢教他
[00:24:35.260 --> 00:24:38.260]  聽完之後真的很有感
[00:24:38.260 --> 00:24:43.260]  我們的上帝何嘗不是這樣
[00:24:43.260 --> 00:24:45.260]  你在自己的處境裡
[00:24:45.260 --> 00:24:47.260]  祂走到你的處境裡
[00:24:47.260 --> 00:24:51.260]  祂甘願貧窮,甘願受壓抑
[00:24:51.260 --> 00:24:54.260]  祂告訴你,我也是這樣
[00:24:54.260 --> 00:24:57.260]  然後祂帶我們出來
[00:24:57.260 --> 00:25:04.260]  所以耶穌的救恩不只是在十字架上幫我們死一次
[00:25:04.260 --> 00:25:07.260]  你以為一個人死是很偉大
[00:25:07.260 --> 00:25:12.260]  不過不是最偉大
[00:25:12.260 --> 00:25:16.260]  你以為一個人活才難
[00:25:16.260 --> 00:25:19.260]  你猜不到吧
[00:25:19.260 --> 00:25:22.260]  你以為你死也沒問題
[00:25:22.260 --> 00:25:24.260]  要死的時候,我立刻拿出去
[00:25:24.260 --> 00:25:26.260]  我站在那裡幫你擋子彈
[00:25:26.260 --> 00:25:29.260]  子彈不會來的
[00:25:29.260 --> 00:25:32.260]  很難才會來的
[00:25:32.260 --> 00:25:37.260]  但是我活呢?活是很難的
[00:25:37.260 --> 00:25:40.260]  不單止是為我們死
[00:25:40.260 --> 00:25:42.260]  更是由瑪曹開始
[00:25:42.260 --> 00:25:46.260]  他的一無所有的一生
[00:25:46.260 --> 00:25:49.260]  他一生的坎坷
[00:25:49.260 --> 00:25:52.260]  一生的受壓抑
[00:25:52.260 --> 00:25:55.260]  一生過著一種很平凡
[00:25:55.260 --> 00:26:02.260]  被人藐視、歧視、受苦
[00:26:02.260 --> 00:26:03.260]  以賽卓這樣形容
[00:26:03.260 --> 00:26:06.260]  他無階型美容使我們注視他
[00:26:06.260 --> 00:26:08.260]  也沒有美貌使我們羨慕
[00:26:08.260 --> 00:26:10.260]  他被藐視、被人嫌棄
[00:26:10.260 --> 00:26:14.260]  多受痛苦、常經憂患
[00:26:14.260 --> 00:26:16.260]  為了什麼?
[00:26:16.260 --> 00:26:17.260]  為了你?
[00:26:17.260 --> 00:26:22.260]  為了我?
[00:26:22.260 --> 00:26:25.260]  救恩不只是把我們拉出去
[00:26:25.260 --> 00:26:27.260]  他還先走下來
[00:26:27.260 --> 00:26:32.260]  在我們的處境當中和我們一樣
[00:26:32.260 --> 00:26:35.260]  他為了那些在坎坷裏面
[00:26:35.260 --> 00:26:36.260]  在壓抑裏面
[00:26:36.260 --> 00:26:41.260]  在平凡、受歧視、受苦的人
[00:26:41.260 --> 00:26:44.260]  這樣過他的生命
[00:26:44.260 --> 00:26:47.260]  這樣過他的生活
[00:26:47.260 --> 00:26:52.260]  耶穌降生他的一生是告訴我們
[00:26:52.260 --> 00:26:56.260]  你不用害怕
[00:26:56.260 --> 00:27:00.260]  你不用感覺到羞恥
[00:27:00.260 --> 00:27:02.260]  你不用因為坎坷受壓抑
[00:27:02.260 --> 00:27:04.260]  很平凡受歧視
[00:27:04.260 --> 00:27:07.260]  你就覺得很自卑
[00:27:07.260 --> 00:27:09.260]  不需要
[00:27:09.260 --> 00:27:11.260]  耶穌就是這樣
[00:27:11.260 --> 00:27:12.260]  他幾生都是這樣
[00:27:12.260 --> 00:27:15.260]  他一生都是這樣
[00:27:15.260 --> 00:27:21.260]  他可以活出那種從容
[00:27:21.260 --> 00:27:23.260]  那種自信
[00:27:23.260 --> 00:27:26.260]  那種智慧
[00:27:26.260 --> 00:27:33.260]  那種仁愛
[00:27:33.260 --> 00:27:36.260]  完全無礙
[00:27:36.260 --> 00:27:38.260]  你不要以為你讀那麼多書
[00:27:38.260 --> 00:27:39.260]  你那麼有慧智
[00:27:39.260 --> 00:27:40.260]  那麼有身份
[00:27:40.260 --> 00:27:42.260]  你屬靈
[00:27:42.260 --> 00:27:43.260]  你敬虔
[00:27:43.260 --> 00:27:46.260]  很應該的
[00:27:46.260 --> 00:27:49.260]  你那麼好栽培
[00:27:49.260 --> 00:27:51.260]  不一定需要
[00:27:51.260 --> 00:27:53.260]  每個人都可以
[00:27:53.260 --> 00:27:57.260]  耶穌就演活了
[00:27:57.260 --> 00:27:59.260]  活出了
[00:27:59.260 --> 00:28:07.260]  但願這個降卑與我們同行的主耶穌
[00:28:07.260 --> 00:28:09.260]  他帶領我們成長
[00:28:09.260 --> 00:28:11.260]  帶領我們突破
[00:28:11.260 --> 00:28:13.260]  這個就是救恩
[00:28:13.260 --> 00:28:15.260]  這個就是福音
[00:28:15.260 --> 00:28:18.260]  我們祈禱
[00:28:18.260 --> 00:28:20.260]  親愛的主
[00:28:20.260 --> 00:28:23.260]  在這個紀念祢誕降的日子
[00:28:23.260 --> 00:28:25.260]  我們思想祢的降生
[00:28:25.260 --> 00:28:28.260]  祢的一生
[00:28:28.260 --> 00:28:29.260]  求主的恩
[00:28:29.260 --> 00:28:31.260]  在我們心中
[00:28:31.260 --> 00:28:33.260]  激勵我們
[00:28:33.260 --> 00:28:36.260]  好像祢那樣來生活
[00:28:36.260 --> 00:28:38.260]  也活出祢的生命
[00:28:38.260 --> 00:28:39.260]  我們這樣祈禱
[00:28:39.260 --> 00:28:40.260]  奉主耶穌基督的名
[00:28:40.260 --> 00:28:42.260]  深受人欣賞
