
[00:00:00.000 --> 00:00:03.800]  感謝陳美娥在這裡跟大家分享她的說話
[00:25:06.600 --> 00:25:08.600]  跟你一起同工
[00:25:08.600 --> 00:25:10.600]  單房傳福音
[00:25:10.600 --> 00:25:14.600]  神也給你機會 你記不記得
[00:25:14.600 --> 00:25:16.600]  你在女監的時候
[00:25:16.600 --> 00:25:18.600]  你精神衰弱
[00:25:18.600 --> 00:25:22.600]  你信了耶穌 你精神才回復正常
[00:25:22.600 --> 00:25:25.600]  神給我機會 也給你機會
[00:25:25.600 --> 00:25:30.600]  我希望你給機會你先生
[00:25:30.600 --> 00:25:33.600]  你回去祈禱
[00:25:33.600 --> 00:25:41.600]  有神帶領你
[00:25:41.600 --> 00:25:44.600]  你媽媽肯不肯讓她先生回家住
[00:25:44.600 --> 00:25:49.600]  肯不肯
[00:25:49.600 --> 00:25:52.600]  應該肯 你都說A和B都不是
[00:25:52.600 --> 00:25:57.600]  應該只中間沒有騎牆
[00:25:57.600 --> 00:25:59.600]  她有一天吃飯的時候
[00:25:59.600 --> 00:26:00.600]  她特意跟我一起
[00:26:00.600 --> 00:26:02.600]  不知道走前還是走後
[00:26:02.600 --> 00:26:04.600]  總之我下午吃飯的時候
[00:26:04.600 --> 00:26:06.600]  我們一起去吃
[00:26:06.600 --> 00:26:08.600]  她在身邊跟我說
[00:26:08.600 --> 00:26:12.600]  她天真牧師 多謝你
[00:26:12.600 --> 00:26:15.600]  多謝你這樣提醒我
[00:26:15.600 --> 00:26:17.600]  我祈願了 我覺得
[00:26:17.600 --> 00:26:19.600]  應該給她一個機會
[00:26:19.600 --> 00:26:23.600]  就像神給我機會一樣
[00:26:23.600 --> 00:26:25.600]  她先生出來之後
[00:26:25.600 --> 00:26:26.600]  他們兩個一起住在一起
[00:26:26.600 --> 00:26:29.600]  你猜有什麼發生
[00:26:29.600 --> 00:26:33.600]  你覺得有什麼後果
[00:26:33.600 --> 00:26:35.600]  他們兩個一起參加一間教會
[00:26:35.600 --> 00:26:38.600]  中華基督教教會
[00:26:38.600 --> 00:26:40.600]  兩個都在教會裡面洗禮
[00:26:40.600 --> 00:26:45.600]  兩個都在教會裡面有侍奉
[00:26:45.600 --> 00:26:48.600]  你想想 神口愛你們
[00:26:48.600 --> 00:26:51.600]  不是口講無憑的愛
[00:26:51.600 --> 00:26:55.600]  我是有朋友居住在你們中間
[00:26:55.600 --> 00:26:57.600]  充充滿滿的有真理有恩典
[00:26:57.600 --> 00:26:59.600]  讓你看到 摸到
[00:26:59.600 --> 00:27:00.600]  讓你相信我之後
[00:27:00.600 --> 00:27:03.600]  你的生命有機會改變
[00:27:03.600 --> 00:27:05.600]  各位弟兄姊妹
[00:27:05.600 --> 00:27:06.600]  我不知道你現在這裡
[00:27:06.600 --> 00:27:08.600]  有沒有人還沒相信耶穌
[00:27:08.600 --> 00:27:10.600]  相信大部分人相信了 是不是
[00:27:10.600 --> 00:27:11.600]  你還沒相信耶穌
[00:27:11.600 --> 00:27:13.600]  你就要把握這個機會
[00:27:13.600 --> 00:27:16.600]  神經說 天真牧師來告訴你
[00:27:16.600 --> 00:27:18.600]  有一個絕對的機會
[00:27:18.600 --> 00:27:20.600]  可以改變你生命
[00:27:20.600 --> 00:27:23.600]  就是接納神的愛
[00:27:23.600 --> 00:27:25.600]  而我們要將神的愛傳出去
[00:27:25.600 --> 00:27:28.600]  將人的希望 機會
[00:27:28.600 --> 00:27:31.600]  信耶穌的機會放出去給人
[00:27:31.600 --> 00:27:33.600]  你有責任 你有責任 你有責任
[00:27:33.600 --> 00:27:36.600]  我有責任
[00:27:36.600 --> 00:27:39.600]  實在是我愛你
[00:27:39.600 --> 00:27:42.600]  不是理論 很具體
[00:27:42.600 --> 00:27:43.600]  我對這個世界上
[00:27:43.600 --> 00:27:45.600]  讓你摸到 看到
[00:27:45.600 --> 00:27:47.600]  以致給你有個機會信耶穌
[00:27:47.600 --> 00:27:51.600]  而這些不是絕對是給我們的
[00:27:51.600 --> 00:27:53.600]  還有很大 很惡的人
[00:27:53.600 --> 00:27:55.600]  他說我都不想他們滅亡
[00:27:55.600 --> 00:27:57.600]  你看看神的愛
[00:27:57.600 --> 00:28:00.600]  愛多深切 是不是
[00:28:00.600 --> 00:28:02.600]  有些人我們真的不想給
[00:28:02.600 --> 00:28:06.600]  給他有機會翻身 是不是
[00:28:06.600 --> 00:28:08.600]  特別我們不喜歡的人
[00:28:08.600 --> 00:28:09.600]  愛過我們的人
[00:28:09.600 --> 00:28:11.600]  我怎麼給他翻身
[00:28:11.600 --> 00:28:13.600]  我們不想
[00:28:13.600 --> 00:28:15.600]  但是神說不是
[00:28:15.600 --> 00:28:16.600]  最不好的人
[00:28:16.600 --> 00:28:17.600]  我們都給機會給他
[00:28:17.600 --> 00:28:18.600]  我給機會給他
[00:28:18.600 --> 00:28:19.600]  我不想他死
[00:28:19.600 --> 00:28:23.600]  我想他永生
[00:28:23.600 --> 00:28:26.600]  想不想看一張片
[00:28:26.600 --> 00:28:31.600]  沒有人回應
[00:28:31.600 --> 00:28:33.600]  我在這裡講到
[00:28:33.600 --> 00:28:36.600]  第一次好像你們那麼斯文
[00:28:36.600 --> 00:28:38.600]  第二次我就要他講得大聲一點
[00:28:38.600 --> 00:28:40.600]  我問你想不想的時候
[00:28:40.600 --> 00:28:43.600]  那你才興奮
[00:28:43.600 --> 00:28:45.600]  你又興奮 我又興奮 是不是
[00:28:45.600 --> 00:28:46.600]  很像
[00:28:46.600 --> 00:28:51.600]  看到什麼
[00:28:51.600 --> 00:28:58.600]  你只看到他
[00:28:58.600 --> 00:29:03.600]  誰講看到十八仔
[00:29:03.600 --> 00:29:05.600]  你要知道
[00:29:05.600 --> 00:29:08.600]  這個現在是香港裡面
[00:29:08.600 --> 00:29:11.600]  差不多可以說是罪惡的人
[00:29:11.600 --> 00:29:12.600]  他走出來
[00:29:12.600 --> 00:29:13.600]  前後所有東南西北
[00:29:13.600 --> 00:29:18.600]  有四個人打手保護他
[00:29:18.600 --> 00:29:20.600]  這裡我黑社會大佬陳晨
[00:29:20.600 --> 00:29:22.600]  大我學壞
[00:29:22.600 --> 00:29:23.600]  大我欺負他
[00:29:23.600 --> 00:29:25.600]  好有他 醜有他
[00:29:25.600 --> 00:29:28.600]  大我信任他
[00:29:28.600 --> 00:29:30.600]  他們是全部陰
[00:29:30.600 --> 00:29:31.600]  他們是全部陰
[00:29:31.600 --> 00:29:32.600]  罪惡的人
[00:29:32.600 --> 00:29:37.600]  他都不想他們滅亡
[00:29:37.600 --> 00:29:39.600]  所以你想想神話
[00:29:39.600 --> 00:29:40.600]  我們對每一個人
[00:29:40.600 --> 00:29:42.600]  我們要將福音傳給他
[00:29:42.600 --> 00:29:46.600]  無論他是什麼人都好
[00:29:46.600 --> 00:29:47.600]  我們都希望
[00:29:47.600 --> 00:29:52.600]  他有一天能夠相信耶穌 是不是
[00:29:52.600 --> 00:29:55.600]  所以呢
[00:29:55.600 --> 00:29:59.600]  今天你聽完有個總結
[00:29:59.600 --> 00:30:01.600]  當你信起耶穌
[00:30:01.600 --> 00:30:03.600]  接受了神的愛
[00:30:03.600 --> 00:30:04.600]  享受神的愛
[00:30:04.600 --> 00:30:07.600]  很開心 好好享受
[00:30:07.600 --> 00:30:09.600]  接著你就要告訴自己
[00:30:09.600 --> 00:30:10.600]  神給我機會
[00:30:10.600 --> 00:30:12.600]  我都會將這個機會給人
[00:30:12.600 --> 00:30:13.600]  將神的愛傳出
[00:30:13.600 --> 00:30:14.600]  無論他是什麼人
[00:30:14.600 --> 00:30:16.600]  或不得了的人
[00:30:16.600 --> 00:30:17.600]  神都不想他死
[00:30:17.600 --> 00:30:19.600]  是想他得永生
[00:30:19.600 --> 00:30:20.600]  你跟我有責任
[00:30:20.600 --> 00:30:21.600]  去做這件事
[00:30:21.600 --> 00:30:23.600]  將神的愛傳出來
[00:30:23.600 --> 00:30:24.600]  我們一起祈禱
[00:30:24.600 --> 00:30:26.600]  因為我們多謝你恩待我們
[00:30:26.600 --> 00:30:28.600]  祝福我們
[00:30:28.600 --> 00:30:29.600]  讓我們能夠在
[00:30:29.600 --> 00:30:31.600]  我們有新的年月裡面
[00:30:31.600 --> 00:30:33.600]  向多人傳福音
[00:30:33.600 --> 00:30:35.600]  帶人領受神的愛
[00:30:35.600 --> 00:30:36.600]  領受這個救恩
[00:30:36.600 --> 00:30:38.600]  接受神的救恩
[00:30:38.600 --> 00:30:40.600]  接受十字架的愛
[00:30:40.600 --> 00:30:42.600]  以致他們能夠像我們一樣
[00:30:42.600 --> 00:30:45.600]  不致滅亡 反得永生
[00:30:45.600 --> 00:30:46.600]  給我們有力量
[00:30:46.600 --> 00:30:47.600]  賜我們有力量
[00:30:47.600 --> 00:30:49.600]  傳福音 奉耶穌名祈禱
