
[00:00:00.000 --> 00:00:02.520]  今天給弟兄姊妹分享的題目是
[00:17:11.840 --> 00:17:15.280]  那你想想當時他的那個表情如何
[00:17:15.280 --> 00:17:16.880]  你可以發揮你的想像
[00:17:16.880 --> 00:17:17.880]  這個場景
[00:17:17.880 --> 00:17:21.040]  剛好他從那個主人那裡
[00:17:21.040 --> 00:17:21.800]  被免了債
[00:17:21.800 --> 00:17:23.680]  他出來就遇到另外一個
[00:17:23.680 --> 00:17:25.080]  借了他錢的人
[00:17:25.080 --> 00:17:26.680]  結果他就揪著別人
[00:17:26.680 --> 00:17:30.440]  還掐著別人的喉嚨
[00:17:30.440 --> 00:17:32.040]  這種呢就有點
[00:17:32.040 --> 00:17:34.400]  好像恨不得要把
[00:17:34.400 --> 00:17:38.520]  別人戳骨揚灰的那種感覺
[00:17:38.520 --> 00:17:40.040]  不放過對方
[00:17:40.040 --> 00:17:41.400]  那這個人呢
[00:17:41.400 --> 00:17:42.640]  他怎麼講呢
[00:17:42.640 --> 00:17:46.120]  這裡還說到是
[00:17:46.120 --> 00:17:47.080]  寬容我吧
[00:17:47.080 --> 00:17:49.080]  將來我必還清
[00:17:49.080 --> 00:17:51.240]  這句話是不是跟他
[00:17:51.240 --> 00:17:54.120]  剛才所說的是一模一樣的
[00:17:54.120 --> 00:17:57.920]  就是現在這個被他揪住
[00:17:57.920 --> 00:17:59.920]  掐住喉嚨的那個人
[00:17:59.920 --> 00:18:01.920]  說的這句話
[00:18:01.920 --> 00:18:05.240]  跟這個不饒恕人的僕人
[00:18:05.240 --> 00:18:08.280]  他剛才所說的話是一樣的
[00:18:08.280 --> 00:18:10.280]  他也是說
[00:18:10.280 --> 00:18:13.040]  將來我必要還清
[00:18:13.040 --> 00:18:17.280]  但結果他卻沒有
[00:18:17.280 --> 00:18:19.000]  去寬恕這個人
[00:18:19.000 --> 00:18:21.720]  沒有去免他的債
[00:18:21.720 --> 00:18:25.760]  所以有其他旁觀者都
[00:18:25.760 --> 00:18:27.120]  好像看不過眼了對不對
[00:18:27.120 --> 00:18:28.640]  還有很多在場的
[00:18:28.640 --> 00:18:31.520]  花生友或者是吃瓜群眾
[00:18:31.520 --> 00:18:32.280]  他們知道了
[00:18:32.280 --> 00:18:33.520]  他們也看到了
[00:18:33.520 --> 00:18:35.560]  他們也看不過眼
[00:18:35.560 --> 00:18:36.560]  所以他們把這個事情
[00:18:36.560 --> 00:18:39.120]  又告訴剛才免他債的那個主人
[00:18:39.120 --> 00:18:42.120]  所以最後的結果就是
[00:18:42.120 --> 00:18:45.600]  主人就大怒
[00:18:45.600 --> 00:18:46.720]  非常的生氣
[00:18:46.720 --> 00:18:48.800]  因為他免了這個人的債
[00:18:48.800 --> 00:18:54.040]  這個人卻不免欠他前二人的債
[00:18:54.040 --> 00:18:55.840]  所以最後耶穌總結這個比喻說
[00:18:55.840 --> 00:18:57.800]  你們個人若不從心裡
[00:18:57.800 --> 00:18:59.000]  饒恕你的弟兄
[00:18:59.000 --> 00:19:04.000]  我天父也要這樣待你們
[00:19:04.000 --> 00:19:06.120]  我們當初以為不饒恕
[00:19:06.120 --> 00:19:07.840]  只是會失去對方
[00:19:07.840 --> 00:19:09.600]  但是耶穌藉著這個比喻
[00:19:09.600 --> 00:19:11.480]  卻告訴我們
[00:19:11.480 --> 00:19:17.720]  不饒恕卻是更令我們失去我們自己
[00:19:17.720 --> 00:19:19.440]  不是失去對方而已
[00:19:19.440 --> 00:19:21.720]  而是更令我們失去我們自己
[00:19:21.720 --> 00:19:23.080]  這個不是你輸我贏
[00:19:23.080 --> 00:19:25.240]  或者是你贏我輸的這個遊戲
[00:19:25.240 --> 00:19:29.800]  而是雙輸雙輸的遊戲
[00:19:29.800 --> 00:19:31.840]  耶穌不願意我們當中
[00:19:31.840 --> 00:19:34.720]  任何一個人失落
[00:19:34.720 --> 00:19:37.200]  不願意我們任何一個人迷失
[00:19:37.200 --> 00:19:39.840]  所以祂對彼得說
[00:19:39.840 --> 00:19:41.680]  不是到七次
[00:19:41.680 --> 00:19:44.120]  而是到七十個七次
[00:19:44.120 --> 00:19:46.520]  其實這個要求
[00:19:46.520 --> 00:19:48.000]  不只是一個要求
[00:19:48.000 --> 00:19:51.280]  同時也是對祂的一個關懷
[00:19:51.280 --> 00:19:53.800]  就是祂不想彼得迷失
[00:19:53.800 --> 00:20:02.800]  不想彼得成為那個不饒恕人的僕人
[00:20:02.800 --> 00:20:03.600]  親愛的弟兄姊妹
[00:20:03.600 --> 00:20:04.720]  我不知道
[00:20:04.720 --> 00:20:07.920]  如果你看到這個場景的時候
[00:20:07.920 --> 00:20:11.120]  你會不會指責那個不饒恕的僕人
[00:20:11.120 --> 00:20:13.280]  你甚至會罵他
[00:20:13.280 --> 00:20:14.440]  可是你有沒有想過
[00:20:14.440 --> 00:20:16.160]  很多時候呢
[00:20:16.160 --> 00:20:20.040]  我們跟祂其實是一樣的
[00:20:20.040 --> 00:20:22.640]  我們蒙了天父的恩典
[00:20:22.640 --> 00:20:26.680]  我們卻不能饒恕那些冒犯我們的人
[00:20:26.680 --> 00:20:28.600]  很多時候只是很小的事情
[00:20:28.600 --> 00:20:31.480]  我們卻一直很忌恨在心裡面
[00:20:31.480 --> 00:20:32.640]  而且呢
[00:20:32.640 --> 00:20:37.400]  隨時要尋找機會要去報復對方
[00:20:37.400 --> 00:20:38.640]  就是你一直在
[00:20:38.640 --> 00:20:40.560]  在忍忍忍到一個機會
[00:20:40.560 --> 00:20:42.080]  有一個機會你可以去報復
[00:20:42.080 --> 00:20:43.640]  你就爆發出來
[00:20:43.640 --> 00:20:46.120]  你要去報復對方
[00:20:46.120 --> 00:20:49.280]  而且很多時候
[00:20:49.280 --> 00:20:52.720]  就是我們越親近的人呢
[00:20:52.720 --> 00:20:54.640]  也越難去饒恕
[00:20:54.640 --> 00:20:56.520]  因為你對祂有期待
[00:20:56.520 --> 00:20:57.920]  你對祂有要求
[00:20:57.920 --> 00:20:58.520]  你會發現
[00:20:58.520 --> 00:21:00.840]  如果那個人跟你沒什麼關係的
[00:21:00.840 --> 00:21:02.520]  那可能你很容易就
[00:21:02.520 --> 00:21:03.280]  好像就算了
[00:21:03.280 --> 00:21:04.280]  沒有什麼事情
[00:21:04.280 --> 00:21:05.400]  可能你也忘了
[00:21:05.400 --> 00:21:07.040]  但是如果那個人跟你關係很好
[00:21:07.040 --> 00:21:08.400]  很親密
[00:21:08.400 --> 00:21:09.600]  越親密的人
[00:21:09.600 --> 00:21:15.800]  越小的事情都可以產生非常大的那種的怨恨
[00:21:15.800 --> 00:21:17.600]  你會看到很多時候
[00:21:17.600 --> 00:21:20.600]  現在很容易在網上的話
[00:21:20.600 --> 00:21:22.880]  一句話說得不合你的心意
[00:21:22.880 --> 00:21:24.600]  或者一句話你感覺冒犯你
[00:21:24.600 --> 00:21:27.000]  可能彼此就拉黑了
[00:21:27.000 --> 00:21:31.520]  從此就不相往來了
[00:21:31.520 --> 00:21:33.760]  然後你會說別人怎麼對我呢
[00:21:33.760 --> 00:21:34.880]  我都可以原諒
[00:21:34.880 --> 00:21:36.280]  但是祂
[00:21:36.280 --> 00:21:37.840]  祂是我的先生
[00:21:37.840 --> 00:21:39.200]  或者祂是我的太太
[00:21:39.200 --> 00:21:40.000]  祂是我的父親
[00:21:40.000 --> 00:21:40.680]  祂是我的媽媽
[00:21:40.680 --> 00:21:42.240]  祂是我的兒子
[00:21:42.240 --> 00:21:43.720]  祂是我最在意的人
[00:21:43.720 --> 00:21:47.080]  怎麼可以這樣對我呢
[00:21:47.080 --> 00:21:51.560]  越親近的人越難饒恕
[00:21:51.560 --> 00:21:55.040]  為什麼這個普人不能像祂的主人那樣
[00:21:55.040 --> 00:21:56.920]  去饒恕祂的同伴呢
[00:21:56.920 --> 00:21:58.400]  為什麼我們不能去饒恕
[00:21:58.400 --> 00:21:59.360]  我們的弟兄姊妹
[00:21:59.360 --> 00:22:01.080]  我們的親人呢
[00:22:01.080 --> 00:22:05.000]  因為在人根本沒有饒恕的能力
[00:22:05.000 --> 00:22:07.640]  真正的饒恕呢
[00:22:07.640 --> 00:22:09.600]  是要第三者在場
[00:22:09.600 --> 00:22:11.320]  就是要上帝在場
[00:22:11.320 --> 00:22:12.880]  因著上帝的緣故
[00:22:12.880 --> 00:22:14.000]  上帝的臨在
[00:22:14.000 --> 00:22:15.600]  我們能夠饒恕
[00:22:15.600 --> 00:22:18.880]  所以我們的饒恕並不是兩人之間的關係
[00:22:18.880 --> 00:22:20.800]  而是一個三角的關係
[00:22:20.800 --> 00:22:27.520]  在基督耶穌裡面的饒恕
[00:22:27.520 --> 00:22:30.200]  因為饒恕是從神那裡來
[00:22:30.200 --> 00:22:32.280]  我們先蒙了神的饒恕
[00:22:32.280 --> 00:22:33.960]  我們感受到了
[00:22:33.960 --> 00:22:36.400]  我們才能夠有力量
[00:22:36.400 --> 00:22:37.520]  能夠有同理心
[00:22:37.520 --> 00:22:39.120]  能夠去饒恕其他的人
[00:22:39.120 --> 00:22:42.000]  如果你覺得從來沒有虧欠上帝
[00:22:42.000 --> 00:22:43.480]  你不會覺得你從來
[00:22:43.480 --> 00:22:45.480]  你會虧欠任何的人的
[00:22:45.480 --> 00:22:49.120]  只有你覺得你有虧欠上帝的時候
[00:22:49.120 --> 00:22:51.280]  你才會真正承認
[00:22:51.280 --> 00:22:53.600]  你有虧欠別人的地方
[00:22:53.600 --> 00:22:55.400]  也只有你承認
[00:22:55.400 --> 00:22:57.600]  你有得罪上帝的時候
[00:22:57.600 --> 00:22:58.840]  你才會承認
[00:22:58.840 --> 00:23:00.480]  你有得罪人的地方
[00:23:00.480 --> 00:23:01.440]  如果你不承認
[00:23:01.440 --> 00:23:02.880]  你有得罪上帝的時候
[00:23:02.880 --> 00:23:05.000]  你不會承認你有得罪人
[00:23:05.000 --> 00:23:09.360]  你也不會去懇求上帝的赦免
[00:23:09.360 --> 00:23:13.200]  更加不會去赦免其他的人
[00:23:13.200 --> 00:23:15.760]  因為我們是先蒙了神的憐憫
[00:23:15.760 --> 00:23:17.680]  我們才懂得去延續人
[00:23:17.680 --> 00:23:19.600]  才有力量去延續人
[00:23:19.600 --> 00:23:21.960]  沒有神就沒有真正的饒恕
[00:23:21.960 --> 00:23:22.680]  舉一個例子
[00:23:22.680 --> 00:23:25.360]  在2015年的時候
[00:23:25.360 --> 00:23:28.920]  六月份在美國查爾斯頓市
[00:23:28.920 --> 00:23:30.200]  有一座的黑人教堂
[00:23:30.200 --> 00:23:32.360]  發生了一宗的槍擊案
[00:23:32.360 --> 00:23:35.080]  當時是周三的立會
[00:23:35.080 --> 00:23:36.280]  就是禱告會
[00:23:36.280 --> 00:23:38.800]  裡面已經坐了12位參加禱告
[00:23:38.800 --> 00:23:40.960]  還有察經的黑人的基督徒
[00:23:40.960 --> 00:23:42.320]  但十幾分鐘以後
[00:23:42.320 --> 00:23:44.880]  就有一名大概21歲的白人青年
[00:23:44.880 --> 00:23:46.200]  就走進來了
[00:23:46.200 --> 00:23:47.320]  那人們就很熱情
[00:23:47.320 --> 00:23:49.080]  就招呼他坐下來
[00:23:49.080 --> 00:23:51.360]  自我介紹以後
[00:23:51.360 --> 00:23:55.520]  他就刻意的坐到主任牧師的旁邊
[00:23:55.520 --> 00:23:59.360]  然後就會查經完了以後
[00:23:59.360 --> 00:24:01.600]  這個白人年輕人他就站起來
[00:24:01.600 --> 00:24:05.800]  他就宣稱白人的權益
[00:24:05.800 --> 00:24:07.360]  他要殺死黑人
[00:24:07.360 --> 00:24:09.160]  所以他就舉起槍來
[00:24:09.160 --> 00:24:12.040]  就很多人就倒在這個雪坡裡面
[00:24:12.040 --> 00:24:15.760]  當然其中包括坐在他旁邊的那個主任牧師
[00:24:15.760 --> 00:24:19.920]  還有另外的九個人就死亡
[00:24:19.920 --> 00:24:22.480]  有兩個人倒地假裝死
[00:24:22.480 --> 00:24:24.440]  所以就避過了一難
[00:24:24.440 --> 00:24:26.080]  案發後不到14小時
[00:24:26.080 --> 00:24:29.240]  這個兇手就被抓捕到了
[00:24:29.240 --> 00:24:34.760]  大部分的媒體所報導的都是人們的憤恨
[00:24:34.760 --> 00:24:37.200]  或是人們的憤怒
[00:24:37.200 --> 00:24:41.480]  查爾斯頓的市長也怒斥這個事件
[00:24:41.480 --> 00:24:43.320]  是極其邪惡的
[00:24:43.320 --> 00:24:46.120]  那要敦促當地的法院
[00:24:46.120 --> 00:24:50.160]  法院要把他判處死刑
[00:24:50.160 --> 00:24:54.040]  但是在星期五的一個聽證會上
[00:24:54.040 --> 00:24:56.560]  在法庭的一個聽證會上面
[00:24:56.560 --> 00:25:01.600]  法官允許底下就有幾名的受害人的家屬
[00:25:01.600 --> 00:25:04.360]  他們就來到這個聽證會
[00:25:04.360 --> 00:25:10.400]  那其中一個是失去70歲母親的女子
[00:25:10.400 --> 00:25:13.040]  艾薩爾蘭斯她就忍著悲傷
[00:25:13.040 --> 00:25:16.200]  她就說你奪走了我最寶貴的人
[00:25:16.200 --> 00:25:18.960]  我將永遠無法再對他說話
[00:25:18.960 --> 00:25:21.840]  但我饒恕你憐憫你的靈魂
[00:25:21.840 --> 00:25:22.760]  你傷害了我
[00:25:22.760 --> 00:25:24.840]  也傷害了許許多多的人
[00:25:24.840 --> 00:25:26.680]  但上帝赦免你
[00:25:26.680 --> 00:25:28.480]  因此我也赦免你
[00:25:28.480 --> 00:25:34.400]  那還有一位是74歲受害人西蒙斯的孫女阿蘭娜
[00:25:34.400 --> 00:25:35.360]  她這樣說
[00:25:35.360 --> 00:25:38.920]  雖然我爺爺和其他受害者是死在你們
[00:25:38.920 --> 00:25:41.480]  是死在你的仇恨裡
[00:25:41.480 --> 00:25:45.520]  但每個人都為你的靈魂來祈禱
[00:25:45.520 --> 00:25:49.120]  這就證明他們確實是活在愛裡面
[00:25:49.120 --> 00:25:52.000]  而且他們的親人都是活在愛裡
[00:25:52.000 --> 00:25:57.320]  因此仇恨是戰勝不了愛的
[00:25:57.320 --> 00:26:01.960]  當然饒恕對於每個人來講呢
[00:26:01.960 --> 00:26:04.480]  並非那麼容易可以做得到的
[00:26:04.480 --> 00:26:07.600]  一個49歲死者的親屬她承認
[00:26:07.600 --> 00:26:10.920]  她說對我而言我還沒有緩過氣來
[00:26:10.920 --> 00:26:12.280]  非常憤怒
[00:26:12.280 --> 00:26:15.600]  但我們是以愛建立起來的家庭
[00:26:15.600 --> 00:26:17.480]  我們沒有恨的餘地
[00:26:17.480 --> 00:26:21.000]  所以我只能選擇饒恕
[00:26:21.000 --> 00:26:23.560]  弟兄姊妹我說這個不是說
[00:26:23.560 --> 00:26:25.800]  我們饒恕他
[00:26:25.800 --> 00:26:28.440]  就好像說不追究他的責任
[00:26:28.440 --> 00:26:30.160]  不是這樣子的
[00:26:30.160 --> 00:26:37.760]  這些人饒恕這個殺死他們親屬的人
[00:26:37.760 --> 00:26:41.560]  並不代表說就好像讓這個人就逍遙法外
[00:26:41.560 --> 00:26:42.640]  不是這樣的
[00:26:42.640 --> 00:26:45.000]  他們還是要按照法律的程序
[00:26:45.000 --> 00:26:47.400]  該判什麼罪就是什麼罪
[00:26:47.400 --> 00:26:49.120]  他該受什麼的刑罰
[00:26:49.120 --> 00:26:50.920]  還是要受什麼樣的刑罰
[00:26:50.920 --> 00:26:54.480]  但是他們是從心裡面要饒恕這個人
[00:26:54.480 --> 00:26:56.080]  這是兩碼事對不對
[00:26:56.080 --> 00:26:57.200]  他可以判死刑
[00:26:57.200 --> 00:26:58.960]  但是他們仍然不原諒他的
[00:26:58.960 --> 00:27:00.640]  你明白這道理嗎
[00:27:00.640 --> 00:27:02.200]  雖然有判死刑
[00:27:02.200 --> 00:27:05.120]  但是也可以永遠不原諒他的
[00:27:05.120 --> 00:27:06.160]  永遠不饒恕他的
[00:27:06.160 --> 00:27:07.520]  但是這裡不是
[00:27:07.520 --> 00:27:09.400]  他們選擇原諒
[00:27:09.400 --> 00:27:13.160]  所以我們要避免一種叫做強迫饒恕
[00:27:13.160 --> 00:27:17.440]  就是說好像也有聽說很多時候
[00:27:17.440 --> 00:27:20.000]  在教會裡面出現了一些不好的事情
[00:27:20.000 --> 00:27:22.000]  然後就有些的牧者
[00:27:22.000 --> 00:27:24.160]  可能就會用一些的聖經
[00:27:24.160 --> 00:27:25.920]  然後跟你講你要饒恕他怎麼樣
[00:27:25.920 --> 00:27:27.400]  就不要追究怎麼樣
[00:27:27.400 --> 00:27:31.160]  就把這些的不好的事情就遮蓋起來
[00:27:31.160 --> 00:27:33.240]  好像就強迫那個受害者
[00:27:33.240 --> 00:27:36.040]  他要你不要出聲
[00:27:36.040 --> 00:27:37.640]  你就不要說出來
[00:27:37.640 --> 00:27:38.880]  然後你就不要追究
[00:27:38.880 --> 00:27:42.360]  你就選擇饒恕就好了
[00:27:42.360 --> 00:27:44.640]  這個叫強迫饒恕不是這樣
[00:27:44.640 --> 00:27:47.440]  因為這個公義沒有得到伸張
[00:27:47.440 --> 00:27:50.760]  這個就不是真正的饒恕
[00:27:50.760 --> 00:27:54.160]  所以提摩太凱勒
[00:27:54.160 --> 00:27:57.880]  就是Tim Keller牧師他說
[00:27:57.880 --> 00:28:00.080]  與其說饒恕或追求正義
[00:28:00.080 --> 00:28:02.640]  我只能選其一
[00:28:02.640 --> 00:28:05.640]  比如說你需要饒恕與追求正義
[00:28:05.640 --> 00:28:06.840]  因為若不饒恕
[00:28:06.840 --> 00:28:10.160]  你會追求報復
[00:28:10.160 --> 00:28:11.160]  如果沒有饒恕
[00:28:11.160 --> 00:28:14.160]  你就只能追求報復
[00:28:14.160 --> 00:28:18.720]  這個也是對我們很好的一個提醒
[00:28:18.720 --> 00:28:25.040]  另外一個例子就是曼德拉的饒恕
[00:28:25.040 --> 00:28:28.960]  在1994年的時候
[00:28:28.960 --> 00:28:31.080]  南非人格里高
[00:28:31.080 --> 00:28:33.840]  他就活在整天的不安之中
[00:28:33.840 --> 00:28:36.440]  因為這一年他曾經看守
[00:28:36.440 --> 00:28:40.360]  虐待了27年的要犯
[00:28:40.360 --> 00:28:45.080]  曼德拉要順利當為南非的總統
[00:28:45.080 --> 00:28:47.520]  這個人要當總統
[00:28:47.520 --> 00:28:51.480]  可是這個叫格里高的人
[00:28:51.480 --> 00:28:54.720]  曾經在監獄裡面虐待他27年
[00:28:54.720 --> 00:28:56.560]  你想想那怎麼辦
[00:28:56.560 --> 00:28:57.800]  他會不會來報復我
[00:28:57.800 --> 00:28:59.280]  他現在當總統
[00:28:59.280 --> 00:29:01.040]  他要怎麼樣來報復我
[00:29:01.040 --> 00:29:02.800]  他很惶恐
[00:29:02.800 --> 00:29:07.840]  後來他真的收到了曼德拉的一封邀請信
[00:29:07.840 --> 00:29:12.160]  要他去出席總統就職的典禮
[00:29:12.160 --> 00:29:18.120]  他想會不會他要怎麼樣來要整我呢
[00:29:18.120 --> 00:29:20.240]  他很忐忑不知道要不要去
[00:29:20.240 --> 00:29:22.040]  最後還是硬著頭皮去了
[00:29:22.040 --> 00:29:24.200]  就職儀式開始的時候
[00:29:24.200 --> 00:29:26.840]  這個連邁的曼德拉他就起來說
[00:29:26.840 --> 00:29:29.280]  他就致詞了
[00:29:29.280 --> 00:29:32.680]  然後他就歡迎世界各國的政要
[00:29:32.680 --> 00:29:35.440]  他說能夠接待這麼多的尊貴的客人
[00:29:35.440 --> 00:29:37.280]  我深感榮幸
[00:29:37.280 --> 00:29:38.840]  可是更讓我高興的是
[00:29:38.840 --> 00:29:44.200]  當年陪伴我在羅本島度過艱難歲月的三位獄警
[00:29:44.200 --> 00:29:45.920]  也來到現場
[00:29:45.920 --> 00:29:48.240]  就除了你們還有三位的獄警
[00:29:48.240 --> 00:29:48.920]  他們也來了
[00:29:48.920 --> 00:29:50.600]  我邀請他們也來了
[00:29:50.600 --> 00:29:54.000]  隨即他就把那三位的獄警介紹給大家
[00:29:54.000 --> 00:29:58.080]  結果他在介紹時還說
[00:29:58.080 --> 00:30:00.720]  我年輕的時候性子很急
[00:30:00.720 --> 00:30:01.840]  脾氣很暴躁
[00:30:01.840 --> 00:30:06.080]  在監獄裡面正是在他們三位的幫助底下
[00:30:06.080 --> 00:30:10.320]  我才學會了控制我的情緒
[00:30:10.320 --> 00:30:11.200]  他說了這段話
[00:30:11.200 --> 00:30:16.520]  讓那三個人真的是顏面無力自擁
[00:30:16.520 --> 00:30:17.600]  簡直就是
[00:30:17.600 --> 00:30:25.440]  然後讓在場的人對曼德拉就肅然起敬
[00:30:25.440 --> 00:30:29.080]  這個是曼德拉他自己的一個故事
[00:30:29.080 --> 00:30:34.560]  在這個就職儀式結束以後
[00:30:34.560 --> 00:30:38.320]  曼德拉就再次走到格里高的旁邊跟他說
[00:30:38.320 --> 00:30:40.560]  他說走出囚室
[00:30:40.560 --> 00:30:43.920]  經過通往自由的監獄大門的那一刻
[00:30:43.920 --> 00:30:44.960]  我已經清楚
[00:30:44.960 --> 00:30:48.920]  如果自己不能把悲傷和仇恨留在身後
[00:30:48.920 --> 00:30:53.720]  那麼我仍然只是在獄中
[00:30:53.720 --> 00:30:57.200]  這是他自己的一個很大的感悟
[00:30:57.200 --> 00:30:59.320]  如果他沒有咬住的話
[00:30:59.320 --> 00:31:00.680]  就算他出來了
[00:31:00.680 --> 00:31:06.000]  他還是心靈是被囚的
[00:31:06.000 --> 00:31:09.840]  而提摩太凱勒就是凱勒牧師
[00:31:09.840 --> 00:31:12.320]  他說講得更深一層
[00:31:12.320 --> 00:31:14.880]  不只是讓他自己得到釋放而已
[00:31:14.880 --> 00:31:18.200]  不只是讓我們自己得到釋放而已
[00:31:18.200 --> 00:31:24.720]  而是要讓我們成為和解的一個媒介
[00:31:24.720 --> 00:31:25.800]  凱勒牧師他說
[00:31:25.800 --> 00:31:30.680]  如果咬住的主要目的是我怎樣才能夠從實歡笑
[00:31:30.680 --> 00:31:34.480]  你就沒有達到實際上應該要做到所有的咬住
[00:31:34.480 --> 00:31:38.480]  我認為咬住不僅是讓你內心平靜
[00:31:38.480 --> 00:31:42.320]  也要使你成為世上和解的媒介
[00:31:42.320 --> 00:31:43.600]  也就是說不只是說
[00:31:43.600 --> 00:31:47.040]  我因為要我的心靈要釋放
[00:31:47.040 --> 00:31:48.600]  我要真的放下來
[00:31:48.600 --> 00:31:49.800]  我說咬住你
[00:31:49.800 --> 00:31:52.000]  這個只是為你個人的好處而已
[00:31:52.000 --> 00:31:55.440]  但提摩太凱勒提醒我們說
[00:31:55.440 --> 00:31:57.600]  我們咬住的主要目的不是說
[00:31:57.600 --> 00:31:59.440]  讓我們自己從實歡笑
[00:31:59.440 --> 00:32:01.760]  讓我能夠放下那些的痛苦
[00:32:01.760 --> 00:32:03.920]  讓我的心靈得到釋放而已
[00:32:03.920 --> 00:32:06.640]  而是要更深一層就是
[00:32:06.640 --> 00:32:10.960]  我們要成為一個和解的媒介
[00:32:10.960 --> 00:32:15.160]  要成為上帝在這個世上一個和解的媒介
[00:32:15.160 --> 00:32:20.440]  所以咬住最終的目標是指向和解的
[00:32:20.440 --> 00:32:21.680]  不是像我以前的
[00:32:21.680 --> 00:32:24.000]  我只是好像迴避了就算了
[00:32:24.000 --> 00:32:26.240]  傷不到我傷不到我就好了
[00:32:26.240 --> 00:32:27.360]  不是這樣
[00:32:27.360 --> 00:32:29.520]  而是指向和解跟對方和解
[00:32:29.520 --> 00:32:31.720]  就像我剛才提的孫悟空
[00:32:31.720 --> 00:32:33.320]  他不是和解而已
[00:32:33.320 --> 00:32:37.200]  他還把那些不好的人變成好的人
[00:32:37.200 --> 00:32:41.520]  跟他共同作戰來影響其他更多的人
[00:32:41.520 --> 00:32:46.400]  這個才是終極的目標
[00:32:46.400 --> 00:32:51.800]  最後我想講幾個假的要素
[00:32:51.800 --> 00:32:57.160]  有時候我們很難免會陷入一種假的要素裡面
[00:32:57.160 --> 00:33:00.480]  我歸結了一下大概常見的有以下幾種
[00:33:00.480 --> 00:33:01.520]  或者還有更多
[00:33:01.520 --> 00:33:03.920]  我就不詳細的去舉例了
[00:33:03.920 --> 00:33:05.920]  第一種是人本事的要素
[00:33:05.920 --> 00:33:08.880]  這種人本事的要素就是不依靠神
[00:33:08.880 --> 00:33:11.080]  就是人表面上的要素
[00:33:11.080 --> 00:33:12.920]  只是為了爭取好的名聲
[00:33:12.920 --> 00:33:14.680]  或者是你公開寫一個聲明說
[00:33:14.680 --> 00:33:18.160]  我在公開要素某人
[00:33:18.160 --> 00:33:21.000]  也是為了取得好名聲
[00:33:21.000 --> 00:33:26.440]  這是生命神學要在你們身上得到榮耀
[00:33:26.440 --> 00:33:29.040]  只是你為了自己的名聲而已
[00:33:29.040 --> 00:33:31.120]  你不是真正的要素
[00:33:31.120 --> 00:33:32.600]  是人本的
[00:33:32.600 --> 00:33:36.240]  如果你聲明你要素那個人
[00:33:36.240 --> 00:33:39.720]  沒有得到其他人的肯定和讚賞的話
[00:33:39.720 --> 00:33:44.120]  也許你就不太想去要素了
[00:33:44.120 --> 00:33:47.200]  然後第二種是亨告式的要素
[00:33:47.200 --> 00:33:50.000]  這個常常在教會裡面比較容易出現
[00:33:50.000 --> 00:33:52.080]  就是比如說在祈禱會裡面
[00:33:52.080 --> 00:33:53.800]  特別是公禱的時候
[00:33:53.800 --> 00:33:55.080]  然後你會禱告說
[00:33:55.080 --> 00:33:57.760]  哎呀神啊求你赦免某某弟兄
[00:33:57.760 --> 00:34:01.320]  因為他昨天晚上偷了我的錢
[00:34:01.320 --> 00:34:02.760]  這是控告式的
[00:34:02.760 --> 00:34:04.400]  只是你表面上好像是為他禱告
[00:34:04.400 --> 00:34:08.720]  只是你在眾人面前來控告他
[00:34:08.720 --> 00:34:09.760]  我不曉得有沒有做過
[00:34:09.760 --> 00:34:10.680]  特別在公禱的時候
[00:34:10.680 --> 00:34:12.880]  把別人對你不好的地方都說出來
[00:34:12.880 --> 00:34:14.080]  啊神啊求你赦免他
[00:34:14.080 --> 00:34:17.680]  因為他怎麼怎麼樣來得罪我
[00:34:17.680 --> 00:34:19.920]  第三種就是條件式的要素
[00:34:19.920 --> 00:34:23.640]  就是如果他怎麼怎麼樣
[00:34:23.640 --> 00:34:25.520]  我就原諒他
[00:34:25.520 --> 00:34:27.000]  這你提出一個條件
[00:34:27.000 --> 00:34:29.160]  假如他怎麼怎麼樣
[00:34:29.160 --> 00:34:31.040]  我就去要素他
[00:34:31.040 --> 00:34:33.160]  這是我們常有的對不對
[00:34:33.160 --> 00:34:36.480]  如果他怎樣我才會去要素
[00:34:36.480 --> 00:34:38.800]  這些都是假的要素
[00:34:38.800 --> 00:34:42.640]  而不是真正的要素
[00:34:42.640 --> 00:34:45.840]  圖圖就是南非的精神領袖
[00:34:45.840 --> 00:34:47.560]  諾貝爾和平獎的獲得者
[00:34:47.560 --> 00:34:51.040]  他說冤冤相報的惡性循環必須打破
[00:34:51.040 --> 00:34:51.960]  要做到這一點
[00:34:51.960 --> 00:34:55.400]  唯一的途徑是越過報復性的公正
[00:34:55.400 --> 00:35:01.520]  直達複合性公正和寬恕
[00:35:01.520 --> 00:35:04.120]  時間關係我要快一點
[00:35:04.120 --> 00:35:05.840]  內容比較多
[00:35:05.840 --> 00:35:11.560]  最後講一講不饒素的後果
[00:35:11.560 --> 00:35:13.240]  有人說不饒素別人
[00:35:13.240 --> 00:35:16.280]  就是像自己在吃毒藥
[00:35:16.280 --> 00:35:20.960]  但是你卻期望別人去死
[00:35:20.960 --> 00:35:23.680]  這個就是不饒素
[00:35:23.680 --> 00:35:24.840]  你不肯饒素別人
[00:35:24.840 --> 00:35:26.920]  就是不接受十字架的道理
[00:35:26.920 --> 00:35:30.360]  因為十字架的中心就是恩典和饒素
