
[00:00:00.000 --> 00:00:02.000]  大兄,姐妹,平安
[00:43:32.000 --> 00:43:42.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:42.000 --> 00:43:44.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:44.000 --> 00:43:46.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:46.000 --> 00:43:48.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:48.000 --> 00:43:50.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:50.000 --> 00:43:52.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:52.000 --> 00:43:54.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:54.000 --> 00:44:04.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:04.000 --> 00:44:06.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:06.000 --> 00:44:08.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:08.000 --> 00:44:10.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:10.000 --> 00:44:12.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:12.000 --> 00:44:14.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:14.000 --> 00:44:16.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:16.000 --> 00:44:28.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:28.000 --> 00:44:30.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:30.000 --> 00:44:32.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:32.000 --> 00:44:34.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:34.000 --> 00:44:36.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:36.000 --> 00:44:38.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:38.000 --> 00:44:40.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:40.000 --> 00:44:46.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:46.000 --> 00:44:48.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:48.000 --> 00:44:50.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:50.000 --> 00:44:52.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:52.000 --> 00:44:54.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:54.000 --> 00:44:56.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:56.000 --> 00:44:58.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:44:58.000 --> 00:45:18.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:18.000 --> 00:45:20.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:20.000 --> 00:45:22.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:22.000 --> 00:45:24.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:24.000 --> 00:45:26.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:26.000 --> 00:45:28.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:28.000 --> 00:45:30.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:30.000 --> 00:45:32.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:32.000 --> 00:45:46.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:46.000 --> 00:45:48.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:48.000 --> 00:45:50.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:50.000 --> 00:45:52.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:52.000 --> 00:45:56.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:56.000 --> 00:45:58.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:45:58.000 --> 00:46:00.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:00.000 --> 00:46:02.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:02.000 --> 00:46:04.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:04.000 --> 00:46:06.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:06.000 --> 00:46:08.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:08.000 --> 00:46:26.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:26.000 --> 00:46:28.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:28.000 --> 00:46:30.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:30.000 --> 00:46:32.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:32.000 --> 00:46:34.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:34.000 --> 00:46:36.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:46:36.000 --> 00:46:56.000]  我們可能會嘴上說「恩信清義」,但是我們的生活所表現出來的,可能和我們嘴上所說的不一樣。
[00:46:56.000 --> 00:47:14.000]  而保羅的指責也提醒了我們,我們怎樣才能改變我們這種行為呢?其實改變行為的方法就在福音當中。
[00:47:14.000 --> 00:47:34.000]  我的解決方法就是說,上帝稱一個人為義,不會是因為他是猶太人還是外邦人,也不會是因為他喜歡什麼,不喜歡什麼,更加不會是因為他喜歡一個人。
[00:47:34.000 --> 00:47:48.000]  神根據耶穌基督對一個人去稱義的,你只能憑藉你對耶穌基督的信,也只能憑藉你對耶穌基督的信。
[00:47:48.000 --> 00:48:09.000]  神根據耶穌基督對一個人去稱義的,你只能憑藉你對耶穌基督的信,也只能憑藉你對耶穌基督的信。
[00:48:09.000 --> 00:48:33.000]  所以我們每一個人都可以去傳福音,而我們傳福音也非常簡單,我們只需要用我們和其他人之間的相處行為,就能夠將這個恩信清義的福音傳揚開去。
[00:48:33.000 --> 00:48:41.000]  幾個月之前,我參加了一個為期一天的神學會議。
[00:48:41.000 --> 00:49:02.000]  在一個問答環節當中,有一位演講者被問到,你怎樣可以同時間沉浸在學術當中,也能夠保持你的靈修生活呢?
[00:49:02.000 --> 00:49:26.000]  他回答,你應該在教會當中做所有讓你覺得不舒服的事情。對我個人來說,任何有關人的事情都是不舒服的。
[00:49:26.000 --> 00:49:41.000]  弟兄姊妹,當我們作為基督徒,聚在一起的時候,其實我們是能夠用我們的團契去表意,去傳達這個福音。
[00:49:41.000 --> 00:50:04.000]  像你今天邀請我來你們的教會當中,去向你們傳廣臣的話語,哪怕我不懂廣東話,但是對於我來說,你這也是一個表現出你們願意接受我。
[00:50:04.000 --> 00:50:22.000]  謝謝你們,所以我們一起繼續努力,我們繼續歡迎那些我們未必跟他們很熟悉的人來到這裡。
[00:50:22.000 --> 00:50:37.000]  這也是一個表現出將我們帶在一起的並不是因為我們相同的興趣,而是因為主耶穌基督的信。
[00:50:37.000 --> 00:50:52.000]  而我們每一個人都是欣賞清義的,所以大家一起做一些大家不太習慣的事情。
[00:50:52.000 --> 00:51:08.000]  大家一起低頭禱告。
[00:51:22.000 --> 00:51:35.000]  我愛的兄弟妹妹們,我學到了很多東西。我祈求你們繼續給我們很多機會去展現耶穌基督的福音在我們與彼此的聯繫。
[00:51:35.000 --> 00:51:38.000]  在基督的名義上,Amen。
