
[00:00:00.000 --> 00:00:04.000]  大家有沒有看到今天有什麼不同,就是多了這兩塊東西。
[00:27:24.000 --> 00:27:42.000]  如果那一關不過,我跟你很難成為真正的好朋友,除非大家保持關係,一住在一起就出事,除非你學會了饒恕,學不會饒恕,人生很難在人際關係上有個突破,除非你真的知道什麼叫饒恕。
[00:27:42.000 --> 00:28:11.000]  在我大概幾年前看了一個見證,我也提過,那今天想要重新講這個人的故事,給大家一個提醒。有一個人叫許崇秀,是一個台灣的老闆,他是一個做那種貿易的公司的老闆,那麼他年輕的時候,大概三十歲的時候就已經做得很成功,聽說在美國的Walmart去台灣的訂單裡面,他的公司是接到訂單最大的一張。
[00:28:11.000 --> 00:28:37.000]  所以他賺了很多的錢,那麼他在賺錢的同時,他後來就娶了一個太太,他娶了太太,那麼他後來發生了一件事就是,當時台灣有一件事叫回扣,不知道大家聽過沒有,就是如果我接了訂單,你知道多少percent,你under the table給我一筆錢,這叫回扣,那麼他因為收回扣的緣故,他就得罪了他老闆。
[00:28:37.000 --> 00:28:55.000]  那麼後來他的大老闆就很討厭,他就決定要弄掉他,所以就私自去警察去報警,說這個人收under the table回扣,結果就凍結了他銀行的存款,那麼他公司銀行的存款,他說無所謂,反正沒了,我家裡還有。
[00:28:55.000 --> 00:29:13.000]  那麼他回到家,他的太太的岳母跟他商量說,既然公司要告你,你趕快把你名下所有錢轉到你太太的帳戶,不然警察去到時候查到你的時候,把你家裡的戶口也凍結怎麼辦。
[00:29:13.000 --> 00:29:35.000]  他就想,對呀,沒錯呀,那就趕快回家,他就辦理手續,就把所有的錢移到他太太的帳戶,那移到太太的帳戶之後,他就跑去大陸想要重新開始,可是他回到大陸發現人面人事全非,因為以前你是老總嘛,大家給你面子,搶著請你吃飯,現在你什麼都不是,
[00:29:35.000 --> 00:29:54.000]  去到大陸突然間才發現什麼叫人情,什麼叫現實,叫免禮禮,那他就很挫折,很挫折他就回來,回到台灣的時候才發現更重要的是,他太太把他所有的錢拿了,跑了。
[00:29:54.000 --> 00:30:14.000]  當時他跟他太太結婚才十天,才結婚十天,公司被告,公司的戶口不見了,去到大陸死路一條,回來連家裡所有的錢被他太太捲款而逃,所以他就人生跌到完全谷底,跌到谷底。
[00:30:14.000 --> 00:30:34.000]  當後來神開路,讓他有機會認識他後來的太太,有一個很健康的家庭,他也事業重新起來,我在電視上看他說,他講見證的時候,其中有一段講到說,你後來有沒有跟你以前騙你那個太太聯絡,他說有。
[00:30:34.000 --> 00:30:48.000]  那後來他就饒恕了他前面的太太,能夠重新成為朋友,那後來主神問他說,你怎麼可以,你怎麼做得到這個女人騙走你所有的錢,你怎麼饒恕她?
[00:30:48.000 --> 00:31:02.000]  他講一句話很有意思,他說他信主的時候讀聖經就讀不下去,那後來就有個教會的弟兄就罵他說,因為你一直是用這裡讀,聖經是要用心讀,你根本沒有用心讀。
[00:31:02.000 --> 00:31:11.000]  他人生第一次被人家這樣罵過,那就很不爽,那回家他就立志說,我就非要讀懂給你看,你這樣罵我,我就用心讀。
[00:31:11.000 --> 00:31:16.000]  結果他就真的那天晚上求神說,神你幫助我用心去讀聖經,讓我讀得懂。
[00:31:16.000 --> 00:31:39.000]  他剛好就那天讀到約翰福音的第八章,很出名的一段故事,講到一個犯了淫亂的婦人被人家捉住,那些人就跑來問耶穌說,那個女生犯了奸淫,就是對她的丈夫不忠,我們要不要用石頭打死她,因為根據當時的律法,對先生不忠的女人是可以用石頭打死的。
[00:31:39.000 --> 00:31:49.000]  那主耶穌講了一句話說,如果你們誰沒有罪的,就誰先扔第一塊石頭,那他們就知道,原來我也有罪,我不敢扔。
[00:31:49.000 --> 00:32:15.000]  他說他那天看到那段經文,突然間才明白,他以前一直以為他是那個婦人,就是他是那個被害的,被一群人捉著,別人都是用石頭等著去扔他,他被公司陷害,他被他太太陷害,他一直都覺得我是個受害者,所以他心裡很不公平,他覺得很不平衡,所以他就很多的苦讀。
[00:32:15.000 --> 00:32:42.000]  他說那天他讀聖經,真的用心讀,他才發現原來角色錯了,他才突然發現原來我是那個拿著石頭想去扔人的那個人,他突然間腦海裡面閃過說他一生當中在那些玩弄金錢,在生意場上你做過多少亂七八糟的事情,那些事情全部出來,他才發現我並不是一個無辜的受害者,
[00:32:42.000 --> 00:33:10.000]  我是那個拿著石頭想要不斷的去控告別人,不斷去害人的人,他突然間明白,他突然間覺得說我沒有資格不饒恕我的太太,因為原來我也是一個這麼壞的人,原來神也照樣饒恕了我,你們饒恕人的過犯,你們天上的父也必饒恕你們的過犯,你們不饒恕人的過犯,你也不會明白什麼叫被饒恕。
[00:33:10.000 --> 00:33:27.000]  在禱告當中,我們開始慢慢思想,你就知道人際關係上面為什麼饒恕是不可缺的一項,沒有了饒恕,所有的關係都遲早的問題都會破裂,除非你學會饒恕,你的人際關係就會進一步。
[00:33:27.000 --> 00:33:50.000]  求神幫助我們,讓我們禱告,不單單是不要新一年的禱告,除了求神給你A以外,那個可以繼續禱告,但除了那個以外,可不可以加一些別的內容上去,好好為你的人際關係禱告,好好為了敬拜神,為神的國度禱告,有些更重要的東西是可以為祂禱告的。
[00:33:50.000 --> 00:34:01.000]  所以新的一年,希望我們真的可以按照這個主題,你真的可以接著禱告,能夠震撼你的生命,過一個不一樣的生活,我們一起來禱告吧。
[00:34:01.000 --> 00:34:16.000]  所以我們在天上的父母謝謝你,因為你給我們有禱告的權柄,雖然我們有時候感覺你都很遙遠,我們也看不到你,聽不到你,可是透過禱告,我們能夠經歷到你聽我們的禱告。
[00:34:16.000 --> 00:34:43.000]  所以我們在禱告的功課上,我們有很多需要學習的地方,有時候我們真的匆匆忙忙,過著很忙碌的生活,從來都不肯停下來花點時間,聽聽你的聲音,幫助我們在新的一年,我們勵志,我們在匆忙的時間裡面,我們先有一個安靜的時間,先有一個靈修默想,禱告的時間,我們在開始忙碌的一天,幫助我們因為建立這個習慣,
[00:34:43.000 --> 00:34:52.000]  我們在新的一年,我們的禱告真的變得不一樣。我們在這禱告,感恩奉爵蘇姬入冥求。
