
[00:00:00.000 --> 00:00:04.900]  我們讀一節的聖經,在詩篇第46篇第4節
[00:22:27.600 --> 00:22:31.400]  神為他們預備了一個答案
[00:22:31.400 --> 00:22:33.800]  就是凡物共用
[00:22:33.800 --> 00:22:36.000]  所以當你在讀那段聖經的時候
[00:22:36.000 --> 00:22:38.300]  你不要只讀到變賣家產而已
[00:22:38.300 --> 00:22:39.900]  不要只讀到這裡
[00:22:39.900 --> 00:22:43.900]  事實上我們所面對的環境跟當時的環境也不一樣
[00:22:43.900 --> 00:22:47.700]  神也不見得讓我們今天照樣這樣做
[00:22:47.700 --> 00:22:49.600]  當你在讀那段聖經的時候
[00:22:49.600 --> 00:22:52.000]  你要看見的一件事情是
[00:22:52.000 --> 00:22:55.100]  神的江河所流到的地方
[00:22:55.100 --> 00:22:59.000]  就要為當地的環境帶來答案
[00:22:59.000 --> 00:23:02.600]  不但帶來個人生命的答案
[00:23:02.600 --> 00:23:06.800]  更是要帶來一個社區的答案
[00:23:06.800 --> 00:23:11.600]  當聖靈江河流到初代的教會在耶路撒冷為他們帶來的答案
[00:23:11.600 --> 00:23:14.500]  在死了形狀之後
[00:23:14.500 --> 00:23:18.300]  這條江河也繼續不斷在湧流
[00:23:18.300 --> 00:23:20.100]  流到歐洲
[00:23:20.100 --> 00:23:22.400]  從歐洲流到美國
[00:23:22.400 --> 00:23:25.400]  無論流到哪裡都為當地帶來
[00:23:25.400 --> 00:23:31.600]  經濟、政治、文化各方面的進步跟繁榮
[00:23:31.600 --> 00:23:32.600]  換句話說
[00:23:32.600 --> 00:23:34.700]  神的江河無論流到哪裡
[00:23:34.700 --> 00:23:40.500]  都要帶給社區各個層面極大的改變帶來答案
[00:23:40.500 --> 00:23:42.100]  你們
[00:23:42.100 --> 00:23:46.200]  那你說是怎麼樣改變的方法呢
[00:23:46.200 --> 00:23:48.300]  詩篇46篇第四節
[00:23:48.300 --> 00:23:49.900]  回到這個經文
[00:23:49.900 --> 00:23:55.600]  有一道河,這河的分岔使神的城歡喜
[00:23:55.600 --> 00:23:57.200]  河的分岔
[00:23:57.200 --> 00:24:00.000]  什麼是河的分岔
[00:24:00.000 --> 00:24:03.300]  其實河的分岔就是我們
[00:24:03.300 --> 00:24:06.300]  跟你朋友就是你一樣跟他說
[00:24:06.300 --> 00:24:08.500]  今天我們每一個信徒
[00:24:08.500 --> 00:24:10.200]  我們領受了主的生命
[00:24:10.200 --> 00:24:14.500]  我們就是神的江河的分流
[00:24:14.500 --> 00:24:18.500]  有一道河,河的分岔使神的城歡喜
[00:24:18.500 --> 00:24:21.400]  那什麼是神的城呢
[00:24:21.400 --> 00:24:25.900]  我們所居住的城市有可能成為神的城嗎
[00:24:25.900 --> 00:24:26.400]  是的
[00:24:26.400 --> 00:24:28.600]  只要我們可慕
[00:24:28.600 --> 00:24:30.700]  只要我們歡迎主來掌權
[00:24:30.700 --> 00:24:31.400]  我告訴你
[00:24:31.400 --> 00:24:35.500]  我們的城市是可以成為神的城的
[00:24:35.500 --> 00:24:37.200]  有一道河
[00:24:37.200 --> 00:24:39.400]  這河的分岔就是我們
[00:24:39.400 --> 00:24:41.200]  能夠使神的城歡喜
[00:24:41.200 --> 00:24:44.500]  我們看見神用河流是很有意思的
[00:24:44.500 --> 00:24:47.300]  因為水是有一個特性的
[00:24:47.300 --> 00:24:52.000]  水的特性就是無孔不入
[00:24:52.000 --> 00:24:53.900]  就是無孔不入
[00:24:53.900 --> 00:24:57.600]  神就要差遣我們進入這個社會
[00:24:57.600 --> 00:25:00.700]  城市每一個角落裡面
[00:25:00.700 --> 00:25:03.700]  神要差遣我們進入生活環境裡面
[00:25:03.700 --> 00:25:05.800]  要我們為主做見證
[00:25:05.800 --> 00:25:08.600]  帶來影響力
[00:25:08.600 --> 00:25:11.300]  我們看見初代教會之所以那麼快速的
[00:25:11.300 --> 00:25:14.900]  對當時的社會帶來影響力
[00:25:14.900 --> 00:25:17.800]  正是因為初代教會的信徒
[00:25:17.800 --> 00:25:23.000]  是深入在各行各業當中
[00:25:23.000 --> 00:25:25.700]  你還記得當主耶穌選招門徒的時候
[00:25:25.700 --> 00:25:28.300]  他沒有到當時的神學院
[00:25:28.300 --> 00:25:29.900]  拉比學校去尋找學生
[00:25:29.900 --> 00:25:30.700]  沒有
[00:25:30.700 --> 00:25:34.000]  耶穌沒有去神學院去找
[00:25:34.000 --> 00:25:36.000]  他反而呼召哪些人
[00:25:36.000 --> 00:25:37.800]  漁夫
[00:25:37.800 --> 00:25:39.500]  稅吏
[00:25:39.500 --> 00:25:42.900]  還有當時有個什麼搞革命黨的人
[00:25:42.900 --> 00:25:45.600]  在初代教會的同工是哪些人
[00:25:45.600 --> 00:25:48.400]  呂迪是賣布的
[00:25:48.400 --> 00:25:51.400]  雅居拉百吉他是織帳篷的
[00:25:51.400 --> 00:25:54.400]  路嘉是個醫生
[00:25:54.400 --> 00:25:56.900]  這些人無論走到哪裡
[00:25:56.900 --> 00:26:00.300]  神的江河就流到哪裡
[00:26:00.300 --> 00:26:03.300]  神就透過他的百姓
[00:26:03.300 --> 00:26:06.400]  為那個環境帶來答案
[00:26:06.400 --> 00:26:07.800]  Hallelujah
[00:26:07.800 --> 00:26:13.900]  弟兄姊妹你可知道今天你就是神的江河的分流嗎
[00:26:13.900 --> 00:26:15.600]  跟你媽說你就是神的分流
[00:26:15.600 --> 00:26:16.800]  跟她說
[00:26:16.800 --> 00:26:18.600]  Hallelujah
[00:26:18.600 --> 00:26:20.900]  無論我們流到哪裡
[00:26:20.900 --> 00:26:24.200]  聖靈的江河就要使用我們
[00:26:24.200 --> 00:26:28.000]  帶來生活環境的答案
[00:26:28.000 --> 00:26:31.500]  至終我們將我們所居住的城市
[00:26:31.500 --> 00:26:33.500]  變成為神的城
[00:26:33.500 --> 00:26:35.300]  Hallelujah
[00:26:35.300 --> 00:26:37.800]  這是神的心意弟兄姊妹
[00:26:37.800 --> 00:26:40.400]  今天待會我們要點聖誕燈
[00:26:40.400 --> 00:26:42.400]  神的心意也是這樣
[00:26:42.400 --> 00:26:48.600]  神的心意要我們在每一個生活環境當中為主發光
[00:26:48.600 --> 00:26:50.600]  我們的光雖小
[00:26:50.600 --> 00:26:52.400]  連結在一起
[00:26:52.400 --> 00:26:55.200]  我們就能夠照亮世界
[00:26:55.200 --> 00:26:56.200]  Amen
[00:26:56.200 --> 00:26:57.400]  Hallelujah
[00:26:57.400 --> 00:27:01.900]  弟兄姊今天神的江河是個不斷在湧流的江河
[00:27:01.900 --> 00:27:05.500]  從創世以來就開始湧流
[00:27:05.500 --> 00:27:10.300]  流到直到如今仍然繼續不斷在湧流
[00:27:10.300 --> 00:27:15.200]  神的江河所流到的地方必然帶來改變
[00:27:15.200 --> 00:27:18.700]  必然帶來答案
[00:27:18.700 --> 00:27:22.300]  主的應許說人若渴了
[00:27:22.300 --> 00:27:24.600]  就可以到我這裡來喝
[00:27:24.600 --> 00:27:26.600]  信我的人
[00:27:26.600 --> 00:27:31.700]  要從他腹中流出活水的江河來
[00:27:31.700 --> 00:27:36.100]  弟兄姊今天我們的心甘渴嗎?
[00:27:36.100 --> 00:27:38.800]  渴慕嗎?
[00:27:38.800 --> 00:27:42.900]  我們需要為我們的生命來甘渴
[00:27:42.900 --> 00:27:45.400]  呼求神
[00:27:45.400 --> 00:27:48.800]  神啊我們需要你聖靈的江河
[00:27:48.800 --> 00:27:51.600]  來翻轉我們的生命
[00:27:51.600 --> 00:27:55.100]  要為你的生命來甘渴
[00:27:55.100 --> 00:27:59.200]  我們需要聖靈的江河
[00:27:59.200 --> 00:28:01.000]  要為教會來甘渴
[00:28:01.000 --> 00:28:05.700]  你有沒有為教會甘渴?
[00:28:05.700 --> 00:28:10.800]  我們需要聖靈的江河釋放他的大能
[00:28:10.800 --> 00:28:16.600]  你有沒有為教會甘渴?
[00:28:16.600 --> 00:28:20.100]  你有沒有為城市甘渴?
[00:28:20.100 --> 00:28:23.600]  見了我們所處的事態
[00:28:23.600 --> 00:28:29.100]  無論中國、美國、香港、台灣
[00:28:29.100 --> 00:28:33.900]  你有沒有為我們所居住的城市甘渴?
[00:28:33.900 --> 00:28:37.100]  這世代需要神帶來答案
[00:28:37.100 --> 00:28:39.300]  我們沒有答案
[00:28:39.300 --> 00:28:43.000]  你甘渴嗎?
[00:28:43.000 --> 00:28:47.500]  還是你的信仰還停留在我的層面裡面?
[00:28:47.500 --> 00:28:50.500]  我只要自己滿足就好了
[00:28:50.500 --> 00:28:54.600]  我吃得飽喝得暖就好了
[00:28:54.600 --> 00:28:57.700]  你的信仰在哪個層面?
[00:28:57.700 --> 00:29:01.800]  你有沒有看見你在神永恆的計畫當中?
[00:29:01.800 --> 00:29:05.800]  你有沒有看見你在聖靈的江河當中?
[00:29:05.800 --> 00:29:08.500]  那心甘渴嗎?
[00:29:08.500 --> 00:29:11.800]  今天早上求神幫助我們
[00:29:11.800 --> 00:29:12.900]  為這個教會禱告
[00:29:12.900 --> 00:29:15.300]  為你自己禱告吧
[00:29:15.300 --> 00:29:16.700]  我們需要重新有一種渴慕
[00:29:16.700 --> 00:29:18.400]  你知道嗎?
[00:29:18.400 --> 00:29:21.900]  Hey! Wake up!
[00:29:21.900 --> 00:29:25.700]  我們需要重新有一種渴慕
[00:29:25.700 --> 00:29:27.800]  求神來帶領我們
[00:29:27.800 --> 00:29:30.800]  讓聖靈的江河來湧流
[00:29:30.800 --> 00:29:33.100]  改變我們的生命
[00:29:33.100 --> 00:29:36.100]  帶來醫治與釋放
[00:29:36.100 --> 00:29:40.700]  帶來我們社區城市的答案
[00:29:40.700 --> 00:29:43.200]  我們祈禱告
[00:29:43.200 --> 00:29:44.600]  親愛的我們再次來到你面前
[00:29:44.600 --> 00:29:46.100]  我們感謝你
[00:29:46.100 --> 00:29:49.600]  謝謝你
[00:29:49.600 --> 00:29:53.200]  你是赤霞聖靈江河的神
[00:29:53.200 --> 00:29:56.700]  從創世以來這條江河就在湧流
[00:29:56.700 --> 00:29:58.800]  不斷地湧流
[00:29:58.800 --> 00:30:04.600]  歷世歷代沒有停止地湧流
[00:30:04.600 --> 00:30:08.800]  今天你的江河也湧流在我們這裡
[00:30:08.800 --> 00:30:10.200]  所以我們向你來呼求
[00:30:10.200 --> 00:30:14.000]  因為我們心中何等的甘渴
[00:30:14.000 --> 00:30:18.200]  真的何等甘渴
[00:30:18.200 --> 00:30:23.500]  為我們的生命我們向你呼求
[00:30:23.500 --> 00:30:27.400]  我們需要你
[00:30:27.400 --> 00:30:32.400]  為我們的教會我們向你呼求
[00:30:32.400 --> 00:30:36.400]  我們需要你
[00:30:36.400 --> 00:30:41.200]  我們所居住的城市社區向你呼求
[00:30:41.200 --> 00:30:44.200]  我們需要你
[00:30:44.200 --> 00:30:47.700]  聖靈的江河求你來湧流
[00:30:47.700 --> 00:30:51.400]  帶來翻轉的能力
[00:30:51.400 --> 00:30:55.100]  因為我們的生命需要被你翻轉
[00:30:55.100 --> 00:30:57.800]  教會需要被你翻轉
[00:30:57.800 --> 00:31:00.700]  城市需要被你翻轉
[00:31:00.700 --> 00:31:04.800]  我們求你再一次來充滿我們
[00:31:04.800 --> 00:31:09.700]  無論我們曾經被你充滿過多少次
[00:31:09.700 --> 00:31:13.900]  今天早上我們在你面前再一次呼求
[00:31:13.900 --> 00:31:18.900]  來充滿我們再一次
[00:31:18.900 --> 00:31:21.200]  大大充滿我們
[00:31:21.200 --> 00:31:23.500]  謝謝我們的主
[00:31:23.500 --> 00:31:26.500]  感謝禱告奉耶穌的聖靈名
[00:31:26.500 --> 00:31:28.100]  Amen
