
[00:00:00.000 --> 00:00:02.680]  《路加福音》第十二章耶穌的比喻
[00:20:11.200 --> 00:20:13.040]  有42至44
[00:20:13.040 --> 00:20:15.440]  有45至46和47至48
[00:20:15.440 --> 00:20:18.000]  短短的六節經文
[00:20:18.000 --> 00:20:23.080]  我們分成三組的經文來理解
[00:20:23.080 --> 00:20:25.760]  前面第一部份的經文強調了
[00:20:25.760 --> 00:20:28.320]  主人對僕人的欣賞和鼓勵
[00:20:28.320 --> 00:20:29.480]  積極的
[00:20:29.480 --> 00:20:32.480]  而在這裏就用對比的方式
[00:20:32.480 --> 00:20:36.000]  來去論述兩種僕人的心態
[00:20:36.000 --> 00:20:38.720]  他們的表現和後果
[00:20:38.720 --> 00:20:44.800]  42至44節裏面提到按時定量分量
[00:20:44.800 --> 00:20:48.120]  這個是對僕人的忠心和精明的說明
[00:20:48.120 --> 00:20:49.160]  他做得到這件事
[00:20:49.160 --> 00:20:51.400]  即是說他是忠心和精明
[00:20:51.400 --> 00:20:55.560]  僕人能夠在職能上達到預期的管理效應
[00:20:55.560 --> 00:20:58.320]  是主人欣賞的原因
[00:20:58.320 --> 00:21:01.040]  簡單來說做好這份工作
[00:21:01.040 --> 00:21:02.680]  是不容易的事
[00:21:02.680 --> 00:21:04.880]  做好這份工作是老闆說的
[00:21:04.880 --> 00:21:09.280]  不是你自己說的
[00:21:09.280 --> 00:21:10.720]  主人欣賞他
[00:21:10.720 --> 00:21:12.400]  是因為他做得到
[00:21:12.400 --> 00:21:16.040]  也是僕人有福的原因
[00:21:16.040 --> 00:21:17.640]  這個按時定量分量
[00:21:17.640 --> 00:21:19.280]  是指在一個特定日子
[00:21:19.280 --> 00:21:21.840]  按配額來分配糧食
[00:21:21.840 --> 00:21:26.440]  我們可以理解為一個資源調配的工作
[00:21:26.440 --> 00:21:27.960]  原來很簡單的
[00:21:27.960 --> 00:21:31.320]  只要你善用資源做到事
[00:21:31.320 --> 00:21:35.200]  就已經叫做忠心和精明
[00:21:35.200 --> 00:21:37.400]  當然
[00:21:37.400 --> 00:21:41.720]  你都要加上用心用力去完成任務
[00:21:41.720 --> 00:21:44.720]  才能夠得到預期效果
[00:21:44.720 --> 00:21:49.840]  才能夠好好管理主人財產的事情
[00:21:49.840 --> 00:21:51.920]  這個服侍的原則
[00:21:51.920 --> 00:21:53.880]  其實很簡單
[00:21:53.880 --> 00:21:59.160]  放在任何人身上都剛剛好
[00:21:59.160 --> 00:22:04.800]  也正正是一個很基本的阿四的態度
[00:22:04.800 --> 00:22:05.880]  做好本分而已
[00:22:05.880 --> 00:22:08.720]  理所當然而已
[00:22:08.720 --> 00:22:12.680]  主人見到僕人的忠心是僕人的福氣
[00:22:12.680 --> 00:22:16.520]  這是耶穌在這個比喻裡帶出來的正面訊息
[00:22:16.520 --> 00:22:18.360]  不過
[00:22:18.360 --> 00:22:20.600]  一個不忠心的僕人
[00:22:20.600 --> 00:22:23.320]  同時也出現在這個比喻裡
[00:22:23.320 --> 00:22:29.840]  這個僕人帶著輕視的去面對主人的教堂
[00:22:29.840 --> 00:22:32.200]  聖經怎麼說
[00:22:32.200 --> 00:22:35.160]  有些得意的人怎麼說
[00:22:35.160 --> 00:22:36.680]  我的主人會來得及
[00:22:36.680 --> 00:22:39.960]  然後還要動手動腳打人
[00:22:39.960 --> 00:22:41.040]  說句難聽一點
[00:22:41.040 --> 00:22:43.880]  什麼態度
[00:22:43.880 --> 00:22:47.760]  輕視主人回來的時間
[00:22:47.760 --> 00:22:52.920]  輕視主人也同時反映了他的自負的態度
[00:22:52.920 --> 00:22:56.120]  沒有好好地老老實實地做好工作
[00:22:56.120 --> 00:22:59.760]  而是借著他的權力來欺凌下屬
[00:22:59.760 --> 00:23:03.840]  甚至乎吃喝醉酒自我放縱
[00:23:03.840 --> 00:23:08.160]  四十六節對這種態度有一個很狠的教訓
[00:23:08.160 --> 00:23:12.600]  就是當這個僕人洋洋得意的時候主人回來了
[00:23:12.600 --> 00:23:17.480]  並且因為他的惡行而重重地去刑罰
[00:23:17.480 --> 00:23:21.080]  我頗喜歡這個古卷的解釋
[00:23:21.080 --> 00:23:23.320]  如果你四十六節看看
[00:23:23.320 --> 00:23:24.880]  你們大家看一看
[00:23:24.880 --> 00:23:27.760]  後果是什麼
[00:23:27.760 --> 00:23:29.640]  腰斬
[00:23:29.640 --> 00:23:32.520]  不是踢球那種腰斬
[00:23:32.520 --> 00:23:38.280]  你想清楚腰斬是什麼意思
[00:23:38.280 --> 00:23:41.760]  一個很嚴重的後果
[00:23:41.760 --> 00:23:45.960]  嚴重的原因就是他輕視上帝
[00:23:45.960 --> 00:23:50.520]  輕視主人給他的教訓
[00:23:50.520 --> 00:23:52.920]  我們從這兩種態度來看
[00:23:52.920 --> 00:23:55.480]  在有福和受罰之間
[00:23:55.480 --> 00:23:58.720]  差別原來就是態度的問題
[00:23:58.720 --> 00:24:03.160]  有什麼態度就有什麼高度
[00:24:03.160 --> 00:24:06.000]  你怎麼看上帝呢
[00:24:06.000 --> 00:24:08.680]  你怎麼看你自己的信仰呢
[00:24:08.680 --> 00:24:10.000]  四十七節裡面
[00:24:10.000 --> 00:24:12.000]  將這個惡僕的明知故犯
[00:24:12.000 --> 00:24:13.440]  很得意的樣子
[00:24:13.440 --> 00:24:17.520]  作為了控訴他的不忠和惡行
[00:24:17.520 --> 00:24:20.280]  來招致重罰的原因
[00:24:20.280 --> 00:24:21.840]  而對比在四十八節
[00:24:21.840 --> 00:24:24.280]  有另一類的受責打者
[00:24:24.280 --> 00:24:26.600]  他們因為不知道主人的心意
[00:24:26.600 --> 00:24:30.240]  因此受責打程度就較為輕
[00:24:30.240 --> 00:24:32.320]  這裡引起我的興趣就問
[00:24:32.320 --> 00:24:36.240]  有哪些僕人會不知道上帝的心意
[00:24:36.240 --> 00:24:44.360]  有哪些僕人不知道主人的心意
[00:24:44.360 --> 00:24:50.160]  這個思考是不是很有意思呢
[00:24:50.160 --> 00:24:53.200]  是不是上帝的僕人就是以色列呢
[00:24:53.200 --> 00:24:54.280]  是
[00:24:54.280 --> 00:24:57.520]  從聖經裡面以賽亞書來說
[00:24:57.520 --> 00:25:00.040]  以色列人的眼光來看
[00:25:00.040 --> 00:25:02.600]  上帝的僕人就是以色列
[00:25:02.600 --> 00:25:03.400]  我們就要問
[00:25:03.400 --> 00:25:04.520]  在以色列人中
[00:25:04.520 --> 00:25:07.320]  有哪一個不知道上帝的心意
[00:25:07.320 --> 00:25:09.000]  就是說我們信耶穌的人
[00:25:09.000 --> 00:25:13.480]  有沒有不知道我們的大使命
[00:25:13.480 --> 00:25:17.320]  你不敢舉手的就來找我吧
[00:25:17.320 --> 00:25:19.680]  顯然是沒有的
[00:25:19.680 --> 00:25:23.840]  如果我們從這個觀點來想彼得的問題
[00:25:23.840 --> 00:25:25.960]  耶穌的答案應該是什麼
[00:25:25.960 --> 00:25:27.360]  所有人
[00:25:27.360 --> 00:25:28.960]  耶穌問你是否跟我說
[00:25:28.960 --> 00:25:30.200]  還是跟其他人說
[00:25:30.200 --> 00:25:32.080]  所有人說
[00:25:32.080 --> 00:25:34.400]  這個比喻是對所有人說的話
[00:25:34.400 --> 00:25:37.680]  不過我們可以從這個角度來想
[00:25:37.680 --> 00:25:38.880]  這麼簡單的問題
[00:25:38.880 --> 00:25:39.840]  耶穌你答一句
[00:25:39.840 --> 00:25:40.760]  不是就行了
[00:25:40.760 --> 00:25:41.280]  是不是
[00:25:41.280 --> 00:25:43.840]  用不著說這麼大一堆
[00:25:43.840 --> 00:25:45.960]  換言之這一大堆東西
[00:25:45.960 --> 00:25:47.080]  其實是很有意思
[00:25:47.080 --> 00:25:50.240]  值得我們去深思
[00:25:50.240 --> 00:25:52.840]  人子來到地上
[00:25:52.840 --> 00:25:56.760]  是不是就只是對以色列有拯救意義呢
[00:25:56.760 --> 00:25:57.840]  如果不是
[00:25:57.840 --> 00:25:59.760]  這個僕人態度的問題
[00:25:59.760 --> 00:26:03.320]  就不單止是以色列人要警醒了
[00:26:03.320 --> 00:26:06.520]  在四十八節裡面提到兩種受責的對待
[00:26:06.520 --> 00:26:08.080]  帶有兩重的意義
[00:26:08.080 --> 00:26:09.680]  這個是我的思考
[00:26:09.680 --> 00:26:11.840]  從狹義的僕人角色來講
[00:26:11.840 --> 00:26:15.400]  這個是被揀選的一群以色列人
[00:26:15.400 --> 00:26:17.200]  包括你和我
[00:26:17.200 --> 00:26:19.280]  要有警醒的態度
[00:26:19.280 --> 00:26:21.520]  對我們來說是重要不過的
[00:26:21.520 --> 00:26:23.000]  因為我們將來要交代
[00:26:23.000 --> 00:26:24.440]  要面對主
[00:26:24.440 --> 00:26:25.360]  不過
[00:26:25.360 --> 00:26:27.640]  如果對於未信的人又怎樣呢
[00:26:27.640 --> 00:26:29.640]  他們是不是同樣都要重視
[00:26:29.640 --> 00:26:32.800]  警覺上帝的審判呢
[00:26:32.800 --> 00:26:35.920]  我相信這個答案你們知道
[00:26:35.920 --> 00:26:38.040]  如果這個是主耶穌在比喻裡面
[00:26:38.040 --> 00:26:39.640]  回答給的問題的時候
[00:26:39.640 --> 00:26:42.880]  引發我們的深層思考的話
[00:26:42.880 --> 00:26:45.280]  我們作為上帝的僕人
[00:26:45.280 --> 00:26:48.440]  我們又要怎樣去讓未信者
[00:26:48.440 --> 00:26:53.600]  得到知道上帝審判這個事實呢
[00:26:53.600 --> 00:26:57.280]  顯然這個是要我們自己
[00:26:57.280 --> 00:27:02.040]  填上去的文卷的答案
[00:27:02.040 --> 00:27:05.680]  我相信要成為上帝所喜悅的僕人
[00:27:05.680 --> 00:27:08.840]  最基本的是要知道上帝的心意
[00:27:08.840 --> 00:27:12.200]  並且要用心去做好當眾的本分
[00:27:12.200 --> 00:27:17.000]  這個要從他吩咐他的說話開始
[00:27:17.000 --> 00:27:22.960]  如果在做一個忠心又精明的管家
[00:27:22.960 --> 00:27:27.440]  以及做一個明知故犯的管家
[00:27:27.440 --> 00:27:30.760]  兩者之間你做什麼選擇呢
[00:27:30.760 --> 00:27:33.920]  我相信重要的就是態度
[00:27:33.920 --> 00:27:37.520]  不要輕視主耶穌
[00:27:37.520 --> 00:27:40.600]  我很希望這個提醒
[00:27:40.600 --> 00:27:44.560]  不要輕視上帝
[00:27:44.560 --> 00:27:46.720]  我們一起去學習
[00:27:46.720 --> 00:27:49.400]  我很希望我們都能夠
[00:27:49.400 --> 00:27:52.880]  享受主所賜的賢職
[00:27:52.880 --> 00:27:54.840]  剛才我們在聖餐當中
[00:27:54.840 --> 00:27:57.920]  我們預賞了天國的賢職
[00:27:57.920 --> 00:28:00.280]  主耶穌說將來我會再次
[00:28:00.280 --> 00:28:03.400]  利用當中一起享用這個賢職
[00:28:03.400 --> 00:28:07.200]  所以原來主人賜候我們
[00:28:07.200 --> 00:28:10.800]  並不是不可能的事
[00:28:10.800 --> 00:28:13.920]  不過我自己有一個警覺
[00:28:13.920 --> 00:28:16.240]  我同樣很希望邀請你們
[00:28:16.240 --> 00:28:18.240]  都為我祈禱
[00:28:18.240 --> 00:28:20.000]  將來你在主耶穌的賢職當中
[00:28:20.000 --> 00:28:21.920]  找不到我的時候
[00:28:21.920 --> 00:28:24.520]  我都會很害怕
[00:28:24.520 --> 00:28:27.320]  你們需要為我禱告
[00:28:27.320 --> 00:28:29.160]  讓我都能夠將這個
[00:28:29.160 --> 00:28:32.520]  已熟能詳的教導放在心裡面
[00:28:32.520 --> 00:28:36.520]  帶著一個警惕的心
[00:28:36.520 --> 00:28:39.600]  去過我們今天的生活
[00:28:39.600 --> 00:28:40.520]  對於我來說
[00:28:40.520 --> 00:28:45.640]  我覺得生活裡如何體現上帝的教訓
[00:28:45.640 --> 00:28:47.120]  就是我們要有一個目光
[00:28:47.120 --> 00:28:50.160]  是追求永恆價值的事物
[00:28:50.160 --> 00:28:52.040]  我們不要將我們的目標
[00:28:52.040 --> 00:28:54.440]  放在那些沒有營養的
[00:28:54.440 --> 00:28:57.080]  即是短暫的事物裡面
[00:28:57.080 --> 00:29:00.080]  沒有營養是我女兒那些人說的
[00:29:00.080 --> 00:29:01.560]  可能你們年輕人就會明白
[00:29:01.560 --> 00:29:03.000]  他們沒有營養
[00:29:03.000 --> 00:29:04.640]  有價值的東西
[00:29:04.640 --> 00:29:05.680]  是永恆價值的東西
[00:29:05.680 --> 00:29:08.320]  才值得我們去追求
[00:29:08.320 --> 00:29:11.960]  我們用這個眼光去服侍主
[00:29:11.960 --> 00:29:15.920]  我們用這個眼光去關心人的靈魂
[00:29:15.920 --> 00:29:18.200]  我們將這兩個眼光同時
[00:29:18.200 --> 00:29:19.920]  放在職場上面
[00:29:19.920 --> 00:29:22.640]  為主作見證
[00:29:22.640 --> 00:29:26.120]  發揮著基督信仰群體的力量
[00:29:26.120 --> 00:29:28.960]  發揮著基督信仰的力量
[00:29:28.960 --> 00:29:32.920]  這就是一個忠心精明的管家
[00:29:32.920 --> 00:29:35.200]  忠心精明的侍奉
[00:29:35.200 --> 00:29:37.160]  帕茂臣的華語都提醒大家
[00:29:37.160 --> 00:29:38.280]  更好的
[00:29:38.280 --> 00:29:39.720]  跟隨主
[00:29:39.720 --> 00:29:41.440]  帶著一個警醒的態度
[00:29:41.440 --> 00:29:42.840]  跟隨主
[00:29:42.840 --> 00:29:48.760]  一起同心禱告
[00:29:48.760 --> 00:29:49.560]  著求你的靈
[00:29:49.560 --> 00:29:52.320]  來到去兼顧我們的心
[00:29:52.320 --> 00:29:54.560]  讓我們在軟弱當中
[00:29:54.560 --> 00:29:57.320]  我們記起你的承諾
[00:29:57.320 --> 00:29:59.280]  讓我們在疲乏裡面
[00:29:59.280 --> 00:30:01.960]  有聖靈來提醒我們
[00:30:01.960 --> 00:30:03.080]  重新得力
[00:30:03.080 --> 00:30:04.480]  去親近你
[00:30:04.480 --> 00:30:06.720]  帶著平靜安穩的心
[00:30:06.720 --> 00:30:10.560]  再次在生活裡面迎向挑戰
[00:30:10.560 --> 00:30:11.800]  願主的華語
[00:30:11.800 --> 00:30:13.880]  成為我們的力量和幫助
[00:30:13.880 --> 00:30:15.720]  祈禱奉耶穌基督聖名祈禱
[00:30:15.720 --> 00:30:16.560]  阿們
