
[00:00:00.000 --> 00:00:05.040]  我年青的時候曾經在北極工作過
[00:16:04.240 --> 00:16:06.240]  從前有一個王子娶了一個公主
[00:16:06.240 --> 00:16:09.240]  馬上就發現這個公主已經懷了胎
[00:16:09.240 --> 00:16:13.240]  而這個胎是從公主的前度男朋友那裏得來的
[00:16:13.240 --> 00:16:16.240]  這個王子就為這個公主墮胎
[00:16:16.240 --> 00:16:18.240]  他用棍子打她的肚子
[00:16:18.240 --> 00:16:20.240]  打到她墮胎
[00:16:20.240 --> 00:16:23.240]  墮胎之後從此就過了快樂的生活
[00:16:23.240 --> 00:16:26.240]  這是真事
[00:16:26.240 --> 00:16:28.240]  不是真事,而是一個故事
[00:16:28.240 --> 00:16:30.240]  真的是三年級學生寫的
[00:16:30.240 --> 00:16:33.240]  還拿到相當高的分數
[00:16:33.240 --> 00:16:35.240]  因為他有創意
[00:16:35.240 --> 00:16:38.240]  我們的孩子每天上網看電視
[00:16:38.240 --> 00:16:41.240]  究竟你知不知道他在看甚麼?
[00:16:41.240 --> 00:16:44.240]  究竟撒旦魔鬼
[00:16:44.240 --> 00:16:46.240]  在網上,在手機電視上
[00:16:46.240 --> 00:16:48.240]  放了多少把紅色的刀
[00:16:48.240 --> 00:16:50.240]  紅色的雪條
[00:16:50.240 --> 00:16:54.240]  大家聽過萬母三千
[00:16:54.240 --> 00:16:56.240]  萬母是誰?
[00:16:56.240 --> 00:16:58.240]  萬母是萬子的母親
[00:16:58.240 --> 00:17:00.240]  他們為了兒子不要學壞
[00:17:00.240 --> 00:17:02.240]  他們搬到三個不同的地方
[00:17:02.240 --> 00:17:04.240]  看哪裏沒有WIFI
[00:17:04.240 --> 00:17:06.240]  哪裏沒有WhatsApp
[00:17:06.240 --> 00:17:08.240]  你和我就罵他
[00:17:08.240 --> 00:17:11.240]  神的使者和夫婦聊天的時候
[00:17:11.240 --> 00:17:13.240]  很有趣
[00:17:13.240 --> 00:17:16.240]  神的使者對參孫的母親有一個特別要求
[00:17:16.240 --> 00:17:19.240]  參孫就要成為終身拿世二人
[00:17:19.240 --> 00:17:22.240]  但是他的母親在懷孕期間
[00:17:22.240 --> 00:17:25.240]  都要遵守拿世爺爺的願
[00:17:25.240 --> 00:17:27.240]  不能學清酒濃酒
[00:17:27.240 --> 00:17:30.240]  這給我們一個啟示
[00:17:30.240 --> 00:17:33.240]  如果我們要孩子分別為性
[00:17:33.240 --> 00:17:35.240]  我們自己也要分別為性
[00:17:35.240 --> 00:17:37.240]  你要兒女讀聖經
[00:17:37.240 --> 00:17:39.240]  你有沒有讀聖經?
[00:17:39.240 --> 00:17:41.240]  不要說謊
[00:17:41.240 --> 00:17:44.240]  你兒女早上叫人早晨
[00:17:44.240 --> 00:17:46.240]  你有沒有叫人早晨?
[00:17:46.240 --> 00:17:48.240]  你兒女不要惹人生氣
[00:17:48.240 --> 00:17:50.240]  你有沒有惹人生氣?
[00:17:50.240 --> 00:17:52.240]  如果你自己不分別為性的話
[00:17:52.240 --> 00:17:54.240]  你兒女怎麼分別為性?
[00:17:54.240 --> 00:17:56.240]  所以神的使者說得很好
[00:17:56.240 --> 00:17:58.240]  對馬諾亞提子說
[00:17:58.240 --> 00:18:00.240]  你懷孕期間
[00:18:00.240 --> 00:18:02.240]  參孫在你肚裏面的時候
[00:18:02.240 --> 00:18:04.240]  你都要分別為性
[00:18:04.240 --> 00:18:07.240]  這是第二個原則
[00:18:07.240 --> 00:18:09.240]  第三個原則就是
[00:18:09.240 --> 00:18:12.240]  為人父母要懂得放手
[00:18:12.240 --> 00:18:14.240]  什麼叫放手呢?
[00:18:14.240 --> 00:18:16.240]  很多時候我們做父母
[00:18:16.240 --> 00:18:18.240]  是將子女變成自己的產業
[00:18:18.240 --> 00:18:20.240]  這是神賜的產業
[00:18:20.240 --> 00:18:24.240]  但是變成自己獨有的產業
[00:18:24.240 --> 00:18:27.240]  沒有想到這也是屬於神
[00:18:27.240 --> 00:18:29.240]  我們抓得很緊
[00:18:29.240 --> 00:18:31.240]  然後我們一鬆手
[00:18:31.240 --> 00:18:33.240]  別人就拿了兒子去
[00:18:33.240 --> 00:18:35.240]  我看過新聞報道
[00:18:35.240 --> 00:18:37.240]  有些父母和兒子去見工
[00:18:37.240 --> 00:18:39.240]  兒子的工作不是他們的工作
[00:18:39.240 --> 00:18:41.240]  兒子見工,父母也來了
[00:18:41.240 --> 00:18:44.240]  如果我是老闆,我怎麼請得下呢?
[00:18:44.240 --> 00:18:49.240]  最近有一個保險公司
[00:18:49.240 --> 00:18:53.240]  推出了一種特別的儲蓄計劃
[00:18:53.240 --> 00:18:55.240]  就是爺爺為孫儲蓄
[00:18:55.240 --> 00:18:57.240]  這個計劃很流行
[00:18:57.240 --> 00:18:58.240]  怎樣儲蓄呢?
[00:18:58.240 --> 00:19:00.240]  爺爺將一筆大錢
[00:19:00.240 --> 00:19:04.240]  放在保險公司儲蓄戶口
[00:19:04.240 --> 00:19:06.240]  孫到讀大學的時候
[00:19:06.240 --> 00:19:08.240]  他就會拿到第一筆錢
[00:19:08.240 --> 00:19:10.240]  孫結婚的時候
[00:19:10.240 --> 00:19:12.240]  他就拿到第二筆
[00:19:12.240 --> 00:19:14.240]  到孫五十歲的時候
[00:19:14.240 --> 00:19:16.240]  孫就拿到第三筆
[00:19:16.240 --> 00:19:18.240]  我想問在座當中
[00:19:18.240 --> 00:19:20.240]  有誰是有這個爺爺的呢?
[00:19:20.240 --> 00:19:22.240]  請舉手
[00:19:22.240 --> 00:19:24.240]  誰是做這個爺爺的呢?
[00:19:24.240 --> 00:19:26.240]  我想大家不敢舉手
[00:19:26.240 --> 00:19:28.240]  可能你就是那個爺爺
[00:19:28.240 --> 00:19:32.240]  其實有這個爺爺也不錯
[00:19:32.240 --> 00:19:35.240]  我們不懂得放手
[00:19:35.240 --> 00:19:38.240]  因為我們抱緊兒子
[00:19:38.240 --> 00:19:39.240]  這個兒子是我們的
[00:19:39.240 --> 00:19:42.240]  我們沒有將上帝
[00:19:42.240 --> 00:19:44.240]  放進我們的計劃裡
[00:19:44.240 --> 00:19:46.240]  弟兄姊妹
[00:19:46.240 --> 00:19:47.240]  參宣的例子會看到
[00:19:47.240 --> 00:19:52.240]  為人父母應該適時放手
[00:19:52.240 --> 00:19:54.240]  參宣這個名字
[00:19:54.240 --> 00:19:56.240]  原文的意思就是太陽
[00:19:56.240 --> 00:19:57.240]  陽光
[00:19:57.240 --> 00:19:59.240]  他的出生
[00:19:59.240 --> 00:20:02.240]  可以說是以色列民族的希望
[00:20:02.240 --> 00:20:04.240]  上帝也這樣應許參宣
[00:20:04.240 --> 00:20:06.240]  起手拯救以色列人
[00:20:06.240 --> 00:20:09.240]  我相信參宣的父母
[00:20:09.240 --> 00:20:11.240]  都用最好的方法
[00:20:11.240 --> 00:20:14.240]  最虔誠的方法來教導他
[00:20:14.240 --> 00:20:16.240]  從這章聖經裡面至旅行間
[00:20:16.240 --> 00:20:18.240]  我看到參宣的父母
[00:20:18.240 --> 00:20:20.240]  放很多心機在參宣身上
[00:20:20.240 --> 00:20:22.240]  但是歷史告訴我們什麼呢?
[00:20:22.240 --> 00:20:24.240]  就是參宣辜負了父母的教導
[00:20:24.240 --> 00:20:27.240]  也辜負了上帝的心意
[00:20:27.240 --> 00:20:30.240]  我用兩句話來形容參宣一生
[00:20:30.240 --> 00:20:34.240]  就是最大的期望,最小的成就
[00:20:34.240 --> 00:20:37.240]  一個沒有發掘的潛質
[00:20:37.240 --> 00:20:39.240]  一個浪費了的生命
[00:20:39.240 --> 00:20:41.240]  弟兄姊妹,你和我都值得反省
[00:20:41.240 --> 00:20:44.240]  究竟你和我是不是第二個參宣
[00:20:44.240 --> 00:20:47.240]  上帝給我們的期望那麼大
[00:20:47.240 --> 00:20:49.240]  我們的成就多少
[00:20:49.240 --> 00:20:51.240]  上帝給我們的潛質那麼多
[00:20:51.240 --> 00:20:53.240]  我們發掘了多少
[00:20:53.240 --> 00:20:55.240]  我們浪費了多少
[00:20:55.240 --> 00:20:56.240]  我們的時光
[00:20:56.240 --> 00:20:59.240]  等到將來我們年紀老
[00:20:59.240 --> 00:21:02.240]  回想起來就一聲嘆息
[00:21:02.240 --> 00:21:04.240]  今天我不講參宣
[00:21:04.240 --> 00:21:05.240]  今天我講他的父母
[00:21:05.240 --> 00:21:07.240]  我相信參宣的父母
[00:21:07.240 --> 00:21:09.240]  看到兒子長大後經常這樣
[00:21:09.240 --> 00:21:10.240]  他都是悲痛的
[00:21:10.240 --> 00:21:12.240]  當然參宣未死之前
[00:21:12.240 --> 00:21:13.240]  父親已經死了
[00:21:13.240 --> 00:21:17.240]  但是我相信在過程裡面
[00:21:17.240 --> 00:21:19.240]  他為參宣流了很多眼淚
[00:21:19.240 --> 00:21:23.240]  但是他們都要學習放手
[00:21:23.240 --> 00:21:28.240]  弟兄姊妹,有一個原則我們要謹記
[00:21:28.240 --> 00:21:32.240]  就是總是你最虔誠的父母
[00:21:32.240 --> 00:21:36.240]  都未必一定會教導虔誠的子女
[00:21:36.240 --> 00:21:38.240]  當你做了你應該做
[00:21:38.240 --> 00:21:40.240]  盡力應該做的事
[00:21:40.240 --> 00:21:43.240]  你就要學習放手
[00:21:43.240 --> 00:21:46.240]  將結果交給神
[00:21:46.240 --> 00:21:48.240]  因為上帝給每一個人都有一個自由
[00:21:48.240 --> 00:21:50.240]  從亞當到你
[00:21:50.240 --> 00:21:51.240]  每一個人都有一個自由
[00:21:51.240 --> 00:21:52.240]  就是他要選擇
[00:21:52.240 --> 00:21:54.240]  他是信耶穌還是不信耶穌
[00:21:54.240 --> 00:21:57.240]  他要選擇他是跟從神還是不跟從神
[00:21:57.240 --> 00:21:59.240]  這個自由是上帝賜給他的
[00:21:59.240 --> 00:22:00.240]  不是賜給你的
[00:22:00.240 --> 00:22:03.240]  所以你要教導
[00:22:03.240 --> 00:22:07.240]  然後就要放手
[00:22:07.240 --> 00:22:10.240]  重溫我們今天的三個原則
[00:22:10.240 --> 00:22:12.240]  在亂世中怎樣做父母
[00:22:12.240 --> 00:22:15.240]  第一,你知道為人父母是神的恩典
[00:22:15.240 --> 00:22:18.240]  第二,為人父母要認清責任
[00:22:18.240 --> 00:22:21.240]  第三,為人父母要懂得放手
[00:22:21.240 --> 00:22:25.240]  這三個原則在我們香港今天很實用
[00:22:25.240 --> 00:22:27.240]  香港面對的處境
[00:22:27.240 --> 00:22:29.240]  是以前從來沒有預見過的
[00:22:29.240 --> 00:22:32.240]  我們正在經歷政治和經濟的轉型
[00:22:32.240 --> 00:22:34.240]  年青一代畢業之後
[00:22:34.240 --> 00:22:36.240]  很難看到自己前面的道路
[00:22:36.240 --> 00:22:38.240]  人生的藍圖
[00:22:38.240 --> 00:22:41.240]  究竟是在香港工作還是在外地工作
[00:22:41.240 --> 00:22:43.240]  還是在內地工作
[00:22:43.240 --> 00:22:46.240]  我是否能夠習慣內地的文化語言和政治環境
[00:22:46.240 --> 00:22:48.240]  香港的房子這麼貴
[00:22:48.240 --> 00:22:50.240]  沒有錢買房子結婚
[00:22:50.240 --> 00:22:52.240]  還有很多香港青年人
[00:22:52.240 --> 00:22:54.240]  面對一個身份危機
[00:22:54.240 --> 00:22:56.240]  身份危機
[00:22:56.240 --> 00:22:58.240]  身份危機是什麼
[00:22:58.240 --> 00:23:00.240]  不知道自己是什麼人
[00:23:00.240 --> 00:23:02.240]  最近民意調查說
[00:23:02.240 --> 00:23:06.240]  有38%,即是差不多四成的80後香港人
[00:23:06.240 --> 00:23:08.240]  不認同自己是中國人
[00:23:08.240 --> 00:23:12.240]  但是香港是中國不可分割的一部份
[00:23:12.240 --> 00:23:14.240]  這個身份危機
[00:23:14.240 --> 00:23:18.240]  會繼續衝擊我們下一代
[00:23:18.240 --> 00:23:22.240]  和會為香港帶來很多動盪
[00:23:22.240 --> 00:23:24.240]  在這樣的情勢
[00:23:24.240 --> 00:23:26.240]  在這樣的亂世裏
[00:23:26.240 --> 00:23:28.240]  我們做家長的
[00:23:28.240 --> 00:23:30.240]  我們怎樣做
[00:23:30.240 --> 00:23:32.240]  剛才我說過
[00:23:32.240 --> 00:23:34.240]  當我們做了我們應該做的事
[00:23:34.240 --> 00:23:36.240]  我們就要放手
[00:23:36.240 --> 00:23:38.240]  將結果交給神
[00:23:38.240 --> 00:23:40.240]  但是什麼叫做應該做
[00:23:40.240 --> 00:23:42.240]  怎樣才算是盡力做到應該做呢
[00:23:42.240 --> 00:23:46.240]  我今天給大家一個提議
[00:23:46.240 --> 00:23:48.240]  這個也是聖經的教訓
[00:23:48.240 --> 00:23:52.240]  就是家長要和教會並肩作戰
[00:23:52.240 --> 00:23:54.240]  一起去做
[00:23:54.240 --> 00:24:01.240]  我們教會要配合家長
[00:24:01.240 --> 00:24:03.240]  我們一起去教導我們下一代的子弟
[00:24:03.240 --> 00:24:05.240]  在兩年前
[00:24:05.240 --> 00:24:07.240]  我和同工執事
[00:24:07.240 --> 00:24:11.240]  我們訂立了一個太古城堂目標策略計劃書
[00:24:11.240 --> 00:24:14.240]  我們有三個大的方向
[00:24:14.240 --> 00:24:16.240]  第一就是精心牧養信徒
[00:24:16.240 --> 00:24:19.240]  一個也不為失
[00:24:19.240 --> 00:24:23.240]  No one got left behind
[00:24:23.240 --> 00:24:26.240]  第二個就是有系統的培訓信徒
[00:24:26.240 --> 00:24:28.240]  建立基督的精兵
[00:24:28.240 --> 00:24:31.240]  第三個就是致力本地和普世傳福音
[00:24:31.240 --> 00:24:33.240]  就是拓展神的國度
[00:24:33.240 --> 00:24:35.240]  今天我想給大家看看第二點
[00:24:35.240 --> 00:24:37.240]  有系統的培訓信徒
[00:24:37.240 --> 00:24:40.240]  我們為我們的青少年人
[00:24:40.240 --> 00:24:42.240]  小學中學
[00:24:42.240 --> 00:24:46.240]  進行了16年的整全培訓計劃
[00:24:46.240 --> 00:24:48.240]  由2歲到18歲
[00:24:48.240 --> 00:24:51.240]  我們要在這段時間教導他們
[00:24:51.240 --> 00:24:53.240]  在神的話語中茁壯成長
[00:24:53.240 --> 00:24:55.240]  聖靈充滿他們
[00:24:55.240 --> 00:24:57.240]  他們有能力有智慧
[00:24:57.240 --> 00:25:00.240]  面對將來的機遇和挑戰
[00:25:00.240 --> 00:25:02.240]  由他們升大學以後
[00:25:02.240 --> 00:25:04.240]  我們有另外一個培訓計劃
[00:25:04.240 --> 00:25:06.240]  去幫助他們
[00:25:06.240 --> 00:25:08.240]  所以這個有系統的培訓信徒
[00:25:08.240 --> 00:25:11.240]  由小學中學大學成人
[00:25:11.240 --> 00:25:14.240]  我們在神的家中
[00:25:14.240 --> 00:25:18.240]  和大家一起前進
[00:25:18.240 --> 00:25:20.240]  一起培育我們的下一代
[00:25:20.240 --> 00:25:23.240]  牧師我是很贊成的
[00:25:23.240 --> 00:25:25.240]  所以我就帶子女來
[00:25:25.240 --> 00:25:27.240]  但是他們都排隊進不了阿灣
[00:25:27.240 --> 00:25:29.240]  現在他們又和我們坐在一起
[00:25:29.240 --> 00:25:30.240]  那怎麼辦呢
[00:25:30.240 --> 00:25:32.240]  這是我的錯
[00:25:32.240 --> 00:25:34.240]  你知道嗎
[00:25:34.240 --> 00:25:36.240]  我在我的職位描述
[00:25:36.240 --> 00:25:38.240]  做主任牧師有20項
[00:25:38.240 --> 00:25:42.240]  最後一項就是為教會所有的問題負責
[00:25:42.240 --> 00:25:44.240]  所以教會有任何不妥的事情
[00:25:44.240 --> 00:25:45.240]  你就來找我
[00:25:45.240 --> 00:25:47.240]  我有電又有電話
[00:25:47.240 --> 00:25:49.240]  通常星期六星期日我很忙
[00:25:49.240 --> 00:25:51.240]  今天下午我還有幾個會議
[00:25:51.240 --> 00:25:53.240]  所以你找我最好星期二
[00:25:53.240 --> 00:25:55.240]  星期二以後
[00:25:55.240 --> 00:25:57.240]  我約些時間來我辦公室
[00:25:57.240 --> 00:25:59.240]  因為我辦公室有咖啡有茶
[00:25:59.240 --> 00:26:01.240]  我又不會咬人
[00:26:01.240 --> 00:26:03.240]  我們大家一起聊聊天
[00:26:03.240 --> 00:26:05.240]  不妥就聊到他妥
[00:26:05.240 --> 00:26:10.240]  其實我們知道這個問題
[00:26:10.240 --> 00:26:12.240]  所以記不記得
[00:26:12.240 --> 00:26:14.240]  在一年前我們的年夜大會
[00:26:14.240 --> 00:26:16.240]  我們訂了一個礦塘基金
[00:26:16.240 --> 00:26:19.240]  如果大家對這方面有感同你奉獻
[00:26:19.240 --> 00:26:21.240]  我們租多些地方
[00:26:21.240 --> 00:26:23.240]  或者在隔離買多些地方
[00:26:23.240 --> 00:26:25.240]  給我們青少年大學生
[00:26:25.240 --> 00:26:28.240]  有礦塘基金
[00:26:28.240 --> 00:26:29.240]  大家留意
[00:26:29.240 --> 00:26:31.240]  同樣重要我們需要導師
[00:26:31.240 --> 00:26:33.240]  需要有些基督徒
[00:26:33.240 --> 00:26:35.240]  如果真的熱愛孩子
[00:26:35.240 --> 00:26:37.240]  你起身說牧師傳道人
[00:26:37.240 --> 00:26:39.240]  執事我願意教孩子
[00:26:39.240 --> 00:26:41.240]  無論小學中學大學
[00:26:41.240 --> 00:26:43.240]  我們都需要導師都要顧問
[00:26:43.240 --> 00:26:46.240]  我們就一起來並肩作戰
[00:26:46.240 --> 00:26:48.240]  來培育我們下一代
[00:26:48.240 --> 00:26:52.240]  以致他能夠抵禦魔鬼的引誘
[00:26:52.240 --> 00:26:54.240]  在未來的日子裏面
[00:26:54.240 --> 00:26:57.240]  能夠充充滿滿的得著神的恩典
[00:26:57.240 --> 00:26:59.240]  能夠過一個有意義的人生
[00:26:59.240 --> 00:27:01.240]  我們一起低頭祈禱
[00:27:03.240 --> 00:27:05.240]  親愛的主人我們多謝你
[00:27:05.240 --> 00:27:07.240]  多謝你你愛這個教會
[00:27:07.240 --> 00:27:08.240]  你愛我們
[00:27:08.240 --> 00:27:10.240]  你是一位憐憫有恩典神
[00:27:10.240 --> 00:27:12.240]  我為我們的教會感謝你
[00:27:12.240 --> 00:27:15.240]  我求你在我們當中
[00:27:15.240 --> 00:27:17.240]  我們做帶領的工作
[00:27:17.240 --> 00:27:21.240]  叫我們每一個父母都有一個虔誠的心
[00:27:21.240 --> 00:27:22.240]  來依靠你
[00:27:22.240 --> 00:27:25.240]  以致我們能夠教導到虔誠的孩子
[00:27:25.240 --> 00:27:27.240]  保守我們的教會
[00:27:27.240 --> 00:27:29.240]  同工執事
[00:27:29.240 --> 00:27:31.240]  我們都能夠彼此的配合
[00:27:31.240 --> 00:27:34.240]  同心合意的來侍奉主
[00:27:34.240 --> 00:27:37.240]  來跟家長同行
[00:27:37.240 --> 00:27:39.240]  我們這樣祈禱感恩奉耶穌基督的名
[00:27:39.240 --> 00:27:41.240]  阿們
