
[00:00:00.000 --> 00:00:02.740]  讓我們先一起同心去禱告
[00:24:45.000 --> 00:24:48.900]  當我們取得有時有一些成就
[00:24:48.900 --> 00:24:50.200]  或者突破
[00:24:50.200 --> 00:24:52.400]  或者一些果效的時候
[00:24:52.400 --> 00:24:57.800]  我們會不會都自以為那些成效
[00:24:57.800 --> 00:25:00.500]  是因為我們能力很出眾
[00:25:00.500 --> 00:25:04.700]  我們很厲害,所以才能夠達成
[00:25:04.700 --> 00:25:08.700]  從而就無視了這些成果
[00:25:08.700 --> 00:25:12.000]  其實都是出於上帝對人
[00:25:12.000 --> 00:25:17.900]  對我們的恩典和保護才能夠作成
[00:25:17.900 --> 00:25:21.200]  另外就是剛才我們看到有幾個人物
[00:25:21.200 --> 00:25:27.400]  就是該隱、拉密、塞特和爾羅士的故事
[00:25:27.400 --> 00:25:33.000]  同樣都可能是我和你的故事
[00:25:33.000 --> 00:25:36.600]  我們在我們人生不同的階段裏面
[00:25:36.600 --> 00:25:45.000]  都有機會成為這幾個角色裏面的其中一個
[00:25:45.000 --> 00:25:49.800]  我們可能有時會跟了該隱和拉密
[00:25:49.800 --> 00:25:55.700]  也有時會選擇了塞特他一家的道路
[00:25:55.700 --> 00:25:59.900]  可能在現在我們坐在這裏的這一刻
[00:25:59.900 --> 00:26:02.600]  我們能夠很自信地說
[00:26:02.600 --> 00:26:10.400]  我們已經預備好要跟塞特和爾羅士一家的敬拜
[00:26:10.400 --> 00:26:12.800]  不過我們要記得的是
[00:26:12.800 --> 00:26:17.100]  罪仍然在我們身邊潛伏著
[00:26:17.100 --> 00:26:19.300]  隨時準備好去攻佔
[00:26:19.300 --> 00:26:25.600]  或者誘發出我們在內心的該隱和拉密
[00:26:25.600 --> 00:26:27.500]  的心
[00:26:27.500 --> 00:26:28.900]  無論如何
[00:26:28.900 --> 00:26:30.400]  或者我們可以做的
[00:26:30.400 --> 00:26:34.700]  就是我們祈求上帝那份的恩典和保護
[00:26:34.700 --> 00:26:37.000]  繼續與我們同在
[00:26:37.000 --> 00:26:40.400]  特別是當我們有時一個不小心
[00:26:40.400 --> 00:26:44.900]  就會做了拉密和該隱的時候
[00:26:44.900 --> 00:26:47.200]  我們就彼此提醒
[00:26:47.200 --> 00:26:51.800]  我們求上帝幫助我們作出一個
[00:26:51.800 --> 00:26:55.000]  轉念的選擇和機會
[00:26:55.000 --> 00:26:57.900]  我們離開不尊重上帝
[00:26:57.900 --> 00:27:01.200]  驕傲和自我的道路
[00:27:01.200 --> 00:27:05.000]  我們選擇走回一條尊重上帝
[00:27:05.000 --> 00:27:11.400]  與其他人和善和好的道路當中
[00:27:11.400 --> 00:27:14.000]  我們在這裏也可以再試想一下
[00:27:14.000 --> 00:27:16.400]  其實上帝那份的保護
[00:27:16.400 --> 00:27:22.800]  一直都是源於上帝的恩典才會有
[00:27:22.800 --> 00:27:26.600]  如果我們用一些正常世界的邏輯
[00:27:26.600 --> 00:27:28.100]  去講的時候
[00:27:28.100 --> 00:27:31.400]  即是一種惡有惡報的邏輯
[00:27:31.400 --> 00:27:34.100]  其實該隱都很活該
[00:27:34.100 --> 00:27:37.200]  如果有一天該隱被人暗殺
[00:27:37.200 --> 00:27:39.600]  或者被人殺害
[00:27:39.600 --> 00:27:42.800]  其實根本就不應該有人去同情
[00:27:42.800 --> 00:27:44.400]  或者可憐他
[00:27:44.400 --> 00:27:48.300]  或者大家會開香檳去慶祝
[00:27:48.300 --> 00:27:50.000]  不過我們在經文看到的
[00:27:50.000 --> 00:27:54.200]  就是上帝沒有選擇趕盡殺絕他
[00:27:54.200 --> 00:27:58.500]  而是為該隱開闢了一條新路
[00:27:58.500 --> 00:28:02.000]  更加讓他可以生兒育女
[00:28:02.000 --> 00:28:07.000]  以及有幾代人這麼久
[00:28:07.000 --> 00:28:11.300]  我們剛剛提到人類的第一個家譜
[00:28:11.300 --> 00:28:14.000]  我們很清晰看到上帝的恩典
[00:28:14.000 --> 00:28:18.300]  其實已經保護了起碼有七代的人
[00:28:18.300 --> 00:28:21.200]  我想這麼長的時間
[00:28:21.200 --> 00:28:24.900]  應該都足以讓該隱和他的後代
[00:28:24.900 --> 00:28:32.100]  重新去認知自己和上帝那一份關係
[00:28:32.100 --> 00:28:37.000]  學習如何虛心地去尋求上帝
[00:28:37.000 --> 00:28:42.300]  可惜的是我們看到該隱的後代拉麥
[00:28:42.300 --> 00:28:46.600]  最終仍然都是繼續選擇
[00:28:46.600 --> 00:28:48.900]  那條不尊重上帝
[00:28:48.900 --> 00:28:53.400]  很驕傲和很自我的道路
[00:28:53.400 --> 00:29:00.600]  今天我們又會作出一個怎樣的選擇
[00:29:00.600 --> 00:29:02.300]  我相信今天的經文
[00:29:02.300 --> 00:29:04.200]  也是在提醒我們
[00:29:04.200 --> 00:29:07.200]  可能我們身處的時勢
[00:29:07.200 --> 00:29:09.900]  可能真的很惡
[00:29:09.900 --> 00:29:13.100]  今天我們的光景和該隱
[00:29:13.100 --> 00:29:20.600]  和拉麥的處境可能都有一些相似或同類
[00:29:20.600 --> 00:29:27.100]  問題是我們是否已經準備好選擇去迴轉
[00:29:27.100 --> 00:29:30.300]  我們是否已經想好了
[00:29:30.300 --> 00:29:37.800]  我們要去學習珍惜上帝給我們的那份恩典和保護
[00:29:37.800 --> 00:29:41.100]  去成為一個向上帝求告
[00:29:41.100 --> 00:29:45.900]  稱呼祂的聖名和崇拜祂的一個群體
[00:29:45.900 --> 00:29:49.700]  讓我們同心吐高
[00:29:49.700 --> 00:29:52.700]  創天造地的父
[00:29:52.700 --> 00:29:55.200]  我們感謝你今晚讓我們
[00:29:55.200 --> 00:29:58.800]  藉著看全人類的第一個家譜
[00:29:58.800 --> 00:30:00.500]  我們去學習
[00:30:00.500 --> 00:30:04.500]  我們怎樣去選擇我們要走的道路
[00:30:04.500 --> 00:30:06.500]  後主你讓我們迴轉
[00:30:06.500 --> 00:30:10.100]  我們去撇棄那條不尊重上帝
[00:30:10.100 --> 00:30:13.100]  驕傲和很自我的道路
[00:30:13.100 --> 00:30:16.800]  我們學習返回上帝的當中
[00:30:16.800 --> 00:30:21.900]  我們珍惜上帝一直以來給我們的恩典和保護
[00:30:21.900 --> 00:30:25.400]  我們成為一個向上帝求告
[00:30:25.400 --> 00:30:30.900]  我們去崇拜祂和尊稱祂的名的一個群體
[00:30:30.900 --> 00:30:32.900]  求主保守大令
[00:30:32.900 --> 00:30:33.700]  奉主名求
[00:30:33.700 --> 00:30:34.700]  阿們
