
[00:00:00.000 --> 00:00:02.000]  剛才讀第一段經文
[00:25:02.000 --> 00:25:06.000]  讓我們為著教會各項事情
[00:25:06.000 --> 00:25:09.000]  弟兄姊妹的需要代求
[00:25:09.000 --> 00:25:14.000]  在《春加及記》三十二章十四節提到
[00:25:14.000 --> 00:25:21.000]  何於是耀說後悔不把所說的和降於他的百姓
[00:25:21.000 --> 00:25:24.000]  這裡不是說神改變了他的主意
[00:25:24.000 --> 00:25:30.000]  更不是說他對意圖要做的事情感到懊悔
[00:25:30.000 --> 00:25:35.000]  是說因為一些新出現的因素
[00:25:35.000 --> 00:25:39.000]  重新去制定他處事的方法
[00:25:39.000 --> 00:25:43.000]  原來因著以色列人拜金牛毒的罪
[00:25:43.000 --> 00:25:45.000]  激怒了神
[00:25:45.000 --> 00:25:53.000]  神按著他的公義、施行、懲罰要毀滅他們
[00:25:53.000 --> 00:25:55.000]  因為摩西的代求
[00:25:55.000 --> 00:26:00.000]  讓以色列人有回轉
[00:26:00.000 --> 00:26:02.000]  神願意憐憫
[00:26:02.000 --> 00:26:04.000]  因著他們的回轉
[00:26:04.000 --> 00:26:05.000]  寬恕了他們
[00:26:05.000 --> 00:26:08.000]  不施行毀滅
[00:26:08.000 --> 00:26:13.000]  在《春加及記》三十二章二十六節提到
[00:26:13.000 --> 00:26:15.000]  摩西站在迎宗華
[00:26:15.000 --> 00:26:19.000]  凡屬要華的都要到我這裡來
[00:26:19.000 --> 00:26:23.000]  於是利美的子孫都到他那裡聚集
[00:26:23.000 --> 00:26:28.000]  他們自結歸神為聖
[00:26:28.000 --> 00:26:32.000]  《春加及記》三十二章的尾聲
[00:26:32.000 --> 00:26:36.000]  提到摩西為百姓的罪代求
[00:26:36.000 --> 00:26:45.000]  並且預備用自己的性命去換取神對同胞的赦免
[00:26:45.000 --> 00:26:49.000]  但是神是拒絕完全去寬恕
[00:26:49.000 --> 00:26:51.000]  並且表示要追討
[00:26:51.000 --> 00:26:53.000]  在追討的日子
[00:26:53.000 --> 00:26:59.000]  誰犯罪都要受著懲罰
[00:26:59.000 --> 00:27:02.000]  神無條件的愛我們
[00:27:02.000 --> 00:27:06.000]  不計較我們過去怎樣得罪祂
[00:27:06.000 --> 00:27:10.000]  只要我們願意悔改跟隨祂
[00:27:10.000 --> 00:27:13.000]  祂仍然是接納我們
[00:27:13.000 --> 00:27:15.000]  祂手約施慈愛
[00:27:15.000 --> 00:27:22.000]  行神蹟將以色列民從埃及地拯救出來
[00:27:22.000 --> 00:27:25.000]  因為以色列民拜金牛毒
[00:27:25.000 --> 00:27:29.000]  引致神的憤怒要滅絕他們
[00:27:29.000 --> 00:27:32.000]  摩西懇切
[00:27:32.000 --> 00:27:36.000]  無私的代求心愛同胞
[00:27:36.000 --> 00:27:39.000]  求主赦罪
[00:27:39.000 --> 00:27:45.000]  神親自拯救他的子民
[00:27:45.000 --> 00:27:48.000]  表達神對他的子民的愛護
[00:27:48.000 --> 00:27:51.000]  因著摩西的請求
[00:27:51.000 --> 00:27:54.000]  神紀念他許的約
[00:27:54.000 --> 00:28:00.000]  祂憐憫赦免他們的過犯
[00:28:00.000 --> 00:28:06.000]  祂不將所講的禍降給百姓
[00:28:06.000 --> 00:28:12.000]  我們都請大家為你內心記掛的事情
[00:28:12.000 --> 00:28:17.000]  一位肢體的需要代禱
[00:28:17.000 --> 00:28:30.000]  真愛主多謝您帶領在我們當中的來賓朋友
[00:28:30.000 --> 00:28:34.000]  和我們一起來敬拜您
[00:28:34.000 --> 00:28:39.000]  認識您是一位慈愛公義的救主
[00:28:39.000 --> 00:28:47.000]  正如保羅說:向什麼人,他願意去做什麼的人
[00:28:47.000 --> 00:28:52.000]  目的是為了要拯救更多人
[00:28:52.000 --> 00:28:57.000]  求主賜給我們愛心、智慧
[00:28:57.000 --> 00:29:00.000]  去關心您要我們去關心
[00:29:00.000 --> 00:29:04.000]  在我們身邊的弟兄姊妹
[00:29:04.000 --> 00:29:08.000]  我們的家人、微信的親友
[00:29:08.000 --> 00:29:14.000]  讓他們有機會認識您、尊崇您
[00:29:14.000 --> 00:29:19.000]  去重讚您是一位慈愛的救主
[00:29:19.000 --> 00:29:22.000]  以上祈禱奉主耶穌基督的名
[00:29:22.000 --> 00:29:23.000]  阿門
