
[00:00:00.000 --> 00:00:06.020]  青少年是我們常常都掛在口邊的一個題目
[00:18:50.600 --> 00:18:55.040]  菲利普·津巴多在2007年出版的書
[00:18:55.040 --> 00:18:57.680]  他在書中詳細敘述了一次
[00:18:57.680 --> 00:19:01.160]  他在史丹福監獄實驗的經過
[00:19:01.160 --> 00:19:05.800]  並且對後來阿布格萊布監獄虐囚案
[00:19:05.800 --> 00:19:08.640]  美軍獄警虐待囚犯的現象
[00:19:08.640 --> 00:19:12.880]  做了一個社會心理學的解釋
[00:19:12.880 --> 00:19:16.360]  什麼是路西法效應呢?
[00:19:16.360 --> 00:19:18.200]  所謂路西法效應
[00:19:18.200 --> 00:19:21.720]  就是指一些平凡的人或者團體
[00:19:21.720 --> 00:19:23.600]  在特定的情境下
[00:19:23.600 --> 00:19:28.240]  人格、思維和行為的方式會忽然墮落
[00:19:28.240 --> 00:19:31.280]  將人性裡面的邪惡一面釋放出來
[00:19:31.280 --> 00:19:34.720]  集體做出一些有違道德的行為
[00:19:34.720 --> 00:19:36.400]  津巴多在一個實驗裡面
[00:19:36.400 --> 00:19:41.200]  他挑選了幾十個自願擔任實驗
[00:19:41.200 --> 00:19:44.520]  是身心健康、情緒穩定的大學生
[00:19:44.520 --> 00:19:46.040]  用隨機的方式
[00:19:46.040 --> 00:19:49.200]  分派他們做守衛和犯人
[00:19:49.200 --> 00:19:50.880]  這兩個組別
[00:19:50.880 --> 00:19:56.720]  然後就讓他們身處在一個無疑的監獄的環境裡面
[00:19:56.720 --> 00:19:59.920]  原本這個實驗是做兩個星期
[00:19:59.920 --> 00:20:02.040]  不過到了第六天的時候
[00:20:02.040 --> 00:20:04.320]  已經情況有點失控
[00:20:04.320 --> 00:20:06.960]  以致他們要草草的結束
[00:20:06.960 --> 00:20:08.480]  因為獄卒的行為
[00:20:08.480 --> 00:20:11.040]  已經出現了超乎想像的改變
[00:20:11.040 --> 00:20:13.520]  而很多囚犯的情緒
[00:20:13.520 --> 00:20:16.920]  都出現了崩潰失控的現象
[00:20:16.920 --> 00:20:18.600]  為什麼一套的制服
[00:20:18.600 --> 00:20:19.880]  一個的身份
[00:20:19.880 --> 00:20:23.160]  能夠讓人的性情大變呢?
[00:20:23.160 --> 00:20:24.800]  是什麼讓一個平凡的男女
[00:20:24.800 --> 00:20:27.760]  變成了殘忍的惡魔?
[00:20:27.760 --> 00:20:29.760]  我們大家都知道
[00:20:29.760 --> 00:20:32.720]  因為人有罪性
[00:20:32.720 --> 00:20:36.240]  我們每一個人都有罪性
[00:20:36.240 --> 00:20:37.720]  在日常的生活裡面
[00:20:37.720 --> 00:20:39.320]  我們很努力地扮演
[00:20:39.320 --> 00:20:41.160]  很想扮演好自己的角色
[00:20:41.160 --> 00:20:44.800]  好像是男性、女性、上司、員工
[00:20:44.800 --> 00:20:47.360]  父母、子女、老師、學生
[00:20:47.360 --> 00:20:49.480]  醫生、病人等等的關係
[00:20:49.480 --> 00:20:52.840]  在社會角色劇本的規範和束縛之下
[00:20:52.840 --> 00:20:54.320]  我們會不會不知不覺
[00:20:54.320 --> 00:20:57.200]  都做出了一些自己難以置信的行為
[00:20:57.200 --> 00:20:59.360]  或者在某種情境壓力下
[00:20:59.360 --> 00:21:02.160]  對其他人做出肢體言語的暴力
[00:21:02.160 --> 00:21:06.800]  或者其他你自認不會做出的事情呢?
[00:21:06.800 --> 00:21:07.880]  當看到這裡的時候
[00:21:07.880 --> 00:21:12.760]  我都想起我自己女兒
[00:21:12.760 --> 00:21:17.640]  她小時候比較頑皮惡劣的時候
[00:21:17.640 --> 00:21:21.080]  都在自己失控的狀況下
[00:21:21.080 --> 00:21:23.880]  說些話或者是一些行為
[00:21:23.880 --> 00:21:25.760]  都令自己有點後悔
[00:21:25.760 --> 00:21:28.080]  或者回想起來都會覺得
[00:21:28.080 --> 00:21:31.160]  為什麼自己會變成這樣呢?
[00:21:31.160 --> 00:21:32.040]  在某種情境下
[00:21:32.040 --> 00:21:36.520]  我們的確會有種難以置控的狀態
[00:21:36.520 --> 00:21:43.160]  這個的確是不能不承認的狀況
[00:21:43.160 --> 00:21:46.000]  有一個故事是這樣說的
[00:21:46.000 --> 00:21:48.240]  一位有名的畫家受人捉托
[00:21:48.240 --> 00:21:51.360]  要完成一幅天使與魔鬼的畫作
[00:21:51.360 --> 00:21:54.360]  於是他積極地去找一些模特兒
[00:21:54.360 --> 00:21:57.360]  很快他就找了一位六歲的小男孩
[00:21:57.360 --> 00:22:01.040]  紅潤的臉皮、雪白的牙齒、明亮的眼睛
[00:22:01.040 --> 00:22:05.880]  一幅天真無邪、天使的化身的樣子
[00:22:05.880 --> 00:22:08.480]  以致他就找他做模特兒
[00:22:08.480 --> 00:22:10.160]  然後這個畫家就畫了
[00:22:10.160 --> 00:22:12.800]  很快就完成了天使的部分
[00:22:12.800 --> 00:22:14.800]  然後畫家他沒辦法
[00:22:14.800 --> 00:22:18.800]  找到他心中的魔鬼的模特兒
[00:22:18.800 --> 00:22:21.080]  執著藝術的個性
[00:22:21.080 --> 00:22:24.000]  最終令他不願意隨隨便便地
[00:22:24.000 --> 00:22:26.200]  找一個模特兒去完成這個畫作
[00:22:26.200 --> 00:22:29.680]  所以他就擱置了整個的計劃
[00:22:29.680 --> 00:22:33.160]  這幅畫一擺就擺了三十年
[00:22:33.160 --> 00:22:35.760]  三十年都沒有動過這幅畫
[00:22:35.760 --> 00:22:37.880]  三十年後的一個晚上
[00:22:37.880 --> 00:22:39.480]  這個畫家在旅行的時候
[00:22:39.480 --> 00:22:41.520]  走到一條漆黑的街道
[00:22:41.520 --> 00:22:42.960]  一位跌跌撞撞的路人
[00:22:42.960 --> 00:22:44.920]  伸手向他要錢
[00:22:44.920 --> 00:22:47.080]  畫家仔細地望著這個人
[00:22:47.080 --> 00:22:47.920]  就很興奮地說
[00:22:47.920 --> 00:22:48.880]  就是你了
[00:22:48.880 --> 00:22:50.920]  邪惡的眼神、滿臉的貪婪
[00:22:50.920 --> 00:22:52.040]  全身的罪惡
[00:22:52.040 --> 00:22:53.920]  你就是魔鬼的化身
[00:22:53.920 --> 00:22:55.680]  跟我回去畫室
[00:22:55.680 --> 00:22:56.520]  我給你錢
[00:22:56.520 --> 00:22:57.760]  你做我的模特兒
[00:22:57.760 --> 00:23:00.880]  去完成這個畫作
[00:23:00.880 --> 00:23:03.720]  當展開塵封已久的畫布
[00:23:03.720 --> 00:23:06.840]  畫家準備好他的工具
[00:23:06.840 --> 00:23:13.400]  開始著手去繪製這幅畫的時候
[00:23:13.400 --> 00:23:15.400]  這位魔鬼的模特兒
[00:23:15.400 --> 00:23:18.360]  看到三十年前圖畫上的天使
[00:23:18.360 --> 00:23:21.000]  他就不禁掩面大哭起來
[00:23:21.000 --> 00:23:26.080]  原來他就是三十年前那位的天使男孩
[00:23:26.080 --> 00:23:29.000]  所謂十年人事幾翻身
[00:23:29.000 --> 00:23:31.640]  人事的滄桑變化
[00:23:31.640 --> 00:23:37.120]  三十年就可以看到可以有很多不同
[00:23:37.120 --> 00:23:38.800]  一位善良的大學生
[00:23:38.800 --> 00:23:40.560]  竟然可以在短短的日子
[00:23:40.560 --> 00:23:42.960]  成為靈弱人的惡魔
[00:23:42.960 --> 00:23:44.760]  在某些情境底下
[00:23:44.760 --> 00:23:47.840]  由天使轉變成惡魔
[00:23:47.840 --> 00:23:48.960]  情境的力量
[00:23:48.960 --> 00:23:50.960]  大過個人的人格特質
[00:23:50.960 --> 00:23:52.760]  和自我控制
[00:23:52.760 --> 00:23:54.640]  的確是很可怕
[00:23:54.640 --> 00:24:00.120]  它是很真實的事情
[00:24:00.120 --> 00:24:03.480]  在《貓乎音》十章二十一節的平行經文裡
[00:24:03.480 --> 00:24:06.840]  我自己都覺得很特別
[00:24:06.840 --> 00:24:09.080]  同一件事在《貓乎音》裡描述
[00:24:09.080 --> 00:24:12.440]  它說耶穌看著那位少年的官
[00:24:12.440 --> 00:24:14.960]  就愛他對他說
[00:24:14.960 --> 00:24:16.520]  你還缺少一件
[00:24:16.520 --> 00:24:18.480]  去變賣你所有的薰級窮人
[00:24:18.480 --> 00:24:20.320]  就必有財寶在天上
[00:24:20.320 --> 00:24:23.640]  你還要來跟從我
[00:24:23.640 --> 00:24:27.720]  耶穌看著這個少年官就愛他
[00:24:27.720 --> 00:24:30.040]  正如約翰一書四章十九節
[00:24:30.040 --> 00:24:32.880]  我們愛因為神先愛我們
[00:24:32.880 --> 00:24:35.120]  我們能夠彼此相愛
[00:24:35.120 --> 00:24:35.920]  懂得愛
[00:24:35.920 --> 00:24:38.560]  是因為我們經歷到神愛我們
[00:24:38.560 --> 00:24:41.560]  我們才懂得去愛其他的人
[00:24:41.560 --> 00:24:43.560]  要放下一切跟從主
[00:24:43.560 --> 00:24:45.880]  其實是可以很困難
[00:24:45.880 --> 00:24:48.240]  但是也可以是很容易的事情
[00:24:48.240 --> 00:24:50.320]  似乎是一無所有
[00:24:50.320 --> 00:24:51.720]  捨棄了一切
[00:24:51.720 --> 00:24:53.440]  但是我們會發現
[00:24:53.440 --> 00:24:55.200]  祂是樣樣都有
[00:24:55.200 --> 00:24:56.920]  似乎很吃虧
[00:24:56.920 --> 00:24:59.320]  最終卻是得到一切
[00:24:59.320 --> 00:25:01.520]  因為神先愛我們
[00:25:01.520 --> 00:25:03.240]  我們才懂得去愛
[00:25:03.240 --> 00:25:05.280]  因為主耶穌先犧牲自己
[00:25:05.280 --> 00:25:08.720]  所以我們才懂得放下一切跟從主
[00:25:08.720 --> 00:25:12.680]  記得當我大學畢業的時候
[00:25:12.680 --> 00:25:15.040]  我回到香港找工作
[00:25:15.040 --> 00:25:17.280]  很多人都會找一些沒那麼辛苦
[00:25:17.280 --> 00:25:19.760]  多假期、薪高良準的工作
[00:25:19.760 --> 00:25:22.320]  我當時都希望找教書的工作
[00:25:22.320 --> 00:25:25.840]  不過最後我去了學校做實驗室的工作
[00:25:25.840 --> 00:25:27.560]  收入都算穩定
[00:25:27.560 --> 00:25:30.200]  有空的時候可以幫人補習、看書
[00:25:30.200 --> 00:25:32.160]  都挺輕鬆寫意
[00:25:32.160 --> 00:25:33.720]  不過過了一年之後
[00:25:33.720 --> 00:25:37.760]  自己覺得這樣的人生好像很白白浪費
[00:25:37.760 --> 00:25:41.640]  所以就毅然裸辭
[00:25:41.640 --> 00:25:44.480]  什麼都不管就辭職
[00:25:44.480 --> 00:25:48.200]  家人很不明白為何這麼衝動
[00:25:48.200 --> 00:25:52.160]  結果我足足三個月的時間沒有工作
[00:25:52.160 --> 00:25:55.040]  每天就去圖書館
[00:25:55.040 --> 00:25:57.280]  我連買報紙的錢都想省
[00:25:57.280 --> 00:26:00.320]  所以每天都去圖書館跟別人爭報紙
[00:26:00.320 --> 00:26:02.120]  很深刻的學校
[00:26:02.120 --> 00:26:05.360]  看看有沒有什麼工作適合自己
[00:26:05.360 --> 00:26:07.720]  那段時間的確是很不容易
[00:26:07.720 --> 00:26:11.760]  回想起來是很難得的
[00:26:11.760 --> 00:26:15.040]  因為那段時間我每天都陪我媽媽
[00:26:15.040 --> 00:26:17.240]  每天早上跟她一起吃早餐
[00:26:17.240 --> 00:26:21.160]  然後就去圖書館找報紙、找工作
[00:26:21.160 --> 00:26:24.840]  那段時間是很深刻難忘的經歷
[00:26:24.840 --> 00:26:26.920]  因為之後大概幾年之後
[00:26:26.920 --> 00:26:29.600]  我媽媽就因為癌症離開了世界
[00:26:29.600 --> 00:26:32.160]  所以那段時間我覺得是很珍惜
[00:26:32.160 --> 00:26:35.280]  珍而重之的一個經歷
[00:26:35.280 --> 00:26:36.400]  後來我看到報紙
[00:26:36.400 --> 00:26:38.640]  看到有一間福音機構
[00:26:38.640 --> 00:26:40.680]  孫道元可能也有聽過
[00:26:40.680 --> 00:26:42.720]  我在孫道元裡面工作
[00:26:42.720 --> 00:26:45.000]  這個工作主要是帶領一些
[00:26:45.000 --> 00:26:47.200]  高、小、初、中的福音營會
[00:26:47.200 --> 00:26:48.800]  做個人的報道工作
[00:26:48.800 --> 00:26:51.360]  所以這份工作令我經常不在家
[00:26:51.360 --> 00:26:53.600]  要在營地裡面過夜
[00:26:53.600 --> 00:26:55.440]  而且收入也不多
[00:26:55.440 --> 00:26:58.440]  在當年來說是四位數的人工
[00:26:58.440 --> 00:27:00.600]  家人也很質疑為什麼
[00:27:00.600 --> 00:27:04.120]  一個大學畢業生會搞成這樣
[00:27:04.120 --> 00:27:06.120]  雖然我有跟他們解釋
[00:27:06.120 --> 00:27:10.880]  我也堅持我仍然每個月都給家用我家人
[00:27:10.880 --> 00:27:12.920]  一有時間都會陪我家人
[00:27:12.920 --> 00:27:16.760]  不過有時候都會有很多的掙扎
[00:27:16.760 --> 00:27:18.440]  特別在同學聚會的時候
[00:27:18.440 --> 00:27:21.120]  或多或少都會跟其他人比較一下
[00:27:21.120 --> 00:27:24.120]  為什麼你搞成這樣呢
[00:27:24.120 --> 00:27:27.640]  有一次很深刻的經驗是
[00:27:27.640 --> 00:27:31.800]  在營地裡面我要清潔一個化糞池
[00:27:31.800 --> 00:27:34.920]  不知道大家有沒有見過我見識過的化糞池
[00:27:34.920 --> 00:27:38.680]  我就看著化糞池的臭氣昏天的狀況
[00:27:38.680 --> 00:27:42.360]  那時候第一個想法就是想一走了之
[00:27:42.360 --> 00:27:44.840]  為什麼要我做這麼厭惡性的工作呢
[00:27:44.840 --> 00:27:48.320]  我是來做福音工作不是來做清潔的
[00:27:48.320 --> 00:27:50.600]  自然都會有這樣的想法
[00:27:50.600 --> 00:27:54.240]  不過當時我的上司就二話不說衝了下去清潔
[00:27:54.240 --> 00:27:57.000]  所以我也很不情願半推半就
[00:27:57.000 --> 00:28:01.040]  都下去跟他完成了那個工作
[00:28:01.040 --> 00:28:04.280]  在輸入園裡面我學習到什麼叫做謙卑
[00:28:04.280 --> 00:28:08.360]  甘心 順服 不怕辛勞的功課
[00:28:08.360 --> 00:28:10.040]  我上司對我影響很大
[00:28:10.040 --> 00:28:12.440]  他的以身作則都多多少少
[00:28:12.440 --> 00:28:15.520]  塑造了我今天的侍奉心態
[00:28:15.520 --> 00:28:19.920]  後來我肯定了神呼召我全時間服侍
[00:28:19.920 --> 00:28:21.760]  我父母當時還沒信主
[00:28:21.760 --> 00:28:23.120]  他們很多不明白
[00:28:23.120 --> 00:28:26.160]  還擔心過我會不會沒得結婚
[00:28:26.160 --> 00:28:27.720]  好像神父一樣
[00:28:27.720 --> 00:28:29.760]  不過因著宣領員的工作
[00:28:29.760 --> 00:28:32.160]  給了我父母很多心理準備
[00:28:32.160 --> 00:28:34.920]  以致他們都願意讓我
[00:28:34.920 --> 00:28:38.920]  我弟弟一起有機會進入到神學院
[00:28:38.920 --> 00:28:40.480]  成為了傳道目者
[00:28:40.480 --> 00:28:42.520]  可以服侍其他的人
[00:28:45.560 --> 00:28:50.040]  路加福18章24節耶穌有一個評語
[00:28:50.040 --> 00:28:51.240]  耶穌看見他就說
[00:28:51.240 --> 00:28:54.240]  有錢財的人進神的國是何等地難
[00:28:54.240 --> 00:28:55.400]  駱駝穿過針的眼
[00:28:55.400 --> 00:28:59.440]  已比財主進神的國還容易
[00:28:59.440 --> 00:29:00.720]  聽見的人就說
[00:29:00.720 --> 00:29:03.080]  這樣誰能得救呢
[00:29:03.080 --> 00:29:03.880]  耶穌說
[00:29:03.880 --> 00:29:07.120]  在人所不能的是在神卻能
[00:29:07.120 --> 00:29:07.800]  彼得說
[00:29:07.800 --> 00:29:09.840]  看我們已經撇下自己所有一切
[00:29:09.840 --> 00:29:11.640]  根從主理
[00:29:11.640 --> 00:29:12.120]  耶穌說
[00:29:12.120 --> 00:29:13.400]  我實在告訴你們
[00:29:13.400 --> 00:29:15.000]  人為神的國撇下房屋
[00:29:15.000 --> 00:29:17.040]  或是妻子弟兄父母兒女
[00:29:17.040 --> 00:29:18.720]  沒有在今世不得百倍
[00:29:18.720 --> 00:29:20.440]  在來世不得永生的
[00:29:20.440 --> 00:29:23.240]  很熟的經文
[00:29:23.240 --> 00:29:24.240]  彼得大大聲聲說
[00:29:24.240 --> 00:29:26.360]  自己已經撇下所有根從主
[00:29:26.360 --> 00:29:28.640]  當然我們都知道
[00:29:28.640 --> 00:29:32.240]  彼得後來仍然有跌倒的時候
[00:29:32.240 --> 00:29:34.000]  仍然有軟弱的時候
[00:29:34.000 --> 00:29:36.240]  不過神一而再這樣離去
[00:29:36.240 --> 00:29:37.240]  給他機會
[00:29:37.240 --> 00:29:40.680]  再一次叫他起身再離過
[00:29:40.680 --> 00:29:43.680]  在路加福22章31 32節
[00:29:43.680 --> 00:29:45.200]  他說西門西門
[00:29:45.200 --> 00:29:47.000]  撒旦想要得著你們
[00:29:47.000 --> 00:29:48.960]  好西你們像西脈子一樣
[00:29:48.960 --> 00:29:50.680]  但我已經為你祈求
[00:29:50.680 --> 00:29:52.680]  叫你不至於失了信心
[00:29:52.680 --> 00:29:55.400]  你回頭以後要堅固你的弟兄
[00:29:55.400 --> 00:30:00.120]  耶穌一直的不斷教導和鼓勵門徒
[00:30:00.120 --> 00:30:01.480]  我們的年輕人
[00:30:01.480 --> 00:30:03.680]  都很需要我們的鼓勵和支持
[00:30:03.680 --> 00:30:06.480]  他們的確一定將會必然
[00:30:06.480 --> 00:30:10.000]  仍然面對不同的隱有挑戰
[00:30:10.000 --> 00:30:13.400]  甚至有時可能會跌倒失腳
[00:30:14.120 --> 00:30:16.440]  但是他們仍然可以有機會
[00:30:16.440 --> 00:30:18.800]  站起來靠著主人蘇基督
[00:30:18.800 --> 00:30:21.320]  再一次站起來走前面的路
[00:30:21.320 --> 00:30:24.360]  最後很想分享一首詩歌
[00:30:24.360 --> 00:30:26.320]  叫做《晴天雨天》
[00:30:26.320 --> 00:30:29.320]  麻煩方牧師去幫我伴奏
[00:30:29.320 --> 00:30:32.920]  幾堂課都是清唱了一些壓力
[00:30:32.920 --> 00:30:35.880]  我喜歡這首詩歌
[00:30:35.880 --> 00:30:38.120]  話說是因為這首詩歌
[00:30:38.120 --> 00:30:41.120]  是我女兒在中二的時候教我的
[00:30:41.120 --> 00:30:42.920]  當年我家對面
[00:30:42.920 --> 00:30:44.920]  有間政府學校去校慶
[00:30:44.920 --> 00:30:46.560]  舉辦了一個音樂比賽
[00:30:46.560 --> 00:30:48.280]  我女兒竟然跟她的同學
[00:30:48.280 --> 00:30:51.280]  一起說要報名參加
[00:30:51.280 --> 00:30:54.320]  我心想你為什麼去挑人機踩人牆
[00:30:54.320 --> 00:30:59.400]  當她跟她的老師分享
[00:30:59.400 --> 00:31:02.440]  選歌怎麼準備的時候
[00:31:02.440 --> 00:31:04.160]  分享她的想法的時候
[00:31:04.160 --> 00:31:06.320]  她的老師很鼓勵她
[00:31:06.320 --> 00:31:07.400]  很支持她
[00:31:07.400 --> 00:31:09.800]  並且幫她們一起的準備
[00:31:09.800 --> 00:31:10.600]  詩歌等等
[00:31:12.200 --> 00:31:13.480]  她因此就去了一間
[00:31:13.480 --> 00:31:15.120]  沒有宗教背景的學校
[00:31:15.120 --> 00:31:16.880]  唱一首基督教的詩歌
[00:31:16.880 --> 00:31:19.720]  我覺得是很特別
[00:31:19.720 --> 00:31:21.760]  是一個很大的見證
[00:31:21.760 --> 00:31:24.480]  幫我看著她很投入的演出
[00:31:24.480 --> 00:31:27.960]  我非常感動和自豪
[00:31:27.960 --> 00:31:29.400]  我們的年輕人的確
[00:31:29.400 --> 00:31:32.360]  未必像我們所想像中的那樣
[00:31:32.360 --> 00:31:35.960]  或者朝著我們想的方向發展
[00:31:35.960 --> 00:31:38.960]  不過只要我們願意給他們機會發揮
[00:31:38.960 --> 00:31:41.840]  就可以有很不一樣的見證故事
[00:31:41.840 --> 00:31:43.200]  榮耀上帝
[00:31:43.200 --> 00:31:45.200]  我們一起祈禱
[00:31:45.200 --> 00:31:47.080]  天佑感謝祢
[00:31:47.080 --> 00:31:49.440]  讓我們在生命的高低起伏裡
[00:31:49.440 --> 00:31:52.520]  祢在我們中間陪我們走過
[00:31:52.520 --> 00:31:56.280]  以致我們有時會迷惘、迷失、走差的時候
[00:31:56.280 --> 00:31:59.120]  祢仍然繼續提醒、不斷帶領
[00:31:59.120 --> 00:32:03.720]  讓我們在祢面前謙卑、順服祢的帶領
[00:32:03.720 --> 00:32:07.360]  以致我們能夠討神的喜悅
[00:32:07.360 --> 00:32:08.280]  過得勝的生活
[00:32:08.280 --> 00:32:09.400]  多謝您聽我們禱告
[00:32:09.400 --> 00:32:11.080]  奉主耶穌的德性名其俠
