
[00:00:00.000 --> 00:00:04.260]  各位宗子妹 今天是平安夜 明天就是聖誕節
[00:19:27.880 --> 00:19:30.520]  十篇二十三篇裡面
[00:19:30.520 --> 00:19:31.480]  我們都會背
[00:19:31.480 --> 00:19:33.320]  耶和華是我的牧者
[00:19:33.320 --> 00:19:35.960]  我必不自缺法
[00:19:35.960 --> 00:19:36.840]  這個就是說
[00:19:36.840 --> 00:19:39.400]  這個嬰孩他將來要成為
[00:19:39.400 --> 00:19:46.040]  以色列民的真正的大牧者
[00:19:46.040 --> 00:19:48.680]  接下來我們來看
[00:19:48.680 --> 00:19:52.640]  這些牧羊人除了聽見大洗的信息以外
[00:19:52.640 --> 00:19:56.920]  接下來他們就聽見了天籟之音
[00:19:56.920 --> 00:19:58.280]  在十三節十四節
[00:19:58.280 --> 00:20:00.520]  請大家一起來念一下
[00:20:00.520 --> 00:20:06.600]  忽然有一大隊天兵同那天使戰旅神說
[00:20:06.600 --> 00:20:10.120]  在至高之處榮耀歸於神
[00:20:10.120 --> 00:20:14.920]  在地上平安歸於祂所喜悅的人
[00:20:14.920 --> 00:20:18.040]  這些牧羊人他們在曠野裡面
[00:20:18.040 --> 00:20:20.280]  聽到夜半歌聲
[00:20:20.280 --> 00:20:22.960]  這個夜半歌聲其實就是天籟之音
[00:20:22.960 --> 00:20:25.880]  這是真正的天籟之音
[00:20:25.880 --> 00:20:32.520]  比你去任何的音樂會所聽到的還要震撼
[00:20:32.520 --> 00:20:35.960]  你看看這裡有一大隊的天兵
[00:20:35.960 --> 00:20:38.560]  就是陣容是很鼎盛的
[00:20:38.560 --> 00:20:41.800]  可能比我們今天晚上的音樂崇拜
[00:20:41.800 --> 00:20:46.360]  這些樂隊師班還要陣容鼎盛
[00:20:46.360 --> 00:20:50.560]  那這些的天兵跟剛才報信的天使在一起
[00:20:50.560 --> 00:20:53.960]  他們同聲的來戰旅神
[00:20:53.960 --> 00:20:58.880]  第十四節就是他們所唱出的戰旅的句子
[00:20:58.880 --> 00:21:02.480]  內容就是在至高之處榮耀歸於神
[00:21:02.480 --> 00:21:05.880]  在地上平安歸於祂所喜悅的人
[00:21:05.880 --> 00:21:07.960]  我不知道這個曲是怎麼唱的
[00:21:07.960 --> 00:21:13.120]  當然在場的這些牧羊人應該是聽得很震撼
[00:21:13.120 --> 00:21:15.440]  這個曲調也不知道怎麼寫
[00:21:15.440 --> 00:21:18.840]  我們現代的人用這節的經文
[00:21:18.840 --> 00:21:22.200]  編過很多的曲也是很動聽
[00:21:22.200 --> 00:21:27.240]  不過沒有一首我們編的曲可以跟現場
[00:21:27.240 --> 00:21:33.240]  就是在當時天君還有天使所唱的那樣震撼
[00:21:33.240 --> 00:21:37.040]  因為那個真正是天籟之音
[00:21:37.040 --> 00:21:42.680]  詞曲只應天上有人間哪得及回聞
[00:21:42.680 --> 00:21:44.600]  在這個經文裡面講到說
[00:21:44.600 --> 00:21:46.920]  在至高之處榮耀歸於神
[00:21:46.920 --> 00:21:50.440]  至高之處其實就是指神所在的地方
[00:21:50.440 --> 00:21:54.360]  也是保羅所說的第三層天
[00:21:54.360 --> 00:22:01.040]  那個地方是充滿了神的榮耀的
[00:22:01.040 --> 00:22:03.200]  透過耶穌基督的降生
[00:22:03.200 --> 00:22:05.200]  我們能夠看到神的榮耀
[00:22:05.200 --> 00:22:10.120]  因為看見耶穌基督就等於看見那位父神
[00:22:10.120 --> 00:22:12.120]  看見祂的榮光
[00:22:12.120 --> 00:22:15.560]  耶穌基督的降生就是彰顯了神的榮光
[00:22:15.560 --> 00:22:19.000]  所以這裡說在至高之處榮耀歸於神
[00:22:19.000 --> 00:22:20.920]  就是代表基督的降生
[00:22:20.920 --> 00:22:24.160]  讓我們能夠看到神的榮耀
[00:22:24.160 --> 00:22:26.480]  就是人本來右眼看不見的
[00:22:26.480 --> 00:22:29.600]  但是透過基督我們能夠看見
[00:22:29.600 --> 00:22:34.280]  然後接下來說在地上平安歸於祂所喜悅的人
[00:22:34.280 --> 00:22:39.680]  這裡所說的平安不是說你的環境很平安
[00:22:39.680 --> 00:22:42.600]  不是說沒有戰爭沒有痛苦
[00:22:42.600 --> 00:22:45.720]  沒有任何的風浪的那種平安
[00:22:45.720 --> 00:22:49.080]  乃是指你心裡面的這種的平安
[00:22:49.080 --> 00:22:53.040]  這種的平安不因為環境而改變的
[00:22:53.040 --> 00:22:58.400]  曾經有一個的買家他想買一幅畫
[00:22:58.400 --> 00:23:02.520]  然後他就請了兩個的畫家來幫他畫
[00:23:02.520 --> 00:23:08.000]  他要求這兩個畫家來畫一幅有關平安作為主題的畫
[00:23:08.000 --> 00:23:11.800]  那第一個畫家就畫了一幅風平浪靜
[00:23:11.800 --> 00:23:15.560]  然後風和日麗的一幅畫
[00:23:15.560 --> 00:23:18.800]  風景也很美的表達這個平安
[00:23:18.800 --> 00:23:24.800]  另外一幅的畫家那個畫面就是畫出來是狂風暴雨
[00:23:24.800 --> 00:23:27.840]  但是在狂風暴雨底下有一棵樹
[00:23:27.840 --> 00:23:32.400]  樹上有一根樹枝上面有一個鳥窩
[00:23:32.400 --> 00:23:36.960]  鳥窩裡面有一隻鳥
[00:23:36.960 --> 00:23:43.720]  在這隻鳥的翅膀下面有一隻小鳥很安靜的睡著了
[00:23:43.720 --> 00:23:45.960]  他來表達這個平安
[00:23:45.960 --> 00:23:52.160]  結果那個買家就買了哪一幅畫
[00:23:52.160 --> 00:23:54.680]  大家都說第二幅
[00:23:54.680 --> 00:23:56.080]  是的
[00:23:56.080 --> 00:23:58.800]  因為第二幅畫才是真正的平安
[00:23:58.800 --> 00:24:01.920]  不因為外在的環境如何
[00:24:01.920 --> 00:24:04.560]  外面有風有雨但是它裡面有平安
[00:24:04.560 --> 00:24:10.440]  那個小鳥很安詳在他母親的翅膀底下睡著了
[00:24:10.440 --> 00:24:12.160]  這個才是真正的平安
[00:24:12.160 --> 00:24:16.600]  外面的環境不能影響你的
[00:24:16.600 --> 00:24:20.920]  而這個的平安這裡告訴我們是來自於耶穌的降生
[00:24:20.920 --> 00:24:25.920]  祂的降生帶給我們有這樣的平安
[00:24:25.920 --> 00:24:26.960]  好
[00:24:26.960 --> 00:24:31.480]  這些牧羊人除了看見以外
[00:24:31.480 --> 00:24:32.760]  除了聽見以外
[00:24:32.760 --> 00:24:35.120]  他們還看見
[00:24:35.120 --> 00:24:37.600]  剛才我們說的都是他們聽見
[00:24:37.600 --> 00:24:40.400]  現在是他們所看見的
[00:24:40.400 --> 00:24:43.200]  第十五節就說天使離開了之後
[00:24:43.200 --> 00:24:45.720]  他們就決定
[00:24:45.720 --> 00:24:47.240]  他們幾個人就商議
[00:24:47.240 --> 00:24:49.600]  他們就決定要去看一看
[00:24:49.600 --> 00:24:51.480]  天使所說的是不是真的
[00:24:51.480 --> 00:24:56.240]  他們要去尋找這個馬巢裡面的鷹海
[00:24:56.240 --> 00:24:58.400]  十六節說他們急忙去了
[00:24:58.400 --> 00:25:00.880]  說明他們很迫切要去找
[00:25:00.880 --> 00:25:02.520]  結果就尋見了
[00:25:02.520 --> 00:25:07.640]  他們能夠看見正如天使所報信的那樣
[00:25:07.640 --> 00:25:13.080]  有這個包著布的鷹海窩在馬巢裡面
[00:25:13.080 --> 00:25:14.960]  結果他們看見了
[00:25:14.960 --> 00:25:16.200]  剛才是聽見
[00:25:16.200 --> 00:25:17.880]  現在是看見了
[00:25:17.880 --> 00:25:23.120]  救主基督
[00:25:23.120 --> 00:25:26.960]  而這個看見不容易
[00:25:26.960 --> 00:25:29.760]  是因為他們相信了
[00:25:29.760 --> 00:25:33.560]  而且有具體的行動才能夠看見
[00:25:33.560 --> 00:25:35.400]  假如說他們沒有相信
[00:25:35.400 --> 00:25:36.960]  沒有具體的行動
[00:25:36.960 --> 00:25:38.760]  是不可能看見的
[00:25:38.760 --> 00:25:40.760]  如果說他們聽了以後就過了
[00:25:40.760 --> 00:25:43.800]  然後陶醉在那個音樂裡面
[00:25:43.800 --> 00:25:46.040]  然後就沒有去尋找的話
[00:25:46.040 --> 00:25:47.760]  也不會看見
[00:25:47.760 --> 00:25:49.120]  他們真的去找了
[00:25:49.120 --> 00:25:51.200]  他們看見了
[00:25:51.200 --> 00:25:52.960]  這個也是他們的信心
[00:25:52.960 --> 00:25:58.120]  促使他們能夠看見
[00:25:58.120 --> 00:26:01.600]  他們看見馬巢的鷹海
[00:26:01.600 --> 00:26:03.320]  正如天使所說的
[00:26:03.320 --> 00:26:08.560]  所以他們就成了第一批來朝見聖嬰的人
[00:26:08.560 --> 00:26:10.280]  所以第一批來朝見聖嬰的
[00:26:10.280 --> 00:26:12.840]  不是那幾位的博士
[00:26:12.840 --> 00:26:15.080]  乃是這幾個牧羊人
[00:26:15.080 --> 00:26:16.640]  牧羊人的身份
[00:26:16.640 --> 00:26:20.000]  比那些博士還要低微很多很多
[00:26:20.000 --> 00:26:22.160]  這些是身份最卑微的人
[00:26:22.160 --> 00:26:26.040]  他們卻成了第一批來朝見聖嬰的人
[00:26:26.040 --> 00:26:27.120]  他們是有福的
[00:26:27.120 --> 00:26:33.280]  因為他們是第一批看見耶穌基督降生
[00:26:33.280 --> 00:26:36.080]  不只是看見
[00:26:36.080 --> 00:26:38.560]  他們還要去傳揚
[00:26:38.560 --> 00:26:39.440]  看見了以後
[00:26:39.440 --> 00:26:42.320]  他們就傳揚救主基督
[00:26:42.320 --> 00:26:43.920]  第十七節說
[00:26:43.920 --> 00:26:45.320]  既然看見
[00:26:45.320 --> 00:26:52.520]  就把天使論這孩子的話傳開了
[00:26:52.520 --> 00:26:58.240]  所以他們是第一批傳講耶穌降生的人
[00:26:58.240 --> 00:26:59.200]  這很奇特
[00:26:59.200 --> 00:27:01.560]  這些的牧羊人
[00:27:01.560 --> 00:27:02.920]  第一批朝見聖嬰
[00:27:02.920 --> 00:27:07.400]  也是第一批來傳講耶穌降生的
[00:27:07.400 --> 00:27:11.200]  所以他們應該是第一批的傳道人
[00:27:11.200 --> 00:27:13.160]  所以上帝選選了他們
[00:27:13.160 --> 00:27:17.200]  成為耶穌基督降生的見證
[00:27:17.200 --> 00:27:19.720]  到處去傳講
[00:27:19.720 --> 00:27:22.080]  所以他們不只是聽
[00:27:22.080 --> 00:27:23.760]  也不只是看
[00:27:23.760 --> 00:27:26.480]  而且他們還有行動
[00:27:26.480 --> 00:27:29.000]  這個行動就是傳講
[00:27:29.000 --> 00:27:29.960]  他們傳開了
[00:27:29.960 --> 00:27:34.800]  把基督降生還有天使對他們所說的這些話
[00:27:34.800 --> 00:27:38.520]  傳開了
[00:27:38.520 --> 00:27:41.000]  傳開了以後
[00:27:41.000 --> 00:27:45.800]  有什麼樣的一些回應呢
[00:27:45.800 --> 00:27:47.880]  我們看到這些的牧羊人
[00:27:47.880 --> 00:27:51.920]  他們到處去傳講
[00:27:51.920 --> 00:27:55.200]  讓很多的人都能夠知道這個事情
[00:27:55.200 --> 00:27:57.680]  所以我們看到他們是從
[00:27:57.680 --> 00:27:58.600]  聽見
[00:27:58.600 --> 00:27:59.320]  看見
[00:27:59.320 --> 00:28:00.800]  然後到傳揚
[00:28:00.800 --> 00:28:01.960]  最後他們還回去
[00:28:01.960 --> 00:28:03.000]  還有送葬
[00:28:03.000 --> 00:28:09.200]  把榮耀歸給神
[00:28:09.200 --> 00:28:12.320]  這些的人聽見了
[00:28:12.320 --> 00:28:13.960]  有不同的反應
[00:28:13.960 --> 00:28:18.080]  在經文裡面說
[00:28:18.080 --> 00:28:22.400]  凡聽見的就詫異牧羊之人對他們所說的話
[00:28:22.400 --> 00:28:23.600]  就是那些聽到的人
[00:28:23.600 --> 00:28:25.600]  非常的詫異
[00:28:25.600 --> 00:28:26.640]  而瑪麗亞呢
[00:28:26.640 --> 00:28:29.440]  確保這一切的事存在心裡
[00:28:29.440 --> 00:28:31.400]  反復思想
[00:28:31.400 --> 00:28:32.640]  牧羊人呢
[00:28:32.640 --> 00:28:35.000]  他們的反應就是回去
[00:28:35.000 --> 00:28:38.240]  然後就是發出送葬
[00:28:38.240 --> 00:28:39.960]  也就是說
[00:28:39.960 --> 00:28:43.360]  本來是天使發出這個
[00:28:43.360 --> 00:28:46.880]  應該是天使唱出夜半的歌聲
[00:28:46.880 --> 00:28:52.240]  最後到牧羊人他們唱出夜半的歌聲
[00:28:52.240 --> 00:28:53.600]  本來是天使唱的
[00:28:53.600 --> 00:28:56.760]  然後到牧羊人他們去唱
[00:28:56.760 --> 00:28:58.840]  他們也發出送葬
[00:28:58.840 --> 00:29:01.400]  但是他們在發出送葬之前
[00:29:01.400 --> 00:29:02.560]  他們經歷了
[00:29:02.560 --> 00:29:03.040]  聽見
[00:29:03.040 --> 00:29:03.480]  看見
[00:29:03.480 --> 00:29:05.880]  還有傳揚
[00:29:05.880 --> 00:29:08.840]  這是他們的一個歷程
[00:29:08.840 --> 00:29:12.640]  他們有採取行動
[00:29:12.640 --> 00:29:16.360]  這個就是耶穌降生的場景
[00:29:16.360 --> 00:29:19.800]  天使報信給牧羊人
[00:29:19.800 --> 00:29:23.920]  那我們看了以後就會問一個問題
[00:29:23.920 --> 00:29:26.800]  那跟我有什麼關係呢
[00:29:26.800 --> 00:29:29.200]  不是說要關乎萬民嗎
[00:29:29.200 --> 00:29:31.920]  那關乎我有什麼事情呢
[00:29:31.920 --> 00:29:33.440]  如果是關乎萬民的話
[00:29:33.440 --> 00:29:35.080]  應該是與我相干的
[00:29:35.080 --> 00:29:42.560]  但基督降生究竟與我何干呢
[00:29:42.560 --> 00:29:45.240]  如果祂只是猶太人的王
[00:29:45.240 --> 00:29:50.840]  為什麼有博士還要去朝拜祂呢
[00:29:50.840 --> 00:29:53.360]  祂不只是猶太人的王
[00:29:53.360 --> 00:29:58.400]  祂是全宇宙的君王
[00:29:58.400 --> 00:30:02.120]  在舊約以沙亞書裡面
[00:30:02.120 --> 00:30:02.560]  這樣講
[00:30:02.560 --> 00:30:04.120]  我們先來念一下
[00:30:04.120 --> 00:30:07.440]  因有一嬰孩為我們而生
[00:30:07.440 --> 00:30:09.800]  有一子賜給我們
[00:30:09.800 --> 00:30:13.560]  正權必擔在祂的肩頭下
[00:30:13.560 --> 00:30:17.600]  祂命稱為奇妙測試全能的神
[00:30:17.600 --> 00:30:20.360]  永在的父和平的君
[00:30:20.360 --> 00:30:22.040]  還有馬太福音我們也讀一下
[00:30:22.040 --> 00:30:23.200]  看啊
[00:30:23.200 --> 00:30:25.840]  那童貞禮要懷孕
[00:30:25.840 --> 00:30:28.040]  他要生一個兒子
[00:30:28.040 --> 00:30:31.600]  人們將稱他的名為以馬內利
[00:30:31.600 --> 00:30:34.120]  以馬內利翻譯出來就是
[00:30:34.120 --> 00:30:36.720]  神與我們同在
[00:30:36.720 --> 00:30:40.360]  這兩處的經文都講明了
[00:30:40.360 --> 00:30:41.600]  上帝的心意
[00:30:41.600 --> 00:30:42.960]  祂要賜給世人
[00:30:42.960 --> 00:30:44.720]  有一個的嬰孩
[00:30:44.720 --> 00:30:46.160]  這個嬰孩的身份呢
[00:30:46.160 --> 00:30:47.440]  是全能的神
[00:30:47.440 --> 00:30:49.600]  永在的父和平的君
[00:30:49.600 --> 00:30:51.560]  祂不只是以色列人的神
[00:30:51.560 --> 00:30:55.360]  而是我們世上所有人的神
[00:30:55.360 --> 00:30:58.440]  祂是永在的父和平的君
[00:30:58.440 --> 00:31:01.080]  而這裡馬太福音還講到
[00:31:01.080 --> 00:31:03.320]  祂的名叫以馬內利
[00:31:03.320 --> 00:31:05.600]  意思就是神與我們同在
[00:31:05.600 --> 00:31:06.520]  神與我們同在
[00:31:06.520 --> 00:31:07.640]  就是說這位神
[00:31:07.640 --> 00:31:11.120]  祂是介入人類歷史的神
[00:31:11.120 --> 00:31:12.920]  祂不是高高在上的神
[00:31:12.920 --> 00:31:14.600]  我們知道如果神
[00:31:14.600 --> 00:31:17.560]  祂沒有到成幼生的話
[00:31:17.560 --> 00:31:18.840]  我們人是沒有辦法
[00:31:18.840 --> 00:31:21.040]  跟祂有任何的連接和溝通的
[00:31:21.040 --> 00:31:23.000]  因為我們跟神差的太遠了
[00:31:23.000 --> 00:31:24.480]  這個等級
[00:31:24.480 --> 00:31:27.000]  這個量級就很不同
[00:31:27.000 --> 00:31:28.160]  沒有辦法
[00:31:28.160 --> 00:31:29.680]  人沒有辦法去理解神
[00:31:29.680 --> 00:31:31.520]  沒有辦法去理解上帝
[00:31:31.520 --> 00:31:33.840]  但是只有祂降格
[00:31:33.840 --> 00:31:35.040]  或者是祂降杯
[00:31:35.040 --> 00:31:36.440]  成為人的模樣
[00:31:36.440 --> 00:31:38.400]  人才能夠看見祂
[00:31:38.400 --> 00:31:40.080]  才能夠認識祂
[00:31:40.080 --> 00:31:41.960]  才能夠去了解祂
[00:31:41.960 --> 00:31:44.440]  這個是祂選擇的方式
[00:31:44.440 --> 00:31:46.080]  祂降杯祂自己
[00:31:46.080 --> 00:31:47.960]  降杯到一個地步呢
[00:31:47.960 --> 00:31:51.560]  聖經說祂取了奴僕的形象
[00:31:51.560 --> 00:31:53.360]  來到人間
[00:31:53.360 --> 00:31:55.680]  而且降生在馬槽裡面
[00:31:55.680 --> 00:31:56.640]  我想在座
[00:31:56.640 --> 00:31:59.560]  可能有一些是母親
[00:31:59.560 --> 00:32:01.920]  我不曉得如果你的孩子
[00:32:01.920 --> 00:32:03.640]  出生的時候
[00:32:03.640 --> 00:32:05.320]  會放在馬槽裡面
[00:32:05.320 --> 00:32:07.280]  你會有什麼感覺
[00:32:07.280 --> 00:32:08.480]  我作為一個父親
[00:32:08.480 --> 00:32:10.840]  我也很難想像
[00:32:10.840 --> 00:32:12.880]  我們都想把最好的給我們老阿女
[00:32:12.880 --> 00:32:14.840]  但是上帝
[00:32:14.840 --> 00:32:17.280]  差他兒子來到人間的時候
[00:32:17.280 --> 00:32:21.680]  選擇把祂放在馬槽裡面
[00:32:21.680 --> 00:32:24.840]  這個就是上帝對我們的愛
[00:32:24.840 --> 00:32:27.880]  祂沒有把祂放在王宮裡面
[00:32:27.880 --> 00:32:30.720]  祂放在一個最卑微
[00:32:30.720 --> 00:32:32.600]  最骯髒的一個地方
[00:32:32.600 --> 00:32:34.840]  來是跟我們來認同
[00:32:34.840 --> 00:32:36.920]  祂要體會我們人間
[00:32:36.920 --> 00:32:39.920]  各種的苦難和痛苦
[00:32:39.920 --> 00:32:43.520]  這個是神與我們同在的意義
[00:32:43.520 --> 00:32:46.040]  祂不是高高在上的神
[00:32:46.040 --> 00:32:49.160]  祂是能夠在苦難的人世間
[00:32:49.160 --> 00:32:52.800]  與我們同在同行的神
[00:32:52.800 --> 00:32:56.920]  所以我非常喜歡這首夜半歌聲
[00:32:56.920 --> 00:32:59.400]  祂的中文的歌詞
[00:32:59.400 --> 00:33:01.040]  我覺得這個中文的翻譯
[00:33:01.040 --> 00:33:03.000]  非常的精彩
[00:33:03.000 --> 00:33:04.920]  當然有很多中文版本的翻譯
[00:33:04.920 --> 00:33:06.800]  我自己個人比較喜歡
[00:33:06.800 --> 00:33:10.160]  生命聖詩裡面的版本
[00:33:10.160 --> 00:33:12.120]  等一會我們也會唱這首詩歌
[00:33:12.120 --> 00:33:14.680]  不過是另外一個中文的版本
[00:33:14.680 --> 00:33:16.480]  那個也不錯
[00:33:16.480 --> 00:33:18.200]  不過祂只有三段
[00:33:18.200 --> 00:33:20.720]  這裡就有四個段落
[00:33:20.720 --> 00:33:23.880]  但是在原來的版本裡面
[00:33:23.880 --> 00:33:25.480]  祂是五個段落的
[00:33:25.480 --> 00:33:26.640]  如果你有興趣的話
[00:33:26.640 --> 00:33:28.560]  你可以上網去搜索一下
[00:33:28.560 --> 00:33:31.280]  在英文原文裡面是五個段落
[00:33:31.280 --> 00:33:35.120]  第三個段落祂這裡沒有翻譯出來
[00:33:35.120 --> 00:33:39.680]  我這裡特別欣賞祂的中文的翻譯
[00:33:39.680 --> 00:33:41.400]  特別是第三段裡面講到
[00:33:41.400 --> 00:33:44.400]  世上萬千勞苦群生
[00:33:44.400 --> 00:33:46.880]  重擔緊壓心頭
[00:33:46.880 --> 00:33:49.240]  長路漫漫崎嶇難走
[00:33:49.240 --> 00:33:51.440]  步步艱辛萬分
[00:33:51.440 --> 00:33:53.880]  看啊歡樂黃金時代
[00:33:53.880 --> 00:33:55.720]  片刻即要來臨
[00:33:55.720 --> 00:33:59.480]  困倦人生路旁氣息
[00:33:59.480 --> 00:34:01.880]  靜聽天使歌聲
[00:34:01.880 --> 00:34:03.680]  祂講到人間很多的苦難
[00:34:03.680 --> 00:34:04.680]  很多的仇苦
[00:34:04.680 --> 00:34:07.120]  但是上帝祂眷顧世人
[00:34:07.120 --> 00:34:09.560]  祂差遣祂的使者
[00:34:09.560 --> 00:34:12.000]  來報給我們這樣的信息
[00:34:12.000 --> 00:34:13.680]  救主要降生
[00:34:13.680 --> 00:34:17.480]  祂要與我們同在
[00:34:17.480 --> 00:34:20.000]  這個時代要改變
[00:34:20.000 --> 00:34:22.880]  黑暗要過去
[00:34:22.880 --> 00:34:25.920]  黎明要來臨
[00:34:25.920 --> 00:34:29.680]  只是夜半歌聲就是在預示
[00:34:29.680 --> 00:34:32.320]  黑暗將盡
[00:34:32.320 --> 00:34:37.760]  黎明漸近
[00:34:37.760 --> 00:34:41.640]  夜近天明會有時
[00:34:41.640 --> 00:34:45.040]  很多時候我們在黑夜裡面
[00:34:45.040 --> 00:34:46.040]  在寒冬裡面
[00:34:46.040 --> 00:34:48.240]  我們盼望春天的到來
[00:34:48.240 --> 00:34:49.000]  在黑夜裡面
[00:34:49.000 --> 00:34:51.880]  我們盼望黎明的到來
[00:34:51.880 --> 00:34:56.000]  牧羊人他們在夜間看守群羊
[00:34:56.000 --> 00:34:58.640]  他們得到了大好的信息
[00:34:58.640 --> 00:35:00.720]  黎明也即將來臨了
[00:35:00.720 --> 00:35:03.960]  正如這裡歌詞第三段所寫的
[00:35:03.960 --> 00:35:07.360]  我也相信藉著基督的降生
[00:35:07.360 --> 00:35:10.640]  人間的這些的苦難都將要過去
[00:35:10.640 --> 00:35:14.120]  新的時代要來臨
[00:35:14.120 --> 00:35:20.640]  歌詞說歡樂黃金時代片刻即要來臨
[00:35:20.640 --> 00:35:23.560]  不曉得你有沒有這個盼望
[00:35:23.560 --> 00:35:25.960]  前兩天是冬至
[00:35:25.960 --> 00:35:29.600]  你知道冬至什麼特別的地方嗎
[00:35:29.600 --> 00:35:33.120]  冬至其實是代表在北半球
[00:35:33.120 --> 00:35:38.000]  就是黑夜慢慢變得越來越短
[00:35:38.000 --> 00:35:42.040]  白天的時間開始慢慢越來越長
[00:35:42.040 --> 00:35:45.640]  這是一個轉換
[00:35:45.640 --> 00:35:47.680]  黑夜越來越短
[00:35:47.680 --> 00:35:51.160]  白晝越來越長
[00:35:51.160 --> 00:35:55.960]  在這裡耶穌告訴我們
[00:35:55.960 --> 00:35:57.360]  他是世界的光
[00:35:57.360 --> 00:35:59.800]  跟從他的就不在黑暗裡走
[00:35:59.800 --> 00:36:02.640]  必要得到生命的光
[00:36:02.640 --> 00:36:04.040]  在黑暗裡的人
[00:36:04.040 --> 00:36:07.680]  他們看不到光看不到希望
[00:36:07.680 --> 00:36:09.880]  但是基督的降生
[00:36:09.880 --> 00:36:13.760]  讓他們能夠不在黑暗裡面走
[00:36:13.760 --> 00:36:17.640]  他們的生命可以得到光
[00:36:17.640 --> 00:36:21.400]  在另外一齣經文約伯記裡面說
[00:36:21.400 --> 00:36:25.600]  神能夠使人在夜間歌唱
[00:36:25.600 --> 00:36:28.400]  我也盼望這位的神
[00:36:28.400 --> 00:36:31.960]  就是能夠使約伯在夜間歌唱的神
[00:36:31.960 --> 00:36:37.600]  也可以同樣使你在夜間歌唱
[00:36:37.600 --> 00:36:42.480]  讓我們一起來同心禱告
[00:36:42.480 --> 00:36:44.120]  天父上帝我們謝謝你的恩典
[00:36:44.120 --> 00:36:46.600]  因為你愛我們的緣故
[00:36:46.600 --> 00:36:49.720]  差遣你的獨生愛子來到人間
[00:36:49.720 --> 00:36:51.280]  成為人的模樣
[00:36:51.280 --> 00:36:55.320]  為我們釘在十字架上擔當我們的罪
[00:36:55.320 --> 00:36:56.840]  這是你的愛
[00:36:56.840 --> 00:36:59.120]  你讓祂與我們同在
[00:36:59.120 --> 00:37:04.200]  能夠更體會我們在人間所受的各種患難和痛苦
[00:37:04.200 --> 00:37:06.520]  但是你藉著祂的犧牲
[00:37:06.520 --> 00:37:08.880]  能夠消除一切的痛苦
[00:37:08.880 --> 00:37:11.760]  給我們帶來永生的盼望
[00:37:11.760 --> 00:37:16.000]  願你幫助我們在夜半歌聲來臨的時候
[00:37:16.000 --> 00:37:17.960]  我們不只是聽見
[00:37:17.960 --> 00:37:20.400]  我們也能夠看見
[00:37:20.400 --> 00:37:24.480]  更能夠去傳揚和頌讚
[00:37:24.480 --> 00:37:27.520]  願我們的生命能夠被你所改變
[00:37:27.520 --> 00:37:28.880]  因著你的降生
[00:37:28.880 --> 00:37:31.280]  我們得著生命的光
[00:37:31.280 --> 00:37:33.120]  不再黑暗裡面走
[00:37:33.120 --> 00:37:35.560]  我們在夜間能夠歌唱
[00:37:35.560 --> 00:37:36.920]  我們這樣同心禱告
[00:37:36.920 --> 00:37:39.600]  奉主耶穌基督的聖名祈求
[00:37:39.600 --> 00:37:40.320]  阿們
