
[00:00:00.000 --> 00:00:04.200]  我用了一百多年的歷史和歷史經驗
[00:14:37.700 --> 00:14:39.700]  我用了一百多年歷史經驗
[00:14:39.700 --> 00:14:41.700]  來寫文章
[00:14:41.700 --> 00:14:43.700]  我用了一百多年歷史經驗
[00:14:43.700 --> 00:14:45.700]  來寫文章
[00:14:45.700 --> 00:14:47.700]  我用了一百多年歷史經驗
[00:14:47.700 --> 00:14:49.700]  來寫文章
[00:14:49.700 --> 00:14:51.700]  我用了一百多年歷史經驗
[00:14:51.700 --> 00:14:53.700]  來寫文章
[00:14:53.700 --> 00:14:55.700]  我用了一百多年歷史經驗
[00:14:55.700 --> 00:14:57.700]  來寫文章
[00:14:57.700 --> 00:14:59.700]  我用了一百多年歷史經驗
[00:14:59.700 --> 00:15:01.700]  來寫文章
[00:15:01.700 --> 00:15:03.700]  我用了一百多年歷史經驗
[00:15:03.700 --> 00:15:05.700]  來寫文章
[00:15:05.700 --> 00:15:07.700]  我用了一百多年歷史經驗
[00:15:07.700 --> 00:15:09.700]  來寫文章
[00:15:09.700 --> 00:15:11.700]  我用了一百多年歷史經驗
[00:15:11.700 --> 00:15:13.700]  來寫文章
[00:15:13.700 --> 00:15:15.700]  我用了一百多年歷史經驗
[00:15:15.700 --> 00:15:17.700]  來寫文章
[00:15:17.700 --> 00:15:19.700]  我用了一百多年歷史經驗
[00:15:19.700 --> 00:15:21.700]  來寫文章
[00:15:21.700 --> 00:15:23.700]  我用了一百多年歷史經驗
[00:15:23.700 --> 00:15:25.700]  來寫文章
[00:15:25.700 --> 00:15:27.700]  我用了一百多年歷史經驗
[00:15:27.700 --> 00:15:29.700]  來寫文章
[00:15:29.700 --> 00:15:31.700]  我用了一百多年歷史經驗
[00:15:31.700 --> 00:15:33.700]  來寫文章
[00:15:33.700 --> 00:15:35.700]  我用了一百多年歷史經驗
[00:15:35.700 --> 00:15:37.700]  來寫文章
[00:15:37.700 --> 00:15:39.700]  我用了一百多年歷史經驗
[00:15:39.700 --> 00:15:41.700]  來寫文章
[00:15:41.700 --> 00:15:43.700]  我用了一百多年歷史經驗
[00:15:43.700 --> 00:15:45.700]  來寫文章
[00:15:45.700 --> 00:15:47.700]  我用了一百多年歷史經驗
[00:15:47.700 --> 00:15:49.700]  來寫文章
[00:15:49.700 --> 00:15:51.700]  我用了一百多年歷史經驗
[00:15:51.700 --> 00:15:53.700]  來寫文章
[00:15:53.700 --> 00:15:55.700]  我用了一百多年歷史經驗
[00:15:55.700 --> 00:15:57.700]  來寫文章
[00:15:57.700 --> 00:15:59.700]  我用了一百多年歷史經驗
[00:15:59.700 --> 00:16:01.700]  來寫文章
[00:16:01.700 --> 00:16:03.700]  我用了一百多年歷史經驗
[00:16:03.700 --> 00:16:05.700]  來寫文章
[00:16:05.700 --> 00:16:07.700]  我用了一百多年歷史經驗
[00:16:07.700 --> 00:16:09.700]  來寫文章
[00:16:09.700 --> 00:16:11.700]  我用了一百多年歷史經驗
[00:16:11.700 --> 00:16:13.700]  來寫文章
[00:16:13.700 --> 00:16:15.700]  我用了一百多年歷史經驗
[00:16:15.700 --> 00:16:17.700]  來寫文章
[00:16:17.700 --> 00:16:19.700]  我用了一百多年歷史經驗
[00:16:19.700 --> 00:16:21.700]  來寫文章
[00:16:21.700 --> 00:16:23.700]  我用了一百多年歷史經驗
[00:16:23.700 --> 00:16:25.700]  來寫文章
[00:16:25.700 --> 00:16:27.700]  我用了一百多年歷史經驗
[00:16:27.700 --> 00:16:29.700]  來寫文章
[00:16:29.700 --> 00:16:31.700]  我用了一百多年歷史經驗
[00:16:31.700 --> 00:16:33.700]  來寫文章
[00:16:33.700 --> 00:16:35.700]  我用了一百多年歷史經驗
[00:16:35.700 --> 00:16:37.700]  來寫文章
[00:16:37.700 --> 00:16:39.700]  我用了一百多年歷史經驗
[00:16:39.700 --> 00:16:41.700]  來寫文章
[00:16:41.700 --> 00:16:43.700]  我用了一百多年歷史經驗
[00:16:43.700 --> 00:16:45.700]  來寫文章
[00:16:45.700 --> 00:16:47.700]  我用了一百多年歷史經驗
[00:16:47.700 --> 00:16:49.700]  來寫文章
[00:16:49.700 --> 00:16:51.700]  我用了一百多年歷史經驗
[00:16:51.700 --> 00:16:53.700]  來寫文章
[00:16:53.700 --> 00:16:55.700]  我用了一百多年歷史經驗
[00:16:55.700 --> 00:16:57.700]  來寫文章
[00:16:57.700 --> 00:16:59.700]  我用了一百多年歷史經驗
[00:16:59.700 --> 00:17:01.700]  來寫文章
[00:17:01.700 --> 00:17:03.700]  我用了一百多年歷史經驗
[00:17:03.700 --> 00:17:05.700]  來寫文章
[00:17:05.700 --> 00:17:07.700]  我用了一百多年歷史經驗
[00:17:07.700 --> 00:17:09.700]  來寫文章
[00:17:09.700 --> 00:17:11.700]  我用了一百多年歷史經驗
[00:17:11.700 --> 00:17:13.700]  來寫文章
[00:17:13.700 --> 00:17:15.700]  我用了一百多年歷史經驗
[00:17:15.700 --> 00:17:17.700]  來寫文章
[00:17:17.700 --> 00:17:19.700]  我用了一百多年歷史經驗
[00:17:19.700 --> 00:17:21.700]  來寫文章
[00:17:21.700 --> 00:17:23.700]  我用了一百多年歷史經驗
[00:17:23.700 --> 00:17:25.700]  來寫文章
[00:17:25.700 --> 00:17:27.700]  我用了一百多年歷史經驗
[00:17:27.700 --> 00:17:29.700]  來寫文章
[00:17:29.700 --> 00:17:31.700]  我用了一百多年歷史經驗
[00:17:31.700 --> 00:17:33.700]  來寫文章
[00:17:33.700 --> 00:17:35.700]  我用了一百多年歷史經驗
[00:17:35.700 --> 00:17:37.700]  來寫文章
[00:17:37.700 --> 00:17:39.700]  我用了一百多年歷史經驗
[00:17:39.700 --> 00:17:41.700]  來寫文章
[00:17:41.700 --> 00:17:43.700]  我用了一百多年歷史經驗
[00:17:43.700 --> 00:17:45.700]  來寫文章
[00:17:45.700 --> 00:17:47.700]  我用了一百多年歷史經驗
[00:17:47.700 --> 00:17:49.700]  來寫文章
[00:17:49.700 --> 00:17:51.700]  我用了一百多年歷史經驗
[00:17:51.700 --> 00:17:53.700]  來寫文章
[00:17:53.700 --> 00:17:55.700]  我用了一百多年歷史經驗
[00:17:55.700 --> 00:17:57.700]  來寫文章
[00:17:57.700 --> 00:17:59.700]  我用了一百多年歷史經驗
[00:17:59.700 --> 00:18:01.700]  來寫文章
[00:18:01.700 --> 00:18:03.700]  我用了一百多年歷史經驗
[00:18:03.700 --> 00:18:05.700]  來寫文章
[00:18:05.700 --> 00:18:07.700]  我用了一百多年歷史經驗
[00:18:07.700 --> 00:18:09.700]  來寫文章
[00:18:09.700 --> 00:18:11.700]  我用了一百多年歷史經驗
[00:18:11.700 --> 00:18:13.700]  來寫文章
[00:18:13.700 --> 00:18:15.700]  我用了一百多年歷史經驗
[00:18:15.700 --> 00:18:17.700]  來寫文章
[00:18:17.700 --> 00:18:19.700]  我用了一百多年歷史經驗
[00:18:19.700 --> 00:18:21.700]  來寫文章
[00:18:21.700 --> 00:18:23.700]  我用了一百多年歷史經驗
[00:18:23.700 --> 00:18:25.700]  來寫文章
[00:18:25.700 --> 00:18:27.700]  我用了一百多年歷史經驗
[00:18:27.700 --> 00:18:29.700]  來寫文章
[00:18:29.700 --> 00:18:31.700]  我用了一百多年歷史經驗
[00:18:31.700 --> 00:18:33.700]  來寫文章
[00:18:33.700 --> 00:18:35.700]  我用了一百多年歷史經驗
[00:18:35.700 --> 00:18:37.700]  來寫文章
[00:18:37.700 --> 00:18:39.700]  我用了一百多年歷史經驗
[00:18:39.700 --> 00:18:41.700]  來寫文章
[00:18:41.700 --> 00:18:43.700]  我用了一百多年歷史經驗
[00:18:43.700 --> 00:18:45.700]  來寫文章
[00:18:45.700 --> 00:18:47.700]  我用了一百多年歷史經驗
[00:18:47.700 --> 00:18:49.700]  來寫文章
[00:18:49.700 --> 00:18:51.700]  我用了一百多年歷史經驗
[00:18:51.700 --> 00:18:53.700]  來寫文章
[00:18:53.700 --> 00:18:55.700]  我用了一百多年歷史經驗
[00:18:55.700 --> 00:18:57.700]  來寫文章
[00:18:57.700 --> 00:18:59.700]  我用了一百多年歷史經驗
[00:18:59.700 --> 00:19:01.700]  來寫文章
[00:19:01.700 --> 00:19:03.700]  我用了一百多年歷史經驗
[00:19:03.700 --> 00:19:05.700]  來寫文章
[00:19:05.700 --> 00:19:07.700]  我用了一百多年歷史經驗
[00:19:07.700 --> 00:19:09.700]  來寫文章
[00:19:09.700 --> 00:19:11.700]  我用了一百多年歷史經驗
[00:19:11.700 --> 00:19:13.700]  來寫文章
[00:19:13.700 --> 00:19:15.700]  我用了一百多年歷史經驗
[00:19:15.700 --> 00:19:17.700]  來寫文章
[00:19:17.700 --> 00:19:19.700]  我用了一百多年歷史經驗
[00:19:19.700 --> 00:19:21.700]  來寫文章
[00:19:21.700 --> 00:19:23.700]  我用了一百多年歷史經驗
[00:19:23.700 --> 00:19:25.700]  來寫文章
[00:19:25.700 --> 00:19:27.700]  我用了一百多年歷史經驗
[00:19:27.700 --> 00:19:29.700]  來寫文章
[00:19:29.700 --> 00:19:31.700]  我用了一百多年歷史經驗
[00:19:31.700 --> 00:19:33.700]  來寫文章
[00:19:33.700 --> 00:19:35.700]  我用了一百多年歷史經驗
[00:19:35.700 --> 00:19:37.700]  來寫文章
[00:19:37.700 --> 00:19:39.700]  我用了一百多年歷史經驗
[00:19:39.700 --> 00:19:41.700]  來寫文章
[00:19:41.700 --> 00:19:43.700]  我用了一百多年歷史經驗
[00:19:43.700 --> 00:19:45.700]  來寫文章
[00:19:45.700 --> 00:19:47.700]  我用了一百多年歷史經驗
[00:19:47.700 --> 00:19:49.700]  來寫文章
[00:19:49.700 --> 00:19:51.700]  我用了一百多年歷史經驗
[00:19:51.700 --> 00:19:53.700]  來寫文章
[00:19:53.700 --> 00:19:55.700]  我用了一百多年歷史經驗
[00:19:55.700 --> 00:19:57.700]  來寫文章
[00:19:57.700 --> 00:19:59.700]  我用了一百多年歷史經驗
[00:19:59.700 --> 00:20:01.700]  來寫文章
[00:20:01.700 --> 00:20:03.700]  我用了一百多年歷史經驗
[00:20:03.700 --> 00:20:05.700]  來寫文章
[00:20:05.700 --> 00:20:07.700]  我用了一百多年歷史經驗
[00:20:07.700 --> 00:20:09.700]  來寫文章
[00:20:09.700 --> 00:20:11.700]  我用了一百多年歷史經驗
[00:20:11.700 --> 00:20:13.700]  來寫文章
[00:20:13.700 --> 00:20:15.700]  我用了一百多年歷史經驗
[00:20:15.700 --> 00:20:17.700]  來寫文章
[00:20:17.700 --> 00:20:19.700]  我用了一百多年歷史經驗
[00:20:19.700 --> 00:20:21.700]  來寫文章
[00:20:21.700 --> 00:20:23.700]  我用了一百多年歷史經驗
[00:20:23.700 --> 00:20:25.700]  來寫文章
[00:20:25.700 --> 00:20:27.700]  我用了一百多年歷史經驗
[00:20:27.700 --> 00:20:29.700]  來寫文章
[00:20:29.700 --> 00:20:31.700]  我用了一百多年歷史經驗
[00:20:31.700 --> 00:20:33.700]  來寫文章
[00:20:33.700 --> 00:20:35.700]  我用了一百多年歷史經驗
[00:20:35.700 --> 00:20:37.700]  來寫文章
[00:20:37.700 --> 00:20:39.700]  我用了一百多年歷史經驗
[00:20:39.700 --> 00:20:41.700]  來寫文章
[00:20:41.700 --> 00:20:43.700]  我用了一百多年歷史經驗
[00:20:43.700 --> 00:20:45.700]  來寫文章
[00:20:45.700 --> 00:20:47.700]  我用了一百多年歷史經驗
[00:20:47.700 --> 00:20:49.700]  來寫文章
[00:20:49.700 --> 00:20:51.700]  我用了一百多年歷史經驗
[00:20:51.700 --> 00:20:53.700]  來寫文章
[00:20:53.700 --> 00:20:55.700]  我用了一百多年歷史經驗
[00:20:55.700 --> 00:20:57.700]  來寫文章
[00:20:57.700 --> 00:20:59.700]  我用了一百多年歷史經驗
[00:20:59.700 --> 00:21:01.700]  來寫文章
[00:21:01.700 --> 00:21:03.700]  我用了一百多年歷史經驗
[00:21:03.700 --> 00:21:05.700]  來寫文章
[00:21:05.700 --> 00:21:07.700]  我用了一百多年歷史經驗
[00:21:07.700 --> 00:21:09.700]  來寫文章
[00:21:09.700 --> 00:21:11.700]  我用了一百多年歷史經驗
[00:21:11.700 --> 00:21:13.700]  來寫文章
[00:21:13.700 --> 00:21:15.700]  我用了一百多年歷史經驗
[00:21:15.700 --> 00:21:17.700]  來寫文章
[00:21:17.700 --> 00:21:19.700]  我用了一百多年歷史經驗
[00:21:19.700 --> 00:21:21.700]  來寫文章
[00:21:21.700 --> 00:21:23.700]  我用了一百多年歷史經驗
[00:21:23.700 --> 00:21:25.700]  來寫文章
[00:21:25.700 --> 00:21:27.700]  我用了一百多年歷史經驗
[00:21:27.700 --> 00:21:29.700]  來寫文章
[00:21:29.700 --> 00:21:31.700]  我用了一百多年歷史經驗
[00:21:31.700 --> 00:21:33.700]  來寫文章
[00:21:33.700 --> 00:21:35.700]  我用了一百多年歷史經驗
[00:21:35.700 --> 00:21:37.700]  來寫文章
[00:21:37.700 --> 00:21:39.700]  我用了一百多年歷史經驗
[00:21:39.700 --> 00:21:41.700]  來寫文章
[00:21:41.700 --> 00:21:43.700]  我用了一百多年歷史經驗
[00:21:43.700 --> 00:21:45.700]  來寫文章
[00:21:45.700 --> 00:21:47.700]  我用了一百多年歷史經驗
[00:21:47.700 --> 00:21:49.700]  來寫文章
[00:21:49.700 --> 00:21:51.700]  我用了一百多年歷史經驗
[00:21:51.700 --> 00:21:53.700]  來寫文章
[00:21:53.700 --> 00:21:55.700]  我用了一百多年歷史經驗
[00:21:55.700 --> 00:21:57.700]  來寫文章
[00:21:57.700 --> 00:21:59.700]  我用了一百多年歷史經驗
[00:21:59.700 --> 00:22:01.700]  來寫文章
[00:22:01.700 --> 00:22:03.700]  我用了一百多年歷史經驗
[00:22:03.700 --> 00:22:05.700]  來寫文章
[00:22:05.700 --> 00:22:07.700]  我用了一百多年歷史經驗
[00:22:07.700 --> 00:22:09.700]  來寫文章
[00:22:09.700 --> 00:22:11.700]  我用了一百多年歷史經驗
[00:22:11.700 --> 00:22:13.700]  來寫文章
[00:22:13.700 --> 00:22:15.700]  我用了一百多年歷史經驗
[00:22:15.700 --> 00:22:17.700]  來寫文章
[00:22:17.700 --> 00:22:19.700]  我用了一百多年歷史經驗
[00:22:19.700 --> 00:22:21.700]  來寫文章
[00:22:21.700 --> 00:22:23.700]  我用了一百多年歷史經驗
[00:22:23.700 --> 00:22:25.700]  來寫文章
[00:22:25.700 --> 00:22:27.700]  我用了一百多年歷史經驗
[00:22:27.700 --> 00:22:29.700]  來寫文章
[00:22:29.700 --> 00:22:31.700]  我用了一百多年歷史經驗
[00:22:31.700 --> 00:22:33.700]  來寫文章
[00:22:33.700 --> 00:22:35.700]  我用了一百多年歷史經驗
[00:22:35.700 --> 00:22:37.700]  來寫文章
[00:22:37.700 --> 00:22:39.700]  我用了一百多年歷史經驗
[00:22:39.700 --> 00:22:41.700]  來寫文章
[00:22:41.700 --> 00:22:43.700]  我用了一百多年歷史經驗
[00:22:43.700 --> 00:22:45.700]  來寫文章
[00:22:45.700 --> 00:22:47.700]  我用了一百多年歷史經驗
[00:22:47.700 --> 00:22:49.700]  來寫文章
[00:22:49.700 --> 00:22:51.700]  我用了一百多年歷史經驗
[00:22:51.700 --> 00:22:53.700]  來寫文章
[00:22:53.700 --> 00:22:55.700]  我用了一百多年歷史經驗
[00:22:55.700 --> 00:22:57.700]  來寫文章
[00:22:57.700 --> 00:22:59.700]  我用了一百多年歷史經驗
[00:22:59.700 --> 00:23:01.700]  來寫文章
[00:23:01.700 --> 00:23:03.700]  我用了一百多年歷史經驗
[00:23:03.700 --> 00:23:05.700]  來寫文章
[00:23:05.700 --> 00:23:07.700]  我用了一百多年歷史經驗
[00:23:07.700 --> 00:23:09.700]  來寫文章
[00:23:09.700 --> 00:23:11.700]  我用了一百多年歷史經驗
[00:23:11.700 --> 00:23:13.700]  來寫文章
[00:23:13.700 --> 00:23:15.700]  我用了一百多年歷史經驗
[00:23:15.700 --> 00:23:17.700]  來寫文章
[00:23:17.700 --> 00:23:19.700]  我用了一百多年歷史經驗
[00:23:19.700 --> 00:23:21.700]  來寫文章
[00:23:21.700 --> 00:23:23.700]  我用了一百多年歷史經驗
[00:23:23.700 --> 00:23:25.700]  來寫文章
[00:23:25.700 --> 00:23:27.700]  我用了一百多年歷史經驗
[00:23:27.700 --> 00:23:29.700]  來寫文章
[00:23:29.700 --> 00:23:31.700]  我用了一百多年歷史經驗
[00:23:31.700 --> 00:23:33.700]  來寫文章
[00:23:33.700 --> 00:23:35.700]  我用了一百多年歷史經驗
[00:23:35.700 --> 00:23:37.700]  來寫文章
[00:23:37.700 --> 00:23:39.700]  我用了一百多年歷史經驗
[00:23:39.700 --> 00:23:41.700]  來寫文章
[00:23:41.700 --> 00:23:43.700]  我用了一百多年歷史經驗
[00:23:43.700 --> 00:23:45.700]  來寫文章
[00:23:45.700 --> 00:23:47.700]  我用了一百多年歷史經驗
[00:23:47.700 --> 00:23:49.700]  來寫文章
[00:23:49.700 --> 00:23:51.700]  我用了一百多年歷史經驗
[00:23:51.700 --> 00:23:53.700]  來寫文章
[00:23:53.700 --> 00:23:55.700]  我用了一百多年歷史經驗
[00:23:55.700 --> 00:23:57.700]  來寫文章
[00:23:57.700 --> 00:23:59.700]  我用了一百多年歷史經驗
[00:23:59.700 --> 00:24:01.700]  來寫文章
[00:24:01.700 --> 00:24:03.700]  我用了一百多年歷史經驗
[00:24:03.700 --> 00:24:05.700]  來寫文章
[00:24:05.700 --> 00:24:07.700]  我用了一百多年歷史經驗
[00:24:07.700 --> 00:24:09.700]  來寫文章
[00:24:09.700 --> 00:24:11.700]  我用了一百多年歷史經驗
[00:24:11.700 --> 00:24:13.700]  來寫文章
[00:24:13.700 --> 00:24:15.700]  我用了一百多年歷史經驗
[00:24:15.700 --> 00:24:17.700]  來寫文章
[00:24:17.700 --> 00:24:19.700]  我用了一百多年歷史經驗
[00:24:19.700 --> 00:24:21.700]  來寫文章
[00:24:21.700 --> 00:24:23.700]  我用了一百多年歷史經驗
[00:24:23.700 --> 00:24:25.700]  來寫文章
[00:24:25.700 --> 00:24:27.700]  我用了一百多年歷史經驗
[00:24:27.700 --> 00:24:29.700]  來寫文章
[00:24:29.700 --> 00:24:31.700]  我用了一百多年歷史經驗
[00:24:31.700 --> 00:24:33.700]  來寫文章
[00:24:33.700 --> 00:24:35.700]  我用了一百多年歷史經驗
[00:24:35.700 --> 00:24:37.700]  來寫文章
[00:24:37.700 --> 00:24:39.700]  我用了一百多年歷史經驗
[00:24:39.700 --> 00:24:41.700]  來寫文章
[00:24:41.700 --> 00:24:43.700]  我用了一百多年歷史經驗
[00:24:43.700 --> 00:24:45.700]  來寫文章
[00:24:45.700 --> 00:24:47.700]  我用了一百多年歷史經驗
[00:24:47.700 --> 00:24:49.700]  來寫文章
[00:24:49.700 --> 00:24:51.700]  我用了一百多年歷史經驗
[00:24:51.700 --> 00:24:53.700]  來寫文章
[00:24:53.700 --> 00:24:55.700]  我用了一百多年歷史經驗
[00:24:55.700 --> 00:24:57.700]  來寫文章
[00:24:57.700 --> 00:24:59.700]  我用了一百多年歷史經驗
[00:24:59.700 --> 00:25:01.700]  來寫文章
[00:25:01.700 --> 00:25:03.700]  我用了一百多年歷史經驗
[00:25:03.700 --> 00:25:05.700]  來寫文章
[00:25:05.700 --> 00:25:07.700]  我用了一百多年歷史經驗
[00:25:07.700 --> 00:25:09.700]  來寫文章
[00:25:09.700 --> 00:25:11.700]  我用了一百多年歷史經驗
[00:25:11.700 --> 00:25:13.700]  來寫文章
[00:25:13.700 --> 00:25:15.700]  我用了一百多年歷史經驗
[00:25:15.700 --> 00:25:17.700]  來寫文章
[00:25:17.700 --> 00:25:19.700]  我用了一百多年歷史經驗
[00:25:19.700 --> 00:25:21.700]  來寫文章
[00:25:21.700 --> 00:25:23.700]  我用了一百多年歷史經驗
[00:25:23.700 --> 00:25:25.700]  來寫文章
[00:25:25.700 --> 00:25:27.700]  我用了一百多年歷史經驗
[00:25:27.700 --> 00:25:29.700]  來寫文章
[00:25:29.700 --> 00:25:31.700]  我用了一百多年歷史經驗
[00:25:31.700 --> 00:25:33.700]  來寫文章
[00:25:33.700 --> 00:25:35.700]  我用了一百多年歷史經驗
[00:25:35.700 --> 00:25:37.700]  來寫文章
[00:25:37.700 --> 00:25:39.700]  我用了一百多年歷史經驗
[00:25:39.700 --> 00:25:41.700]  來寫文章
[00:25:41.700 --> 00:25:43.700]  我用了一百多年歷史經驗
[00:25:43.700 --> 00:25:45.700]  來寫文章
[00:25:45.700 --> 00:25:47.700]  我用了一百多年歷史經驗
[00:25:47.700 --> 00:25:49.700]  來寫文章
[00:25:49.700 --> 00:25:51.700]  我用了一百多年歷史經驗
[00:25:51.700 --> 00:25:53.700]  來寫文章
[00:25:53.700 --> 00:25:55.700]  我用了一百多年歷史經驗
[00:25:55.700 --> 00:25:57.700]  來寫文章
[00:25:57.700 --> 00:25:59.700]  我用了一百多年歷史經驗
[00:25:59.700 --> 00:26:01.700]  來寫文章
[00:26:01.700 --> 00:26:03.700]  我用了一百多年歷史經驗
[00:26:03.700 --> 00:26:05.700]  來寫文章
[00:26:05.700 --> 00:26:07.700]  我用了一百多年歷史經驗
[00:26:07.700 --> 00:26:09.700]  來寫文章
[00:26:09.700 --> 00:26:11.700]  我用了一百多年歷史經驗
[00:26:11.700 --> 00:26:13.700]  來寫文章
[00:26:13.700 --> 00:26:15.700]  我用了一百多年歷史經驗
[00:26:15.700 --> 00:26:17.700]  來寫文章
[00:26:17.700 --> 00:26:19.700]  我用了一百多年歷史經驗
[00:26:19.700 --> 00:26:21.700]  來寫文章
[00:26:21.700 --> 00:26:23.700]  我用了一百多年歷史經驗
[00:26:23.700 --> 00:26:25.700]  來寫文章
[00:26:25.700 --> 00:26:27.700]  我用了一百多年歷史經驗
[00:26:27.700 --> 00:26:29.700]  來寫文章
[00:26:29.700 --> 00:26:31.700]  我用了一百多年歷史經驗
[00:26:31.700 --> 00:26:33.700]  來寫文章
[00:26:33.700 --> 00:26:35.700]  我用了一百多年歷史經驗
[00:26:35.700 --> 00:26:37.700]  來寫文章
[00:26:37.700 --> 00:26:39.700]  我用了一百多年歷史經驗
[00:26:39.700 --> 00:26:41.700]  來寫文章
[00:26:41.700 --> 00:26:43.700]  我用了一百多年歷史經驗
[00:26:43.700 --> 00:26:45.700]  來寫文章
[00:26:45.700 --> 00:26:47.700]  我用了一百多年歷史經驗
[00:26:47.700 --> 00:26:49.700]  來寫文章
[00:26:49.700 --> 00:26:51.700]  我用了一百多年歷史經驗
[00:26:51.700 --> 00:26:53.700]  來寫文章
[00:26:53.700 --> 00:26:55.700]  我用了一百多年歷史經驗
[00:26:55.700 --> 00:26:57.700]  來寫文章
[00:26:57.700 --> 00:26:59.700]  我用了一百多年歷史經驗
[00:26:59.700 --> 00:27:01.700]  來寫文章
[00:27:01.700 --> 00:27:03.700]  我用了一百多年歷史經驗
[00:27:03.700 --> 00:27:05.700]  來寫文章
[00:27:05.700 --> 00:27:07.700]  我用了一百多年歷史經驗
[00:27:07.700 --> 00:27:09.700]  來寫文章
[00:27:09.700 --> 00:27:11.700]  我用了一百多年歷史經驗
[00:27:11.700 --> 00:27:13.700]  來寫文章
[00:27:13.700 --> 00:27:15.700]  我用了一百多年歷史經驗
[00:27:15.700 --> 00:27:17.700]  來寫文章
[00:27:17.700 --> 00:27:19.700]  我用了一百多年歷史經驗
[00:27:19.700 --> 00:27:21.700]  來寫文章
[00:27:21.700 --> 00:27:23.700]  我用了一百多年歷史經驗
[00:27:23.700 --> 00:27:25.700]  來寫文章
[00:27:25.700 --> 00:27:27.700]  我用了一百多年歷史經驗
[00:27:27.700 --> 00:27:29.700]  來寫文章
[00:27:29.700 --> 00:27:31.700]  我用了一百多年歷史經驗
[00:27:31.700 --> 00:27:33.700]  來寫文章
[00:27:33.700 --> 00:27:35.700]  我用了一百多年歷史經驗
[00:27:35.700 --> 00:27:37.700]  來寫文章
[00:27:37.700 --> 00:27:39.700]  我用了一百多年歷史經驗
[00:27:39.700 --> 00:27:41.700]  來寫文章
[00:27:41.700 --> 00:27:43.700]  我用了一百多年歷史經驗
[00:27:43.700 --> 00:27:45.700]  來寫文章
[00:27:45.700 --> 00:27:47.700]  我用了一百多年歷史經驗
[00:27:47.700 --> 00:27:49.700]  來寫文章
[00:27:49.700 --> 00:27:51.700]  我用了一百多年歷史經驗
[00:27:51.700 --> 00:27:53.700]  來寫文章
[00:27:53.700 --> 00:27:55.700]  我用了一百多年歷史經驗
[00:27:55.700 --> 00:27:57.700]  來寫文章
[00:27:57.700 --> 00:27:59.700]  我用了一百多年歷史經驗
[00:27:59.700 --> 00:28:01.700]  來寫文章
[00:28:01.700 --> 00:28:03.700]  我用了一百多年歷史經驗
[00:28:03.700 --> 00:28:05.700]  來寫文章
[00:28:05.700 --> 00:28:07.700]  我用了一百多年歷史經驗
[00:28:07.700 --> 00:28:09.700]  來寫文章
[00:28:09.700 --> 00:28:11.700]  我用了一百多年歷史經驗
[00:28:11.700 --> 00:28:13.700]  來寫文章
[00:28:13.700 --> 00:28:15.700]  我用了一百多年歷史經驗
[00:28:15.700 --> 00:28:17.700]  來寫文章
[00:28:17.700 --> 00:28:19.700]  我用了一百多年歷史經驗
[00:28:19.700 --> 00:28:21.700]  來寫文章
[00:28:21.700 --> 00:28:23.700]  我用了一百多年歷史經驗
[00:28:23.700 --> 00:28:25.700]  來寫文章
[00:28:25.700 --> 00:28:27.700]  我用了一百多年歷史經驗
[00:28:27.700 --> 00:28:29.700]  來寫文章
[00:28:29.700 --> 00:28:31.700]  我用了一百多年歷史經驗
[00:28:31.700 --> 00:28:33.700]  來寫文章
[00:28:33.700 --> 00:28:35.700]  我用了一百多年歷史經驗
[00:28:35.700 --> 00:28:37.700]  來寫文章
[00:28:37.700 --> 00:28:39.700]  我用了一百多年歷史經驗
[00:28:39.700 --> 00:28:41.700]  來寫文章
[00:28:41.700 --> 00:28:43.700]  我用了一百多年歷史經驗
[00:28:43.700 --> 00:28:45.700]  來寫文章
[00:28:45.700 --> 00:28:47.700]  我用了一百多年歷史經驗
[00:28:47.700 --> 00:28:49.700]  來寫文章
[00:28:49.700 --> 00:28:51.700]  我用了一百多年歷史經驗
[00:28:51.700 --> 00:28:53.700]  來寫文章
[00:28:53.700 --> 00:28:55.700]  我用了一百多年歷史經驗
[00:28:55.700 --> 00:28:57.700]  來寫文章
[00:28:57.700 --> 00:28:59.700]  我用了一百多年歷史經驗
[00:28:59.700 --> 00:29:01.700]  來寫文章
[00:29:01.700 --> 00:29:03.700]  我用了一百多年歷史經驗
[00:29:03.700 --> 00:29:05.700]  來寫文章
[00:29:05.700 --> 00:29:07.700]  我用了一百多年歷史經驗
[00:29:07.700 --> 00:29:09.700]  來寫文章
[00:29:09.700 --> 00:29:11.700]  我用了一百多年歷史經驗
[00:29:11.700 --> 00:29:13.700]  來寫文章
[00:29:13.700 --> 00:29:15.700]  我用了一百多年歷史經驗
[00:29:15.700 --> 00:29:17.700]  來寫文章
[00:29:17.700 --> 00:29:19.700]  我用了一百多年歷史經驗
[00:29:19.700 --> 00:29:21.700]  來寫文章
[00:29:21.700 --> 00:29:23.700]  我用了一百多年歷史經驗
[00:29:23.700 --> 00:29:25.700]  來寫文章
[00:29:25.700 --> 00:29:27.700]  我用了一百多年歷史經驗
[00:29:27.700 --> 00:29:29.700]  來寫文章
[00:29:29.700 --> 00:29:31.700]  我用了一百多年歷史經驗
[00:29:31.700 --> 00:29:33.700]  來寫文章
[00:29:33.700 --> 00:29:35.700]  我用了一百多年歷史經驗
[00:29:35.700 --> 00:29:37.700]  來寫文章
