
[00:00:00.000 --> 00:00:04.380]  讓我們在聆聽主的說話裡同心低頭祈禱
[00:24:15.800 --> 00:24:19.800]  回教會參加一個主日學班
[00:24:19.800 --> 00:24:21.800]  講系統神學
[00:24:21.800 --> 00:24:22.800]  系統神學我本身懂的
[00:24:22.800 --> 00:24:24.800]  不過我上那個主日學
[00:24:24.800 --> 00:24:27.800]  其實因為懂不代表我不想
[00:24:27.800 --> 00:24:30.800]  不懂更加要想
[00:24:30.800 --> 00:24:31.800]  懂也想的
[00:24:31.800 --> 00:24:32.800]  為什麼
[00:24:32.800 --> 00:24:34.800]  因為想聽多些
[00:24:34.800 --> 00:24:36.800]  使自己更加練靜
[00:24:36.800 --> 00:24:38.800]  我記得那個目者一進來
[00:24:38.800 --> 00:24:41.800]  在主日學班裡面第一句
[00:24:41.800 --> 00:24:46.800]  大家好我們當中有多少個神學家
[00:24:46.800 --> 00:24:48.800]  因為那間教會很大
[00:24:48.800 --> 00:24:51.800]  我以為在身邊是不是真的有些神學家
[00:24:51.800 --> 00:24:54.800]  他說哪位是神學家
[00:24:54.800 --> 00:24:57.800]  他說你們就是神學家
[00:24:57.800 --> 00:24:59.800]  個個都一家的
[00:24:59.800 --> 00:25:03.800]  個個都認為自己對的那一套
[00:25:03.800 --> 00:25:05.800]  基督徒最大的問題
[00:25:05.800 --> 00:25:09.800]  認為自己的信仰就是那一套就對了
[00:25:09.800 --> 00:25:12.800]  沒有客觀性上帝的說話才對
[00:25:12.800 --> 00:25:16.800]  我們是可以錯的
[00:25:16.800 --> 00:25:17.800]  幾十年來
[00:25:17.800 --> 00:25:21.800]  我侍奉的身邊都有一個這樣的弟兄
[00:25:21.800 --> 00:25:23.800]  陪著我去糾正
[00:25:23.800 --> 00:25:27.800]  或者跟我討論有關於神學的問題
[00:25:27.800 --> 00:25:30.800]  一毫子都沒有付出過
[00:25:30.800 --> 00:25:32.800]  弟兄姐妹
[00:25:32.800 --> 00:25:35.800]  我作為後輩的
[00:25:35.800 --> 00:25:39.800]  又怎樣去付出呢學識
[00:25:39.800 --> 00:25:42.800]  保羅在這裡就在說這件事
[00:25:42.800 --> 00:25:43.800]  看到嗎
[00:25:43.800 --> 00:25:45.800]  聖經不是很難的
[00:25:45.800 --> 00:25:46.800]  在這裡說的
[00:25:46.800 --> 00:25:55.800]  你有沒有盡心竭力地去接待你的弟兄姐妹
[00:25:55.800 --> 00:25:58.800]  那些不對的信徒或者邪惡的目者
[00:25:58.800 --> 00:26:00.800]  就利用這段聖經說
[00:26:00.800 --> 00:26:02.800]  所以那些目者很勞苦的
[00:26:02.800 --> 00:26:08.800]  扮得自己很辛苦或者將自己去塑造成一個很苦的傳道人
[00:26:08.800 --> 00:26:13.800]  然後讓那些信徒來騙他們那些憐憫之心
[00:26:13.800 --> 00:26:15.800]  但保羅沒有這樣做
[00:26:15.800 --> 00:26:17.800]  保羅在這裡說
[00:26:17.800 --> 00:26:18.800]  我要你們曉得的是
[00:26:18.800 --> 00:26:22.800]  我怎樣竭力盡心為你所付出的東西
[00:26:22.800 --> 00:26:25.800]  而你們要去做的不是回饋保羅
[00:26:25.800 --> 00:26:33.800]  而是你們多去竭力盡心地去幫助下一代的信徒
[00:26:33.800 --> 00:26:37.800]  所以侍奉這件事
[00:26:37.800 --> 00:26:39.800]  我們要有一個很準確的目標
[00:26:39.800 --> 00:26:41.800]  弟兄姐妹
[00:26:41.800 --> 00:26:43.800]  我們作為信徒
[00:26:43.800 --> 00:26:46.800]  不是說因為我們去侍奉主
[00:26:46.800 --> 00:26:48.800]  因為耶穌是一個大能的神
[00:26:48.800 --> 00:26:50.800]  所以有祂撐腰
[00:26:50.800 --> 00:26:55.800]  然後我們侍奉的事情每件事都很高興很開心
[00:26:55.800 --> 00:26:57.800]  那就真正是侍奉了
[00:26:57.800 --> 00:26:59.800]  不開心的那些就不是侍奉了
[00:26:59.800 --> 00:27:02.800]  我曾經聽過在信仰的路程當中有一個弟兄說
[00:27:02.800 --> 00:27:08.800]  他說什麼去斷定我所做的侍奉是上帝合神心意的呢?
[00:27:08.800 --> 00:27:10.800]  他說只要那件事我做了之後
[00:27:10.800 --> 00:27:13.800]  我心裡覺得開心那就是了
[00:27:13.800 --> 00:27:17.800]  我心想如果你不開心是不是就不是上帝的旨意呢?
[00:27:17.800 --> 00:27:19.800]  那保羅在這裡怎麼說?
[00:27:19.800 --> 00:27:21.800]  完全保羅說的是相反的
[00:27:21.800 --> 00:27:24.800]  保羅說我現在為你們受苦
[00:27:24.800 --> 00:27:26.800]  不過他開心
[00:27:26.800 --> 00:27:29.800]  那個喜樂的泉源
[00:27:29.800 --> 00:27:32.800]  不是因為我個人覺得開心不開心
[00:27:32.800 --> 00:27:37.800]  那個喜樂的泉源是因為上帝的目標
[00:27:37.800 --> 00:27:40.800]  怎樣能夠得以成就在宗教會身上
[00:27:40.800 --> 00:27:42.800]  包括老弟家教會
[00:27:42.800 --> 00:27:44.800]  包括哥羅西教會
[00:27:44.800 --> 00:27:47.800]  以及眾多保羅都沒見過的人
[00:27:47.800 --> 00:27:52.800]  他的成長就成為保羅的喜樂
[00:27:52.800 --> 00:27:54.800]  讓我講一句話
[00:27:54.800 --> 00:28:01.800]  現在我們教會全面搞這個所謂網絡的崇拜
[00:28:01.800 --> 00:28:06.800]  有很多大型節目我不認識的
[00:28:06.800 --> 00:28:08.800]  其實老實說
[00:28:08.800 --> 00:28:10.800]  我很想至少知道他們的名字
[00:28:10.800 --> 00:28:12.800]  如果你們聽到的
[00:28:12.800 --> 00:28:17.800]  或者你介紹一下你的名字在哪裡
[00:28:17.800 --> 00:28:18.800]  你告訴我
[00:28:18.800 --> 00:28:26.800]  讓我知道原來在遠方有一位叫什麼名字的弟兄姊妹
[00:28:26.800 --> 00:28:30.800]  原來在這裡是努力追求著侍奉著
[00:28:30.800 --> 00:28:35.800]  我不需要一定跟你素未謀面
[00:28:35.800 --> 00:28:38.800]  我不需要一定要跟你見面
[00:28:38.800 --> 00:28:41.800]  當然有機會見面是一件開心的事
[00:28:41.800 --> 00:28:46.800]  過去我剛剛去年回香港已經見了幾個弟兄姊妹
[00:28:46.800 --> 00:28:47.800]  很開心
[00:28:47.800 --> 00:28:48.800]  我真的很開心
[00:28:48.800 --> 00:28:50.800]  原來他們是追求的弟兄姊妹
[00:28:50.800 --> 00:28:51.800]  他們成熟了
[00:28:51.800 --> 00:28:56.800]  在上帝的裡面我們是努力往上帝的方向去走
[00:28:56.800 --> 00:28:59.800]  這個就是我們最大的喜樂
[00:28:59.800 --> 00:29:03.800]  但是在今天的教會裡面是怎樣
[00:29:03.800 --> 00:29:06.800]  而今天很多教會的信徒的侍奉是什麼
[00:29:06.800 --> 00:29:07.800]  我開不開心
[00:29:07.800 --> 00:29:10.800]  你決定就是等於上帝的旨意
[00:29:10.800 --> 00:29:14.800]  你開心不一定是上帝的旨意
[00:29:14.800 --> 00:29:17.800]  而且很多時候我們開心不是上帝的旨意
[00:29:17.800 --> 00:29:19.800]  我可以這麼嚴肅的說
[00:29:19.800 --> 00:29:24.800]  但是如果你的喜樂
[00:29:24.800 --> 00:29:26.800]  甚至你的憂慮
[00:29:26.800 --> 00:29:27.800]  你的困難
[00:29:27.800 --> 00:29:31.800]  你的面對的很多困擾
[00:29:31.800 --> 00:29:34.800]  用保羅說我為你受很多的苦
[00:29:34.800 --> 00:29:37.800]  其實都是為你的成長
[00:29:37.800 --> 00:29:42.800]  那份真正的喜樂才是真正在上帝裡面
[00:29:42.800 --> 00:29:45.800]  那份侍奉的實質
[00:29:45.800 --> 00:29:56.800]  另外侍奉也不是抱著一種小眾而去做的事
[00:29:56.800 --> 00:29:59.800]  我說清楚這句話
[00:29:59.800 --> 00:30:03.800]  侍奉不是為了一群小眾才去做的事
[00:30:04.800 --> 00:30:07.800]  看保羅這裡說
[00:30:07.800 --> 00:30:12.800]  他侍奉的神所涵括的人群有多少
[00:30:12.800 --> 00:30:14.800]  哥羅西教會
[00:30:14.800 --> 00:30:16.800]  老弟家教會
[00:30:16.800 --> 00:30:20.800]  還有很多沒見過的人
[00:30:20.800 --> 00:30:31.800]  我們教會在這麼多年裡面都做網上轉播或者直播
[00:30:32.800 --> 00:30:37.800]  我很記得當年我請了一些牧者來
[00:30:37.800 --> 00:30:42.800]  我請他們的時候就在同工會的聚會當中
[00:30:42.800 --> 00:30:45.800]  我說我很想請你們來一起
[00:30:45.800 --> 00:30:49.800]  在我們馬來西亞這個地方一起侍奉
[00:30:49.800 --> 00:30:53.800]  就在我作出這個申述的時候
[00:30:53.800 --> 00:30:58.800]  曾經有一個我請過來我們教會講道的牧者
[00:30:58.800 --> 00:30:59.800]  他以後不來了
[00:30:59.800 --> 00:31:01.800]  你不用擔心他以後不會來了
[00:31:02.800 --> 00:31:03.800]  他為什麼不會來了
[00:31:03.800 --> 00:31:06.800]  因為他馬上就和當眾所有牧者這樣說
[00:31:06.800 --> 00:31:11.800]  如果艾倫和牧師請你去他教會講道
[00:31:11.800 --> 00:31:13.800]  你們要想過度過才好
[00:31:13.800 --> 00:31:16.800]  他的講道全部擺上網的
[00:31:16.800 --> 00:31:17.800]  一字不留擺上網的
[00:31:17.800 --> 00:31:19.800]  不會剪輯的
[00:31:19.800 --> 00:31:22.800]  你聽聽我講道沒有剪輯的
[00:31:22.800 --> 00:31:26.800]  他上面的網上的轉播或者直播
[00:31:26.800 --> 00:31:30.800]  甚至曾經有信徒聽完之後
[00:31:30.800 --> 00:31:32.800]  說牧師你這麼直接講這番話
[00:31:32.800 --> 00:31:33.800]  得罪很多人
[00:31:33.800 --> 00:31:36.800]  不如我建議你剪了他好不好
[00:31:36.800 --> 00:31:38.800]  我說不要留在這裡
[00:31:38.800 --> 00:31:42.800]  那位牧者他說
[00:31:42.800 --> 00:31:46.800]  因為他講的道是全世界的人都會聽到的
[00:31:46.800 --> 00:31:49.800]  但他講的道不是我
[00:31:49.800 --> 00:31:50.800]  他講的道呢
[00:31:50.800 --> 00:31:54.800]  就只是講給這班信徒的教會的信徒知道
[00:31:54.800 --> 00:31:56.800]  當他講這番話的時候
[00:31:56.800 --> 00:31:57.800]  我就要明白
[00:31:57.800 --> 00:31:58.800]  我就會明白了
[00:32:00.800 --> 00:32:02.800]  所以我嫁女兒也不請他來喝酒
[00:32:02.800 --> 00:32:03.800]  就是這個原因
[00:32:03.800 --> 00:32:04.800]  你明白嗎
[00:32:04.800 --> 00:32:07.800]  我和他沒有團契
[00:32:07.800 --> 00:32:14.800]  因為他的講道只是針對李起悅講的東西來講給你聽
[00:32:14.800 --> 00:32:18.800]  他侍奉的對象是一個小眾來的
[00:32:18.800 --> 00:32:20.800]  只是一小撮的人
[00:32:20.800 --> 00:32:23.800]  他侍奉的對準的目標只是一小撮的人
[00:32:23.800 --> 00:32:24.800]  本來不是的
[00:32:24.800 --> 00:32:25.800]  他講的東西
[00:32:25.800 --> 00:32:28.800]  你拿著哥羅西書
[00:32:28.800 --> 00:32:31.800]  派給街邊所有的教會的信徒
[00:32:31.800 --> 00:32:33.800]  他都可以給人聽的
[00:32:33.800 --> 00:32:38.800]  雖然中文有一句說話
[00:32:38.800 --> 00:32:39.800]  我不是很想經常用的
[00:32:39.800 --> 00:32:40.800]  因為這些比較世俗一點
[00:32:40.800 --> 00:32:42.800]  或者這些叫傳統
[00:32:42.800 --> 00:32:44.800]  不過有一句說話的確是事實來的
[00:32:44.800 --> 00:32:48.800]  一個誠實的人
[00:32:48.800 --> 00:32:52.800]  是事無不可對人言
[00:32:52.800 --> 00:32:56.800]  我只能夠跟你講
[00:32:56.800 --> 00:32:58.800]  我不能夠跟他講的這番說話
[00:32:58.800 --> 00:32:59.800]  那我就會問
[00:32:59.800 --> 00:33:01.800]  那這番說話為什麼只有我聽得
[00:33:01.800 --> 00:33:03.800]  其他人不聽得呢
[00:33:03.800 --> 00:33:09.800]  是不是你想想我在我身上有什麼套取呢
[00:33:09.800 --> 00:33:14.800]  還是這些只是私語呢
[00:33:14.800 --> 00:33:16.800]  私人需要知的說話
[00:33:16.800 --> 00:33:17.800]  一會兒講的
[00:33:17.800 --> 00:33:19.800]  什麼私人的說話講呢
[00:33:19.800 --> 00:33:20.800]  我們一會兒看
[00:33:20.800 --> 00:33:22.800]  不過至少在這一節裡面
[00:33:22.800 --> 00:33:23.800]  清楚給我們看見
[00:33:23.800 --> 00:33:26.800]  保羅在侍奉的裡面
[00:33:26.800 --> 00:33:30.800]  不是只是招呼或者對待某一個群體
[00:33:30.800 --> 00:33:31.800]  希望籠絡他們人心
[00:33:31.800 --> 00:33:32.800]  不是的
[00:33:32.800 --> 00:33:33.800]  如果是這樣的話
[00:33:33.800 --> 00:33:34.800]  不如這樣
[00:33:34.800 --> 00:33:36.800]  這番說話只是給哥羅西教會聽的
[00:33:36.800 --> 00:33:39.800]  我寫給老弟家的教會那封信
[00:33:39.800 --> 00:33:41.800]  另外給老弟家聽的
[00:33:41.800 --> 00:33:44.800]  或者給那些其他沒見過的受眾
[00:33:44.800 --> 00:33:46.800]  我寫給另一篇的
[00:33:46.800 --> 00:33:50.800]  比較普及一點的
[00:33:50.800 --> 00:33:53.800]  不要有這麼仔細的內容
[00:33:53.800 --> 00:33:54.800]  有沒有這樣做呢
[00:33:54.800 --> 00:33:55.800]  沒有
[00:33:55.800 --> 00:33:58.800]  侍奉的焦點很清楚
[00:33:58.800 --> 00:34:01.800]  是上帝委託的東西
[00:34:01.800 --> 00:34:03.800]  他盡心去做
[00:34:03.800 --> 00:34:08.800]  不是見人講人話
[00:34:08.800 --> 00:34:11.800]  見鬼講鬼話
[00:34:11.800 --> 00:34:18.800]  保羅作為一個使徒的身份
[00:34:18.800 --> 00:34:20.800]  他就要做這個見證
[00:34:20.800 --> 00:34:21.800]  去見證出
[00:34:21.800 --> 00:34:24.800]  他這個普及性的侍奉的心智
[00:34:24.800 --> 00:34:27.800]  以及他的侍奉的行動
[00:34:27.800 --> 00:34:29.800]  做的侍奉
[00:34:29.800 --> 00:34:32.800]  不是只是討人喜悅
[00:34:32.800 --> 00:34:35.800]  或者討自己教會會有的喜悅
[00:34:35.800 --> 00:34:39.800]  而是討上帝的喜悅
[00:34:39.800 --> 00:34:45.800]  因為這個是要承擔上帝所交託的工作
[00:34:47.800 --> 00:34:48.800]  第二點
[00:34:48.800 --> 00:34:50.800]  第二第三節
[00:34:50.800 --> 00:34:51.800]  在這裡
[00:34:51.800 --> 00:34:55.800]  讓教會有一個準確的連繫點
[00:34:55.800 --> 00:34:58.800]  保羅在這裡怎樣說呢
[00:34:58.800 --> 00:35:00.800]  我們一起看看
[00:35:00.800 --> 00:35:02.800]  第二節和第三節
[00:35:02.800 --> 00:35:06.800]  要叫他們的心得安慰
[00:35:06.800 --> 00:35:09.800]  因愛心互相聯絡
[00:35:09.800 --> 00:35:11.800]  以致豐豐足足在
[00:35:11.800 --> 00:35:14.800]  悟性中有充足的信心
[00:35:14.800 --> 00:35:18.800]  使他們真知神的奧秘
[00:35:18.800 --> 00:35:20.800]  就是基督
[00:35:20.800 --> 00:35:23.800]  所積蓄的一切
[00:35:23.800 --> 00:35:25.800]  智慧、知識
[00:35:25.800 --> 00:35:29.800]  都在他裡面藏著
[00:35:29.800 --> 00:35:35.800]  在這段聖經裡
[00:35:35.800 --> 00:35:37.800]  保羅說到
[00:35:37.800 --> 00:35:41.800]  教、牧養的其中一個要旨
[00:35:41.800 --> 00:35:44.800]  就是要讓教會
[00:35:44.800 --> 00:35:50.800]  能夠連繫在一個點上面
[00:35:50.800 --> 00:35:56.800]  在上文第一章的二十四節之後的經文
[00:35:56.800 --> 00:35:57.800]  有已經說過
[00:35:57.800 --> 00:36:01.800]  我們要連繫在基督的身上
[00:36:01.800 --> 00:36:03.800]  而來到這一節的經文
[00:36:03.800 --> 00:36:06.800]  保羅更加進一步地
[00:36:06.800 --> 00:36:09.800]  去清清楚楚地說到
[00:36:09.800 --> 00:36:13.800]  那個連繫點就是基督
[00:36:13.800 --> 00:36:15.800]  我們仔細去看一下
[00:36:15.800 --> 00:36:17.800]  這裡想說些什麼
[00:36:17.800 --> 00:36:20.800]  我曾經聽過一個教會
[00:36:20.800 --> 00:36:22.800]  他們在教會裡面
[00:36:22.800 --> 00:36:25.800]  常常有很多的爭端
[00:36:25.800 --> 00:36:27.800]  教會這麼小嗎?
[00:36:27.800 --> 00:36:32.800]  每一次教會有爭端
[00:36:32.800 --> 00:36:37.800]  譬如教會建不建停車場
[00:36:37.800 --> 00:36:40.800]  要不要重建飯堂
[00:36:40.800 --> 00:36:45.800]  要不要裝修哪一個樓層的廁所
[00:36:45.800 --> 00:36:49.800]  或者牧者的宿舍要怎麼裝修維修
[00:36:49.800 --> 00:36:52.800]  每一次每一樣東西
[00:36:52.800 --> 00:36:54.800]  都有人去有爭端
[00:36:54.800 --> 00:36:57.800]  其實已經反映到這間教會的信徒的狀態
[00:36:57.800 --> 00:36:59.800]  不過都不要緊
[00:36:59.800 --> 00:37:04.800]  每一次教會的長輩都會出來這樣說
[00:37:04.800 --> 00:37:06.800]  教會要為了合一
[00:37:06.800 --> 00:37:08.800]  不要再有爭端了
[00:37:08.800 --> 00:37:11.800]  聽起來很順耳
[00:37:11.800 --> 00:37:13.800]  聽起來好像很合情合理
[00:37:13.800 --> 00:37:14.800]  合一嘛
[00:37:14.800 --> 00:37:16.800]  不要爭端了
[00:37:16.800 --> 00:37:19.800]  合一在哪裡呢?
[00:37:19.800 --> 00:37:24.800]  合一在哪裡呢?
[00:37:24.800 --> 00:37:27.800]  不說
[00:37:27.800 --> 00:37:33.800]  往往合一的點就是
[00:37:34.800 --> 00:37:37.800]  縮小一點的規模
[00:37:37.800 --> 00:37:39.800]  就是錢銀的問題
[00:37:39.800 --> 00:37:41.800]  第一個節目
[00:37:41.800 --> 00:37:49.800]  信徒在教會裡面的聯合點
[00:37:49.800 --> 00:37:53.800]  不是一些什麼什麼金錢的問題
[00:37:53.800 --> 00:37:56.800]  而是我們對上帝的心思
[00:37:56.800 --> 00:37:59.800]  是否能夠有清楚的拿捏
[00:37:59.800 --> 00:38:03.800]  在這樣的過程裡面
[00:38:03.800 --> 00:38:06.800]  二章第二至第三節裡面
[00:38:06.800 --> 00:38:10.800]  保羅就清楚在這裡陳明這個點了
[00:38:10.800 --> 00:38:11.800]  他說
[00:38:11.800 --> 00:38:16.800]  保羅的牧羊的侍奉的結果
[00:38:16.800 --> 00:38:18.800]  是一個眾多的群體
[00:38:18.800 --> 00:38:20.800]  有很多的人
[00:38:20.800 --> 00:38:23.800]  所以要叫他們
[00:38:23.800 --> 00:38:25.800]  不是某一個
[00:38:25.800 --> 00:38:27.800]  眾多的群體做什麼呢?
[00:38:27.800 --> 00:38:32.800]  促成他們連繫在基督的上面
[00:38:32.800 --> 00:38:34.800]  不過牧師不是這樣
[00:38:34.800 --> 00:38:35.800]  我讀到這段聖經
[00:38:35.800 --> 00:38:36.800]  他說
[00:38:36.800 --> 00:38:39.800]  要叫你們的心得安慰
[00:38:39.800 --> 00:38:43.800]  因為愛心互相聯絡
[00:38:43.800 --> 00:38:48.800]  要說聯絡在愛的上面
[00:38:48.800 --> 00:38:49.800]  沒錯
[00:38:49.800 --> 00:38:51.800]  愛是其中一個
[00:38:51.800 --> 00:38:56.800]  他們的聯繫的接著劑
[00:38:56.800 --> 00:38:58.800]  聽清楚
[00:38:58.800 --> 00:39:02.800]  愛是其中一個接著劑
[00:39:02.800 --> 00:39:06.800]  有沒有用過膠水?
[00:39:06.800 --> 00:39:09.800]  用過膠水是嗎?
[00:39:09.800 --> 00:39:13.800]  重點不是膠水
[00:39:13.800 --> 00:39:19.800]  重點是你要用膠水聯合兩樣東西
[00:39:19.800 --> 00:39:21.800]  譬如寄封信
[00:39:21.800 --> 00:39:23.800]  有沒有試過寄信?
[00:39:23.800 --> 00:39:25.800]  那張郵票
[00:39:25.800 --> 00:39:29.800]  貼錯了信封再撕出來不能貼了
[00:39:29.800 --> 00:39:30.800]  那怎麼辦?
[00:39:30.800 --> 00:39:33.800]  找一支膠水出來
[00:39:33.800 --> 00:39:35.800]  找一支漿糊
[00:39:35.800 --> 00:39:37.800]  找一支UHU出來
[00:39:37.800 --> 00:39:38.800]  懂不懂?
[00:39:38.800 --> 00:39:42.800]  塗在郵票上
[00:39:42.800 --> 00:39:45.800]  然後找一個合適的信封
[00:39:45.800 --> 00:39:47.800]  貼在信封上
[00:39:47.800 --> 00:39:50.800]  重點不是膠水
[00:39:50.800 --> 00:39:54.800]  重點是那兩樣東西的連接
[00:39:54.800 --> 00:39:56.800]  是什麼東西?
[00:39:56.800 --> 00:39:57.800]  好了
[00:39:57.800 --> 00:39:59.800]  除此之外
[00:39:59.800 --> 00:40:00.800]  還有什麼?
[00:40:00.800 --> 00:40:04.800]  是要豐豐富足在悟性當中有充足的信心
[00:40:04.800 --> 00:40:06.800]  牧師不是基督
[00:40:06.800 --> 00:40:08.800]  是講信心
[00:40:08.800 --> 00:40:09.800]  是不是?
[00:40:09.800 --> 00:40:13.800]  豐豐富足的悟性中
[00:40:13.800 --> 00:40:14.800]  不是
[00:40:14.800 --> 00:40:17.800]  豐豐富足的悟性中有充足的信心
[00:40:17.800 --> 00:40:20.800]  這裡所談論到的是什麼?
[00:40:20.800 --> 00:40:23.800]  是貼的過程
[00:40:25.800 --> 00:40:29.800]  你是用信來貼上去的
[00:40:29.800 --> 00:40:33.800]  貼的時候要有愛心
[00:40:33.800 --> 00:40:35.800]  要用準確的膠水
[00:40:35.800 --> 00:40:37.800]  貼的過程中要怎樣貼?
[00:40:37.800 --> 00:40:39.800]  你要有豐豐富足的悟性
[00:40:39.800 --> 00:40:41.800]  懂得怎樣去貼
[00:40:41.800 --> 00:40:46.800]  然後怎樣?
[00:40:46.800 --> 00:40:47.800]  貼上去
[00:40:47.800 --> 00:40:49.800]  明白
[00:40:49.800 --> 00:40:53.800]  上帝的奧秘
[00:40:54.800 --> 00:40:57.800]  讓他知道上帝的奧秘
[00:40:57.800 --> 00:41:00.800]  奧秘是什麼?
[00:41:00.800 --> 00:41:02.800]  很熟悉
[00:41:02.800 --> 00:41:06.800]  牧師這個字眼好像剛剛聽完你說過
[00:41:06.800 --> 00:41:10.800]  奧秘這個陳述
[00:41:10.800 --> 00:41:14.800]  我用了一個例子來解釋
[00:41:14.800 --> 00:41:18.800]  就好像上帝和你去傾密計
[00:41:19.800 --> 00:41:24.800]  將一些以往上帝沒有公開講到的東西
[00:41:24.800 --> 00:41:29.800]  私底下跟你講清楚
[00:41:29.800 --> 00:41:31.800]  介紹清楚
[00:41:31.800 --> 00:41:35.800]  那些東西就只是講給我聽
[00:41:35.800 --> 00:41:38.800]  講了給你聽是做什麼?
[00:41:38.800 --> 00:41:40.800]  算數嗎?
[00:41:40.800 --> 00:41:41.800]  只是你知道嗎?
[00:41:41.800 --> 00:41:42.800]  如果只是你知道
[00:41:42.800 --> 00:41:44.800]  那就是籠絡你的心
[00:41:44.800 --> 00:41:45.800]  不是
[00:41:47.800 --> 00:41:50.800]  原來這裡用了一個句式叫
[00:41:50.800 --> 00:41:52.800]  就是基督
[00:41:52.800 --> 00:41:54.800]  原來這個奧秘最終要講的就是
[00:41:54.800 --> 00:41:56.800]  基督是怎樣
[00:41:56.800 --> 00:41:58.800]  耶穌是怎樣
[00:41:58.800 --> 00:41:59.800]  他的工作是什麼?
[00:41:59.800 --> 00:42:00.800]  請留意
[00:42:00.800 --> 00:42:02.800]  這裡特別用基督
[00:42:02.800 --> 00:42:05.800]  不是基督耶穌
[00:42:05.800 --> 00:42:07.800]  也不是講耶穌
[00:42:07.800 --> 00:42:09.800]  是基督
[00:42:09.800 --> 00:42:11.800]  基督就很不同
[00:42:11.800 --> 00:42:14.800]  有一個很特別的意義
[00:42:14.800 --> 00:42:17.800]  就是被高納者
[00:42:17.800 --> 00:42:24.800]  你要和所有的人去介紹
[00:42:24.800 --> 00:42:29.800]  明白這位被高納者是哪一位
[00:42:29.800 --> 00:42:33.800]  上帝講了給保羅知道
[00:42:33.800 --> 00:42:36.800]  就是被召的人
[00:42:36.800 --> 00:42:40.800]  當你在這個被召裡面
[00:42:40.800 --> 00:42:43.800]  接著下去你所做的事
[00:42:43.800 --> 00:42:45.800]  就是要怎樣?
[00:42:45.800 --> 00:42:49.800]  將所有你所認識到的東西
[00:42:49.800 --> 00:42:50.800]  所以第三節
[00:42:50.800 --> 00:42:57.800]  所積蓄的一切智慧知識
[00:42:57.800 --> 00:43:01.800]  都在他裡面藏著
[00:43:01.800 --> 00:43:03.800]  不是叫他收起來
[00:43:03.800 --> 00:43:06.800]  是叫他們能夠得著
[00:43:06.800 --> 00:43:10.800]  而且很穩固地收藏寶貴
[00:43:10.800 --> 00:43:13.800]  放在這班人身上
[00:43:13.800 --> 00:43:14.800]  哪班人身上?
[00:43:14.800 --> 00:43:16.800]  前面講完
[00:43:16.800 --> 00:43:17.800]  老弟家教會
[00:43:17.800 --> 00:43:18.800]  哥羅西教會
[00:43:18.800 --> 00:43:20.800]  和一切沒見過的
[00:43:20.800 --> 00:43:23.800]  都要他們學會明白
[00:43:23.800 --> 00:43:29.800]  得到這個知識智慧
[00:43:29.800 --> 00:43:33.800]  讓他們好好保護著
[00:43:33.800 --> 00:43:35.800]  有這個心態
[00:43:35.800 --> 00:43:37.800]  有這方面的學知
[00:43:41.800 --> 00:43:44.800]  在《聖經》裡面有一句說話
[00:43:44.800 --> 00:43:48.800]  《新命記》第29章第29節
[00:43:48.800 --> 00:43:51.800]  我們打開去看看
[00:43:51.800 --> 00:43:58.800]  《新命記》第29章第29節
[00:43:58.800 --> 00:44:03.800]  找到之後我們一起讀好不好?
[00:44:11.800 --> 00:44:13.800]  好,我們一起讀
[00:44:41.800 --> 00:44:45.800]  好,叫我們遵行者律法上的一切話
[00:44:45.800 --> 00:44:47.800]  大兄姊妹聽不聽到這句話?
[00:44:47.800 --> 00:44:51.800]  現在上帝將一個隱蔽的事
[00:44:51.800 --> 00:44:53.800]  告訴了保羅
[00:44:53.800 --> 00:44:56.800]  而這個保羅就告訴
[00:44:56.800 --> 00:44:59.800]  所有老弟家
[00:44:59.800 --> 00:45:00.800]  哥羅西
[00:45:00.800 --> 00:45:04.800]  以及一切他沒見過的人知道
[00:45:04.800 --> 00:45:07.800]  原來就是基督
[00:45:07.800 --> 00:45:10.800]  將一件原本隱藏的事
[00:45:10.800 --> 00:45:12.800]  將它顯明出來
[00:45:12.800 --> 00:45:14.800]  其實都不是保羅顯明出來
[00:45:14.800 --> 00:45:16.800]  基督自己本身顯明了出來
[00:45:16.800 --> 00:45:20.800]  保羅只不過是將這個奧秘
[00:45:20.800 --> 00:45:22.800]  和基督連起來
[00:45:22.800 --> 00:45:24.800]  告訴你們知道
[00:45:24.800 --> 00:45:27.800]  現在的事情再不是神隱蔽的事
[00:45:27.800 --> 00:45:30.800]  現在是顯明的事
[00:45:30.800 --> 00:45:32.800]  基督顯明在你們身上
[00:45:32.800 --> 00:45:35.800]  基督在做什麼?
[00:45:35.800 --> 00:45:37.800]  成就救恩
[00:45:37.800 --> 00:45:39.800]  怎樣成就救恩?
[00:45:39.800 --> 00:45:41.800]  基督怎樣成就救恩?
[00:45:41.800 --> 00:45:43.800]  死在十字架上
[00:45:43.800 --> 00:45:45.800]  什麼叫死在十字架上?
[00:45:45.800 --> 00:45:49.800]  用回聖經這裡的陳述
[00:45:49.800 --> 00:45:51.800]  是什麼字眼?
[00:45:51.800 --> 00:45:53.800]  好像聖經問答比賽
[00:45:53.800 --> 00:45:54.800]  不是,很簡單的
[00:45:54.800 --> 00:45:57.800]  那句話剛才我說了很多次
[00:45:57.800 --> 00:45:58.800]  就是第一節最後那句
