
[00:00:00.000 --> 00:00:03.060]  好,我們繼續這個聖週的講道
[00:17:48.420 --> 00:17:50.420]  羞辱十字架的邏輯
[00:17:50.420 --> 00:17:53.420]  這個邏輯是什麼
[00:17:53.420 --> 00:17:54.420]  它受羞辱
[00:17:54.420 --> 00:17:57.420]  以致我們能夠有尊榮
[00:17:57.420 --> 00:17:58.420]  它受苦
[00:17:58.420 --> 00:18:01.420]  以致我們能夠得到生命
[00:18:01.420 --> 00:18:06.420]  這就是十架的非世人的邏輯
[00:18:06.420 --> 00:18:08.420]  世人看見十字架的時候
[00:18:08.420 --> 00:18:11.420]  就說這個是半腳石
[00:18:11.420 --> 00:18:14.420]  或者世人最愚蠢的東西
[00:18:14.420 --> 00:18:16.420]  一個流血的十字架
[00:18:16.420 --> 00:18:19.420]  一個死刑
[00:18:19.420 --> 00:18:21.420]  一個犧牲
[00:18:21.420 --> 00:18:23.420]  一個羞辱
[00:18:23.420 --> 00:18:24.420]  但是在上帝眼中
[00:18:24.420 --> 00:18:26.420]  這個就是上帝的智慧
[00:18:26.420 --> 00:18:31.420]  就是拯救我們這幫貪生怕死的人
[00:18:31.420 --> 00:18:34.420]  從罪裡面能夠得以釋放
[00:18:34.420 --> 00:18:37.420]  這個就是十架的邏輯
[00:18:37.420 --> 00:18:39.420]  就是耶穌看透這個邏輯
[00:18:39.420 --> 00:18:41.420]  以致他願意順服天父的旨意
[00:18:41.420 --> 00:18:44.420]  他就上十字架
[00:18:44.420 --> 00:18:46.420]  去改變我們的生命
[00:18:46.420 --> 00:18:49.420]  第二方面
[00:18:49.420 --> 00:18:51.420]  就是耶穌的生命提醒我們
[00:18:51.420 --> 00:18:55.420]  如何活出十字架的邏輯
[00:18:55.420 --> 00:18:57.420]  如何活出十字架的邏輯
[00:18:57.420 --> 00:18:59.420]  十字架就是說
[00:18:59.420 --> 00:19:01.420]  不照我的意思
[00:19:01.420 --> 00:19:03.420]  最終要照上帝你的意思
[00:19:03.420 --> 00:19:05.420]  因為生命裡面有不同的際遇
[00:19:05.420 --> 00:19:07.420]  有不同的問題
[00:19:07.420 --> 00:19:11.420]  但是我們問一個最終極的問題
[00:19:11.420 --> 00:19:17.420]  就是我們不是按照我的意思
[00:19:17.420 --> 00:19:20.420]  上帝要按照你的意思
[00:19:20.420 --> 00:19:22.420]  是我會掙扎
[00:19:22.420 --> 00:19:23.420]  但是最終我會問
[00:19:23.420 --> 00:19:26.420]  到底上帝要我在這個情況裡面
[00:19:26.420 --> 00:19:30.420]  我如何去尊崇他
[00:19:30.420 --> 00:19:32.420]  不照我的意思
[00:19:32.420 --> 00:19:34.420]  照上帝的意思
[00:19:34.420 --> 00:19:37.420]  在馬下方第十章四十五節
[00:19:37.420 --> 00:19:38.420]  這一節的聖經
[00:19:38.420 --> 00:19:41.420]  可以這樣說
[00:19:41.420 --> 00:19:43.420]  將整個福音
[00:19:43.420 --> 00:19:45.420]  整個基督徒的生命
[00:19:45.420 --> 00:19:47.420]  耶穌自己的生命
[00:19:47.420 --> 00:19:51.420]  做一個總結
[00:19:51.420 --> 00:19:52.420]  因為人子來
[00:19:52.420 --> 00:19:54.420]  並不是要受人的服侍
[00:19:54.420 --> 00:19:56.420]  乃是要服侍人
[00:19:56.420 --> 00:19:58.420]  並且要捨命
[00:19:58.420 --> 00:20:02.420]  作多人的屬駕
[00:20:02.420 --> 00:20:04.420]  我們剛才講到十字架底下
[00:20:04.420 --> 00:20:06.420]  有很多不同的角色
[00:20:06.420 --> 00:20:09.420]  每一個都是以自己利益
[00:20:09.420 --> 00:20:11.420]  自己的意思先行
[00:20:11.420 --> 00:20:14.420]  自己的自我利益先行
[00:20:14.420 --> 00:20:16.420]  我們每個現代的人都會這樣
[00:20:16.420 --> 00:20:18.420]  有一種懷疑
[00:20:18.420 --> 00:20:20.420]  或者一種侵蝕
[00:20:20.420 --> 00:20:22.420]  就是我覺得我自己的事先行
[00:20:22.420 --> 00:20:25.420]  我現在的處境
[00:20:25.420 --> 00:20:26.420]  我現在的感覺
[00:20:26.420 --> 00:20:28.420]  我現在的聲音
[00:20:28.420 --> 00:20:30.420]  但是耶穌說什麼呢
[00:20:30.420 --> 00:20:31.420]  他說人子來
[00:20:31.420 --> 00:20:33.420]  不是要受人的服侍
[00:20:33.420 --> 00:20:35.420]  乃是要服侍人
[00:20:35.420 --> 00:20:36.420]  並且捨命
[00:20:36.420 --> 00:20:39.420]  作多人的屬駕
[00:20:39.420 --> 00:20:40.420]  在這裡你留意到
[00:20:40.420 --> 00:20:42.420]  有不同的聖經翻譯
[00:20:42.420 --> 00:20:45.420]  我們曾經有一些茶經班
[00:20:45.420 --> 00:20:46.420]  茶經小組
[00:20:46.420 --> 00:20:47.420]  我們經常說
[00:20:47.420 --> 00:20:48.420]  我們對照一下其他的翻譯本
[00:20:48.420 --> 00:20:50.420]  有些什麼看
[00:20:50.420 --> 00:20:51.420]  但是其實很多時候
[00:20:51.420 --> 00:20:53.420]  看不同的翻譯本
[00:20:53.420 --> 00:20:54.420]  是沒有用的
[00:20:54.420 --> 00:20:56.420]  因為是同一件事
[00:20:56.420 --> 00:20:57.420]  但是有時
[00:20:57.420 --> 00:20:59.420]  翻譯本是有意思的
[00:20:59.420 --> 00:21:01.420]  就好像這裡
[00:21:01.420 --> 00:21:03.420]  你看到英文全部翻譯
[00:21:03.420 --> 00:21:05.420]  The Son of Man
[00:21:05.420 --> 00:21:07.420]  For even the Son of Man
[00:21:07.420 --> 00:21:08.420]  came not to be served
[00:21:08.420 --> 00:21:10.420]  but to serve
[00:21:10.420 --> 00:21:12.420]  中文翻譯
[00:21:12.420 --> 00:21:14.420]  很多都沒有翻譯
[00:21:14.420 --> 00:21:16.420]  那個even出來
[00:21:16.420 --> 00:21:18.420]  接著我就翻譯
[00:21:18.420 --> 00:21:20.420]  當代譯本有沒有呢
[00:21:20.420 --> 00:21:22.420]  因為當代譯本是跟NLT
[00:21:22.420 --> 00:21:24.420]  英文的NLT
[00:21:24.420 --> 00:21:25.420]  它是怎麼翻譯呢
[00:21:25.420 --> 00:21:27.420]  我覺得翻譯得到那個意思
[00:21:27.420 --> 00:21:29.420]  因為就連人子
[00:21:29.420 --> 00:21:32.420]  也不是來受人服侍
[00:21:32.420 --> 00:21:35.420]  那個字是很小很小的字
[00:21:35.420 --> 00:21:37.420]  希臘文叫Kai
[00:21:37.420 --> 00:21:39.420]  K-A-I
[00:21:39.420 --> 00:21:40.420]  其實可以直譯
[00:21:40.420 --> 00:21:41.420]  就是and
[00:21:41.420 --> 00:21:42.420]  就是連接字
[00:21:42.420 --> 00:21:44.420]  跟著發生什麼事
[00:21:44.420 --> 00:21:46.420]  以及發生什麼事
[00:21:46.420 --> 00:21:47.420]  你可以這樣直譯
[00:21:47.420 --> 00:21:49.420]  但是上文你就了解
[00:21:49.420 --> 00:21:51.420]  為什麼叫做就連
[00:21:51.420 --> 00:21:53.420]  even
[00:21:53.420 --> 00:21:56.420]  因為耶穌說這句話之前
[00:21:56.420 --> 00:21:58.420]  就是有門徒
[00:21:58.420 --> 00:22:01.420]  去到祂面前求祂
[00:22:01.420 --> 00:22:04.420]  祂說主理德國的時候
[00:22:04.420 --> 00:22:06.420]  可不可以我們一個
[00:22:06.420 --> 00:22:07.420]  坐在你左邊
[00:22:07.420 --> 00:22:09.420]  一個坐在你右邊
[00:22:09.420 --> 00:22:11.420]  約翰和雅各
[00:22:11.420 --> 00:22:12.420]  他們十二門徒裡面
[00:22:12.420 --> 00:22:14.420]  就想爭最大
[00:22:14.420 --> 00:22:16.420]  這個是我們的意思
[00:22:16.420 --> 00:22:17.420]  你可不可以
[00:22:17.420 --> 00:22:18.420]  照我們的意思做
[00:22:18.420 --> 00:22:20.420]  當你德國進入
[00:22:20.420 --> 00:22:22.420]  Glory的時候
[00:22:22.420 --> 00:22:23.420]  你有榮耀的時候
[00:22:23.420 --> 00:22:24.420]  你有威的時候
[00:22:24.420 --> 00:22:26.420]  讓我坐在你左邊
[00:22:26.420 --> 00:22:28.420]  和右邊
[00:22:28.420 --> 00:22:31.420]  耶穌就說這句話
[00:22:31.420 --> 00:22:34.420]  for even the son of man
[00:22:34.420 --> 00:22:40.420]  就連人子也不是來受人服侍
[00:22:40.420 --> 00:22:42.420]  乃是要服侍人
[00:22:42.420 --> 00:22:44.420]  就是一個這麼簡單的字
[00:22:44.420 --> 00:22:45.420]  什麼意思
[00:22:45.420 --> 00:22:47.420]  那個效果是什麼
[00:22:47.420 --> 00:22:49.420]  那個效果就是告訴我們
[00:22:49.420 --> 00:22:54.420]  人子是應該受人服侍的
[00:22:54.420 --> 00:22:56.420]  人子是大條道理
[00:22:56.420 --> 00:22:58.420]  是應該受人服侍的
[00:22:58.420 --> 00:23:02.420]  最理想的就是
[00:23:02.420 --> 00:23:03.420]  to be served
[00:23:03.420 --> 00:23:06.420]  and not to serve
[00:23:06.420 --> 00:23:08.420]  最近不是有個新聞
[00:23:08.420 --> 00:23:09.420]  哪個公主
[00:23:09.420 --> 00:23:10.420]  英國
[00:23:10.420 --> 00:23:12.420]  是不是有癌症
[00:23:12.420 --> 00:23:14.420]  她真的好
[00:23:14.420 --> 00:23:16.420]  因為她醫藥保險一定很好
[00:23:16.420 --> 00:23:18.420]  她是受人服侍
[00:23:18.420 --> 00:23:20.420]  她可以受人服侍
[00:23:20.420 --> 00:23:21.420]  應該受人服侍
[00:23:21.420 --> 00:23:25.420]  因為她有這個皇室的尊榮
[00:23:25.420 --> 00:23:26.420]  但是耶穌說
[00:23:26.420 --> 00:23:29.420]  就算就連人子
[00:23:29.420 --> 00:23:33.420]  他都不是要受人服侍
[00:23:33.420 --> 00:23:34.420]  在開始的時候
[00:23:34.420 --> 00:23:35.420]  我提到人子
[00:23:35.420 --> 00:23:37.420]  son of man是什麼意思
[00:23:37.420 --> 00:23:39.420]  在舊約裡面
[00:23:39.420 --> 00:23:41.420]  son of man就是
[00:23:41.420 --> 00:23:43.420]  那個戰勝帝國
[00:23:43.420 --> 00:23:45.420]  那位王者
[00:23:45.420 --> 00:23:49.420]  有天上地下權柄的王者
[00:23:49.420 --> 00:23:51.420]  就連這一位的王者
[00:23:51.420 --> 00:23:54.420]  人子
[00:23:54.420 --> 00:23:56.420]  都不是要受人服侍
[00:23:56.420 --> 00:23:59.420]  而是服侍人
[00:23:59.420 --> 00:24:02.420]  在聖咒裡面
[00:24:02.420 --> 00:24:07.420]  求上帝一巴掌
[00:24:07.420 --> 00:24:09.420]  提醒我們
[00:24:09.420 --> 00:24:10.420]  我們接受了
[00:24:10.420 --> 00:24:12.420]  耶穌作愛救主的人
[00:24:12.420 --> 00:24:13.420]  接受了這位人子
[00:24:13.420 --> 00:24:15.420]  來服侍的人
[00:24:15.420 --> 00:24:18.420]  我們應該怎樣去活出
[00:24:18.420 --> 00:24:22.420]  十字架的生命
[00:24:22.420 --> 00:24:24.420]  告訴世人
[00:24:24.420 --> 00:24:26.420]  這位主值得我們敬拜
[00:24:26.420 --> 00:24:28.420]  值得我們侍奉
[00:24:28.420 --> 00:24:30.420]  他救我
[00:24:30.420 --> 00:24:31.420]  我就好像他一樣
[00:24:31.420 --> 00:24:33.420]  不是受人服侍
[00:24:33.420 --> 00:24:35.420]  而是服侍人
[00:24:35.420 --> 00:24:36.420]  我們請我們敬拜隊上來
[00:24:36.420 --> 00:24:39.420]  我們唱最後回應的詩歌
[00:24:39.420 --> 00:24:40.420]  我們唱的時候
[00:24:40.420 --> 00:24:43.420]  希望你去到思想裡面
[00:24:43.420 --> 00:24:45.420]  上帝去拯救我們
[00:24:45.420 --> 00:24:46.420]  我們這個生命
[00:24:46.420 --> 00:24:49.420]  贖付祂
[00:24:49.420 --> 00:24:51.420]  不是要受人服侍
[00:24:51.420 --> 00:24:52.420]  而是服侍人
[00:24:52.420 --> 00:24:53.420]  當你有一個
[00:24:53.420 --> 00:24:54.420]  這樣的邏輯的時候
[00:24:54.420 --> 00:24:56.420]  我相信你個人的生命
[00:24:56.420 --> 00:24:57.420]  和你自己家庭的生命
[00:24:57.420 --> 00:24:59.420]  任何一個角色
[00:24:59.420 --> 00:25:01.420]  都會有基本上的改變
[00:25:01.420 --> 00:25:02.420]  我們的心態
[00:25:02.420 --> 00:25:03.420]  我們的取態上
[00:25:03.420 --> 00:25:06.420]  都會有不同
[00:25:06.420 --> 00:25:08.420]  用我們的生命去服侍人
[00:25:08.420 --> 00:25:11.420]  不是要受人服侍
[00:25:11.420 --> 00:25:13.420]  我們同心低頭祈禱
[00:25:13.420 --> 00:25:15.420]  主我們為了我們的生命
[00:25:15.420 --> 00:25:16.420]  一個罪人的生命
[00:25:16.420 --> 00:25:19.420]  能夠得著祢的救恩
[00:25:19.420 --> 00:25:21.420]  我們獻上感謝
[00:25:21.420 --> 00:25:22.420]  主要感謝祢
[00:25:22.420 --> 00:25:25.420]  我們能夠聽見祢的聲音
[00:25:25.420 --> 00:25:26.420]  祢愛我們的聲音
[00:25:26.420 --> 00:25:27.420]  十字架上面
[00:25:27.420 --> 00:25:29.420]  對我們的恩典
[00:25:29.420 --> 00:25:31.420]  今天我們站在祢面前
[00:25:31.420 --> 00:25:34.420]  就如站在十字架的面前一樣
[00:25:34.420 --> 00:25:35.420]  感謝祢
[00:25:35.420 --> 00:25:36.420]  我們的主耶穌基督
[00:25:36.420 --> 00:25:37.420]  真正的彌賽亞
[00:25:37.420 --> 00:25:38.420]  真正的王者
[00:25:38.420 --> 00:25:40.420]  願意以愛而犧牲
[00:25:40.420 --> 00:25:42.420]  祢到去救贖我們
[00:25:42.420 --> 00:25:43.420]  主我們的生命
[00:25:43.420 --> 00:25:45.420]  是有著祢的名字
[00:25:45.420 --> 00:25:47.420]  求祢讓我們的言談舉止
[00:25:47.420 --> 00:25:49.420]  我們的生命我們的行為
[00:25:49.420 --> 00:25:50.420]  我們的取態
[00:25:50.420 --> 00:25:53.420]  都有如我們所跟隨的耶穌一樣
[00:25:53.420 --> 00:25:54.420]  帶領我們
[00:25:54.420 --> 00:25:56.420]  差領我們離開這個地方
[00:25:56.420 --> 00:25:57.420]  去到我們自己
[00:25:57.420 --> 00:25:59.420]  生命裡面每一個的崗位
[00:25:59.420 --> 00:26:00.420]  大大小小的角色
[00:26:00.420 --> 00:26:01.420]  我們能夠去
[00:26:01.420 --> 00:26:04.420]  演繹出十字架的道理
[00:26:04.420 --> 00:26:05.420]  演繹出
[00:26:05.420 --> 00:26:07.420]  服侍人生命的道理
[00:26:07.420 --> 00:26:09.420]  主求祢賜力給我們
[00:26:09.420 --> 00:26:10.420]  讓教會能夠成為
[00:26:10.420 --> 00:26:11.420]  祢美好的見證
[00:26:11.420 --> 00:26:12.420]  我們這樣祈禱
[00:26:12.420 --> 00:26:13.420]  奉主命
[00:26:13.420 --> 00:26:14.420]  各位先坐
