
[00:00:00.000 --> 00:00:02.300]  很開心大家一起有敬拜的時間
[00:15:10.300 --> 00:15:12.260]  我要走過去的時候
[00:15:12.260 --> 00:15:13.940]  是辛苦的
[00:15:13.940 --> 00:15:15.540]  走那麼遠
[00:15:15.540 --> 00:15:17.300]  但是如果我覺得
[00:15:17.300 --> 00:15:19.180]  在那邊的湖景很漂亮
[00:15:19.180 --> 00:15:20.780]  我很想去看
[00:15:20.780 --> 00:15:23.500]  我怎樣都會堅持走到最後
[00:15:23.500 --> 00:15:26.420]  所以人有這個願景是很重要的
[00:15:26.420 --> 00:15:29.140]  一個媽媽其實懷孕很辛苦的
[00:15:29.140 --> 00:15:30.660]  又懷孕又辛苦
[00:15:30.660 --> 00:15:31.740]  吃東西又不知道怎麼樣
[00:15:31.740 --> 00:15:33.060]  然後又睡不著
[00:15:33.060 --> 00:15:36.300]  然後最慘生產的時候是十級痛
[00:15:36.300 --> 00:15:37.980]  但是為什麼都忍得住
[00:15:37.980 --> 00:15:40.220]  因為我們心裡面很清楚知道
[00:15:40.220 --> 00:15:41.740]  只要忍住生出來
[00:15:41.740 --> 00:15:43.860]  我們就會看到那個很可愛的嬰兒
[00:15:43.860 --> 00:15:45.780]  那個是我們自己的子女
[00:15:45.780 --> 00:15:49.420]  頂指我們人生是需要有願景的
[00:15:49.420 --> 00:15:51.340]  但是什麼叫做任務呢
[00:15:51.340 --> 00:15:53.300]  很多時候我們說有任務
[00:15:53.300 --> 00:15:55.620]  原因就是我們看到那幅圖畫
[00:15:55.620 --> 00:15:56.620]  我們就要想
[00:15:56.620 --> 00:15:59.060]  我們怎樣去達成才行
[00:15:59.060 --> 00:16:00.340]  不是躺平在那裡
[00:16:00.340 --> 00:16:02.220]  這個世界會為你而生
[00:16:02.220 --> 00:16:03.860]  我們怎樣都要去想一些策略
[00:16:03.860 --> 00:16:04.820]  想一些方法
[00:16:04.820 --> 00:16:08.020]  來達成這個目標和方向
[00:16:08.020 --> 00:16:09.220]  所以你看到耶穌基督
[00:16:09.220 --> 00:16:11.380]  其實祂一早來到這個世界上
[00:16:11.380 --> 00:16:13.300]  祂知道祂自己在做什麼
[00:16:13.300 --> 00:16:15.060]  天使在祂未降世的時候
[00:16:15.060 --> 00:16:16.540]  已經將祂的名字
[00:16:16.540 --> 00:16:18.580]  告訴祂的父母
[00:16:18.580 --> 00:16:20.500]  就是耶穌基督來到這個世界上
[00:16:20.500 --> 00:16:21.940]  有一樣事情要做的
[00:16:21.940 --> 00:16:26.300]  就是將祂的百姓從罪惡裡面救出來
[00:16:26.300 --> 00:16:29.380]  這個是祂最終極要做的事情
[00:16:29.380 --> 00:16:31.220]  而祂用什麼方法呢
[00:16:31.220 --> 00:16:32.220]  很多人就會覺得
[00:16:32.220 --> 00:16:33.580]  耶穌做很多都可以
[00:16:33.580 --> 00:16:39.060]  為什麼要用死在十字架上的方法呢
[00:16:39.060 --> 00:16:41.020]  當時的猶太人不能夠接受的
[00:16:41.020 --> 00:16:42.340]  就是他們的尼賽亞
[00:16:42.340 --> 00:16:43.940]  沒有理由是這樣的
[00:16:43.940 --> 00:16:45.420]  沒有理由是這麼軟弱的
[00:16:45.420 --> 00:16:47.620]  沒有理由會死的
[00:16:47.620 --> 00:16:49.260]  但是祂不明白
[00:16:49.260 --> 00:16:52.700]  上帝設立耶穌基督是要做一個挽回制
[00:16:52.700 --> 00:16:55.860]  是要憑著耶穌基督的血和人類的信
[00:16:55.860 --> 00:16:57.940]  以致顯明上帝的義
[00:16:57.940 --> 00:16:59.820]  因為祂用忍耐的心
[00:16:59.820 --> 00:17:02.860]  寬容人以前所犯的罪
[00:17:02.860 --> 00:17:04.140]  原來耶穌基督降臨
[00:17:04.140 --> 00:17:07.180]  祂不是要打敗羅馬政府
[00:17:07.180 --> 00:17:09.500]  來重建猶太國
[00:17:09.500 --> 00:17:12.500]  因為地上的國度不是祂所關心的
[00:17:12.500 --> 00:17:13.980]  而最重要的一件事
[00:17:13.980 --> 00:17:17.780]  祂要讓人離開黑暗的國度
[00:17:17.780 --> 00:17:20.580]  進入到光明當中
[00:17:20.580 --> 00:17:23.500]  所以祂要進入死亡
[00:17:23.500 --> 00:17:26.100]  以致祂能夠復活
[00:17:26.100 --> 00:17:29.020]  去顯明祂已經勝過罪
[00:17:29.020 --> 00:17:31.860]  我用一個更加簡單的圖畫
[00:17:31.860 --> 00:17:33.220]  給大家去理解
[00:17:33.220 --> 00:17:36.140]  如果我們人類好像魚一樣
[00:17:36.140 --> 00:17:37.380]  進入了一個魚網
[00:17:37.380 --> 00:17:38.740]  在一個罪網裡面
[00:17:38.740 --> 00:17:41.700]  我們是一路沒有辦法逃脫的
[00:17:41.700 --> 00:17:45.660]  直至弄到那個漁船被捕了
[00:17:45.660 --> 00:17:47.780]  魔鬼就這樣去捕捉我們
[00:17:47.780 --> 00:17:51.980]  有什麼辦法能夠拯救這些魚呢
[00:17:51.980 --> 00:17:53.660]  我們想像
[00:17:53.660 --> 00:17:55.820]  只是說故事而已
[00:17:55.820 --> 00:17:57.220]  如果真的有一條鯊魚
[00:17:57.220 --> 00:18:02.140]  都撞進了這條魚網的時候
[00:18:02.140 --> 00:18:04.100]  它有大能大力
[00:18:04.100 --> 00:18:07.420]  當它能夠撞破這個魚網
[00:18:07.420 --> 00:18:09.060]  它走出來的時候
[00:18:09.060 --> 00:18:10.100]  在這個魚網裡面
[00:18:10.100 --> 00:18:11.740]  所有的小魚
[00:18:11.740 --> 00:18:13.700]  如果它跟著這個洞
[00:18:13.700 --> 00:18:17.340]  原則上它就可以逃離了
[00:18:17.340 --> 00:18:19.580]  這個大的魚網
[00:18:19.580 --> 00:18:20.660]  所以丁子梅
[00:18:20.660 --> 00:18:22.780]  今天你就會更加明白
[00:18:22.780 --> 00:18:24.100]  為什麼耶穌祂說
[00:18:24.100 --> 00:18:26.460]  我就是道路真理生命
[00:18:26.460 --> 00:18:28.220]  若不藉著我
[00:18:28.220 --> 00:18:31.660]  沒有人能到乎那裡去
[00:18:31.660 --> 00:18:33.460]  不是叫霸道與否
[00:18:33.460 --> 00:18:34.460]  問題就是
[00:18:34.460 --> 00:18:36.340]  當人是在罪的當中
[00:18:36.340 --> 00:18:37.700]  唯有耶穌基督
[00:18:37.700 --> 00:18:40.060]  來到這個人類的世界裡面
[00:18:40.060 --> 00:18:42.100]  為我們開了一條出路
[00:18:42.100 --> 00:18:44.300]  以致我們能夠脫離罪
[00:18:44.300 --> 00:18:45.940]  回到上帝的身邊
[00:18:45.940 --> 00:18:47.500]  成為祂的兒女
[00:18:47.500 --> 00:18:50.060]  所以今天耶穌基督來到世界裡面
[00:18:50.060 --> 00:18:51.580]  不單止完成救恩
[00:18:51.580 --> 00:18:53.260]  對於我們這班信耶穌的人
[00:18:53.260 --> 00:18:54.820]  上帝呼召我們
[00:18:54.820 --> 00:18:56.020]  是做什麼的
[00:18:56.020 --> 00:18:58.420]  是來跟從我
[00:18:58.420 --> 00:19:01.100]  很多時候我們會叫人信耶穌
[00:19:01.100 --> 00:19:02.940]  信耶穌做什麼呢
[00:19:02.940 --> 00:19:04.860]  是不是只想上天堂呢
[00:19:04.860 --> 00:19:05.780]  丁子梅
[00:19:05.780 --> 00:19:08.900]  耶穌向每一個聽祂道的人
[00:19:08.900 --> 00:19:10.780]  祂都發出呼召
[00:19:10.780 --> 00:19:12.380]  來跟從我
[00:19:12.380 --> 00:19:15.380]  我要使你得人如得魚一樣
[00:19:15.380 --> 00:19:17.660]  耶穌那班門徒做什麼呢
[00:19:17.660 --> 00:19:19.100]  跟著祂
[00:19:19.100 --> 00:19:20.220]  耶穌做什麼
[00:19:20.220 --> 00:19:21.980]  祂們就做什麼
[00:19:21.980 --> 00:19:25.140]  因此教會有很多事情可以做
[00:19:25.140 --> 00:19:26.700]  教會可以做扶貧
[00:19:26.700 --> 00:19:28.100]  教會可以做輔導
[00:19:28.100 --> 00:19:28.900]  我們經常見
[00:19:28.900 --> 00:19:30.260]  我們會做教導
[00:19:30.260 --> 00:19:31.580]  我們不單止教聖經
[00:19:31.580 --> 00:19:33.460]  我們教別人婚姻
[00:19:33.460 --> 00:19:34.660]  子女的問題
[00:19:34.660 --> 00:19:35.420]  品格
[00:19:35.420 --> 00:19:36.940]  什麼都說的
[00:19:36.940 --> 00:19:37.620]  是的
[00:19:37.620 --> 00:19:39.380]  所有事情可以做
[00:19:39.380 --> 00:19:40.340]  但是我想問
[00:19:40.340 --> 00:19:43.140]  最終極是想做些什麼
[00:19:43.140 --> 00:19:44.780]  耶穌基督臨走的時候
[00:19:44.780 --> 00:19:47.900]  祂對門徒頒下了大的使命
[00:19:47.900 --> 00:19:49.180]  就是你們要去
[00:19:49.180 --> 00:19:51.220]  使萬民作我的門徒
[00:19:51.220 --> 00:19:52.500]  奉父子聖靈的名
[00:19:52.500 --> 00:19:53.820]  給他們施浸
[00:19:53.820 --> 00:19:55.620]  凡我所吩咐你們的
[00:19:55.620 --> 00:19:57.660]  都要教訓他們遵守
[00:19:57.660 --> 00:19:59.540]  我就常與你們同在
[00:19:59.540 --> 00:20:02.820]  直到世界的末了
[00:20:02.820 --> 00:20:03.180]  丁子梅
[00:20:03.180 --> 00:20:05.140]  我們沒有辦法逃避
[00:20:05.140 --> 00:20:08.180]  這是耶穌基督臨走的時候
[00:20:08.180 --> 00:20:10.060]  給每一個門徒
[00:20:10.060 --> 00:20:14.100]  要承接的一個很偉大的使命
[00:20:14.100 --> 00:20:17.100]  但是你覺不覺得很奇怪
[00:20:17.100 --> 00:20:18.340]  當我去預備講座的時候
[00:20:18.340 --> 00:20:18.900]  我就去想
[00:20:18.900 --> 00:20:20.860]  我們教會真的做了很多事情
[00:20:20.860 --> 00:20:23.380]  我們可以叫人來煮飯
[00:20:23.380 --> 00:20:25.220]  我們叫人來做餅
[00:20:25.220 --> 00:20:27.060]  我們來做指甲
[00:20:27.060 --> 00:20:28.380]  我們叫人來跳舞
[00:20:28.380 --> 00:20:29.140]  健身
[00:20:29.140 --> 00:20:30.820]  這裡什麼都有
[00:20:30.820 --> 00:20:33.700]  丁子梅也很樂意叫人
[00:20:33.700 --> 00:20:34.620]  我們有餐會
[00:20:34.620 --> 00:20:35.300]  我們最主要是計算
[00:20:35.300 --> 00:20:36.660]  多少人最便宜
[00:20:36.660 --> 00:20:37.500]  人們就合計算
[00:20:37.500 --> 00:20:39.180]  我們就去餐會
[00:20:39.180 --> 00:20:41.300]  我們一樣都很雀躍
[00:20:41.300 --> 00:20:42.740]  但是很有趣的
[00:20:42.740 --> 00:20:46.060]  當一推動要我們自己
[00:20:46.060 --> 00:20:48.340]  個人去做傳福音工作
[00:20:48.340 --> 00:20:50.540]  我們就覺得很困難
[00:20:50.540 --> 00:20:54.180]  我們可以帶人去聽一些報道會
[00:20:54.180 --> 00:20:55.180]  帶人去耶穌
[00:20:55.180 --> 00:20:56.020]  帶人去餐會
[00:20:56.020 --> 00:20:56.860]  都可以的
[00:20:56.860 --> 00:21:00.460]  但是要講到個人去分享信息
[00:21:00.460 --> 00:21:02.340]  我們就覺得很難
[00:21:02.340 --> 00:21:03.940]  但是如何去看耶穌基督
[00:21:03.940 --> 00:21:05.500]  祂自己的說話
[00:21:05.500 --> 00:21:08.500]  耶穌說我實實在在的告訴你們
[00:21:08.500 --> 00:21:09.940]  我所作的事
[00:21:09.940 --> 00:21:12.340]  信我的人也要作
[00:21:12.340 --> 00:21:16.740]  並且是要作比這更大的事
[00:21:16.740 --> 00:21:19.500]  今天幸福小組的出現
[00:21:19.500 --> 00:21:22.220]  為什麼會令到我們整間教會
[00:21:22.220 --> 00:21:24.020]  有這麼多人不喜歡呢
[00:21:24.020 --> 00:21:25.940]  是很奇怪的
[00:21:25.940 --> 00:21:29.260]  傳福音的工具都會有人不喜歡
[00:21:29.260 --> 00:21:30.580]  原因就是
[00:21:30.580 --> 00:21:33.660]  幸福小組再不是用一個名的講完
[00:21:33.660 --> 00:21:36.700]  或者祂不是用一個傳道人來講
[00:21:36.700 --> 00:21:38.660]  祂是用每一個基督徒
[00:21:38.660 --> 00:21:40.820]  都能夠在人的面前
[00:21:40.820 --> 00:21:45.340]  去分享你在上帝裡面經歷了什麼
[00:21:45.340 --> 00:21:47.940]  神在你的生命當中
[00:21:47.940 --> 00:21:49.940]  究竟是如何活著
[00:21:49.940 --> 00:21:52.340]  你的神有多真實
[00:21:52.340 --> 00:21:54.780]  所以每一個人就開始很擔心
[00:21:54.780 --> 00:21:56.820]  我不行,我做不到福祥
[00:21:56.820 --> 00:21:58.620]  我不行,我不可以幫忙
[00:21:58.620 --> 00:22:00.100]  我不想搞
[00:22:00.100 --> 00:22:02.860]  搞的時候很辛苦、很累
[00:22:02.860 --> 00:22:05.100]  丁子梅,你有沒有想過
[00:22:05.100 --> 00:22:09.580]  其實我們真的中了魔鬼的詭計
[00:22:09.580 --> 00:22:11.140]  為什麼一講傳福音
[00:22:11.140 --> 00:22:13.180]  一講是你自己開了傳福音的時候
[00:22:13.180 --> 00:22:14.940]  我們就會覺得很難
[00:22:14.940 --> 00:22:18.060]  未做就已經覺得很艱難
[00:22:18.060 --> 00:22:19.580]  很不想做
[00:22:19.580 --> 00:22:20.580]  我再提
[00:22:20.580 --> 00:22:22.660]  既然傳福音
[00:22:22.660 --> 00:22:24.820]  就是說讓人知道
[00:22:24.820 --> 00:22:28.220]  他們能夠靠著耶穌基督脫離罪惡
[00:22:28.220 --> 00:22:29.500]  成為上帝的兒女
[00:22:29.500 --> 00:22:32.660]  這是一個好消息的時候
[00:22:32.660 --> 00:22:36.900]  上帝在用什麼方式去做
[00:22:36.900 --> 00:22:39.420]  《路加福音》九章這段經文
[00:22:39.420 --> 00:22:41.300]  是尼塞亞的宣告
[00:22:41.300 --> 00:22:42.660]  所以耶穌也說
[00:22:42.660 --> 00:22:44.100]  神的靈在我身上
[00:22:44.100 --> 00:22:45.260]  我就擁高高我
[00:22:45.260 --> 00:22:47.820]  我就會傳福音給貧窮的人
[00:22:47.820 --> 00:22:48.780]  塞應我
[00:22:48.780 --> 00:22:50.420]  報告被擄的得釋放
[00:22:50.420 --> 00:22:51.940]  核眼的得看見
[00:22:51.940 --> 00:22:54.740]  叫那些受壓制的人得到自由
[00:22:54.740 --> 00:22:56.660]  報告神越立人的欺憐
[00:22:56.660 --> 00:22:59.180]  於是我們就偷換概念
[00:22:59.180 --> 00:23:00.060]  我們就覺得
[00:23:00.060 --> 00:23:03.100]  耶穌也為五餅二魚
[00:23:03.100 --> 00:23:03.980]  為了很多人
[00:23:03.980 --> 00:23:05.060]  我們就去派飯
[00:23:05.060 --> 00:23:06.340]  我們就去派食物
[00:23:06.340 --> 00:23:07.020]  是的
[00:23:07.020 --> 00:23:08.180]  我們有做的
[00:23:08.180 --> 00:23:09.900]  耶穌也醫病
[00:23:09.900 --> 00:23:12.060]  我們就為人們祈禱
[00:23:12.060 --> 00:23:14.820]  我們就去做醫治報道大會
[00:23:14.820 --> 00:23:16.420]  我們也是很好的
[00:23:16.420 --> 00:23:17.140]  是的
[00:23:17.140 --> 00:23:18.540]  我們也是很好的
[00:23:18.540 --> 00:23:19.700]  說起來更好笑
[00:23:19.700 --> 00:23:21.380]  我最近聽到一個消息
[00:23:21.380 --> 00:23:23.340]  有人跟他們的親戚
[00:23:23.340 --> 00:23:25.380]  來教會的朋友說
[00:23:25.380 --> 00:23:26.860]  你們不要翻遷墨
[00:23:26.860 --> 00:23:28.780]  遷墨是有問題的
[00:23:28.780 --> 00:23:29.740]  我們很好奇
[00:23:29.740 --> 00:23:30.900]  遷墨有什麼問題
[00:23:30.900 --> 00:23:32.620]  我們是為人祈禱的
[00:23:32.620 --> 00:23:34.500]  為病人祈禱
[00:23:34.500 --> 00:23:36.100]  為病人祈禱很有問題嗎
[00:23:36.100 --> 00:23:37.180]  我真的想說
[00:23:37.180 --> 00:23:38.260]  這個很奇怪
[00:23:38.260 --> 00:23:39.500]  可能聽到醫治
[00:23:39.500 --> 00:23:41.500]  就已經覺得是不正常的
[00:23:41.500 --> 00:23:42.660]  丁子梅
[00:23:42.660 --> 00:23:43.940]  誰有病的人
[00:23:43.940 --> 00:23:45.580]  不想自己康復
[00:23:45.580 --> 00:23:46.380]  是不是
[00:23:46.380 --> 00:23:47.340]  什麼宗教
[00:23:47.340 --> 00:23:49.060]  他們都為病人祈禱
[00:23:49.060 --> 00:23:50.380]  何況我們的上帝
[00:23:50.380 --> 00:23:51.700]  是滿有恩典和憐憫
[00:23:51.700 --> 00:23:54.260]  為什麼我們不可以為病人祈禱呢
[00:23:54.260 --> 00:23:55.060]  但是
[00:23:55.060 --> 00:23:56.820]  我還想問一句
[00:23:56.820 --> 00:23:59.780]  耶穌基督可以將五餅二魚
[00:23:59.780 --> 00:24:01.260]  餵飽五千人
[00:24:01.260 --> 00:24:03.900]  如果很多人看見神色吃飽了
[00:24:03.900 --> 00:24:04.660]  就跟著耶穌
[00:24:04.660 --> 00:24:05.060]  哇
[00:24:05.060 --> 00:24:06.380]  很多人跟著祂
[00:24:06.380 --> 00:24:08.300]  是不是耶穌天天都在
[00:24:08.300 --> 00:24:12.500]  五餅二魚餵飽五千人呢
[00:24:12.500 --> 00:24:13.780]  不是啊
[00:24:13.780 --> 00:24:14.980]  醫好病人
[00:24:14.980 --> 00:24:16.660]  在這裡拿起被子走
[00:24:16.660 --> 00:24:17.140]  哇
[00:24:17.140 --> 00:24:18.900]  神很有榮耀
[00:24:18.900 --> 00:24:20.300]  但是是不是耶穌基督
[00:24:20.300 --> 00:24:22.260]  天天都在開醫館
[00:24:22.260 --> 00:24:26.940]  就是為了醫治病人
[00:24:26.940 --> 00:24:28.820]  你想想耶穌那三年
[00:24:28.820 --> 00:24:29.140]  沒錯
[00:24:29.140 --> 00:24:30.860]  祂都在做這些事情
[00:24:30.860 --> 00:24:32.860]  問題是祂最終極的
[00:24:32.860 --> 00:24:34.460]  祂不是去開醫館
[00:24:34.460 --> 00:24:37.260]  祂也不是在開外心飯堂
[00:24:37.260 --> 00:24:37.980]  OK
[00:24:37.980 --> 00:24:39.220]  祂最重要的
[00:24:39.220 --> 00:24:44.100]  祂都要完成祂自己人生最重要的使命
[00:24:44.100 --> 00:24:47.540]  就是去完成這份救恩
[00:24:47.540 --> 00:24:48.980]  有自己的使命
[00:24:48.980 --> 00:24:52.180]  有自己的方向是很重要的
[00:24:52.180 --> 00:24:54.900]  否則我們有很多事情可以做
[00:24:54.900 --> 00:24:59.860]  但是我們不知道最終要做些什麼
[00:24:59.860 --> 00:25:01.060]  教會的成立
[00:25:01.060 --> 00:25:02.540]  千萬要很清楚
[00:25:02.540 --> 00:25:03.860]  在這個氛圍裡學習
[00:25:03.860 --> 00:25:06.020]  所以我們的意象和目標
[00:25:06.020 --> 00:25:07.500]  其實看圖片就知道了
[00:25:07.500 --> 00:25:09.860]  這是我們的圖畫
[00:25:09.860 --> 00:25:11.460]  上帝在當我們立會的時候
[00:25:11.460 --> 00:25:13.340]  讓我們看到一間西班牙小組
[00:25:13.340 --> 00:25:14.340]  教會
[00:25:14.340 --> 00:25:14.820]  哇
[00:25:14.820 --> 00:25:16.460]  一萬人
[00:25:16.460 --> 00:25:18.140]  一百個教務同工
[00:25:18.140 --> 00:25:20.260]  三百個幹事
[00:25:20.260 --> 00:25:21.100]  我常常都說
[00:25:21.100 --> 00:25:24.380]  這個比例才是我覺得奇妙的
[00:25:24.380 --> 00:25:25.060]  很少的
[00:25:25.060 --> 00:25:26.580]  請全組同工可以很多
[00:25:26.580 --> 00:25:30.700]  但是一個同工有三個行政去支持他
[00:25:30.700 --> 00:25:33.540]  我想真的在香港從來都沒有見過這個比例
[00:25:33.540 --> 00:25:34.660]  但是頂子梅
[00:25:34.660 --> 00:25:37.580]  當我們上帝讓我們看到一個這麼大的遠像
[00:25:37.580 --> 00:25:39.260]  我們走了三十年
[00:25:39.260 --> 00:25:43.420]  我們都是只有一千多人
[00:25:43.420 --> 00:25:46.540]  但是就是這幅這麼美麗的圖畫
[00:25:46.540 --> 00:25:48.180]  令到我們三十年來
[00:25:48.180 --> 00:25:48.580]  哇
[00:25:48.580 --> 00:25:49.620]  小組回來回去
[00:25:49.620 --> 00:25:50.460]  搞來搞去
[00:25:50.460 --> 00:25:51.460]  很多聲音的時候
[00:25:51.460 --> 00:25:51.740]  啊
[00:25:51.740 --> 00:25:52.380]  不要做小組了
[00:25:52.380 --> 00:25:53.020]  很困難的
[00:25:53.020 --> 00:25:54.060]  西班牙小組很難的
[00:25:54.060 --> 00:25:54.780]  那些呢
[00:25:54.780 --> 00:25:57.100]  我們都是努力鑽研努力鑽研
[00:25:57.100 --> 00:25:58.540]  因為我們相信
[00:25:58.540 --> 00:26:00.180]  唯一在小組當中
[00:26:00.180 --> 00:26:01.540]  我們不是做團計
[00:26:01.540 --> 00:26:03.580]  Hi and Bye
[00:26:03.580 --> 00:26:06.300]  我們真是很認真的彼此建立
[00:26:06.300 --> 00:26:07.580]  而且我們全福音
[00:26:07.580 --> 00:26:09.180]  不是只是叫講完講
[00:26:09.180 --> 00:26:10.620]  我們帶人去聚會
[00:26:10.620 --> 00:26:12.420]  而是我們每一個頂子梅
[00:26:12.420 --> 00:26:15.100]  都可以做到全福音的工作
[00:26:15.100 --> 00:26:16.780]  就是因為這個遠像
[00:26:16.780 --> 00:26:18.300]  讓我們整個團隊
[00:26:18.300 --> 00:26:19.180]  不斷鑽研
[00:26:19.180 --> 00:26:19.980]  不斷鑽研
[00:26:19.980 --> 00:26:20.940]  不斷去實驗
[00:26:20.940 --> 00:26:22.140]  不斷去學習
[00:26:22.140 --> 00:26:23.700]  以至上帝的恩典
[00:26:23.700 --> 00:26:25.540]  又一路帶領我們
[00:26:25.540 --> 00:26:28.860]  一步一步走到今時今日
[00:26:28.860 --> 00:26:31.260]  要去達至一個這樣的教會
[00:26:31.260 --> 00:26:32.460]  其實我們立會的時候
[00:26:32.460 --> 00:26:34.580]  已經將教會的使命宣言
[00:26:34.580 --> 00:26:36.340]  寫得很清楚了
[00:26:36.340 --> 00:26:38.380]  無論將來
[00:26:38.380 --> 00:26:40.740]  哪一個是接任下一任的牧師
[00:26:40.740 --> 00:26:41.980]  張牧師也好
[00:26:41.980 --> 00:26:43.420]  其實黐密在這裏的
[00:26:43.420 --> 00:26:45.340]  只要跟著他的方向
[00:26:45.340 --> 00:26:46.820]  我們就是做這些事
[00:26:46.820 --> 00:26:48.260]  我們都關愛社區
[00:26:48.260 --> 00:26:49.140]  我們都講真理
[00:26:49.140 --> 00:26:50.020]  我們都裝備信徒
[00:26:50.020 --> 00:26:51.700]  我們都會去斷算
[00:26:51.700 --> 00:26:53.340]  但是問題
[00:26:53.340 --> 00:26:54.180]  做這些事
[00:26:54.180 --> 00:26:56.060]  終極是為了什麼
[00:26:56.060 --> 00:26:58.500]  我們在很小的教會的時候
[00:26:58.500 --> 00:27:01.420]  開始第一次做這個攤位遊戲
[00:27:01.420 --> 00:27:02.860]  就已經是被隔壁教會
[00:27:02.860 --> 00:27:04.380]  打電話來罵我們的
[00:27:04.380 --> 00:27:05.740]  你們是教會
[00:27:05.740 --> 00:27:06.940]  為什麼要搞這些事
[00:27:06.940 --> 00:27:09.020]  你們又不是福利機構
[00:27:09.020 --> 00:27:09.860]  已經覺得奇怪
[00:27:09.860 --> 00:27:10.620]  我們覺得
[00:27:10.620 --> 00:27:11.860]  那時候受世伯小組影響
[00:27:11.860 --> 00:27:14.180]  覺得我們要跟社區有接觸
[00:27:14.180 --> 00:27:15.900]  我們當然要有些東西去服侍
[00:27:15.900 --> 00:27:17.300]  才有接觸的
[00:27:17.300 --> 00:27:18.820]  不是怎樣接觸呢
[00:27:18.820 --> 00:27:19.580]  我們就不理了
[00:27:19.580 --> 00:27:22.300]  就拼命學著去做
[00:27:22.300 --> 00:27:23.460]  做著做著
[00:27:23.460 --> 00:27:24.740]  其實上帝又祝福我們
[00:27:24.740 --> 00:27:26.700]  所以簽密中心的服侍
[00:27:26.700 --> 00:27:27.660]  在青衣都開始
[00:27:27.660 --> 00:27:29.100]  大家都看到了
[00:27:29.100 --> 00:27:30.380]  有些教會就開始
[00:27:30.380 --> 00:27:32.540]  又跟進又學習
[00:27:32.540 --> 00:27:33.580]  做多一段時間
[00:27:33.580 --> 00:27:35.180]  我們常常都會參加一些
[00:27:35.180 --> 00:27:38.460]  社福界各方面的扶貧
[00:27:38.460 --> 00:27:39.540]  那些會議
[00:27:39.540 --> 00:27:42.700]  去聽如何去幫助貧窮人
[00:27:42.700 --> 00:27:44.460]  這個社區有什麼需要
[00:27:44.460 --> 00:27:45.860]  我最記得有一次
[00:27:45.860 --> 00:27:47.700]  在不知道哪個大會裏面
[00:27:47.700 --> 00:27:50.340]  有個人說了一句很挑戰的說話
[00:27:50.340 --> 00:27:51.340]  但是
[00:27:51.340 --> 00:27:52.580]  到今時今日
[00:27:52.580 --> 00:27:54.380]  我仍然記住他
[00:27:54.380 --> 00:27:55.860]  他說得很囂張
[00:27:55.860 --> 00:27:56.740]  他說
[00:27:56.740 --> 00:27:58.100]  你們一天到晚
[00:27:58.100 --> 00:28:00.300]  就派飯派米
[00:28:00.300 --> 00:28:01.180]  到頭來
[00:28:01.180 --> 00:28:03.140]  就養到人肥肥白白
[00:28:03.140 --> 00:28:06.340]  送他們進來地獄
[00:28:06.340 --> 00:28:07.140]  嘩
[00:28:07.140 --> 00:28:08.580]  我真的呆了
[00:28:08.580 --> 00:28:09.500]  誰來的
[00:28:09.500 --> 00:28:10.940]  這樣說話的
[00:28:10.940 --> 00:28:11.780]  但是很有趣的
[00:28:11.780 --> 00:28:12.860]  聖靈是不斷
[00:28:12.860 --> 00:28:13.460]  在那段時間
[00:28:13.460 --> 00:28:14.100]  都這段說話
[00:28:14.100 --> 00:28:15.820]  一直都存在在我當中
[00:28:15.820 --> 00:28:18.060]  因為我也在處理纖維中心的事
[00:28:18.060 --> 00:28:19.180]  我常常都有這個說話
[00:28:19.180 --> 00:28:20.420]  是提醒自己的
[00:28:20.420 --> 00:28:21.500]  Come on
[00:28:21.500 --> 00:28:23.060]  我們是為了什麼
[00:28:23.060 --> 00:28:25.020]  我們是為了派飯而派飯
[00:28:25.020 --> 00:28:26.900]  我們是為了派菜而派菜
[00:28:26.900 --> 00:28:28.180]  某程度是
[00:28:28.180 --> 00:28:29.340]  因為我們都堅持
[00:28:29.340 --> 00:28:31.060]  我們不會做交換條件的
[00:28:31.060 --> 00:28:32.380]  他們不需要來順主
[00:28:32.380 --> 00:28:33.780]  祈個禱才派飯給他們
[00:28:33.780 --> 00:28:34.260]  我們沒有
[00:28:34.260 --> 00:28:36.580]  我們纖維中心是完全沒有的
[00:28:36.580 --> 00:28:37.380]  但是背後
[00:28:37.380 --> 00:28:39.140]  心裏面在想什麼
[00:28:39.140 --> 00:28:41.500]  我們是很想去表達上帝的愛
[00:28:41.500 --> 00:28:42.860]  我們都很期望
[00:28:42.860 --> 00:28:44.340]  有一天他們願意
[00:28:44.340 --> 00:28:47.340]  來去聽到這個福音
[00:28:47.340 --> 00:28:48.420]  如果不是
[00:28:48.420 --> 00:28:50.780]  那究竟我們在做什麼
[00:28:50.780 --> 00:28:54.340]  派飯很多社福機構是可以做的
[00:28:54.340 --> 00:28:56.900]  但是全福音呢
[00:28:56.900 --> 00:28:58.380]  領人歸主呢
[00:28:58.380 --> 00:29:00.140]  如果教會不做
[00:29:00.140 --> 00:29:03.180]  那它在哪裡是可以聽到的
[00:29:03.180 --> 00:29:04.940]  既然今天我們作為基督徒
[00:29:04.940 --> 00:29:06.260]  我們很清楚
[00:29:06.260 --> 00:29:07.580]  耶穌基督的使命
[00:29:07.580 --> 00:29:09.700]  整經教會應該怎樣去行
