
[00:00:00.000 --> 00:00:02.480]  根據續航教育的FORWARD PATHWAY
[00:16:30.960 --> 00:16:33.200]  在耶穌的台前受審判
[00:16:33.200 --> 00:16:35.040]  和我們聽說過
[00:16:35.040 --> 00:16:39.120]  啟示六約說到白色大寶座的審判
[00:16:39.120 --> 00:16:41.480]  兩樣東西原來不是一樣東西
[00:16:41.480 --> 00:16:44.040]  在基督台前的審判
[00:16:44.040 --> 00:16:51.680]  是我們相信耶穌的人在地上怎樣為主而活的審判
[00:16:51.680 --> 00:16:53.560]  裡面有賞有罰
[00:16:53.560 --> 00:16:55.640]  不過這是家裡面的事
[00:16:55.640 --> 00:16:58.040]  受罰的人是會受罰的
[00:16:58.040 --> 00:16:59.800]  做基督徒做成這樣
[00:16:59.800 --> 00:17:01.440]  不過不會永死
[00:17:01.440 --> 00:17:03.040]  不會在永死當中
[00:17:03.040 --> 00:17:05.640]  但是白色大寶座的審判
[00:17:05.640 --> 00:17:07.120]  是信與不信
[00:17:07.120 --> 00:17:09.840]  永生與永死的審判
[00:17:09.840 --> 00:17:12.000]  所以我們已經相信耶穌的弟兄姊妹
[00:17:12.000 --> 00:17:13.280]  應該很好
[00:17:13.280 --> 00:17:16.600]  向保羅去學習
[00:17:16.600 --> 00:17:18.600]  如果我們每天都要面對耶穌
[00:17:18.600 --> 00:17:20.560]  信耶穌就是信主
[00:17:20.560 --> 00:17:23.520]  站在耶穌面前
[00:17:23.520 --> 00:17:27.320]  按照我們在地上或善或惡受審判
[00:17:27.320 --> 00:17:30.480]  那我們現在應該怎樣去生活呢?
[00:17:30.480 --> 00:17:33.520]  保羅說我要望背後
[00:17:33.520 --> 00:17:35.280]  努力面前
[00:17:35.280 --> 00:17:37.800]  向著標竿直跑
[00:17:37.800 --> 00:17:39.400]  竭力追求耶穌基督
[00:17:39.400 --> 00:17:43.960]  從上面照我來得的獎賞
[00:17:43.960 --> 00:17:44.680]  兩個星期前
[00:17:44.680 --> 00:17:45.960]  如果大家還記得的話
[00:17:45.960 --> 00:17:47.160]  很多都不記得了
[00:17:47.160 --> 00:17:49.840]  所以我再說一次
[00:17:49.840 --> 00:17:51.880]  就是
[00:17:51.880 --> 00:17:57.360]  神藉著耶穌給我們每個人的工作都不同
[00:17:57.360 --> 00:17:59.680]  神沒有呼叫每個人都做牧師
[00:17:59.680 --> 00:18:02.080]  我們每個人做的事都不一樣
[00:18:02.080 --> 00:18:04.800]  但是無論我們的工作是甚麼都好
[00:18:04.800 --> 00:18:09.280]  我們都應該不斷努力的去求進步
[00:18:09.280 --> 00:18:10.880]  向前走
[00:18:10.880 --> 00:18:14.120]  不要被過去的成功或失敗
[00:18:14.120 --> 00:18:17.200]  阻礙了我們向前邁進
[00:18:17.200 --> 00:18:18.240]  無論在哪個時間
[00:18:18.240 --> 00:18:19.720]  保羅給我們的教導是
[00:18:19.720 --> 00:18:22.360]  我們要用盡全力去完成
[00:18:22.360 --> 00:18:25.760]  耶穌交付給我們的使命
[00:18:25.760 --> 00:18:28.600]  讓我們能夠將來
[00:18:28.600 --> 00:18:30.800]  去到耶穌基督的台前的時候
[00:18:30.800 --> 00:18:31.840]  是領獎的
[00:18:31.840 --> 00:18:33.800]  不是受佛的
[00:18:33.800 --> 00:18:37.120]  並且可以獲得天父對我們的讚賞
[00:18:37.120 --> 00:18:39.240]  說我們是良善忠心的僕人
[00:18:39.240 --> 00:18:40.880]  是一個公義的人
[00:18:40.880 --> 00:18:42.080]  是神所預言
[00:18:42.080 --> 00:18:45.920]  我們可以擁有一個公義的冠冕
[00:18:45.920 --> 00:18:48.080]  所以
[00:18:48.080 --> 00:18:49.960]  張磊弟兄姊妹
[00:18:49.960 --> 00:18:52.960]  年尾我們給大家一次提醒
[00:18:52.960 --> 00:18:55.240]  如果我們信耶穌之後
[00:18:55.240 --> 00:18:58.400]  我們還是好像很多人那樣
[00:18:58.400 --> 00:19:01.440]  終日只是為了飲 為了吃
[00:19:01.440 --> 00:19:03.760]  為了生活去勞碌
[00:19:03.760 --> 00:19:04.960]  為了享受
[00:19:04.960 --> 00:19:06.920]  為了讓自己開心
[00:19:06.920 --> 00:19:09.320]  而去積聚
[00:19:09.320 --> 00:19:10.960]  請不要忘記
[00:19:10.960 --> 00:19:14.560]  保羅給我們的提醒
[00:19:14.560 --> 00:19:16.640]  我們的人生目的
[00:19:16.640 --> 00:19:21.200]  那是要完成耶穌基督對我們的呼召
[00:19:21.200 --> 00:19:22.640]  要努力去完成
[00:19:22.640 --> 00:19:25.720]  祂為我們預備在世上的工作
[00:19:25.720 --> 00:19:27.840]  保羅怎樣說呢
[00:19:27.840 --> 00:19:29.080]  第十五節
[00:19:29.080 --> 00:19:30.240]  他說所以
[00:19:30.240 --> 00:19:32.920]  我們中間凡是成熟的人
[00:19:32.920 --> 00:19:34.760]  總要存這樣的心
[00:19:34.760 --> 00:19:37.360]  若在什麼事上存別樣的心
[00:19:37.360 --> 00:19:42.680]  上帝也會把這息事指示你們
[00:19:42.680 --> 00:19:44.600]  如果大家熟悉聖經的話
[00:19:44.600 --> 00:19:47.080]  你都知道
[00:19:47.080 --> 00:19:50.040]  耶穌給保羅的呼召是什麼
[00:19:50.040 --> 00:19:53.880]  耶穌呼召保羅向非猶太人
[00:19:53.880 --> 00:19:55.280]  即外邦人
[00:19:55.280 --> 00:19:57.880]  向非猶太人傳福音
[00:19:57.880 --> 00:19:59.560]  所以保羅後來就成為一個
[00:19:59.560 --> 00:20:02.440]  所謂非猶太人傳福音的仕途
[00:20:02.440 --> 00:20:04.480]  向非猶太人傳福音的仕途
[00:20:04.480 --> 00:20:08.480]  保羅喜歡耶穌給他的呼召
[00:20:08.480 --> 00:20:11.200]  專向非猶太人傳福音
[00:20:11.200 --> 00:20:12.320]  後來大家知道
[00:20:12.320 --> 00:20:16.280]  他曾經四次出外宣教
[00:20:16.280 --> 00:20:18.040]  在小亞、細亞甚至歐洲
[00:20:18.040 --> 00:20:21.560]  建立了很多教會
[00:20:21.560 --> 00:20:24.720]  這是上帝給保羅的呼召
[00:20:24.720 --> 00:20:28.080]  不知道大家有沒有試過去問耶穌
[00:20:28.080 --> 00:20:29.960]  信耶穌之後有沒有試過去問耶穌
[00:20:29.960 --> 00:20:31.800]  那你呼召我了
[00:20:31.800 --> 00:20:33.920]  又拯救了我
[00:20:33.920 --> 00:20:37.640]  那你想我為你做些什麼事呢
[00:20:37.640 --> 00:20:39.000]  大家信耶穌這麼久
[00:20:39.000 --> 00:20:40.920]  有沒有問過耶穌這個問題
[00:20:40.920 --> 00:20:42.960]  你呼召我、拯救我
[00:20:42.960 --> 00:20:44.480]  當然是感謝你
[00:20:44.480 --> 00:20:47.120]  我現在被稱為上帝的子女
[00:20:47.120 --> 00:20:48.960]  但是你想我在這個世界上
[00:20:48.960 --> 00:20:50.760]  為你做些什麼呢
[00:20:50.760 --> 00:20:53.080]  我們又能夠為你做些什麼呢
[00:20:53.080 --> 00:20:54.760]  現在我們又有什麼
[00:20:54.760 --> 00:20:58.080]  可以嘗試去為你做的事呢
[00:20:58.080 --> 00:21:00.160]  大家有沒有問過上帝這些問題
[00:21:00.160 --> 00:21:01.520]  信耶穌之後
[00:21:01.520 --> 00:21:08.440]  我們相信耶穌是為了萬個平安
[00:21:08.440 --> 00:21:11.080]  一個上天堂的入門券
[00:21:11.080 --> 00:21:12.880]  或者是想耶穌幫助我們
[00:21:12.880 --> 00:21:14.560]  完成我們自己的理想
[00:21:14.560 --> 00:21:15.640]  自己的願望
[00:21:15.640 --> 00:21:18.080]  或者將來上天堂
[00:21:18.080 --> 00:21:20.720]  第一次我告訴你
[00:21:20.720 --> 00:21:22.920]  牧師常常說豐盛的人生
[00:21:22.920 --> 00:21:24.680]  你是得不到的
[00:21:24.680 --> 00:21:26.160]  你不會得到的
[00:21:26.160 --> 00:21:28.320]  如果你仍然只是為了這些東西
[00:21:28.320 --> 00:21:29.600]  去求上帝的話
[00:21:29.600 --> 00:21:31.000]  你不會得到將來
[00:21:31.000 --> 00:21:32.480]  在耶穌基督面前
[00:21:32.480 --> 00:21:35.680]  那些很大的獎賞
[00:21:35.680 --> 00:21:39.760]  所以我告訴你
[00:21:39.760 --> 00:21:42.960]  我不知道你認識耶穌有多深
[00:21:42.960 --> 00:21:46.480]  你看過耶穌的愛有多深
[00:21:46.480 --> 00:21:50.720]  我真的很希望在年尾
[00:21:50.720 --> 00:21:54.680]  有機會靜一靜下來去想一想
[00:21:54.680 --> 00:21:55.880]  回頭想
[00:21:55.880 --> 00:21:56.760]  我經常都這樣想
[00:21:56.760 --> 00:21:57.560]  特別以前
[00:21:57.560 --> 00:21:59.120]  現在年紀比較小了
[00:21:59.120 --> 00:22:00.840]  我年輕的時候
[00:22:00.840 --> 00:22:03.320]  都不記得什麼時候了
[00:22:03.320 --> 00:22:04.400]  怎麼想呢
[00:22:04.400 --> 00:22:05.760]  如果我不信耶穌
[00:22:05.760 --> 00:22:07.080]  我真問自己
[00:22:07.080 --> 00:22:08.360]  如果我不認識耶穌
[00:22:08.360 --> 00:22:09.440]  如果我不信耶穌
[00:22:09.440 --> 00:22:13.120]  繼續走我以前的人生的路的時候
[00:22:13.120 --> 00:22:18.040]  到底我會變成一個怎樣的人呢
[00:22:18.040 --> 00:22:22.080]  我家裡的背景都不錯
[00:22:22.080 --> 00:22:25.560]  但是我的生活怎麼過呢
[00:22:25.560 --> 00:22:26.640]  和我現在相比
[00:22:26.640 --> 00:22:28.920]  我喜歡走我以前的路呢
[00:22:28.920 --> 00:22:31.520]  還是繼續走耶穌要我走的路呢
[00:22:31.520 --> 00:22:32.640]  我曾經有一段時間
[00:22:32.640 --> 00:22:33.480]  經常去想這些問題
[00:22:33.480 --> 00:22:34.600]  特別當我年輕的時候
[00:22:34.600 --> 00:22:36.720]  你知道嗎
[00:22:36.720 --> 00:22:37.560]  但是後來
[00:22:37.560 --> 00:22:38.800]  當我越去信耶穌
[00:22:38.800 --> 00:22:40.760]  越跟隨耶穌久了
[00:22:40.760 --> 00:22:42.360]  我越來越體會到
[00:22:42.360 --> 00:22:45.280]  耶穌對我好
[00:22:45.280 --> 00:22:47.040]  耶穌對我愛
[00:22:47.040 --> 00:22:48.040]  耶穌給我的恩典
[00:22:48.040 --> 00:22:50.600]  是我難以去數說的
[00:22:50.600 --> 00:22:54.640]  我希望大家都能夠慢慢體會多一點
[00:22:54.640 --> 00:22:57.040]  耶穌對你的愛
[00:22:57.040 --> 00:22:58.640]  不要只利用耶穌
[00:22:58.640 --> 00:23:00.960]  讓耶穌愛下你行不行
[00:23:00.960 --> 00:23:02.240]  讓耶穌愛下你
[00:23:02.240 --> 00:23:03.320]  耶穌已經為你贖罪
[00:23:03.320 --> 00:23:05.680]  為你而死
[00:23:05.680 --> 00:23:07.040]  甚至讓你能夠有機會
[00:23:07.040 --> 00:23:09.400]  成為上帝的子女
[00:23:09.400 --> 00:23:14.000]  我們稱上帝為天父
[00:23:14.000 --> 00:23:15.280]  你以為你的人生
[00:23:15.280 --> 00:23:17.200]  如果這樣去跟隨上帝的時候
[00:23:17.200 --> 00:23:20.000]  祂會怎樣祝福你呢
[00:23:20.000 --> 00:23:22.480]  就是
[00:23:22.480 --> 00:23:24.080]  年尾的時間
[00:23:24.080 --> 00:23:27.040]  應該我們有很多煩事
[00:23:27.040 --> 00:23:29.760]  你對你的前路有信心嗎
[00:23:29.760 --> 00:23:30.280]  明年
[00:23:30.280 --> 00:23:31.840]  2020年即將來臨
[00:23:31.840 --> 00:23:33.440]  有沒有把握呢
[00:23:33.440 --> 00:23:36.720]  你對人生的困苦
[00:23:36.720 --> 00:23:37.520]  每個人都會遇到
[00:23:37.520 --> 00:23:39.040]  不可以避免的
[00:23:39.040 --> 00:23:41.080]  你有沒有能力去面對
[00:23:41.080 --> 00:23:44.760]  你覺得你的生活有沒有意思
[00:23:44.760 --> 00:23:46.960]  你可不可以有這麼多人關心你
[00:23:46.960 --> 00:23:49.480]  肯定你在狗裡面有
[00:23:49.480 --> 00:23:51.520]  耶穌這麼愛你
[00:23:51.520 --> 00:23:53.480]  你願不願意學一下
[00:23:53.480 --> 00:23:55.400]  怎樣去愛多一點耶穌
[00:23:55.400 --> 00:24:01.080]  活出祂要你活的生命呢
[00:24:01.080 --> 00:24:02.560]  我有首歌和大家分享
[00:24:02.560 --> 00:24:03.440]  不是我唱
[00:24:03.440 --> 00:24:05.320]  希望大家去幻想一下
[00:24:05.320 --> 00:24:08.360]  我希望這首歌
[00:24:08.360 --> 00:24:10.240]  大家安靜自己去反思
[00:24:10.240 --> 00:24:11.560]  去想一想
[00:24:11.560 --> 00:24:14.600]  現在到底我們在忙什麼
[00:24:14.600 --> 00:24:15.800]  我們都很忙
[00:24:15.800 --> 00:24:17.120]  但是在忙什麼呢
[00:24:17.120 --> 00:24:18.720]  為什麼去忙呢
[00:24:18.720 --> 00:24:21.960]  我們緊張什麼呢
[00:24:21.960 --> 00:24:23.080]  我們現在努力去追尋
[00:24:23.080 --> 00:24:25.120]  那些什麼沒有呢
[00:24:25.120 --> 00:24:27.360]  不知道我們願不願意學習
[00:24:27.360 --> 00:24:30.040]  被耶穌去使用
[00:24:30.040 --> 00:24:32.720]  去完成上帝給我們的託付
[00:24:32.720 --> 00:24:36.960]  讓我們過一個真是有意義的人生
[00:24:36.960 --> 00:24:40.520]  我們知道明年四月
[00:24:40.520 --> 00:24:43.240]  我們就會搬到紫河花旁邊
[00:24:43.240 --> 00:24:45.240]  紫河花即是歷積荒
[00:24:45.240 --> 00:24:48.760]  改名吧
[00:24:48.760 --> 00:24:51.360]  我剛才說過
[00:24:51.360 --> 00:24:53.800]  有更大的地方給我們發展
[00:24:53.800 --> 00:24:57.080]  我們還會希望能夠建立一個社區中心
[00:24:57.080 --> 00:25:00.760]  大家願不願意被神去使用
[00:25:00.760 --> 00:25:03.640]  即是跟我們一起同工呢
[00:25:03.640 --> 00:25:04.800]  我們聽的時候試過
[00:25:04.800 --> 00:25:07.720]  大家有一些安靜的默想
[00:25:07.720 --> 00:25:09.640]  思想一下歌詞裡面
[00:25:09.640 --> 00:25:11.600]  給我們挑戰好不好
[00:25:11.600 --> 00:25:18.520]  即是如果我們
[00:25:18.520 --> 00:25:21.880]  願意將我們生命交託給耶穌
[00:25:21.880 --> 00:25:25.520]  任由祂使用和猜獻
[00:25:25.520 --> 00:25:27.720]  我想說一句理智
[00:25:27.720 --> 00:25:29.840]  耶穌不會討我們便宜的
[00:25:29.840 --> 00:25:31.120]  耶穌不會騙我們的
[00:25:31.120 --> 00:25:32.760]  祂不會不會招供我們的
[00:25:32.760 --> 00:25:34.680]  祂不會丟一些東西給我們去做
[00:25:34.680 --> 00:25:36.040]  自己就放手不理的
[00:25:36.040 --> 00:25:37.280]  不會的
[00:25:37.280 --> 00:25:39.560]  因為聖經告訴我們
[00:25:39.560 --> 00:25:42.040]  上帝包括祂的兒子耶穌基督
[00:25:42.040 --> 00:25:43.640]  都有聖靈
[00:25:43.640 --> 00:25:46.640]  是不斷與我們同工的
[00:25:46.640 --> 00:25:49.080]  祂會帶領我們和幫助我們
[00:25:49.080 --> 00:25:52.440]  去完成祂給我們的工作
[00:25:52.440 --> 00:25:56.800]  現在我們應該怎樣做呢
[00:25:56.800 --> 00:25:59.880]  保羅是鼓勵我們的同事
[00:25:59.880 --> 00:26:00.760]  告訴我們
[00:26:00.760 --> 00:26:02.240]  你現在在哪裡
[00:26:02.240 --> 00:26:03.680]  你現在走到哪裡
[00:26:03.680 --> 00:26:06.320]  從哪裡開始走
[00:26:06.320 --> 00:26:07.200]  十六節說
[00:26:07.200 --> 00:26:09.280]  願意我們達到什麼地步
[00:26:09.280 --> 00:26:11.960]  就當照地步行
[00:26:11.960 --> 00:26:12.520]  去到哪裡
[00:26:12.520 --> 00:26:15.480]  從那裡開始繼續向前走
[00:26:15.480 --> 00:26:17.720]  保羅即是遇到耶穌基督
[00:26:17.720 --> 00:26:19.160]  在大馬式的路上
[00:26:19.160 --> 00:26:20.600]  蒙昭
[00:26:20.600 --> 00:26:23.360]  叫祂向外邦傳福音
[00:26:23.360 --> 00:26:25.760]  我們看到保羅立刻
[00:26:25.760 --> 00:26:27.080]  去到大馬式
[00:26:27.080 --> 00:26:28.080]  即是大馬士革
[00:26:28.080 --> 00:26:28.840]  去傳福音
[00:26:28.840 --> 00:26:30.120]  為主做見證
[00:26:30.120 --> 00:26:33.200]  他不是一開始就去做宣教士
[00:26:33.200 --> 00:26:36.960]  不是一開始就去做旅行的報道家
[00:26:36.960 --> 00:26:39.640]  他在大馬士革傳道了幾年
[00:26:39.640 --> 00:26:42.600]  後來就巴拿巴來找他
[00:26:42.600 --> 00:26:44.040]  找他去安提拉
[00:26:44.040 --> 00:26:45.920]  安提拉常常祝福
[00:26:45.920 --> 00:26:47.440]  外邦人的教會
[00:26:47.440 --> 00:26:50.480]  你來幫忙去造就門徒
[00:26:50.480 --> 00:26:53.640]  於是保羅就跟巴拿巴學習
[00:26:53.640 --> 00:26:57.200]  一起去牧養安提拉的教會
[00:26:57.200 --> 00:26:59.480]  保羅是在安提拉的教會
[00:26:59.480 --> 00:27:03.000]  被差遣出去做宣教士
[00:27:03.000 --> 00:27:05.760]  是那時候才開始去傳福音
[00:27:05.760 --> 00:27:08.920]  開出第一個宣教的旅程
[00:27:08.920 --> 00:27:11.840]  所以我們在保羅身上
[00:27:11.840 --> 00:27:13.800]  學了幾個功課
[00:27:13.800 --> 00:27:14.840]  第一
[00:27:14.840 --> 00:27:16.400]  我們一信耶穌
[00:27:16.400 --> 00:27:18.040]  我講一下一信耶穌
[00:27:18.040 --> 00:27:19.840]  就可以為主做見證
[00:27:19.840 --> 00:27:20.440]  OK
[00:27:20.440 --> 00:27:21.760]  就可以傳福音
[00:27:21.760 --> 00:27:24.440]  剛才帶唱詩的姐妹都跟我說
[00:27:24.440 --> 00:27:26.680]  大家記得12月15日
[00:27:26.680 --> 00:27:29.920]  我們的聚餐
[00:27:29.920 --> 00:27:32.240]  主菜是什麼
[00:27:32.240 --> 00:27:34.280]  這樣叫見證
[00:27:34.280 --> 00:27:36.640]  大家知不知道很多人出來說見證的弟兄姐妹
[00:27:36.640 --> 00:27:38.000]  其實一半以上
[00:27:38.000 --> 00:27:39.600]  都是信耶穌不久的
[00:27:39.600 --> 00:27:42.320]  甚至剛剛信耶穌
[00:27:42.320 --> 00:27:44.320]  他們就為主做見證
[00:27:44.320 --> 00:27:46.680]  當晚我聽到很多人給我的評價
[00:27:46.680 --> 00:27:48.560]  說見證很感動
[00:27:48.560 --> 00:27:51.080]  見證很強大
[00:27:51.080 --> 00:27:53.000]  所以不是神只是做牧師
[00:27:53.000 --> 00:27:54.440]  受過神學訓練
[00:27:54.440 --> 00:27:55.640]  只是出來說話
[00:27:55.640 --> 00:27:56.200]  不是的
[00:27:56.200 --> 00:27:58.000]  只要願意為主做見證的時候
[00:27:58.000 --> 00:27:59.360]  神同樣可以使用你
[00:27:59.360 --> 00:28:00.240]  剛剛信耶穌
[00:28:00.240 --> 00:28:02.040]  都可以為主做見證
[00:28:02.040 --> 00:28:03.000]  剛剛信耶穌
[00:28:03.000 --> 00:28:04.840]  都可以帶人信耶穌
[00:28:04.840 --> 00:28:06.880]  這是保羅第一個給我們的提醒
[00:28:06.880 --> 00:28:07.240]  OK
[00:28:07.240 --> 00:28:08.680]  因為保羅就是這樣做
[00:28:08.680 --> 00:28:10.040]  他不是一開始做宣教士
[00:28:10.040 --> 00:28:12.520]  但是起碼一開始為主做見證
[00:28:12.520 --> 00:28:14.280]  證明耶穌就是基督
[00:28:14.280 --> 00:28:15.240]  就是救主
[00:28:15.240 --> 00:28:16.480]  去傳福音
[00:28:16.480 --> 00:28:17.680]  第二件事
[00:28:17.680 --> 00:28:22.160]  保羅在全時間向非猶太人傳福音之前
[00:28:22.160 --> 00:28:23.520]  他一邊把握機會
[00:28:23.520 --> 00:28:25.440]  去為主做見證傳福音
[00:28:25.440 --> 00:28:26.680]  但是另一方面
[00:28:26.680 --> 00:28:30.240]  他不斷努力地去裝備自己
[00:28:30.240 --> 00:28:31.360]  他在《迦拉太書》
[00:28:31.360 --> 00:28:32.840]  有時間大家可以回去看看
[00:28:32.840 --> 00:28:33.640]  第一章
[00:28:33.640 --> 00:28:35.040]  他就告訴我們
[00:28:35.040 --> 00:28:36.960]  他每一信耶穌之後
[00:28:36.960 --> 00:28:38.120]  就去耶路撒冷
[00:28:38.120 --> 00:28:39.640]  見那些使徒
[00:28:39.640 --> 00:28:40.840]  跟我們學習一下
[00:28:40.840 --> 00:28:42.560]  那些資深的使徒
[00:28:42.560 --> 00:28:43.840]  他是新人
[00:28:43.840 --> 00:28:45.400]  沒有
[00:28:45.400 --> 00:28:46.840]  他在信耶穌之後
[00:28:46.840 --> 00:28:48.560]  他用了三年的時間
[00:28:48.560 --> 00:28:50.560]  留在阿拉伯的抗野
[00:28:50.560 --> 00:28:52.560]  以及在大馬士革
[00:28:52.560 --> 00:28:52.880]  OK
[00:28:52.880 --> 00:28:53.760]  誰先誰後呢
[00:28:53.760 --> 00:28:55.000]  《聖經》沒有說得很清楚
[00:28:55.000 --> 00:28:55.800]  總之
[00:28:55.800 --> 00:28:57.000]  《迦拉太書》告訴我們
[00:28:57.000 --> 00:28:57.920]  他自己說的
[00:28:57.920 --> 00:28:59.080]  有三年的時間
[00:28:59.080 --> 00:29:00.280]  我在阿拉伯的抗野
[00:29:00.280 --> 00:29:02.920]  以及在大馬士革
[00:29:02.920 --> 00:29:04.320]  一方面傳福音
[00:29:04.320 --> 00:29:05.160]  一方面做了什麼
[00:29:05.160 --> 00:29:06.560]  為什麼要去抗野呢
[00:29:06.560 --> 00:29:08.040]  所以很多人去猜想
[00:29:08.040 --> 00:29:09.120]  這段時間
[00:29:09.120 --> 00:29:12.680]  他在那裡整理自己的信仰
[00:29:12.680 --> 00:29:15.840]  以及神學思想
[00:29:15.840 --> 00:29:17.280]  如果真的這樣的話
[00:29:17.280 --> 00:29:19.080]  我相信這個都有很大的可能性
[00:29:19.080 --> 00:29:20.080]  對不對
[00:29:20.080 --> 00:29:21.560]  我們都應該學保羅一樣
[00:29:21.560 --> 00:29:22.720]  一面侍奉
[00:29:22.720 --> 00:29:24.600]  一面努力去學習
[00:29:24.600 --> 00:29:26.360]  去進修
[00:29:26.360 --> 00:29:29.120]  讓我們以後能夠更加有效的
[00:29:29.120 --> 00:29:31.360]  去為神做工作
[00:29:31.360 --> 00:29:33.200]  最後頂紙媒
[00:29:33.200 --> 00:29:34.840]  無論耶穌安排我們
[00:29:34.840 --> 00:29:36.120]  無論祂的計劃
[00:29:36.120 --> 00:29:38.040]  是要我們在哪個地方服侍
[00:29:38.040 --> 00:29:40.720]  在哪個環境工作
[00:29:40.720 --> 00:29:42.680]  無論你在哪裡做什麼事
[00:29:42.680 --> 00:29:44.440]  當我們說要服侍上帝的時候
[00:29:44.440 --> 00:29:45.520]  有些事情是一定要做的
[00:29:45.520 --> 00:29:46.520]  是什麼
[00:29:46.520 --> 00:29:47.920]  主動跟人接觸
[00:29:47.920 --> 00:29:49.280]  你不可以躲在山上
[00:29:49.280 --> 00:29:51.200]  全部去做見證是不可以的
[00:29:51.200 --> 00:29:53.880]  所以我們不是修道士
[00:29:53.880 --> 00:29:55.200]  躲在神學院
[00:29:55.200 --> 00:29:57.440]  躲在深山野嶺
[00:29:57.440 --> 00:29:58.520]  自己去進修
[00:29:58.520 --> 00:30:00.120]  那些是和尚做的事情
[00:30:00.120 --> 00:30:02.680]  我們不是的
[00:30:02.680 --> 00:30:03.840]  一個基督徒
[00:30:03.840 --> 00:30:05.120]  如果要服侍上帝
[00:30:05.120 --> 00:30:08.000]  必須要學習主動跟人接觸
[00:30:08.000 --> 00:30:09.000]  還有呢
[00:30:09.000 --> 00:30:11.080]  分享聖經的真理
[00:30:11.080 --> 00:30:13.840]  所以我們不可以學習
[00:30:13.840 --> 00:30:16.720]  不可以停止學習跟人溝通
[00:30:16.720 --> 00:30:18.880]  我不懂得跟人說話
[00:30:18.880 --> 00:30:20.880]  不懂就學習一下
[00:30:20.880 --> 00:30:23.000]  你沒有人相信牧師很怕人
[00:30:23.000 --> 00:30:24.240]  我講過很多次
[00:30:24.240 --> 00:30:25.000]  我很怕人的
[00:30:25.000 --> 00:30:26.160]  我見到人走
[00:30:26.160 --> 00:30:27.960]  不過神要我做牧師沒辦法
[00:30:27.960 --> 00:30:30.800]  於是就站在人面前說話
[00:30:30.800 --> 00:30:32.120]  那你學習跟人溝通
[00:30:32.120 --> 00:30:33.120]  以前我很笨的
[00:30:33.120 --> 00:30:35.920]  說話的意思不是笨的意思
[00:30:35.920 --> 00:30:37.640]  是絕口笨舌
[00:30:37.640 --> 00:30:38.800]  不懂說話的
[00:30:38.800 --> 00:30:40.200]  不懂就學習
[00:30:40.200 --> 00:30:41.440]  學習跟人溝通
[00:30:41.440 --> 00:30:42.800]  學習去關心人
[00:30:42.800 --> 00:30:44.640]  關心人也要學習
[00:30:44.640 --> 00:30:46.040]  你的心關心不可以
[00:30:46.040 --> 00:30:47.320]  要有行動才行
[00:30:47.320 --> 00:30:48.240]  我很關心你
[00:30:48.240 --> 00:30:48.880]  很疼愛你
[00:30:48.880 --> 00:30:50.960]  說著就沒用了
[00:30:50.960 --> 00:30:52.360]  你不要跟人溝通太過分
[00:30:52.360 --> 00:30:53.000]  我很疼愛你
[00:30:53.000 --> 00:30:54.600]  但什麼都不做
[00:30:54.600 --> 00:30:55.960]  不行的
[00:30:55.960 --> 00:30:56.960]  學習如何關心
[00:30:56.960 --> 00:31:00.080]  用行動去表示你的愛心
[00:31:00.080 --> 00:31:01.080]  還有呢
[00:31:01.080 --> 00:31:03.080]  不要停止
[00:31:03.080 --> 00:31:04.320]  不去弄清楚
[00:31:04.320 --> 00:31:06.720]  你自己相信什麼
[00:31:06.720 --> 00:31:08.880]  有人信耶穌基督的念
[00:31:08.880 --> 00:31:11.040]  很多東西還是模糊
[00:31:11.040 --> 00:31:12.200]  那就有問題了
[00:31:12.200 --> 00:31:13.680]  那你如何去傳福音呢
[00:31:13.680 --> 00:31:15.080]  如何去做見證呢
[00:31:15.080 --> 00:31:16.840]  如何去跟人分享真理呢
[00:31:16.840 --> 00:31:18.520]  要弄清楚自己相信什麼
[00:31:18.520 --> 00:31:20.360]  自己到底信什麼
[00:31:20.360 --> 00:31:22.000]  還有一樣很重要
[00:31:22.000 --> 00:31:24.240]  懂得告訴別人才行
[00:31:24.240 --> 00:31:25.080]  很多人自己知道
[00:31:25.080 --> 00:31:25.480]  我明白了
[00:31:25.480 --> 00:31:26.320]  我這麼相信
[00:31:26.320 --> 00:31:28.160]  不懂告訴別人
[00:31:28.160 --> 00:31:30.160]  那你要學習如何告訴別人
[00:31:30.160 --> 00:31:30.920]  我會覺得
[00:31:30.920 --> 00:31:34.720]  其實做見證隨時都可以做
[00:31:34.720 --> 00:31:35.360]  任何時候
[00:31:35.360 --> 00:31:36.280]  因為你有經歷
[00:31:36.280 --> 00:31:37.080]  你有信仰
[00:31:37.080 --> 00:31:38.000]  你見過耶穌
[00:31:38.000 --> 00:31:39.160]  你就告訴別人
[00:31:39.160 --> 00:31:39.960]  是可以的
[00:31:39.960 --> 00:31:41.920]  但如何能更有效去說呢
[00:31:41.920 --> 00:31:43.040]  如何能讓人感受到
[00:31:43.040 --> 00:31:45.200]  耶穌的愛和你的關心呢
[00:31:45.200 --> 00:31:47.600]  如何去傳達這個信息呢
[00:31:47.600 --> 00:31:49.360]  這個我們要不斷學習
[00:31:49.360 --> 00:31:50.480]  所以我鼓勵大家
[00:31:50.480 --> 00:31:52.760]  如果在教會查經班的時候
[00:31:52.760 --> 00:31:54.960]  參加查經班
