
[00:00:00.000 --> 00:00:03.640]  約蘇亞記是一本記載神的百姓
[00:19:14.200 --> 00:19:18.000]  跟你們說要尋求神的帶領
[00:19:18.000 --> 00:19:20.400]  因爲神在你身上是有個計劃
[00:19:20.400 --> 00:19:22.000]  弟兄姐妹
[00:19:22.000 --> 00:19:24.000]  神在你身上的心意
[00:19:24.000 --> 00:19:26.400]  絕對不是叫你失敗
[00:19:26.400 --> 00:19:29.000]  失敗只不過是個過程
[00:19:29.000 --> 00:19:32.000]  跟你們說失敗是個過程
[00:19:32.000 --> 00:19:35.900]  但神至終在你身上的心意是叫你得勝的
[00:19:35.900 --> 00:19:39.500]  所以無論你現在的光景是如何
[00:19:39.500 --> 00:19:43.600]  你要知道神在你身上是個得勝的策略
[00:19:43.600 --> 00:19:45.600]  所以你需要來到神的面前
[00:19:45.600 --> 00:19:50.000]  尋求神在你身上的帶領
[00:19:50.000 --> 00:19:51.600]  就像在這裏
[00:19:51.600 --> 00:19:56.100]  當耶穌要從失敗當中再一次站立起來
[00:19:56.100 --> 00:19:59.200]  面對人生的戰場的時候
[00:19:59.200 --> 00:20:03.400]  他再一次來到神的面前尋求神的帶領
[00:20:03.400 --> 00:20:05.900]  結果我們看神怎麼引導他呢
[00:20:05.900 --> 00:20:08.100]  耶穌要記第八章第二節
[00:20:08.100 --> 00:20:11.000]  這裏說你怎麼樣帶耶利哥和耶利哥的王
[00:20:11.000 --> 00:20:13.300]  也當照樣帶艾成和艾成的王
[00:20:13.300 --> 00:20:15.400]  只是城內所多的財物和牲畜
[00:20:15.400 --> 00:20:17.700]  你們可以取爲自己的獵物
[00:20:17.700 --> 00:20:19.900]  你要在城後設下伏兵
[00:20:19.900 --> 00:20:23.000]  你看神給他多麼清楚的指引
[00:20:23.000 --> 00:20:27.400]  第一個你要在城後設下伏兵
[00:20:27.400 --> 00:20:29.700]  第二個當你進城之後
[00:20:29.700 --> 00:20:33.500]  所有東西包括財物包括牲畜
[00:20:33.500 --> 00:20:37.200]  你們通通都可以拿具爲己有
[00:20:37.200 --> 00:20:42.400]  你不覺得有時候神很難以理解嗎
[00:20:42.400 --> 00:20:44.200]  本來艾成之所以打敗
[00:20:44.200 --> 00:20:45.300]  爲什麼
[00:20:45.300 --> 00:20:47.100]  就是因爲有一個人
[00:20:47.100 --> 00:20:51.000]  在耶利哥這邊拿了當時的財物跟衣服
[00:20:51.000 --> 00:20:52.700]  就是拿一點點小東西
[00:20:52.700 --> 00:20:54.000]  就被石頭打死
[00:20:54.000 --> 00:20:56.400]  讓他的艾成被打敗
[00:20:56.400 --> 00:20:58.300]  現在神居然說OK
[00:20:58.300 --> 00:21:01.900]  你們進艾成所有東西都可以拿了
[00:21:01.900 --> 00:21:05.000]  好像神有點喜怒無常不是嗎
[00:21:05.000 --> 00:21:07.200]  說變就變
[00:21:07.200 --> 00:21:10.800]  但神真的是說變就變嗎
[00:21:10.800 --> 00:21:14.200]  難道拿不拿這些東西的本身
[00:21:14.200 --> 00:21:16.300]  真的那麼重要嗎
[00:21:16.300 --> 00:21:18.500]  其實神更看重的
[00:21:18.500 --> 00:21:22.200]  不是我們對他話語的尊崇與否嗎
[00:21:22.200 --> 00:21:26.000]  是否真的肯順從神的指引嗎
[00:21:26.000 --> 00:21:28.600]  多少時候我們看見我們人就是
[00:21:28.600 --> 00:21:32.400]  固執於自己的意念跟想法
[00:21:32.400 --> 00:21:35.500]  讓我們無法來跟從神
[00:21:35.500 --> 00:21:38.800]  你還記得當以色列人第一次
[00:21:38.800 --> 00:21:41.100]  要進迦南帝的時候
[00:21:41.100 --> 00:21:43.900]  神對他們說這是給你們應許之地
[00:21:43.900 --> 00:21:46.600]  你們必然得到這地
[00:21:46.600 --> 00:21:49.400]  他們就派了十二個太子窺探那地
[00:21:49.400 --> 00:21:51.200]  其中十個人回來說
[00:21:51.200 --> 00:21:52.800]  那地裏面像巨人
[00:21:52.800 --> 00:21:55.500]  我們在他面上詐謀一樣
[00:21:55.500 --> 00:21:58.700]  以色列人就聽信這十個人的話
[00:21:58.700 --> 00:22:02.500]  結果不肯進入那應許之地
[00:22:02.500 --> 00:22:03.800]  結果怎麼樣呢
[00:22:03.800 --> 00:22:07.100]  結果神就向以色列人發怒
[00:22:07.100 --> 00:22:11.900]  對他們說那你們就必不得進入應許之地
[00:22:11.900 --> 00:22:15.100]  結果以色列人聽到這句話又後悔
[00:22:15.100 --> 00:22:18.800]  就派兵想要進迦南帝去打仗
[00:22:18.800 --> 00:22:22.700]  結果就在敵人面前被打敗了
[00:22:22.700 --> 00:22:25.500]  你看當神說要去
[00:22:25.500 --> 00:22:27.000]  以色列人說不去
[00:22:27.000 --> 00:22:30.800]  神說那不要去了,那我們要去了
[00:22:30.800 --> 00:22:34.200]  你看見難怪他們一路失敗到底
[00:22:34.200 --> 00:22:36.700]  那你說我們後來不是還是去了嗎
[00:22:36.700 --> 00:22:40.600]  但是神說不要去了嘛
[00:22:40.600 --> 00:22:42.500]  神說要去的時候你就去
[00:22:42.500 --> 00:22:45.300]  神說不去你就應該不要去
[00:22:45.300 --> 00:22:47.100]  你不要說他不是說去嗎
[00:22:47.100 --> 00:22:50.100]  他說不去了嘛
[00:22:50.100 --> 00:22:51.900]  我們人就很難
[00:22:51.900 --> 00:22:57.200]  就是固執在自己的思想觀念捆綁瑕疵
[00:22:57.200 --> 00:23:00.700]  我們常常被所謂的方法所限制
[00:23:00.700 --> 00:23:04.700]  其實當神工作的時候不是隻有一種方法
[00:23:04.700 --> 00:23:09.100]  我常常說不要卡在神的A計劃上
[00:23:09.100 --> 00:23:11.500]  一定要按以前的方法
[00:23:11.500 --> 00:23:13.700]  我們所以爲的方法來做
[00:23:13.700 --> 00:23:17.000]  你可知道神有B計劃嗎
[00:23:17.000 --> 00:23:20.800]  跟你們說神有B計劃的跟他說
[00:23:20.800 --> 00:23:22.700]  A計劃失敗了
[00:23:22.700 --> 00:23:25.300]  神照樣可以用B計劃
[00:23:25.300 --> 00:23:26.700]  C計劃
[00:23:26.700 --> 00:23:29.000]  D計劃
[00:23:29.000 --> 00:23:32.700]  要繼續帶領你到他的旨意當中
[00:23:32.700 --> 00:23:34.000]  不要卡在A計劃
[00:23:34.000 --> 00:23:36.600]  一定要A
[00:23:36.600 --> 00:23:38.200]  重要的不是A計劃
[00:23:38.200 --> 00:23:38.900]  B計劃
[00:23:38.900 --> 00:23:39.700]  C計劃
[00:23:39.700 --> 00:23:43.400]  重要的是他的旨意要成全
[00:23:43.400 --> 00:23:45.700]  我們要求神幫助我們
[00:23:45.700 --> 00:23:48.500]  真的謙卑柔軟心來尋求
[00:23:48.500 --> 00:23:51.800]  你知道前一陣子我讀一篇見證非常感人
[00:23:51.800 --> 00:23:57.200]  有一位姐妹一直想懷孕生產都無法成功
[00:23:57.200 --> 00:24:00.700]  人工受孕也一次次失敗
[00:24:00.700 --> 00:24:04.200]  每次檢查回來都非常的沮喪
[00:24:04.200 --> 00:24:07.400]  最後醫生告訴她說不可能懷孕
[00:24:07.400 --> 00:24:10.200]  所以她對神非常的失望
[00:24:10.200 --> 00:24:13.300]  她覺得說不信主的人都有孩子
[00:24:13.300 --> 00:24:17.600]  爲什麼自己是信主的卻沒有孩子
[00:24:17.600 --> 00:24:19.500]  覺得很不公平
[00:24:19.500 --> 00:24:25.000]  多少年來她求神一定要給她一個孩子
[00:24:25.000 --> 00:24:27.400]  就有一天有一個她的朋友
[00:24:27.400 --> 00:24:32.400]  一個姐妹是在一個社會服務局做事
[00:24:32.400 --> 00:24:35.100]  突然間打電話對她說
[00:24:35.100 --> 00:24:42.400]  今天有一個未婚的媽媽來到我們的中間
[00:24:42.400 --> 00:24:43.900]  她是個年輕的孩子
[00:24:43.900 --> 00:24:45.900]  她懷了雙胞胎
[00:24:45.900 --> 00:24:48.100]  她不想要這個孩子
[00:24:48.100 --> 00:24:51.100]  所以她希望別人收養這兩個孩子
[00:24:51.100 --> 00:24:53.400]  所以當我一聽到一看見這個孩子
[00:24:53.400 --> 00:24:55.900]  她說我就想到你
[00:24:55.900 --> 00:24:58.600]  神就感動我打電話給你
[00:24:58.600 --> 00:25:02.300]  不知道你願不願收養這個雙胞胎
[00:25:02.300 --> 00:25:05.800]  沒想到這個姐妹的先生
[00:25:05.800 --> 00:25:07.700]  他自己就是雙胞胎
[00:25:07.700 --> 00:25:10.000]  他有個雙胞胎的姐姐
[00:25:10.000 --> 00:25:13.100]  他從小有一個盼望、渴望
[00:25:13.100 --> 00:25:16.400]  也渴望自己有一個雙胞胎的孩子
[00:25:16.400 --> 00:25:19.900]  他從來沒有跟他太太分享過這件事情
[00:25:19.900 --> 00:25:22.800]  所以當那天她的先生聽到
[00:25:22.800 --> 00:25:25.300]  有一對雙胞胎需要被收養的時候
[00:25:25.300 --> 00:25:27.700]  忽然間他心就動起來
[00:25:27.700 --> 00:25:28.900]  以前怎麼講領養
[00:25:28.900 --> 00:25:30.900]  他心都從來沒動過
[00:25:30.900 --> 00:25:32.800]  一點興趣都沒有
[00:25:32.800 --> 00:25:35.100]  那天聽到有一個雙胞胎
[00:25:35.100 --> 00:25:37.100]  他突然想他從小渴望
[00:25:37.100 --> 00:25:39.300]  就希望有個雙胞胎
[00:25:39.300 --> 00:25:43.300]  所以他就決定要收容這個雙胞胎
[00:25:43.300 --> 00:25:46.900]  結果夫妻就很快地把這個孩子收養過來
[00:25:46.900 --> 00:25:48.500]  就非常的喜樂
[00:25:48.500 --> 00:25:50.300]  覺得非常的好
[00:25:50.300 --> 00:25:53.400]  於是他們又再收養第三個孩子
[00:25:53.400 --> 00:25:55.000]  所以現在有三個孩子
[00:25:55.000 --> 00:25:57.500]  這個姐妹非常的喜樂做見證說
[00:25:57.500 --> 00:25:59.000]  我現在有三個孩子
[00:25:59.000 --> 00:26:00.700]  卻免受生產之苦
[00:26:00.700 --> 00:26:05.000]  Hallelujah
[00:26:05.000 --> 00:26:09.800]  你想想看如果這個姐妹永遠停留在A計劃裏面
[00:26:09.800 --> 00:26:14.500]  那真的一輩子苦澀埋怨
[00:26:14.500 --> 00:26:17.500]  一輩子從苦澀中出不來
[00:26:17.500 --> 00:26:20.500]  卻沒有想到上帝的B計劃
[00:26:20.500 --> 00:26:24.800]  比他的A計劃更加美好
[00:26:24.800 --> 00:26:27.000]  今天無論你的過去是如何
[00:26:27.000 --> 00:26:28.700]  你一定要相信
[00:26:28.700 --> 00:26:32.100]  神在你身上是一個得勝的計劃的
[00:26:32.100 --> 00:26:35.300]  你一定要尋求神的帶領
[00:26:35.300 --> 00:26:37.800]  今天在我們人生的道路當中
[00:26:37.800 --> 00:26:39.500]  你一定要明白
[00:26:39.500 --> 00:26:42.700]  其實我們一生的道路都在神的手中
[00:26:42.700 --> 00:26:46.700]  跟你們說你一生的道路都在神的手中
[00:26:46.700 --> 00:26:49.300]  無論我們的過去是如何
[00:26:49.300 --> 00:26:52.700]  經歷過多少的失敗跟挫折
[00:26:52.700 --> 00:26:57.700]  你要記得我們的明天永遠在神手中
[00:26:57.700 --> 00:27:00.300]  無論你現在的環境是如何
[00:27:00.300 --> 00:27:04.100]  你一定要記得神永遠與你同在
[00:27:04.100 --> 00:27:06.000]  沒有改變過
[00:27:06.000 --> 00:27:07.500]  所以求神幫助我們
[00:27:07.500 --> 00:27:10.400]  讓我們能夠再一次憑着信心
[00:27:10.400 --> 00:27:12.300]  勇敢向前走
[00:27:12.300 --> 00:27:15.900]  我們就能夠走出人生中的失敗
[00:27:15.900 --> 00:27:18.300]  經歷神應許的得勝
[00:27:18.300 --> 00:27:20.700]  我們一起禱告
[00:27:20.700 --> 00:27:22.000]  親愛的我們再次來到了明天
[00:27:22.000 --> 00:27:23.500]  獻上我們的感謝與讚美
[00:27:23.500 --> 00:27:25.800]  雖然在我們人生的過程當中
[00:27:25.800 --> 00:27:28.000]  難免有失敗
[00:27:28.000 --> 00:27:30.900]  但祝你的恩典卻是夠用的
[00:27:30.900 --> 00:27:34.100]  那眼目從來沒有偏離你的膀背
[00:27:34.100 --> 00:27:36.000]  從來沒有縮短
[00:27:36.000 --> 00:27:38.100]  無論我們在怎麼樣的環境當中
[00:27:38.100 --> 00:27:42.000]  讓我們眼目緊緊定睛在你身上
[00:27:42.000 --> 00:27:45.800]  讓我們的眼目從我們的感覺上轉移
[00:27:45.800 --> 00:27:46.900]  來到你身上
[00:27:46.900 --> 00:27:50.900]  確信我們的明天在你手中
[00:27:50.900 --> 00:27:54.000]  確信你的同在永不改變
[00:27:54.000 --> 00:27:57.600]  確信你在我們身上是個得勝的應許
[00:27:57.600 --> 00:28:00.900]  讓我們抓住你的應許勇敢向前
[00:28:00.900 --> 00:28:03.600]  我們就經歷你豐盛的得勝
[00:28:03.600 --> 00:28:06.500]  感謝禱告奉耶穌得勝的名祈求
[00:28:06.500 --> 00:28:08.200]  Amen
