
[00:00:00.000 --> 00:00:05.020]  剛才我們說生命是靠著耶穌的德性
[00:16:54.260 --> 00:16:56.360]  我在家裏坐小巴
[00:16:56.360 --> 00:16:58.560]  那些經驗和體會
[00:16:58.560 --> 00:17:00.560]  就是原來態度真的很重要
[00:17:00.560 --> 00:17:02.560]  我家裏現在小巴又加價了
[00:17:02.560 --> 00:17:03.260]  加了兩次
[00:17:03.260 --> 00:17:04.460]  在近兩年裏面
[00:17:04.460 --> 00:17:05.460]  是綠Van來的
[00:17:05.460 --> 00:17:06.060]  加了兩次
[00:17:06.060 --> 00:17:07.060]  以前還未加價的時候
[00:17:07.060 --> 00:17:08.060]  就4.1元
[00:17:08.060 --> 00:17:09.560]  4.1元
[00:17:09.560 --> 00:17:10.560]  很糟糕
[00:17:10.560 --> 00:17:11.560]  八達通
[00:17:11.560 --> 00:17:13.360]  就說你零售又如何
[00:17:13.360 --> 00:17:14.360]  照樣去
[00:17:14.360 --> 00:17:15.360]  如果你沒有八達通
[00:17:15.360 --> 00:17:16.360]  或者你剛剛滿了
[00:17:16.360 --> 00:17:18.060]  你又沒有自動增值
[00:17:18.060 --> 00:17:19.260]  那你就要入錢
[00:17:19.260 --> 00:17:20.560]  我見過很多幕
[00:17:20.560 --> 00:17:21.560]  當那些人上車
[00:17:21.560 --> 00:17:22.760]  都入不到錢
[00:17:22.760 --> 00:17:23.560]  那怎麼辦
[00:17:23.560 --> 00:17:24.860]  就淋散紙
[00:17:24.860 --> 00:17:26.360]  4.1元
[00:17:26.360 --> 00:17:28.560]  一毫子
[00:17:28.560 --> 00:17:29.560]  很多人都沒有
[00:17:29.560 --> 00:17:31.360]  即是找不到
[00:17:31.360 --> 00:17:33.360]  於是乎4元掉下去
[00:17:33.360 --> 00:17:35.360]  通常有兩種反應
[00:17:35.360 --> 00:17:37.360]  如果你跟司機
[00:17:37.360 --> 00:17:38.360]  好聲好氣的說
[00:17:38.360 --> 00:17:39.360]  不好意思
[00:17:39.360 --> 00:17:40.360]  沒有散紙
[00:17:40.360 --> 00:17:41.360]  差一毫子
[00:17:41.360 --> 00:17:42.360]  一般來說
[00:17:42.360 --> 00:17:44.860]  司機都會很寬容的
[00:17:44.860 --> 00:17:46.860]  顯出他多大量
[00:17:46.860 --> 00:17:48.860]  多大方
[00:17:48.860 --> 00:17:50.860]  雖然大家都知道
[00:17:50.860 --> 00:17:52.360]  其實入了錢都不是他代的
[00:17:52.360 --> 00:17:53.360]  跟公司
[00:17:53.360 --> 00:17:54.360]  他打工而已
[00:17:54.360 --> 00:17:56.360]  但是你表示尊重他
[00:17:56.360 --> 00:17:57.860]  這次車是他的主人
[00:17:57.860 --> 00:17:58.860]  你尊重他
[00:17:58.860 --> 00:18:00.860]  4元你差一毫子
[00:18:00.860 --> 00:18:01.860]  於是乎就告訴他
[00:18:01.860 --> 00:18:03.360]  不好意思
[00:18:03.360 --> 00:18:04.360]  下次補回好嗎
[00:18:04.360 --> 00:18:04.860]  不用了
[00:18:04.860 --> 00:18:05.360]  不要緊
[00:18:05.360 --> 00:18:06.360]  算了
[00:18:06.360 --> 00:18:07.360]  但是
[00:18:07.360 --> 00:18:08.860]  我見過不少幕
[00:18:08.860 --> 00:18:10.860]  很多年輕人
[00:18:10.860 --> 00:18:11.860]  上車的時候
[00:18:11.860 --> 00:18:12.860]  一聲不響
[00:18:12.860 --> 00:18:13.860]  叮進去
[00:18:13.860 --> 00:18:15.360]  然後坐下
[00:18:15.360 --> 00:18:17.360]  司機怎樣
[00:18:17.360 --> 00:18:19.860]  接著全車受累
[00:18:19.860 --> 00:18:21.360]  他不肯開車
[00:18:21.360 --> 00:18:22.360]  小朋友
[00:18:22.360 --> 00:18:24.360]  年輕人
[00:18:24.360 --> 00:18:25.360]  不夠
[00:18:25.360 --> 00:18:26.860]  4.1元
[00:18:26.860 --> 00:18:28.860]  一毫子而已
[00:18:28.860 --> 00:18:30.360]  是不是
[00:18:30.360 --> 00:18:31.860]  又不是你代的
[00:18:31.860 --> 00:18:33.360]  加上這句話
[00:18:33.360 --> 00:18:34.360]  我覺得
[00:18:34.360 --> 00:18:35.360]  全車受累
[00:18:35.360 --> 00:18:37.360]  態度
[00:18:37.360 --> 00:18:38.360]  真的在影響
[00:18:38.360 --> 00:18:40.360]  大家的反應
[00:18:40.360 --> 00:18:42.360]  最近
[00:18:42.360 --> 00:18:44.360]  網上流傳一個
[00:18:44.360 --> 00:18:46.360]  在巴士上
[00:18:46.360 --> 00:18:48.360]  有一個
[00:18:48.360 --> 00:18:50.360]  什麼座
[00:18:50.360 --> 00:18:52.360]  那個
[00:18:52.360 --> 00:18:54.360]  關外座的問題
[00:18:54.360 --> 00:18:55.360]  有一個女士
[00:18:55.360 --> 00:18:56.360]  放在電梯裡
[00:18:56.360 --> 00:18:58.360]  然後有個老人家
[00:18:58.360 --> 00:19:00.360]  想坐過去
[00:19:00.360 --> 00:19:01.360]  結果弄傷腳
[00:19:01.360 --> 00:19:02.360]  被罵
[00:19:02.360 --> 00:19:03.360]  拍了一段片
[00:19:03.360 --> 00:19:04.360]  放在網上
[00:19:04.360 --> 00:19:06.360]  我覺得
[00:19:06.360 --> 00:19:08.360]  如果你在場會怎樣
[00:19:08.360 --> 00:19:10.360]  就是
[00:19:10.360 --> 00:19:12.360]  我覺得
[00:19:12.360 --> 00:19:14.360]  拍攝那位女士
[00:19:14.360 --> 00:19:16.360]  也算挺好禮貌
[00:19:16.360 --> 00:19:17.360]  算挺好聊
[00:19:17.360 --> 00:19:18.360]  不過那個女人
[00:19:18.360 --> 00:19:20.360]  真是
[00:19:20.360 --> 00:19:21.360]  作為香港人
[00:19:21.360 --> 00:19:22.360]  要收價
[00:19:22.360 --> 00:19:23.360]  不知道她是否香港人
[00:19:23.360 --> 00:19:24.360]  無論怎樣
[00:19:24.360 --> 00:19:25.360]  我看見
[00:19:25.360 --> 00:19:26.360]  原來態度
[00:19:26.360 --> 00:19:27.360]  往往是最容易
[00:19:27.360 --> 00:19:29.360]  令到大家有誤解
[00:19:29.360 --> 00:19:31.360]  有誤會
[00:19:31.360 --> 00:19:33.360]  帶來憤怒
[00:19:33.360 --> 00:19:34.360]  所以
[00:19:34.360 --> 00:19:35.360]  這是一個
[00:19:35.360 --> 00:19:36.360]  鼓勵我們
[00:19:36.360 --> 00:19:37.360]  由溫柔
[00:19:37.360 --> 00:19:38.360]  能夠制服
[00:19:38.360 --> 00:19:39.360]  剛強
[00:19:39.360 --> 00:19:41.360]  有時不只是
[00:19:41.360 --> 00:19:42.360]  聊天
[00:19:42.360 --> 00:19:43.360]  有時文字也會
[00:19:43.360 --> 00:19:45.360]  網上
[00:19:45.360 --> 00:19:47.360]  有時很多討論的東西
[00:19:47.360 --> 00:19:49.360]  你見到今天網上的文字
[00:19:49.360 --> 00:19:51.360]  很多時候都很
[00:19:51.360 --> 00:19:53.360]  很尖
[00:19:53.360 --> 00:19:55.360]  很尖
[00:19:55.360 --> 00:19:57.360]  令到你的人
[00:19:57.360 --> 00:19:59.360]  好像受到很多
[00:19:59.360 --> 00:20:01.360]  尊嚴上的挑戰
[00:20:01.360 --> 00:20:03.360]  這是網上的文化
[00:20:03.360 --> 00:20:05.360]  有時候
[00:20:05.360 --> 00:20:09.360]  網上的討論區
[00:20:09.360 --> 00:20:11.360]  可能很多人都知道
[00:20:11.360 --> 00:20:12.360]  《聖經》的討論區
[00:20:12.360 --> 00:20:13.360]  主持了這麼多年
[00:20:13.360 --> 00:20:14.360]  我覺得其中學了一樣東西
[00:20:14.360 --> 00:20:15.360]  怎樣才能夠
[00:20:15.360 --> 00:20:16.360]  跟那些特別
[00:20:16.360 --> 00:20:18.360]  那些未信耶穌的對象
[00:20:18.360 --> 00:20:19.360]  他上面問問題
[00:20:19.360 --> 00:20:21.360]  帶著很多挑釁
[00:20:21.360 --> 00:20:23.360]  帶著很多的
[00:20:23.360 --> 00:20:24.360]  想激你
[00:20:24.360 --> 00:20:25.360]  你怎樣才能夠
[00:20:25.360 --> 00:20:26.360]  回應得好
[00:20:26.360 --> 00:20:27.360]  聊得到
[00:20:27.360 --> 00:20:28.360]  往往
[00:20:28.360 --> 00:20:30.360]  最重要的就是你的態度
[00:20:30.360 --> 00:20:32.360]  無論他怎樣激你都好
[00:20:32.360 --> 00:20:34.360]  你都能夠保持一種
[00:20:34.360 --> 00:20:35.360]  起碼理性
[00:20:35.360 --> 00:20:36.360]  起碼是
[00:20:36.360 --> 00:20:37.360]  互相尊重
[00:20:37.360 --> 00:20:39.360]  最多你是不同意我的看法
[00:20:39.360 --> 00:20:41.360]  但你不要做人身攻擊
[00:20:41.360 --> 00:20:42.360]  我覺得這個就能夠
[00:20:42.360 --> 00:20:43.360]  帶給人之間
[00:20:43.360 --> 00:20:44.360]  可以互相的去
[00:20:44.360 --> 00:20:47.360]  分享和去交流
[00:20:47.360 --> 00:20:49.360]  柔能夠制剛
[00:20:49.360 --> 00:20:50.360]  不過這個柔裏面
[00:20:50.360 --> 00:20:51.360]  《聖經》又鼓勵我
[00:20:51.360 --> 00:20:52.360]  另外還有一種心態
[00:20:52.360 --> 00:20:53.360]  我們要注意
[00:20:53.360 --> 00:20:55.360]  他說以溫柔和敬畏的心
[00:20:55.360 --> 00:20:57.360]  敬畏就是在背後
[00:20:57.360 --> 00:20:59.360]  對神有一種敬畏
[00:20:59.360 --> 00:21:01.360]  敬畏的對象是上帝
[00:21:01.360 --> 00:21:05.360]  所以他後面前面講
[00:21:05.360 --> 00:21:06.360]  前面第十五節就說
[00:21:06.360 --> 00:21:09.360]  只要心裏尊主基督為聖
[00:21:09.360 --> 00:21:11.360]  尊耶穌基督為聖
[00:21:11.360 --> 00:21:15.360]  然後以常作準備的態度去回應
[00:21:15.360 --> 00:21:19.360]  敬畏神
[00:21:19.360 --> 00:21:21.360]  是一種很重要的態度
[00:21:21.360 --> 00:21:22.360]  這裡經文裏面說
[00:21:22.360 --> 00:21:25.360]  不要怕人的威嚇
[00:21:25.360 --> 00:21:27.360]  原文的括號是
[00:21:27.360 --> 00:21:28.360]  不要怕人的威嚇
[00:21:28.360 --> 00:21:30.360]  是指不要怕人所怕的
[00:21:30.360 --> 00:21:32.360]  他用怕這個字
[00:21:32.360 --> 00:21:35.360]  是在玩文字遊戲
[00:21:35.360 --> 00:21:37.360]  其實我們要怕的
[00:21:37.360 --> 00:21:38.360]  不過有一個對象
[00:21:38.360 --> 00:21:39.360]  不要怕人
[00:21:39.360 --> 00:21:41.360]  即是要怕誰呢
[00:21:41.360 --> 00:21:42.360]  即是要怕神
[00:21:42.360 --> 00:21:43.360]  因為敬畏這個字
[00:21:43.360 --> 00:21:45.360]  原來的意思就是怕
[00:21:45.360 --> 00:21:47.360]  當我們有真正的
[00:21:47.360 --> 00:21:48.360]  懼怕的對象
[00:21:48.360 --> 00:21:49.360]  敬畏的對象的時候
[00:21:49.360 --> 00:21:51.360]  其實裏面就覺得安穩
[00:21:51.360 --> 00:21:53.360]  但仍然要溫柔的態度
[00:21:53.360 --> 00:21:55.360]  這是祂強烈地在鼓勵我們
[00:21:55.360 --> 00:21:57.360]  因為我們知道
[00:21:57.360 --> 00:21:58.360]  耶穌告訴我們
[00:21:58.360 --> 00:21:59.360]  我們不要怕那些
[00:21:59.360 --> 00:22:01.360]  能夠奪去我們的身體
[00:22:01.360 --> 00:22:02.360]  反而是怎樣呢
[00:22:02.360 --> 00:22:03.360]  反而應該要怕那個
[00:22:03.360 --> 00:22:05.360]  能夠將身體和靈魂
[00:22:05.360 --> 00:22:07.360]  都能夠滅在地獄裏
[00:22:07.360 --> 00:22:08.360]  不要怕魔鬼
[00:22:08.360 --> 00:22:11.360]  應該要怕上帝
[00:22:11.360 --> 00:22:12.360]  其實真正的勇氣
[00:22:12.360 --> 00:22:16.360]  就是敬畏神那裡而發出來的
[00:22:16.360 --> 00:22:17.360]  我經常都很記得
[00:22:17.360 --> 00:22:19.360]  有一個耶穌的神蹟
[00:22:19.360 --> 00:22:21.360]  這個神蹟到我今天
[00:22:21.360 --> 00:22:23.360]  仍然都是在鼓勵我
[00:22:23.360 --> 00:22:24.360]  提醒我們
[00:22:24.360 --> 00:22:27.360]  耶穌有一次行平靜風浪
[00:22:27.360 --> 00:22:29.360]  平靜風浪那一次
[00:22:29.360 --> 00:22:31.360]  在加里尼海上
[00:22:31.360 --> 00:22:33.360]  門徒和耶穌一起在船上
[00:22:33.360 --> 00:22:35.360]  耶穌睡了覺
[00:22:35.360 --> 00:22:37.360]  風浪很大
[00:22:37.360 --> 00:22:39.360]  門徒很害怕
[00:22:39.360 --> 00:22:41.360]  害怕船翻
[00:22:41.360 --> 00:22:42.360]  很害怕船沉
[00:22:42.360 --> 00:22:45.360]  然後在這個京具裏面
[00:22:45.360 --> 00:22:46.360]  不斷搖掌
[00:22:46.360 --> 00:22:47.360]  希望船可以穩定
[00:22:47.360 --> 00:22:49.360]  但一直都不行
[00:22:49.360 --> 00:22:50.360]  到最後就不行了
[00:22:50.360 --> 00:22:52.360]  於是就喊醒
[00:22:52.360 --> 00:22:54.360]  睡在船上的耶穌
[00:22:54.360 --> 00:22:56.360]  我可以想像
[00:22:56.360 --> 00:22:57.360]  聖經沒有說
[00:22:57.360 --> 00:22:58.360]  想像一下耶穌怎樣醒
[00:22:58.360 --> 00:22:59.360]  張開眼睛
[00:22:59.360 --> 00:23:00.360]  因為他很累
[00:23:00.360 --> 00:23:01.360]  剛剛做了很多事
[00:23:01.360 --> 00:23:02.360]  張開眼睛
[00:23:02.360 --> 00:23:03.360]  身體很累
[00:23:03.360 --> 00:23:04.360]  問問你們甚麼事
[00:23:04.360 --> 00:23:05.360]  那些門徒怎樣說
[00:23:05.360 --> 00:23:07.360]  呼切你不理我們
[00:23:07.360 --> 00:23:08.360]  你不理我們死定了
[00:23:08.360 --> 00:23:09.360]  這麼大浪
[00:23:09.360 --> 00:23:10.360]  為甚麼你都不醒
[00:23:10.360 --> 00:23:11.360]  你不理我們
[00:23:11.360 --> 00:23:12.360]  我們死定了
[00:23:12.360 --> 00:23:13.360]  耶穌要怎樣呢
[00:23:13.360 --> 00:23:14.360]  聖經就說
[00:23:14.360 --> 00:23:16.360]  耶穌站在船上
[00:23:16.360 --> 00:23:18.360]  對著風浪說了一樣東西
[00:23:18.360 --> 00:23:19.360]  聖經用這個字
[00:23:19.360 --> 00:23:22.360]  就說他斥責風浪
[00:23:22.360 --> 00:23:24.360]  斥責風浪
[00:23:24.360 --> 00:23:25.360]  叫他們的風浪
[00:23:25.360 --> 00:23:27.360]  注了罷止了罷
[00:23:27.360 --> 00:23:29.360]  接著風浪平靜
[00:23:29.360 --> 00:23:30.360]  接著聖經那句說話
[00:23:30.360 --> 00:23:32.360]  我覺得是最重要的
[00:23:32.360 --> 00:23:33.360]  當風浪平靜了之後
[00:23:33.360 --> 00:23:35.360]  那些門徒有一個反應
[00:23:35.360 --> 00:23:37.360]  那些門徒突然之間
[00:23:37.360 --> 00:23:39.360]  更害怕
[00:23:39.360 --> 00:23:41.360]  他們原本是很害怕的
[00:23:41.360 --> 00:23:43.360]  但他們現在更害怕
[00:23:43.360 --> 00:23:45.360]  甚為懼怕
[00:23:45.360 --> 00:23:46.360]  然後問一個問題
[00:23:46.360 --> 00:23:48.360]  他們說這是誰
[00:23:48.360 --> 00:23:50.360]  這是誰
[00:23:50.360 --> 00:23:55.360]  竟然風和浪都聽他的
[00:23:55.360 --> 00:23:58.360]  所以怎樣才能夠不怕風浪呢
[00:23:58.360 --> 00:23:59.360]  就是怕那個
[00:23:59.360 --> 00:24:01.360]  能夠平靜風浪的那個
[00:24:01.360 --> 00:24:02.360]  你就會不怕風浪了
[00:24:02.360 --> 00:24:04.360]  所以我想這個神蹟
[00:24:04.360 --> 00:24:06.360]  當我回想默想的時候
[00:24:06.360 --> 00:24:07.360]  經常提醒我一樣東西
[00:24:07.360 --> 00:24:10.360]  就是面對人生挑戰困難也好
[00:24:10.360 --> 00:24:12.360]  溫柔的態度
[00:24:12.360 --> 00:24:13.360]  加上敬畏神的心
[00:24:13.360 --> 00:24:16.360]  這是兩個很重要的準備功夫
[00:24:16.360 --> 00:24:17.360]  我們可以面對
[00:24:17.360 --> 00:24:20.360]  以致能夠即時在行義裏面
[00:24:20.360 --> 00:24:21.360]  面對受苦
[00:24:21.360 --> 00:24:24.360]  第二個信念是甚麼呢
[00:24:24.360 --> 00:24:26.360]  就是第二段經文第17節開始
[00:24:26.360 --> 00:24:28.360]  一直到第22節
[00:24:28.360 --> 00:24:30.360]  這段經文是說
[00:24:30.360 --> 00:24:32.360]  神的旨意
[00:24:32.360 --> 00:24:34.360]  如果叫我們行善受苦的話
[00:24:34.360 --> 00:24:37.360]  總是強如因行惡而受苦
[00:24:37.360 --> 00:24:39.360]  行惡受苦已經是底了
[00:24:39.360 --> 00:24:40.360]  如果做得不好
[00:24:40.360 --> 00:24:41.360]  你承受苦果是應該的
[00:24:41.360 --> 00:24:43.360]  但如果行義做得好
[00:24:43.360 --> 00:24:44.360]  遇到有苦難的話
[00:24:44.360 --> 00:24:46.360]  那應該怎樣呢
[00:24:46.360 --> 00:24:48.360]  他就跟著舉耶穌
[00:24:48.360 --> 00:24:49.360]  做個例子
[00:24:49.360 --> 00:24:50.360]  耶穌是怎樣的呢
[00:24:50.360 --> 00:24:53.360]  祂都是一次的為罪受苦
[00:24:53.360 --> 00:24:54.360]  不過不是祂的罪
[00:24:54.360 --> 00:24:55.360]  祂是一個義人
[00:24:55.360 --> 00:24:57.360]  不過祂的結果是怎樣呢
[00:24:57.360 --> 00:24:59.360]  祂的為罪而受苦
[00:24:59.360 --> 00:25:02.360]  為義而受苦之後
[00:25:02.360 --> 00:25:04.360]  但是結果就是
[00:25:04.360 --> 00:25:05.360]  那些不義的人
[00:25:05.360 --> 00:25:07.360]  能夠被義所代替
[00:25:07.360 --> 00:25:08.360]  簡單來說意思就是說
[00:25:08.360 --> 00:25:11.360]  祂無辜的死
[00:25:11.360 --> 00:25:13.360]  是帶給人的救贖
[00:25:13.360 --> 00:25:14.360]  帶給你和我
[00:25:14.360 --> 00:25:17.360]  得享這個永遠的生命
[00:25:17.360 --> 00:25:20.360]  這個救贖是耶穌無辜的死
[00:25:20.360 --> 00:25:22.360]  帶來的結果
[00:25:22.360 --> 00:25:24.360]  祂不單止這樣說
[00:25:24.360 --> 00:25:25.360]  祂說祂被致死了
[00:25:25.360 --> 00:25:28.360]  按照靈性說祂復活了
[00:25:28.360 --> 00:25:31.360]  接著就是最難解的那段經文
[00:25:31.360 --> 00:25:34.360]  第19節和20節
[00:25:34.360 --> 00:25:39.360]  就說這個靈曾經傳遞給
[00:25:39.360 --> 00:25:43.360]  那些在監獄裏面的靈聽
[00:25:43.360 --> 00:25:46.360]  就是從前在羅亞預備方舟
[00:25:46.360 --> 00:25:48.360]  神容忍等待的時候
[00:25:48.360 --> 00:25:49.360]  不信從的人
[00:25:49.360 --> 00:25:51.360]  羅亞那個年代
[00:25:51.360 --> 00:25:53.360]  彼得很想做個對比
[00:25:53.360 --> 00:25:55.360]  羅亞那個年代是一個
[00:25:55.360 --> 00:25:57.360]  天下間有很多惡的問題
[00:25:57.360 --> 00:25:59.360]  為甚麼要洪水呢
[00:25:59.360 --> 00:26:00.360]  為甚麼要羅亞呢
[00:26:00.360 --> 00:26:01.360]  因為天下間有很多惡人
[00:26:01.360 --> 00:26:03.360]  於是神就選了羅亞一家
[00:26:03.360 --> 00:26:05.360]  一家有八口
[00:26:05.360 --> 00:26:07.360]  羅亞他太太
[00:26:07.360 --> 00:26:09.360]  三個兒子
[00:26:09.360 --> 00:26:10.360]  三個媳婦
[00:26:10.360 --> 00:26:11.360]  一家有八口
[00:26:11.360 --> 00:26:12.360]  上了方舟
[00:26:12.360 --> 00:26:14.360]  避過了當時的水災
[00:26:14.360 --> 00:26:16.360]  所以這一家八口
[00:26:16.360 --> 00:26:19.360]  就是當時藉著方舟
[00:26:19.360 --> 00:26:20.360]  在洪水裏面得救的
[00:26:20.360 --> 00:26:21.360]  他用這個事件
[00:26:21.360 --> 00:26:25.360]  去比喻當時這個末世的年代
[00:26:25.360 --> 00:26:26.360]  一樣有很多惡人
[00:26:26.360 --> 00:26:28.360]  得救的人不是很多
[00:26:28.360 --> 00:26:31.360]  但神仍然拯救了他們
[00:26:31.360 --> 00:26:34.360]  做了這個比喻
[00:26:34.360 --> 00:26:36.360]  但問題是
[00:26:36.360 --> 00:26:37.360]  這段經文是說甚麼呢
[00:26:37.360 --> 00:26:38.360]  為甚麼說
[00:26:38.360 --> 00:26:40.360]  基督曾經借者靈
[00:26:40.360 --> 00:26:43.360]  曾經傳道給那些在監獄裏的靈聽
[00:26:43.360 --> 00:26:48.360]  基本上有三個問題
[00:26:48.360 --> 00:26:49.360]  我們要處理的
[00:26:49.360 --> 00:26:50.360]  簡單來說
[00:26:50.360 --> 00:26:51.360]  如果要解答這段經文的話
[00:26:51.360 --> 00:26:52.360]  第一個問題就是
[00:26:52.360 --> 00:26:55.360]  基督何時去傳
[00:26:55.360 --> 00:26:57.360]  何時去傳
[00:26:57.360 --> 00:26:58.360]  答案主要有兩個
[00:26:58.360 --> 00:27:01.360]  一個是在他死裏面
[00:27:01.360 --> 00:27:02.360]  復活之間的那三天
[00:27:02.360 --> 00:27:03.360]  他去陰間
[00:27:03.360 --> 00:27:04.360]  在那個時候
[00:27:04.360 --> 00:27:05.360]  這個基督的靈
[00:27:05.360 --> 00:27:08.360]  傳道給監獄裏的靈聽
[00:27:08.360 --> 00:27:09.360]  第二個
[00:27:09.360 --> 00:27:10.360]  第二個答案是甚麼呢
[00:27:10.360 --> 00:27:12.360]  不是在耶穌基督死和復活之間
[00:27:12.360 --> 00:27:14.360]  是在羅亞的時候
[00:27:14.360 --> 00:27:15.360]  他全部說羅亞
[00:27:15.360 --> 00:27:16.360]  即是說耶穌基督
[00:27:16.360 --> 00:27:17.360]  在他道成肉身之前
[00:27:17.360 --> 00:27:19.360]  幾千年之前
[00:27:19.360 --> 00:27:20.360]  在羅亞那個年代
[00:27:20.360 --> 00:27:23.360]  這個道成肉身之前的基督
[00:27:23.360 --> 00:27:24.360]  他存在的
[00:27:24.360 --> 00:27:26.360]  他藉著羅亞
[00:27:26.360 --> 00:27:29.360]  傳道給當時那群
[00:27:29.360 --> 00:27:31.360]  不是很聽的那群人聽
[00:27:31.360 --> 00:27:33.360]  是在那時候的
[00:27:33.360 --> 00:27:35.360]  有兩個選擇
[00:27:35.360 --> 00:27:37.360]  聖經學者在爭論
[00:27:37.360 --> 00:27:38.360]  第二個問題就是
[00:27:38.360 --> 00:27:40.360]  傳甚麼
[00:27:40.360 --> 00:27:41.360]  聖經說傳道
[00:27:41.360 --> 00:27:43.360]  但原文沒有道字
[00:27:43.360 --> 00:27:44.360]  只有傳
[00:27:44.360 --> 00:27:45.360]  傳可以傳福音
[00:27:45.360 --> 00:27:46.360]  第二個
[00:27:46.360 --> 00:27:49.360]  傳這個字可以解釋為
[00:27:49.360 --> 00:27:52.360]  宣講
[00:27:52.360 --> 00:27:54.360]  所以可以說
[00:27:54.360 --> 00:27:56.360]  是不是基督去傳福音
[00:27:56.360 --> 00:27:58.360]  還是羅亞傳福音
[00:27:58.360 --> 00:28:00.360]  還是宣講
[00:28:00.360 --> 00:28:01.360]  宣講甚麼呢
[00:28:01.360 --> 00:28:02.360]  有很多人說
[00:28:02.360 --> 00:28:03.360]  其中一個宣講
[00:28:03.360 --> 00:28:04.360]  就是宣講基督的德性
[00:28:04.360 --> 00:28:06.360]  因為宣講他勝過死亡
[00:28:06.360 --> 00:28:07.360]  復活
[00:28:07.360 --> 00:28:09.360]  所以宣講基督的德性
[00:28:09.360 --> 00:28:12.360]  宣講基督的勝利
[00:28:12.360 --> 00:28:14.360]  勝過死亡這件事
[00:28:14.360 --> 00:28:15.360]  傳甚麼
[00:28:15.360 --> 00:28:16.360]  第三個
[00:28:16.360 --> 00:28:17.360]  傳給甚麼人聽
[00:28:17.360 --> 00:28:20.360]  就是傳給羅亞時代
[00:28:20.360 --> 00:28:22.360]  那些人不信的人聽
[00:28:22.360 --> 00:28:25.360]  還是傳給在地獄裏面
[00:28:25.360 --> 00:28:28.360]  監禁的天使和邪靈聽
[00:28:28.360 --> 00:28:31.360]  傳給那些未信的靈魂聽
[00:28:31.360 --> 00:28:32.360]  甚麼人聽
[00:28:32.360 --> 00:28:33.360]  三個大問題
[00:28:33.360 --> 00:28:35.360]  結果有七個答案解釋
[00:28:35.360 --> 00:28:38.360]  七個不同的答案
[00:28:38.360 --> 00:28:39.360]  最後總結了
[00:28:39.360 --> 00:28:41.360]  基本上有三個取向
[00:28:41.360 --> 00:28:43.360]  是比較多人選擇的
[00:28:43.360 --> 00:28:47.360]  特別是經過了很多篩選之後
[00:28:47.360 --> 00:28:48.360]  那三個答案
[00:28:48.360 --> 00:28:49.360]  第一個就是
[00:28:49.360 --> 00:28:50.360]  這句是甚麼意思
[00:28:50.360 --> 00:28:52.360]  就是基督在他道成肉身之前
[00:28:52.360 --> 00:28:53.360]  幾千年前
[00:28:53.360 --> 00:28:57.360]  就是藉著羅亞傳道給當時世代的人聽
[00:28:57.360 --> 00:28:59.360]  有他的支持點
[00:28:59.360 --> 00:29:01.360]  就是彼得厚書說過這句說話
[00:29:01.360 --> 00:29:03.360]  基督羅亞曾經傳而道
[00:29:03.360 --> 00:29:05.360]  這句經文
[00:29:05.360 --> 00:29:06.360]  第二個解釋就是
[00:29:06.360 --> 00:29:08.360]  在基督死亡復活之間
[00:29:08.360 --> 00:29:11.360]  他去到墮落天使的監獄裏面
[00:29:11.360 --> 00:29:13.360]  向那些邪惡的天使宣告
[00:29:13.360 --> 00:29:14.360]  耶穌的死亡
[00:29:14.360 --> 00:29:16.360]  和他們耶穌的德性
[00:29:16.360 --> 00:29:18.360]  和那些邪靈的滅亡
[00:29:18.360 --> 00:29:20.360]  這個宣告
[00:29:20.360 --> 00:29:21.360]  第三個就是
[00:29:21.360 --> 00:29:23.360]  說基督在他死亡復活之間
[00:29:23.360 --> 00:29:25.360]  去了死人的地方
[00:29:25.360 --> 00:29:28.360]  向羅亞當時那些不信的人
[00:29:28.360 --> 00:29:31.360]  那些靈魂宣告基督的德性
[00:29:31.360 --> 00:29:35.360]  大家聽完之後應該都夠暈了
[00:29:35.360 --> 00:29:38.360]  這三個答案
[00:29:38.360 --> 00:29:39.360]  我在我預備的時候
[00:29:39.360 --> 00:29:41.360]  我正在傾向第一個
[00:29:41.360 --> 00:29:42.360]  昨天說完之後
[00:29:42.360 --> 00:29:43.360]  正在傾向第二個
[00:29:43.360 --> 00:29:45.360]  今天說完之後
[00:29:45.360 --> 00:29:47.360]  我覺得都不知道誰是
[00:29:47.360 --> 00:29:49.360]  所以我會面對這個問題
[00:29:49.360 --> 00:29:50.360]  將來有一天
[00:29:50.360 --> 00:29:51.360]  回去見到彼得的時候
[00:29:51.360 --> 00:29:52.360]  問一下他
[00:29:52.360 --> 00:29:54.360]  彼得大哥其實你想說什麼
[00:29:54.360 --> 00:29:55.360]  但我想不要緊的
[00:29:55.360 --> 00:29:57.360]  無論是哪一個都好
[00:29:57.360 --> 00:29:59.360]  每個答案都有它合理的地方
[00:29:59.360 --> 00:30:00.360]  都有它困難的地方
[00:30:00.360 --> 00:30:02.360]  不過我想最重要的就是
[00:30:02.360 --> 00:30:04.360]  這整段經文
[00:30:04.360 --> 00:30:06.360]  是有一個用意的
[00:30:06.360 --> 00:30:07.360]  是什麼用意呢
[00:30:07.360 --> 00:30:08.360]  就是耶穌基督
[00:30:08.360 --> 00:30:10.360]  勝過死亡復活
[00:30:10.360 --> 00:30:13.360]  他和那些畏異受苦的人說話
