
[00:00:00.000 --> 00:00:04.120]  巴拉很有可能成為一個新的魔勢
[00:16:57.040 --> 00:16:59.160]  石上寫著新的名字
[00:16:59.160 --> 00:17:01.280]  除了那領袖的人以外
[00:17:01.280 --> 00:17:02.840]  沒有人認識」
[00:17:02.840 --> 00:17:04.080]  我們可以看到
[00:17:04.080 --> 00:17:06.800]  不斷重複的每個七間教會
[00:17:06.800 --> 00:17:09.120]  最後耶穌給他們一個挑戰
[00:17:09.120 --> 00:17:10.800]  這個挑戰也有一個承諾
[00:17:10.800 --> 00:17:11.440]  有一個應許
[00:17:11.440 --> 00:17:13.200]  這個應許是給誰的?
[00:17:13.200 --> 00:17:14.560]  得勝的
[00:17:14.560 --> 00:17:17.360]  當然你知道最後誰讓我們得勝
[00:17:17.360 --> 00:17:18.520]  不是我們自己
[00:17:18.520 --> 00:17:19.760]  是耶和華
[00:17:19.760 --> 00:17:21.800]  正如在《釋述記》一樣
[00:17:21.800 --> 00:17:24.080]  但是參與的
[00:17:24.080 --> 00:17:26.880]  跟隨耶和華就必定得勝的
[00:17:26.880 --> 00:17:29.200]  而得勝的就會有這一切
[00:17:29.200 --> 00:17:31.680]  還未完的
[00:17:31.680 --> 00:17:36.160]  「你們只要持守那已經有的直到我來
[00:17:36.160 --> 00:17:38.960]  那得勝又遵守我命令到底的
[00:17:38.960 --> 00:17:42.160]  我要賜給他們權柄制服別國
[00:17:42.160 --> 00:17:45.360]  像我也從父所領受的權柄一樣
[00:17:45.360 --> 00:17:47.440]  我又要把神徵賜給他們
[00:17:47.440 --> 00:17:49.840]  凡有耳朵聽的都應當聽
[00:17:49.840 --> 00:17:53.320]  向宗教會所說的話」
[00:17:53.320 --> 00:17:54.480]  第三章第四節
[00:17:54.480 --> 00:17:58.800]  「然而在撒迪里還有幾位
[00:17:58.800 --> 00:18:01.600]  未曾污衊自己衣服的
[00:18:01.600 --> 00:18:04.480]  他們會穿白衣與我同行
[00:18:04.480 --> 00:18:07.280]  因為他們是陪穿的
[00:18:07.280 --> 00:18:10.800]  得勝的必這樣穿白衣
[00:18:10.800 --> 00:18:14.560]  我也不從生命冊上淘去他的名字
[00:18:14.560 --> 00:18:19.040]  我要在父面前和我父眾使徒面前
[00:18:19.040 --> 00:18:20.880]  宣認他的名
[00:18:20.880 --> 00:18:22.160]  凡有耳的聽
[00:18:22.160 --> 00:18:26.000]  都應當聽聖靈向宗教會所說的話」
[00:18:26.000 --> 00:18:26.800]  還有的
[00:18:26.800 --> 00:18:28.400]  有七間教會的
[00:18:28.400 --> 00:18:29.680]  「我必快來
[00:18:29.680 --> 00:18:31.600]  你們要持守我所有的
[00:18:31.600 --> 00:18:33.760]  免得有人奪去你們的冠冕
[00:18:33.760 --> 00:18:34.720]  得勝的
[00:18:34.720 --> 00:18:38.560]  我要使他在我神的殿中作處置
[00:18:38.560 --> 00:18:41.120]  他必不再從那裡出去
[00:18:41.120 --> 00:18:44.800]  我又要把神的名和我神成的名
[00:18:44.800 --> 00:18:49.440]  一從天上我神那裡降下來的新耶路撒冷
[00:18:49.440 --> 00:18:52.080]  和我的生命都寫在他面前
[00:18:52.080 --> 00:18:53.280]  有耳朵的聽
[00:18:53.280 --> 00:18:58.080]  就應當聽聖靈向宗教會所說的話」
[00:18:58.080 --> 00:18:58.800]  看吧
[00:18:58.800 --> 00:19:00.400]  「我站在門外叩門」
[00:19:00.400 --> 00:19:03.920]  我們經常錯誤使用這段聖經
[00:19:03.920 --> 00:19:05.360]  「我站在門外叩門」
[00:19:05.360 --> 00:19:06.160]  其實說的是甚麼
[00:19:06.160 --> 00:19:07.120]  你剛才已經在讀
[00:19:07.120 --> 00:19:09.680]  我們這些全都是一堆東西
[00:19:09.680 --> 00:19:11.120]  「我站在門外叩門
[00:19:11.120 --> 00:19:13.280]  若有人聽見我的聲音而開門
[00:19:13.280 --> 00:19:14.320]  我要進來
[00:19:14.320 --> 00:19:15.280]  我與他
[00:19:15.280 --> 00:19:16.240]  我與他
[00:19:16.240 --> 00:19:17.680]  他與我一起食飯
[00:19:17.680 --> 00:19:18.640]  得勝的
[00:19:18.640 --> 00:19:22.480]  我要賜他在寶座上與我同坐
[00:19:22.480 --> 00:19:24.240]  就如我得少勝
[00:19:24.240 --> 00:19:27.200]  在我父寶座前與他同坐一般
[00:19:27.200 --> 00:19:28.480]  凡有耳的聽
[00:19:28.480 --> 00:19:30.320]  應該聽聖靈向
[00:19:30.320 --> 00:19:33.360]  宗教會所說的話」
[00:19:33.360 --> 00:19:35.920]  七間教會每次都是「得勝的」
[00:19:35.920 --> 00:19:36.880]  每次都是警告
[00:19:36.880 --> 00:19:38.240]  你一定要堅守
[00:19:38.240 --> 00:19:39.840]  甚至奉上自己的生命
[00:19:39.840 --> 00:19:42.720]  但是「得勝的」一定要這樣
[00:19:42.720 --> 00:19:44.240]  這個「得勝的」
[00:19:44.240 --> 00:19:46.400]  除了是第二章第三章出來
[00:19:46.400 --> 00:19:48.880]  最後是二十一章
[00:19:48.880 --> 00:19:49.760]  啟示錄出來
[00:19:49.760 --> 00:19:53.200]  這個叫前後呼應
[00:19:53.200 --> 00:19:55.040]  啟示錄寫給誰的
[00:19:55.040 --> 00:19:58.480]  寫給得勝的人
[00:19:58.480 --> 00:20:00.240]  不是膽怯的人
[00:20:00.240 --> 00:20:01.680]  參戰的人
[00:20:01.680 --> 00:20:05.120]  站立得穩的人
[00:20:05.120 --> 00:20:06.960]  啟示錄二十一章第六節
[00:20:06.960 --> 00:20:08.160]  「他又對我說
[00:20:08.160 --> 00:20:10.560]  成了我是阿拉伯
[00:20:10.560 --> 00:20:12.000]  我是俄回家
[00:20:12.000 --> 00:20:13.280]  我是開始
[00:20:13.280 --> 00:20:14.240]  我是終結
[00:20:14.240 --> 00:20:15.840]  我要把生命的泉水
[00:20:15.840 --> 00:20:18.320]  百百次給那口渴的人看
[00:20:18.320 --> 00:20:20.720]  得勝的要承受這威脅
[00:20:20.720 --> 00:20:22.080]  我要作他的神
[00:20:22.080 --> 00:20:23.760]  他要作我的言之
[00:20:23.760 --> 00:20:27.680]  至於膽怯不信可憎殺人淫亂
[00:20:27.680 --> 00:20:31.680]  行邪術的拜偶像的為一切說謊的
[00:20:31.680 --> 00:20:37.760]  他們將在燒著硫磺的火壺裏面游昏」
[00:20:37.760 --> 00:20:39.840]  你不要跟我說我沒有殺人
[00:20:39.840 --> 00:20:41.040]  我沒有放火
[00:20:41.040 --> 00:20:42.080]  這不關我的事
[00:20:42.080 --> 00:20:44.800]  我一定是得勝
[00:20:44.800 --> 00:20:46.560]  你去好好地由頭到尾
[00:20:46.560 --> 00:20:51.760]  看看啟示錄究竟甚麼叫得勝
[00:20:51.760 --> 00:20:56.080]  你想想究竟他在說甚麼
[00:20:56.080 --> 00:20:58.240]  或者你聽過星期日說的
[00:20:58.240 --> 00:21:02.000]  Two cities, two love
[00:21:02.000 --> 00:21:04.240]  奧古斯丁的經典
[00:21:04.240 --> 00:21:05.120]  City of God
[00:21:05.120 --> 00:21:06.320]  上帝之城
[00:21:06.320 --> 00:21:08.560]  這個世界有兩體人
[00:21:08.560 --> 00:21:09.520]  兩個城市
[00:21:09.520 --> 00:21:10.800]  兩種愛慕
[00:21:10.800 --> 00:21:12.160]  他在說的這兩件事
[00:21:12.160 --> 00:21:16.000]  得勝的
[00:21:16.000 --> 00:21:17.440]  最後是誰為我們得勝
[00:21:17.440 --> 00:21:18.480]  是耶和華
[00:21:18.480 --> 00:21:20.240]  全是恩典
[00:21:20.240 --> 00:21:21.440]  但誰要去打仗
[00:21:21.440 --> 00:21:22.560]  誰要去進入
[00:21:22.560 --> 00:21:24.000]  摘老摘門
[00:21:24.000 --> 00:21:24.640]  是我們
[00:21:24.640 --> 00:21:25.920]  我不知道你有沒有聽過這個比喻
[00:21:25.920 --> 00:21:30.080]  有人說在我們去天堂的老頌
[00:21:30.080 --> 00:21:31.920]  前面有個很大的牌叫做
[00:21:31.920 --> 00:21:35.520]  「你們要竭力進入摘門」
[00:21:35.520 --> 00:21:36.800]  但你一進入摘門
[00:21:36.800 --> 00:21:37.600]  去了天堂
[00:21:37.600 --> 00:21:38.800]  你看回頭
[00:21:38.800 --> 00:21:40.960]  都是恩典
[00:21:40.960 --> 00:21:42.160]  你明不明
[00:21:42.160 --> 00:21:44.800]  這兩件事是沒有衝突的
[00:21:44.800 --> 00:21:46.560]  但不要告訴自己
[00:21:46.560 --> 00:21:48.320]  我是靠恩典得救的
[00:21:48.320 --> 00:21:50.480]  所以我在敷衍
[00:21:50.480 --> 00:21:52.400]  對不起
[00:21:52.400 --> 00:21:57.520]  得勝的人才有上帝讓我們認祂
[00:21:57.520 --> 00:22:00.320]  這是史詩記進入新約
[00:22:00.320 --> 00:22:01.440]  最後對我們的呼召
[00:22:01.440 --> 00:22:03.840]  我們再祈禱
[00:22:03.840 --> 00:22:04.640]  主啊
[00:22:04.640 --> 00:22:06.000]  求主你真的幫助我們
[00:22:06.000 --> 00:22:07.520]  幫助我們思想這一切
[00:22:07.520 --> 00:22:09.280]  這些事太偉大了
[00:22:09.280 --> 00:22:11.040]  主啊
[00:22:11.040 --> 00:22:13.600]  我們不是在買保險
[00:22:13.600 --> 00:22:15.920]  我們不是和世界人說
[00:22:15.920 --> 00:22:16.720]  你相信耶穌
[00:22:16.720 --> 00:22:18.240]  你以後可以有什麼
[00:22:18.240 --> 00:22:18.720]  不是
[00:22:18.720 --> 00:22:20.720]  我們在說一些很偉大的事
[00:22:20.720 --> 00:22:22.080]  我們在說一些
[00:22:22.080 --> 00:22:24.160]  我們平時不多想的事情
[00:22:24.160 --> 00:22:25.520]  但我們在說一些
[00:22:25.520 --> 00:22:26.560]  從天上來
[00:22:26.560 --> 00:22:27.520]  主耶穌基督
[00:22:27.520 --> 00:22:30.400]  祢為我們允許的事情
[00:22:30.400 --> 00:22:33.920]  讓我們都被這些說話所激勵
[00:22:33.920 --> 00:22:35.840]  被這些說話所挑戰
[00:22:35.840 --> 00:22:38.000]  我們要參與那場戰爭
[00:22:38.000 --> 00:22:40.800]  我們要用你的話
[00:22:40.800 --> 00:22:42.320]  我們要用我們的祈禱
[00:22:42.320 --> 00:22:44.800]  去打那場戰爭
[00:22:44.800 --> 00:22:46.400]  主啊求主你真的幫助我們
[00:22:46.400 --> 00:22:47.440]  我們今天說了很多
[00:22:47.440 --> 00:22:49.120]  我們一直都在說
[00:22:49.120 --> 00:22:50.800]  我們怎樣用上帝的話
[00:22:50.800 --> 00:22:52.400]  怎樣用祈禱
[00:22:52.400 --> 00:22:54.080]  去打這場戰爭
[00:22:54.080 --> 00:22:55.440]  那些東西不是拿來
[00:22:55.440 --> 00:22:57.600]  給我們自我感覺良好的
[00:22:57.600 --> 00:23:01.040]  而是拿來打這場屬靈的戰爭
[00:23:01.040 --> 00:23:02.880]  讓我們相信你的話語
[00:23:02.880 --> 00:23:04.480]  讓我們相信你的認可
[00:23:04.480 --> 00:23:06.640]  讓我們好像初期教會一樣
[00:23:06.640 --> 00:23:08.160]  看啟示錄的時候
[00:23:08.160 --> 00:23:12.560]  是心裡在震盪
[00:23:12.560 --> 00:23:17.120]  因為我們都從
[00:23:17.120 --> 00:23:20.640]  所有的歷代的聖徒一樣
[00:23:20.640 --> 00:23:22.800]  我們是屬於天神之神
[00:23:22.800 --> 00:23:25.920]  我們屬於City of God
[00:23:25.920 --> 00:23:27.760]  求主你幫助我們
[00:23:27.760 --> 00:23:29.920]  去為你在這個短短的人生
[00:23:29.920 --> 00:23:32.960]  好像保羅一樣
[00:23:32.960 --> 00:23:36.160]  夢想他自己的西遊記
[00:23:36.160 --> 00:23:40.400]  將福音帶到地極
[00:23:40.400 --> 00:23:41.120]  再次感謝你
[00:23:41.120 --> 00:23:41.840]  我們這樣祈禱
[00:23:41.840 --> 00:23:43.120]  去幫助耶穌基督民靠
[00:23:43.120 --> 00:23:44.720]  阿們
