
[00:00:00.000 --> 00:00:04.320]  好 電影姊妹 今天我們講一個題目
[00:22:55.560 --> 00:22:57.560]  他就不再屬於上帝
[00:22:57.560 --> 00:23:00.080]  也不是說如果有人犯罪
[00:23:00.080 --> 00:23:03.360]  他就沒有資格來到上帝的面前
[00:23:03.360 --> 00:23:05.080]  相反約翰說
[00:23:05.080 --> 00:23:08.920]  「在庫瓦裡,我們有一位宗寶」
[00:23:08.920 --> 00:23:14.200]  「宗寶」這個詞是有辯護者、代求者的意思
[00:23:14.200 --> 00:23:16.040]  當我們因為罪跌倒
[00:23:16.040 --> 00:23:18.960]  因為自己的失敗感覺到羞愧
[00:23:18.960 --> 00:23:22.920]  甚至覺得自己沒有資格參加神的時候
[00:23:22.920 --> 00:23:28.040]  耶穌基督仍然站在父神面前為我們代求
[00:23:28.040 --> 00:23:31.480]  而且這個代求不是一次過的事
[00:23:31.480 --> 00:23:33.360]  而是持續的
[00:23:33.360 --> 00:23:36.320]  只要我們仍然軟弱
[00:23:36.320 --> 00:23:40.160]  耶穌基督就仍然在父面前為我們代求
[00:23:40.160 --> 00:23:44.760]  使得我們不因一次的跌倒而失去盼望
[00:23:44.760 --> 00:23:52.320]  而是能夠靠著祂再次的回到上帝的面前
[00:23:52.320 --> 00:23:53.280]  來到這裡
[00:23:53.280 --> 00:23:56.400]  有一個更深的問題我們要面對
[00:23:56.400 --> 00:24:03.040]  耶穌基督憑什麼有資格站在父神面前為我們代求?
[00:24:03.040 --> 00:24:04.480]  約翰接著解釋
[00:24:04.480 --> 00:24:08.720]  他說「祂為我們的罪作了挽回制」
[00:24:08.720 --> 00:24:12.520]  「宗寶之所以能夠為我們說話」
[00:24:12.520 --> 00:24:16.120]  「不是因為祂略過了我們的罪」
[00:24:16.120 --> 00:24:21.080]  「而是因為祂已經親自承擔了罪的刑罰」
[00:24:21.080 --> 00:24:24.520]  在十字架上耶穌基督說我們死
[00:24:24.520 --> 00:24:28.200]  祂的死滿足了上帝公義的要求
[00:24:28.200 --> 00:24:34.400]  也除去了罪在人與上帝之間所造成的隔膜
[00:24:34.400 --> 00:24:35.520]  換句話說
[00:24:35.520 --> 00:24:38.440]  耶穌不是單單求情
[00:24:38.440 --> 00:24:41.800]  而是祂憑著已經成就的救贖工作
[00:24:41.800 --> 00:24:45.400]  坦然來到父神面前
[00:24:45.400 --> 00:24:48.400]  頂姐妹十字架最奇妙的地方就是
[00:24:48.400 --> 00:24:52.920]  上帝的公義與慈愛同時的彰顯
[00:24:52.920 --> 00:24:54.920]  上帝沒有輕看罪
[00:24:54.920 --> 00:24:58.960]  因為罪帶來的隔絕必須要處理
[00:24:58.960 --> 00:25:01.840]  但是上帝也沒有放棄罪人
[00:25:01.840 --> 00:25:07.880]  因為祂親自賜給我們耶穌基督成為我們的救主
[00:25:07.880 --> 00:25:11.480]  所以一個真正明白恩典的人
[00:25:11.480 --> 00:25:14.240]  不會因為上帝赦免我們
[00:25:14.240 --> 00:25:16.920]  就覺得罪沒有關係
[00:25:16.920 --> 00:25:20.960]  相反我們更加珍惜耶穌基督的愛
[00:25:20.960 --> 00:25:23.320]  也更加願意離開罪
[00:25:23.320 --> 00:25:27.560]  活出這個更新的生命
[00:25:27.560 --> 00:25:30.680]  約翰在二章二節提到我們
[00:25:30.680 --> 00:25:33.080]  他說「不是單為我們的罪
[00:25:33.080 --> 00:25:36.400]  也是為普天下人的罪」
[00:25:36.400 --> 00:25:41.400]  這不是說所有人都自然得救
[00:25:41.400 --> 00:25:45.640]  而是指耶穌的救恩足以臨到萬民
[00:25:45.640 --> 00:25:48.520]  福音要向萬民去傳揚
[00:25:48.520 --> 00:25:49.920]  因為我們知道
[00:25:49.920 --> 00:25:53.960]  我們今天之所以能夠站立在這裡
[00:25:53.960 --> 00:25:56.400]  不是因為我們比別人好
[00:25:56.400 --> 00:25:59.920]  而是因為我們同樣需要主的憐憫
[00:25:59.920 --> 00:26:01.840]  所以耶穌基督的救恩
[00:26:01.840 --> 00:26:06.200]  不是要讓我們收起祂給我們的恩典
[00:26:06.200 --> 00:26:11.360]  而是很想我們與身邊的人去分享
[00:26:11.360 --> 00:26:13.400]  頂姐妹當我們真正明白
[00:26:13.400 --> 00:26:16.320]  自己是被耶穌基督赦免的人
[00:26:16.320 --> 00:26:21.240]  我們看自己和看別人的眼光都會改變
[00:26:21.240 --> 00:26:25.800]  很多時候一個群體最大的挑戰
[00:26:25.800 --> 00:26:29.920]  不是在成功的時候一起歡呼
[00:26:29.920 --> 00:26:33.680]  而是在失敗和軟弱裡面
[00:26:33.680 --> 00:26:39.320]  我們仍然能不能彼此同行呢?
[00:26:39.320 --> 00:26:41.520]  剛剛的星期三晚上
[00:26:41.520 --> 00:26:48.360]  我想是很多英國人和我們香港人心碎的時候
[00:26:48.360 --> 00:26:57.600]  我們眼看著英格蘭的球隊輸球
[00:26:57.600 --> 00:27:00.960]  其實這個重要比賽的失利
[00:27:00.960 --> 00:27:04.920]  對我們球迷感覺到失望
[00:27:04.920 --> 00:27:06.160]  大家可以想像
[00:27:06.160 --> 00:27:11.560]  真的去踢球的那一隊人他們的感受是怎樣
[00:27:11.560 --> 00:27:15.160]  在失望的過程我們很自然會問
[00:27:15.160 --> 00:27:17.120]  誰要為這件事負責
[00:27:17.120 --> 00:27:20.400]  誰做錯決定
[00:27:20.400 --> 00:27:24.560]  簡單來說就是要找人祭旗
[00:27:24.560 --> 00:27:27.560]  因為我們很容易在失敗裡面
[00:27:27.560 --> 00:27:31.840]  覺得要找一個需要被問責的人
[00:27:31.840 --> 00:27:38.840]  但是前兩天我在英格蘭隊長的IG看到這一篇的分享
[00:27:38.840 --> 00:27:42.240]  他沒有停留在責備和失望裡面
[00:27:42.240 --> 00:27:47.560]  而是他主動肯定他的隊友一直以來的付出
[00:27:47.560 --> 00:27:51.360]  和大家共同承擔這次的失利
[00:27:51.360 --> 00:27:56.040]  他不將責任推給任何的人
[00:27:56.040 --> 00:28:01.440]  昨晚我不知道有沒有弟兄姊妹有看季軍賽
[00:28:01.440 --> 00:28:06.720]  很多人說「不看了,無聊了,不看了」
[00:28:06.720 --> 00:28:11.240]  但是昨晚的季軍賽我看完我很感動
[00:28:11.240 --> 00:28:16.360]  我第一個感動的是隊長自己不出
[00:28:16.360 --> 00:28:19.160]  給了很多後備球員出
[00:28:19.160 --> 00:28:24.440]  那些後備球員可能他們來了世界盃
[00:28:24.440 --> 00:28:28.240]  這麼多場賽事都沒有機會出
[00:28:28.240 --> 00:28:35.960]  但是在這個季軍賽他們有這個機會去感受下
[00:28:35.960 --> 00:28:42.200]  去感受下真正的世界盃是怎麼一回事
[00:28:42.200 --> 00:28:46.960]  第二個很感動的位置是去射十二碼那一球
[00:28:46.960 --> 00:28:51.280]  原本是誰射?10號仔嘛
[00:28:51.280 --> 00:28:55.920]  但是他最後是叫第二個人射
[00:28:55.920 --> 00:28:59.960]  那個射的人曾經就是因為射十二碼
[00:28:59.960 --> 00:29:04.880]  在一場賽事裏射十二碼,射失了
[00:29:04.880 --> 00:29:11.320]  這個10號仔就是叫他「你射吧,給他信心」
[00:29:11.320 --> 00:29:18.000]  去令到他能夠重拾那份信心
[00:29:18.000 --> 00:29:22.360]  當然足球比賽不能夠完全比喻教會
[00:29:22.360 --> 00:29:26.600]  但是他提醒我們一件事,一個健康的群體
[00:29:26.600 --> 00:29:30.360]  不是一個永遠不會失敗的人
[00:29:30.360 --> 00:29:34.200]  不是一班不會失敗的人組成
[00:29:34.200 --> 00:29:37.960]  而是有人可能會跌倒,有人會軟弱
[00:29:37.960 --> 00:29:40.320]  有人可能有瑕疵
[00:29:40.320 --> 00:29:47.720]  仍然願意彼此扶持,一起承擔,一起向前
[00:29:47.720 --> 00:29:53.120]  而是在有人跌倒的時候,有人做得不夠好的時候
[00:29:53.120 --> 00:30:00.520]  彼此一起向前,一起去努力
[00:30:00.520 --> 00:30:02.040]  教會也是一樣
[00:30:02.040 --> 00:30:07.120]  我們不是一群沒有問題的人聚集一起
[00:30:07.120 --> 00:30:09.600]  我們都是一班聚人
[00:30:09.600 --> 00:30:16.560]  是一班知道自己很需要耶穌基督恩典的人走在一起
[00:30:16.560 --> 00:30:21.840]  如果我們忘記自己是被上帝赦免的一班人
[00:30:21.840 --> 00:30:25.560]  我們很容易成為控告別人的人
[00:30:25.560 --> 00:30:31.720]  如果我們是一班忘記上帝恩典的人
[00:30:31.720 --> 00:30:36.080]  我們很容易覺得自己被別人優勝
[00:30:36.080 --> 00:30:39.720]  我們很容易聽不進別人的意見
[00:30:39.720 --> 00:30:42.840]  但是當我們記得我們是蒙恩的人
[00:30:42.840 --> 00:30:46.120]  我們就能夠用耶穌基督給我們的恩典
[00:30:46.120 --> 00:30:52.320]  去接納,去扶持,去挽回身邊的頂姐妹
[00:30:52.320 --> 00:30:54.520]  就好像宗保耶穌
[00:30:54.520 --> 00:30:58.680]  從來不因為我們的軟弱而放棄我們
[00:30:58.680 --> 00:31:00.960]  我們也要去學習
[00:31:00.960 --> 00:31:06.560]  不因為頂姐妹的軟弱而放棄她們
[00:31:06.560 --> 00:31:08.880]  信愛同行
[00:31:08.880 --> 00:31:12.200]  這個信心是相信耶穌基督
[00:31:12.200 --> 00:31:16.120]  不單只是過去拯救我們的主
[00:31:16.120 --> 00:31:19.880]  今天仍然是扶持我們
[00:31:19.880 --> 00:31:25.000]  愛心是因為我們曾經經歷耶穌基督的赦免
[00:31:25.000 --> 00:31:30.080]  所以我們都同樣願意用恩典對待別人
[00:31:30.080 --> 00:31:32.800]  真正和上帝相交的人
[00:31:32.800 --> 00:31:35.600]  不是一個永遠都不會跌倒的人
[00:31:35.600 --> 00:31:41.200]  而是一個跌倒之後知道怎樣回到耶穌面前
[00:31:41.200 --> 00:31:47.280]  願意陪伴別人一起回到耶穌面前的人
[00:31:47.280 --> 00:31:48.400]  頂姐妹
[00:31:48.400 --> 00:31:53.920]  《約翰一書》不是一封抽象討論神學的書信
[00:31:53.920 --> 00:31:57.680]  而是一位年老的使徒約翰
[00:31:57.680 --> 00:32:01.800]  他對教會發出的牧養和提醒
[00:32:01.800 --> 00:32:05.040]  當時教會受到假教師的影響
[00:32:05.040 --> 00:32:09.680]  有些人覺得自己有更高深的屬靈知識
[00:32:09.680 --> 00:32:13.720]  他是否認耶穌基督是真正道成肉身
[00:32:13.720 --> 00:32:16.760]  有些人自以為自己是上帝
[00:32:16.760 --> 00:32:18.120]  輕看了罪
[00:32:18.120 --> 00:32:21.720]  也輕看和頂姐妹的相交
[00:32:21.720 --> 00:32:25.360]  所以約翰一開始沒有急著和他們辯論
[00:32:25.360 --> 00:32:31.400]  而是帶這班讀者回到信仰最根本的地方
[00:32:31.400 --> 00:32:37.280]  真正的信仰是從認識耶穌基督開始
[00:32:37.280 --> 00:32:39.800]  耶穌不是一個傳說
[00:32:39.800 --> 00:32:41.440]  不是一個故事
[00:32:41.440 --> 00:32:44.480]  而是那位真實進入歷史
[00:32:44.480 --> 00:32:47.240]  道成肉身的生命之道
[00:32:47.240 --> 00:32:49.000]  因為耶穌
[00:32:49.000 --> 00:32:52.320]  我們可以回到父神面前
[00:32:52.320 --> 00:32:54.640]  可以和父神相交
[00:32:54.640 --> 00:32:59.520]  我們人與人之間都能彼此相交
[00:32:59.520 --> 00:33:06.160]  一個就是福音帶來給我們的盼望
[00:33:06.160 --> 00:33:14.200]  所以「信愛同行」這句口號
[00:33:14.200 --> 00:33:16.400]  不知道三個月後再問
[00:33:16.400 --> 00:33:19.960]  再問大家是否記得
[00:33:19.960 --> 00:33:21.680]  但我們真的很願意
[00:33:21.680 --> 00:33:27.480]  這句不是一個需要努力完成的口號
[00:33:27.480 --> 00:33:30.280]  而是一個需要我們一班人
[00:33:30.280 --> 00:33:34.240]  和耶穌基督一起同行
[00:33:34.240 --> 00:33:39.720]  在生命裏自然流露的一個表現
[00:33:39.720 --> 00:33:41.880]  當我們越認識耶穌基督
[00:33:41.880 --> 00:33:45.640]  我們的信心就更加堅定
[00:33:45.640 --> 00:33:48.600]  當我們越經歷上帝的恩典
[00:33:48.600 --> 00:33:52.240]  我們就能夠越活出上帝的愛
[00:33:52.240 --> 00:33:54.200]  盼望在未來
[00:33:54.200 --> 00:33:58.080]  今年我應該還有五次的講座
[00:33:58.080 --> 00:34:04.400]  都盼望透過《約翰一書》和大家一起思想
[00:34:04.400 --> 00:34:07.600]  讓神的話語不斷塑造我們
[00:34:07.600 --> 00:34:12.280]  使我們成為一位真正和上帝相交
[00:34:12.280 --> 00:34:17.000]  活在光中彼此相愛的群體
[00:34:17.000 --> 00:34:18.360]  完結的時候
[00:34:18.360 --> 00:34:25.840]  很想給三條問題大家回家思想和安靜
[00:34:25.840 --> 00:34:31.880]  我們是否真的認識並且經歷這個生命之道呢?
[00:34:31.880 --> 00:34:36.880]  而不單單只是知道關於上帝的事
[00:34:36.880 --> 00:34:40.520]  我們是否願意活在上帝的光中
[00:34:40.520 --> 00:34:44.480]  願意被上主光照我們的生命
[00:34:44.480 --> 00:34:50.360]  讓祂光照的目的不是為了要定我們的罪
[00:34:50.360 --> 00:34:54.120]  而是要根深蒂固我們的生命
[00:34:54.120 --> 00:34:59.760]  第三條是我們是否因為經歷耶穌基督的恩典
[00:34:59.760 --> 00:35:07.680]  而願意用恩典與人同行接納別人呢?
[00:35:07.680 --> 00:35:12.520]  願意我們不單單是聽見生命之道的人
[00:35:12.520 --> 00:35:16.000]  也成為生命之道的見證人
[00:35:16.000 --> 00:35:21.800]  讓未信主的人在我們的生命裏看見耶穌基督
[00:35:21.800 --> 00:35:23.200]  求主幫我們
[00:35:23.200 --> 00:35:26.480]  我們一起祈禱
[00:35:26.480 --> 00:35:28.520]  耶穌我們要多謝祢
[00:35:28.520 --> 00:35:32.840]  多謝祢在十字架那份犧牲的愛
[00:35:32.840 --> 00:35:36.720]  多謝祢來到這個世上
[00:35:36.720 --> 00:35:42.960]  祢為著的是經歷人的生活
[00:35:42.960 --> 00:35:47.680]  讓我們看見祢同理我們
[00:35:47.680 --> 00:35:52.600]  主雖然我們不能親身見到祢
[00:35:52.600 --> 00:35:57.440]  但我們看見祢怎樣一路引領我們的生命
[00:35:57.440 --> 00:36:00.880]  我求上帝祢幫助我們每一位
[00:36:00.880 --> 00:36:06.040]  我們願意活在祢的光裏
[00:36:06.040 --> 00:36:14.920]  我們的生命會因為活在光裏
[00:36:14.920 --> 00:36:20.000]  而看見生命的瑕疵、生命的問題
[00:36:20.000 --> 00:36:22.560]  但主叫我們不懼怕
[00:36:22.560 --> 00:36:29.560]  我們能夠有那份力量去依靠祢
[00:36:29.560 --> 00:36:33.520]  依靠祢的醫治、依靠祢的更新
[00:36:33.520 --> 00:36:36.440]  幫助我們的教會
[00:36:36.440 --> 00:36:42.720]  能夠有著祢那份引領
[00:36:42.720 --> 00:36:45.160]  有著那份信心
[00:36:45.160 --> 00:36:48.800]  有著那份對祢、恩著祢的愛心
[00:36:48.800 --> 00:36:54.920]  我們可以成為一個地方的見證
[00:36:54.920 --> 00:36:57.920]  主求祢幫助我們每一位
[00:36:57.920 --> 00:36:59.600]  我們將到禱告交托
[00:36:59.600 --> 00:37:01.280]  奉主名禱
