
[00:00:00.000 --> 00:00:01.280]  改定截迴主流平安
[00:17:15.860 --> 00:17:23.780]  今日經文所提到今生嘅思慮錢財熱絡亦正正係早期教會一啲嘅信徒
[00:17:23.780 --> 00:17:30.440]  當時佢哋面對嘅荊棘同埋誘惑影響佢哋唔能夠緊緊嘅跟隨主耶穌
[00:17:32.760 --> 00:17:37.620]  佢頂接佢今日又係乜嘢嘢成為我哋個人當下嘅荊棘
[00:17:37.620 --> 00:17:41.980]  或者係嗰啲攀附性嘅植物限制甚至係克制住我哋
[00:17:41.980 --> 00:17:45.820]  令我哋冇辦法結出美好嘅果子
[00:17:45.820 --> 00:17:49.140]  唔能夠同主耶穌嘅關係繼續進深
[00:17:49.140 --> 00:17:52.460]  生命得唔到不斷嘅更新呢
[00:17:52.460 --> 00:17:58.860]  呢個實在需要我哋每一個人都好誠實咁安靜喺上帝嘅面前
[00:18:00.140 --> 00:18:04.740]  求聖靈去光照我哋讓我哋睇到自己真實嘅屬靈景況
[00:18:04.740 --> 00:18:08.580]  從而得力去清除呢啲纏繞我哋嘅荊棘
[00:18:08.580 --> 00:18:11.420]  以至我哋可以繼續健康嘅
[00:18:11.420 --> 00:18:12.700]  你去成長
[00:18:12.700 --> 00:18:17.040]  最後喺第15節
[00:18:17.040 --> 00:18:19.860]  那落在好土裡的就是人聽了道
[00:18:19.860 --> 00:18:22.680]  持守在誠實善良的心裡
[00:18:22.680 --> 00:18:23.440]  而且
[00:18:23.440 --> 00:18:25.240]  忍耐著結實
[00:18:26.000 --> 00:18:30.360]  講嘅唔單係我哋聽到明度同行動
[00:18:30.360 --> 00:18:32.400]  仲係要乜嘢
[00:18:32.400 --> 00:18:37.520]  喺主耶穌嘅教導同埋吩咐上高呢係忍耐持守
[00:18:37.520 --> 00:18:44.680]  以至最終我哋能夠得著好似食乎音書其他講到30倍60倍甚至100倍嘅修成
[00:18:44.680 --> 00:18:52.120]  講到忍耐持守我自己有一個好深刻嘅體會
[00:18:52.120 --> 00:18:55.180]  我記得嗰陣時喺公理堂
[00:18:55.700 --> 00:18:57.500]  舊堂嘅時候
[00:18:57.500 --> 00:18:59.540]  我宿舍就喺
[00:18:59.540 --> 00:19:00.820]  喺建築物嘅
[00:19:00.820 --> 00:19:02.360]  點講呢
[00:19:02.360 --> 00:19:04.920]  有一個好大嘅天台
[00:19:04.920 --> 00:19:09.260]  由於呢我係好鍾意種野衰
[00:19:09.260 --> 00:19:10.540]  開頭都係種幾盤
[00:19:10.540 --> 00:19:12.840]  但係到十幾年之後
[00:19:12.840 --> 00:19:15.660]  成個好大嘅天台就成為咗個森林仔
[00:19:15.660 --> 00:19:18.480]  家琪就知道㗎喇
[00:19:18.480 --> 00:19:20.540]  當時呢其實嗰個
[00:19:20.540 --> 00:19:23.600]  我每日都會上去天台度度報
[00:19:23.600 --> 00:19:25.140]  祈禱同埋靈修
[00:19:25.660 --> 00:19:27.700]  我諗呢個係我靈修操練嘅一個方法
[00:19:27.700 --> 00:19:30.260]  與及呢係按需要為嗰啲嘅
[00:19:30.260 --> 00:19:33.600]  植物去澆水啦施肥啦同埋修剪
[00:19:33.600 --> 00:19:37.180]  不過唔知點解一段時間啲植物呢
[00:19:37.180 --> 00:19:39.740]  好似開始係停止生長
[00:19:39.740 --> 00:19:42.560]  特別嗰十幾盤呢我好鍾意嘅米仔欄嘅葉
[00:19:42.560 --> 00:19:44.100]  生咗好多嘅黑點
[00:19:44.100 --> 00:19:46.900]  咁於是我就索性呢大佬闊闊咁呢
[00:19:46.900 --> 00:19:48.960]  係將嗰啲嘅枝葉呢修剪一番
[00:19:48.960 --> 00:19:51.000]  希望佢能夠呢救得返
[00:19:53.300 --> 00:19:56.360]  點知過一段好長嘅時間嗰啲米仔欄仍係光禿禿
[00:19:56.360 --> 00:19:57.640]  淨係睇到啲樹枝
[00:19:57.640 --> 00:19:59.180]  一塊葉都見唔到
[00:19:59.180 --> 00:20:03.540]  我心諗都唔知係咪自己呢即係啲植物比我
[00:20:03.540 --> 00:20:05.580]  重死曬
[00:20:05.580 --> 00:20:09.420]  咁所以曾經有段時間都猶豫過係咪呢扔咗佢就算數唔好
[00:20:09.420 --> 00:20:11.220]  唔好嘥火藥嘥心機喇
[00:20:11.220 --> 00:20:16.080]  直到有一個星期日主日
[00:20:16.080 --> 00:20:17.100]  嘅清晨
[00:20:17.100 --> 00:20:18.140]  因為
[00:20:18.140 --> 00:20:19.160]  我哋有早堂
[00:20:19.160 --> 00:20:20.180]  咁所以我以後特別呢
[00:20:20.180 --> 00:20:22.480]  嗰日仲更加早呢係上去天台
[00:20:23.000 --> 00:20:23.500]  喺嗰度度補
[00:20:23.500 --> 00:20:25.820]  我仲記得
[00:20:25.820 --> 00:20:27.600]  當時相當嘅潮濕
[00:20:27.600 --> 00:20:29.400]  有少少嘅霧水
[00:20:29.400 --> 00:20:34.260]  當我走近啲植物特別當我走近嗰十幾盤米仔欄嘅時候
[00:20:34.260 --> 00:20:35.540]  我忽然間
[00:20:35.540 --> 00:20:37.860]  覺得啲米仔欄
[00:20:37.860 --> 00:20:39.140]  樹枝中間呢
[00:20:39.140 --> 00:20:41.440]  有好多反光嘅嘢
[00:20:41.440 --> 00:20:42.980]  於是我就蹲低
[00:20:42.980 --> 00:20:44.760]  好仔細嘅去檢查
[00:20:44.760 --> 00:20:48.840]  原來畀我發覺嗰十幾盤原先光禿禿嘅米仔欄
[00:20:48.840 --> 00:20:50.380]  唔知幾時開始
[00:20:50.640 --> 00:20:53.200]  已經生出好多清脆嘅亂葉
[00:20:53.200 --> 00:20:55.000]  非常嘅靚
[00:20:55.000 --> 00:20:57.560]  嗰刻中
[00:20:57.560 --> 00:21:00.380]  對我嚟講係好震撼
[00:21:00.380 --> 00:21:02.420]  係非常嘅震撼
[00:21:02.420 --> 00:21:05.740]  之後我睇唔到
[00:21:05.740 --> 00:21:07.020]  其實種植物
[00:21:07.020 --> 00:21:09.840]  以及牧養生命喺某程度上高
[00:21:09.840 --> 00:21:10.860]  係相當
[00:21:10.860 --> 00:21:11.620]  係相似嘅
[00:21:11.620 --> 00:21:15.220]  對咗種植物嚟講如果我哋唔按時
[00:21:15.220 --> 00:21:17.260]  臨水施肥同埋修剪
[00:21:17.520 --> 00:21:20.840]  種植物係冇可能生長都好㗎係咪甚至係會枯幹
[00:21:20.840 --> 00:21:25.720]  但返返過嚟就算我哋每日臨水施肥修剪都好
[00:21:25.720 --> 00:21:26.740]  啲植物
[00:21:26.740 --> 00:21:29.040]  都唔一定自自然然
[00:21:29.040 --> 00:21:32.360]  係按我哋心所想同埋所期待嘅速度呢
[00:21:32.360 --> 00:21:34.920]  嚟去發芽生長開花結果
[00:21:34.920 --> 00:21:37.480]  我哋需要
[00:21:37.480 --> 00:21:39.280]  耐心嘅去等待
[00:21:39.280 --> 00:21:40.560]  時候一到
[00:21:40.560 --> 00:21:42.100]  當植物嘅生命力
[00:21:42.100 --> 00:21:43.380]  爆發嘅時候
[00:21:43.380 --> 00:21:45.160]  就會帶畀我哋
[00:21:45.160 --> 00:21:46.700]  無限嘅驚喜
[00:21:46.960 --> 00:21:47.720]  同埋滿足
[00:21:47.720 --> 00:21:52.080]  同樣屬靈生命嘅餵養同成長
[00:21:52.080 --> 00:21:53.100]  都係一樣
[00:21:53.100 --> 00:21:59.000]  假如我哋唔持續咁關心同埋餵養自己或者弟兄姊妹嘅生命嘅話
[00:21:59.000 --> 00:22:01.300]  我哋嘅屬靈生命就會停滯不前
[00:22:01.300 --> 00:22:02.580]  甚至會
[00:22:02.580 --> 00:22:03.600]  一個嘅萎縮
[00:22:03.600 --> 00:22:06.920]  但屬靈生命嘅餵養同埋建立
[00:22:06.920 --> 00:22:07.960]  亦都唔係一朝一夕
[00:22:07.960 --> 00:22:09.740]  就可以有成果
[00:22:09.740 --> 00:22:11.020]  一讀經
[00:22:11.020 --> 00:22:15.380]  靈修就會脫胎換骨頭上生咗個光環
[00:22:16.140 --> 00:22:17.940]  我諗我哋知唔會係咁樣
[00:22:17.940 --> 00:22:19.460]  唔會係咁樣
[00:22:19.460 --> 00:22:24.840]  而係需要細水長流慢慢嘅栽培同埋建立
[00:22:24.840 --> 00:22:26.900]  先至能夠體會同埋經歷
[00:22:26.900 --> 00:22:28.420]  我哋嘅信仰
[00:22:28.420 --> 00:22:31.760]  以及同主的相互關係點樣改變我哋嘅生命
[00:22:31.760 --> 00:22:36.620]  因此聖經要講嘅忍耐持守
[00:22:36.620 --> 00:22:38.920]  持之以恆咁樣去操練
[00:22:38.920 --> 00:22:40.980]  係非常嘅重要
[00:22:40.980 --> 00:22:42.760]  同埋必要
[00:22:45.060 --> 00:22:47.100]  一方面唔少嘅解經家都認為
[00:22:47.100 --> 00:22:51.720]  主耶穌講呢個殺種嘅比喻有佢另一個好重要嘅目的
[00:22:51.720 --> 00:22:55.060]  因為當時跟隨嘅門徒
[00:22:55.060 --> 00:22:58.380]  以至係後嚟早期教會嘅信徒
[00:22:58.380 --> 00:23:01.700]  其實佢哋實踐信仰
[00:23:01.700 --> 00:23:05.020]  同埋善命上高喺跟隨主耶穌嘅路上
[00:23:05.020 --> 00:23:08.360]  佢係遇到大大小小唔同嘅困難同埋衝擊
[00:23:08.360 --> 00:23:11.680]  因此主耶穌亦都藉著呢個比喻
[00:23:11.680 --> 00:23:13.980]  畀佢有激勵同埋安慰
[00:23:15.260 --> 00:23:16.800]  就正如一個殺種嘅人
[00:23:16.800 --> 00:23:18.840]  佢唔會
[00:23:18.840 --> 00:23:20.640]  因為喺殺種嘅過程當中
[00:23:20.640 --> 00:23:23.720]  必然會遇到有啲種子落喺路旁
[00:23:23.720 --> 00:23:24.480]  一定嘅啦
[00:23:24.480 --> 00:23:27.820]  必然有啲係落喺一個嘅盆石上
[00:23:27.820 --> 00:23:31.660]  或者有啲係畀經所擠住見唔出果子
[00:23:31.660 --> 00:23:33.960]  佢唔會因為咁嘅緣故
[00:23:33.960 --> 00:23:37.540]  佢放棄繼續殺種㗎嘛佢唔會㗎嘛
[00:23:37.540 --> 00:23:43.680]  佢一定會繼續努力嘅去殺種同埋耕種因為佢知道
[00:23:44.700 --> 00:23:47.520]  並且期待必然有一啲嘅種子
[00:23:47.520 --> 00:23:49.560]  會落喺好土裏面
[00:23:49.560 --> 00:23:51.100]  將來
[00:23:51.100 --> 00:23:53.400]  必定有美好嘅收成
[00:23:53.400 --> 00:23:58.520]  一點對今日喺實踐信仰
[00:23:58.520 --> 00:23:59.800]  喺侍奉
[00:23:59.800 --> 00:24:03.380]  喺傳福音以至喺建立信仰群體嘅過程裏面
[00:24:03.380 --> 00:24:08.260]  遇到挫折同埋挑戰嘅弟兄姐妹嚟講亦都係一個呢係好識切
[00:24:08.260 --> 00:24:10.820]  同埋好適時嘅提醒
[00:24:10.820 --> 00:24:11.840]  以及呢
[00:24:11.840 --> 00:24:12.620]  係鼓勵
[00:24:12.620 --> 00:24:13.640]  因此
[00:24:14.900 --> 00:24:16.180]  讓我哋知道困難
[00:24:16.180 --> 00:24:18.500]  一定有但千祈唔好放棄
[00:24:18.500 --> 00:24:23.860]  我哋做咗我哋應做同埋可做嘅就得其他
[00:24:23.860 --> 00:24:25.140]  我哋交畀上帝
[00:24:25.140 --> 00:24:26.700]  所謂
[00:24:26.700 --> 00:24:27.700]  We do our best
[00:24:27.700 --> 00:24:29.500]  Let God do the rest
[00:24:29.500 --> 00:24:34.360]  並且要謹記唔係一殺種就有收成係需要有等候
[00:24:34.360 --> 00:24:40.760]  但我哋認定並且期待好似私人喺4篇126篇嘅第五節所講
[00:24:40.760 --> 00:24:42.300]  流淚殺種嘅
[00:24:42.300 --> 00:24:44.340]  必歡呼收割
[00:24:44.900 --> 00:24:47.420]  總結今日
[00:24:47.420 --> 00:24:48.440]  講到嘅訊息
[00:24:48.440 --> 00:24:50.760]  透過老家坊嘅殺種比喻
[00:24:50.760 --> 00:24:52.300]  提醒你同埋我
[00:24:52.300 --> 00:24:56.420]  佢期望你並唔係好似昔日一大班群眾咁樣
[00:24:56.420 --> 00:24:58.220]  只係願意跟住佢
[00:24:58.220 --> 00:25:00.520]  又係挑戰我哋
[00:25:00.520 --> 00:25:01.800]  要佢選擇
[00:25:01.800 --> 00:25:02.820]  緊緊嘅
[00:25:02.820 --> 00:25:03.860]  係跟隨佢
[00:25:03.860 --> 00:25:06.160]  心無旁騖
[00:25:06.160 --> 00:25:13.060]  唔怕艱難嘅專一嘅透過明白同埋實踐佢嘅教導同佢建立一個不斷進心嘅關係
[00:25:13.060 --> 00:25:14.340]  因為唯有係咁
[00:25:14.860 --> 00:25:15.620]  我哋嘅生命
[00:25:15.620 --> 00:25:17.420]  先至能夠健康咁成長
[00:25:17.420 --> 00:25:21.260]  基督嘅身體我哋嘅教會先至得以被建立
[00:25:21.260 --> 00:25:23.540]  呢一方面
[00:25:23.540 --> 00:25:28.920]  雀屬今日喺處都安慰同埋為我哋打氣綜然面對好多生活嘅壓力
[00:25:28.920 --> 00:25:34.820]  遇上好多睇上嚟唔可以逆轉嘅客觀環境令我哋覺得非常嘅疲累
[00:25:34.820 --> 00:25:39.180]  有時候甚至覺得睇唔到出路寸步難行都好
[00:25:39.180 --> 00:25:40.980]  千祈唔好放棄
[00:25:40.980 --> 00:25:44.300]  因為我哋並唔係一個人喺處單打獨鬥
[00:25:44.700 --> 00:25:49.340]  而係我哋有身邊嘅弟兄姊妹更加重要
[00:25:49.340 --> 00:25:54.940]  有嗰一位對我哋不離不棄嘅主耶穌同我哋同在
[00:25:54.940 --> 00:25:58.520]  一起同工同行
[00:25:58.520 --> 00:26:03.380]  因此今日我哋更加需要同弟兄姊妹一齊學習僅靠主耶穌
[00:26:03.380 --> 00:26:06.980]  僅僅係跟隨佢同佢有一個生命嘅連結
[00:26:06.980 --> 00:26:08.260]  以至我哋
[00:26:08.260 --> 00:26:10.060]  每一人嘅生命
[00:26:10.560 --> 00:26:16.200]  教會嘅生命得以經歷到主耶穌所應許嗰種嘅生命嘅轉化
[00:26:16.200 --> 00:26:21.320]  盼望我哋都能夠一齊努力亦都願上主賜福畀大家
[00:26:21.320 --> 00:26:22.080]  Amen
