
[00:00:00.000 --> 00:00:03.200]  2019年主題「照明人生」
[00:15:50.000 --> 00:15:52.000]  可能他手比人長
[00:15:52.000 --> 00:15:56.000]  或者他其中一隻腳比人短
[00:15:56.000 --> 00:15:58.000]  有些人生出來的時候
[00:15:58.000 --> 00:16:02.000]  他的智力是低一些
[00:16:02.000 --> 00:16:05.000]  這些是他們的特徵
[00:16:05.000 --> 00:16:07.000]  上帝造每一個人都不同
[00:16:07.000 --> 00:16:09.000]  亦都賦予他們每一個人
[00:16:09.000 --> 00:16:12.000]  有不同的人生的意義
[00:16:12.000 --> 00:16:14.000]  所以大家一起思考一下
[00:16:14.000 --> 00:16:17.000]  你有什麼特徵
[00:16:17.000 --> 00:16:18.000]  上帝造你的時候
[00:16:18.000 --> 00:16:23.000]  你覺得上帝造你有什麼獨特的地方
[00:16:23.000 --> 00:16:25.000]  當你發現你是上帝造
[00:16:25.000 --> 00:16:27.000]  而你又知道有什麼獨特的時候
[00:16:27.000 --> 00:16:29.000]  其實你有沒有留意
[00:16:29.000 --> 00:16:31.000]  或者有沒有去找
[00:16:31.000 --> 00:16:32.000]  上帝啊
[00:16:32.000 --> 00:16:34.000]  你造我這麼特別
[00:16:34.000 --> 00:16:37.000]  意義在哪裡
[00:16:37.000 --> 00:16:41.000]  我有什麼使命是要達成的
[00:16:41.000 --> 00:16:44.000]  我們就不妨來這樣去問自己
[00:16:44.000 --> 00:16:46.000]  上帝造每一個人
[00:16:46.000 --> 00:16:50.000]  都是唯有他很獨特和個別的心意
[00:16:50.000 --> 00:16:52.000]  所以我們要來去找
[00:16:52.000 --> 00:16:54.000]  不單單這樣
[00:16:54.000 --> 00:16:56.000]  第二點我要告訴弟兄姊妹的是
[00:16:56.000 --> 00:16:58.000]  上帝造每一個人的時候
[00:16:58.000 --> 00:17:01.000]  其實是為每一個人都釐定了
[00:17:01.000 --> 00:17:05.000]  他這個很個別和很獨特的價值
[00:17:05.000 --> 00:17:09.000]  人不單單有存在的意義使命
[00:17:09.000 --> 00:17:13.000]  人都有他存在的價值
[00:17:13.000 --> 00:17:17.000]  經文重複出現的很多字眼
[00:17:17.000 --> 00:17:20.000]  除了神清為他的受造物起名
[00:17:20.000 --> 00:17:22.000]  賦予他意義
[00:17:22.000 --> 00:17:24.000]  賦予他一些特定的角色功能
[00:17:24.000 --> 00:17:26.000]  還有神說
[00:17:26.000 --> 00:17:28.000]  剛才大家讀的第三節
[00:17:28.000 --> 00:17:29.000]  第六節 第九節
[00:17:29.000 --> 00:17:31.000]  神說要有光就要有光
[00:17:31.000 --> 00:17:33.000]  神說珠水之間要有空氣
[00:17:33.000 --> 00:17:37.000]  然後把水聚在一起
[00:17:37.000 --> 00:17:38.000]  第九節
[00:17:38.000 --> 00:17:40.000]  天下的水要聚在一起
[00:17:40.000 --> 00:17:41.000]  神說
[00:17:41.000 --> 00:17:43.000]  另外大家沒有讀的
[00:17:43.000 --> 00:17:45.000]  是十一節至二十五節沒有讀
[00:17:45.000 --> 00:17:47.000]  二十六節開始讀
[00:17:47.000 --> 00:17:50.000]  十一節說神說地要發生青草
[00:17:50.000 --> 00:17:51.000]  十四節
[00:17:51.000 --> 00:17:53.000]  神說天上要有光體
[00:17:53.000 --> 00:17:56.000]  二十節神說水要多多滋生
[00:17:56.000 --> 00:17:58.000]  二十四節 二十六節 二十九節
[00:17:58.000 --> 00:18:01.000]  都是神說 神說 神說
[00:18:01.000 --> 00:18:03.000]  神用什麼創造這個世界?
[00:18:03.000 --> 00:18:05.000]  祂不是堆砌的
[00:18:05.000 --> 00:18:07.000]  祂是用說話
[00:18:07.000 --> 00:18:09.000]  所以詩篇三十三篇說
[00:18:09.000 --> 00:18:11.000]  神說有就有
[00:18:11.000 --> 00:18:13.000]  命立就立
[00:18:13.000 --> 00:18:15.000]  神是用說話
[00:18:15.000 --> 00:18:18.000]  反映祂那種權能
[00:18:18.000 --> 00:18:21.000]  不單單神用說話反映祂的權能
[00:18:21.000 --> 00:18:23.000]  再有一樣重覆是什麼呢?
[00:18:23.000 --> 00:18:26.000]  神看是好的
[00:18:26.000 --> 00:18:28.000]  第四節 第十節
[00:18:28.000 --> 00:18:29.000]  重覆出現
[00:18:29.000 --> 00:18:31.000]  神看光是好的
[00:18:31.000 --> 00:18:32.000]  神稱看地為地
[00:18:32.000 --> 00:18:34.000]  稱水的聚處為海
[00:18:34.000 --> 00:18:36.000]  神看著是好的
[00:18:36.000 --> 00:18:38.000]  由十二節至三十一節
[00:18:38.000 --> 00:18:39.000]  同樣又出現
[00:18:39.000 --> 00:18:40.000]  神所做的每一樣東西
[00:18:40.000 --> 00:18:42.000]  神看都是好的
[00:18:42.000 --> 00:18:43.000]  神看都是好的
[00:18:43.000 --> 00:18:45.000]  神看是好的 神看是好的
[00:18:45.000 --> 00:18:47.000]  到三十一節的時候
[00:18:47.000 --> 00:18:49.000]  神看著一切所做的
[00:18:49.000 --> 00:18:51.000]  都神好
[00:18:51.000 --> 00:18:53.000]  神看著是好的
[00:18:53.000 --> 00:18:55.000]  代表著什麼意思呢?
[00:18:55.000 --> 00:18:59.000]  神為祂的受造物定價值
[00:18:59.000 --> 00:19:01.000]  記得我在引賢的部分
[00:19:01.000 --> 00:19:03.000]  交代背景
[00:19:03.000 --> 00:19:05.000]  講什麼背景呢?
[00:19:05.000 --> 00:19:09.000]  當時那些黑暗
[00:19:09.000 --> 00:19:11.000]  或者是大水
[00:19:11.000 --> 00:19:14.000]  或者是空虛混沌
[00:19:14.000 --> 00:19:16.000]  代表著一些邪惡的力量嗎?
[00:19:16.000 --> 00:19:18.000]  人體是不好的東西
[00:19:18.000 --> 00:19:20.000]  黑暗是
[00:19:20.000 --> 00:19:21.000]  好像人體也是不好的
[00:19:21.000 --> 00:19:23.000]  不過原來在上帝眼中
[00:19:23.000 --> 00:19:25.000]  祂很想告訴我們
[00:19:25.000 --> 00:19:30.000]  禍與福是神定的
[00:19:30.000 --> 00:19:34.000]  再看第一天 第二天 第三天
[00:19:34.000 --> 00:19:36.000]  光與暗
[00:19:36.000 --> 00:19:38.000]  光暗是一個對比
[00:19:38.000 --> 00:19:42.000]  是在講人生際遇裡的禍與福
[00:19:42.000 --> 00:19:45.000]  原來禍與福都是上帝賜予的
[00:19:45.000 --> 00:19:48.000]  不過留意這裡不是在講道德的
[00:19:48.000 --> 00:19:50.000]  善與罪
[00:19:50.000 --> 00:19:52.000]  或者是對與錯
[00:19:52.000 --> 00:19:55.000]  是在講人生的際遇
[00:19:55.000 --> 00:19:58.000]  第二 將水分上下
[00:19:58.000 --> 00:20:00.000]  就是有了空氣
[00:20:00.000 --> 00:20:02.000]  將水撥好
[00:20:02.000 --> 00:20:05.000]  然後上高就漏有空氣
[00:20:05.000 --> 00:20:07.000]  這種是什麼呢?
[00:20:07.000 --> 00:20:09.000]  楊石昌牧師說
[00:20:09.000 --> 00:20:12.000]  這個就是空間的轉變
[00:20:12.000 --> 00:20:14.000]  有移動
[00:20:14.000 --> 00:20:18.000]  人很喜歡預測和掌握未來
[00:20:18.000 --> 00:20:21.000]  但是他不能夠又不明白
[00:20:21.000 --> 00:20:23.000]  不知道大家年少
[00:20:23.000 --> 00:20:25.000]  有很多年輕人
[00:20:25.000 --> 00:20:26.000]  或者像我這樣年紀的人
[00:20:26.000 --> 00:20:28.000]  年少的時候有沒有玩過一些
[00:20:28.000 --> 00:20:30.000]  或者你很想了解一下
[00:20:30.000 --> 00:20:33.000]  自己人世的路程
[00:20:33.000 --> 00:20:35.000]  你可能未必走去看相要給錢
[00:20:35.000 --> 00:20:36.000]  不過很多人就說
[00:20:36.000 --> 00:20:38.000]  我幫你看看你的生命線有多長
[00:20:38.000 --> 00:20:40.000]  看你的事業線
[00:20:40.000 --> 00:20:42.000]  看你將來的事業是怎樣
[00:20:42.000 --> 00:20:44.000]  看你的愛情線是怎樣
[00:20:44.000 --> 00:20:45.000]  還有一件事
[00:20:45.000 --> 00:20:46.000]  不知道大家有沒有玩過
[00:20:46.000 --> 00:20:47.000]  就是拍一下手掌
[00:20:47.000 --> 00:20:48.000]  拿著拳頭
[00:20:48.000 --> 00:20:50.000]  然後看看這裡有多少顆東西
[00:20:50.000 --> 00:20:52.000]  凸出來代表什麼
[00:20:52.000 --> 00:20:56.000]  有多少個子女
[00:20:56.000 --> 00:20:58.000]  準不準啊?
[00:20:58.000 --> 00:21:00.000]  你看 五顆
[00:21:00.000 --> 00:21:05.000]  有沒有啊?
[00:21:05.000 --> 00:21:06.000]  人很想知道
[00:21:06.000 --> 00:21:10.000]  但是其實我們沒有辦法知道
[00:21:10.000 --> 00:21:11.000]  一切都是神定的
[00:21:11.000 --> 00:21:13.000]  價值在神定
[00:21:13.000 --> 00:21:15.000]  主權都是上帝定
[00:21:15.000 --> 00:21:18.000]  第三天上帝分開海洋六地
[00:21:18.000 --> 00:21:21.000]  即是設定界線
[00:21:21.000 --> 00:21:23.000]  在永恆劃線
[00:21:23.000 --> 00:21:25.000]  定一些範圍
[00:21:25.000 --> 00:21:27.000]  其實我們人生有很多範圍
[00:21:27.000 --> 00:21:29.000]  你住屋有範圍
[00:21:29.000 --> 00:21:31.000]  香港分多少區
[00:21:31.000 --> 00:21:32.000]  會劃線
[00:21:32.000 --> 00:21:34.000]  國家的領土劃線
[00:21:34.000 --> 00:21:36.000]  爭的
[00:21:36.000 --> 00:21:41.000]  人的壽命有長有短
[00:21:41.000 --> 00:21:44.000]  人的財富有多有少
[00:21:44.000 --> 00:21:46.000]  這些都是界限
[00:21:46.000 --> 00:21:48.000]  永無止境可以
[00:21:48.000 --> 00:21:50.000]  福有多少 禍有多少
[00:21:50.000 --> 00:21:53.000]  原來一切都是上帝定
[00:21:53.000 --> 00:21:54.000]  有主權
[00:21:54.000 --> 00:21:57.000]  最重要的是
[00:21:57.000 --> 00:21:58.000]  這些一切
[00:21:58.000 --> 00:22:01.000]  福與禍轉變移動界線
[00:22:01.000 --> 00:22:04.000]  原來上帝看的都是好的
[00:22:04.000 --> 00:22:06.000]  有時我們很難理解
[00:22:06.000 --> 00:22:08.000]  都是好
[00:22:08.000 --> 00:22:10.000]  是上帝定價值
[00:22:10.000 --> 00:22:13.000]  我們一起來反思一下
[00:22:13.000 --> 00:22:16.000]  你和我的生命原來有不一樣的價值
[00:22:16.000 --> 00:22:17.000]  你看不看到
[00:22:17.000 --> 00:22:20.000]  不過價值不是你定
[00:22:20.000 --> 00:22:21.000]  也不是我定
[00:22:21.000 --> 00:22:23.000]  也不是你身邊的人定
[00:22:23.000 --> 00:22:24.000]  不是這個社會定
[00:22:24.000 --> 00:22:28.000]  是上帝說好就是好
[00:22:28.000 --> 00:22:29.000]  很可惜
[00:22:29.000 --> 00:22:30.000]  我們活在這個世界
[00:22:30.000 --> 00:22:34.000]  有時我們被這個世界的價值觀掩蓋著
[00:22:34.000 --> 00:22:35.000]  浸著我們
[00:22:35.000 --> 00:22:36.000]  令我們走不掉
[00:22:36.000 --> 00:22:39.000]  中國人怎樣定福氣
[00:22:39.000 --> 00:22:40.000]  書經說
[00:22:40.000 --> 00:22:43.000]  五福是什麼
[00:22:43.000 --> 00:22:45.000]  長壽
[00:22:45.000 --> 00:22:46.000]  富貴
[00:22:46.000 --> 00:22:47.000]  康寧
[00:22:47.000 --> 00:22:48.000]  好德
[00:22:48.000 --> 00:22:49.000]  善忠
[00:22:49.000 --> 00:22:51.000]  長壽當然是好的
[00:22:51.000 --> 00:22:52.000]  不過想想
[00:22:52.000 --> 00:22:53.000]  是不是長壽真的好呢
[00:22:53.000 --> 00:22:57.000]  難道年輕而死的那些人
[00:22:57.000 --> 00:23:01.000]  是沒有福氣的
[00:23:01.000 --> 00:23:03.000]  財富
[00:23:03.000 --> 00:23:04.000]  富貴是好的
[00:23:04.000 --> 00:23:05.000]  有錢當然是好的
[00:23:05.000 --> 00:23:06.000]  不過再想想
[00:23:06.000 --> 00:23:10.000]  貧窮是不是也不好呢
[00:23:10.000 --> 00:23:11.000]  那些有錢
[00:23:11.000 --> 00:23:13.000]  帶來很多鬥爭
[00:23:13.000 --> 00:23:14.000]  繼續很多貪婪
[00:23:14.000 --> 00:23:15.000]  繼續很多控制
[00:23:15.000 --> 00:23:18.000]  那些是不是好呢
[00:23:18.000 --> 00:23:19.000]  康寧即是健康
[00:23:19.000 --> 00:23:20.000]  是好的
[00:23:20.000 --> 00:23:21.000]  人人都想有
[00:23:21.000 --> 00:23:22.000]  不過我們再想想
[00:23:22.000 --> 00:23:26.000]  一出生就有病那些
[00:23:26.000 --> 00:23:28.000]  又不好呢
[00:23:28.000 --> 00:23:30.000]  又是賺得不足福
[00:23:30.000 --> 00:23:31.000]  好德是什麼呢
[00:23:31.000 --> 00:23:33.000]  生性仁善
[00:23:33.000 --> 00:23:34.000]  而且寬厚寧靜
[00:23:34.000 --> 00:23:37.000]  心理善良那些當然是好的
[00:23:37.000 --> 00:23:39.000]  但有些人生性
[00:23:39.000 --> 00:23:42.000]  樣子是兇一點的
[00:23:42.000 --> 00:23:44.000]  粗魯一點的
[00:23:44.000 --> 00:23:48.000]  說話是粗聲粗氣一點的
[00:23:48.000 --> 00:23:49.000]  那些是不是又不好呢
[00:23:49.000 --> 00:23:50.000]  很多人告訴你
[00:23:50.000 --> 00:23:52.000]  我說話大聲不代表什麼
[00:23:52.000 --> 00:23:54.000]  我沒有禮貌
[00:23:54.000 --> 00:23:57.000]  我說話大聲不代表我兇
[00:23:57.000 --> 00:24:00.000]  不過別人都好像不太喜歡
[00:24:00.000 --> 00:24:01.000]  善終人都想過
[00:24:01.000 --> 00:24:02.000]  善終是怎樣
[00:24:02.000 --> 00:24:03.000]  死得好
[00:24:03.000 --> 00:24:04.000]  怎樣是死得好
[00:24:04.000 --> 00:24:06.000]  分交而死就最好了
[00:24:06.000 --> 00:24:08.000]  壽終正寢
[00:24:08.000 --> 00:24:10.000]  但有些人是怎樣的
[00:24:10.000 --> 00:24:12.000]  病死的
[00:24:12.000 --> 00:24:14.000]  基督徒都可以病死
[00:24:14.000 --> 00:24:15.000]  有些人是意外死的
[00:24:15.000 --> 00:24:17.000]  有些人是天災死的
[00:24:17.000 --> 00:24:20.000]  難道這些又不好嗎
[00:24:20.000 --> 00:24:22.000]  聖經怎樣記載福氣呢
[00:24:22.000 --> 00:24:24.000]  《馬太福音》第五章告訴我們
[00:24:24.000 --> 00:24:25.000]  百福是甚麼
[00:24:25.000 --> 00:24:27.000]  虛心的人有福了
[00:24:27.000 --> 00:24:28.000]  哀動的人有福了
[00:24:28.000 --> 00:24:29.000]  溫柔的人有福了
[00:24:29.000 --> 00:24:31.000]  饑渴無意的人有福了
[00:24:31.000 --> 00:24:32.000]  憐恤人的人有福了
[00:24:32.000 --> 00:24:33.000]  清心的人有福了
[00:24:33.000 --> 00:24:35.000]  死人和睦的人有福了
[00:24:35.000 --> 00:24:38.000]  遺疑受逼迫的人有福了
[00:24:38.000 --> 00:24:40.000]  詩篇很多篇都告訴我們
[00:24:40.000 --> 00:24:43.000]  倚靠耶和華的人有福
[00:24:43.000 --> 00:24:44.000]  弟兄姊妹
[00:24:44.000 --> 00:24:46.000]  定甚麼是好
[00:24:46.000 --> 00:24:47.000]  誰定呢
[00:24:47.000 --> 00:24:48.000]  定價值
[00:24:48.000 --> 00:24:49.000]  誰定呢
[00:24:49.000 --> 00:24:51.000]  不是你和我
[00:24:51.000 --> 00:24:53.000]  而是上帝
[00:24:53.000 --> 00:24:56.000]  上帝有祂的眼光
[00:24:56.000 --> 00:24:57.000]  但今天我們不容易
[00:24:57.000 --> 00:24:59.000]  我們要擺脫世人的眼光
[00:24:59.000 --> 00:25:00.000]  我們要用上帝的眼光
[00:25:00.000 --> 00:25:02.000]  來對自己看別人
[00:25:02.000 --> 00:25:03.000]  你就會知道
[00:25:03.000 --> 00:25:06.000]  自己存在的意義和價值
[00:25:06.000 --> 00:25:07.000]  相信不少人對這個廣告
[00:25:07.000 --> 00:25:08.000]  都有些印象
[00:25:08.000 --> 00:25:11.000]  2003年沙士期間
[00:25:11.000 --> 00:25:14.000]  有一位小四
[00:25:14.000 --> 00:25:17.000]  讀小四新名的女孩
[00:25:17.000 --> 00:25:19.000]  叫龍懷軒
[00:25:19.000 --> 00:25:22.000]  就獲以利基金邀請
[00:25:22.000 --> 00:25:25.000]  拍下我熱愛生命的廣告
[00:25:25.000 --> 00:25:26.000]  因為沙士期間
[00:25:26.000 --> 00:25:28.000]  這個社會很陰沉
[00:25:28.000 --> 00:25:33.000]  充滿著焦慮和傷心
[00:25:33.000 --> 00:25:37.000]  她的對白令人很感動
[00:25:37.000 --> 00:25:38.000]  她說有一樣東西
[00:25:38.000 --> 00:25:40.000]  她被人欺負的是甚麼
[00:25:40.000 --> 00:25:43.000]  她不怕黑
[00:25:43.000 --> 00:25:44.000]  到八年之後
[00:25:44.000 --> 00:25:45.000]  她回來香港
[00:25:45.000 --> 00:25:47.000]  再拍攝一下
[00:25:47.000 --> 00:25:49.000]  她就告訴大家
[00:25:49.000 --> 00:25:51.000]  生命只是我的特徵
[00:25:51.000 --> 00:25:52.000]  不是缺陷
[00:25:52.000 --> 00:25:54.000]  生命是禮物
[00:25:54.000 --> 00:25:56.000]  不要輕言放棄
[00:25:56.000 --> 00:25:59.000]  從小到大她發生甚麼事
[00:25:59.000 --> 00:26:01.000]  當然生命沒那麼方便
[00:26:01.000 --> 00:26:02.000]  她去到美國
[00:26:02.000 --> 00:26:04.000]  她拍完第一次廣告之後
[00:26:04.000 --> 00:26:05.000]  舉家移民去美國
[00:26:05.000 --> 00:26:07.000]  她很難適應生活
[00:26:07.000 --> 00:26:09.000]  因為英文不太好
[00:26:09.000 --> 00:26:11.000]  所以她就努力學習
[00:26:11.000 --> 00:26:12.000]  她聽收音機
[00:26:12.000 --> 00:26:13.000]  聽英文的故事
[00:26:13.000 --> 00:26:15.000]  聽到收音機都壞了
[00:26:15.000 --> 00:26:17.000]  半年之後好一點
[00:26:17.000 --> 00:26:19.000]  可以入讀主流的學校
[00:26:19.000 --> 00:26:21.000]  她一直讀書成績很好
[00:26:21.000 --> 00:26:23.000]  美國政府都要頒獎給她
[00:26:23.000 --> 00:26:25.000]  她很想告訴別人
[00:26:25.000 --> 00:26:26.000]  很想證明
[00:26:26.000 --> 00:26:30.000]  失明人士可以好像正常人一樣
[00:26:30.000 --> 00:26:34.000]  甚至可以比正常人更厲害
[00:26:34.000 --> 00:26:36.000]  弟兄姊妹
[00:26:36.000 --> 00:26:38.000]  你又思考一下
[00:26:38.000 --> 00:26:40.000]  你自己有甚麼價值
[00:26:40.000 --> 00:26:42.000]  你對自己和你對人生
[00:26:42.000 --> 00:26:44.000]  感到滿足嗎
[00:26:44.000 --> 00:26:45.000]  為甚麼
[00:26:45.000 --> 00:26:47.000]  你能不能尊重神
[00:26:47.000 --> 00:26:50.000]  和神所造你的一切
[00:26:50.000 --> 00:26:52.000]  神賜給你的一切
[00:26:52.000 --> 00:26:54.000]  有時很不容易
[00:26:54.000 --> 00:26:55.000]  上帝造我們
[00:26:55.000 --> 00:26:56.000]  竟然有不同的特質
[00:26:56.000 --> 00:26:58.000]  給我們有不同的意義價值
[00:26:58.000 --> 00:26:59.000]  但我們是否真的這樣相信
[00:26:59.000 --> 00:27:01.000]  我們是否真的這樣看
[00:27:01.000 --> 00:27:04.000]  我們會不會有動搖
[00:27:04.000 --> 00:27:06.000]  12月有兩班弟兄姊妹
[00:27:06.000 --> 00:27:08.000]  來我家燒烤
[00:27:08.000 --> 00:27:09.000]  其中一次
[00:27:09.000 --> 00:27:11.000]  我就去接兩個
[00:27:11.000 --> 00:27:13.000]  打算去接
[00:27:13.000 --> 00:27:15.000]  走到中途
[00:27:15.000 --> 00:27:17.000]  有個親戚叫我
[00:27:17.000 --> 00:27:19.000]  叫我過去
[00:27:19.000 --> 00:27:22.000]  認一下是不是我
[00:27:22.000 --> 00:27:25.000]  你還是這麼小
[00:27:25.000 --> 00:27:31.000]  我都不知道應該給甚麼反應
[00:27:31.000 --> 00:27:36.000]  我長高了你就怕了
[00:27:36.000 --> 00:27:43.000]  有沒有吃飯的
[00:27:43.000 --> 00:27:44.000]  有弟兄姊妹
[00:27:44.000 --> 00:27:46.000]  有一次回應
[00:27:46.000 --> 00:27:48.000]  牧師你不長肉
[00:27:48.000 --> 00:27:50.000]  不要緊
[00:27:50.000 --> 00:27:52.000]  你長智慧就可以了
[00:27:52.000 --> 00:27:55.000]  多安慰
[00:27:55.000 --> 00:27:57.000]  弟兄姊妹每個人都有特質
[00:27:57.000 --> 00:27:59.000]  我們怎樣看自己的價值
[00:27:59.000 --> 00:28:01.000]  我們最介意的是外在
[00:28:01.000 --> 00:28:03.000]  小時候我跟弟兄姊妹說
[00:28:03.000 --> 00:28:05.000]  我介意自己為甚麼這麼小
[00:28:05.000 --> 00:28:07.000]  一年班排123
[00:28:07.000 --> 00:28:08.000]  二年班又排123
[00:28:08.000 --> 00:28:10.000]  六年班又排123
[00:28:10.000 --> 00:28:14.000]  中一的時候繼續排123
[00:28:14.000 --> 00:28:16.000]  長大了就很欣賞
[00:28:16.000 --> 00:28:18.000]  嬌小玲瓏
[00:28:18.000 --> 00:28:20.000]  有耐看
[00:28:20.000 --> 00:28:22.000]  一點都不覺得你快入伍
[00:28:22.000 --> 00:28:24.000]  多好
[00:28:24.000 --> 00:28:26.000]  我又曾經說過
[00:28:26.000 --> 00:28:29.000]  牧師你們小都還好
[00:28:29.000 --> 00:28:31.000]  買衣服的時候很難
[00:28:31.000 --> 00:28:32.000]  經常要改
[00:28:32.000 --> 00:28:33.000]  你們還可以改短
[00:28:33.000 --> 00:28:35.000]  高那些怎樣
[00:28:35.000 --> 00:28:37.000]  沒得博長
[00:28:37.000 --> 00:28:39.000]  對呀沒想過
[00:28:39.000 --> 00:28:42.000]  那些坐巴士那些高那些
[00:28:42.000 --> 00:28:45.000]  頂頭就這樣
[00:28:45.000 --> 00:28:47.000]  各有長處
[00:28:47.000 --> 00:28:51.000]  也都各有限制
[00:28:51.000 --> 00:28:52.000]  我們是有不同
[00:28:52.000 --> 00:28:53.000]  剛才說我們會比較
[00:28:53.000 --> 00:28:54.000]  不過比較完之後
[00:28:54.000 --> 00:28:57.000]  如果我們能夠欣賞
[00:28:57.000 --> 00:29:00.000]  我們就發現這個世界很美麗
[00:29:00.000 --> 00:29:01.000]  欣賞自己的特質
[00:29:01.000 --> 00:29:02.000]  欣賞別人的特質
[00:29:02.000 --> 00:29:03.000]  你再想一下自己
[00:29:03.000 --> 00:29:05.000]  你覺得自己有什麼價值
[00:29:05.000 --> 00:29:07.000]  是你滿不滿意
[00:29:07.000 --> 00:29:09.000]  你能不能尊重上帝
[00:29:09.000 --> 00:29:11.000]  做你就是這樣
[00:29:11.000 --> 00:29:14.000]  上帝做你就是這樣
[00:29:14.000 --> 00:29:16.000]  上帝讓你出生在這個家庭
[00:29:16.000 --> 00:29:19.000]  上帝讓你出生在這個時代
[00:29:19.000 --> 00:29:21.000]  你可不可以欣賞
[00:29:21.000 --> 00:29:22.000]  當然我們有責任
[00:29:22.000 --> 00:29:24.000]  我都盡責
[00:29:24.000 --> 00:29:26.000]  我都想自己長下育
[00:29:26.000 --> 00:29:28.000]  不用大家這麼擔心
[00:29:28.000 --> 00:29:29.000]  所以很努力
[00:29:29.000 --> 00:29:30.000]  我早餐
[00:29:30.000 --> 00:29:32.000]  我盡量保持住
[00:29:32.000 --> 00:29:33.000]  每一天吃兩塊麵包
[00:29:33.000 --> 00:29:34.000]  兩塊芝士
[00:29:34.000 --> 00:29:35.000]  一隻蛋
[00:29:35.000 --> 00:29:37.000]  一杯奶茶
[00:29:37.000 --> 00:29:39.000]  夠不夠營養
[00:29:39.000 --> 00:29:40.000]  OK
[00:29:40.000 --> 00:29:44.000]  不過你午餐和晚餐呢
[00:29:44.000 --> 00:29:47.000]  我都盡量吃
[00:29:47.000 --> 00:29:50.000]  我都要顧自己
[00:29:50.000 --> 00:29:51.000]  我又嘗試
[00:29:51.000 --> 00:29:53.000]  為什麼都不長育呢
[00:29:53.000 --> 00:29:54.000]  我又看中醫
[00:29:54.000 --> 00:29:56.000]  又好又看中醫
[00:29:56.000 --> 00:29:58.000]  我看了超過半年
[00:29:58.000 --> 00:30:00.000]  隔晚我就要煲藥吃
[00:30:00.000 --> 00:30:02.000]  要睡得好一點
[00:30:02.000 --> 00:30:04.000]  要煲藥吃
[00:30:04.000 --> 00:30:05.000]  但都是這樣
[00:30:05.000 --> 00:30:06.000]  我就很安然
[00:30:06.000 --> 00:30:08.000]  我應該要做的都做了
[00:30:08.000 --> 00:30:10.000]  有些胖的弟兄姊妹
[00:30:10.000 --> 00:30:12.000]  經常都很羨慕我
[00:30:12.000 --> 00:30:13.000]  你很久不用戒口
[00:30:13.000 --> 00:30:14.000]  真的很好
[00:30:14.000 --> 00:30:15.000]  不用戒口
[00:30:15.000 --> 00:30:18.000]  我們那些想瘦很難
[00:30:18.000 --> 00:30:19.000]  不單想瘦很難
[00:30:19.000 --> 00:30:21.000]  喝一口水都肥
[00:30:21.000 --> 00:30:24.000]  是喔
[00:30:24.000 --> 00:30:26.000]  我們有責任調節自己
[00:30:26.000 --> 00:30:28.000]  不過你發現有些東西
[00:30:28.000 --> 00:30:29.000]  我們沒辦法改變
[00:30:29.000 --> 00:30:31.000]  我們就因然接受它
[00:30:31.000 --> 00:30:34.000]  我們因然接受它
[00:30:34.000 --> 00:30:35.000]  這些是我們獨特愛在
[00:30:35.000 --> 00:30:36.000]  不單單是這樣
[00:30:36.000 --> 00:30:37.000]  有很多
[00:30:37.000 --> 00:30:39.000]  還有我們人生的際遇都是
[00:30:39.000 --> 00:30:40.000]  什麼是好
[00:30:40.000 --> 00:30:43.000]  上帝定界限
[00:30:43.000 --> 00:30:44.000]  什麼是禍
[00:30:44.000 --> 00:30:46.000]  什麼是福
[00:30:46.000 --> 00:30:48.000]  是上帝定
[00:30:48.000 --> 00:30:51.000]  最後
[00:30:51.000 --> 00:30:52.000]  神賜給我們每一個人
[00:30:52.000 --> 00:30:53.000]  都有足夠的力量
[00:30:53.000 --> 00:30:54.000]  來完成
[00:30:54.000 --> 00:30:58.000]  祂給我們個別有獨特的使命
[00:30:58.000 --> 00:30:59.000]  上帝做我們
[00:30:59.000 --> 00:31:01.000]  安祂心意
[00:31:01.000 --> 00:31:02.000]  賦予我們意義
[00:31:02.000 --> 00:31:03.000]  給我們使命
[00:31:03.000 --> 00:31:06.000]  有我們的價值
[00:31:06.000 --> 00:31:07.000]  我們要怎樣行喻
[00:31:07.000 --> 00:31:09.000]  我們人世的路程呢
[00:31:09.000 --> 00:31:11.000]  去達到祂所做的心意
[00:31:11.000 --> 00:31:13.000]  祂一定給我們足夠的力量
[00:31:13.000 --> 00:31:15.000]  來行喻我們人世的路程
[00:31:15.000 --> 00:31:16.000]  在創世界裏面
[00:31:16.000 --> 00:31:18.000]  我們很值得留意的
[00:31:18.000 --> 00:31:22.000]  上帝不是單單創造完就算的
[00:31:22.000 --> 00:31:26.000]  祂會在創造之後賜福給萬物
[00:31:26.000 --> 00:31:27.000]  這是另一個重複
[00:31:27.000 --> 00:31:28.000]  第22節
[00:31:28.000 --> 00:31:30.000]  神就賜福給這一切
[00:31:30.000 --> 00:31:31.000]  第28節
[00:31:31.000 --> 00:31:34.000]  神又賜福給他們
[00:31:34.000 --> 00:31:36.000]  又跟他們說一些話
[00:31:36.000 --> 00:31:38.000]  第2章3節
[00:31:38.000 --> 00:31:41.000]  神賜福給第七天定為聖日
[00:31:41.000 --> 00:31:42.000]  因為在這一天
[00:31:42.000 --> 00:31:45.000]  神揭了他一切創造的功
[00:31:45.000 --> 00:31:47.000]  就安息了
