
[00:00:00.000 --> 00:00:02.960]  OK 我現在給你一個比喻
[00:17:59.760 --> 00:18:05.880]  離開地上榮華富貴的隱憂
[00:18:05.880 --> 00:18:10.520]  朝向永恆的天國
[00:18:10.520 --> 00:18:17.160]  讓我們成為信心的小子
[00:18:17.160 --> 00:18:21.400]  讓我們在一生裏面
[00:18:21.400 --> 00:18:23.800]  在獅子山下裏面
[00:18:23.800 --> 00:18:26.240]  為你活出一個精彩的人生
[00:18:26.240 --> 00:18:30.280]  祝福我們兩個禮拜之後我們再回來
[00:18:30.280 --> 00:18:33.280]  一起思想 試試機會給我們的訊息
[00:18:33.280 --> 00:18:34.040]  我們這樣祈禱
[00:18:34.040 --> 00:18:36.040]  我們奉主耶穌基督的名禱 阿們
